LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1738271567.226479,263191.000,39876,1,SF,1,100,0.0000
1738271567.493489,263458.000,39913,1,SF,1,100,0.0000
1738271567.826501,263791.000,39963,1,SF,1,100,0.0000
1738271568.226516,264191.000,40029,1,SF,1,100,0.0000
1738271568.492526,264457.000,40078,1,SF,1,100,0.0000
1738271568.826538,264791.000,40129,1,SF,1,100,0.0000
1738271569.159550,265124.000,40180,1,SF,1,100,0.0000
1738271569.559565,265524.000,40248,1,SF,1,100,0.0000
1738271569.826574,265791.000,40282,1,SF,1,100,0.0000
1738271570.226589,266191.000,40348,1,SF,1,100,0.0000
1738271570.492599,266457.000,40398,1,SF,1,100,0.0000
1738271570.825611,266790.000,40448,1,SF,1,100,0.0000
1738271571.159623,267124.000,40498,1,SF,1,100,0.0000
1738271571.559638,267524.000,40566,1,SF,1,100,0.0000
1738271571.825647,267790.000,40615,1,SF,1,100,0.0000
1738271572.159660,268124.000,40665,1,SF,1,100,0.0000
1738271572.492672,268457.000,40722,1,SF,1,100,0.0000
1738271572.825684,268790.000,40774,1,SF,1,100,0.0000
1738271573.225699,269190.000,40841,1,SF,1,100,0.0000
1738271573.559711,269524.000,40890,1,SF,1,100,0.0000
1738271573.825721,269790.000,40940,1,SF,1,100,0.0000
1738271574.158733,270123.000,40991,1,SF,1,100,0.0000
1738271574.559747,270524.000,41057,1,SF,1,100,0.0000
1738271574.825757,270790.000,41108,1,SF,1,100,0.0000
1738271575.158769,271123.000,41157,1,SF,1,100,0.0000
1738271575.558784,271523.000,41223,1,SF,1,100,0.0000
1738271575.892796,271857.000,41273,1,SF,1,100,0.0000
1738271576.158806,272123.000,41323,1,SF,1,100,0.0000
1738271576.492818,272457.000,41373,1,SF,1,100,0.0000
1738271576.891833,272856.000,41439,1,SF,1,100,0.0000
1738271577.158842,273123.000,41488,1,SF,1,100,0.0000
1738271577.492855,273457.000,41539,1,SF,1,100,0.0000
1738271577.825867,273790.000,41593,1,SF,1,100,0.0000
1738271578.158879,274123.000,41643,1,SF,1,100,0.0000
1738271578.558893,274523.000,41709,1,SF,1,100,0.0000
1738271578.825903,274790.000,41759,1,SF,1,100,0.0000
1738271579.158916,275123.000,41811,1,SF,1,100,0.0000
1738271579.491928,275456.000,41862,1,SF,1,100,0.0000
1738271579.891942,275856.000,41928,1,SF,1,100,0.0000
1738271580.158952,276123.000,41979,1,SF,1,100,0.0000
1738271580.491964,276456.000,42028,1,SF,1,100,0.0000
1738271580.891979,276856.000,42094,1,SF,1,100,0.0000
1738271581.224991,277189.000,42144,1,SF,1,100,0.0000
1738271581.492001,277456.000,42194,1,SF,1,100,0.0000
1738271581.825013,277789.000,42244,1,SF,1,100,0.0000
1738271582.225028,278189.000,42310,1,SF,1,100,0.0000
1738271582.492037,278456.000,42359,1,SF,1,100,0.0000
1738271582.892052,278856.000,42417,1,SF,1,100,0.0000
1738271583.159062,279123.000,42467,1,SF,1,100,0.0000
1738271583.492074,279456.000,42516,1,SF,1,100,0.0000
1738271583.892088,279856.000,42587,1,SF,1,100,0.0000
1738271584.225101,280189.000,42637,1,SF,1,100,0.0000
1738271584.492110,280456.000,42686,1,SF,1,100,0.0000
1738271584.825123,280789.000,42736,1,SF,1,100,0.0000
1738271585.225137,281189.000,42802,1,SF,1,100,0.0000
1738271585.492147,281456.000,42852,1,SF,1,100,0.0000
1738271585.825159,281789.000,42902,1,SF,1,100,0.0000
1738271586.225174,282189.000,42968,1,SF,1,100,0.0000
1738271586.492183,282456.000,43017,1,SF,1,100,0.0000
1738271586.825196,282789.000,43068,1,SF,1,100,0.0000
1738271587.158208,283122.000,43117,1,SF,1,100,0.0000
1738271587.558223,283522.000,43183,1,SF,1,100,0.0000
1738271587.891235,283855.000,43236,1,SF,1,100,0.0000
1738271588.225247,284189.000,43286,1,SF,1,100,0.0000
1738271588.491256,284455.000,43336,1,SF,1,100,0.0000
1738271588.825269,284789.000,43385,1,SF,1,100,0.0000
1738271589.225283,285189.000,43454,1,SF,1,100,0.0000
1738271589.558295,285522.000,43504,1,SF,1,100,0.0000
1738271589.825305,285789.000,43553,1,SF,1,100,0.0000
1738271590.158318,286122.000,43603,1,SF,1,100,0.0000
1738271590.558332,286522.000,43669,1,SF,1,100,0.0000
1738271590.824342,286788.000,43719,1,SF,1,100,0.0000
1738271591.158354,287122.000,43769,1,SF,1,100,0.0000
1738271591.558369,287522.000,43835,1,SF,1,100,0.0000
1738271591.891381,287855.000,43884,1,SF,1,100,0.0000
1738271592.158391,288122.000,43935,1,SF,1,100,0.0000
1738271592.491403,288455.000,43984,1,SF,1,100,0.0000
1738271592.891417,288855.000,44050,1,SF,1,100,0.0000
1738271593.157427,289121.000,44091,1,SF,1,100,0.0000
1738271593.557442,289521.000,44157,1,SF,1,100,0.0000
1738271593.824451,289788.000,44207,1,SF,1,100,0.0000
1738271594.157464,290121.000,44259,1,SF,1,100,0.0000
1738271594.491476,290455.000,44309,1,SF,1,100,0.0000
1738271594.891490,290855.000,44375,1,SF,1,100,0.0000
1738271595.157500,291121.000,44424,1,SF,1,100,0.0000
1738271595.491512,291455.000,44474,1,SF,1,100,0.0000
1738271595.891527,291855.000,44541,1,SF,1,100,0.0000
1738271596.157537,292121.000,44590,1,SF,1,100,0.0000
1738271596.491549,292455.000,44640,1,SF,1,100,0.0000
1738271596.824561,292788.000,44689,1,SF,1,100,0.0000
1738271597.224576,293188.000,44755,1,SF,1,100,0.0000
1738271597.491585,293455.000,44806,1,SF,1,100,0.0000
1738271597.824598,293788.000,44855,1,SF,1,100,0.0000
1738271598.157610,294121.000,44910,1,SF,1,100,0.0000
1738271598.490622,294454.000,44960,1,SF,1,100,0.0000
1738271598.890637,294854.000,45028,1,SF,1,100,0.0000
1738271599.157646,295121.000,45080,1,SF,1,100,0.0000
1738271599.490659,295454.000,45130,1,SF,1,100,0.0000
1738271599.823671,295787.000,45180,1,SF,1,100,0.0000
1738271600.223685,296187.000,45246,1,SF,1,100,0.0000
1738271600.490695,296454.000,45295,1,SF,1,100,0.0000
1738271600.823707,296787.000,45345,1,SF,1,100,0.0000
1738271601.157719,297121.000,45395,1,SF,1,100,0.0000
1738271601.490732,297454.000,45445,1,SF,1,100,0.0000
1738271601.890746,297854.000,45511,1,SF,1,100,0.0000
1738271602.157756,298121.000,45561,1,SF,1,100,0.0000
1738271602.490768,298454.000,45611,1,SF,1,100,0.0000
1738271602.890783,298854.000,45677,1,SF,1,100,0.0000
1738271603.290797,299254.000,45732,1,SF,1,100,0.0000
1738271603.490805,299454.000,45765,1,SF,1,100,0.0000
1738271603.823817,299787.000,45815,1,SF,1,100,0.0000
1738271604.223831,300187.000,45883,1,SF,1,100,0.0000
1738271604.490841,300454.000,45933,1,SF,1,100,0.0000
1738271604.823853,300787.000,45982,1,SF,1,100,0.0000
1738271605.223868,301187.000,46048,1,SF,1,100,0.0000
1738271605.490878,301454.000,46099,1,SF,1,100,0.0000
