LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1738271569.319056,265283.500,40213,4,DC,2,100,2
1738271569.344307,265308.750,40213,4,DC,2,100,EL
1738271569.369558,265334.000,40213,4,DC,2,100,2
1738271569.394809,265359.250,40230,4,DC,2,100,EA
1738271569.420059,265384.500,40230,4,DC,2,100,1
1738271569.445310,265409.750,40230,4,DC,2,100,EL
1738271569.470561,265435.000,40230,4,DC,2,100,1
1738271569.497062,265461.500,40249,4,DC,2,100,EA
1738271569.523563,265488.000,40249,4,DC,2,100,2
1738271569.550064,265514.500,40249,4,DC,2,100,EL
1738271569.576565,265541.000,40249,4,DC,2,100,2
1738271569.616317,265580.750,40266,4,DC,2,100,EA
1738271569.656068,265620.500,40266,4,DC,2,100,2
1738271569.695820,265660.250,40266,4,DC,2,100,EL
1738271569.735571,265700.000,40266,4,DC,2,100,2
1738271569.761072,265725.500,40283,4,DC,2,100,EA
1738271569.786573,265751.000,40283,4,DC,2,100,2
1738271569.812074,265776.500,40283,4,DC,2,100,EL
1738271569.837575,265802.000,40283,4,DC,2,100,2
1738271569.862576,265827.000,40300,4,DC,2,100,EA
1738271569.887577,265852.000,40300,4,DC,2,100,1
1738271569.912578,265877.000,40300,4,DC,2,100,EL
1738271569.937578,265902.000,40300,4,DC,2,100,1
1738271569.963829,265928.250,40315,4,DC,2,100,EA
1738271569.990080,265954.500,40315,4,DC,2,100,2
1738271570.016331,265980.750,40315,4,DC,2,100,EL
1738271570.042582,266007.000,40315,4,DC,2,100,2
1738271570.067833,266032.250,40332,4,DC,2,100,EA
1738271570.093084,266057.500,40332,4,DC,2,100,1
1738271570.118335,266082.750,40332,4,DC,2,100,EL
1738271570.143586,266108.000,40332,4,DC,2,100,1
1738271570.169087,266133.500,40349,4,DC,2,100,EA
1738271570.194588,266159.000,40349,4,DC,2,100,2
1738271570.220089,266184.500,40349,4,DC,2,100,EL
1738271570.245590,266210.000,40349,4,DC,2,100,2
1738271570.271341,266235.750,40366,4,DC,2,100,EA
1738271570.297091,266261.500,40366,4,DC,2,100,1
1738271570.322843,266287.250,40366,4,DC,2,100,EL
1738271570.348593,266313.000,40366,4,DC,2,100,1
1738271570.375345,266339.750,40381,4,DC,2,100,EA
1738271570.402095,266366.500,40381,4,DC,2,100,2
1738271570.428846,266393.250,40381,4,DC,2,100,EL
1738271570.455597,266420.000,40381,4,DC,2,100,2
1738271570.479848,266444.250,40399,4,DC,2,100,EA
1738271570.504099,266468.500,40399,4,DC,2,100,1
1738271570.528350,266492.750,40399,4,DC,2,100,EL
1738271570.552601,266517.000,40399,4,DC,2,100,1
1738271570.578352,266542.750,40415,4,DC,2,100,EA
1738271570.604103,266568.500,40415,4,DC,2,100,2
1738271570.629854,266594.250,40415,4,DC,2,100,EL
1738271570.655605,266620.000,40415,4,DC,2,100,2
1738271570.680606,266645.000,40432,4,DC,2,100,EA
1738271570.705606,266670.000,40432,4,DC,2,100,1
1738271570.730608,266695.000,40432,4,DC,2,100,EL
1738271570.755608,266720.000,40432,4,DC,2,100,1
1738271570.781609,266746.000,40449,4,DC,2,100,EA
1738271570.807610,266772.000,40449,4,DC,2,100,2
1738271570.833611,266798.000,40449,4,DC,2,100,EL
1738271570.859612,266824.000,40449,4,DC,2,100,2
1738271570.885363,266849.750,40465,4,DC,2,100,EA
1738271570.911114,266875.500,40465,4,DC,2,100,2
1738271570.936865,266901.250,40465,4,DC,2,100,EL
1738271570.962616,266927.000,40465,4,DC,2,100,2
1738271570.987617,266952.000,40481,4,DC,2,100,EA
1738271571.012618,266977.000,40481,4,DC,2,100,1
1738271571.037619,267002.000,40481,4,DC,2,100,EL
1738271571.062619,267027.000,40481,4,DC,2,100,1
1738271571.088120,267052.500,40499,4,DC,2,100,EA
1738271571.113621,267078.000,40499,4,DC,2,100,2
1738271571.139122,267103.500,40499,4,DC,2,100,EL
1738271571.164623,267129.000,40499,4,DC,2,100,2
1738271571.190374,267154.750,40515,4,DC,2,100,EA
1738271571.216125,267180.500,40515,4,DC,2,100,1
1738271571.241876,267206.250,40515,4,DC,2,100,EL
1738271571.267627,267232.000,40515,4,DC,2,100,1
1738271571.292378,267256.750,40533,4,DC,2,100,EA
1738271571.317129,267281.500,40533,4,DC,2,100,2
1738271571.341880,267306.250,40533,4,DC,2,100,EL
1738271571.366631,267331.000,40533,4,DC,2,100,2
1738271571.392382,267356.750,40549,4,DC,2,100,EA
1738271571.418133,267382.500,40549,4,DC,2,100,1
1738271571.443883,267408.250,40549,4,DC,2,100,EL
1738271571.469635,267434.000,40549,4,DC,2,100,1
1738271571.494885,267459.250,40567,4,DC,2,100,EA
1738271571.520136,267484.500,40567,4,DC,2,100,2
1738271571.545387,267509.750,40567,4,DC,2,100,EL
1738271571.570638,267535.000,40567,4,DC,2,100,2
1738271571.595639,267560.000,40583,4,DC,2,100,EA
1738271571.620640,267585.000,40583,4,DC,2,100,1
1738271571.645641,267610.000,40583,4,DC,2,100,EL
1738271571.670642,267635.000,40583,4,DC,2,100,1
1738271571.696643,267661.000,40599,4,DC,2,100,EA
1738271571.722644,267687.000,40599,4,DC,2,100,2
1738271571.748645,267713.000,40599,4,DC,2,100,EL
1738271571.774646,267739.000,40599,4,DC,2,100,2
1738271571.799896,267764.250,40616,4,DC,2,100,EA
1738271571.825147,267789.500,40616,4,DC,2,100,1
1738271571.850398,267814.750,40616,4,DC,2,100,EL
1738271571.875649,267840.000,40616,4,DC,2,100,1
1738271571.900900,267865.250,40633,4,DC,2,100,EA
1738271571.926151,267890.500,40633,4,DC,2,100,2
1738271571.951402,267915.750,40633,4,DC,2,100,EL
1738271571.976653,267941.000,40633,4,DC,2,100,2
1738271572.002654,267967.000,40649,4,DC,2,100,EA
1738271572.028655,267993.000,40649,4,DC,2,100,1
1738271572.054656,268019.000,40649,4,DC,2,100,EL
1738271572.080657,268045.000,40649,4,DC,2,100,1
1738271572.105408,268069.750,40666,4,DC,2,100,EA
1738271572.130159,268094.500,40666,4,DC,2,100,2
1738271572.154909,268119.250,40666,4,DC,2,100,EL
1738271572.179660,268144.000,40666,4,DC,2,100,2
1738271572.205161,268169.500,40682,4,DC,2,100,EA
1738271572.230662,268195.000,40682,4,DC,2,100,1
1738271572.256163,268220.500,40682,4,DC,2,100,EL
1738271572.281664,268246.000,40682,4,DC,2,100,1
1738271572.306665,268271.000,40699,4,DC,2,100,EA
1738271572.331666,268296.000,40699,4,DC,2,100,2
1738271572.356667,268321.000,40699,4,DC,2,100,EL
1738271572.381668,268346.000,40699,4,DC,2,100,2
1738271572.423419,268387.750,40723,4,DC,2,100,EA
1738271572.465171,268429.500,40723,4,DC,2,100,2
1738271572.506922,268471.250,40723,4,DC,2,100,EL
1738271572.548674,268513.000,40723,4,DC,2,100,2
1738271572.572675,268537.000,40740,4,DC,2,100,EA
1738271572.596676,268561.000,40740,4,DC,2,100,2
1738271572.620677,268585.000,40740,4,DC,2,100,EL
1738271572.644677,268609.000,40740,4,DC,2,100,2
1738271572.670678,268635.000,40756,4,DC,2,100,EA
1738271572.696679,268661.000,40756,4,DC,2,100,1
1738271572.722680,268687.000,40756,4,DC,2,100,EL
1738271572.748681,268713.000,40756,4,DC,2,100,1
1738271572.774182,268738.500,40775,4,DC,2,100,EA
1738271572.799683,268764.000,40775,4,DC,2,100,2
1738271572.825184,268789.500,40775,4,DC,2,100,EL
1738271572.850685,268815.000,40775,4,DC,2,100,2
1738271572.875686,268840.000,40791,4,DC,2,100,EA
1738271572.900687,268865.000,40791,4,DC,2,100,1
1738271572.925688,268890.000,40791,4,DC,2,100,EL
1738271572.950689,268915.000,40791,4,DC,2,100,1
1738271572.976939,268941.250,40808,4,DC,2,100,EA
1738271573.003191,268967.500,40808,4,DC,2,100,2
1738271573.029441,268993.750,40808,4,DC,2,100,EL
1738271573.055692,269020.000,40808,4,DC,2,100,2
1738271573.080693,269045.000,40824,4,DC,2,100,EA
1738271573.105694,269070.000,40824,4,DC,2,100,1
1738271573.130695,269095.000,40824,4,DC,2,100,EL
1738271573.155696,269120.000,40824,4,DC,2,100,1
1738271573.181197,269145.500,40842,4,DC,2,100,EA
1738271573.206698,269171.000,40842,4,DC,2,100,2
1738271573.232199,269196.500,40842,4,DC,2,100,EL
1738271573.257700,269222.000,40842,4,DC,2,100,2
1738271573.282701,269247.000,40857,4,DC,2,100,EA
1738271573.307702,269272.000,40857,4,DC,2,100,1
1738271573.332702,269297.000,40857,4,DC,2,100,EL
1738271573.357703,269322.000,40857,4,DC,2,100,1
1738271573.382954,269347.250,40874,4,DC,2,100,EA
1738271573.408205,269372.500,40874,4,DC,2,100,2
1738271573.433456,269397.750,40874,4,DC,2,100,EL
1738271573.458707,269423.000,40874,4,DC,2,100,2
1738271573.484708,269449.000,40891,4,DC,2,100,EA
1738271573.510709,269475.000,40891,4,DC,2,100,2
1738271573.536710,269501.000,40891,4,DC,2,100,EL
1738271573.562711,269527.000,40891,4,DC,2,100,2
1738271573.587962,269552.250,40908,4,DC,2,100,EA
1738271573.613213,269577.500,40908,4,DC,2,100,1
1738271573.638464,269602.750,40908,4,DC,2,100,EL
1738271573.663715,269628.000,40908,4,DC,2,100,1
1738271573.689216,269653.500,40923,4,DC,2,100,EA
1738271573.714716,269679.000,40923,4,DC,2,100,2
1738271573.740217,269704.500,40923,4,DC,2,100,EL
1738271573.765718,269730.000,40923,4,DC,2,100,2
1738271573.791469,269755.750,40941,4,DC,2,100,EA
1738271573.817220,269781.500,40941,4,DC,2,100,1
1738271573.842971,269807.250,40941,4,DC,2,100,EL
1738271573.868722,269833.000,40941,4,DC,2,100,1
1738271573.893723,269858.000,40959,4,DC,2,100,EA
1738271573.918724,269883.000,40959,4,DC,2,100,2
1738271573.943725,269908.000,40959,4,DC,2,100,EL
1738271573.968726,269933.000,40959,4,DC,2,100,2
1738271573.993977,269958.250,40976,4,DC,2,100,EA
1738271574.019228,269983.500,40976,4,DC,2,100,1
1738271574.044478,270008.750,40976,4,DC,2,100,EL
1738271574.069730,270034.000,40976,4,DC,2,100,1
1738271574.095730,270060.000,40992,4,DC,2,100,EA
1738271574.121731,270086.000,40992,4,DC,2,100,2
1738271574.147732,270112.000,40992,4,DC,2,100,EL
1738271574.173733,270138.000,40992,4,DC,2,100,2
1738271574.198484,270162.750,41009,4,DC,2,100,EA
1738271574.223235,270187.500,41009,4,DC,2,100,1
1738271574.247986,270212.250,41009,4,DC,2,100,EL
1738271574.272737,270237.000,41009,4,DC,2,100,1
1738271574.298238,270262.500,41025,4,DC,2,100,EA
1738271574.323739,270288.000,41025,4,DC,2,100,2
1738271574.349240,270313.500,41025,4,DC,2,100,EL
1738271574.374741,270339.000,41025,4,DC,2,100,2
1738271574.399741,270364.000,41042,4,DC,2,100,EA
1738271574.424742,270389.000,41042,4,DC,2,100,1
1738271574.449743,270414.000,41042,4,DC,2,100,EL
1738271574.474744,270439.000,41042,4,DC,2,100,1
1738271574.500245,270464.500,41058,4,DC,2,100,EA
1738271574.525746,270490.000,41058,4,DC,2,100,2
1738271574.551247,270515.500,41058,4,DC,2,100,EL
1738271574.576748,270541.000,41058,4,DC,2,100,2
1738271574.601749,270566.000,41075,4,DC,2,100,EA
1738271574.626750,270591.000,41075,4,DC,2,100,1
1738271574.651751,270616.000,41075,4,DC,2,100,EL
1738271574.676752,270641.000,41075,4,DC,2,100,1
1738271574.702003,270666.250,41091,4,DC,2,100,EA
1738271574.727253,270691.500,41091,4,DC,2,100,2
1738271574.752504,270716.750,41091,4,DC,2,100,EL
1738271574.777755,270742.000,41091,4,DC,2,100,2
1738271574.804006,270768.250,41109,4,DC,2,100,EA
1738271574.830257,270794.500,41109,4,DC,2,100,1
1738271574.856508,270820.750,41109,4,DC,2,100,EL
1738271574.882759,270847.000,41109,4,DC,2,100,1
1738271574.907760,270872.000,41124,4,DC,2,100,EA
1738271574.932761,270897.000,41124,4,DC,2,100,2
1738271574.957762,270922.000,41124,4,DC,2,100,EL
1738271574.982763,270947.000,41124,4,DC,2,100,2
1738271575.008014,270972.250,41141,4,DC,2,100,EA
1738271575.033265,270997.500,41141,4,DC,2,100,1
1738271575.058516,271022.750,41141,4,DC,2,100,EL
1738271575.083766,271048.000,41141,4,DC,2,100,1
1738271575.110018,271074.250,41158,4,DC,2,100,EA
1738271575.136268,271100.500,41158,4,DC,2,100,2
1738271575.162519,271126.750,41158,4,DC,2,100,EL
1738271575.188770,271153.000,41158,4,DC,2,100,2
1738271575.213521,271177.750,41175,4,DC,2,100,EA
1738271575.238272,271202.500,41175,4,DC,2,100,1
1738271575.263023,271227.250,41175,4,DC,2,100,EL
1738271575.287774,271252.000,41175,4,DC,2,100,1
1738271575.313025,271277.250,41191,4,DC,2,100,EA
1738271575.338276,271302.500,41191,4,DC,2,100,2
1738271575.363527,271327.750,41191,4,DC,2,100,EL
1738271575.388778,271353.000,41191,4,DC,2,100,2
1738271575.414029,271378.250,41207,4,DC,2,100,EA
1738271575.439280,271403.500,41207,4,DC,2,100,1
1738271575.464530,271428.750,41207,4,DC,2,100,EL
1738271575.489781,271454.000,41207,4,DC,2,100,1
1738271575.515282,271479.500,41224,4,DC,2,100,EA
1738271575.540783,271505.000,41224,4,DC,2,100,2
1738271575.566284,271530.500,41224,4,DC,2,100,EL
1738271575.591785,271556.000,41224,4,DC,2,100,2
1738271575.617536,271581.750,41241,4,DC,2,100,EA
1738271575.643287,271607.500,41241,4,DC,2,100,2
1738271575.669038,271633.250,41241,4,DC,2,100,EL
1738271575.694789,271659.000,41241,4,DC,2,100,2
1738271575.720040,271684.250,41257,4,DC,2,100,EA
1738271575.745291,271709.500,41257,4,DC,2,100,1
1738271575.770542,271734.750,41257,4,DC,2,100,EL
1738271575.795793,271760.000,41257,4,DC,2,100,1
1738271575.821293,271785.500,41274,4,DC,2,100,EA
1738271575.846794,271811.000,41274,4,DC,2,100,2
1738271575.872295,271836.500,41274,4,DC,2,100,EL
1738271575.897796,271862.000,41274,4,DC,2,100,2
1738271575.923797,271888.000,41290,4,DC,2,100,EA
1738271575.949798,271914.000,41290,4,DC,2,100,1
1738271575.975799,271940.000,41290,4,DC,2,100,EL
1738271576.001800,271966.000,41290,4,DC,2,100,1
1738271576.027051,271991.250,41307,4,DC,2,100,EA
1738271576.052302,272016.500,41307,4,DC,2,100,2
1738271576.077553,272041.750,41307,4,DC,2,100,EL
1738271576.102804,272067.000,41307,4,DC,2,100,2
1738271576.128555,272092.750,41324,4,DC,2,100,EA
1738271576.154306,272118.500,41324,4,DC,2,100,1
1738271576.180057,272144.250,41324,4,DC,2,100,EL
1738271576.205807,272170.000,41324,4,DC,2,100,1
1738271576.231308,272195.500,41340,4,DC,2,100,EA
1738271576.256809,272221.000,41340,4,DC,2,100,2
1738271576.282310,272246.500,41340,4,DC,2,100,EL
1738271576.307811,272272.000,41340,4,DC,2,100,2
1738271576.333062,272297.250,41356,4,DC,2,100,EA
1738271576.358313,272322.500,41356,4,DC,2,100,1
1738271576.383564,272347.750,41356,4,DC,2,100,EL
1738271576.408815,272373.000,41356,4,DC,2,100,1
1738271576.434316,272398.500,41374,4,DC,2,100,EA
1738271576.459817,272424.000,41374,4,DC,2,100,2
1738271576.485318,272449.500,41374,4,DC,2,100,EL
1738271576.510819,272475.000,41374,4,DC,2,100,2
1738271576.535820,272500.000,41390,4,DC,2,100,EA
1738271576.560821,272525.000,41390,4,DC,2,100,1
1738271576.585821,272550.000,41390,4,DC,2,100,EL
1738271576.610822,272575.000,41390,4,DC,2,100,1
1738271576.636073,272600.250,41406,4,DC,2,100,EA
1738271576.661324,272625.500,41406,4,DC,2,100,2
1738271576.686575,272650.750,41406,4,DC,2,100,EL
1738271576.711826,272676.000,41406,4,DC,2,100,2
1738271576.737577,272701.750,41422,4,DC,2,100,EA
1738271576.763328,272727.500,41422,4,DC,2,100,1
1738271576.789079,272753.250,41422,4,DC,2,100,EL
1738271576.814830,272779.000,41422,4,DC,2,100,1
1738271576.840331,272804.500,41440,4,DC,2,100,EA
1738271576.865832,272830.000,41440,4,DC,2,100,2
1738271576.891333,272855.500,41440,4,DC,2,100,EL
1738271576.916833,272881.000,41440,4,DC,2,100,2
1738271576.941834,272906.000,41456,4,DC,2,100,EA
1738271576.966835,272931.000,41456,4,DC,2,100,1
1738271576.991836,272956.000,41456,4,DC,2,100,EL
1738271577.016837,272981.000,41456,4,DC,2,100,1
1738271577.042838,273007.000,41472,4,DC,2,100,EA
1738271577.068839,273033.000,41472,4,DC,2,100,2
1738271577.094840,273059.000,41472,4,DC,2,100,EL
1738271577.120841,273085.000,41472,4,DC,2,100,2
1738271577.145342,273109.500,41489,4,DC,2,100,EA
1738271577.169843,273134.000,41489,4,DC,2,100,1
1738271577.194344,273158.500,41489,4,DC,2,100,EL
1738271577.218845,273183.000,41489,4,DC,2,100,1
1738271577.244596,273208.750,41506,4,DC,2,100,EA
1738271577.270346,273234.500,41506,4,DC,2,100,2
1738271577.296097,273260.250,41506,4,DC,2,100,EL
1738271577.321848,273286.000,41506,4,DC,2,100,2
1738271577.346849,273311.000,41522,4,DC,2,100,EA
1738271577.371850,273336.000,41522,4,DC,2,100,1
1738271577.396851,273361.000,41522,4,DC,2,100,EL
1738271577.421852,273386.000,41522,4,DC,2,100,1
1738271577.447353,273411.500,41540,4,DC,2,100,EA
1738271577.472854,273437.000,41540,4,DC,2,100,2
1738271577.498355,273462.500,41540,4,DC,2,100,EL
1738271577.523856,273488.000,41540,4,DC,2,100,2
1738271577.560107,273524.250,41560,4,DC,2,100,EA
1738271577.596358,273560.500,41560,4,DC,2,100,2
1738271577.632610,273596.750,41560,4,DC,2,100,EL
1738271577.668861,273633.000,41560,4,DC,2,100,2
1738271577.694112,273658.250,41577,4,DC,2,100,EA
1738271577.719363,273683.500,41577,4,DC,2,100,2
1738271577.744614,273708.750,41577,4,DC,2,100,EL
1738271577.769865,273734.000,41577,4,DC,2,100,2
1738271577.795616,273759.750,41594,4,DC,2,100,EA
1738271577.821367,273785.500,41594,4,DC,2,100,1
1738271577.847117,273811.250,41594,4,DC,2,100,EL
1738271577.872869,273837.000,41594,4,DC,2,100,1
1738271577.898619,273862.750,41611,4,DC,2,100,EA
1738271577.924370,273888.500,41611,4,DC,2,100,2
1738271577.950121,273914.250,41611,4,DC,2,100,EL
1738271577.975872,273940.000,41611,4,DC,2,100,2
1738271578.000873,273965.000,41627,4,DC,2,100,EA
1738271578.025874,273990.000,41627,4,DC,2,100,1
1738271578.050875,274015.000,41627,4,DC,2,100,EL
1738271578.075876,274040.000,41627,4,DC,2,100,1
1738271578.101377,274065.500,41644,4,DC,2,100,EA
1738271578.126878,274091.000,41644,4,DC,2,100,2
1738271578.152379,274116.500,41644,4,DC,2,100,EL
1738271578.177880,274142.000,41644,4,DC,2,100,2
1738271578.203630,274167.750,41660,4,DC,2,100,EA
1738271578.229382,274193.500,41660,4,DC,2,100,1
1738271578.255132,274219.250,41660,4,DC,2,100,EL
1738271578.280883,274245.000,41660,4,DC,2,100,1
1738271578.305384,274269.500,41677,4,DC,2,100,EA
1738271578.329885,274294.000,41677,4,DC,2,100,2
1738271578.354386,274318.500,41677,4,DC,2,100,EL
1738271578.378887,274343.000,41677,4,DC,2,100,2
1738271578.404638,274368.750,41693,4,DC,2,100,EA
1738271578.430389,274394.500,41693,4,DC,2,100,1
1738271578.456140,274420.250,41693,4,DC,2,100,EL
1738271578.481891,274446.000,41693,4,DC,2,100,1
1738271578.506892,274471.000,41710,4,DC,2,100,EA
1738271578.531893,274496.000,41710,4,DC,2,100,2
1738271578.556893,274521.000,41710,4,DC,2,100,EL
1738271578.581894,274546.000,41710,4,DC,2,100,2
1738271578.607145,274571.250,41726,4,DC,2,100,EA
1738271578.632396,274596.500,41726,4,DC,2,100,1
1738271578.657647,274621.750,41726,4,DC,2,100,EL
1738271578.682898,274647.000,41726,4,DC,2,100,1
1738271578.708149,274672.250,41743,4,DC,2,100,EA
1738271578.733400,274697.500,41743,4,DC,2,100,2
1738271578.758651,274722.750,41743,4,DC,2,100,EL
1738271578.783902,274748.000,41743,4,DC,2,100,2
1738271578.809653,274773.750,41760,4,DC,2,100,EA
1738271578.835404,274799.500,41760,4,DC,2,100,1
1738271578.861155,274825.250,41760,4,DC,2,100,EL
1738271578.886905,274851.000,41760,4,DC,2,100,1
1738271578.912406,274876.500,41779,4,DC,2,100,EA
1738271578.937907,274902.000,41779,4,DC,2,100,2
1738271578.963408,274927.500,41779,4,DC,2,100,EL
1738271578.988909,274953.000,41779,4,DC,2,100,2
1738271579.014160,274978.250,41794,4,DC,2,100,EA
1738271579.039411,275003.500,41794,4,DC,2,100,1
1738271579.064662,275028.750,41794,4,DC,2,100,EL
1738271579.089913,275054.000,41794,4,DC,2,100,1
1738271579.115414,275079.500,41812,4,DC,2,100,EA
1738271579.140915,275105.000,41812,4,DC,2,100,2
1738271579.166416,275130.500,41812,4,DC,2,100,EL
1738271579.191917,275156.000,41812,4,DC,2,100,2
1738271579.217668,275181.750,41828,4,DC,2,100,EA
1738271579.243418,275207.500,41828,4,DC,2,100,2
1738271579.269170,275233.250,41828,4,DC,2,100,EL
1738271579.294920,275259.000,41828,4,DC,2,100,2
1738271579.319921,275284.000,41845,4,DC,2,100,EA
1738271579.344922,275309.000,41845,4,DC,2,100,1
1738271579.369923,275334.000,41845,4,DC,2,100,EL
1738271579.394924,275359.000,41845,4,DC,2,100,1
1738271579.420925,275385.000,41863,4,DC,2,100,EA
1738271579.446926,275411.000,41863,4,DC,2,100,2
1738271579.472927,275437.000,41863,4,DC,2,100,EL
1738271579.498928,275463.000,41863,4,DC,2,100,2
1738271579.524679,275488.750,41880,4,DC,2,100,EA
1738271579.550430,275514.500,41880,4,DC,2,100,1
1738271579.576181,275540.250,41880,4,DC,2,100,EL
1738271579.601932,275566.000,41880,4,DC,2,100,1
1738271579.627182,275591.250,41896,4,DC,2,100,EA
1738271579.652433,275616.500,41896,4,DC,2,100,2
1738271579.677684,275641.750,41896,4,DC,2,100,EL
1738271579.702935,275667.000,41896,4,DC,2,100,2
1738271579.728186,275692.250,41913,4,DC,2,100,EA
1738271579.753437,275717.500,41913,4,DC,2,100,1
1738271579.778688,275742.750,41913,4,DC,2,100,EL
1738271579.803939,275768.000,41913,4,DC,2,100,1
1738271579.830190,275794.250,41929,4,DC,2,100,EA
1738271579.856441,275820.500,41929,4,DC,2,100,2
1738271579.882692,275846.750,41929,4,DC,2,100,EL
1738271579.908943,275873.000,41929,4,DC,2,100,2
1738271579.933944,275898.000,41946,4,DC,2,100,EA
1738271579.958945,275923.000,41946,4,DC,2,100,1
1738271579.983946,275948.000,41946,4,DC,2,100,EL
1738271580.008946,275973.000,41946,4,DC,2,100,1
1738271580.034197,275998.250,41962,4,DC,2,100,EA
1738271580.059448,276023.500,41962,4,DC,2,100,2
1738271580.084699,276048.750,41962,4,DC,2,100,EL
1738271580.109950,276074.000,41962,4,DC,2,100,2
1738271580.136201,276100.250,41980,4,DC,2,100,EA
1738271580.162452,276126.500,41980,4,DC,2,100,1
1738271580.188703,276152.750,41980,4,DC,2,100,EL
1738271580.214954,276179.000,41980,4,DC,2,100,1
