LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1738271569.490562,265455,40246,1,BI,1,100,2470
1738271571.260627,267225,40531,1,BI,1,100,1760
1738271572.790683,268755,40772,1,BI,1,100,1520
1738271579.403924,275368,41860,1,BI,1,100,6580
1738271582.790048,278754,42399,1,BI,1,100,3370
1738271583.696081,279660,42550,1,BI,1,100,900
1738271598.962639,294926,45046,1,BI,1,100,15180
1738271611.918113,307881,47148,1,BI,1,100,12880
1738271628.620723,324583,49872,1,BI,1,100,16610
1738271632.346859,328309,50478,1,BI,1,100,3710
1738271634.906953,330869,50869,1,BI,1,100,2550
1738271648.972467,344934,53081,1,BI,1,100,13980
1738271651.662565,347624,53518,1,BI,1,100,2680
1738271657.755788,353717,54506,1,BI,1,100,6060
1738271660.054872,356016,54880,1,BI,1,100,2290
1738271661.061909,357023,55047,1,BI,1,100,1000
1738271661.854938,357816,55182,1,BI,1,100,790
1738271662.897976,358859,55350,1,BI,1,100,1030
1738271663.795009,359756,55500,1,BI,1,100,890
1738271664.388030,360349,55604,1,BI,1,100,590
1738271665.425068,361386,55760,1,BI,1,100,1030
1738271672.264318,368225,56878,1,BI,1,100,6810
1738271673.867377,369828,57130,1,BI,1,100,1590
1738271674.714408,370675,57281,1,BI,1,100,840
1738271677.437507,373398,57720,1,BI,1,100,2710
1738271678.250537,374211,57855,1,BI,1,100,810
1738271679.273574,375234,58025,1,BI,1,100,1020
1738271679.927598,375888,58127,1,BI,1,100,650
1738271681.690663,377651,58417,1,BI,1,100,1750
1738271682.330686,378291,58535,1,BI,1,100,640
1738271682.973710,378934,58637,1,BI,1,100,640
1738271684.513766,380474,58888,1,BI,1,100,1530
1738271687.469874,383430,59377,1,BI,1,100,2940
1738271688.099897,384060,59478,1,BI,1,100,620
1738271689.102934,385063,59648,1,BI,1,100,1000
1738271689.862962,385823,59765,1,BI,1,100,760
1738271690.812996,386773,59920,1,BI,1,100,940
1738271691.710029,387670,60071,1,BI,1,100,890
1738271696.726212,392686,60877,1,BI,1,100,4990
1738271701.172375,397132,61599,1,BI,1,100,4420
