LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1738271567.152477,263117.000,39883,1,T1,1,100,32.448
1738271567.285981,263250.500,39903,2,T1,1,100,32.442
1738271567.419486,263384.000,39903,2,T1,1,100,32.475
1738271567.552491,263517.000,39936,1,T1,1,100,32.454
1738271567.686496,263651.000,39952,1,T1,1,100,32.480
1738271567.819501,263784.000,39970,1,T1,1,100,32.350
1738271567.952506,263917.000,40002,1,T1,1,100,32.329
1738271568.085511,264050.000,40018,1,T1,1,100,32.355
1738271568.219516,264184.000,40036,1,T1,1,100,32.331
1738271568.352520,264317.000,40068,1,T1,1,100,32.285
1738271568.485525,264450.000,40085,1,T1,1,100,32.372
1738271568.619530,264584.000,40102,1,T1,1,100,32.373
1738271568.752535,264717.000,40118,1,T1,1,100,32.410
1738271568.885540,264850.000,40153,1,T1,1,100,32.355
1738271569.019545,264984.000,40170,1,T1,1,100,32.295
1738271569.152550,265117.000,40187,1,T1,1,100,32.411
1738271569.285555,265250.000,40219,1,T1,1,100,32.426
1738271569.419559,265384.000,40236,1,T1,1,100,32.362
1738271569.552564,265517.000,40255,1,T1,1,100,32.547
1738271569.685569,265650.000,40272,1,T1,1,100,32.520
1738271569.819574,265784.000,40289,1,T1,1,100,32.509
1738271569.952579,265917.000,40321,1,T1,1,100,32.397
1738271570.085584,266050.000,40338,1,T1,1,100,32.420
1738271570.219589,266184.000,40355,1,T1,1,100,32.395
1738271570.352594,266317.000,40387,1,T1,1,100,32.419
1738271570.485599,266450.000,40405,1,T1,1,100,32.465
1738271570.619603,266584.000,40421,1,T1,1,100,32.520
1738271570.752608,266717.000,40438,1,T1,1,100,32.580
1738271570.885613,266850.000,40471,1,T1,1,100,32.499
1738271571.019618,266984.000,40487,1,T1,1,100,32.393
1738271571.152623,267117.000,40505,1,T1,1,100,32.454
1738271571.285628,267250.000,40539,1,T1,1,100,32.480
1738271571.419633,267384.000,40555,1,T1,1,100,32.385
1738271571.552638,267517.000,40573,1,T1,1,100,32.344
1738271571.685642,267650.000,40605,1,T1,1,100,32.503
1738271571.819647,267784.000,40622,1,T1,1,100,32.466
1738271571.952652,267917.000,40639,1,T1,1,100,32.450
1738271572.085657,268050.000,40672,1,T1,1,100,32.585
1738271572.218662,268183.000,40688,1,T1,1,100,32.537
1738271572.352667,268317.000,40705,1,T1,1,100,32.551
1738271572.485672,268450.000,40729,1,T1,1,100,32.451
1738271572.619676,268584.000,40746,1,T1,1,100,32.443
1738271572.752681,268717.000,40781,1,T1,1,100,32.476
1738271572.885686,268850.000,40797,1,T1,1,100,32.454
1738271573.019691,268984.000,40814,1,T1,1,100,32.409
1738271573.152696,269117.000,40830,1,T1,1,100,32.496
1738271573.285701,269250.000,40863,1,T1,1,100,32.498
1738271573.418706,269383.000,40880,1,T1,1,100,32.464
1738271573.552711,269517.000,40897,1,T1,1,100,32.555
1738271573.685715,269650.000,40929,1,T1,1,100,32.559
1738271573.818720,269783.000,40947,1,T1,1,100,32.526
1738271573.952725,269917.000,40965,1,T1,1,100,32.476
1738271574.085730,270050.000,40998,1,T1,1,100,32.489
1738271574.218735,270183.000,41015,1,T1,1,100,32.531
1738271574.352740,270317.000,41031,1,T1,1,100,32.513
