LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1738271572.960689,268925.000,40822,3,MY,1,100,-20
1738271573.000690,268965.000,40822,3,MY,1,100,-19
1738271573.040692,269005.000,40822,3,MY,1,100,-20
1738271573.080693,269045.000,40838,2,MY,1,100,-20
1738271573.120695,269085.000,40838,2,MY,1,100,-20
1738271573.160696,269125.000,40855,3,MY,1,100,-20
1738271573.200698,269165.000,40855,3,MY,1,100,-21
1738271573.240699,269205.000,40855,3,MY,1,100,-20
1738271573.280701,269245.000,40871,2,MY,1,100,-20
1738271573.320702,269285.000,40871,2,MY,1,100,-20
1738271573.360703,269325.000,40888,3,MY,1,100,-20
1738271573.400705,269365.000,40888,3,MY,1,100,-20
1738271573.440706,269405.000,40888,3,MY,1,100,-20
1738271573.480708,269445.000,40905,3,MY,1,100,-20
1738271573.520709,269485.000,40905,3,MY,1,100,-20
1738271573.560711,269525.000,40905,3,MY,1,100,-20
1738271573.600712,269565.000,40921,2,MY,1,100,-19
1738271573.640714,269605.000,40921,2,MY,1,100,-20
1738271573.680715,269645.000,40937,2,MY,1,100,-20
1738271573.720717,269685.000,40937,2,MY,1,100,-20
1738271573.765052,269729.333,40955,3,MY,1,100,-20
1738271573.809386,269773.667,40955,3,MY,1,100,-21
1738271573.853722,269818.000,40955,3,MY,1,100,-19
1738271573.893723,269858.000,40973,2,MY,1,100,-20
1738271573.933724,269898.000,40973,2,MY,1,100,-20
1738271573.973726,269938.000,40989,3,MY,1,100,-19
1738271574.013727,269978.000,40989,3,MY,1,100,-20
1738271574.053729,270018.000,40989,3,MY,1,100,-20
1738271574.093730,270058.000,41006,2,MY,1,100,-19
1738271574.133732,270098.000,41006,2,MY,1,100,-20
1738271574.173733,270138.000,41023,3,MY,1,100,-19
1738271574.213735,270178.000,41023,3,MY,1,100,-20
1738271574.253736,270218.000,41023,3,MY,1,100,-20
1738271574.293738,270258.000,41039,2,MY,1,100,-20
1738271574.333739,270298.000,41039,2,MY,1,100,-20
1738271574.373741,270338.000,41055,3,MY,1,100,-20
1738271574.413742,270378.000,41055,3,MY,1,100,-21
1738271574.453743,270418.000,41055,3,MY,1,100,-21
1738271574.493745,270458.000,41072,3,MY,1,100,-20
1738271574.533746,270498.000,41072,3,MY,1,100,-20
1738271574.573748,270538.000,41072,3,MY,1,100,-20
1738271574.613749,270578.000,41089,2,MY,1,100,-20
1738271574.653751,270618.000,41089,2,MY,1,100,-19
1738271574.693752,270658.000,41105,3,MY,1,100,-20
1738271574.733754,270698.000,41105,3,MY,1,100,-20
1738271574.773755,270738.000,41105,3,MY,1,100,-21
1738271574.820257,270784.500,41122,2,MY,1,100,-20
1738271574.866759,270831.000,41122,2,MY,1,100,-20
1738271574.907260,270871.500,41138,2,MY,1,100,-19
1738271574.947762,270912.000,41138,2,MY,1,100,-20
1738271574.987430,270951.667,41155,3,MY,1,100,-20
1738271575.027098,270991.333,41155,3,MY,1,100,-20
1738271575.066766,271031.000,41155,3,MY,1,100,-20
1738271575.106767,271071.000,41172,2,MY,1,100,-19
1738271575.146769,271111.000,41172,2,MY,1,100,-20
1738271575.187104,271151.333,41189,3,MY,1,100,-20
1738271575.227438,271191.667,41189,3,MY,1,100,-20
1738271575.267773,271232.000,41189,3,MY,1,100,-20
1738271575.307441,271271.667,41204,3,MY,1,100,-20
1738271575.347110,271311.333,41204,3,MY,1,100,-20
1738271575.386778,271351.000,41204,3,MY,1,100,-20
1738271575.427279,271391.500,41221,2,MY,1,100,-20
1738271575.467781,271432.000,41221,2,MY,1,100,-22
1738271575.507449,271471.667,41238,3,MY,1,100,-21
1738271575.547117,271511.333,41238,3,MY,1,100,-20
1738271575.586785,271551.000,41238,3,MY,1,100,-20
1738271575.626786,271591.000,41255,2,MY,1,100,-20
1738271575.666788,271631.000,41255,2,MY,1,100,-20
1738271575.706789,271671.000,41270,3,MY,1,100,-20
1738271575.746791,271711.000,41270,3,MY,1,100,-19
1738271575.786792,271751.000,41270,3,MY,1,100,-19
1738271575.826794,271791.000,41288,2,MY,1,100,-19
1738271575.866795,271831.000,41288,2,MY,1,100,-20
1738271575.906797,271871.000,41304,2,MY,1,100,-20
1738271575.946798,271911.000,41304,2,MY,1,100,-20
1738271575.991466,271955.667,41321,3,MY,1,100,-20
1738271576.036135,272000.333,41321,3,MY,1,100,-19
1738271576.080803,272045.000,41321,3,MY,1,100,-20
1738271576.120804,272085.000,41337,3,MY,1,100,-20
1738271576.160806,272125.000,41337,3,MY,1,100,-20
1738271576.200807,272165.000,41337,3,MY,1,100,-19
1738271576.240809,272205.000,41354,2,MY,1,100,-19
1738271576.280810,272245.000,41354,2,MY,1,100,-20
1738271576.320812,272285.000,41370,3,MY,1,100,-21
1738271576.360813,272325.000,41370,3,MY,1,100,-21
1738271576.400815,272365.000,41370,3,MY,1,100,-20
1738271576.440816,272405.000,41388,2,MY,1,100,-20
1738271576.480818,272445.000,41388,2,MY,1,100,-19
1738271576.520819,272485.000,41403,3,MY,1,100,-20
1738271576.560821,272525.000,41403,3,MY,1,100,-20
1738271576.600822,272565.000,41403,3,MY,1,100,-20
1738271576.640323,272604.500,41420,2,MY,1,100,-20
1738271576.679825,272644.000,41420,2,MY,1,100,-20
1738271576.720160,272684.333,41436,3,MY,1,100,-20
1738271576.760494,272724.667,41436,3,MY,1,100,-20
1738271576.800829,272765.000,41436,3,MY,1,100,-21
1738271576.840331,272804.500,41454,2,MY,1,100,-20
1738271576.879832,272844.000,41454,2,MY,1,100,-20
1738271576.919834,272884.000,41469,3,MY,1,100,-20
1738271576.959835,272924.000,41469,3,MY,1,100,-20
1738271576.999836,272964.000,41469,3,MY,1,100,-20
1738271577.039838,273004.000,41486,2,MY,1,100,-19
1738271577.079839,273044.000,41486,2,MY,1,100,-20
1738271577.124508,273088.667,41503,3,MY,1,100,-20
1738271577.169176,273133.333,41503,3,MY,1,100,-21
1738271577.213844,273178.000,41503,3,MY,1,100,-20
1738271577.253846,273218.000,41520,2,MY,1,100,-21
1738271577.293847,273258.000,41520,2,MY,1,100,-19
1738271577.333849,273298.000,41536,3,MY,1,100,-20
1738271577.373850,273338.000,41536,3,MY,1,100,-20
1738271577.413852,273378.000,41536,3,MY,1,100,-20
1738271577.453853,273418.000,41553,2,MY,1,100,-20
1738271577.493855,273458.000,41553,2,MY,1,100,-22
1738271577.533856,273498.000,41574,4,MY,1,100,-21
1738271577.573858,273538.000,41574,4,MY,1,100,-20
1738271577.613859,273578.000,41574,4,MY,1,100,-19
1738271577.653860,273618.000,41574,4,MY,1,100,-20
1738271577.693862,273658.000,41591,2,MY,1,100,-19
1738271577.733863,273698.000,41591,2,MY,1,100,-20
1738271577.773865,273738.000,41608,3,MY,1,100,-20
1738271577.813866,273778.000,41608,3,MY,1,100,-19
1738271577.853868,273818.000,41608,3,MY,1,100,-20
1738271577.893869,273858.000,41625,2,MY,1,100,-20
1738271577.933871,273898.000,41625,2,MY,1,100,-20
1738271577.973872,273938.000,41640,3,MY,1,100,-20
1738271578.013874,273978.000,41640,3,MY,1,100,-19
1738271578.053875,274018.000,41640,3,MY,1,100,-20
1738271578.093877,274058.000,41658,3,MY,1,100,-19
1738271578.133878,274098.000,41658,3,MY,1,100,-20
1738271578.173879,274138.000,41658,3,MY,1,100,-20
1738271578.213881,274178.000,41674,2,MY,1,100,-19
1738271578.253882,274218.000,41674,2,MY,1,100,-20
1738271578.300384,274264.500,41691,2,MY,1,100,-19
1738271578.346886,274311.000,41691,2,MY,1,100,-20
1738271578.386887,274351.000,41706,3,MY,1,100,-20
1738271578.426889,274391.000,41706,3,MY,1,100,-20
1738271578.466890,274431.000,41706,3,MY,1,100,-21
1738271578.506892,274471.000,41724,2,MY,1,100,-19
1738271578.546893,274511.000,41724,2,MY,1,100,-20
1738271578.586895,274551.000,41740,3,MY,1,100,-20
1738271578.626896,274591.000,41740,3,MY,1,100,-20
1738271578.666898,274631.000,41740,3,MY,1,100,-20
1738271578.706899,274671.000,41757,2,MY,1,100,-19
1738271578.746900,274711.000,41757,2,MY,1,100,-20
1738271578.786902,274751.000,41774,3,MY,1,100,-20
1738271578.826903,274791.000,41774,3,MY,1,100,-21
1738271578.866905,274831.000,41774,3,MY,1,100,-20
1738271578.906906,274871.000,41792,3,MY,1,100,-20
1738271578.946908,274911.000,41792,3,MY,1,100,-20
1738271578.986909,274951.000,41792,3,MY,1,100,-19
1738271579.026911,274991.000,41808,2,MY,1,100,-17
1738271579.066912,275031.000,41808,2,MY,1,100,-18
1738271579.106914,275071.000,41826,3,MY,1,100,-18
1738271579.146915,275111.000,41826,3,MY,1,100,-19
1738271579.186917,275151.000,41826,3,MY,1,100,-19
1738271579.226918,275191.000,41842,2,MY,1,100,-20
1738271579.266919,275231.000,41842,2,MY,1,100,-21
1738271579.306921,275271.000,41858,3,MY,1,100,-20
1738271579.346922,275311.000,41858,3,MY,1,100,-20
1738271579.386924,275351.000,41858,3,MY,1,100,-21
1738271579.433925,275398.000,41877,2,MY,1,100,-21
1738271579.480927,275445.000,41877,2,MY,1,100,-20
1738271579.520595,275484.667,41894,3,MY,1,100,-21
1738271579.560263,275524.333,41894,3,MY,1,100,-20
1738271579.599931,275564.000,41894,3,MY,1,100,-21
1738271579.639933,275604.000,41910,2,MY,1,100,-19
1738271579.679935,275644.000,41910,2,MY,1,100,-23
1738271579.719936,275684.000,41926,3,MY,1,100,-22
1738271579.759938,275724.000,41926,3,MY,1,100,-23
1738271579.799939,275764.000,41926,3,MY,1,100,-22
1738271579.839940,275804.000,41943,2,MY,1,100,-22
1738271579.879942,275844.000,41943,2,MY,1,100,-22
1738271579.919943,275884.000,41960,3,MY,1,100,-23
1738271579.959945,275924.000,41960,3,MY,1,100,-24
1738271579.999946,275964.000,41960,3,MY,1,100,-25
1738271580.039948,276004.000,41976,2,MY,1,100,-26
1738271580.079949,276044.000,41976,2,MY,1,100,-27
1738271580.119951,276084.000,41993,3,MY,1,100,-27
1738271580.159952,276124.000,41993,3,MY,1,100,-27
1738271580.199954,276164.000,41993,3,MY,1,100,-27
1738271580.239955,276204.000,42009,2,MY,1,100,-28
1738271580.279956,276244.000,42009,2,MY,1,100,-27
1738271580.319958,276284.000,42026,3,MY,1,100,-26
1738271580.359959,276324.000,42026,3,MY,1,100,-27
1738271580.399961,276364.000,42026,3,MY,1,100,-27
1738271580.439962,276404.000,42043,2,MY,1,100,-29
1738271580.479964,276444.000,42043,2,MY,1,100,-28
1738271580.524299,276488.333,42060,3,MY,1,100,-30
1738271580.568634,276532.667,42060,3,MY,1,100,-32
1738271580.612969,276577.000,42060,3,MY,1,100,-32
1738271580.652970,276617.000,42075,2,MY,1,100,-31
1738271580.692971,276657.000,42075,2,MY,1,100,-33
1738271580.732973,276697.000,42092,3,MY,1,100,-32
1738271580.772974,276737.000,42092,3,MY,1,100,-33
1738271580.812976,276777.000,42092,3,MY,1,100,-31
1738271580.853477,276817.500,42109,2,MY,1,100,-30
1738271580.893979,276858.000,42109,2,MY,1,100,-31
1738271580.933647,276897.667,42126,3,MY,1,100,-32
1738271580.973315,276937.333,42126,3,MY,1,100,-35
1738271581.012983,276977.000,42126,3,MY,1,100,-41
1738271581.052985,277017.000,42141,2,MY,1,100,-42
1738271581.092986,277057.000,42141,2,MY,1,100,-44
1738271581.132987,277097.000,42159,3,MY,1,100,-47
1738271581.172989,277137.000,42159,3,MY,1,100,-45
1738271581.212991,277177.000,42159,3,MY,1,100,-43
1738271581.252992,277217.000,42175,2,MY,1,100,-43
1738271581.292994,277257.000,42175,2,MY,1,100,-42
1738271581.332995,277297.000,42192,3,MY,1,100,-40
1738271581.372996,277337.000,42192,3,MY,1,100,-41
1738271581.412998,277377.000,42192,3,MY,1,100,-42
1738271581.452999,277417.000,42208,3,MY,1,100,-43
1738271581.493001,277457.000,42208,3,MY,1,100,-43
1738271581.533002,277497.000,42208,3,MY,1,100,-43
1738271581.573504,277537.500,42225,2,MY,1,100,-45
1738271581.614005,277578.000,42225,2,MY,1,100,-45
1738271581.660507,277624.500,42241,2,MY,1,100,-45
1738271581.707009,277671.000,42241,2,MY,1,100,-45
1738271581.747010,277711.000,42259,3,MY,1,100,-45
1738271581.787012,277751.000,42259,3,MY,1,100,-44
1738271581.827013,277791.000,42259,3,MY,1,100,-44
1738271581.867014,277831.000,42274,2,MY,1,100,-45
1738271581.907016,277871.000,42274,2,MY,1,100,-44
1738271581.947017,277911.000,42291,3,MY,1,100,-44
1738271581.987019,277951.000,42291,3,MY,1,100,-45
1738271582.027020,277991.000,42291,3,MY,1,100,-44
1738271582.067022,278031.000,42307,2,MY,1,100,-43
1738271582.107023,278071.000,42307,2,MY,1,100,-42
1738271582.147025,278111.000,42325,3,MY,1,100,-43
1738271582.187026,278151.000,42325,3,MY,1,100,-43
1738271582.227028,278191.000,42325,3,MY,1,100,-42
1738271582.267029,278231.000,42340,2,MY,1,100,-40
1738271582.307030,278271.000,42340,2,MY,1,100,-41
1738271582.347032,278311.000,42357,3,MY,1,100,-42
1738271582.387033,278351.000,42357,3,MY,1,100,-41
1738271582.427035,278391.000,42357,3,MY,1,100,-43
1738271582.467036,278431.000,42374,3,MY,1,100,-42
1738271582.507038,278471.000,42374,3,MY,1,100,-41
1738271582.547039,278511.000,42374,3,MY,1,100,-41
1738271582.587041,278551.000,42391,2,MY,1,100,-42
1738271582.627042,278591.000,42391,2,MY,1,100,-42
1738271582.666794,278630.750,42415,4,MY,1,100,-41
1738271582.706545,278670.500,42415,4,MY,1,100,-42
1738271582.746297,278710.250,42415,4,MY,1,100,-42
1738271582.786048,278750.000,42415,4,MY,1,100,-42
1738271582.833050,278797.000,42432,2,MY,1,100,-44
1738271582.880051,278844.000,42432,2,MY,1,100,-46
1738271582.920053,278884.000,42448,3,MY,1,100,-47
1738271582.960054,278924.000,42448,3,MY,1,100,-47
1738271583.000056,278964.000,42448,3,MY,1,100,-48
1738271583.040057,279004.000,42464,2,MY,1,100,-47
1738271583.080059,279044.000,42464,2,MY,1,100,-47
1738271583.120060,279084.000,42482,3,MY,1,100,-47
1738271583.160062,279124.000,42482,3,MY,1,100,-47
1738271583.200063,279164.000,42482,3,MY,1,100,-47
1738271583.240065,279204.000,42498,2,MY,1,100,-47
1738271583.280066,279244.000,42498,2,MY,1,100,-45
1738271583.320068,279284.000,42514,3,MY,1,100,-45
1738271583.360069,279324.000,42514,3,MY,1,100,-45
1738271583.400070,279364.000,42514,3,MY,1,100,-44
1738271583.440072,279404.000,42531,2,MY,1,100,-45
1738271583.480073,279444.000,42531,2,MY,1,100,-45
1738271583.520075,279484.000,42548,3,MY,1,100,-47
1738271583.560076,279524.000,42548,3,MY,1,100,-45
1738271583.600078,279564.000,42548,3,MY,1,100,-45
1738271583.640079,279604.000,42566,2,MY,1,100,-45
1738271583.680081,279644.000,42566,2,MY,1,100,-45
1738271583.720082,279684.000,42583,3,MY,1,100,-45
1738271583.760084,279724.000,42583,3,MY,1,100,-45
1738271583.800085,279764.000,42583,3,MY,1,100,-45
1738271583.840086,279804.000,42601,2,MY,1,100,-45
1738271583.880088,279844.000,42601,2,MY,1,100,-45
1738271583.924423,279888.333,42618,3,MY,1,100,-45
1738271583.968758,279932.667,42618,3,MY,1,100,-44
1738271584.013093,279977.000,42618,3,MY,1,100,-46
1738271584.053094,280017.000,42634,2,MY,1,100,-45
1738271584.093096,280057.000,42634,2,MY,1,100,-45
1738271584.133097,280097.000,42652,3,MY,1,100,-45
1738271584.173099,280137.000,42652,3,MY,1,100,-45
1738271584.213100,280177.000,42652,3,MY,1,100,-45
1738271584.253102,280217.000,42667,2,MY,1,100,-45
1738271584.293103,280257.000,42667,2,MY,1,100,-44
1738271584.333105,280297.000,42684,3,MY,1,100,-45
1738271584.373106,280337.000,42684,3,MY,1,100,-45
1738271584.413107,280377.000,42684,3,MY,1,100,-45
1738271584.453109,280417.000,42701,2,MY,1,100,-45
1738271584.493110,280457.000,42701,2,MY,1,100,-45
1738271584.533112,280497.000,42718,3,MY,1,100,-44
1738271584.573113,280537.000,42718,3,MY,1,100,-44
1738271584.613115,280577.000,42718,3,MY,1,100,-45
1738271584.653116,280617.000,42733,2,MY,1,100,-45
1738271584.693118,280657.000,42733,2,MY,1,100,-44
1738271584.733119,280697.000,42751,3,MY,1,100,-45
1738271584.773121,280737.000,42751,3,MY,1,100,-45
1738271584.813122,280777.000,42751,3,MY,1,100,-45
1738271584.853124,280817.000,42767,3,MY,1,100,-45
1738271584.893125,280857.000,42767,3,MY,1,100,-45
1738271584.933126,280897.000,42767,3,MY,1,100,-44
1738271584.973128,280937.000,42784,2,MY,1,100,-44
1738271585.013129,280977.000,42784,2,MY,1,100,-44
1738271585.053131,281017.000,42799,2,MY,1,100,-45
1738271585.093132,281057.000,42799,2,MY,1,100,-44
1738271585.137467,281101.333,42817,3,MY,1,100,-44
1738271585.181802,281145.667,42817,3,MY,1,100,-45
1738271585.226137,281190.000,42817,3,MY,1,100,-44
1738271585.266139,281230.000,42833,2,MY,1,100,-44
1738271585.306140,281270.000,42833,2,MY,1,100,-44
1738271585.346142,281310.000,42850,3,MY,1,100,-43
1738271585.386143,281350.000,42850,3,MY,1,100,-45
1738271585.426145,281390.000,42850,3,MY,1,100,-44
1738271585.466146,281430.000,42866,2,MY,1,100,-44
1738271585.506147,281470.000,42866,2,MY,1,100,-44
1738271585.546482,281510.333,42883,3,MY,1,100,-45
1738271585.586817,281550.667,42883,3,MY,1,100,-46
1738271585.627152,281591.000,42883,3,MY,1,100,-44
1738271585.666653,281630.500,42899,2,MY,1,100,-45
1738271585.706155,281670.000,42899,2,MY,1,100,-45
1738271585.746490,281710.333,42917,3,MY,1,100,-44
1738271585.786824,281750.667,42917,3,MY,1,100,-45
1738271585.827159,281791.000,42917,3,MY,1,100,-46
1738271585.866827,281830.667,42932,3,MY,1,100,-45
1738271585.906495,281870.333,42932,3,MY,1,100,-44
1738271585.946163,281910.000,42932,3,MY,1,100,-45
1738271585.986665,281950.500,42949,2,MY,1,100,-45
1738271586.027166,281991.000,42949,2,MY,1,100,-45
1738271586.066835,282030.667,42965,3,MY,1,100,-45
1738271586.106503,282070.333,42965,3,MY,1,100,-46
1738271586.146171,282110.000,42965,3,MY,1,100,-43
1738271586.186172,282150.000,42983,2,MY,1,100,-44
1738271586.226174,282190.000,42983,2,MY,1,100,-45
1738271586.273175,282237.000,42999,2,MY,1,100,-44
1738271586.320177,282284.000,42999,2,MY,1,100,-45
1738271586.360179,282324.000,43015,3,MY,1,100,-45
1738271586.400180,282364.000,43015,3,MY,1,100,-45
1738271586.440181,282404.000,43015,3,MY,1,100,-45
1738271586.480183,282444.000,43032,2,MY,1,100,-45
1738271586.520185,282484.000,43032,2,MY,1,100,-44
1738271586.560186,282524.000,43049,3,MY,1,100,-45
1738271586.600187,282564.000,43049,3,MY,1,100,-45
1738271586.640189,282604.000,43049,3,MY,1,100,-44
1738271586.680190,282644.000,43065,3,MY,1,100,-44
1738271586.720192,282684.000,43065,3,MY,1,100,-45
1738271586.760193,282724.000,43065,3,MY,1,100,-44
1738271586.800195,282764.000,43082,2,MY,1,100,-45
1738271586.840196,282804.000,43082,2,MY,1,100,-45
1738271586.880198,282844.000,43098,3,MY,1,100,-44
1738271586.920199,282884.000,43098,3,MY,1,100,-44
1738271586.960201,282924.000,43098,3,MY,1,100,-44
1738271586.999702,282963.500,43115,2,MY,1,100,-44
1738271587.039203,283003.000,43115,2,MY,1,100,-45
1738271587.079538,283043.333,43132,3,MY,1,100,-44
1738271587.119873,283083.667,43132,3,MY,1,100,-44
