LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1738271567.713097,263677.600,39949,10,PG,1,100,7195
1738271567.723798,263688.300,39949,10,PG,1,100,7218
1738271567.734498,263699.000,39949,10,PG,1,100,7209
1738271567.744135,263708.636,39967,11,PG,1,100,7215
1738271567.753771,263718.273,39967,11,PG,1,100,7238
1738271567.763408,263727.909,39967,11,PG,1,100,7208
1738271567.773045,263737.545,39967,11,PG,1,100,7195
1738271567.782681,263747.182,39967,11,PG,1,100,7180
1738271567.792318,263756.818,39967,11,PG,1,100,7217
1738271567.801955,263766.455,39967,11,PG,1,100,7211
1738271567.811592,263776.091,39967,11,PG,1,100,7214
1738271567.821228,263785.727,39967,11,PG,1,100,7211
1738271567.830865,263795.364,39967,11,PG,1,100,7206
1738271567.840502,263805.000,39967,11,PG,1,100,7245
1738271567.850947,263815.444,39983,9,PG,1,100,7218
1738271567.861392,263825.889,39983,9,PG,1,100,7202
1738271567.871836,263836.333,39983,9,PG,1,100,7217
1738271567.882281,263846.778,39983,9,PG,1,100,7216
1738271567.892726,263857.222,39983,9,PG,1,100,7201
1738271567.903171,263867.667,39983,9,PG,1,100,7224
1738271567.913615,263878.111,39983,9,PG,1,100,7225
1738271567.924060,263888.556,39983,9,PG,1,100,7216
1738271567.934505,263899.000,39983,9,PG,1,100,7253
1738271567.944142,263908.636,39999,11,PG,1,100,7240
1738271567.953779,263918.273,39999,11,PG,1,100,7213
1738271567.963415,263927.909,39999,11,PG,1,100,7223
1738271567.973052,263937.545,39999,11,PG,1,100,7184
1738271567.982689,263947.182,39999,11,PG,1,100,7212
1738271567.992326,263956.818,39999,11,PG,1,100,7226
1738271568.001962,263966.455,39999,11,PG,1,100,7227
1738271568.011599,263976.091,39999,11,PG,1,100,7252
1738271568.021236,263985.727,39999,11,PG,1,100,7231
1738271568.030872,263995.364,39999,11,PG,1,100,7220
1738271568.040509,264005.000,39999,11,PG,1,100,7234
1738271568.050954,264015.444,40015,9,PG,1,100,7205
1738271568.061399,264025.889,40015,9,PG,1,100,7212
1738271568.071844,264036.333,40015,9,PG,1,100,7254
1738271568.082289,264046.778,40015,9,PG,1,100,7241
1738271568.092733,264057.222,40015,9,PG,1,100,7226
1738271568.103178,264067.667,40015,9,PG,1,100,7214
1738271568.113623,264078.111,40015,9,PG,1,100,7237
1738271568.124068,264088.556,40015,9,PG,1,100,7278
1738271568.134512,264099.000,40015,9,PG,1,100,7249
1738271568.144240,264108.727,40033,11,PG,1,100,7241
1738271568.153968,264118.455,40033,11,PG,1,100,7232
1738271568.163695,264128.182,40033,11,PG,1,100,7248
1738271568.173423,264137.909,40033,11,PG,1,100,7263
1738271568.183151,264147.636,40033,11,PG,1,100,7241
1738271568.192878,264157.364,40033,11,PG,1,100,7271
1738271568.202606,264167.091,40033,11,PG,1,100,7235
1738271568.212333,264176.818,40033,11,PG,1,100,7243
1738271568.222061,264186.545,40033,11,PG,1,100,7255
1738271568.231789,264196.273,40033,11,PG,1,100,7237
1738271568.241516,264206.000,40033,11,PG,1,100,7249
1738271568.252117,264216.600,40049,10,PG,1,100,7251
1738271568.262717,264227.200,40049,10,PG,1,100,7263
1738271568.273318,264237.800,40049,10,PG,1,100,7270
1738271568.283918,264248.400,40049,10,PG,1,100,7247
1738271568.294518,264259.000,40049,10,PG,1,100,7270
1738271568.305119,264269.600,40049,10,PG,1,100,7279
1738271568.315719,264280.200,40049,10,PG,1,100,7282
1738271568.326319,264290.800,40049,10,PG,1,100,7290
1738271568.336920,264301.400,40049,10,PG,1,100,7265
1738271568.347520,264312.000,40049,10,PG,1,100,7253
1738271568.357248,264321.727,40065,11,PG,1,100,7259
1738271568.366976,264331.455,40065,11,PG,1,100,7289
1738271568.376703,264341.182,40065,11,PG,1,100,7266
1738271568.386431,264350.909,40065,11,PG,1,100,7269
1738271568.396158,264360.636,40065,11,PG,1,100,7283
1738271568.405886,264370.364,40065,11,PG,1,100,7271
1738271568.415614,264380.091,40065,11,PG,1,100,7263
1738271568.425341,264389.818,40065,11,PG,1,100,7244
1738271568.435069,264399.545,40065,11,PG,1,100,7276
1738271568.444797,264409.273,40065,11,PG,1,100,7280
1738271568.454524,264419.000,40065,11,PG,1,100,7259
1738271568.464858,264429.333,40082,9,PG,1,100,7243
1738271568.475192,264439.667,40082,9,PG,1,100,7294
1738271568.485525,264450.000,40082,9,PG,1,100,7246
1738271568.495859,264460.333,40082,9,PG,1,100,7260
1738271568.506193,264470.667,40082,9,PG,1,100,7246
1738271568.516526,264481.000,40082,9,PG,1,100,7242
1738271568.526860,264491.333,40082,9,PG,1,100,7239
1738271568.537194,264501.667,40082,9,PG,1,100,7259
1738271568.547528,264512.000,40082,9,PG,1,100,7262
1738271568.557255,264521.727,40099,11,PG,1,100,7276
1738271568.566983,264531.455,40099,11,PG,1,100,7236
1738271568.576710,264541.182,40099,11,PG,1,100,7253
1738271568.586438,264550.909,40099,11,PG,1,100,7280
1738271568.596166,264560.636,40099,11,PG,1,100,7268
1738271568.605893,264570.364,40099,11,PG,1,100,7245
1738271568.615621,264580.091,40099,11,PG,1,100,7255
1738271568.625349,264589.818,40099,11,PG,1,100,7261
1738271568.635076,264599.545,40099,11,PG,1,100,7272
1738271568.644804,264609.273,40099,11,PG,1,100,7272
1738271568.654531,264619.000,40099,11,PG,1,100,7263
1738271568.664865,264629.333,40115,9,PG,1,100,7250
1738271568.675199,264639.667,40115,9,PG,1,100,7262
1738271568.685533,264650.000,40115,9,PG,1,100,7248
1738271568.695866,264660.333,40115,9,PG,1,100,7258
1738271568.706200,264670.667,40115,9,PG,1,100,7254
1738271568.716534,264681.000,40115,9,PG,1,100,7251
1738271568.726867,264691.333,40115,9,PG,1,100,7248
1738271568.737201,264701.667,40115,9,PG,1,100,7298
1738271568.747535,264712.000,40115,9,PG,1,100,7272
1738271568.757262,264721.727,40133,11,PG,1,100,7257
1738271568.766990,264731.455,40133,11,PG,1,100,7295
1738271568.776718,264741.182,40133,11,PG,1,100,7277
1738271568.786445,264750.909,40133,11,PG,1,100,7263
1738271568.796173,264760.636,40133,11,PG,1,100,7259
1738271568.805901,264770.364,40133,11,PG,1,100,7258
1738271568.815628,264780.091,40133,11,PG,1,100,7251
1738271568.825356,264789.818,40133,11,PG,1,100,7281
1738271568.835083,264799.545,40133,11,PG,1,100,7284
1738271568.844811,264809.273,40133,11,PG,1,100,7273
1738271568.854539,264819.000,40133,11,PG,1,100,7275
1738271568.865139,264829.600,40150,10,PG,1,100,7283
1738271568.875740,264840.200,40150,10,PG,1,100,7279
1738271568.886340,264850.800,40150,10,PG,1,100,7266
1738271568.896940,264861.400,40150,10,PG,1,100,7285
1738271568.907541,264872.000,40150,10,PG,1,100,7271
1738271568.918141,264882.600,40150,10,PG,1,100,7281
1738271568.928741,264893.200,40150,10,PG,1,100,7283
1738271568.939342,264903.800,40150,10,PG,1,100,7263
1738271568.949942,264914.400,40150,10,PG,1,100,7284
1738271568.960543,264925.000,40150,10,PG,1,100,7323
1738271568.969943,264934.400,40167,10,PG,1,100,7295
1738271568.979343,264943.800,40167,10,PG,1,100,7303
1738271568.988744,264953.200,40167,10,PG,1,100,7298
1738271568.998144,264962.600,40167,10,PG,1,100,7290
1738271569.007545,264972.000,40167,10,PG,1,100,7330
1738271569.016945,264981.400,40167,10,PG,1,100,7277
1738271569.026345,264990.800,40167,10,PG,1,100,7294
1738271569.035745,265000.200,40167,10,PG,1,100,7315
1738271569.045146,265009.600,40167,10,PG,1,100,7321
1738271569.054546,265019.000,40167,10,PG,1,100,7280
1738271569.065146,265029.600,40184,10,PG,1,100,7302
1738271569.075747,265040.200,40184,10,PG,1,100,7308
1738271569.086347,265050.800,40184,10,PG,1,100,7304
1738271569.096948,265061.400,40184,10,PG,1,100,7287
1738271569.107548,265072.000,40184,10,PG,1,100,7301
1738271569.118149,265082.600,40184,10,PG,1,100,7292
1738271569.128749,265093.200,40184,10,PG,1,100,7337
1738271569.139349,265103.800,40184,10,PG,1,100,7298
1738271569.149950,265114.400,40184,10,PG,1,100,7309
1738271569.160550,265125.000,40184,10,PG,1,100,7291
1738271569.170278,265134.727,40201,11,PG,1,100,7362
1738271569.180005,265144.455,40201,11,PG,1,100,7324
1738271569.189733,265154.182,40201,11,PG,1,100,7309
1738271569.199461,265163.909,40201,11,PG,1,100,7304
1738271569.209188,265173.636,40201,11,PG,1,100,7326
1738271569.218916,265183.364,40201,11,PG,1,100,7296
1738271569.228643,265193.091,40201,11,PG,1,100,7308
1738271569.238371,265202.818,40201,11,PG,1,100,7318
1738271569.248099,265212.545,40201,11,PG,1,100,7288
1738271569.257826,265222.273,40201,11,PG,1,100,7323
1738271569.267554,265232.000,40201,11,PG,1,100,7303
1738271569.277888,265242.333,40216,9,PG,1,100,7300
1738271569.288221,265252.667,40216,9,PG,1,100,7299
1738271569.298555,265263.000,40216,9,PG,1,100,7327
1738271569.308889,265273.333,40216,9,PG,1,100,7269
1738271569.319222,265283.667,40216,9,PG,1,100,7302
1738271569.329556,265294.000,40216,9,PG,1,100,7324
1738271569.339890,265304.333,40216,9,PG,1,100,7307
1738271569.350224,265314.667,40216,9,PG,1,100,7317
1738271569.360557,265325.000,40216,9,PG,1,100,7303
1738271569.370285,265334.727,40233,11,PG,1,100,7290
1738271569.380013,265344.455,40233,11,PG,1,100,7325
1738271569.389740,265354.182,40233,11,PG,1,100,7311
1738271569.399468,265363.909,40233,11,PG,1,100,7305
1738271569.409195,265373.636,40233,11,PG,1,100,7282
1738271569.418923,265383.364,40233,11,PG,1,100,7284
1738271569.428651,265393.091,40233,11,PG,1,100,7304
1738271569.438378,265402.818,40233,11,PG,1,100,7311
1738271569.448106,265412.545,40233,11,PG,1,100,7297
1738271569.457834,265422.273,40233,11,PG,1,100,7325
1738271569.467561,265432.000,40233,11,PG,1,100,7302
1738271569.477895,265442.333,40252,9,PG,1,100,7310
1738271569.488229,265452.667,40252,9,PG,1,100,7330
1738271569.498562,265463.000,40252,9,PG,1,100,7294
1738271569.508896,265473.333,40252,9,PG,1,100,7340
1738271569.519230,265483.667,40252,9,PG,1,100,7319
1738271569.529563,265494.000,40252,9,PG,1,100,7356
1738271569.539897,265504.333,40252,9,PG,1,100,7318
1738271569.550231,265514.667,40252,9,PG,1,100,7325
1738271569.560565,265525.000,40252,9,PG,1,100,7309
1738271569.570800,265535.235,40269,17,PG,1,100,7319
1738271569.581036,265545.471,40269,17,PG,1,100,7276
1738271569.591272,265555.706,40269,17,PG,1,100,7333
1738271569.601507,265565.941,40269,17,PG,1,100,7318
1738271569.611743,265576.176,40269,17,PG,1,100,7326
1738271569.621979,265586.412,40269,17,PG,1,100,7319
1738271569.632214,265596.647,40269,17,PG,1,100,7345
1738271569.642450,265606.882,40269,17,PG,1,100,7318
1738271569.652686,265617.118,40269,17,PG,1,100,7311
1738271569.662921,265627.353,40269,17,PG,1,100,7308
1738271569.673157,265637.588,40269,17,PG,1,100,7328
1738271569.683393,265647.824,40269,17,PG,1,100,7324
1738271569.693628,265658.059,40269,17,PG,1,100,7322
1738271569.703864,265668.294,40269,17,PG,1,100,7361
1738271569.714100,265678.529,40269,17,PG,1,100,7324
1738271569.724335,265688.765,40269,17,PG,1,100,7322
1738271569.734571,265699.000,40269,17,PG,1,100,7308
1738271569.743871,265708.300,40286,10,PG,1,100,7339
1738271569.753172,265717.600,40286,10,PG,1,100,7312
1738271569.762472,265726.900,40286,10,PG,1,100,7334
1738271569.771772,265736.200,40286,10,PG,1,100,7353
1738271569.781073,265745.500,40286,10,PG,1,100,7307
1738271569.790373,265754.800,40286,10,PG,1,100,7315
1738271569.799673,265764.100,40286,10,PG,1,100,7332
1738271569.808974,265773.400,40286,10,PG,1,100,7354
1738271569.818274,265782.700,40286,10,PG,1,100,7331
1738271569.827574,265792.000,40286,10,PG,1,100,7347
1738271569.838275,265802.700,40303,10,PG,1,100,7324
1738271569.848975,265813.400,40303,10,PG,1,100,7348
1738271569.859676,265824.100,40303,10,PG,1,100,7330
1738271569.870376,265834.800,40303,10,PG,1,100,7360
1738271569.881076,265845.500,40303,10,PG,1,100,7340
1738271569.891777,265856.200,40303,10,PG,1,100,7336
1738271569.902477,265866.900,40303,10,PG,1,100,7343
1738271569.913177,265877.600,40303,10,PG,1,100,7366
1738271569.923878,265888.300,40303,10,PG,1,100,7331
1738271569.934578,265899.000,40303,10,PG,1,100,7348
1738271569.944215,265908.636,40318,11,PG,1,100,7355
1738271569.953852,265918.273,40318,11,PG,1,100,7337
1738271569.963489,265927.909,40318,11,PG,1,100,7352
1738271569.973125,265937.545,40318,11,PG,1,100,7357
1738271569.982762,265947.182,40318,11,PG,1,100,7333
1738271569.992399,265956.818,40318,11,PG,1,100,7346
1738271570.002035,265966.455,40318,11,PG,1,100,7368
1738271570.011672,265976.091,40318,11,PG,1,100,7358
1738271570.021309,265985.727,40318,11,PG,1,100,7347
1738271570.030946,265995.364,40318,11,PG,1,100,7325
1738271570.040582,266005.000,40318,11,PG,1,100,7361
1738271570.051027,266015.444,40335,9,PG,1,100,7348
1738271570.061472,266025.889,40335,9,PG,1,100,7342
1738271570.071917,266036.333,40335,9,PG,1,100,7379
1738271570.082361,266046.778,40335,9,PG,1,100,7364
1738271570.092806,266057.222,40335,9,PG,1,100,7356
1738271570.103251,266067.667,40335,9,PG,1,100,7349
1738271570.113696,266078.111,40335,9,PG,1,100,7339
1738271570.124141,266088.556,40335,9,PG,1,100,7350
1738271570.134586,266099.000,40335,9,PG,1,100,7342
1738271570.144222,266108.636,40352,11,PG,1,100,7321
1738271570.153859,266118.273,40352,11,PG,1,100,7341
1738271570.163496,266127.909,40352,11,PG,1,100,7329
1738271570.173132,266137.545,40352,11,PG,1,100,7350
1738271570.182769,266147.182,40352,11,PG,1,100,7337
1738271570.192406,266156.818,40352,11,PG,1,100,7342
1738271570.202043,266166.455,40352,11,PG,1,100,7352
1738271570.211679,266176.091,40352,11,PG,1,100,7345
1738271570.221316,266185.727,40352,11,PG,1,100,7340
1738271570.230953,266195.364,40352,11,PG,1,100,7366
1738271570.240590,266205.000,40352,11,PG,1,100,7377
1738271570.251290,266215.700,40369,10,PG,1,100,7348
1738271570.261990,266226.400,40369,10,PG,1,100,7354
1738271570.272691,266237.100,40369,10,PG,1,100,7332
1738271570.283391,266247.800,40369,10,PG,1,100,7336
1738271570.294091,266258.500,40369,10,PG,1,100,7346
1738271570.304792,266269.200,40369,10,PG,1,100,7338
1738271570.315492,266279.900,40369,10,PG,1,100,7346
1738271570.326193,266290.600,40369,10,PG,1,100,7362
1738271570.336893,266301.300,40369,10,PG,1,100,7348
1738271570.347593,266312.000,40369,10,PG,1,100,7356
1738271570.356894,266321.300,40384,10,PG,1,100,7340
1738271570.366194,266330.600,40384,10,PG,1,100,7348
1738271570.375494,266339.900,40384,10,PG,1,100,7378
1738271570.384795,266349.200,40384,10,PG,1,100,7377
1738271570.394095,266358.500,40384,10,PG,1,100,7335
1738271570.403395,266367.800,40384,10,PG,1,100,7368
1738271570.412696,266377.100,40384,10,PG,1,100,7361
1738271570.421996,266386.400,40384,10,PG,1,100,7351
1738271570.431297,266395.700,40384,10,PG,1,100,7372
1738271570.440597,266405.000,40384,10,PG,1,100,7337
1738271570.451297,266415.700,40402,10,PG,1,100,7360
1738271570.461998,266426.400,40402,10,PG,1,100,7350
1738271570.472698,266437.100,40402,10,PG,1,100,7356
1738271570.483398,266447.800,40402,10,PG,1,100,7355
1738271570.494099,266458.500,40402,10,PG,1,100,7358
1738271570.504799,266469.200,40402,10,PG,1,100,7359
1738271570.515500,266479.900,40402,10,PG,1,100,7356
1738271570.526200,266490.600,40402,10,PG,1,100,7345
1738271570.536900,266501.300,40402,10,PG,1,100,7387
1738271570.547601,266512.000,40402,10,PG,1,100,7380
1738271570.557328,266521.727,40418,11,PG,1,100,7371
1738271570.567056,266531.455,40418,11,PG,1,100,7393
1738271570.576784,266541.182,40418,11,PG,1,100,7351
1738271570.586511,266550.909,40418,11,PG,1,100,7374
1738271570.596239,266560.636,40418,11,PG,1,100,7387
1738271570.605967,266570.364,40418,11,PG,1,100,7367
1738271570.615694,266580.091,40418,11,PG,1,100,7370
1738271570.625422,266589.818,40418,11,PG,1,100,7372
1738271570.635149,266599.545,40418,11,PG,1,100,7343
1738271570.644877,266609.273,40418,11,PG,1,100,7374
1738271570.654605,266619.000,40418,11,PG,1,100,7360
1738271570.664938,266629.333,40435,9,PG,1,100,7380
1738271570.675272,266639.667,40435,9,PG,1,100,7387
1738271570.685606,266650.000,40435,9,PG,1,100,7397
1738271570.695940,266660.333,40435,9,PG,1,100,7367
1738271570.706273,266670.667,40435,9,PG,1,100,7393
1738271570.716607,266681.000,40435,9,PG,1,100,7397
1738271570.726941,266691.333,40435,9,PG,1,100,7415
1738271570.737274,266701.667,40435,9,PG,1,100,7360
1738271570.747608,266712.000,40435,9,PG,1,100,7395
1738271570.757336,266721.727,40452,11,PG,1,100,7384
1738271570.767063,266731.455,40452,11,PG,1,100,7363
1738271570.776791,266741.182,40452,11,PG,1,100,7415
1738271570.786519,266750.909,40452,11,PG,1,100,7392
1738271570.796246,266760.636,40452,11,PG,1,100,7374
1738271570.805974,266770.364,40452,11,PG,1,100,7408
1738271570.815701,266780.091,40452,11,PG,1,100,7381
1738271570.825429,266789.818,40452,11,PG,1,100,7392
1738271570.835157,266799.545,40452,11,PG,1,100,7399
1738271570.844884,266809.273,40452,11,PG,1,100,7404
1738271570.854612,266819.000,40452,11,PG,1,100,7373
1738271570.865212,266829.600,40468,10,PG,1,100,7385
1738271570.875813,266840.200,40468,10,PG,1,100,7390
1738271570.886413,266850.800,40468,10,PG,1,100,7381
1738271570.897013,266861.400,40468,10,PG,1,100,7392
1738271570.907614,266872.000,40468,10,PG,1,100,7417
1738271570.918214,266882.600,40468,10,PG,1,100,7405
1738271570.928815,266893.200,40468,10,PG,1,100,7398
1738271570.939415,266903.800,40468,10,PG,1,100,7367
1738271570.950016,266914.400,40468,10,PG,1,100,7388
1738271570.960616,266925.000,40468,10,PG,1,100,7409
1738271570.969916,266934.300,40484,10,PG,1,100,7387
1738271570.979217,266943.600,40484,10,PG,1,100,7363
1738271570.988517,266952.900,40484,10,PG,1,100,7384
1738271570.997817,266962.200,40484,10,PG,1,100,7410
1738271571.007118,266971.500,40484,10,PG,1,100,7375
1738271571.016418,266980.800,40484,10,PG,1,100,7377
1738271571.025718,266990.100,40484,10,PG,1,100,7380
1738271571.035018,266999.400,40484,10,PG,1,100,7368
1738271571.044319,267008.700,40484,10,PG,1,100,7360
1738271571.053619,267018.000,40484,10,PG,1,100,7372
1738271571.064320,267028.700,40502,10,PG,1,100,7374
1738271571.075020,267039.400,40502,10,PG,1,100,7373
1738271571.085720,267050.100,40502,10,PG,1,100,7379
1738271571.096421,267060.800,40502,10,PG,1,100,7365
1738271571.107121,267071.500,40502,10,PG,1,100,7370
1738271571.117821,267082.200,40502,10,PG,1,100,7379
1738271571.128522,267092.900,40502,10,PG,1,100,7408
1738271571.139222,267103.600,40502,10,PG,1,100,7404
1738271571.149923,267114.300,40502,10,PG,1,100,7400
1738271571.160623,267125.000,40502,10,PG,1,100,7391
1738271571.170957,267135.333,40518,9,PG,1,100,7372
1738271571.181291,267145.667,40518,9,PG,1,100,7405
1738271571.191624,267156.000,40518,9,PG,1,100,7389
1738271571.201958,267166.333,40518,9,PG,1,100,7391
1738271571.212292,267176.667,40518,9,PG,1,100,7367
1738271571.222625,267187.000,40518,9,PG,1,100,7366
1738271571.232959,267197.333,40518,9,PG,1,100,7387
1738271571.243293,267207.667,40518,9,PG,1,100,7391
1738271571.253627,267218.000,40518,9,PG,1,100,7388
1738271571.263354,267227.727,40536,11,PG,1,100,7388
1738271571.273082,267237.455,40536,11,PG,1,100,7398
1738271571.282809,267247.182,40536,11,PG,1,100,7389
1738271571.292537,267256.909,40536,11,PG,1,100,7420
1738271571.302265,267266.636,40536,11,PG,1,100,7406
1738271571.311992,267276.364,40536,11,PG,1,100,7396
1738271571.321720,267286.091,40536,11,PG,1,100,7386
1738271571.331448,267295.818,40536,11,PG,1,100,7367
1738271571.341175,267305.545,40536,11,PG,1,100,7404
1738271571.350903,267315.273,40536,11,PG,1,100,7422
1738271571.360631,267325.000,40536,11,PG,1,100,7392
1738271571.370358,267334.727,40552,11,PG,1,100,7420
1738271571.380086,267344.455,40552,11,PG,1,100,7436
1738271571.389813,267354.182,40552,11,PG,1,100,7425
1738271571.399541,267363.909,40552,11,PG,1,100,7402
1738271571.409269,267373.636,40552,11,PG,1,100,7404
1738271571.418996,267383.364,40552,11,PG,1,100,7380
1738271571.428724,267393.091,40552,11,PG,1,100,7404
1738271571.438452,267402.818,40552,11,PG,1,100,7440
1738271571.448179,267412.545,40552,11,PG,1,100,7401
1738271571.457907,267422.273,40552,11,PG,1,100,7394
1738271571.467634,267432.000,40552,11,PG,1,100,7404
1738271571.477968,267442.333,40570,9,PG,1,100,7420
1738271571.488302,267452.667,40570,9,PG,1,100,7392
1738271571.498636,267463.000,40570,9,PG,1,100,7411
1738271571.508969,267473.333,40570,9,PG,1,100,7435
1738271571.519303,267483.667,40570,9,PG,1,100,7415
1738271571.529637,267494.000,40570,9,PG,1,100,7422
1738271571.539970,267504.333,40570,9,PG,1,100,7445
1738271571.550304,267514.667,40570,9,PG,1,100,7443
1738271571.560638,267525.000,40570,9,PG,1,100,7419
1738271571.570365,267534.727,40586,11,PG,1,100,7396
1738271571.580093,267544.455,40586,11,PG,1,100,7417
1738271571.589821,267554.182,40586,11,PG,1,100,7428
1738271571.599548,267563.909,40586,11,PG,1,100,7418
1738271571.609276,267573.636,40586,11,PG,1,100,7434
1738271571.619004,267583.364,40586,11,PG,1,100,7409
1738271571.628731,267593.091,40586,11,PG,1,100,7404
1738271571.638459,267602.818,40586,11,PG,1,100,7419
1738271571.648186,267612.545,40586,11,PG,1,100,7428
1738271571.657914,267622.273,40586,11,PG,1,100,7427
1738271571.667642,267632.000,40586,11,PG,1,100,7418
1738271571.678242,267642.600,40602,10,PG,1,100,7407
1738271571.688843,267653.200,40602,10,PG,1,100,7402
1738271571.699443,267663.800,40602,10,PG,1,100,7381
1738271571.710043,267674.400,40602,10,PG,1,100,7420
1738271571.720644,267685.000,40602,10,PG,1,100,7391
1738271571.731244,267695.600,40602,10,PG,1,100,7430
1738271571.741844,267706.200,40602,10,PG,1,100,7403
1738271571.752445,267716.800,40602,10,PG,1,100,7428
1738271571.763045,267727.400,40602,10,PG,1,100,7388
1738271571.773646,267738.000,40602,10,PG,1,100,7417
1738271571.784090,267748.444,40619,9,PG,1,100,7399
1738271571.794535,267758.889,40619,9,PG,1,100,7412
1738271571.804980,267769.333,40619,9,PG,1,100,7409
1738271571.815425,267779.778,40619,9,PG,1,100,7402
1738271571.825870,267790.222,40619,9,PG,1,100,7391
1738271571.836314,267800.667,40619,9,PG,1,100,7420
1738271571.846759,267811.111,40619,9,PG,1,100,7383
1738271571.857204,267821.556,40619,9,PG,1,100,7406
1738271571.867649,267832.000,40619,9,PG,1,100,7403
1738271571.877286,267841.636,40636,11,PG,1,100,7425
1738271571.886922,267851.273,40636,11,PG,1,100,7411
1738271571.896559,267860.909,40636,11,PG,1,100,7406
1738271571.906196,267870.545,40636,11,PG,1,100,7403
1738271571.915833,267880.182,40636,11,PG,1,100,7416
1738271571.925469,267889.818,40636,11,PG,1,100,7435
1738271571.935106,267899.455,40636,11,PG,1,100,7409
1738271571.944743,267909.091,40636,11,PG,1,100,7418
1738271571.954379,267918.727,40636,11,PG,1,100,7407
1738271571.964016,267928.364,40636,11,PG,1,100,7412
1738271571.973653,267938.000,40636,11,PG,1,100,7398
1738271571.984098,267948.444,40652,9,PG,1,100,7392
1738271571.994543,267958.889,40652,9,PG,1,100,7395
1738271572.004987,267969.333,40652,9,PG,1,100,7382
1738271572.015432,267979.778,40652,9,PG,1,100,7413
1738271572.025877,267990.222,40652,9,PG,1,100,7415
1738271572.036322,268000.667,40652,9,PG,1,100,7397
1738271572.046767,268011.111,40652,9,PG,1,100,7390
1738271572.057211,268021.556,40652,9,PG,1,100,7410
1738271572.067656,268032.000,40652,9,PG,1,100,7410
1738271572.077293,268041.636,40669,11,PG,1,100,7382
1738271572.086930,268051.273,40669,11,PG,1,100,7397
