LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1738271567.226479,263191.000,39882,2,EL,1,100,26527.000000
1738271567.226479,263191.000,39882,2,EL,1,100,26527.199219
1738271567.293149,263257.667,39902,3,EL,1,100,26527.800781
1738271567.359818,263324.333,39902,3,EL,1,100,26527.599609
1738271567.426487,263391.000,39902,3,EL,1,100,26527.800781
1738271567.493489,263458.000,39919,1,EL,1,100,26527.400391
1738271567.559992,263524.500,39935,2,EL,1,100,26527.800781
1738271567.626494,263591.000,39935,2,EL,1,100,26527.599609
1738271567.692496,263657.000,39951,1,EL,1,100,26527.400391
1738271567.759499,263724.000,39969,2,EL,1,100,26528.000000
1738271567.826501,263791.000,39969,2,EL,1,100,26527.800781
1738271567.892504,263857.000,39985,1,EL,1,100,26528.000000
1738271567.959506,263924.000,40001,2,EL,1,100,26528.000000
1738271568.026509,263991.000,40001,2,EL,1,100,26527.599609
1738271568.092511,264057.000,40017,1,EL,1,100,26527.800781
1738271568.159513,264124.000,40035,2,EL,1,100,26527.800781
1738271568.226516,264191.000,40035,2,EL,1,100,26528.000000
1738271568.292518,264257.000,40051,1,EL,1,100,26527.800781
1738271568.359521,264324.000,40067,2,EL,1,100,26528.000000
1738271568.426523,264391.000,40067,2,EL,1,100,26527.800781
1738271568.492526,264457.000,40084,1,EL,1,100,26527.599609
1738271568.559528,264524.000,40101,2,EL,1,100,26527.199219
1738271568.626530,264591.000,40101,2,EL,1,100,26527.599609
1738271568.693033,264657.500,40117,2,EL,1,100,26528.000000
1738271568.759535,264724.000,40117,2,EL,1,100,26527.400391
1738271568.826538,264791.000,40135,1,EL,1,100,26527.199219
1738271568.893040,264857.500,40152,2,EL,1,100,26527.000000
1738271568.959543,264924.000,40152,2,EL,1,100,26527.000000
1738271569.026545,264991.000,40169,1,EL,1,100,26527.599609
1738271569.093048,265057.500,40186,2,EL,1,100,26527.599609
1738271569.159550,265124.000,40186,2,EL,1,100,26527.199219
1738271569.226552,265191.000,40203,1,EL,1,100,26527.199219
1738271569.293055,265257.500,40218,2,EL,1,100,26527.199219
1738271569.359557,265324.000,40218,2,EL,1,100,26527.199219
1738271569.426560,265391.000,40235,1,EL,1,100,26527.199219
1738271569.493062,265457.500,40254,2,EL,1,100,26527.000000
1738271569.559565,265524.000,40254,2,EL,1,100,26527.000000
1738271569.626067,265590.500,40271,2,EL,1,100,26527.199219
1738271569.692569,265657.000,40271,2,EL,1,100,26527.000000
1738271569.759572,265724.000,40288,2,EL,1,100,26527.000000
1738271569.826574,265791.000,40288,2,EL,1,100,26527.199219
1738271569.892577,265857.000,40305,1,EL,1,100,26527.000000
1738271569.959079,265923.500,40320,2,EL,1,100,26527.000000
1738271570.025582,265990.000,40320,2,EL,1,100,26527.199219
1738271570.092584,266057.000,40337,1,EL,1,100,26527.000000
1738271570.159586,266124.000,40354,2,EL,1,100,26526.800781
1738271570.226589,266191.000,40354,2,EL,1,100,26527.000000
1738271570.292591,266257.000,40371,1,EL,1,100,26527.000000
1738271570.359594,266324.000,40386,2,EL,1,100,26527.000000
1738271570.426596,266391.000,40386,2,EL,1,100,26527.000000
1738271570.492599,266457.000,40404,1,EL,1,100,26527.000000
