LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1738271567.324483,263289.000,39893,1,TL,1,100,2025-01-30_14-12-42-386506
1738271572.432670,268397.000,40715,1,TL,1,100,2025-01-30_14-12-47-345012
1738271572.435670,268400.000,40717,1,TL,1,100,2025-01-30_14-12-47-479428
1738271572.458671,268423.000,40720,1,TL,1,100,2025-01-30_14-12-52-451743
1738271577.564857,273529.000,41555,1,TL,1,100,2025-01-30_14-12-52-578466
1738271577.580858,273545.000,41558,1,TL,1,100,2025-01-30_14-12-57-575047
1738271582.691045,278655.000,42393,1,TL,1,100,2025-01-30_14-12-57-711535
1738271582.711045,278675.000,42396,1,TL,1,100,2025-01-30_14-13-02-704296
1738271587.819232,283783.000,43232,1,TL,1,100,2025-01-30_14-13-03-132112
1738271592.961420,288925.000,44067,1,TL,1,100,2025-01-30_14-13-07-837200
1738271592.964420,288928.000,44069,1,TL,1,100,2025-01-30_14-13-08-010817
1738271593.004421,288968.000,44072,1,TL,1,100,2025-01-30_14-13-12-996326
1738271598.096608,294060.000,44904,1,TL,1,100,2025-01-30_14-13-13-143024
1738271598.110608,294074.000,44907,1,TL,1,100,2025-01-30_14-13-18-104608
1738271603.204794,299168.000,45726,1,TL,1,100,2025-01-30_14-13-18-300676
1738271603.233795,299197.000,45729,1,TL,1,100,2025-01-30_14-13-23-227783
1738271608.333982,304297.000,46562,1,TL,1,100,2025-01-30_14-13-23-354967
1738271613.471169,309434.000,47398,1,TL,1,100,2025-01-30_14-13-28-450587
1738271613.473170,309436.000,47400,1,TL,1,100,2025-01-30_14-13-28-485918
1738271613.535172,309498.000,47403,1,TL,1,100,2025-01-30_14-13-33-523665
1738271618.600357,314563.000,48236,1,TL,1,100,2025-01-30_14-13-33-643669
1738271623.719544,319682.000,49069,1,TL,1,100,2025-01-30_14-13-38-623531
1738271623.722544,319685.000,49071,1,TL,1,100,2025-01-30_14-13-38-788216
1738271628.839731,324802.000,49908,1,TL,1,100,2025-01-30_14-13-43-776035
1738271628.841731,324804.000,49910,1,TL,1,100,2025-01-30_14-13-43-888578
1738271633.976919,329939.000,50731,1,TL,1,100,2025-01-30_14-13-49-063502
1738271633.978919,329941.000,50733,1,TL,1,100,2025-01-30_14-13-49-135561
1738271639.085106,335047.000,51552,1,TL,1,100,2025-01-30_14-13-54-096764
1738271639.092106,335054.000,51554,1,TL,1,100,2025-01-30_14-13-54-120445
1738271639.172109,335134.000,51557,1,TL,1,100,2025-01-30_14-13-59-159304
1738271644.193292,340155.000,52374,1,TL,1,100,2025-01-30_14-13-59-285455
1738271644.216293,340178.000,52377,1,TL,1,100,2025-01-30_14-14-04-206079
1738271649.304479,345266.000,53132,1,TL,1,100,2025-01-30_14-14-04-470949
1738271649.321480,345283.000,53135,1,TL,1,100,2025-01-30_14-14-09-313927
1738271654.454667,350416.000,53969,1,TL,1,100,2025-01-30_14-14-09-581499
1738271654.471668,350433.000,53972,1,TL,1,100,2025-01-30_14-14-14-464318
1738271659.570854,355532.000,54807,1,TL,1,100,2025-01-30_14-14-14-597806
1738271659.586855,355548.000,54810,1,TL,1,100,2025-01-30_14-14-19-580403
1738271664.694041,360655.000,55655,1,TL,1,100,2025-01-30_14-14-19-745780
1738271664.716042,360677.000,55658,1,TL,1,100,2025-01-30_14-14-24-702742
1738271669.826229,365787.000,56476,1,TL,1,100,2025-01-30_14-14-24-927692
1738271674.942416,370903.000,57317,1,TL,1,100,2025-01-30_14-14-29-854269
1738271674.945416,370906.000,57319,1,TL,1,100,2025-01-30_14-14-30-022318
1738271680.068604,376029.000,58160,1,TL,1,100,2025-01-30_14-14-35-015374
1738271680.075604,376036.000,58162,1,TL,1,100,2025-01-30_14-14-35-118120
1738271680.110605,376071.000,58165,1,TL,1,100,2025-01-30_14-14-40-089688
1738271685.199791,381160.000,59007,1,TL,1,100,2025-01-30_14-14-40-320287
1738271685.215792,381176.000,59010,1,TL,1,100,2025-01-30_14-14-45-209247
1738271690.318978,386279.000,59850,1,TL,1,100,2025-01-30_14-14-45-616979
1738271695.462166,391422.000,60687,1,TL,1,100,2025-01-30_14-14-50-406593
1738271695.465166,391425.000,60689,1,TL,1,100,2025-01-30_14-14-50-622582
1738271695.481167,391441.000,60692,1,TL,1,100,2025-01-30_14-14-55-474030
1738271700.575353,396535.000,61511,1,TL,1,100,2025-01-30_14-14-55-664517
1738271700.595354,396555.000,61514,1,TL,1,100,2025-01-30_14-15-00-588659
1738271705.704540,401664.000,62352,1,TL,1,100,2025-01-30_14-15-00-724389
1738271705.735542,401695.000,62355,1,TL,1,100,2025-01-30_14-15-05-729139
1738271710.812727,406772.000,63189,1,TL,1,100,2025-01-30_14-15-05-905808
1738271715.934914,411894.000,64023,1,TL,1,100,2025-01-30_14-15-10-827292
1738271715.940915,411900.000,64025,1,TL,1,100,2025-01-30_14-15-11-146014
1738271721.074102,417033.000,64861,1,TL,1,100,2025-01-30_14-15-16-002956
1738271721.076102,417035.000,64863,1,TL,1,100,2025-01-30_14-15-16-135288
1738271726.226290,422185.000,163,1,TL,1,100,2025-01-30_14-15-21-144115
1738271726.232291,422191.000,165,1,TL,1,100,2025-01-30_14-15-21-252386
1738271726.285293,422244.000,168,1,TL,1,100,2025-01-30_14-15-26-271560
1738271731.365478,427324.000,1001,1,TL,1,100,2025-01-30_14-15-26-372067
1738271736.492666,432451.000,1836,1,TL,1,100,2025-01-30_14-15-31-524670
1738271736.498666,432457.000,1838,1,TL,1,100,2025-01-30_14-15-31-550664
1738271741.621853,437580.000,2675,1,TL,1,100,2025-01-30_14-15-36-596424
1738271741.623853,437582.000,2677,1,TL,1,100,2025-01-30_14-15-36-654001
1738271741.703856,437662.000,2680,1,TL,1,100,2025-01-30_14-15-41-694954
1738271746.751041,442709.000,3518,1,TL,1,100,2025-01-30_14-15-41-736288
1738271751.878228,447836.000,4357,1,TL,1,100,2025-01-30_14-15-46-774719
1738271751.885228,447843.000,4359,1,TL,1,100,2025-01-30_14-15-47-018979
