LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738271978.766520,674716.000,41333,1,BV,1,100,4.05
1738271983.765703,679715.000,42147,1,BV,1,100,4.05
1738271988.765886,684715.000,42961,1,BV,1,100,4.05
1738271993.765069,689714.000,43791,1,BV,1,100,4.05
1738271998.765251,694714.000,44620,1,BV,1,100,4.05
1738272003.764434,699713.000,45427,1,BV,1,100,4.05
1738272008.764617,704713.000,46257,1,BV,1,100,4.05
1738272013.763799,709712.000,47084,1,BV,1,100,4.04
1738272018.763982,714712.000,47890,1,BV,1,100,4.05
1738272023.763165,719711.000,48697,1,BV,1,100,4.05
1738272028.763348,724711.000,49504,1,BV,1,100,4.05
1738272033.762530,729710.000,50230,1,BV,1,100,4.04
1738272038.762713,734710.000,51057,1,BV,1,100,4.05
1738272043.761896,739709.000,51871,1,BV,1,100,4.04
1738272048.762079,744709.000,52693,1,BV,1,100,4.05
1738272053.761261,749708.000,53503,1,BV,1,100,4.04
1738272058.761444,754708.000,54330,1,BV,1,100,4.04
1738272063.760627,759707.000,55134,1,BV,1,100,4.04
1738272068.760809,764707.000,55964,1,BV,1,100,4.04
1738272073.759992,769706.000,56788,1,BV,1,100,4.04
1738272078.760175,774706.000,57613,1,BV,1,100,4.04
1738272083.759358,779705.000,58426,1,BV,1,100,4.04
1738272088.759540,784705.000,59241,1,BV,1,100,4.04
1738272093.758723,789704.000,60068,1,BV,1,100,4.03
1738272098.758906,794704.000,60901,1,BV,1,100,4.04
1738272103.758089,799703.000,61708,1,BV,1,100,4.04
1738272108.758271,804703.000,62534,1,BV,1,100,4.04
1738272113.757454,809702.000,63340,1,BV,1,100,4.04
1738272118.757637,814702.000,64162,1,BV,1,100,4.04
1738272123.756819,819701.000,64986,1,BV,1,100,4.03
1738272128.757002,824701.000,257,1,BV,1,100,4.03
1738272133.756185,829700.000,1085,1,BV,1,100,4.03
1738272138.756368,834700.000,1928,1,BV,1,100,4.03
1738272143.755550,839699.000,2738,1,BV,1,100,4.03
1738272148.755733,844699.000,3571,1,BV,1,100,4.03
1738272153.754916,849698.000,4398,1,BV,1,100,4.03
1738272158.755099,854698.000,5248,1,BV,1,100,4.04
1738272163.754281,859697.000,6079,1,BV,1,100,4.03
1738272168.754464,864697.000,6908,1,BV,1,100,4.03
1738272173.753647,869696.000,7701,1,BV,1,100,4.03
1738272178.753829,874696.000,8509,1,BV,1,100,4.03
1738272183.753012,879695.000,9300,1,BV,1,100,4.03
1738272188.753195,884695.000,10086,1,BV,1,100,4.03
1738272193.752378,889694.000,10799,1,BV,1,100,4.03
1738272198.752560,894694.000,11600,1,BV,1,100,4.03
1738272203.751743,899693.000,12390,1,BV,1,100,4.03
1738272208.751926,904693.000,13173,1,BV,1,100,4.03
1738272213.751109,909692.000,13947,1,BV,1,100,4.03
1738272218.751291,914692.000,14748,1,BV,1,100,4.03
1738272223.750474,919691.000,15562,1,BV,1,100,4.03
1738272228.750657,924691.000,16361,1,BV,1,100,4.03
1738272233.749840,929690.000,17164,1,BV,1,100,4.03
1738272238.750022,934690.000,17966,1,BV,1,100,4.03
1738272243.749205,939689.000,18768,1,BV,1,100,4.02
1738272248.749388,944689.000,19565,1,BV,1,100,4.02
1738272253.748570,949688.000,20350,1,BV,1,100,4.02
1738272258.748753,954688.000,21173,1,BV,1,100,4.02
1738272263.747936,959687.000,21977,1,BV,1,100,4.02
1738272268.748119,964687.000,22768,1,BV,1,100,4.03
1738272273.747301,969686.000,23569,1,BV,1,100,4.02
1738272278.747484,974686.000,24360,1,BV,1,100,4.03
1738272283.746667,979685.000,25171,1,BV,1,100,4.02
1738272288.746850,984685.000,25972,1,BV,1,100,4.02
1738272293.746032,989684.000,26775,1,BV,1,100,4.02
1738272298.746215,994684.000,27574,1,BV,1,100,4.02
1738272303.745398,999683.000,28375,1,BV,1,100,4.02
1738272308.745580,1004683.000,29161,1,BV,1,100,4.02
1738272313.744763,1009682.000,29981,1,BV,1,100,4.02
1738272318.744946,1014682.000,30784,1,BV,1,100,4.02
1738272323.744128,1019681.000,31581,1,BV,1,100,4.02
1738272328.744311,1024681.000,32378,1,BV,1,100,4.02
1738272333.743494,1029680.000,33179,1,BV,1,100,4.02
1738272338.743677,1034680.000,33959,1,BV,1,100,4.02
1738272343.742860,1039679.000,34745,1,BV,1,100,4.02
1738272348.743042,1044679.000,35541,1,BV,1,100,4.02
1738272353.742225,1049678.000,36343,1,BV,1,100,4.02
1738272358.742408,1054678.000,37143,1,BV,1,100,4.02
1738272363.741590,1059677.000,37926,1,BV,1,100,4.02
1738272368.741773,1064677.000,38730,1,BV,1,100,4.02
1738272373.740956,1069676.000,39518,1,BV,1,100,4.02
1738272378.741139,1074676.000,40310,1,BV,1,100,4.02
1738272383.740321,1079675.000,41111,1,BV,1,100,4.02
1738272388.740504,1084675.000,41908,1,BV,1,100,4.02
1738272393.739687,1089674.000,42680,1,BV,1,100,4.02
1738272398.739870,1094674.000,43470,1,BV,1,100,4.02
1738272403.739052,1099673.000,44257,1,BV,1,100,4.01
1738272408.739235,1104673.000,45038,1,BV,1,100,4.02
1738272413.738418,1109672.000,45809,1,BV,1,100,4.02
1738272418.738600,1114672.000,46534,1,BV,1,100,4.01
1738272423.737783,1119671.000,47344,1,BV,1,100,4.02
1738272428.737966,1124671.000,48126,1,BV,1,100,4.02
1738272433.737149,1129670.000,48923,1,BV,1,100,4.02
1738272438.737331,1134670.000,49704,1,BV,1,100,4.02
1738272443.736514,1139669.000,50493,1,BV,1,100,4.02
1738272448.736697,1144669.000,51296,1,BV,1,100,4.02
1738272453.735879,1149668.000,52093,1,BV,1,100,4.02
1738272458.736062,1154668.000,52883,1,BV,1,100,4.02
1738272463.735245,1159667.000,53650,1,BV,1,100,4.02
1738272468.735428,1164667.000,54446,1,BV,1,100,4.02
1738272473.734610,1169666.000,55227,1,BV,1,100,4.01
1738272478.734793,1174666.000,55999,1,BV,1,100,4.02
1738272483.733976,1179665.000,56788,1,BV,1,100,4.01
1738272488.734159,1184665.000,57575,1,BV,1,100,4.01
1738272493.733341,1189664.000,58355,1,BV,1,100,4.02
1738272498.733524,1194664.000,59153,1,BV,1,100,4.01
1738272503.732707,1199663.000,59922,1,BV,1,100,4.01
1738272508.732890,1204663.000,60707,1,BV,1,100,4.02
1738272513.732072,1209662.000,61475,1,BV,1,100,4.02
1738272518.732255,1214662.000,62262,1,BV,1,100,4.02
1738272523.731438,1219661.000,63045,1,BV,1,100,4.01
1738272528.731621,1224661.000,63835,1,BV,1,100,4.02
1738272533.730803,1229660.000,64604,1,BV,1,100,4.02
1738272538.730986,1234660.000,65376,1,BV,1,100,4.02
1738272543.730169,1239659.000,625,1,BV,1,100,4.01
1738272548.730351,1244659.000,1410,1,BV,1,100,4.01
1738272553.729534,1249658.000,2198,1,BV,1,100,4.01
1738272558.729717,1254658.000,2961,1,BV,1,100,4.01
1738272563.728899,1259657.000,3742,1,BV,1,100,4.01
1738272568.729082,1264657.000,4514,1,BV,1,100,4.01
1738272573.728265,1269656.000,5290,1,BV,1,100,4.01
1738272578.728448,1274656.000,6064,1,BV,1,100,4.01
1738272583.727630,1279655.000,6775,1,BV,1,100,4.01
1738272588.727813,1284655.000,7557,1,BV,1,100,4.01
1738272593.726996,1289654.000,8339,1,BV,1,100,4.01
1738272598.727179,1294654.000,9122,1,BV,1,100,4.01
1738272603.726361,1299653.000,9886,1,BV,1,100,4.01
1738272608.726544,1304653.000,10666,1,BV,1,100,4.01
1738272613.725727,1309652.000,11458,1,BV,1,100,4.01
1738272618.725909,1314652.000,12236,1,BV,1,100,4.01
1738272623.725092,1319651.000,13018,1,BV,1,100,4.01
1738272628.725275,1324651.000,13782,1,BV,1,100,4.01
1738272633.724458,1329650.000,14567,1,BV,1,100,4.00
1738272638.724640,1334650.000,15335,1,BV,1,100,4.01
1738272643.723823,1339649.000,16116,1,BV,1,100,4.01
1738272648.724006,1344649.000,16904,1,BV,1,100,4.01
1738272653.723189,1349648.000,17687,1,BV,1,100,4.01
1738272658.723372,1354648.000,18478,1,BV,1,100,4.01
1738272663.722554,1359647.000,19249,1,BV,1,100,4.00
1738272668.722737,1364647.000,20036,1,BV,1,100,4.01
1738272673.721920,1369646.000,20828,1,BV,1,100,4.01
1738272678.722102,1374646.000,21596,1,BV,1,100,4.00
1738272683.721285,1379645.000,22375,1,BV,1,100,4.00
1738272688.721468,1384645.000,23178,1,BV,1,100,4.01
1738272693.720650,1389644.000,23936,1,BV,1,100,4.00
1738272698.720833,1394644.000,24721,1,BV,1,100,4.00
1738272703.720016,1399643.000,25483,1,BV,1,100,4.00
1738272708.720199,1404643.000,26274,1,BV,1,100,4.00
1738272713.719381,1409642.000,27070,1,BV,1,100,4.00
1738272718.719564,1414642.000,27833,1,BV,1,100,4.00
1738272723.718747,1419641.000,28618,1,BV,1,100,4.00
1738272728.718930,1424641.000,29401,1,BV,1,100,4.00
1738272733.718112,1429640.000,30180,1,BV,1,100,4.01
1738272738.718295,1434640.000,30945,1,BV,1,100,4.00
1738272743.717478,1439639.000,31737,1,BV,1,100,4.00
1738272748.717660,1444639.000,32524,1,BV,1,100,4.00
1738272753.716843,1449638.000,33316,1,BV,1,100,4.00
1738272758.717026,1454638.000,34086,1,BV,1,100,4.00
1738272763.716209,1459637.000,34864,1,BV,1,100,4.00
1738272768.716391,1464637.000,35671,1,BV,1,100,4.00
1738272773.715574,1469636.000,36469,1,BV,1,100,4.01
1738272778.715757,1474636.000,37243,1,BV,1,100,4.00
1738272783.714940,1479635.000,38047,1,BV,1,100,4.00
1738272788.715122,1484635.000,38838,1,BV,1,100,4.00
1738272793.714305,1489634.000,39607,1,BV,1,100,4.00
1738272798.714488,1494634.000,40389,1,BV,1,100,4.00
1738272803.713670,1499633.000,41185,1,BV,1,100,4.00
1738272808.713853,1504633.000,41908,1,BV,1,100,4.00
1738272813.713036,1509632.000,42716,1,BV,1,100,4.00
1738272818.713219,1514632.000,43509,1,BV,1,100,4.00
1738272823.712401,1519631.000,44310,1,BV,1,100,4.00
1738272828.712584,1524631.000,45104,1,BV,1,100,4.00
1738272833.711767,1529630.000,45886,1,BV,1,100,4.00
1738272838.711950,1534630.000,46675,1,BV,1,100,4.00
1738272843.711132,1539629.000,47476,1,BV,1,100,4.00
1738272848.711315,1544629.000,48264,1,BV,1,100,4.00
1738272853.710498,1549628.000,49062,1,BV,1,100,4.00
1738272858.710680,1554628.000,49839,1,BV,1,100,4.00
1738272863.709863,1559627.000,50612,1,BV,1,100,4.00
1738272868.710046,1564627.000,51389,1,BV,1,100,3.99
1738272873.709229,1569626.000,52172,1,BV,1,100,4.00
1738272878.709411,1574626.000,52948,1,BV,1,100,4.00
1738272883.708594,1579625.000,53729,1,BV,1,100,3.99
1738272888.708777,1584625.000,54497,1,BV,1,100,4.00
1738272893.707960,1589624.000,55266,1,BV,1,100,4.00
1738272898.708142,1594624.000,56047,1,BV,1,100,3.99
1738272903.707325,1599623.000,56829,1,BV,1,100,3.99
1738272908.707508,1604623.000,57607,1,BV,1,100,4.00
1738272913.706691,1609622.000,58366,1,BV,1,100,4.00
1738272918.706873,1614622.000,59147,1,BV,1,100,3.99
1738272923.706056,1619621.000,59900,1,BV,1,100,3.99
1738272928.706239,1624621.000,60690,1,BV,1,100,4.00
1738272933.705421,1629620.000,61462,1,BV,1,100,3.99
1738272938.705604,1634620.000,62244,1,BV,1,100,3.99
1738272943.704787,1639619.000,63028,1,BV,1,100,4.00
1738272948.704970,1644619.000,63786,1,BV,1,100,3.99
1738272953.704152,1649618.000,64547,1,BV,1,100,3.99
1738272958.704335,1654618.000,65315,1,BV,1,100,3.99
1738272963.703518,1659617.000,534,1,BV,1,100,3.99
1738272968.703701,1664617.000,1258,1,BV,1,100,3.99
1738272973.702883,1669616.000,2035,1,BV,1,100,3.99
1738272978.703066,1674616.000,2816,1,BV,1,100,3.99
1738272983.702249,1679615.000,3593,1,BV,1,100,3.99
1738272988.702431,1684615.000,4364,1,BV,1,100,3.99
1738272993.701614,1689614.000,5126,1,BV,1,100,3.99
1738272998.701797,1694614.000,5922,1,BV,1,100,3.99
1738273003.700980,1699613.000,6699,1,BV,1,100,3.99
