LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1738272418.738600,1114672.000,46535,1,B%,1,100,94
1738272423.737783,1119671.000,47345,1,B%,1,100,94
1738272428.737966,1124671.000,48127,1,B%,1,100,95
1738272433.737149,1129670.000,48924,1,B%,1,100,95
1738272438.737331,1134670.000,49705,1,B%,1,100,95
1738272443.736514,1139669.000,50494,1,B%,1,100,94
1738272448.736697,1144669.000,51297,1,B%,1,100,95
1738272453.735879,1149668.000,52094,1,B%,1,100,95
1738272458.736062,1154668.000,52884,1,B%,1,100,95
1738272463.735245,1159667.000,53651,1,B%,1,100,94
1738272468.735428,1164667.000,54447,1,B%,1,100,95
1738272473.734610,1169666.000,55228,1,B%,1,100,94
1738272478.734793,1174666.000,56000,1,B%,1,100,95
1738272483.733976,1179665.000,56789,1,B%,1,100,94
1738272488.734159,1184665.000,57576,1,B%,1,100,94
1738272493.733341,1189664.000,58356,1,B%,1,100,94
1738272498.733524,1194664.000,59154,1,B%,1,100,94
1738272503.732707,1199663.000,59923,1,B%,1,100,94
1738272508.732890,1204663.000,60708,1,B%,1,100,94
1738272513.732072,1209662.000,61476,1,B%,1,100,95
1738272518.732255,1214662.000,62263,1,B%,1,100,94
1738272523.731438,1219661.000,63046,1,B%,1,100,94
1738272528.731621,1224661.000,63836,1,B%,1,100,94
1738272533.730803,1229660.000,64605,1,B%,1,100,94
1738272538.730986,1234660.000,65377,1,B%,1,100,95
1738272543.730169,1239659.000,626,1,B%,1,100,94
1738272548.730351,1244659.000,1411,1,B%,1,100,94
1738272553.729534,1249658.000,2199,1,B%,1,100,94
1738272558.729717,1254658.000,2962,1,B%,1,100,94
1738272563.728899,1259657.000,3743,1,B%,1,100,94
1738272568.729082,1264657.000,4515,1,B%,1,100,93
1738272573.728265,1269656.000,5291,1,B%,1,100,93
1738272578.728448,1274656.000,6065,1,B%,1,100,93
1738272583.727630,1279655.000,6776,1,B%,1,100,93
1738272588.727813,1284655.000,7558,1,B%,1,100,93
1738272593.726996,1289654.000,8340,1,B%,1,100,93
1738272598.727179,1294654.000,9123,1,B%,1,100,93
1738272603.726361,1299653.000,9887,1,B%,1,100,93
1738272608.726544,1304653.000,10667,1,B%,1,100,93
1738272613.725727,1309652.000,11459,1,B%,1,100,93
1738272618.725909,1314652.000,12237,1,B%,1,100,93
1738272623.725092,1319651.000,13019,1,B%,1,100,93
1738272628.725275,1324651.000,13783,1,B%,1,100,93
1738272633.724458,1329650.000,14568,1,B%,1,100,92
1738272638.724640,1334650.000,15336,1,B%,1,100,93
1738272643.723823,1339649.000,16117,1,B%,1,100,92
1738272648.724006,1344649.000,16905,1,B%,1,100,93
1738272653.723189,1349648.000,17688,1,B%,1,100,93
1738272658.723372,1354648.000,18479,1,B%,1,100,94
1738272663.722554,1359647.000,19250,1,B%,1,100,92
1738272668.722737,1364647.000,20037,1,B%,1,100,93
1738272673.721920,1369646.000,20829,1,B%,1,100,93
1738272678.722102,1374646.000,21597,1,B%,1,100,92
1738272683.721285,1379645.000,22376,1,B%,1,100,92
1738272688.721468,1384645.000,23179,1,B%,1,100,93
1738272693.720650,1389644.000,23937,1,B%,1,100,92
1738272698.720833,1394644.000,24722,1,B%,1,100,92
1738272703.720016,1399643.000,25484,1,B%,1,100,92
1738272708.720199,1404643.000,26275,1,B%,1,100,92
1738272713.719381,1409642.000,27071,1,B%,1,100,92
1738272718.719564,1414642.000,27834,1,B%,1,100,91
1738272723.718747,1419641.000,28619,1,B%,1,100,92
1738272728.718930,1424641.000,29402,1,B%,1,100,92
1738272733.718112,1429640.000,30181,1,B%,1,100,93
1738272738.718295,1434640.000,30946,1,B%,1,100,92
1738272743.717478,1439639.000,31738,1,B%,1,100,92
1738272748.717660,1444639.000,32525,1,B%,1,100,92
1738272753.716843,1449638.000,33317,1,B%,1,100,92
1738272758.717026,1454638.000,34087,1,B%,1,100,92
1738272763.716209,1459637.000,34865,1,B%,1,100,92
1738272768.716391,1464637.000,35672,1,B%,1,100,91
1738272773.715574,1469636.000,36470,1,B%,1,100,93
1738272778.715757,1474636.000,37244,1,B%,1,100,92
1738272783.714940,1479635.000,38048,1,B%,1,100,92
1738272788.715122,1484635.000,38839,1,B%,1,100,92
1738272793.714305,1489634.000,39608,1,B%,1,100,92
1738272798.714488,1494634.000,40390,1,B%,1,100,91
1738272803.713670,1499633.000,41186,1,B%,1,100,92
1738272808.713853,1504633.000,41909,1,B%,1,100,92
1738272813.713036,1509632.000,42717,1,B%,1,100,91
1738272818.713219,1514632.000,43510,1,B%,1,100,91
1738272823.712401,1519631.000,44311,1,B%,1,100,92
1738272828.712584,1524631.000,45105,1,B%,1,100,91
1738272833.711767,1529630.000,45887,1,B%,1,100,91
1738272838.711950,1534630.000,46676,1,B%,1,100,91
1738272843.711132,1539629.000,47477,1,B%,1,100,91
1738272848.711315,1544629.000,48265,1,B%,1,100,91
1738272853.710498,1549628.000,49063,1,B%,1,100,92
1738272858.710680,1554628.000,49840,1,B%,1,100,91
1738272863.709863,1559627.000,50613,1,B%,1,100,91
1738272868.710046,1564627.000,51390,1,B%,1,100,91
1738272873.709229,1569626.000,52173,1,B%,1,100,92
1738272878.709411,1574626.000,52949,1,B%,1,100,92
1738272883.708594,1579625.000,53730,1,B%,1,100,91
1738272888.708777,1584625.000,54498,1,B%,1,100,91
1738272893.707960,1589624.000,55267,1,B%,1,100,91
1738272898.708142,1594624.000,56048,1,B%,1,100,91
1738272903.707325,1599623.000,56830,1,B%,1,100,91
1738272908.707508,1604623.000,57608,1,B%,1,100,91
1738272913.706691,1609622.000,58367,1,B%,1,100,91
1738272918.706873,1614622.000,59148,1,B%,1,100,90
1738272923.706056,1619621.000,59901,1,B%,1,100,91
1738272928.706239,1624621.000,60691,1,B%,1,100,91
1738272933.705421,1629620.000,61463,1,B%,1,100,91
1738272938.705604,1634620.000,62245,1,B%,1,100,91
1738272943.704787,1639619.000,63029,1,B%,1,100,91
1738272948.704970,1644619.000,63787,1,B%,1,100,91
1738272953.704152,1649618.000,64548,1,B%,1,100,91
1738272958.704335,1654618.000,65316,1,B%,1,100,91
1738272963.703518,1659617.000,535,1,B%,1,100,90
1738272968.703701,1664617.000,1259,1,B%,1,100,90
1738272973.702883,1669616.000,2036,1,B%,1,100,91
1738272978.703066,1674616.000,2817,1,B%,1,100,90
1738272983.702249,1679615.000,3594,1,B%,1,100,91
1738272988.702431,1684615.000,4365,1,B%,1,100,91
1738272993.701614,1689614.000,5127,1,B%,1,100,91
1738272998.701797,1694614.000,5923,1,B%,1,100,91
1738273003.700980,1699613.000,6700,1,B%,1,100,91
