LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1738260740.160321,752878,54248,1,BI,1,100,6550
1738260742.986425,755704,54677,1,BI,1,100,2820
1738260743.506444,756224,54773,1,BI,1,100,510
1738260744.703488,757421,54958,1,BI,1,100,1190
1738260746.113539,758831,55167,1,BI,1,100,1400
1738260748.379622,761097,55516,1,BI,1,100,2260
1738260749.123650,761841,55634,1,BI,1,100,740
1738260750.449698,763167,55841,1,BI,1,100,1320
1738260751.053720,763771,55939,1,BI,1,100,600
1738260759.726038,772443,57219,1,BI,1,100,8620
1738260760.606070,773323,57363,1,BI,1,100,880
1738260761.549105,774266,57509,1,BI,1,100,930
1738260763.985194,776702,57900,1,BI,1,100,2430
1738260771.088454,783805,58999,1,BI,1,100,7060
1738260772.891520,785608,59291,1,BI,1,100,1790
1738260773.801553,786518,59437,1,BI,1,100,910
1738260774.604583,787321,59567,1,BI,1,100,800
1738260775.661622,788378,59735,1,BI,1,100,1050
1738260776.454651,789171,59863,1,BI,1,100,790
1738260778.161713,790878,60124,1,BI,1,100,1690
1738260779.007744,791724,60273,1,BI,1,100,840
1738260782.047856,794764,60746,1,BI,1,100,3030
1738260782.727880,795444,60857,1,BI,1,100,670
1738260783.410906,796127,60955,1,BI,1,100,680
1738260788.177080,800893,61717,1,BI,1,100,4740
1738260789.057112,801773,61862,1,BI,1,100,880
1738260789.947145,802663,61994,1,BI,1,100,880
1738260792.333232,805049,62370,1,BI,1,100,2380
1738260793.970292,806686,62627,1,BI,1,100,1620
1738260794.743320,807459,62757,1,BI,1,100,770
1738260796.113371,808829,62956,1,BI,1,100,1360
1738260796.750394,809466,63068,1,BI,1,100,640
1738260797.486421,810202,63184,1,BI,1,100,730
1738260798.256449,810972,63298,1,BI,1,100,770
1738260798.983476,811699,63409,1,BI,1,100,720
1738260802.376600,815092,63947,1,BI,1,100,3370
1738260803.199630,815915,64075,1,BI,1,100,820
1738260805.132701,817848,64382,1,BI,1,100,1920
1738260806.139738,818855,64551,1,BI,1,100,1000
1738260806.782762,819498,64648,1,BI,1,100,640
1738260807.825800,820541,64814,1,BI,1,100,1040
1738260810.088883,822804,65181,1,BI,1,100,2250
1738260812.368966,825084,65527,1,BI,1,100,2270
1738260813.118994,825834,121,1,BI,1,100,740
1738260813.829020,826544,233,1,BI,1,100,710
1738260814.545046,827260,345,1,BI,1,100,710
1738260815.309074,828024,476,1,BI,1,100,760
1738260816.192106,828907,611,1,BI,1,100,880
1738260817.005136,829720,746,1,BI,1,100,810
1738260817.959171,830674,909,1,BI,1,100,950
1738260818.685197,831400,1024,1,BI,1,100,720
1738260819.568230,832283,1152,1,BI,1,100,880
1738260820.552266,833267,1315,1,BI,1,100,970
1738260821.395297,834110,1451,1,BI,1,100,840
1738260824.238401,836953,1904,1,BI,1,100,2830
1738260825.028430,837743,2035,1,BI,1,100,790
1738260825.701454,838416,2133,1,BI,1,100,670
1738260826.498484,839213,2270,1,BI,1,100,790
