LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1738260738.001242,750719.000,53927,4,EM,1,100,RS
1738260738.001242,750719.000,53927,4,EM,1,100,RB
1738260738.001242,750719.000,53927,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260738.001242,750719.000,53927,4,EM,1,100,PS
1738260738.051494,750769.250,53958,4,EM,1,100,RS
1738260738.101746,750819.500,53958,4,EM,1,100,RB
1738260738.151998,750869.750,53958,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260738.202250,750920.000,53958,4,EM,1,100,PS
1738260738.252252,750970.000,53989,4,EM,1,100,RS
1738260738.302253,751020.000,53989,4,EM,1,100,RB
1738260738.352255,751070.000,53989,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260738.402257,751120.000,53989,4,EM,1,100,PS
1738260738.455759,751173.500,54022,4,EM,1,100,RS
1738260738.509261,751227.000,54022,4,EM,1,100,RB
1738260738.562763,751280.500,54022,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260738.616265,751334.000,54022,4,EM,1,100,PS
1738260738.666517,751384.250,54053,4,EM,1,100,RS
1738260738.716769,751434.500,54053,4,EM,1,100,RB
1738260738.767020,751484.750,54053,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260738.817272,751535.000,54053,4,EM,1,100,PS
1738260738.867774,751585.500,54073,4,EM,1,100,RS
1738260738.918276,751636.000,54073,4,EM,1,100,RB
1738260738.968778,751686.500,54073,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260739.019280,751737.000,54073,4,EM,1,100,PS
1738260739.069531,751787.250,54105,4,EM,1,100,RS
1738260739.119783,751837.500,54105,4,EM,1,100,RB
1738260739.170035,751887.750,54105,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260739.220287,751938.000,54105,4,EM,1,100,PS
1738260739.270539,751988.250,54137,4,EM,1,100,RS
1738260739.320791,752038.500,54137,4,EM,1,100,RB
1738260739.371042,752088.750,54137,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260739.421294,752139.000,54137,4,EM,1,100,PS
1738260739.471546,752189.250,54167,4,EM,1,100,RS
1738260739.521798,752239.500,54167,4,EM,1,100,RB
1738260739.572050,752289.750,54167,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260739.622302,752340.000,54167,4,EM,1,100,PS
1738260739.672554,752390.250,54201,4,EM,1,100,RS
1738260739.722806,752440.500,54201,4,EM,1,100,RB
1738260739.773057,752490.750,54201,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260739.823309,752541.000,54201,4,EM,1,100,PS
1738260739.874061,752591.750,54233,4,EM,1,100,RS
1738260739.924813,752642.500,54233,4,EM,1,100,RB
1738260739.975565,752693.250,54233,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260740.026316,752744.000,54233,4,EM,1,100,PS
1738260740.076818,752794.500,54265,4,EM,1,100,RS
1738260740.127320,752845.000,54265,4,EM,1,100,RB
1738260740.177822,752895.500,54265,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260740.228324,752946.000,54265,4,EM,1,100,PS
1738260740.278326,752996.000,54297,4,EM,1,100,RS
1738260740.328328,753046.000,54297,4,EM,1,100,RB
1738260740.378330,753096.000,54297,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260740.428331,753146.000,54297,4,EM,1,100,PS
1738260740.499084,753216.750,54328,4,EM,1,100,RS
1738260740.569836,753287.500,54328,4,EM,1,100,RB
1738260740.640589,753358.250,54328,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260740.711342,753429.000,54328,4,EM,1,100,PS
1738260740.761593,753479.250,54359,4,EM,1,100,RS
1738260740.811845,753529.500,54359,4,EM,1,100,RB
1738260740.862097,753579.750,54359,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260740.912349,753630.000,54359,4,EM,1,100,PS
1738260740.962601,753680.250,54390,4,EM,1,100,RS
1738260741.012853,753730.500,54390,4,EM,1,100,RB
1738260741.063104,753780.750,54390,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260741.113356,753831.000,54390,4,EM,1,100,PS
1738260741.163608,753881.250,54421,4,EM,1,100,RS
1738260741.213860,753931.500,54421,4,EM,1,100,RB
1738260741.264112,753981.750,54421,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260741.314364,754032.000,54421,4,EM,1,100,PS
1738260741.364615,754082.250,54452,4,EM,1,100,RS
1738260741.414867,754132.500,54452,4,EM,1,100,RB
1738260741.465119,754182.750,54452,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260741.515371,754233.000,54452,4,EM,1,100,PS
1738260741.565623,754283.250,54484,4,EM,1,100,RS
1738260741.615875,754333.500,54484,4,EM,1,100,RB
1738260741.666126,754383.750,54484,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260741.716378,754434.000,54484,4,EM,1,100,PS
1738260741.767380,754485.000,54517,4,EM,1,100,RS
1738260741.818382,754536.000,54517,4,EM,1,100,RB
1738260741.869384,754587.000,54517,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260741.920386,754638.000,54517,4,EM,1,100,PS
1738260741.970888,754688.500,54550,4,EM,1,100,RS
1738260742.021389,754739.000,54550,4,EM,1,100,RB
1738260742.071892,754789.500,54550,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260742.122393,754840.000,54550,4,EM,1,100,PS
1738260742.172645,754890.250,54581,4,EM,1,100,RS
1738260742.222897,754940.500,54581,4,EM,1,100,RB
1738260742.273149,754990.750,54581,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260742.323401,755041.000,54581,4,EM,1,100,PS
1738260742.373652,755091.250,54614,4,EM,1,100,RS
1738260742.423904,755141.500,54614,4,EM,1,100,RB
1738260742.474156,755191.750,54614,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260742.524408,755242.000,54614,4,EM,1,100,PS
1738260742.588160,755305.750,54646,4,EM,1,100,RS
1738260742.651913,755369.500,54646,4,EM,1,100,RB
1738260742.715665,755433.250,54646,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260742.779417,755497.000,54646,4,EM,1,100,PS
1738260742.829669,755547.250,54676,4,EM,1,100,RS
1738260742.879921,755597.500,54676,4,EM,1,100,RB
1738260742.930173,755647.750,54676,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260742.980425,755698.000,54676,4,EM,1,100,PS
1738260743.030677,755748.250,54710,4,EM,1,100,RS
1738260743.080928,755798.500,54710,4,EM,1,100,RB
1738260743.131180,755848.750,54710,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260743.181432,755899.000,54710,4,EM,1,100,PS
1738260743.231684,755949.250,54741,4,EM,1,100,RS
1738260743.281936,755999.500,54741,4,EM,1,100,RB
1738260743.332188,756049.750,54741,4,EM,1,100,2025-01-30_11-12-17-455467.csv
1738260743.382439,756100.000,54741,4,EM,1,100,PS
1738260743.432691,756150.250,54772,4,EM,1,100,RS
