Timestamp,BI
1738260765.08469,855
1738260765.89993,843.5
1738260766.67349,855
1738260774.13717,843.5
1738260775.0622,832
1738260775.89403,827.5
1738260776.77384,819
1738260777.5966,799
1738260778.37172,799
1738260779.0972,773
1738260779.86778,773
1738260780.5792,773
1738260781.35016,772.5
1738260786.13319,771
1738260787.00059,770.5
1738260787.85325,771
1738260791.01374,770.5
1738260791.78371,770.5
1738260792.54424,770.5
1738260793.31549,772.5
1738260794.02002,772.5
1738260794.75099,772.5
1738260801.15922,797.5
1738260802.03122,837.5
1738260802.85498,849
1738260803.70595,860.5
1738260804.58548,860.5
1738260805.45571,860.5
1738260806.30274,849
1738260807.87471,835.5
1738260808.69061,831.5
1738260809.42395,815
1738260810.16888,815
1738260817.55249,813.5
1738260818.35279,806.5
1738260819.16592,772.5
1738260820.73005,765
1738260821.46448,765
1738260822.19666,775
1738260822.89053,775
1738260823.67538,775
1738260824.42032,774
1738260828.39455,755
1738260829.21822,755
1738260832.41634,757
1738260833.19953,764
1738260833.94126,756
1738260834.67958,764
1738260835.42901,773
1738260836.19166,767.5
1738260836.88653,757.5
1738260838.36425,757.5
1738260842.31406,767.5
1738260843.08576,782
1738260843.83739,793
1738260844.63097,794
1738260845.43951,801.5
1738260846.23187,801.5
1738260847.08724,794
1738260847.88147,794
1738260848.73674,794
1738260849.56913,793
1738260850.29858,793
1738260851.06038,796
1738260851.81505,796
1738260852.53704,805.5
1738260853.3351,805.5
1738260854.15786,805.5
1738260854.97134,818
1738260855.79465,823
1738260856.62713,823
1738260857.49853,823
1738260858.32129,823
1738260859.15895,823
1738260859.98189,823
1738260860.78663,814
1738260861.56913,804
1738260864.49669,793
1738260865.25624,793
1738260866.05893,777.5
1738260866.81684,772.5
1738260867.58332,769
1738260868.41769,769
1738260869.18965,772.5
1738260869.96289,778.5
1738260870.7203,777
1738260871.51213,777
1738260872.29598,777
1738260873.08519,772.5
1738260873.86662,768
1738260874.58384,760
1738260875.34647,753
1738260876.03308,744.5
1738260876.77614,739
1738260877.49702,739
1738260878.18056,739
1738260878.9265,739
1738260879.6617,739
1738260881.15015,744.5
1738260884.34733,746.5
1738260885.06408,746.5
1738260885.87166,746.5
1738260886.67399,774.5
1738260887.42098,774.5
1738260888.12741,751.5
1738260888.87295,746.5
1738260890.30973,746.5
1738260891.03218,746.5
1738260891.78821,741.5
1738260892.4733,741.5
1738260893.19093,751
1738260893.95229,758.5
1738260896.93973,752.5
1738260897.82573,758.5
1738260898.59012,755
1738260899.36075,755
1738260900.11018,755
1738260900.95239,743
1738260901.67424,742.5
1738260902.40808,735
1738260903.11247,728
1738260903.78386,713
1738260904.51998,713
1738260905.22064,713
1738260905.91694,719
1738260906.61208,713
1738260907.35372,729
1738260908.09647,739
1738260912.01322,742.5
1738260912.73474,749
1738260913.493,749
1738260914.25715,749
1738260915.01203,749
1738260915.79455,741.5
1738260916.52278,725
1738260917.18399,741.5
1738260917.89583,741.5
1738260918.59706,741.5
1738260919.31398,750.5
1738260920.08651,750.5
1738260920.8603,773.5
1738260921.64777,777.5
1738260934.99566,782
1738260938.18397,785
1738260938.99794,785
1738260939.82152,785
1738260940.60493,785
1738260941.4897,782
1738260942.23099,768.5
