LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738260737.972241,750690.000,53931,1,EA,1,100,0.036608
1738260738.039244,750757.000,53946,2,EA,1,100,0.036668
1738260738.106246,750824.000,53946,2,EA,1,100,0.036722
1738260738.172249,750890.000,53962,1,EA,1,100,0.036783
1738260738.238751,750956.500,53977,2,EA,1,100,0.036847
1738260738.305254,751023.000,53977,2,EA,1,100,0.036907
1738260738.372256,751090.000,53993,1,EA,1,100,0.036963
1738260738.438758,751156.500,54010,2,EA,1,100,0.037013
1738260738.505261,751223.000,54010,2,EA,1,100,0.037067
1738260738.572263,751290.000,54027,2,EA,1,100,0.037121
1738260738.639266,751357.000,54027,2,EA,1,100,0.037175
1738260738.706268,751424.000,54042,1,EA,1,100,0.037235
1738260738.772604,751490.333,54061,3,EA,1,100,0.037295
1738260738.838940,751556.667,54061,3,EA,1,100,0.037351
1738260738.905275,751623.000,54061,3,EA,1,100,0.037413
1738260738.972278,751690.000,54079,2,EA,1,100,0.037471
1738260739.039280,751757.000,54079,2,EA,1,100,0.037520
1738260739.105283,751823.000,54094,1,EA,1,100,0.037564
1738260739.172285,751890.000,54110,2,EA,1,100,0.037618
1738260739.239288,751957.000,54110,2,EA,1,100,0.037667
1738260739.305290,752023.000,54125,1,EA,1,100,0.037711
1738260739.372293,752090.000,54141,2,EA,1,100,0.037770
1738260739.439295,752157.000,54141,2,EA,1,100,0.037834
1738260739.505297,752223.000,54156,1,EA,1,100,0.037901
1738260739.572300,752290.000,54172,2,EA,1,100,0.037991
1738260739.639302,752357.000,54172,2,EA,1,100,0.038035
1738260739.705305,752423.000,54189,1,EA,1,100,0.038069
1738260739.772307,752490.000,54205,2,EA,1,100,0.038119
1738260739.839310,752557.000,54205,2,EA,1,100,0.038166
1738260739.905312,752623.000,54221,1,EA,1,100,0.038207
1738260739.972315,752690.000,54237,2,EA,1,100,0.038260
1738260740.039317,752757.000,54237,2,EA,1,100,0.038310
1738260740.105319,752823.000,54253,1,EA,1,100,0.038359
1738260740.172322,752890.000,54270,2,EA,1,100,0.038404
1738260740.239324,752957.000,54270,2,EA,1,100,0.038452
1738260740.305827,753023.500,54285,2,EA,1,100,0.038501
1738260740.372329,753090.000,54285,2,EA,1,100,0.038552
1738260740.439332,753157.000,54301,1,EA,1,100,0.038604
1738260740.505834,753223.500,54316,2,EA,1,100,0.038651
1738260740.572336,753290.000,54316,2,EA,1,100,0.038699
1738260740.638839,753356.500,54332,2,EA,1,100,0.038749
1738260740.705341,753423.000,54332,2,EA,1,100,0.038796
1738260740.772344,753490.000,54347,1,EA,1,100,0.038846
1738260740.838846,753556.500,54364,2,EA,1,100,0.038898
1738260740.905349,753623.000,54364,2,EA,1,100,0.038945
1738260740.972351,753690.000,54379,1,EA,1,100,0.038992
1738260741.038854,753756.500,54394,2,EA,1,100,0.039042
1738260741.105356,753823.000,54394,2,EA,1,100,0.039093
