LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738260741.871384,754589.000,54533,1,BV,1,100,3.88
1738260746.871567,759589.000,55311,1,BV,1,100,3.88
1738260751.870750,764588.000,56068,1,BV,1,100,3.88
1738260756.870934,769588.000,56798,1,BV,1,100,3.87
1738260761.870116,774587.000,57576,1,BV,1,100,3.87
1738260766.870300,779587.000,58355,1,BV,1,100,3.87
1738260771.869483,784586.000,59143,1,BV,1,100,3.87
1738260776.869666,789586.000,59947,1,BV,1,100,3.87
1738260781.868849,794585.000,60725,1,BV,1,100,3.87
1738260786.869032,799585.000,61521,1,BV,1,100,3.87
1738260791.868215,804584.000,62318,1,BV,1,100,3.87
1738260796.868398,809584.000,63104,1,BV,1,100,3.87
1738260801.867581,814583.000,63880,1,BV,1,100,3.87
1738260806.867765,819583.000,64683,1,BV,1,100,3.87
1738260811.866948,824582.000,65478,1,BV,1,100,3.87
1738260816.867131,829582.000,743,1,BV,1,100,3.87
1738260821.866314,834581.000,1547,1,BV,1,100,3.87
1738260826.866497,839581.000,2333,1,BV,1,100,3.87
1738260831.865680,844580.000,3154,1,BV,1,100,3.87
1738260836.865863,849580.000,3956,1,BV,1,100,3.86
1738260841.865047,854579.000,4743,1,BV,1,100,3.87
1738260846.865230,859579.000,5541,1,BV,1,100,3.87
1738260851.864413,864578.000,6344,1,BV,1,100,3.87
1738260856.864596,869578.000,7166,1,BV,1,100,3.87
1738260861.863779,874577.000,7952,1,BV,1,100,3.87
1738260866.863962,879577.000,8758,1,BV,1,100,3.87
1738260871.863145,884576.000,9563,1,BV,1,100,3.87
1738260876.863328,889576.000,10357,1,BV,1,100,3.87
1738260881.862511,894575.000,11153,1,BV,1,100,3.87
1738260886.862695,899575.000,11960,1,BV,1,100,3.87
1738260891.861877,904574.000,12743,1,BV,1,100,3.87
1738260896.862061,909574.000,13549,1,BV,1,100,3.87
1738260901.861244,914573.000,14359,1,BV,1,100,3.87
1738260906.861427,919573.000,15155,1,BV,1,100,3.86
1738260911.860610,924572.000,15958,1,BV,1,100,3.87
1738260916.860793,929572.000,16757,1,BV,1,100,3.87
1738260921.859976,934571.000,17559,1,BV,1,100,3.86
1738260926.860159,939571.000,18349,1,BV,1,100,3.86
1738260931.859343,944570.000,19150,1,BV,1,100,3.86
1738260936.859526,949570.000,19959,1,BV,1,100,3.86
1738260941.858709,954569.000,20764,1,BV,1,100,3.86
1738260946.858892,959569.000,21571,1,BV,1,100,3.87
1738260951.858075,964568.000,22378,1,BV,1,100,3.86
1738260956.858258,969568.000,23157,1,BV,1,100,3.86
1738260961.857441,974567.000,23940,1,BV,1,100,3.87
1738260966.857624,979567.000,24724,1,BV,1,100,3.86
1738260971.856807,984566.000,25464,1,BV,1,100,3.86
1738260976.856991,989566.000,26274,1,BV,1,100,3.86
1738260981.856174,994565.000,27083,1,BV,1,100,3.86
1738260986.856357,999565.000,27895,1,BV,1,100,3.86
1738260991.855540,1004564.000,28682,1,BV,1,100,3.86
1738260996.855723,1009564.000,29487,1,BV,1,100,3.86
1738261001.854906,1014563.000,30285,1,BV,1,100,3.86
1738261006.855089,1019563.000,31090,1,BV,1,100,3.86
1738261011.854272,1024562.000,31892,1,BV,1,100,3.86
1738261016.854455,1029562.000,32695,1,BV,1,100,3.86
1738261021.853639,1034561.000,33483,1,BV,1,100,3.86
1738261026.853822,1039561.000,34291,1,BV,1,100,3.86
1738261031.853005,1044560.000,35074,1,BV,1,100,3.86
1738261036.853188,1049560.000,35872,1,BV,1,100,3.86
1738261041.852371,1054559.000,36678,1,BV,1,100,3.86
1738261046.852554,1059559.000,37481,1,BV,1,100,3.86
1738261051.851737,1064558.000,38267,1,BV,1,100,3.85
1738261056.851920,1069558.000,39045,1,BV,1,100,3.86
1738261061.851104,1074557.000,39840,1,BV,1,100,3.85
1738261066.851287,1079557.000,40639,1,BV,1,100,3.86
1738261071.850470,1084556.000,41419,1,BV,1,100,3.86
1738261076.850653,1089556.000,42224,1,BV,1,100,3.85
1738261081.849836,1094555.000,43017,1,BV,1,100,3.85
1738261086.850019,1099555.000,43815,1,BV,1,100,3.85
1738261091.849202,1104554.000,44598,1,BV,1,100,3.85
1738261096.849385,1109554.000,45405,1,BV,1,100,3.85
1738261101.848568,1114553.000,46191,1,BV,1,100,3.85
1738261106.848752,1119553.000,46994,1,BV,1,100,3.85
1738261111.847935,1124552.000,47778,1,BV,1,100,3.86
1738261116.848118,1129552.000,48547,1,BV,1,100,3.85
1738261121.847301,1134551.000,49344,1,BV,1,100,3.85
1738261126.847484,1139551.000,50129,1,BV,1,100,3.85
1738261131.846667,1144550.000,50823,1,BV,1,100,3.85
1738261136.846850,1149550.000,51626,1,BV,1,100,3.85
1738261141.846033,1154549.000,52410,1,BV,1,100,3.84
1738261146.846216,1159549.000,53196,1,BV,1,100,3.84
1738261151.845400,1164548.000,53962,1,BV,1,100,3.84
1738261156.845583,1169548.000,54742,1,BV,1,100,3.84
1738261161.844766,1174547.000,55523,1,BV,1,100,3.85
1738261166.844949,1179547.000,56315,1,BV,1,100,3.84
1738261171.844132,1184546.000,57093,1,BV,1,100,3.84
1738261176.844315,1189546.000,57881,1,BV,1,100,3.84
1738261181.843498,1194545.000,58657,1,BV,1,100,3.84
1738261186.843681,1199545.000,59437,1,BV,1,100,3.85
1738261191.842865,1204544.000,60195,1,BV,1,100,3.84
1738261196.843048,1209544.000,60984,1,BV,1,100,3.84
1738261201.842231,1214543.000,61768,1,BV,1,100,3.84
1738261206.842414,1219543.000,62534,1,BV,1,100,3.84
1738261211.841597,1224542.000,63315,1,BV,1,100,3.84
1738261216.841780,1229542.000,64079,1,BV,1,100,3.84
1738261221.840963,1234541.000,64865,1,BV,1,100,3.84
1738261226.841146,1239541.000,92,1,BV,1,100,3.83
1738261231.840329,1244540.000,875,1,BV,1,100,3.84
1738261236.840513,1249540.000,1652,1,BV,1,100,3.84
1738261241.839696,1254539.000,2424,1,BV,1,100,3.83
1738261246.839879,1259539.000,3185,1,BV,1,100,3.83
1738261251.839062,1264538.000,3965,1,BV,1,100,3.83
1738261256.839245,1269538.000,4729,1,BV,1,100,3.83
1738261261.838428,1274537.000,5508,1,BV,1,100,3.83
1738261266.838611,1279537.000,6291,1,BV,1,100,3.83
1738261271.837794,1284536.000,7070,1,BV,1,100,3.83
1738261276.837977,1289536.000,7853,1,BV,1,100,3.83
1738261281.837161,1294535.000,8609,1,BV,1,100,3.83
1738261286.837344,1299535.000,9382,1,BV,1,100,3.83
1738261291.836527,1304534.000,10161,1,BV,1,100,3.83
1738261296.836710,1309534.000,10941,1,BV,1,100,3.83
1738261301.835893,1314533.000,11702,1,BV,1,100,3.83
1738261306.836076,1319533.000,12485,1,BV,1,100,3.83
1738261311.835259,1324532.000,13251,1,BV,1,100,3.83
1738261316.835442,1329532.000,14033,1,BV,1,100,3.83
1738261321.834625,1334531.000,14814,1,BV,1,100,3.83
1738261326.834809,1339531.000,15599,1,BV,1,100,3.82
1738261331.833992,1344530.000,16385,1,BV,1,100,3.83
1738261336.834175,1349530.000,17166,1,BV,1,100,3.82
1738261341.833358,1354529.000,17933,1,BV,1,100,3.83
1738261346.833541,1359529.000,18683,1,BV,1,100,3.82
1738261351.832724,1364528.000,19447,1,BV,1,100,3.83
1738261356.832907,1369528.000,20196,1,BV,1,100,3.82
1738261361.832090,1374527.000,20930,1,BV,1,100,3.82
1738261366.832273,1379527.000,21689,1,BV,1,100,3.82
1738261371.831457,1384526.000,22465,1,BV,1,100,3.82
1738261376.831640,1389526.000,23231,1,BV,1,100,3.82
1738261381.830823,1394525.000,24016,1,BV,1,100,3.82
1738261386.831006,1399525.000,24793,1,BV,1,100,3.82
1738261391.830189,1404524.000,25557,1,BV,1,100,3.82
1738261396.830372,1409524.000,26341,1,BV,1,100,3.82
1738261401.829555,1414523.000,27106,1,BV,1,100,3.82
1738261406.829738,1419523.000,27887,1,BV,1,100,3.82
1738261411.828922,1424522.000,28657,1,BV,1,100,3.82
1738261416.829105,1429522.000,29442,1,BV,1,100,3.82
1738261421.828288,1434521.000,30219,1,BV,1,100,3.82
