LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1738260768.703367,781420,58753,1,SA,1,100,0.000412
1738260769.704403,782421,58806,1,SA,1,100,0.000034
1738260770.170421,782887,58871,1,SA,1,100,0.000034
1738260770.370428,783087,58935,1,SA,1,100,0.000148
1738260771.437467,784154,59095,1,SA,1,100,0.000105
1738260771.903484,784620,59161,1,SA,1,100,0.000037
1738260772.237496,784954,59209,1,SA,1,100,0.000038
1738260772.437504,785154,59242,1,SA,1,100,0.000036
1738260772.636511,785353,59309,1,SA,1,100,0.000143
1738260773.436540,786153,59403,1,SA,1,100,0.000037
1738260773.636548,786353,59439,1,SA,1,100,0.000037
1738260774.236569,786953,59535,1,SA,1,100,0.000080
1738260774.503579,787220,59589,1,SA,1,100,0.000107
1738260775.103601,787820,59668,1,SA,1,100,0.000035
1738260775.437613,788154,59718,1,SA,1,100,0.000079
1738260775.970633,788687,59815,1,SA,1,100,0.000102
1738260776.436650,789153,59882,1,SA,1,100,0.000072
1738260776.703660,789420,59929,1,SA,1,100,0.000069
1738260777.103674,789820,59980,1,SA,1,100,0.000035
1738260777.303682,790020,60029,1,SA,1,100,0.000072
1738260777.969706,790686,60142,1,SA,1,100,0.000101
1738260778.436723,791153,60190,1,SA,1,100,0.000034
1738260778.636731,791353,60224,1,SA,1,100,0.000041
1738260778.836738,791553,60290,1,SA,1,100,0.000101
1738260779.169750,791886,60323,1,SA,1,100,0.000035
1738260779.369757,792086,60356,1,SA,1,100,0.000069
1738260779.902777,792619,60489,1,SA,1,100,0.000242
1738260780.636804,793353,60569,1,SA,1,100,0.000138
1738260781.303828,794020,60729,1,SA,1,100,0.000311
1738260782.303865,795020,60890,1,SA,1,100,0.000285
1738260783.369904,796086,60987,1,SA,1,100,0.000069
1738260783.636914,796353,61098,1,SA,1,100,0.000331
1738260784.502945,797219,61163,1,SA,1,100,0.000069
1738260785.302975,798019,61296,1,SA,1,100,0.000111
1738260785.902997,798619,61377,1,SA,1,100,0.000034
1738260786.103004,798819,61409,1,SA,1,100,0.000036
1738260786.837031,799553,61538,1,SA,1,100,0.000068
1738260787.237046,799953,61587,1,SA,1,100,0.000035
1738260787.437053,800153,61619,1,SA,1,100,0.000028
1738260787.769065,800485,61700,1,SA,1,100,0.000135
1738260788.170080,800886,61736,1,SA,1,100,0.000033
1738260789.036112,801752,61878,1,SA,1,100,0.000033
1738260789.236119,801952,61912,1,SA,1,100,0.000033
1738260789.570131,802286,61976,1,SA,1,100,0.000067
1738260790.103151,802819,62079,1,SA,1,100,0.000164
1738260791.236192,803952,62222,1,SA,1,100,0.000062
1738260791.502202,804218,62286,1,SA,1,100,0.000098
1738260791.836214,804552,62321,1,SA,1,100,0.000071
1738260792.635243,805351,62464,1,SA,1,100,0.000102
1738260792.969256,805685,62498,1,SA,1,100,0.000038
1738260793.435273,806151,62562,1,SA,1,100,0.000037
1738260793.769285,806485,62645,1,SA,1,100,0.000097
1738260794.236302,806952,62741,1,SA,1,100,0.000177
1738260794.702319,807418,62775,1,SA,1,100,0.000036
1738260795.302341,808018,62907,1,SA,1,100,0.000203
1738260796.102370,808818,63004,1,SA,1,100,0.000132
1738260796.769395,809485,63086,1,SA,1,100,0.000029
1738260797.369417,810085,63202,1,SA,1,100,0.000096
1738260797.702429,810418,63250,1,SA,1,100,0.000054
1738260798.235448,810951,63412,1,SA,1,100,0.000321
1738260799.435493,812151,63539,1,SA,1,100,0.000125
1738260799.835507,812551,63572,1,SA,1,100,0.000038
1738260800.168519,812884,63639,1,SA,1,100,0.000097
1738260800.635536,813351,63688,1,SA,1,100,0.000030
1738260800.835544,813551,63737,1,SA,1,100,0.000068
1738260801.102553,813818,63801,1,SA,1,100,0.000133
1738260801.768578,814484,63882,1,SA,1,100,0.000031
1738260802.368600,815084,63980,1,SA,1,100,0.000061
1738260803.035624,815751,64093,1,SA,1,100,0.000066
1738260803.301634,816017,64158,1,SA,1,100,0.000124
1738260803.701649,816417,64190,1,SA,1,100,0.000037
1738260804.168666,816884,64270,1,SA,1,100,0.000070
1738260804.968695,817684,64384,1,SA,1,100,0.000028
1738260805.168702,817884,64417,1,SA,1,100,0.000025
1738260805.901729,818617,64584,1,SA,1,100,0.000174
1738260806.435749,819151,64665,1,SA,1,100,0.000153
1738260807.035771,819751,64716,1,SA,1,100,0.000031
1738260807.235778,819951,64765,1,SA,1,100,0.000090
1738260807.968805,820684,64909,1,SA,1,100,0.000194
1738260808.900839,821616,65035,1,SA,1,100,0.000129
1738260809.434859,822150,65101,1,SA,1,100,0.000063
1738260809.700868,822416,65133,1,SA,1,100,0.000027
1738260810.167886,822883,65245,1,SA,1,100,0.000120
1738260810.700905,823416,65316,1,SA,1,100,0.000091
1738260811.034917,823750,65380,1,SA,1,100,0.000125
1738260811.567937,824283,65444,1,SA,1,100,0.000097
1738260812.033954,824749,23,1,SA,1,100,0.000183
1738260812.701978,825417,88,1,SA,1,100,0.000093
1738260813.033990,825749,123,1,SA,1,100,0.000036
1738260814.034027,826749,347,1,SA,1,100,0.000216
1738260814.767054,827482,426,1,SA,1,100,0.000091
1738260815.235071,827950,492,1,SA,1,100,0.000057
1738260815.767091,828482,561,1,SA,1,100,0.000032
1738260816.101103,828816,627,1,SA,1,100,0.000027
1738260816.301110,829016,677,1,SA,1,100,0.000089
1738260816.635122,829350,710,1,SA,1,100,0.000026
1738260816.968135,829683,763,1,SA,1,100,0.000030
1738260817.168142,829883,796,1,SA,1,100,0.000026
1738260817.501154,830216,845,1,SA,1,100,0.000030
1738260817.701161,830416,911,1,SA,1,100,0.000116
1738260818.100176,830815,990,1,SA,1,100,0.000146
1738260818.834203,831549,1073,1,SA,1,100,0.000030
1738260819.168215,831883,1154,1,SA,1,100,0.000115
1738260819.834239,832549,1219,1,SA,1,100,0.000027
1738260820.167252,832882,1283,1,SA,1,100,0.000060
1738260820.834276,833549,1417,1,SA,1,100,0.000135
1738260821.300293,834015,1483,1,SA,1,100,0.000096
1738260821.900315,834615,1565,1,SA,1,100,0.000056
1738260822.567340,835282,1661,1,SA,1,100,0.000027
1738260822.767347,835482,1693,1,SA,1,100,0.000028
1738260822.967354,835682,1727,1,SA,1,100,0.000059
1738260823.233364,835948,1760,1,SA,1,100,0.000029
1738260823.433371,836148,1793,1,SA,1,100,0.000033
1738260824.167398,836882,1922,1,SA,1,100,0.000030
1738260824.366405,837081,1971,1,SA,1,100,0.000090
1738260824.833423,837548,2037,1,SA,1,100,0.000065
1738260825.366442,838081,2135,1,SA,1,100,0.000085
1738260825.700454,838415,2167,1,SA,1,100,0.000034
1738260826.167471,838882,2252,1,SA,1,100,0.000059
1738260826.566486,839281,2337,1,SA,1,100,0.000151
1738260827.700528,840415,2544,1,SA,1,100,0.000198
1738260828.434555,841149,2594,1,SA,1,100,0.000034
1738260828.766567,841481,2644,1,SA,1,100,0.000027
1738260828.966574,841681,2693,1,SA,1,100,0.000055
1738260829.233584,841948,2741,1,SA,1,100,0.000092
1738260829.833606,842548,2824,1,SA,1,100,0.000030
1738260830.033613,842748,2872,1,SA,1,100,0.000061
1738260830.433628,843148,2923,1,SA,1,100,0.000028
1738260830.633635,843348,2971,1,SA,1,100,0.000086
1738260831.099652,843814,3059,1,SA,1,100,0.000124
1738260831.900681,844615,3157,1,SA,1,100,0.000027
1738260832.233694,844948,3237,1,SA,1,100,0.000113
1738260832.766713,845481,3302,1,SA,1,100,0.000054
1738260833.032723,845747,3335,1,SA,1,100,0.000024
1738260833.232730,845947,3418,1,SA,1,100,0.000141
1738260833.966757,846681,3497,1,SA,1,100,0.000028
1738260834.166764,846881,3530,1,SA,1,100,0.000054
1738260834.565779,847280,3626,1,SA,1,100,0.000126
1738260835.299806,848014,3709,1,SA,1,100,0.000025
1738260835.633818,848348,3791,1,SA,1,100,0.000114
1738260836.166838,848881,3846,1,SA,1,100,0.000026
1738260836.766860,849481,4020,1,SA,1,100,0.000239
1738260837.632891,850347,4117,1,SA,1,100,0.000131
1738260838.232913,850947,4215,1,SA,1,100,0.000138
1738260839.099945,851814,4330,1,SA,1,100,0.000051
1738260839.365955,852080,4363,1,SA,1,100,0.000027
1738260839.565962,852280,4429,1,SA,1,100,0.000115
1738260839.965977,852680,4462,1,SA,1,100,0.000027
1738260840.299989,853014,4513,1,SA,1,100,0.000023
1738260840.900011,853614,4626,1,SA,1,100,0.000058
1738260842.099055,854813,4823,1,SA,1,100,0.000107
1738260842.633075,855347,4887,1,SA,1,100,0.000049
1738260842.899084,855613,4952,1,SA,1,100,0.000134
1738260843.366101,856080,5032,1,SA,1,100,0.000140
1738260844.099128,856813,5114,1,SA,1,100,0.000052
1738260844.366138,857080,5146,1,SA,1,100,0.000027
1738260844.966160,857680,5244,1,SA,1,100,0.000049
1738260845.365175,858079,5339,1,SA,1,100,0.000109
1738260846.032199,858746,5419,1,SA,1,100,0.000050
1738260846.432214,859146,5506,1,SA,1,100,0.000097
1738260846.832228,859546,5544,1,SA,1,100,0.000025
1738260847.165241,859879,5687,1,SA,1,100,0.000242
1738260848.099275,860813,5751,1,SA,1,100,0.000024
1738260848.299282,861013,5787,1,SA,1,100,0.000021
1738260848.498289,861212,5835,1,SA,1,100,0.000077
1738260848.832302,861546,5931,1,SA,1,100,0.000184
1738260849.698333,862412,5995,1,SA,1,100,0.000033
1738260849.898341,862612,6063,1,SA,1,100,0.000106
1738260850.298355,863012,6096,1,SA,1,100,0.000033
1738260851.431397,864145,6279,1,SA,1,100,0.000025
1738260851.631404,864345,6312,1,SA,1,100,0.000030
1738260851.965416,864679,6378,1,SA,1,100,0.000030
1738260852.299428,865013,6429,1,SA,1,100,0.000024
1738260852.499436,865213,6478,1,SA,1,100,0.000061
1738260852.765446,865479,6511,1,SA,1,100,0.000056
1738260853.432470,866146,6654,1,SA,1,100,0.000119
1738260853.898487,866612,6690,1,SA,1,100,0.000028
1738260854.098495,866812,6723,1,SA,1,100,0.000051
1738260854.365504,867079,6772,1,SA,1,100,0.000068
1738260854.765519,867479,6822,1,SA,1,100,0.000018
1738260854.965526,867679,6887,1,SA,1,100,0.000099
1738260855.765556,868479,7000,1,SA,1,100,0.000086
1738260856.498582,869212,7118,1,SA,1,100,0.000046
1738260857.165607,869879,7248,1,SA,1,100,0.000108
1738260857.698626,870412,7361,1,SA,1,100,0.000168
1738260858.431653,871145,7409,1,SA,1,100,0.000026
1738260858.765665,871479,7461,1,SA,1,100,0.000035
1738260858.965673,871679,7509,1,SA,1,100,0.000058
1738260859.231683,871945,7545,1,SA,1,100,0.000029
1738260859.965709,872679,7690,1,SA,1,100,0.000102
1738260860.364724,873078,7754,1,SA,1,100,0.000090
1738260860.898744,873612,7820,1,SA,1,100,0.000052
1738260861.164753,873878,7853,1,SA,1,100,0.000050
1738260861.698773,874412,7955,1,SA,1,100,0.000051
1738260862.098788,874812,8005,1,SA,1,100,0.000017
1738260862.298795,875012,8039,1,SA,1,100,0.000018
1738260862.764812,875478,8105,1,SA,1,100,0.000024
1738260863.097824,875811,8170,1,SA,1,100,0.000049
1738260863.497839,876211,8296,1,SA,1,100,0.000179
1738260864.231866,876945,8378,1,SA,1,100,0.000108
1738260864.631880,877345,8411,1,SA,1,100,0.000051
1738260865.164900,877878,8509,1,SA,1,100,0.000060
1738260865.830924,878544,8621,1,SA,1,100,0.000084
1738260866.297941,879011,8685,1,SA,1,100,0.000054
1738260866.831961,879545,8809,1,SA,1,100,0.000155
1738260867.630990,880344,8889,1,SA,1,100,0.000023
1738260867.830997,880544,8939,1,SA,1,100,0.000073
1738260868.431019,881144,9020,1,SA,1,100,0.000049
1738260868.698029,881411,9069,1,SA,1,100,0.000058
1738260868.964039,881677,9103,1,SA,1,100,0.000033
1738260869.431056,882144,9186,1,SA,1,100,0.000046
1738260869.698066,882411,9233,1,SA,1,100,0.000055
1738260870.364090,883077,9347,1,SA,1,100,0.000076
1738260870.697102,883410,9411,1,SA,1,100,0.000106
1738260871.097117,883810,9447,1,SA,1,100,0.000046
1738260871.497132,884210,9511,1,SA,1,100,0.000025
1738260871.697139,884410,9545,1,SA,1,100,0.000030
1738260872.031151,884744,9664,1,SA,1,100,0.000197
1738260872.964185,885677,9746,1,SA,1,100,0.000029
1738260873.164193,885877,9826,1,SA,1,100,0.000117
1738260873.897220,886610,9907,1,SA,1,100,0.000053
1738260874.297234,887010,9971,1,SA,1,100,0.000040
1738260874.830254,887543,10069,1,SA,1,100,0.000065
1738260875.297271,888010,10133,1,SA,1,100,0.000071
1738260875.630283,888343,10166,1,SA,1,100,0.000015
1738260875.963295,888676,10293,1,SA,1,100,0.000182
1738260876.763324,889476,10360,1,SA,1,100,0.000063
1738260877.164339,889877,10508,1,SA,1,100,0.000242
1738260878.230378,890943,10621,1,SA,1,100,0.000098
1738260878.630393,891343,10655,1,SA,1,100,0.000053
1738260879.030408,891743,10767,1,SA,1,100,0.000140
1738260879.697432,892410,10816,1,SA,1,100,0.000026
1738260880.030444,892743,10926,1,SA,1,100,0.000132
1738260880.697469,893410,11009,1,SA,1,100,0.000104
1738260881.230488,893943,11105,1,SA,1,100,0.000148
1738260882.030518,894743,11191,1,SA,1,100,0.000026
1738260882.496535,895209,11273,1,SA,1,100,0.000026
1738260882.696542,895409,11306,1,SA,1,100,0.000025
1738260883.296564,896009,11388,1,SA,1,100,0.000022
1738260883.496571,896209,11421,1,SA,1,100,0.000031
1738260883.696579,896409,11454,1,SA,1,100,0.000031
1738260884.029591,896742,11520,1,SA,1,100,0.000054
1738260884.296601,897009,11569,1,SA,1,100,0.000060
1738260884.829620,897542,11651,1,SA,1,100,0.000053
1738260885.096630,897809,11733,1,SA,1,100,0.000119
1738260885.562647,898275,11766,1,SA,1,100,0.000052
1738260886.096666,898809,11864,1,SA,1,100,0.000052
1738260886.362676,899075,11896,1,SA,1,100,0.000039
1738260886.762691,899475,11963,1,SA,1,100,0.000016
1738260887.096703,899809,12033,1,SA,1,100,0.000091
1738260887.496718,900209,12081,1,SA,1,100,0.000041
1738260888.296747,901009,12227,1,SA,1,100,0.000083
1738260888.763764,901476,12275,1,SA,1,100,0.000021
1738260888.963771,901676,12325,1,SA,1,100,0.000059
1738260889.696798,902409,12502,1,SA,1,100,0.000181
1738260890.629833,903342,12582,1,SA,1,100,0.000047
1738260891.296857,904009,12696,1,SA,1,100,0.000098
1738260891.962881,904675,12777,1,SA,1,100,0.000060
1738260892.228891,904941,12848,1,SA,1,100,0.000094
1738260892.628906,905341,12882,1,SA,1,100,0.000026
1738260892.828913,905541,12964,1,SA,1,100,0.000139
1738260893.495937,906208,13028,1,SA,1,100,0.000017
1738260893.829950,906542,13092,1,SA,1,100,0.000051
1738260894.095959,906808,13124,1,SA,1,100,0.000022
1738260894.562977,907275,13222,1,SA,1,100,0.000070
1738260894.895989,907608,13256,1,SA,1,100,0.000061
1738260895.296003,908008,13307,1,SA,1,100,0.000035
1738260895.896025,908608,13419,1,SA,1,100,0.000047
1738260896.296040,909008,13483,1,SA,1,100,0.000046
1738260896.563050,909275,13517,1,SA,1,100,0.000016
1738260896.896062,909608,13599,1,SA,1,100,0.000106
1738260897.962101,910674,13745,1,SA,1,100,0.000048
1738260898.229111,910941,13810,1,SA,1,100,0.000097
1738260898.895135,911607,13921,1,SA,1,100,0.000101
1738260899.429155,912141,13969,1,SA,1,100,0.000021
1738260899.629162,912341,14018,1,SA,1,100,0.000050
1738260899.895172,912607,14052,1,SA,1,100,0.000055
1738260900.295187,913007,14116,1,SA,1,100,0.000026
1738260900.495194,913207,14150,1,SA,1,100,0.000032
1738260900.829206,913541,14200,1,SA,1,100,0.000028
1738260901.428228,914140,14326,1,SA,1,100,0.000102
1738260902.229257,914941,14426,1,SA,1,100,0.000021
1738260902.562269,915274,14512,1,SA,1,100,0.000093
1738260902.962284,915674,14562,1,SA,1,100,0.000085
1738260903.362299,916074,14626,1,SA,1,100,0.000054
1738260903.695311,916407,14675,1,SA,1,100,0.000059
1738260904.162328,916874,14770,1,SA,1,100,0.000125
1738260904.629345,917341,14818,1,SA,1,100,0.000048
1738260905.162365,917874,14883,1,SA,1,100,0.000022
1738260905.362372,918074,14947,1,SA,1,100,0.000108
1738260905.762387,918474,14980,1,SA,1,100,0.000028
1738260906.095399,918807,15075,1,SA,1,100,0.000103
1738260906.828426,919540,15173,1,SA,1,100,0.000065
1738260907.295443,920007,15273,1,SA,1,100,0.000131
1738260908.361482,921073,15402,1,SA,1,100,0.000045
1738260908.628492,921340,15437,1,SA,1,100,0.000025
1738260908.828499,921540,15517,1,SA,1,100,0.000113
1738260909.294516,922006,15565,1,SA,1,100,0.000071
1738260909.628528,922340,15599,1,SA,1,100,0.000025
1738260909.962540,922674,15650,1,SA,1,100,0.000020
1738260910.162548,922874,15698,1,SA,1,100,0.000051
1738260910.428558,923140,15731,1,SA,1,100,0.000026
1738260910.762570,923474,15780,1,SA,1,100,0.000020
1738260910.961577,923673,15814,1,SA,1,100,0.000022
1738260911.427594,924139,15892,1,SA,1,100,0.000017
1738260911.761606,924473,15960,1,SA,1,100,0.000051
1738260912.027616,924739,15977,1,SA,1,100,0.000036
1738260912.228623,924940,16041,1,SA,1,100,0.000069
1738260912.827646,925539,16111,1,SA,1,100,0.000021
1738260913.427667,926139,16224,1,SA,1,100,0.000050
1738260913.827682,926539,16290,1,SA,1,100,0.000050
1738260914.095692,926807,16323,1,SA,1,100,0.000049
1738260914.494706,927206,16483,1,SA,1,100,0.000242
1738260915.494743,928206,16565,1,SA,1,100,0.000072
1738260916.094765,928806,16724,1,SA,1,100,0.000184
1738260916.961797,929673,16790,1,SA,1,100,0.000065
1738260917.561819,930273,16886,1,SA,1,100,0.000041
1738260917.827829,930539,16924,1,SA,1,100,0.000023
1738260918.160841,930872,17003,1,SA,1,100,0.000088
1738260918.560855,931272,17037,1,SA,1,100,0.000027
1738260919.427887,932139,17212,1,SA,1,100,0.000117
1738260919.893904,932605,17263,1,SA,1,100,0.000062
1738260920.227916,932939,17312,1,SA,1,100,0.000054
1738260920.760936,933472,17396,1,SA,1,100,0.000043
1738260921.027946,933739,17445,1,SA,1,100,0.000083
1738260921.627968,934339,17526,1,SA,1,100,0.000029
1738260921.960980,934672,17625,1,SA,1,100,0.000117
1738260922.561002,935272,17691,1,SA,1,100,0.000072
1738260923.294029,936005,17792,1,SA,1,100,0.000029
1738260923.494036,936205,17826,1,SA,1,100,0.000051
1738260923.761046,936472,17859,1,SA,1,100,0.000029
1738260924.227063,936938,17941,1,SA,1,100,0.000020
1738260924.694080,937405,18005,1,SA,1,100,0.000018
1738260925.027092,937738,18087,1,SA,1,100,0.000066
1738260925.361104,938072,18135,1,SA,1,100,0.000037
1738260925.761119,938472,18203,1,SA,1,100,0.000040
1738260926.027129,938738,18235,1,SA,1,100,0.000020
1738260926.494146,939205,18315,1,SA,1,100,0.000087
1738260926.960163,939671,18414,1,SA,1,100,0.000087
1738260927.627187,940338,18480,1,SA,1,100,0.000017
1738260927.827195,940538,18514,1,SA,1,100,0.000015
1738260928.827231,941538,18723,1,SA,1,100,0.000151
1738260929.427253,942138,18758,1,SA,1,100,0.000024
1738260929.894270,942605,18841,1,SA,1,100,0.000022
1738260930.094278,942805,18905,1,SA,1,100,0.000097
1738260930.627297,943338,18971,1,SA,1,100,0.000060
1738260930.960310,943671,19019,1,SA,1,100,0.000041
1738260931.360324,944071,19083,1,SA,1,100,0.000070
1738260931.893344,944604,19183,1,SA,1,100,0.000070
1738260932.227356,944938,19218,1,SA,1,100,0.000032
1738260932.560368,945271,19282,1,SA,1,100,0.000072
1738260932.893380,945604,19334,1,SA,1,100,0.000042
1738260933.293395,946004,19388,1,SA,1,100,0.000015
1738260933.493402,946204,19437,1,SA,1,100,0.000068
1738260934.093424,946804,19518,1,SA,1,100,0.000019
1738260934.293432,947004,19552,1,SA,1,100,0.000042
1738260934.560441,947271,19600,1,SA,1,100,0.000052
1738260934.827451,947538,19636,1,SA,1,100,0.000046
1738260935.093461,947804,19685,1,SA,1,100,0.000048
1738260935.893490,948604,19811,1,SA,1,100,0.000037
1738260936.160500,948871,19861,1,SA,1,100,0.000052
1738260936.426510,949137,19925,1,SA,1,100,0.000081
1738260936.960529,949671,20010,1,SA,1,100,0.000099
1738260937.359544,950070,20043,1,SA,1,100,0.000023
1738260937.826561,950537,20155,1,SA,1,100,0.000107
1738260938.293578,951004,20211,1,SA,1,100,0.000070
1738260939.026605,951737,20323,1,SA,1,100,0.000060
1738260939.359617,952070,20355,1,SA,1,100,0.000021
1738260939.559624,952270,20389,1,SA,1,100,0.000021
1738260939.892637,952603,20453,1,SA,1,100,0.000012
1738260940.092644,952803,20487,1,SA,1,100,0.000018
1738260940.292651,953003,20521,1,SA,1,100,0.000018
1738260940.492659,953203,20554,1,SA,1,100,0.000037
1738260940.892673,953603,20636,1,SA,1,100,0.000073
1738260941.625700,954336,20732,1,SA,1,100,0.000022
1738260941.959713,954670,20798,1,SA,1,100,0.000059
1738260942.425730,955136,20862,1,SA,1,100,0.000020
1738260942.759742,955470,20910,1,SA,1,100,0.000018
1738260942.959749,955670,20944,1,SA,1,100,0.000018
1738260943.159756,955870,20977,1,SA,1,100,0.000044
1738260943.425766,956136,21012,1,SA,1,100,0.000026
1738260943.625773,956336,21050,1,SA,1,100,0.000020
1738260943.825781,956536,21114,1,SA,1,100,0.000066
1738260944.159793,956870,21148,1,SA,1,100,0.000052
1738260944.425803,957136,21197,1,SA,1,100,0.000036
1738260944.958822,957669,21276,1,SA,1,100,0.000018
1738260945.158830,957869,21310,1,SA,1,100,0.000030
1738260945.492842,958203,21359,1,SA,1,100,0.000040
1738260945.758852,958469,21440,1,SA,1,100,0.000088
1738260946.626883,959337,21553,1,SA,1,100,0.000056
1738260946.958895,959669,21621,1,SA,1,100,0.000069
1738260947.292908,960003,21655,1,SA,1,100,0.000030
1738260947.891930,960602,21767,1,SA,1,100,0.000077
1738260948.225942,960936,21800,1,SA,1,100,0.000039
1738260948.625957,961336,21857,1,SA,1,100,0.000016
1738260948.825964,961536,21936,1,SA,1,100,0.000130
1738260949.425986,962136,22003,1,SA,1,100,0.000061
1738260949.959005,962669,22085,1,SA,1,100,0.000041
1738260950.626030,963336,22182,1,SA,1,100,0.000018
1738260950.826037,963536,22216,1,SA,1,100,0.000027
1738260951.026044,963736,22280,1,SA,1,100,0.000097
1738260951.559064,964269,22361,1,SA,1,100,0.000107
1738260952.359093,965069,22477,1,SA,1,100,0.000070
1738260952.692106,965402,22509,1,SA,1,100,0.000023
1738260952.892113,965602,22543,1,SA,1,100,0.000019
1738260953.225125,965935,22591,1,SA,1,100,0.000037
1738260953.693142,966403,22676,1,SA,1,100,0.000023
1738260953.893149,966603,22759,1,SA,1,100,0.000139
1738260954.492172,967202,22807,1,SA,1,100,0.000048
1738260954.892186,967602,22843,1,SA,1,100,0.000021
1738260955.092193,967802,22891,1,SA,1,100,0.000061
1738260955.492208,968202,22957,1,SA,1,100,0.000044
1738260956.025228,968735,23022,1,SA,1,100,0.000017
1738260956.225235,968935,23055,1,SA,1,100,0.000015
1738260956.426242,969136,23090,1,SA,1,100,0.000019
1738260956.758255,969468,23139,1,SA,1,100,0.000017
1738260956.958262,969668,23189,1,SA,1,100,0.000048
1738260957.492281,970202,23256,1,SA,1,100,0.000034
1738260957.692289,970402,23320,1,SA,1,100,0.000089
1738260958.359313,971069,23415,1,SA,1,100,0.000045
1738260958.758328,971468,23490,1,SA,1,100,0.000068
1738260959.625360,972335,23682,1,SA,1,100,0.000179
1738260960.358386,973068,23730,1,SA,1,100,0.000071
1738260960.825403,973535,23781,1,SA,1,100,0.000011
1738260961.025411,973735,23814,1,SA,1,100,0.000021
1738260961.491428,974201,23974,1,SA,1,100,0.000200
1738260962.758474,975468,24105,1,SA,1,100,0.000050
1738260963.091486,975801,24217,1,SA,1,100,0.000193
1738260964.491538,977201,24367,1,SA,1,100,0.000046
1738260964.891552,977601,24434,1,SA,1,100,0.000039
1738260965.158562,977868,24498,1,SA,1,100,0.000087
1738260965.558577,978268,24564,1,SA,1,100,0.000096
1738260966.224601,978934,24677,1,SA,1,100,0.000101
1738260966.824623,979534,24792,1,SA,1,100,0.000121
1738260967.624652,980334,24856,1,SA,1,100,0.000022
1738260967.824660,980534,24938,1,SA,1,100,0.000128
1738260968.358679,981068,24987,1,SA,1,100,0.000075
1738260968.958701,981668,25066,1,SA,1,100,0.000020
1738260969.291713,982001,25137,1,SA,1,100,0.000073
1738260969.690728,982400,25155,1,SA,1,100,0.000022
1738260970.157745,982867,25223,1,SA,1,100,0.000105
1738260970.690765,983400,25287,1,SA,1,100,0.000045
1738260970.957774,983667,25320,1,SA,1,100,0.000038
1738260971.424792,984134,25466,1,SA,1,100,0.000159
1738260972.157818,984867,25532,1,SA,1,100,0.000074
1738260972.423828,985133,25566,1,SA,1,100,0.000047
1738260972.690838,985400,25598,1,SA,1,100,0.000032
1738260973.023850,985733,25664,1,SA,1,100,0.000036
1738260973.557870,986267,25793,1,SA,1,100,0.000120
1738260974.290897,987000,25880,1,SA,1,100,0.000036
