LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1738260741.613375,754331.000,54481,3,MX,1,100,30
1738260741.653376,754371.000,54499,2,MX,1,100,29
1738260741.693377,754411.000,54499,2,MX,1,100,30
1738260741.733379,754451.000,54514,3,MX,1,100,30
1738260741.773381,754491.000,54514,3,MX,1,100,29
1738260741.813382,754531.000,54514,3,MX,1,100,29
1738260741.853384,754571.000,54530,2,MX,1,100,30
1738260741.893385,754611.000,54530,2,MX,1,100,30
1738260741.933386,754651.000,54547,3,MX,1,100,30
1738260741.973388,754691.000,54547,3,MX,1,100,31
1738260742.013389,754731.000,54547,3,MX,1,100,29
1738260742.053391,754771.000,54563,3,MX,1,100,30
1738260742.093392,754811.000,54563,3,MX,1,100,30
1738260742.133394,754851.000,54563,3,MX,1,100,29
1738260742.173395,754891.000,54578,2,MX,1,100,30
1738260742.213397,754931.000,54578,2,MX,1,100,30
1738260742.259898,754977.500,54596,2,MX,1,100,29
1738260742.306400,755024.000,54596,2,MX,1,100,29
1738260742.346401,755064.000,54611,3,MX,1,100,29
1738260742.386403,755104.000,54611,3,MX,1,100,28
1738260742.426404,755144.000,54611,3,MX,1,100,29
1738260742.466406,755184.000,54627,2,MX,1,100,30
1738260742.506407,755224.000,54627,2,MX,1,100,29
1738260742.546742,755264.333,54643,3,MX,1,100,30
1738260742.587077,755304.667,54643,3,MX,1,100,30
1738260742.627412,755345.000,54643,3,MX,1,100,30
1738260742.667080,755384.667,54659,3,MX,1,100,28
1738260742.706748,755424.333,54659,3,MX,1,100,30
1738260742.746416,755464.000,54659,3,MX,1,100,29
1738260742.786417,755504.000,54673,3,MX,1,100,29
1738260742.826419,755544.000,54673,3,MX,1,100,29
1738260742.866421,755584.000,54673,3,MX,1,100,29
1738260742.906422,755624.000,54692,2,MX,1,100,29
1738260742.946424,755664.000,54692,2,MX,1,100,29
1738260742.986425,755704.000,54707,3,MX,1,100,29
1738260743.026426,755744.000,54707,3,MX,1,100,29
1738260743.066428,755784.000,54707,3,MX,1,100,30
1738260743.106429,755824.000,54723,3,MX,1,100,29
1738260743.146431,755864.000,54723,3,MX,1,100,30
1738260743.186432,755904.000,54723,3,MX,1,100,29
1738260743.226434,755944.000,54738,2,MX,1,100,29
1738260743.266435,755984.000,54738,2,MX,1,100,30
1738260743.306437,756024.000,54754,3,MX,1,100,30
1738260743.346438,756064.000,54754,3,MX,1,100,30
1738260743.386440,756104.000,54754,3,MX,1,100,30
1738260743.433441,756151.000,54769,2,MX,1,100,29
1738260743.480443,756198.000,54769,2,MX,1,100,28
1738260743.520444,756238.000,54788,2,MX,1,100,30
1738260743.560446,756278.000,54788,2,MX,1,100,30
1738260743.600447,756318.000,54803,3,MX,1,100,29
1738260743.640449,756358.000,54803,3,MX,1,100,30
1738260743.680450,756398.000,54803,3,MX,1,100,30
1738260743.720452,756438.000,54818,3,MX,1,100,31
1738260743.760453,756478.000,54818,3,MX,1,100,29
1738260743.800455,756518.000,54818,3,MX,1,100,29
1738260743.840456,756558.000,54835,2,MX,1,100,29
1738260743.880458,756598.000,54835,2,MX,1,100,30
1738260743.920459,756638.000,54859,4,MX,1,100,29
1738260743.960461,756678.000,54859,4,MX,1,100,29
1738260744.000462,756718.000,54859,4,MX,1,100,30
1738260744.040463,756758.000,54859,4,MX,1,100,29
1738260744.080465,756798.000,54874,3,MX,1,100,28
1738260744.120466,756838.000,54874,3,MX,1,100,29
1738260744.160468,756878.000,54874,3,MX,1,100,30
1738260744.200469,756918.000,54891,2,MX,1,100,28
1738260744.240471,756958.000,54891,2,MX,1,100,29
1738260744.280472,756998.000,54908,3,MX,1,100,28
1738260744.320474,757038.000,54908,3,MX,1,100,27
1738260744.360475,757078.000,54908,3,MX,1,100,29
1738260744.400477,757118.000,54923,2,MX,1,100,27
1738260744.440478,757158.000,54923,2,MX,1,100,28
1738260744.484813,757202.333,54939,3,MX,1,100,28
1738260744.529148,757246.667,54939,3,MX,1,100,29
1738260744.573483,757291.000,54939,3,MX,1,100,29
1738260744.613485,757331.000,54955,2,MX,1,100,27
1738260744.653486,757371.000,54955,2,MX,1,100,29
1738260744.693487,757411.000,54972,3,MX,1,100,28
1738260744.733489,757451.000,54972,3,MX,1,100,27
1738260744.773490,757491.000,54972,3,MX,1,100,27
1738260744.813492,757531.000,54989,3,MX,1,100,27
1738260744.853493,757571.000,54989,3,MX,1,100,28
1738260744.893495,757611.000,54989,3,MX,1,100,27
1738260744.933496,757651.000,55003,3,MX,1,100,29
1738260744.973498,757691.000,55003,3,MX,1,100,27
1738260745.013499,757731.000,55003,3,MX,1,100,29
1738260745.053501,757771.000,55019,2,MX,1,100,27
1738260745.093502,757811.000,55019,2,MX,1,100,27
1738260745.133504,757851.000,55036,3,MX,1,100,29
1738260745.173505,757891.000,55036,3,MX,1,100,29
1738260745.213506,757931.000,55036,3,MX,1,100,28
1738260745.253508,757971.000,55053,2,MX,1,100,29
1738260745.293509,758011.000,55053,2,MX,1,100,28
1738260745.333511,758051.000,55069,3,MX,1,100,29
1738260745.373512,758091.000,55069,3,MX,1,100,28
1738260745.413514,758131.000,55069,3,MX,1,100,27
1738260745.453515,758171.000,55085,2,MX,1,100,28
1738260745.493517,758211.000,55085,2,MX,1,100,30
1738260745.533518,758251.000,55101,3,MX,1,100,29
1738260745.573520,758291.000,55101,3,MX,1,100,28
1738260745.613521,758331.000,55101,3,MX,1,100,29
1738260745.660023,758377.500,55117,2,MX,1,100,28
1738260745.706525,758424.000,55117,2,MX,1,100,28
1738260745.746526,758464.000,55132,3,MX,1,100,28
1738260745.786527,758504.000,55132,3,MX,1,100,29
1738260745.826529,758544.000,55132,3,MX,1,100,29
1738260745.866530,758584.000,55148,2,MX,1,100,29
1738260745.906532,758624.000,55148,2,MX,1,100,29
1738260745.946533,758664.000,55163,3,MX,1,100,28
1738260745.986535,758704.000,55163,3,MX,1,100,28
1738260746.026536,758744.000,55163,3,MX,1,100,29
1738260746.066538,758784.000,55181,2,MX,1,100,28
1738260746.106539,758824.000,55181,2,MX,1,100,29
1738260746.146541,758864.000,55197,3,MX,1,100,30
1738260746.186542,758904.000,55197,3,MX,1,100,28
1738260746.226544,758944.000,55197,3,MX,1,100,27
1738260746.266545,758984.000,55212,2,MX,1,100,29
1738260746.306546,759024.000,55212,2,MX,1,100,29
1738260746.346548,759064.000,55227,3,MX,1,100,28
1738260746.386549,759104.000,55227,3,MX,1,100,29
1738260746.426551,759144.000,55227,3,MX,1,100,29
1738260746.466552,759184.000,55243,2,MX,1,100,29
1738260746.506554,759224.000,55243,2,MX,1,100,29
1738260746.546555,759264.000,55261,3,MX,1,100,28
1738260746.586557,759304.000,55261,3,MX,1,100,28
1738260746.626558,759344.000,55261,3,MX,1,100,27
1738260746.666560,759384.000,55276,3,MX,1,100,29
1738260746.706561,759424.000,55276,3,MX,1,100,28
1738260746.746563,759464.000,55276,3,MX,1,100,30
1738260746.793064,759510.500,55291,2,MX,1,100,28
1738260746.839566,759557.000,55291,2,MX,1,100,28
1738260746.879568,759597.000,55308,3,MX,1,100,29
1738260746.919569,759637.000,55308,3,MX,1,100,28
1738260746.959570,759677.000,55308,3,MX,1,100,28
1738260746.999572,759717.000,55325,3,MX,1,100,29
1738260747.039573,759757.000,55325,3,MX,1,100,29
1738260747.079575,759797.000,55325,3,MX,1,100,28
1738260747.120076,759837.500,55341,2,MX,1,100,28
1738260747.160578,759878.000,55341,2,MX,1,100,29
1738260747.200246,759917.667,55356,3,MX,1,100,28
1738260747.239914,759957.333,55356,3,MX,1,100,29
1738260747.279582,759997.000,55356,3,MX,1,100,29
1738260747.319584,760037.000,55372,2,MX,1,100,29
1738260747.359585,760077.000,55372,2,MX,1,100,28
1738260747.399587,760117.000,55387,3,MX,1,100,27
1738260747.439588,760157.000,55387,3,MX,1,100,29
1738260747.479589,760197.000,55387,3,MX,1,100,29
1738260747.519591,760237.000,55404,2,MX,1,100,28
1738260747.559592,760277.000,55404,2,MX,1,100,28
1738260747.599594,760317.000,55418,3,MX,1,100,28
1738260747.639595,760357.000,55418,3,MX,1,100,29
1738260747.679597,760397.000,55418,3,MX,1,100,28
1738260747.719598,760437.000,55434,2,MX,1,100,29
1738260747.759600,760477.000,55434,2,MX,1,100,30
1738260747.799601,760517.000,55449,3,MX,1,100,29
1738260747.839603,760557.000,55449,3,MX,1,100,27
1738260747.879604,760597.000,55449,3,MX,1,100,28
1738260747.926606,760644.000,55466,2,MX,1,100,28
1738260747.973608,760691.000,55466,2,MX,1,100,29
1738260748.013276,760730.667,55481,3,MX,1,100,27
1738260748.052944,760770.333,55481,3,MX,1,100,29
1738260748.092612,760810.000,55481,3,MX,1,100,28
1738260748.133113,760850.500,55496,2,MX,1,100,28
1738260748.173615,760891.000,55496,2,MX,1,100,29
1738260748.213616,760931.000,55512,3,MX,1,100,28
1738260748.253618,760971.000,55512,3,MX,1,100,29
1738260748.293619,761011.000,55512,3,MX,1,100,28
1738260748.333621,761051.000,55530,2,MX,1,100,28
1738260748.373622,761091.000,55530,2,MX,1,100,28
1738260748.413290,761130.667,55545,3,MX,1,100,28
1738260748.452959,761170.333,55545,3,MX,1,100,27
1738260748.492627,761210.000,55545,3,MX,1,100,27
1738260748.533128,761250.500,55561,2,MX,1,100,28
1738260748.573630,761291.000,55561,2,MX,1,100,28
1738260748.613298,761330.667,55576,3,MX,1,100,29
1738260748.652966,761370.333,55576,3,MX,1,100,27
1738260748.692634,761410.000,55576,3,MX,1,100,29
1738260748.732635,761450.000,55592,2,MX,1,100,28
1738260748.772637,761490.000,55592,2,MX,1,100,28
1738260748.812638,761530.000,55610,3,MX,1,100,29
1738260748.852640,761570.000,55610,3,MX,1,100,28
1738260748.892641,761610.000,55610,3,MX,1,100,28
1738260748.932893,761650.250,55626,4,MX,1,100,28
1738260748.973144,761690.500,55626,4,MX,1,100,27
1738260749.013396,761730.750,55626,4,MX,1,100,28
1738260749.053647,761771.000,55626,4,MX,1,100,28
1738260749.097982,761815.333,55648,3,MX,1,100,29
1738260749.142317,761859.667,55648,3,MX,1,100,28
1738260749.186652,761904.000,55648,3,MX,1,100,28
1738260749.226654,761944.000,55667,3,MX,1,100,28
1738260749.266655,761984.000,55667,3,MX,1,100,28
1738260749.306656,762024.000,55667,3,MX,1,100,28
1738260749.346658,762064.000,55681,2,MX,1,100,27
1738260749.386659,762104.000,55681,2,MX,1,100,28
1738260749.426661,762144.000,55697,3,MX,1,100,29
1738260749.466662,762184.000,55697,3,MX,1,100,28
1738260749.506664,762224.000,55697,3,MX,1,100,28
1738260749.546665,762264.000,55713,2,MX,1,100,28
1738260749.586667,762304.000,55713,2,MX,1,100,29
1738260749.626668,762344.000,55729,3,MX,1,100,29
1738260749.666670,762384.000,55729,3,MX,1,100,29
1738260749.706671,762424.000,55729,3,MX,1,100,29
1738260749.746673,762464.000,55743,2,MX,1,100,29
1738260749.786674,762504.000,55743,2,MX,1,100,29
1738260749.826675,762544.000,55760,3,MX,1,100,28
1738260749.866677,762584.000,55760,3,MX,1,100,27
1738260749.906678,762624.000,55760,3,MX,1,100,27
1738260749.946680,762664.000,55775,2,MX,1,100,28
1738260749.986681,762704.000,55775,2,MX,1,100,29
1738260750.026683,762744.000,55791,3,MX,1,100,29
1738260750.066684,762784.000,55791,3,MX,1,100,29
1738260750.106686,762824.000,55791,3,MX,1,100,29
1738260750.146687,762864.000,55805,2,MX,1,100,29
1738260750.186689,762904.000,55805,2,MX,1,100,29
1738260750.231024,762948.333,55822,3,MX,1,100,27
1738260750.275358,762992.667,55822,3,MX,1,100,29
1738260750.319694,763037.000,55822,3,MX,1,100,28
1738260750.359695,763077.000,55837,2,MX,1,100,28
1738260750.399696,763117.000,55837,2,MX,1,100,29
1738260750.439698,763157.000,55855,3,MX,1,100,29
1738260750.479699,763197.000,55855,3,MX,1,100,28
1738260750.519701,763237.000,55855,3,MX,1,100,27
1738260750.559702,763277.000,55871,2,MX,1,100,28
1738260750.599704,763317.000,55871,2,MX,1,100,28
1738260750.639705,763357.000,55888,3,MX,1,100,27
1738260750.679707,763397.000,55888,3,MX,1,100,29
1738260750.719708,763437.000,55888,3,MX,1,100,29
1738260750.759710,763477.000,55903,2,MX,1,100,27
1738260750.799711,763517.000,55903,2,MX,1,100,28
1738260750.839713,763557.000,55920,3,MX,1,100,29
1738260750.879714,763597.000,55920,3,MX,1,100,28
1738260750.919715,763637.000,55920,3,MX,1,100,28
1738260750.959717,763677.000,55935,2,MX,1,100,28
1738260750.999718,763717.000,55935,2,MX,1,100,28
1738260751.039720,763757.000,55955,4,MX,1,100,29
1738260751.079721,763797.000,55955,4,MX,1,100,29
1738260751.119723,763837.000,55955,4,MX,1,100,28
1738260751.159724,763877.000,55955,4,MX,1,100,28
1738260751.199726,763917.000,55970,2,MX,1,100,28
1738260751.239727,763957.000,55970,2,MX,1,100,27
1738260751.284062,764001.333,55988,3,MX,1,100,27
1738260751.328397,764045.667,55988,3,MX,1,100,28
1738260751.372732,764090.000,55988,3,MX,1,100,29
1738260751.412734,764130.000,56003,2,MX,1,100,28
1738260751.452735,764170.000,56003,2,MX,1,100,27
1738260751.492737,764210.000,56020,3,MX,1,100,27
1738260751.532738,764250.000,56020,3,MX,1,100,27
1738260751.572739,764290.000,56020,3,MX,1,100,29
1738260751.612741,764330.000,56034,2,MX,1,100,29
1738260751.652742,764370.000,56034,2,MX,1,100,27
1738260751.692744,764410.000,56050,3,MX,1,100,28
1738260751.732745,764450.000,56050,3,MX,1,100,28
1738260751.772747,764490.000,56050,3,MX,1,100,29
1738260751.812748,764530.000,56065,3,MX,1,100,29
1738260751.852750,764570.000,56065,3,MX,1,100,29
1738260751.892751,764610.000,56065,3,MX,1,100,29
1738260751.932753,764650.000,56084,2,MX,1,100,28
1738260751.972754,764690.000,56084,2,MX,1,100,29
1738260752.012756,764730.000,56099,3,MX,1,100,27
1738260752.052757,764770.000,56099,3,MX,1,100,28
1738260752.092758,764810.000,56099,3,MX,1,100,29
1738260752.132760,764850.000,56114,2,MX,1,100,28
1738260752.172761,764890.000,56114,2,MX,1,100,28
1738260752.212763,764930.000,56130,3,MX,1,100,28
1738260752.252764,764970.000,56130,3,MX,1,100,28
1738260752.292766,765010.000,56130,3,MX,1,100,29
1738260752.332767,765050.000,56148,2,MX,1,100,28
1738260752.372769,765090.000,56148,2,MX,1,100,30
1738260752.412770,765130.000,56163,2,MX,1,100,27
1738260752.452772,765170.000,56163,2,MX,1,100,28
1738260752.497107,765214.333,56179,3,MX,1,100,29
1738260752.541441,765258.667,56179,3,MX,1,100,28
1738260752.585777,765303.000,56179,3,MX,1,100,29
1738260752.625778,765343.000,56194,2,MX,1,100,28
1738260752.665779,765383.000,56194,2,MX,1,100,28
1738260752.705781,765423.000,56210,3,MX,1,100,28
1738260752.745782,765463.000,56210,3,MX,1,100,28
1738260752.785784,765503.000,56210,3,MX,1,100,28
1738260752.825785,765543.000,56226,3,MX,1,100,29
1738260752.865787,765583.000,56226,3,MX,1,100,28
1738260752.905788,765623.000,56226,3,MX,1,100,27
1738260752.945790,765663.000,56243,2,MX,1,100,28
1738260752.985791,765703.000,56243,2,MX,1,100,29
1738260753.025793,765743.000,56259,5,MX,1,100,29
1738260753.065794,765783.000,56259,5,MX,1,100,27
1738260753.105796,765823.000,56259,5,MX,1,100,28
1738260753.145797,765863.000,56259,5,MX,1,100,29
1738260753.185798,765903.000,56259,5,MX,1,100,29
1738260753.225800,765943.000,56276,8,MX,1,100,30
1738260753.265801,765983.000,56276,8,MX,1,100,29
1738260753.305803,766023.000,56276,8,MX,1,100,28
1738260753.345804,766063.000,56276,8,MX,1,100,27
1738260753.385806,766103.000,56276,8,MX,1,100,27
1738260753.425807,766143.000,56276,8,MX,1,100,28
1738260753.465809,766183.000,56276,8,MX,1,100,28
1738260753.505810,766223.000,56276,8,MX,1,100,29
1738260753.548145,766265.333,56293,6,MX,1,100,27
1738260753.590480,766307.667,56293,6,MX,1,100,27
1738260753.632815,766350.000,56293,6,MX,1,100,28
1738260753.675150,766392.333,56293,6,MX,1,100,27
1738260753.717485,766434.667,56293,6,MX,1,100,29
1738260753.759820,766477.000,56293,6,MX,1,100,28
1738260753.799821,766517.000,56308,2,MX,1,100,29
1738260753.839823,766557.000,56308,2,MX,1,100,28
1738260753.879824,766597.000,56325,3,MX,1,100,29
1738260753.919825,766637.000,56325,3,MX,1,100,28
1738260753.959827,766677.000,56325,3,MX,1,100,29
1738260753.999828,766717.000,56341,2,MX,1,100,29
1738260754.039830,766757.000,56341,2,MX,1,100,28
1738260754.079831,766797.000,56357,3,MX,1,100,29
1738260754.119833,766837.000,56357,3,MX,1,100,29
1738260754.159834,766877.000,56357,3,MX,1,100,28
1738260754.199586,766916.750,56378,4,MX,1,100,29
1738260754.239337,766956.500,56378,4,MX,1,100,28
1738260754.279088,766996.250,56378,4,MX,1,100,30
1738260754.318840,767036.000,56378,4,MX,1,100,28
1738260754.359341,767076.500,56394,2,MX,1,100,29
1738260754.399843,767117.000,56394,2,MX,1,100,27
1738260754.439511,767156.667,56409,3,MX,1,100,29
1738260754.479179,767196.333,56409,3,MX,1,100,29
1738260754.518847,767236.000,56409,3,MX,1,100,27
1738260754.559349,767276.500,56426,2,MX,1,100,27
1738260754.599850,767317.000,56426,2,MX,1,100,28
1738260754.639852,767357.000,56442,3,MX,1,100,28
1738260754.679853,767397.000,56442,3,MX,1,100,29
1738260754.719855,767437.000,56442,3,MX,1,100,29
1738260754.766356,767483.500,56458,2,MX,1,100,29
1738260754.812858,767530.000,56458,2,MX,1,100,29
1738260754.852859,767570.000,56474,3,MX,1,100,29
1738260754.892861,767610.000,56474,3,MX,1,100,28
1738260754.932863,767650.000,56474,3,MX,1,100,28
1738260754.972864,767690.000,56492,2,MX,1,100,28
1738260755.012865,767730.000,56492,2,MX,1,100,29
1738260755.052867,767770.000,56506,3,MX,1,100,28
1738260755.092868,767810.000,56506,3,MX,1,100,29
1738260755.132870,767850.000,56506,3,MX,1,100,30
1738260755.172871,767890.000,56525,2,MX,1,100,29
1738260755.212873,767930.000,56525,2,MX,1,100,29
1738260755.252874,767970.000,56540,3,MX,1,100,28
1738260755.292876,768010.000,56540,3,MX,1,100,29
1738260755.332877,768050.000,56540,3,MX,1,100,28
1738260755.372879,768090.000,56556,2,MX,1,100,29
1738260755.412880,768130.000,56556,2,MX,1,100,28
1738260755.452882,768170.000,56570,3,MX,1,100,28
1738260755.492883,768210.000,56570,3,MX,1,100,29
1738260755.532884,768250.000,56570,3,MX,1,100,28
1738260755.572886,768290.000,56587,2,MX,1,100,29
1738260755.612887,768330.000,56587,2,MX,1,100,29
1738260755.652889,768370.000,56602,3,MX,1,100,28
1738260755.692890,768410.000,56602,3,MX,1,100,28
1738260755.732892,768450.000,56602,3,MX,1,100,28
1738260755.772893,768490.000,56620,2,MX,1,100,28
1738260755.812895,768530.000,56620,2,MX,1,100,29
1738260755.857230,768574.333,56635,3,MX,1,100,29
1738260755.901565,768618.667,56635,3,MX,1,100,28
1738260755.945899,768663.000,56635,3,MX,1,100,29
1738260755.985901,768703.000,56653,2,MX,1,100,29
1738260756.025903,768743.000,56653,2,MX,1,100,29
1738260756.065904,768783.000,56668,3,MX,1,100,29
1738260756.105906,768823.000,56668,3,MX,1,100,27
1738260756.145907,768863.000,56668,3,MX,1,100,29
1738260756.185908,768903.000,56685,2,MX,1,100,28
1738260756.225910,768943.000,56685,2,MX,1,100,29
1738260756.265911,768983.000,56699,3,MX,1,100,30
1738260756.305913,769023.000,56699,3,MX,1,100,28
1738260756.345914,769063.000,56699,3,MX,1,100,29
1738260756.385916,769103.000,56715,2,MX,1,100,28
1738260756.425917,769143.000,56715,2,MX,1,100,28
1738260756.465919,769183.000,56730,3,MX,1,100,30
1738260756.505920,769223.000,56730,3,MX,1,100,29
1738260756.545922,769263.000,56730,3,MX,1,100,29
1738260756.585923,769303.000,56749,2,MX,1,100,30
1738260756.625925,769343.000,56749,2,MX,1,100,29
1738260756.665926,769383.000,56763,3,MX,1,100,29
1738260756.705927,769423.000,56763,3,MX,1,100,30
1738260756.745929,769463.000,56763,3,MX,1,100,29
1738260756.785930,769503.000,56779,2,MX,1,100,29
1738260756.825932,769543.000,56779,2,MX,1,100,29
1738260756.865933,769583.000,56795,3,MX,1,100,29
1738260756.905935,769623.000,56795,3,MX,1,100,28
1738260756.945936,769663.000,56795,3,MX,1,100,29
1738260756.992438,769709.500,56813,2,MX,1,100,30
1738260757.038940,769756.000,56813,2,MX,1,100,30
1738260757.078941,769796.000,56828,3,MX,1,100,29
1738260757.118942,769836.000,56828,3,MX,1,100,29
1738260757.158944,769876.000,56828,3,MX,1,100,29
1738260757.199445,769916.500,56844,2,MX,1,100,29
1738260757.239947,769957.000,56844,2,MX,1,100,29
1738260757.279615,769996.667,56859,3,MX,1,100,29
1738260757.319283,770036.333,56859,3,MX,1,100,29
1738260757.358951,770076.000,56859,3,MX,1,100,28
1738260757.398953,770116.000,56875,2,MX,1,100,30
1738260757.438954,770156.000,56875,2,MX,1,100,28
1738260757.478956,770196.000,56893,3,MX,1,100,29
1738260757.518957,770236.000,56893,3,MX,1,100,28
1738260757.558959,770276.000,56893,3,MX,1,100,30
1738260757.598960,770316.000,56908,2,MX,1,100,30
1738260757.638962,770356.000,56908,2,MX,1,100,30
1738260757.678963,770396.000,56923,3,MX,1,100,29
1738260757.718965,770436.000,56923,3,MX,1,100,28
1738260757.758966,770476.000,56923,3,MX,1,100,30
1738260757.798967,770516.000,56939,2,MX,1,100,29
1738260757.838969,770556.000,56939,2,MX,1,100,29
1738260757.878970,770596.000,56955,3,MX,1,100,30
1738260757.918972,770636.000,56955,3,MX,1,100,29
1738260757.958973,770676.000,56955,3,MX,1,100,28
1738260757.998975,770716.000,56970,3,MX,1,100,29
1738260758.038976,770756.000,56970,3,MX,1,100,29
1738260758.078978,770796.000,56970,3,MX,1,100,29
1738260758.125979,770843.000,56987,2,MX,1,100,29
1738260758.172981,770890.000,56987,2,MX,1,100,30
1738260758.212983,770930.000,57004,2,MX,1,100,29
1738260758.252984,770970.000,57004,2,MX,1,100,29
1738260758.292985,771010.000,57019,3,MX,1,100,30
1738260758.332987,771050.000,57019,3,MX,1,100,29
1738260758.372988,771090.000,57019,3,MX,1,100,28
1738260758.412490,771129.500,57034,2,MX,1,100,28
1738260758.451991,771169.000,57034,2,MX,1,100,29
1738260758.491993,771209.000,57052,3,MX,1,100,28
1738260758.531994,771249.000,57052,3,MX,1,100,29
1738260758.571996,771289.000,57052,3,MX,1,100,28
1738260758.612497,771329.500,57068,2,MX,1,100,29
1738260758.652999,771370.000,57068,2,MX,1,100,28
1738260758.692667,771409.667,57085,3,MX,1,100,28
1738260758.732335,771449.333,57085,3,MX,1,100,29
