Timestamp,BI
1738260738.81932,656
1738260739.71167,557
1738260740.17005,656
1738260740.50588,458
1738260741.16169,349
1738260741.51107,336
1738260741.83611,349
1738260742.15406,349
1738260742.52308,369
1738260743.22534,678
1738260743.90364,702
1738260744.69082,714
1738260745.45785,714
1738260746.17209,714
1738260746.47846,485
1738260746.96326,375
1738260747.31849,375
1738260747.6936,485
1738260748.37044,447
1738260749.13365,447
1738260749.58087,677
1738260749.90022,705
1738260750.6151,705
1738260751.31973,705
1738260752.04457,715
1738260752.72667,725
1738260753.49907,742
1738260754.32857,769
1738260755.0702,772
1738260755.8389,784
1738260756.88184,784
1738260757.66596,784
1738260758.50817,842
1738260759.20935,827
1738260760.11625,827
1738260760.94317,701
1738260761.4521,818
1738260761.78561,509
1738260762.60396,509
1738260762.92997,619
1738260763.54873,693
1738260764.38205,693
1738260765.07496,793
1738260765.8896,793
1738260766.68289,793
1738260767.45882,793
1738260768.27185,793
1738260769.00658,813
1738260769.91087,816
1738260770.72664,816
1738260771.63387,816
1738260772.4352,801
1738260772.94125,801
1738260773.2722,801
1738260774.14787,832
1738260775.0528,876
1738260775.88463,876
1738260776.76412,832
1738260777.58687,823
1738260778.36102,774
1738260779.0972,761
1738260779.85777,761
1738260780.5685,736
1738260781.33983,761
1738260782.06846,771
1738260782.87229,804
1738260783.71364,804
1738260784.51795,804
1738260785.43978,841
1738260786.14292,847
1738260786.99015,847
1738260787.84352,703
1738260788.28408,847
1738260788.6061,769
1738260789.46083,769
1738260790.22961,769
1738260791.02418,781
1738260791.77301,769
1738260792.55388,751
1738260793.30505,749
1738260794.02002,721
1738260794.74065,721
1738260795.44475,721
1738260796.17157,727
1738260796.9564,785
1738260797.75883,802
1738260798.5938,802
1738260799.46883,835
1738260800.26219,873
1738260801.14889,873
1738260802.0215,793
1738260802.53824,841
1738260802.86471,841
1738260803.70595,841
1738260804.57618,848
1738260805.44571,848
1738260806.29344,848
1738260807.12005,827
1738260807.87471,805
1738260808.68016,755
1738260809.43368,755
1738260810.17933,805
1738260810.9911,792
1738260811.82015,792
1738260812.61177,812
1738260813.39245,792
1738260814.25985,792
1738260815.03397,805
1738260815.9245,813
1738260816.72913,805
1738260817.54216,813
1738260818.34219,813
1738260819.15522,813
1738260819.9877,800
1738260820.7196,755
1738260821.47421,733
1738260822.20699,733
1738260822.90026,744
1738260823.68571,744
1738260824.43004,746
1738260825.2528,780
1738260825.99874,780
1738260826.77909,780
1738260827.62007,780
1738260828.38422,794
1738260829.23749,794
1738260830.03195,794
1738260830.77628,799
1738260831.60767,799
1738260832.40661,799
1738260833.20893,799
1738260833.95196,743
1738260834.69018,743
1738260835.41841,738
1738260836.18193,738
1738260836.89686,728
1738260837.63719,740
1738260838.35392,740
1738260839.14849,770
1738260839.92747,779
1738260840.69745,795
1738260841.49458,779
1738260842.3237,772
1738260843.07542,794
1738260843.84712,794
1738260844.64069,782
1738260845.43951,794
1738260846.22154,795
1738260847.09687,799
1738260847.89207,832
1738260848.7263,832
1738260849.55843,795
1738260850.30902,774
1738260851.05066,751
1738260851.82477,751
1738260852.54764,774
1738260853.34483,797
1738260854.16759,813
1738260854.98098,823
1738260855.80437,823
1738260856.63686,823
1738260857.4888,832
1738260858.31156,832
1738260859.14932,823
1738260859.97216,823
1738260860.77618,804
1738260861.55949,783
1738260862.25479,761
1738260863.01615,759
1738260863.77485,759
1738260864.50642,760
1738260865.26657,760
1738260866.04823,767
1738260866.82702,779
1738260867.59377,779
1738260868.40735,767
1738260868.80843,767
1738260869.17905,757
1738260869.95317,757
1738260870.7097,774
1738260871.5024,790
1738260872.30571,790
1738260873.09579,790
1738260873.86662,771
1738260874.59314,764
1738260875.35707,727
1738260876.04352,686
1738260876.39131,686
1738260876.78587,684
1738260877.48668,684
1738260878.17083,701
1738260878.9265,725
1738260879.65198,746
1738260880.39773,752
1738260881.15015,752
1738260881.9467,764
1738260882.75009,797
1738260883.51424,797
1738260884.3376,803
1738260885.07381,803
1738260885.88199,803
1738260886.68469,746
1738260887.43072,746
1738260888.13774,745
1738260888.88268,735
1738260889.61779,723
1738260890.31946,735
1738260891.04251,723
1738260891.77787,707
1738260892.4733,723
1738260893.18048,735
1738260893.94195,735
1738260894.68507,743
1738260895.41968,743
1738260896.21304,743
1738260896.93973,764
1738260897.816,792
1738260898.57979,764
1738260899.37135,792
1738260900.11991,764
1738260900.96212,749
1738260901.68457,733
1738260902.41772,722
1738260903.1222,722
1738260903.78386,704
1738260904.52961,696
1738260905.21091,694
1738260905.90721,696
1738260906.60164,696
1738260907.34399,742
1738260908.08675,743
1738260908.8881,750
1738260909.63773,780
1738260910.42026,783
1738260911.19979,780
1738260912.00261,780
1738260912.74404,763
1738260913.50334,759
1738260914.26679,759
1738260915.02133,759
1738260915.80516,755
1738260916.53242,727
1738260917.17435,711
1738260917.88523,711
1738260918.58646,711
1738260919.30328,717
1738260920.07711,773
1738260920.85058,774
1738260921.65837,792
1738260922.4502,795
1738260923.24483,795
1738260924.04424,793
1738260924.80742,793
1738260925.60033,763
1738260926.09273,763
1738260926.40651,793
1738260927.20072,794
1738260928.02384,794
1738260928.82932,805
1738260929.59453,811
1738260930.42962,805
1738260931.24086,765
1738260931.99507,765
1738260932.76028,764
1738260933.52431,764
1738260934.21443,765
1738260934.98506,770
1738260935.75515,771
1738260936.53879,784
1738260937.37084,804
1738260938.17457,813
1738260938.9876,813
1738260939.81108,813
1738260940.59521,813
1738260941.47936,784
1738260942.22127,747
1738260942.96842,747
1738260943.71214,744
1738260944.4668,744
1738260945.2085,742
1738260945.92304,742
1738260946.61052,715
1738260947.39324,715
1738260948.09503,750
1738260948.88837,752
1738260949.63866,752
1738260950.39038,793
1738260951.18487,794
1738260951.9979,794
1738260952.83384,813
1738260953.6185,813
1738260954.44577,813
1738260955.25676,813
1738260956.06979,813
1738260956.92536,813
1738260957.73329,813
1738260958.55605,811
1738260959.36702,808
1738260960.15938,792
1738260960.89851,756
1738260961.65421,739
1738260962.35837,736
1738260963.09394,721
1738260963.81531,721
1738260964.51714,736
1738260965.2612,744
1738260966.04189,781
1738260966.84442,781
1738260967.65699,803
1738260968.43028,803
1738260969.28451,808
1738260970.06574,808
1738260970.87397,808
1738260971.7058,781
1738260972.45683,769
1738260973.22586,751
1738260973.95622,731
1738260974.67071,731
1738260975.40134,730
1738260976.13476,731
1738260976.84919,733
1738260977.60865,752
1738260978.36038,758
1738260979.11807,759
1738260979.9414,758
1738260980.73213,791
1738260981.47707,823
1738260982.31169,816
1738260983.14332,832
1738260983.95934,832
1738260984.79183,816
1738260985.59641,816
1738260986.40701,811
1738260987.2307,805
1738260988.0008,786
1738260988.78723,770
1738260989.539,765
1738260990.2353,765
1738260991.00042,762
1738260991.77634,762
1738260992.53823,765
1738260993.29268,776
1738260994.07653,784
1738260994.88392,807
1738260995.70659,823
1738260996.53935,833
1738260997.43864,870
1738260998.30838,870
1738260999.2079,870
1738261000.07151,870
1738261000.83469,864
1738261001.709,814
1738261002.52273,765
1738261003.27805,765
1738261004.04326,765
1738261004.77501,765
1738261005.54634,765
1738261006.32767,771
1738261007.0771,781
1738261007.8944,817
1738261008.73836,838
1738261009.57669,844
1738261010.47295,874
1738261011.3638,874
1738261012.23762,874
1738261013.07741,871
1738261013.9488,852
1738261014.78578,840
1738261015.6375,837
1738261016.39288,755
1738261017.1381,745
1738261017.88183,745
1738261018.59908,745
1738261019.39315,794
1738261021.01201,802
1738261021.81364,813
1738261022.62667,852
1738261023.53516,851
1738261024.38709,851
1738261025.23816,851
1738261026.07859,840
1738261026.88749,809
1738261027.67985,792
1738261028.43297,774
1738261029.20745,762
1738261029.95093,753
1738261030.71256,762
1738261031.43854,762
1738261032.29569,833
1738261033.12855,837
1738261033.9659,842
1738261034.80811,842
1738261035.65394,842
1738261036.50763,842
1738261037.34461,837
1738261038.15764,826
1738261038.97993,822
1738261039.8064,814
1738261040.62013,814
1738261041.37855,758
1738261042.11865,740
1738261042.85386,740
1738261043.58962,740
1738261044.34413,755
1738261045.0994,755
1738261045.88416,785
1738261047.43167,785
1738261048.21927,788
1738261048.98063,788
1738261049.79136,788
1738261050.54933,794
1738261051.35372,799
1738261052.14725,799
1738261052.94623,799
1738261053.77447,799
1738261054.52444,799
1738261055.35867,759
1738261056.11789,759
1738261056.84474,773
1738261058.41464,759
1738261059.18755,765
1738261059.89376,765
1738261060.65897,706
1738261061.35032,706
1738261062.0482,724
1738261062.77247,698
1738261063.50344,698
1738261064.18886,724
1738261064.82251,731
1738261065.63651,748
1738261066.43036,748
1738261067.17821,762
1738261067.92123,748
1738261068.6828,748
1738261069.35798,743
1738261070.2133,707
1738261070.89944,707
1738261071.60646,745
1738261072.37593,745
1738261073.12115,745
1738261073.94391,745
1738261074.65724,745
1738261075.40015,761
1738261076.16696,760
1738261076.92846,761
1738261077.68808,761
1738261078.45921,760
1738261079.1841,760
1738261079.90958,744
1738261080.69397,744
1738261081.43815,752
1738261082.18967,752
1738261082.97608,752
1738261083.70109,775
1738261084.50439,775
1738261085.27951,775
1738261085.99871,775
1738261087.48022,775
1738261088.24507,765
1738261089.03865,772
1738261089.7129,765
1738261090.48515,764
1738261091.24954,764
1738261091.96566,764
1738261092.73323,764
1738261093.41681,768
1738261094.20101,774
1738261094.97514,774
1738261095.78844,774
1738261096.55356,774
1738261097.2514,765
1738261098.04925,757
1738261098.80446,755
1738261099.56169,757
1738261100.30541,757
1738261101.07634,757
1738261101.83668,752
1738261102.57893,752
1738261103.33117,752
1738261104.07692,752
1738261104.83968,763
1738261105.63507,794
1738261106.42928,794
1738261107.23295,794
1738261107.95746,794
1738261108.74109,792
1738261109.59565,784
1738261110.38758,784
1738261111.12791,745
1738261111.8613,745
1738261112.60663,745
1738261113.39819,766
1738261114.16447,766
1738261114.94859,766
1738261115.68642,766
1738261116.42365,738
1738261117.2328,738
1738261117.96556,751
1738261118.71685,751
1738261119.48588,751
1738261120.22184,754
1738261121.03487,761
1738261121.7893,754
1738261122.55066,761
1738261123.23635,754
1738261124.03178,739
1738261124.74011,739
1738261125.47916,739
1738261126.21973,739
1738261126.95494,739
1738261127.71061,735
1738261128.44472,735
1738261129.11611,750
1738261129.87439,750
1738261130.62482,750
1738261131.38538,758
1738261132.11448,750
1738261132.88526,761
1738261133.59383,771
1738261134.36636,771
1738261135.15745,755
1738261135.8699,763
1738261136.62457,763
1738261137.38709,763
1738261138.2109,763
1738261138.97359,763
1738261139.7155,778
1738261140.49365,778
1738261141.28056,778
1738261142.79573,778
1738261143.52509,774
1738261144.26812,774
1738261145.04224,743
1738261146.4849,743
1738261147.17183,708
1738261147.87992,708
1738261148.58313,703
1738261149.29431,703
1738261149.99089,699
1738261150.67016,697
1738261151.36956,679
1738261152.03811,678
1738261152.71643,678
1738261153.38964,673
1738261154.07028,678
1738261154.7368,681
1738261155.46326,681
1738261156.14465,693
1738261156.83925,693
1738261157.53252,693
1738261158.22408,695
1738261158.96966,736
1738261159.70535,736
1738261160.44744,742
1738261161.17374,742
1738261161.93813,756
1738261162.6938,764
1738261163.49613,764
1738261164.27719,775
1738261165.02206,781
1738261165.79751,775
1738261166.58134,757
1738261167.33857,757
1738261168.05879,745
1738261168.78835,745
1738261169.53305,745
1738261170.28247,749
1738261171.0531,749
1738261171.82373,771
1738261172.57316,771
1738261173.35439,771
1738261174.08349,749
1738261174.87252,764
1738261175.5836,756
1738261176.34739,756
1738261177.10302,756
1738261177.82853,756
1738261178.59171,749
1738261179.32268,749
1738261180.07123,749
1738261181.52215,731
1738261181.8713,732
1738261182.18442,698
1738261182.91614,349
1738261183.6139,345
1738261183.94339,648
1738261184.28832,648
1738261184.93661,648
1738261185.63109,662
1738261186.31866,662
1738261186.98032,688
1738261187.61804,662
1738261188.44141,662
1738261189.05416,683
1738261189.73719,703
1738261190.47091,703
1738261191.17402,712
1738261191.88553,718
1738261192.60369,716
1738261193.39526,718
1738261194.11122,746
1738261194.87798,767
1738261195.62367,746
1738261196.39323,746
1738261197.03805,739
1738261197.77668,739
1738261198.50511,728
1738261199.26174,728
1738261199.94183,728
1738261200.66179,725
1738261201.40149,721
1738261202.12697,721
1738261202.84771,721
1738261203.55499,721
1738261204.26096,707
1738261205.01268,707
1738261205.70971,706
1738261206.44076,697
1738261207.09906,697
1738261207.79134,712
1738261208.51602,692
1738261209.2285,712
1738261209.89389,712
1738261210.65392,712
1738261211.33167,742
1738261212.08633,755
1738261212.82797,742
1738261213.60366,755
1738261214.27439,742
1738261215.07671,754
1738261215.80538,730
1738261216.55944,749
1738261217.2898,730
1738261218.03922,730
1738261218.76085,730
1738261219.48988,732
1738261220.30157,729
1738261221.03338,729
1738261221.76176,728
1738261222.47789,716
1738261223.17741,716
1738261223.88544,716
