LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1738260738.305254,751023.000,53973,1,SF,1,100,11.5245
1738260738.639266,751357.000,54023,1,SF,1,100,13.4735
1738260738.905275,751623.000,54057,1,SF,1,100,13.3176
1738260739.239288,751957.000,54106,1,SF,1,100,15.2458
1738260739.639302,752357.000,54168,1,SF,1,100,15.0694
1738260739.905312,752623.000,54217,1,SF,1,100,16.9774
1738260740.239324,752957.000,54266,1,SF,1,100,16.7810
1738260740.572336,753290.000,54312,1,SF,1,100,16.5869
1738260740.905349,753623.000,54360,1,SF,1,100,16.3950
1738260741.305363,754023.000,54422,1,SF,1,100,16.2053
1738260741.572373,754290.000,54468,1,SF,1,100,16.0179
1738260741.905385,754623.000,54518,1,SF,1,100,17.9148
1738260742.305400,755023.000,54582,1,SF,1,100,17.7076
1738260742.638412,755356.000,54630,1,SF,1,100,19.5850
1738260742.972425,755690.000,54679,1,SF,1,100,19.3584
1738260743.239434,755957.000,54726,1,SF,1,100,19.1345
1738260743.572446,756290.000,54775,1,SF,1,100,18.9131
1738260744.038463,756756.000,54846,1,SF,1,100,20.7766
1738260744.238471,756956.000,54878,1,SF,1,100,20.5362
1738260744.572483,757290.000,54926,1,SF,1,100,22.3809
1738260744.905495,757623.000,54976,1,SF,1,100,22.1220
1738260745.305510,758023.000,55040,1,SF,1,100,23.9484
1738260745.571520,758289.000,55088,1,SF,1,100,25.7536
1738260745.905532,758623.000,55136,1,SF,1,100,25.4557
1738260746.238544,758956.000,55184,1,SF,1,100,25.1612
1738260746.638559,759356.000,55246,1,SF,1,100,24.8701
1738260746.971571,759689.000,55295,1,SF,1,100,26.6647
1738260747.238581,759956.000,55344,1,SF,1,100,26.3562
1738260747.571593,760289.000,55391,1,SF,1,100,26.0513
1738260747.971607,760689.000,55453,1,SF,1,100,25.7500
1738260748.238617,760956.000,55499,1,SF,1,100,25.4521
1738260748.571630,761289.000,55549,1,SF,1,100,25.1577
1738260748.904642,761622.000,55597,1,SF,1,100,26.9489
1738260749.304656,762022.000,55652,1,SF,1,100,26.6371
1738260749.571666,762289.000,55700,1,SF,1,100,28.4113
1738260749.904678,762622.000,55747,1,SF,1,100,28.0826
1738260750.304693,763022.000,55809,1,SF,1,100,27.7577
1738260750.571703,763289.000,55858,1,SF,1,100,27.4366
1738260750.904715,763622.000,55907,1,SF,1,100,29.2015
1738260751.238727,763956.000,55958,1,SF,1,100,30.9459
1738260751.571739,764289.000,56007,1,SF,1,100,32.6702
1738260751.971754,764689.000,56071,1,SF,1,100,32.2923
1738260752.237764,764955.000,56117,1,SF,1,100,31.9187
1738260752.571776,765289.000,56167,1,SF,1,100,33.6317
1738260752.904788,765622.000,56213,1,SF,1,100,33.2427
1738260753.504810,766222.000,56263,1,SF,1,100,34.9404
1738260753.704818,766422.000,56280,1,SF,1,100,34.5362
1738260753.904825,766622.000,56312,1,SF,1,100,34.1367
1738260754.304839,767022.000,56365,1,SF,1,100,35.8240
1738260754.571849,767289.000,56413,1,SF,1,100,35.4096
1738260754.904861,767622.000,56461,1,SF,1,100,37.0822
1738260755.237874,767955.000,56512,1,SF,1,100,40.8178
1738260755.637888,768355.000,56574,1,SF,1,100,40.3456
1738260755.904898,768622.000,56623,1,SF,1,100,41.9611
1738260756.237910,768955.000,56672,1,SF,1,100,43.5580
1738260756.637925,769355.000,56734,1,SF,1,100,43.0541
1738260756.904935,769622.000,56782,1,SF,1,100,44.6383
1738260757.237947,769955.000,56832,1,SF,1,100,44.1219
1738260757.570959,770288.000,56880,1,SF,1,100,45.6937
1738260757.970974,770688.000,56942,1,SF,1,100,45.1652
1738260758.237983,770955.000,56991,1,SF,1,100,46.7249
1738260758.570996,771288.000,57039,1,SF,1,100,48.2667
1738260758.971010,771688.000,57103,1,SF,1,100,49.7906
1738260759.238020,771955.000,57151,1,SF,1,100,49.2146
1738260759.638035,772355.000,57203,1,SF,1,100,50.7275
1738260759.904045,772621.000,57252,1,SF,1,100,50.1407
1738260760.238057,772955.000,57301,1,SF,1,100,51.6429
1738260760.638072,773355.000,57365,1,SF,1,100,51.0455
1738260760.971084,773688.000,57413,1,SF,1,100,52.5373
1738260761.238093,773955.000,57461,1,SF,1,100,51.9295
1738260761.637108,774354.000,57511,1,SF,1,100,53.4111
1738260761.904118,774621.000,57561,1,SF,1,100,54.8754
1738260762.237130,774954.000,57611,1,SF,1,100,56.3229
1738260762.637145,775354.000,57677,1,SF,1,100,59.8358
1738260762.904155,775621.000,57724,1,SF,1,100,59.1437
1738260763.237167,775954.000,57772,1,SF,1,100,60.5417
1738260763.637181,776354.000,57835,1,SF,1,100,59.8414
1738260763.971194,776688.000,57884,1,SF,1,100,61.2314
1738260764.237203,776954.000,57934,1,SF,1,100,62.6053
1738260764.637218,777354.000,57989,1,SF,1,100,61.8811
1738260764.904228,777621.000,58036,1,SF,1,100,61.1652
1738260765.237240,777954.000,58085,1,SF,1,100,62.5399
1738260765.570252,778287.000,58132,1,SF,1,100,61.8165
1738260765.970267,778687.000,58196,1,SF,1,100,63.1836
1738260766.237277,778954.000,58244,1,SF,1,100,64.5350
1738260766.570289,779287.000,58291,1,SF,1,100,63.7884
1738260766.970303,779687.000,58358,1,SF,1,100,65.1328
1738260767.304316,780021.000,58404,1,SF,1,100,64.3793
1738260767.570325,780287.000,58453,1,SF,1,100,65.7168
1738260767.903337,780620.000,58501,1,SF,1,100,67.0389
1738260768.303352,781020.000,58563,1,SF,1,100,66.2633
1738260768.570362,781287.000,58611,1,SF,1,100,65.4968
1738260768.903374,781620.000,58659,1,SF,1,100,66.8214
1738260769.237386,781954.000,58706,1,SF,1,100,66.0484
1738260769.637401,782354.000,58775,1,SF,1,100,67.3666
1738260769.970413,782687.000,58823,1,SF,1,100,68.6695
1738260770.303425,783020.000,58870,1,SF,1,100,67.8752
1738260770.570435,783287.000,58919,1,SF,1,100,69.1722
1738260770.903447,783620.000,58968,1,SF,1,100,70.4543
1738260771.303462,784020.000,59032,1,SF,1,100,69.6393
1738260771.570472,784287.000,59078,1,SF,1,100,68.8337
1738260771.903484,784620.000,59127,1,SF,1,100,70.1197
1738260772.303499,785020.000,59194,1,SF,1,100,71.3908
1738260772.636511,785353.000,59244,1,SF,1,100,74.7294
1738260772.903521,785620.000,59293,1,SF,1,100,73.8649
1738260773.236533,785953.000,59341,1,SF,1,100,75.0927
1738260773.636548,786353.000,59405,1,SF,1,100,76.3063
