LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1738261066.539275,1079245.000,40573,2,AK,1,100,40571
1738261066.549276,1079255.000,40573,2,AK,1,100,RD
1738261069.099869,1081805.500,41384,2,AK,1,100,40571
1738261071.650462,1084356.000,41384,2,AK,1,100,RD
1738261071.662963,1084368.500,41387,2,AK,1,100,41385
1738261071.675463,1084381.000,41387,2,AK,1,100,RD
1738261074.228057,1086933.500,42199,2,AK,1,100,41385
1738261076.780650,1089486.000,42199,2,AK,1,100,RD
1738261076.789651,1089495.000,42202,2,AK,1,100,42200
1738261076.798651,1089504.000,42202,2,AK,1,100,RD
1738261079.356745,1092062.000,43020,2,AK,1,100,42200
1738261081.914838,1094620.000,43020,2,AK,1,100,RD
1738261081.924839,1094630.000,43023,2,AK,1,100,43021
1738261081.934839,1094640.000,43023,2,AK,1,100,RD
1738261084.478432,1097183.500,43818,2,AK,1,100,43021
1738261087.022025,1099727.000,43818,2,AK,1,100,RD
1738261087.044026,1099749.000,43821,2,AK,1,100,43819
1738261087.066027,1099771.000,43821,2,AK,1,100,RD
1738261089.610120,1102315.000,44634,2,AK,1,100,43819
1738261092.154213,1104859.000,44634,2,AK,1,100,RD
1738261092.164214,1104869.000,44637,2,AK,1,100,44635
1738261092.174214,1104879.000,44637,2,AK,1,100,RD
1738261094.727808,1107432.500,45458,2,AK,1,100,44635
1738261097.281401,1109986.000,45458,2,AK,1,100,RD
1738261097.298902,1110003.500,45461,2,AK,1,100,45459
1738261097.316402,1110021.000,45461,2,AK,1,100,RD
1738261099.864496,1112569.000,46274,2,AK,1,100,45459
1738261102.412589,1115117.000,46274,2,AK,1,100,RD
1738261104.968183,1117672.500,47079,2,AK,1,100,46275
1738261107.523776,1120228.000,47079,2,AK,1,100,RD
1738261107.525276,1120229.500,47081,2,AK,1,100,46275
1738261107.526776,1120231.000,47081,2,AK,1,100,RD
1738261107.535777,1120240.000,47084,2,AK,1,100,47082
1738261107.544777,1120249.000,47084,2,AK,1,100,RD
1738261110.105371,1122809.500,47898,2,AK,1,100,47082
1738261112.665965,1125370.000,47898,2,AK,1,100,RD
1738261112.712466,1125416.500,47901,2,AK,1,100,47899
1738261112.758968,1125463.000,47901,2,AK,1,100,RD
1738261115.268060,1127972.000,48682,2,AK,1,100,47899
1738261117.777152,1130481.000,48682,2,AK,1,100,RD
1738261117.786652,1130490.500,48685,2,AK,1,100,48683
1738261117.796153,1130500.000,48685,2,AK,1,100,RD
1738261120.341246,1133045.000,49491,2,AK,1,100,48683
1738261122.886339,1135590.000,49491,2,AK,1,100,RD
1738261125.445933,1138149.500,50276,2,AK,1,100,49492
1738261128.005526,1140709.000,50276,2,AK,1,100,RD
1738261128.006526,1140710.000,50278,2,AK,1,100,49492
1738261128.007526,1140711.000,50278,2,AK,1,100,RD
1738261128.017027,1140720.500,50281,2,AK,1,100,50279
1738261128.026527,1140730.000,50281,2,AK,1,100,RD
1738261130.586121,1143289.500,51020,2,AK,1,100,50279
1738261133.145715,1145849.000,51020,2,AK,1,100,RD
1738261133.156715,1145860.000,51023,2,AK,1,100,51021
1738261133.167716,1145871.000,51023,2,AK,1,100,RD
1738261135.732810,1148436.000,51839,2,AK,1,100,51021
1738261138.297903,1151001.000,51839,2,AK,1,100,RD
1738261138.312904,1151016.000,51842,2,AK,1,100,51840
1738261138.327904,1151031.000,51842,2,AK,1,100,RD
1738261140.881998,1153585.000,52646,2,AK,1,100,51840
1738261143.436092,1156139.000,52646,2,AK,1,100,RD
1738261146.055187,1158758.000,53455,2,AK,1,100,52647
1738261148.674284,1161377.000,53455,2,AK,1,100,RD
1738261148.675283,1161378.000,53457,2,AK,1,100,52647
1738261148.676284,1161379.000,53457,2,AK,1,100,RD
1738261151.249378,1163952.000,54251,2,AK,1,100,53458
1738261153.822472,1166525.000,54251,2,AK,1,100,RD
1738261153.823472,1166526.000,54253,2,AK,1,100,53458
1738261153.824472,1166527.000,54253,2,AK,1,100,RD
1738261153.862973,1166565.500,54256,2,AK,1,100,54254
1738261153.901475,1166604.000,54256,2,AK,1,100,RD
1738261156.418067,1169120.500,55050,2,AK,1,100,54254
1738261158.934659,1171637.000,55050,2,AK,1,100,RD
1738261158.945160,1171647.500,55053,2,AK,1,100,55051
1738261158.955660,1171658.000,55053,2,AK,1,100,RD
1738261161.507253,1174209.500,55860,2,AK,1,100,55051
1738261164.058847,1176761.000,55860,2,AK,1,100,RD
1738261164.066847,1176769.000,55863,2,AK,1,100,55861
1738261164.074847,1176777.000,55863,2,AK,1,100,RD
1738261166.638941,1179341.000,56676,2,AK,1,100,55861
1738261169.203035,1181905.000,56676,2,AK,1,100,RD
1738261169.222036,1181924.000,56679,2,AK,1,100,56677
1738261169.241037,1181943.000,56679,2,AK,1,100,RD
1738261171.795130,1184497.000,57476,2,AK,1,100,56677
1738261174.349224,1187051.000,57476,2,AK,1,100,RD
1738261176.911318,1189613.000,58286,2,AK,1,100,57477
1738261179.473412,1192175.000,58286,2,AK,1,100,RD
1738261179.474411,1192176.000,58288,2,AK,1,100,57477
1738261179.475411,1192177.000,58288,2,AK,1,100,RD
1738261179.512413,1192214.000,58291,2,AK,1,100,58289
1738261179.549414,1192251.000,58291,2,AK,1,100,RD
1738261182.065006,1194766.500,59071,2,AK,1,100,58289
1738261184.580599,1197282.000,59071,2,AK,1,100,RD
1738261184.591099,1197292.500,59074,2,AK,1,100,59072
1738261184.601599,1197303.000,59074,2,AK,1,100,RD
1738261187.161193,1199862.500,59864,2,AK,1,100,59072
1738261189.720787,1202422.000,59864,2,AK,1,100,RD
1738261192.282881,1204984.000,60659,2,AK,1,100,59865
1738261194.844975,1207546.000,60659,2,AK,1,100,RD
1738261194.846474,1207547.500,60661,2,AK,1,100,59865
1738261194.847975,1207549.000,60661,2,AK,1,100,RD
1738261197.417569,1210118.500,61458,2,AK,1,100,60662
1738261199.987163,1212688.000,61458,2,AK,1,100,RD
1738261199.988663,1212689.500,61460,2,AK,1,100,60662
1738261199.990163,1212691.000,61460,2,AK,1,100,RD
1738261202.555257,1215256.000,62259,2,AK,1,100,61461
1738261205.120351,1217821.000,62259,2,AK,1,100,RD
1738261205.122351,1217823.000,62261,2,AK,1,100,61461
1738261205.124351,1217825.000,62261,2,AK,1,100,RD
1738261205.132851,1217833.500,62264,2,AK,1,100,62262
1738261205.141351,1217842.000,62264,2,AK,1,100,RD
1738261207.696445,1220397.000,63056,2,AK,1,100,62262
1738261210.251539,1222952.000,63056,2,AK,1,100,RD
1738261210.282040,1222982.500,63059,2,AK,1,100,63057
1738261210.312541,1223013.000,63059,2,AK,1,100,RD
1738261212.836133,1225536.500,63839,2,AK,1,100,63057
1738261215.359726,1228060.000,63839,2,AK,1,100,RD
1738261217.928320,1230628.500,64638,2,AK,1,100,63840
1738261220.496914,1233197.000,64638,2,AK,1,100,RD
1738261220.497914,1233198.000,64640,2,AK,1,100,63840
1738261220.498914,1233199.000,64640,2,AK,1,100,RD
1738261223.068508,1235768.500,65432,2,AK,1,100,64641
1738261225.638102,1238338.000,65432,2,AK,1,100,RD
1738261225.639602,1238339.500,65434,2,AK,1,100,64641
1738261225.641102,1238341.000,65434,2,AK,1,100,RD
1738261225.673604,1238373.500,65437,2,AK,1,100,65435
1738261225.706105,1238406.000,65437,2,AK,1,100,RD
1738261228.238698,1240938.500,697,2,AK,1,100,65435
1738261230.771290,1243471.000,697,2,AK,1,100,RD
1738261230.787291,1243487.000,700,2,AK,1,100,698
1738261230.803291,1243503.000,700,2,AK,1,100,RD
1738261233.340884,1246040.500,1492,2,AK,1,100,698
1738261235.878477,1248578.000,1492,2,AK,1,100,RD
1738261238.438071,1251137.500,2278,2,AK,1,100,1493
1738261240.997665,1253697.000,2278,2,AK,1,100,RD
1738261240.999665,1253699.000,2280,2,AK,1,100,1493
1738261241.001665,1253701.000,2280,2,AK,1,100,RD
1738261243.554258,1256253.500,3053,2,AK,1,100,2281
1738261246.106852,1258806.000,3053,2,AK,1,100,RD
1738261246.108352,1258807.500,3055,2,AK,1,100,2281
1738261246.109852,1258809.000,3055,2,AK,1,100,RD
1738261246.140353,1258839.500,3058,2,AK,1,100,3056
1738261246.170854,1258870.000,3058,2,AK,1,100,RD
1738261248.692947,1261392.000,3851,2,AK,1,100,3056
1738261251.215039,1263914.000,3851,2,AK,1,100,RD
1738261251.226539,1263925.500,3854,2,AK,1,100,3852
1738261251.238040,1263937.000,3854,2,AK,1,100,RD
1738261253.780633,1266479.500,4647,2,AK,1,100,3852
1738261256.323226,1269022.000,4647,2,AK,1,100,RD
1738261258.896320,1271595.000,5441,2,AK,1,100,4648
1738261261.469415,1274168.000,5441,2,AK,1,100,RD
1738261261.472915,1274171.500,5443,2,AK,1,100,4648
1738261261.476415,1274175.000,5443,2,AK,1,100,RD
1738261264.043509,1276742.000,6239,2,AK,1,100,5444
1738261266.610603,1279309.000,6239,2,AK,1,100,RD
1738261266.657104,1279355.500,6242,2,AK,1,100,6240
1738261266.703606,1279402.000,6242,2,AK,1,100,RD
1738261269.219198,1281917.500,7035,2,AK,1,100,6240
1738261271.734791,1284433.000,7035,2,AK,1,100,RD
1738261271.745791,1284444.000,7038,2,AK,1,100,7036
1738261271.756791,1284455.000,7038,2,AK,1,100,RD
1738261274.299885,1286998.000,7835,2,AK,1,100,7036
1738261276.842978,1289541.000,7835,2,AK,1,100,RD
1738261279.399071,1292097.000,8613,2,AK,1,100,7836
1738261281.955165,1294653.000,8613,2,AK,1,100,RD
1738261281.956665,1294654.500,8615,2,AK,1,100,7836
1738261281.958165,1294656.000,8615,2,AK,1,100,RD
1738261281.970665,1294668.500,8618,2,AK,1,100,8616
1738261281.983166,1294681.000,8618,2,AK,1,100,RD
1738261284.522759,1297220.500,9402,2,AK,1,100,8616
1738261287.062352,1299760.000,9402,2,AK,1,100,RD
1738261287.102353,1299800.000,9405,2,AK,1,100,9403
1738261287.142355,1299840.000,9405,2,AK,1,100,RD
1738261289.655447,1302353.000,10195,2,AK,1,100,9403
1738261292.168539,1304866.000,10195,2,AK,1,100,RD
1738261292.195540,1304893.000,10198,2,AK,1,100,10196
1738261292.222541,1304920.000,10198,2,AK,1,100,RD
1738261294.749634,1307447.000,10991,2,AK,1,100,10196
1738261297.276726,1309974.000,10991,2,AK,1,100,RD
1738261299.849820,1312547.000,11785,2,AK,1,100,10992
1738261302.422915,1315120.000,11785,2,AK,1,100,RD
1738261302.424415,1315121.500,11787,2,AK,1,100,10992
1738261302.425915,1315123.000,11787,2,AK,1,100,RD
1738261304.991009,1317688.000,12582,2,AK,1,100,11788
1738261307.556103,1320253.000,12582,2,AK,1,100,RD
1738261307.557603,1320254.500,12584,2,AK,1,100,11788
1738261307.559103,1320256.000,12584,2,AK,1,100,RD
1738261310.111696,1322808.500,13365,2,AK,1,100,12585
1738261312.664290,1325361.000,13365,2,AK,1,100,RD
1738261312.665290,1325362.000,13367,2,AK,1,100,12585
1738261312.666290,1325363.000,13367,2,AK,1,100,RD
1738261312.702791,1325399.500,13370,2,AK,1,100,13368
1738261312.739292,1325436.000,13370,2,AK,1,100,RD
1738261315.255885,1327952.500,14162,2,AK,1,100,13368
1738261317.772477,1330469.000,14162,2,AK,1,100,RD
1738261317.799478,1330496.000,14165,2,AK,1,100,14163
1738261317.826479,1330523.000,14165,2,AK,1,100,RD
1738261320.355571,1333052.000,14961,2,AK,1,100,14163
1738261322.884664,1335581.000,14961,2,AK,1,100,RD
1738261322.920665,1335617.000,14964,2,AK,1,100,14962
1738261322.956667,1335653.000,14964,2,AK,1,100,RD
1738261325.474259,1338170.500,15760,2,AK,1,100,14962
1738261327.991851,1340688.000,15760,2,AK,1,100,RD
1738261328.000851,1340697.000,15763,2,AK,1,100,15761
1738261328.009852,1340706.000,15763,2,AK,1,100,RD
1738261330.554445,1343250.500,16562,2,AK,1,100,15761
1738261333.099038,1345795.000,16562,2,AK,1,100,RD
1738261333.132539,1345828.500,16565,2,AK,1,100,16563
1738261333.166040,1345862.000,16565,2,AK,1,100,RD
1738261335.686633,1348382.500,17359,2,AK,1,100,16563
1738261338.207225,1350903.000,17359,2,AK,1,100,RD
1738261340.766319,1353462.000,18144,2,AK,1,100,17360
1738261343.325413,1356021.000,18144,2,AK,1,100,RD
1738261343.326413,1356022.000,18146,2,AK,1,100,17360
1738261343.327413,1356023.000,18146,2,AK,1,100,RD
1738261345.889507,1358585.000,18924,2,AK,1,100,18147
1738261348.451600,1361147.000,18924,2,AK,1,100,RD
1738261348.455101,1361150.500,18926,2,AK,1,100,18147
1738261348.458601,1361154.000,18926,2,AK,1,100,RD
1738261351.014694,1363710.000,19700,2,AK,1,100,18927
1738261353.570788,1366266.000,19700,2,AK,1,100,RD
1738261353.573788,1366269.000,19702,2,AK,1,100,18927
1738261353.576788,1366272.000,19702,2,AK,1,100,RD
1738261353.587789,1366283.000,19705,2,AK,1,100,19703
1738261353.598789,1366294.000,19705,2,AK,1,100,RD
