LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738271575.227767,561540.000,22785,1,BV,1,100,4.09
1738271580.226969,566539.000,23614,1,BV,1,100,4.09
1738271585.227171,571539.000,24437,1,BV,1,100,4.09
1738271590.226373,576538.000,25258,1,BV,1,100,4.09
1738271595.226575,581538.000,26077,1,BV,1,100,4.09
1738271600.225778,586537.000,26895,1,BV,1,100,4.09
1738271605.225980,591537.000,27716,1,BV,1,100,4.09
1738271610.225182,596536.000,28542,1,BV,1,100,4.09
1738271615.225384,601536.000,29364,1,BV,1,100,4.09
1738271620.224586,606535.000,30174,1,BV,1,100,4.08
1738271625.224789,611535.000,31020,1,BV,1,100,4.08
1738271630.223991,616534.000,31837,1,BV,1,100,4.08
1738271635.224193,621534.000,32645,1,BV,1,100,4.08
1738271640.223395,626533.000,33493,1,BV,1,100,4.08
1738271645.223598,631533.000,34307,1,BV,1,100,4.08
1738271650.222800,636532.000,35138,1,BV,1,100,4.08
1738271655.223002,641532.000,35963,1,BV,1,100,4.08
1738271660.222204,646531.000,36777,1,BV,1,100,4.08
1738271665.222406,651531.000,37606,1,BV,1,100,4.08
1738271670.221608,656530.000,38425,1,BV,1,100,4.08
1738271675.221811,661530.000,39253,1,BV,1,100,4.08
1738271680.221013,666529.000,40067,1,BV,1,100,4.08
1738271685.221215,671529.000,40887,1,BV,1,100,4.07
1738271690.220417,676528.000,41712,1,BV,1,100,4.08
1738271695.220619,681528.000,42539,1,BV,1,100,4.08
1738271700.219822,686527.000,43347,1,BV,1,100,4.08
1738271705.220024,691527.000,44176,1,BV,1,100,4.07
1738271710.219226,696526.000,45002,1,BV,1,100,4.07
1738271715.219428,701526.000,45829,1,BV,1,100,4.08
1738271720.218631,706525.000,46648,1,BV,1,100,4.07
1738271725.218833,711525.000,47459,1,BV,1,100,4.08
1738271730.218035,716524.000,48284,1,BV,1,100,4.07
1738271735.218237,721524.000,49101,1,BV,1,100,4.07
1738271740.217439,726523.000,49905,1,BV,1,100,4.07
1738271745.217642,731523.000,50730,1,BV,1,100,4.07
1738271750.216844,736522.000,51562,1,BV,1,100,4.07
1738271755.217046,741522.000,52386,1,BV,1,100,4.07
1738271760.216248,746521.000,53192,1,BV,1,100,4.07
1738271765.216450,751521.000,54020,1,BV,1,100,4.07
1738271770.215652,756520.000,54847,1,BV,1,100,4.07
1738271775.215855,761520.000,55672,1,BV,1,100,4.07
1738271780.215057,766519.000,56477,1,BV,1,100,4.07
1738271785.215259,771519.000,57306,1,BV,1,100,4.07
1738271790.214461,776518.000,58129,1,BV,1,100,4.07
1738271795.214664,781518.000,58937,1,BV,1,100,4.07
1738271800.213866,786517.000,59750,1,BV,1,100,4.07
1738271805.214068,791517.000,60580,1,BV,1,100,4.06
1738271810.213270,796516.000,61403,1,BV,1,100,4.06
1738271815.213472,801516.000,62212,1,BV,1,100,4.06
1738271820.212674,806515.000,63022,1,BV,1,100,4.06
1738271825.212877,811515.000,63848,1,BV,1,100,4.07
1738271830.212079,816514.000,64674,1,BV,1,100,4.07
1738271835.212281,821514.000,65507,1,BV,1,100,4.06
1738271840.211483,826513.000,793,1,BV,1,100,4.07
1738271845.211685,831513.000,1619,1,BV,1,100,4.06
1738271850.210888,836512.000,2449,1,BV,1,100,4.06
1738271855.211090,841512.000,3277,1,BV,1,100,4.06
1738271860.210292,846511.000,4090,1,BV,1,100,4.06
1738271865.210494,851511.000,4921,1,BV,1,100,4.06
1738271870.209697,856510.000,5747,1,BV,1,100,4.06
1738271875.209899,861510.000,6573,1,BV,1,100,4.06
1738271880.209101,866509.000,7398,1,BV,1,100,4.06
1738271885.209303,871509.000,8226,1,BV,1,100,4.06
1738271890.208505,876508.000,9053,1,BV,1,100,4.06
1738271895.208708,881508.000,9899,1,BV,1,100,4.06
1738271900.207910,886507.000,10728,1,BV,1,100,4.06
1738271905.208112,891507.000,11544,1,BV,1,100,4.06
1738271910.208314,896507.000,12378,1,BV,1,100,4.06
1738271915.207516,901506.000,13208,1,BV,1,100,4.06
1738271920.206718,906505.000,14040,1,BV,1,100,4.06
1738271925.206921,911505.000,14882,1,BV,1,100,4.06
1738271930.206123,916504.000,15690,1,BV,1,100,4.06
1738271935.206325,921504.000,16521,1,BV,1,100,4.05
1738271940.205527,926503.000,17355,1,BV,1,100,4.06
1738271945.205729,931503.000,18146,1,BV,1,100,4.05
1738271950.204932,936502.000,18977,1,BV,1,100,4.05
1738271955.205134,941502.000,19810,1,BV,1,100,4.06
1738271960.204336,946501.000,20641,1,BV,1,100,4.05
1738271965.204538,951501.000,21472,1,BV,1,100,4.05
1738271970.203740,956500.000,22287,1,BV,1,100,4.06
1738271975.203943,961500.000,23119,1,BV,1,100,4.05
1738271980.203145,966499.000,23951,1,BV,1,100,4.06
1738271985.203347,971499.000,24783,1,BV,1,100,4.05
1738271990.202549,976498.000,25618,1,BV,1,100,4.05
1738271995.202751,981498.000,26449,1,BV,1,100,4.05
1738272000.201954,986497.000,27280,1,BV,1,100,4.05
1738272005.202156,991497.000,28090,1,BV,1,100,4.05
1738272010.201358,996496.000,28941,1,BV,1,100,4.05
1738272015.201560,1001496.000,29772,1,BV,1,100,4.05
1738272020.200763,1006495.000,30602,1,BV,1,100,4.05
1738272025.200965,1011495.000,31432,1,BV,1,100,4.05
1738272030.200167,1016494.000,32244,1,BV,1,100,4.06
1738272035.200369,1021494.000,33080,1,BV,1,100,4.05
1738272040.199571,1026493.000,33911,1,BV,1,100,4.06
1738272045.199774,1031493.000,34737,1,BV,1,100,4.05
1738272050.199976,1036493.000,35566,1,BV,1,100,4.06
1738272055.199178,1041492.000,36382,1,BV,1,100,4.06
1738272060.198380,1046491.000,37214,1,BV,1,100,4.05
1738272065.198582,1051491.000,38046,1,BV,1,100,4.05
1738272070.197784,1056490.000,38876,1,BV,1,100,4.06
1738272075.197987,1061490.000,39692,1,BV,1,100,4.05
1738272080.197189,1066489.000,40527,1,BV,1,100,4.06
1738272085.197391,1071489.000,41356,1,BV,1,100,4.05
1738272090.196593,1076488.000,42169,1,BV,1,100,4.05
1738272095.196795,1081488.000,42984,1,BV,1,100,4.05
1738272100.195998,1086487.000,43817,1,BV,1,100,4.05
1738272105.196200,1091487.000,44649,1,BV,1,100,4.06
1738272110.195402,1096486.000,45480,1,BV,1,100,4.05
1738272115.195604,1101486.000,46296,1,BV,1,100,4.05
1738272120.194807,1106485.000,47128,1,BV,1,100,4.05
1738272125.195009,1111485.000,47959,1,BV,1,100,4.05
1738272130.194211,1116484.000,48773,1,BV,1,100,4.05
1738272135.194413,1121484.000,49605,1,BV,1,100,4.05
1738272140.193615,1126483.000,50434,1,BV,1,100,4.05
1738272145.193818,1131483.000,51269,1,BV,1,100,4.05
1738272150.193020,1136482.000,52100,1,BV,1,100,4.05
1738272155.193222,1141482.000,52914,1,BV,1,100,4.05
1738272160.192424,1146481.000,53745,1,BV,1,100,4.05
1738272165.192626,1151481.000,54576,1,BV,1,100,4.05
1738272170.191828,1156480.000,55409,1,BV,1,100,4.05
1738272175.192031,1161480.000,56221,1,BV,1,100,4.05
1738272180.191233,1166479.000,57052,1,BV,1,100,4.05
1738272185.191435,1171479.000,57870,1,BV,1,100,4.05
1738272190.190637,1176478.000,58698,1,BV,1,100,4.05
1738272195.190840,1181478.000,59526,1,BV,1,100,4.05
1738272200.190042,1186477.000,60336,1,BV,1,100,4.05
1738272205.190244,1191477.000,61158,1,BV,1,100,4.04
1738272210.189446,1196476.000,61952,1,BV,1,100,4.05
1738272215.189648,1201476.000,62782,1,BV,1,100,4.05
1738272220.188850,1206475.000,63596,1,BV,1,100,4.05
