LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738271574.061719,560374.000,22574,2,EA,1,100,0.030032
1738271574.061719,560374.000,22574,2,EA,1,100,0.030031
1738271574.128722,560441.000,22591,1,EA,1,100,0.030031
1738271574.195225,560507.500,22608,2,EA,1,100,0.030031
1738271574.261728,560574.000,22608,2,EA,1,100,0.030031
1738271574.328230,560640.500,22624,2,EA,1,100,0.030031
1738271574.394733,560707.000,22624,2,EA,1,100,0.030031
1738271574.461736,560774.000,22640,1,EA,1,100,0.030031
1738271574.528238,560840.500,22658,2,EA,1,100,0.030031
1738271574.594741,560907.000,22658,2,EA,1,100,0.030031
1738271574.661744,560974.000,22674,1,EA,1,100,0.030031
1738271574.728246,561040.500,22690,2,EA,1,100,0.030031
1738271574.794749,561107.000,22690,2,EA,1,100,0.030031
1738271574.861752,561174.000,22706,1,EA,1,100,0.030031
1738271574.928255,561240.500,22724,2,EA,1,100,0.030031
1738271574.994757,561307.000,22724,2,EA,1,100,0.030031
1738271575.061760,561374.000,22740,1,EA,1,100,0.030031
1738271575.128263,561440.500,22756,2,EA,1,100,0.030031
1738271575.194765,561507.000,22756,2,EA,1,100,0.030032
1738271575.261768,561574.000,22773,1,EA,1,100,0.030031
1738271575.328271,561640.500,22792,2,EA,1,100,0.030032
1738271575.394773,561707.000,22792,2,EA,1,100,0.030031
1738271575.461776,561774.000,22808,1,EA,1,100,0.030032
1738271575.528279,561840.500,22825,2,EA,1,100,0.030031
1738271575.594782,561907.000,22825,2,EA,1,100,0.030032
1738271575.661784,561974.000,22841,1,EA,1,100,0.030031
1738271575.728287,562040.500,22858,2,EA,1,100,0.030032
1738271575.794790,562107.000,22858,2,EA,1,100,0.030031
1738271575.861792,562174.000,22876,1,EA,1,100,0.030031
1738271575.928295,562240.500,22894,2,EA,1,100,0.030031
1738271575.994798,562307.000,22894,2,EA,1,100,0.030031
1738271576.061800,562374.000,22909,1,EA,1,100,0.030031
1738271576.128303,562440.500,22926,2,EA,1,100,0.030031
1738271576.194806,562507.000,22926,2,EA,1,100,0.030031
1738271576.261308,562573.500,22943,2,EA,1,100,0.030031
1738271576.327811,562640.000,22943,2,EA,1,100,0.030031
1738271576.394814,562707.000,22960,1,EA,1,100,0.030031
1738271576.461317,562773.500,22975,2,EA,1,100,0.030031
1738271576.527819,562840.000,22975,2,EA,1,100,0.030031
1738271576.594822,562907.000,22995,1,EA,1,100,0.030031
1738271576.661325,562973.500,23011,2,EA,1,100,0.030031
1738271576.727827,563040.000,23011,2,EA,1,100,0.030031
1738271576.794830,563107.000,23028,1,EA,1,100,0.030031
1738271576.861333,563173.500,23044,2,EA,1,100,0.030031
1738271576.927835,563240.000,23044,2,EA,1,100,0.030031
1738271576.994838,563307.000,23061,1,EA,1,100,0.030031
1738271577.061341,563373.500,23077,2,EA,1,100,0.030031
1738271577.127844,563440.000,23077,2,EA,1,100,0.030031
1738271577.194846,563507.000,23094,1,EA,1,100,0.030031
1738271577.261349,563573.500,23110,2,EA,1,100,0.030031
1738271577.327852,563640.000,23110,2,EA,1,100,0.030031
1738271577.394854,563707.000,23127,1,EA,1,100,0.030031
1738271577.461357,563773.500,23145,2,EA,1,100,0.030031
1738271577.527860,563840.000,23145,2,EA,1,100,0.030031
1738271577.594862,563907.000,23163,1,EA,1,100,0.030031
1738271577.661365,563973.500,23178,2,EA,1,100,0.030031
1738271577.727868,564040.000,23178,2,EA,1,100,0.030031
1738271577.794871,564107.000,23195,1,EA,1,100,0.030031
1738271577.861373,564173.500,23212,2,EA,1,100,0.030031
1738271577.927876,564240.000,23212,2,EA,1,100,0.030031
1738271577.994879,564307.000,23229,1,EA,1,100,0.030031
1738271578.061381,564373.500,23244,2,EA,1,100,0.030031
1738271578.127884,564440.000,23244,2,EA,1,100,0.030031
1738271578.194887,564507.000,23261,1,EA,1,100,0.030031
1738271578.261389,564573.500,23278,2,EA,1,100,0.030031
1738271578.327892,564640.000,23278,2,EA,1,100,0.030031
1738271578.394895,564707.000,23295,1,EA,1,100,0.030031
1738271578.461397,564773.500,23311,2,EA,1,100,0.030031
1738271578.527900,564840.000,23311,2,EA,1,100,0.030031
1738271578.594403,564906.500,23328,2,EA,1,100,0.030031
1738271578.660906,564973.000,23328,2,EA,1,100,0.030031
1738271578.727908,565040.000,23344,1,EA,1,100,0.030031
1738271578.794411,565106.500,23361,2,EA,1,100,0.030031
1738271578.860914,565173.000,23361,2,EA,1,100,0.030031
1738271578.927916,565240.000,23380,1,EA,1,100,0.030031
1738271578.994419,565306.500,23396,2,EA,1,100,0.030031
1738271579.060922,565373.000,23396,2,EA,1,100,0.030031
1738271579.127924,565440.000,23417,1,EA,1,100,0.030031
1738271579.194427,565506.500,23435,2,EA,1,100,0.030031
1738271579.260930,565573.000,23435,2,EA,1,100,0.030031
1738271579.327933,565640.000,23451,1,EA,1,100,0.030031
1738271579.394435,565706.500,23467,2,EA,1,100,0.030031
1738271579.460938,565773.000,23467,2,EA,1,100,0.030031
1738271579.527941,565840.000,23483,1,EA,1,100,0.030031
1738271579.594443,565906.500,23501,2,EA,1,100,0.030031
1738271579.660946,565973.000,23501,2,EA,1,100,0.030031
1738271579.727949,566040.000,23519,1,EA,1,100,0.030031
1738271579.794451,566106.500,23535,2,EA,1,100,0.030031
1738271579.860954,566173.000,23535,2,EA,1,100,0.030031
1738271579.927957,566240.000,23552,1,EA,1,100,0.030031
1738271579.994459,566306.500,23569,2,EA,1,100,0.030031
1738271580.060962,566373.000,23569,2,EA,1,100,0.030031
1738271580.127965,566440.000,23585,1,EA,1,100,0.030031
1738271580.194468,566506.500,23603,2,EA,1,100,0.030031
1738271580.260970,566573.000,23603,2,EA,1,100,0.030031
1738271580.327973,566640.000,23620,1,EA,1,100,0.030031
1738271580.394476,566706.500,23637,2,EA,1,100,0.030031
1738271580.460978,566773.000,23637,2,EA,1,100,0.030031
1738271580.527981,566840.000,23653,1,EA,1,100,0.030031
1738271580.594484,566906.500,23671,2,EA,1,100,0.030031
1738271580.660986,566973.000,23671,2,EA,1,100,0.030031
1738271580.727489,567039.500,23686,2,EA,1,100,0.030031
1738271580.793992,567106.000,23686,2,EA,1,100,0.030031
1738271580.860995,567173.000,23705,1,EA,1,100,0.030031
1738271580.927997,567240.000,23722,2,EA,1,100,0.030031
1738271580.995000,567307.000,23722,2,EA,1,100,0.030031
1738271581.061002,567373.000,23739,1,EA,1,100,0.030031
1738271581.128005,567440.000,23754,2,EA,1,100,0.030031
1738271581.195008,567507.000,23754,2,EA,1,100,0.030031
1738271581.261011,567573.000,23772,1,EA,1,100,0.030030
1738271581.327513,567639.500,23788,2,EA,1,100,0.030031
1738271581.394016,567706.000,23788,2,EA,1,100,0.030030
1738271581.461019,567773.000,23805,1,EA,1,100,0.030030
1738271581.527521,567839.500,23821,2,EA,1,100,0.030031
1738271581.594024,567906.000,23821,2,EA,1,100,0.030031
1738271581.661027,567973.000,23838,1,EA,1,100,0.030030
1738271581.727530,568039.500,23854,2,EA,1,100,0.030030
1738271581.794032,568106.000,23854,2,EA,1,100,0.030031
1738271581.861035,568173.000,23871,1,EA,1,100,0.030030
1738271581.927538,568239.500,23887,2,EA,1,100,0.030031
1738271581.994040,568306.000,23887,2,EA,1,100,0.030030
1738271582.061043,568373.000,23904,1,EA,1,100,0.030031
1738271582.127546,568439.500,23920,2,EA,1,100,0.030030
1738271582.194048,568506.000,23920,2,EA,1,100,0.030031
1738271582.261051,568573.000,23938,1,EA,1,100,0.030031
1738271582.327554,568639.500,23954,2,EA,1,100,0.030031
1738271582.394057,568706.000,23954,2,EA,1,100,0.030031
1738271582.461059,568773.000,23970,1,EA,1,100,0.030031
1738271582.527562,568839.500,23987,2,EA,1,100,0.030031
1738271582.594064,568906.000,23987,2,EA,1,100,0.030031
1738271582.661067,568973.000,24004,2,EA,1,100,0.030031
1738271582.728070,569040.000,24004,2,EA,1,100,0.030031
1738271582.794073,569106.000,24020,1,EA,1,100,0.030031
1738271582.861075,569173.000,24037,2,EA,1,100,0.030031
1738271582.928078,569240.000,24037,2,EA,1,100,0.030030
1738271582.994081,569306.000,24053,1,EA,1,100,0.030031
1738271583.061084,569373.000,24072,2,EA,1,100,0.030030
1738271583.128086,569440.000,24072,2,EA,1,100,0.030030
1738271583.194089,569506.000,24088,1,EA,1,100,0.030031
1738271583.261091,569573.000,24105,2,EA,1,100,0.030031
1738271583.328094,569640.000,24105,2,EA,1,100,0.030031
1738271583.394097,569706.000,24121,1,EA,1,100,0.030031
1738271583.461100,569773.000,24138,2,EA,1,100,0.030031
1738271583.528102,569840.000,24138,2,EA,1,100,0.030031
1738271583.594105,569906.000,24155,1,EA,1,100,0.030031
1738271583.661108,569973.000,24171,2,EA,1,100,0.030030
1738271583.728111,570040.000,24171,2,EA,1,100,0.030030
1738271583.794113,570106.000,24187,1,EA,1,100,0.030031
1738271583.861116,570173.000,24205,2,EA,1,100,0.030030
1738271583.928118,570240.000,24205,2,EA,1,100,0.030031
1738271583.994121,570306.000,24221,1,EA,1,100,0.030030
1738271584.060624,570372.500,24237,2,EA,1,100,0.030030
1738271584.127127,570439.000,24237,2,EA,1,100,0.030031
1738271584.194129,570506.000,24259,2,EA,1,100,0.030031
1738271584.261132,570573.000,24259,2,EA,1,100,0.030031
1738271584.328135,570640.000,24276,1,EA,1,100,0.030031
1738271584.394637,570706.500,24292,2,EA,1,100,0.030031
1738271584.461140,570773.000,24292,2,EA,1,100,0.030030
1738271584.528143,570840.000,24309,1,EA,1,100,0.030031
1738271584.594646,570906.500,24325,2,EA,1,100,0.030031
1738271584.661148,570973.000,24325,2,EA,1,100,0.030030
1738271584.727151,571039.000,24342,1,EA,1,100,0.030031
1738271584.794153,571106.000,24358,2,EA,1,100,0.030031
1738271584.861156,571173.000,24358,2,EA,1,100,0.030030
1738271584.928159,571240.000,24376,1,EA,1,100,0.030030
1738271584.994662,571306.500,24391,2,EA,1,100,0.030030
1738271585.061164,571373.000,24391,2,EA,1,100,0.030031
1738271585.127167,571439.000,24408,1,EA,1,100,0.030031
1738271585.194170,571506.000,24425,2,EA,1,100,0.030030
1738271585.261173,571573.000,24425,2,EA,1,100,0.030030
1738271585.328175,571640.000,24444,1,EA,1,100,0.030031
1738271585.394678,571706.500,24459,2,EA,1,100,0.030031
1738271585.461180,571773.000,24459,2,EA,1,100,0.030031
1738271585.527183,571839.000,24476,1,EA,1,100,0.030031
1738271585.594186,571906.000,24493,2,EA,1,100,0.030031
1738271585.661189,571973.000,24493,2,EA,1,100,0.030031
1738271585.727191,572039.000,24510,1,EA,1,100,0.030031
1738271585.794194,572106.000,24526,2,EA,1,100,0.030031
1738271585.861197,572173.000,24526,2,EA,1,100,0.030031
1738271585.927699,572239.500,24543,2,EA,1,100,0.030031
1738271585.994202,572306.000,24543,2,EA,1,100,0.030031
1738271586.061205,572373.000,24561,1,EA,1,100,0.030031
1738271586.127707,572439.500,24578,2,EA,1,100,0.030031
1738271586.194210,572506.000,24578,2,EA,1,100,0.030031
1738271586.261213,572573.000,24595,1,EA,1,100,0.030031
1738271586.327716,572639.500,24611,2,EA,1,100,0.030031
1738271586.394218,572706.000,24611,2,EA,1,100,0.030031
1738271586.461221,572773.000,24627,1,EA,1,100,0.030031
1738271586.527724,572839.500,24645,2,EA,1,100,0.030031
1738271586.594226,572906.000,24645,2,EA,1,100,0.030031
1738271586.661229,572973.000,24661,1,EA,1,100,0.030031
1738271586.727732,573039.500,24677,2,EA,1,100,0.030031
1738271586.794235,573106.000,24677,2,EA,1,100,0.030031
1738271586.861237,573173.000,24693,1,EA,1,100,0.030031
1738271586.927740,573239.500,24711,2,EA,1,100,0.030031
1738271586.994242,573306.000,24711,2,EA,1,100,0.030031
1738271587.060245,573372.000,24727,1,EA,1,100,0.030031
1738271587.127248,573439.000,24743,2,EA,1,100,0.030031
1738271587.194251,573506.000,24743,2,EA,1,100,0.030031
1738271587.260253,573572.000,24760,1,EA,1,100,0.030031
1738271587.327256,573639.000,24777,2,EA,1,100,0.030031
1738271587.394259,573706.000,24777,2,EA,1,100,0.030031
1738271587.461262,573773.000,24793,1,EA,1,100,0.030031
1738271587.527764,573839.500,24810,2,EA,1,100,0.030031
1738271587.594267,573906.000,24810,2,EA,1,100,0.030031
1738271587.661269,573973.000,24826,1,EA,1,100,0.030031
1738271587.727772,574039.500,24843,2,EA,1,100,0.030031
1738271587.794275,574106.000,24843,2,EA,1,100,0.030031
1738271587.860278,574172.000,24859,1,EA,1,100,0.030031
1738271587.927280,574239.000,24877,2,EA,1,100,0.030031
1738271587.994283,574306.000,24877,2,EA,1,100,0.030031
1738271588.060286,574372.000,24892,1,EA,1,100,0.030031
1738271588.127288,574439.000,24909,2,EA,1,100,0.030031
1738271588.194291,574506.000,24909,2,EA,1,100,0.030031
1738271588.260794,574572.500,24926,2,EA,1,100,0.030031
1738271588.327296,574639.000,24926,2,EA,1,100,0.030031
1738271588.394299,574706.000,24943,1,EA,1,100,0.030031
1738271588.460802,574772.500,24958,2,EA,1,100,0.030031
1738271588.527305,574839.000,24958,2,EA,1,100,0.030031
1738271588.594307,574906.000,24976,1,EA,1,100,0.030031
1738271588.660810,574972.500,24992,2,EA,1,100,0.030031
1738271588.727313,575039.000,24992,2,EA,1,100,0.030030
1738271588.794315,575106.000,25009,1,EA,1,100,0.030031
1738271588.860818,575172.500,25025,2,EA,1,100,0.030030
1738271588.927321,575239.000,25025,2,EA,1,100,0.030031
1738271588.994323,575306.000,25042,1,EA,1,100,0.030030
1738271589.060826,575372.500,25058,2,EA,1,100,0.030030
1738271589.127329,575439.000,25058,2,EA,1,100,0.030031
1738271589.194331,575506.000,25075,1,EA,1,100,0.030030
1738271589.260834,575572.500,25091,2,EA,1,100,0.030031
1738271589.327337,575639.000,25091,2,EA,1,100,0.030030
1738271589.393840,575705.500,25113,2,EA,1,100,0.030030
1738271589.460342,575772.000,25113,2,EA,1,100,0.030031
1738271589.527345,575839.000,25129,1,EA,1,100,0.030031
1738271589.593848,575905.500,25147,2,EA,1,100,0.030030
1738271589.660350,575972.000,25147,2,EA,1,100,0.030031
1738271589.727353,576039.000,25163,1,EA,1,100,0.030031
1738271589.793856,576105.500,25180,2,EA,1,100,0.030031
1738271589.860358,576172.000,25180,2,EA,1,100,0.030031
1738271589.927361,576239.000,25196,1,EA,1,100,0.030031
1738271589.993864,576305.500,25213,2,EA,1,100,0.030031
1738271590.060367,576372.000,25213,2,EA,1,100,0.030030
1738271590.127369,576439.000,25229,2,EA,1,100,0.030031
1738271590.194372,576506.000,25229,2,EA,1,100,0.030031
1738271590.260375,576572.000,25247,1,EA,1,100,0.030031
1738271590.327377,576639.000,25264,2,EA,1,100,0.030031
1738271590.394380,576706.000,25264,2,EA,1,100,0.030030
1738271590.460383,576772.000,25281,1,EA,1,100,0.030031
1738271590.527385,576839.000,25298,2,EA,1,100,0.030031
1738271590.594388,576906.000,25298,2,EA,1,100,0.030031
1738271590.660391,576972.000,25315,1,EA,1,100,0.030031
