LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1738271575.467276,561779.500,22804,4,DC,2,100,1
1738271575.492527,561804.750,22804,4,DC,2,100,EL
1738271575.517778,561830.000,22804,4,DC,2,100,1
1738271575.543279,561855.500,22821,4,DC,2,100,EA
1738271575.568780,561881.000,22821,4,DC,2,100,2
1738271575.594281,561906.500,22821,4,DC,2,100,EL
1738271575.619782,561932.000,22821,4,DC,2,100,2
1738271575.644783,561957.000,22837,4,DC,2,100,EA
1738271575.669785,561982.000,22837,4,DC,2,100,1
1738271575.694786,562007.000,22837,4,DC,2,100,EL
1738271575.719787,562032.000,22837,4,DC,2,100,1
1738271575.745788,562058.000,22854,4,DC,2,100,EA
1738271575.771789,562084.000,22854,4,DC,2,100,2
1738271575.797790,562110.000,22854,4,DC,2,100,EL
1738271575.823791,562136.000,22854,4,DC,2,100,2
1738271575.849292,562161.500,22872,4,DC,2,100,EA
1738271575.874793,562187.000,22872,4,DC,2,100,1
1738271575.900294,562212.500,22872,4,DC,2,100,EL
1738271575.925795,562238.000,22872,4,DC,2,100,1
1738271575.950796,562263.000,22890,4,DC,2,100,EA
1738271575.975797,562288.000,22890,4,DC,2,100,2
1738271576.000798,562313.000,22890,4,DC,2,100,EL
1738271576.025799,562338.000,22890,4,DC,2,100,2
1738271576.052050,562364.250,22905,4,DC,2,100,EA
1738271576.078301,562390.500,22905,4,DC,2,100,1
1738271576.104552,562416.750,22905,4,DC,2,100,EL
1738271576.130803,562443.000,22905,4,DC,2,100,1
1738271576.155054,562467.250,22922,4,DC,2,100,EA
1738271576.179305,562491.500,22922,4,DC,2,100,2
1738271576.203556,562515.750,22922,4,DC,2,100,EL
1738271576.227807,562540.000,22922,4,DC,2,100,2
1738271576.253808,562566.000,22939,4,DC,2,100,EA
1738271576.279809,562592.000,22939,4,DC,2,100,2
1738271576.305810,562618.000,22939,4,DC,2,100,EL
1738271576.331811,562644.000,22939,4,DC,2,100,2
1738271576.356812,562669.000,22956,4,DC,2,100,EA
1738271576.381813,562694.000,22956,4,DC,2,100,1
1738271576.406814,562719.000,22956,4,DC,2,100,EL
1738271576.431815,562744.000,22956,4,DC,2,100,1
1738271576.457066,562769.250,22971,4,DC,2,100,EA
1738271576.482317,562794.500,22971,4,DC,2,100,2
1738271576.507568,562819.750,22971,4,DC,2,100,EL
1738271576.532820,562845.000,22971,4,DC,2,100,2
1738271576.559071,562871.250,22991,4,DC,2,100,EA
1738271576.585322,562897.500,22991,4,DC,2,100,1
1738271576.611573,562923.750,22991,4,DC,2,100,EL
1738271576.637824,562950.000,22991,4,DC,2,100,1
1738271576.662575,562974.750,23007,4,DC,2,100,EA
1738271576.687326,562999.500,23007,4,DC,2,100,2
1738271576.712077,563024.250,23007,4,DC,2,100,EL
1738271576.736828,563049.000,23007,4,DC,2,100,2
1738271576.762079,563074.250,23024,4,DC,2,100,EA
1738271576.787330,563099.500,23024,4,DC,2,100,1
1738271576.812581,563124.750,23024,4,DC,2,100,EL
1738271576.837832,563150.000,23024,4,DC,2,100,1
1738271576.863333,563175.500,23040,4,DC,2,100,EA
1738271576.888834,563201.000,23040,4,DC,2,100,2
1738271576.914335,563226.500,23040,4,DC,2,100,EL
1738271576.939836,563252.000,23040,4,DC,2,100,2
1738271576.965087,563277.250,23057,4,DC,2,100,EA
1738271576.990338,563302.500,23057,4,DC,2,100,1
1738271577.015589,563327.750,23057,4,DC,2,100,EL
1738271577.040840,563353.000,23057,4,DC,2,100,1
1738271577.066841,563379.000,23073,4,DC,2,100,EA
1738271577.092842,563405.000,23073,4,DC,2,100,2
1738271577.118843,563431.000,23073,4,DC,2,100,EL
1738271577.144844,563457.000,23073,4,DC,2,100,2
1738271577.169845,563482.000,23090,4,DC,2,100,EA
1738271577.194846,563507.000,23090,4,DC,2,100,1
1738271577.219847,563532.000,23090,4,DC,2,100,EL
1738271577.244848,563557.000,23090,4,DC,2,100,1
1738271577.270349,563582.500,23106,4,DC,2,100,EA
1738271577.295850,563608.000,23106,4,DC,2,100,2
1738271577.321351,563633.500,23106,4,DC,2,100,EL
1738271577.346852,563659.000,23106,4,DC,2,100,2
1738271577.372603,563684.750,23123,4,DC,2,100,EA
1738271577.398355,563710.500,23123,4,DC,2,100,1
1738271577.424105,563736.250,23123,4,DC,2,100,EL
1738271577.449857,563762.000,23123,4,DC,2,100,1
1738271577.474607,563786.750,23141,4,DC,2,100,EA
1738271577.499359,563811.500,23141,4,DC,2,100,2
1738271577.524110,563836.250,23141,4,DC,2,100,EL
1738271577.548861,563861.000,23141,4,DC,2,100,2
1738271577.574362,563886.500,23159,4,DC,2,100,EA
1738271577.599863,563912.000,23159,4,DC,2,100,1
1738271577.625364,563937.500,23159,4,DC,2,100,EL
1738271577.650865,563963.000,23159,4,DC,2,100,1
1738271577.675616,563987.750,23174,4,DC,2,100,EA
1738271577.700367,564012.500,23174,4,DC,2,100,2
1738271577.725118,564037.250,23174,4,DC,2,100,EL
1738271577.749869,564062.000,23174,4,DC,2,100,2
1738271577.775120,564087.250,23191,4,DC,2,100,EA
1738271577.800371,564112.500,23191,4,DC,2,100,1
1738271577.825622,564137.750,23191,4,DC,2,100,EL
1738271577.850873,564163.000,23191,4,DC,2,100,1
1738271577.876374,564188.500,23208,4,DC,2,100,EA
1738271577.901875,564214.000,23208,4,DC,2,100,2
1738271577.927376,564239.500,23208,4,DC,2,100,EL
1738271577.952877,564265.000,23208,4,DC,2,100,2
1738271577.977878,564290.000,23225,4,DC,2,100,EA
1738271578.002879,564315.000,23225,4,DC,2,100,1
1738271578.027880,564340.000,23225,4,DC,2,100,EL
1738271578.052881,564365.000,23225,4,DC,2,100,1
1738271578.078882,564391.000,23240,4,DC,2,100,EA
1738271578.104883,564417.000,23240,4,DC,2,100,2
1738271578.130884,564443.000,23240,4,DC,2,100,EL
1738271578.156885,564469.000,23240,4,DC,2,100,2
1738271578.182136,564494.250,23257,4,DC,2,100,EA
1738271578.207387,564519.500,23257,4,DC,2,100,1
1738271578.232638,564544.750,23257,4,DC,2,100,EL
1738271578.257889,564570.000,23257,4,DC,2,100,1
1738271578.283390,564595.500,23274,4,DC,2,100,EA
1738271578.308891,564621.000,23274,4,DC,2,100,2
1738271578.334392,564646.500,23274,4,DC,2,100,EL
1738271578.359893,564672.000,23274,4,DC,2,100,2
1738271578.384894,564697.000,23291,4,DC,2,100,EA
1738271578.409895,564722.000,23291,4,DC,2,100,1
1738271578.434896,564747.000,23291,4,DC,2,100,EL
1738271578.459897,564772.000,23291,4,DC,2,100,1
1738271578.485399,564797.500,23307,4,DC,2,100,EA
1738271578.510900,564823.000,23307,4,DC,2,100,2
1738271578.536401,564848.500,23307,4,DC,2,100,EL
1738271578.561902,564874.000,23307,4,DC,2,100,2
1738271578.587652,564899.750,23324,4,DC,2,100,EA
1738271578.613404,564925.500,23324,4,DC,2,100,2
1738271578.639155,564951.250,23324,4,DC,2,100,EL
1738271578.664906,564977.000,23324,4,DC,2,100,2
1738271578.689907,565002.000,23340,4,DC,2,100,EA
1738271578.714908,565027.000,23340,4,DC,2,100,1
1738271578.739909,565052.000,23340,4,DC,2,100,EL
1738271578.764910,565077.000,23340,4,DC,2,100,1
1738271578.790161,565102.250,23357,4,DC,2,100,EA
1738271578.815412,565127.500,23357,4,DC,2,100,2
1738271578.840663,565152.750,23357,4,DC,2,100,EL
1738271578.865914,565178.000,23357,4,DC,2,100,2
1738271578.892415,565204.500,23376,4,DC,2,100,EA
1738271578.918916,565231.000,23376,4,DC,2,100,1
1738271578.945417,565257.500,23376,4,DC,2,100,EL
1738271578.971918,565284.000,23376,4,DC,2,100,1
1738271578.996669,565308.750,23392,4,DC,2,100,EA
1738271579.021420,565333.500,23392,4,DC,2,100,2
1738271579.046171,565358.250,23392,4,DC,2,100,EL
1738271579.070922,565383.000,23392,4,DC,2,100,2
1738271579.096173,565408.250,23413,4,DC,2,100,EA
1738271579.121424,565433.500,23413,4,DC,2,100,1
1738271579.146675,565458.750,23413,4,DC,2,100,EL
1738271579.171926,565484.000,23413,4,DC,2,100,1
1738271579.198177,565510.250,23431,4,DC,2,100,EA
1738271579.224428,565536.500,23431,4,DC,2,100,2
1738271579.250679,565562.750,23431,4,DC,2,100,EL
1738271579.276930,565589.000,23431,4,DC,2,100,2
1738271579.301431,565613.500,23447,4,DC,2,100,EA
1738271579.325933,565638.000,23447,4,DC,2,100,1
1738271579.350433,565662.500,23447,4,DC,2,100,EL
1738271579.374934,565687.000,23447,4,DC,2,100,1
1738271579.400686,565712.750,23463,4,DC,2,100,EA
1738271579.426436,565738.500,23463,4,DC,2,100,2
1738271579.452188,565764.250,23463,4,DC,2,100,EL
1738271579.477939,565790.000,23463,4,DC,2,100,2
1738271579.503190,565815.250,23479,4,DC,2,100,EA
1738271579.528441,565840.500,23479,4,DC,2,100,1
1738271579.553692,565865.750,23479,4,DC,2,100,EL
1738271579.578943,565891.000,23479,4,DC,2,100,1
1738271579.604444,565916.500,23497,4,DC,2,100,EA
1738271579.629945,565942.000,23497,4,DC,2,100,2
1738271579.655446,565967.500,23497,4,DC,2,100,EL
1738271579.680947,565993.000,23497,4,DC,2,100,2
1738271579.706698,566018.750,23515,4,DC,2,100,EA
1738271579.732449,566044.500,23515,4,DC,2,100,1
1738271579.758200,566070.250,23515,4,DC,2,100,EL
1738271579.783951,566096.000,23515,4,DC,2,100,1
1738271579.808952,566121.000,23531,4,DC,2,100,EA
1738271579.833953,566146.000,23531,4,DC,2,100,2
1738271579.858954,566171.000,23531,4,DC,2,100,EL
1738271579.883955,566196.000,23531,4,DC,2,100,2
1738271579.909456,566221.500,23548,4,DC,2,100,EA
1738271579.934957,566247.000,23548,4,DC,2,100,1
1738271579.960458,566272.500,23548,4,DC,2,100,EL
1738271579.985959,566298.000,23548,4,DC,2,100,1
1738271580.010960,566323.000,23565,4,DC,2,100,EA
1738271580.035961,566348.000,23565,4,DC,2,100,2
1738271580.060962,566373.000,23565,4,DC,2,100,EL
1738271580.085963,566398.000,23565,4,DC,2,100,2
1738271580.111714,566423.750,23581,4,DC,2,100,EA
1738271580.137465,566449.500,23581,4,DC,2,100,1
1738271580.163216,566475.250,23581,4,DC,2,100,EL
1738271580.188967,566501.000,23581,4,DC,2,100,1
1738271580.214468,566526.500,23599,4,DC,2,100,EA
1738271580.239969,566552.000,23599,4,DC,2,100,2
1738271580.265471,566577.500,23599,4,DC,2,100,EL
1738271580.290972,566603.000,23599,4,DC,2,100,2
1738271580.315973,566628.000,23616,4,DC,2,100,EA
1738271580.340973,566653.000,23616,4,DC,2,100,1
1738271580.365974,566678.000,23616,4,DC,2,100,EL
1738271580.390975,566703.000,23616,4,DC,2,100,1
1738271580.416227,566728.250,23633,4,DC,2,100,EA
1738271580.441478,566753.500,23633,4,DC,2,100,2
1738271580.466728,566778.750,23633,4,DC,2,100,EL
1738271580.491980,566804.000,23633,4,DC,2,100,2
1738271580.517981,566830.000,23649,4,DC,2,100,EA
1738271580.543982,566856.000,23649,4,DC,2,100,1
1738271580.569983,566882.000,23649,4,DC,2,100,EL
1738271580.595984,566908.000,23649,4,DC,2,100,1
1738271580.620485,566932.500,23667,4,DC,2,100,EA
1738271580.644986,566957.000,23667,4,DC,2,100,2
1738271580.669487,566981.500,23667,4,DC,2,100,EL
1738271580.693988,567006.000,23667,4,DC,2,100,2
1738271580.719989,567032.000,23682,4,DC,2,100,EA
1738271580.745990,567058.000,23682,4,DC,2,100,2
1738271580.771991,567084.000,23682,4,DC,2,100,EL
1738271580.797992,567110.000,23682,4,DC,2,100,2
1738271580.823243,567135.250,23701,4,DC,2,100,EA
1738271580.848494,567160.500,23701,4,DC,2,100,1
1738271580.873745,567185.750,23701,4,DC,2,100,EL
1738271580.898996,567211.000,23701,4,DC,2,100,1
1738271580.923997,567236.000,23718,4,DC,2,100,EA
1738271580.948998,567261.000,23718,4,DC,2,100,2
1738271580.973999,567286.000,23718,4,DC,2,100,EL
1738271580.999000,567311.000,23718,4,DC,2,100,2
1738271581.025251,567337.250,23735,4,DC,2,100,EA
1738271581.051502,567363.500,23735,4,DC,2,100,1
1738271581.077753,567389.750,23735,4,DC,2,100,EL
1738271581.104004,567416.000,23735,4,DC,2,100,1
1738271581.129505,567441.500,23750,4,DC,2,100,EA
1738271581.155006,567467.000,23750,4,DC,2,100,2
1738271581.180507,567492.500,23750,4,DC,2,100,EL
1738271581.206008,567518.000,23750,4,DC,2,100,2
1738271581.231509,567543.500,23768,4,DC,2,100,EA
1738271581.257010,567569.000,23768,4,DC,2,100,1
1738271581.282511,567594.500,23768,4,DC,2,100,EL
1738271581.308012,567620.000,23768,4,DC,2,100,1
1738271581.333513,567645.500,23784,4,DC,2,100,EA
1738271581.359015,567671.000,23784,4,DC,2,100,2
1738271581.384516,567696.500,23784,4,DC,2,100,EL
1738271581.410017,567722.000,23784,4,DC,2,100,2
1738271581.435268,567747.250,23801,4,DC,2,100,EA
1738271581.460519,567772.500,23801,4,DC,2,100,1
1738271581.485770,567797.750,23801,4,DC,2,100,EL
1738271581.511021,567823.000,23801,4,DC,2,100,1
1738271581.536522,567848.500,23817,4,DC,2,100,EA
1738271581.562023,567874.000,23817,4,DC,2,100,2
1738271581.587524,567899.500,23817,4,DC,2,100,EL
1738271581.613025,567925.000,23817,4,DC,2,100,2
1738271581.638776,567950.750,23834,4,DC,2,100,EA
1738271581.664527,567976.500,23834,4,DC,2,100,1
1738271581.690278,568002.250,23834,4,DC,2,100,EL
1738271581.716029,568028.000,23834,4,DC,2,100,1
1738271581.740530,568052.500,23850,4,DC,2,100,EA
1738271581.765031,568077.000,23850,4,DC,2,100,2
1738271581.789532,568101.500,23850,4,DC,2,100,EL
1738271581.814033,568126.000,23850,4,DC,2,100,2
1738271581.839784,568151.750,23867,4,DC,2,100,EA
1738271581.865535,568177.500,23867,4,DC,2,100,1
1738271581.891286,568203.250,23867,4,DC,2,100,EL
1738271581.917037,568229.000,23867,4,DC,2,100,1
1738271581.942538,568254.500,23883,4,DC,2,100,EA
1738271581.968039,568280.000,23883,4,DC,2,100,2
1738271581.993540,568305.500,23883,4,DC,2,100,EL
1738271582.019041,568331.000,23883,4,DC,2,100,2
1738271582.044042,568356.000,23900,4,DC,2,100,EA
1738271582.069043,568381.000,23900,4,DC,2,100,1
1738271582.094044,568406.000,23900,4,DC,2,100,EL
1738271582.119045,568431.000,23900,4,DC,2,100,1
1738271582.145046,568457.000,23916,4,DC,2,100,EA
1738271582.171047,568483.000,23916,4,DC,2,100,2
1738271582.197048,568509.000,23916,4,DC,2,100,EL
1738271582.223050,568535.000,23916,4,DC,2,100,2
1738271582.248301,568560.250,23934,4,DC,2,100,EA
1738271582.273552,568585.500,23934,4,DC,2,100,1
1738271582.298803,568610.750,23934,4,DC,2,100,EL
1738271582.324054,568636.000,23934,4,DC,2,100,1
1738271582.349305,568661.250,23950,4,DC,2,100,EA
1738271582.374556,568686.500,23950,4,DC,2,100,2
1738271582.399807,568711.750,23950,4,DC,2,100,EL
1738271582.425058,568737.000,23950,4,DC,2,100,2
1738271582.450309,568762.250,23966,4,DC,2,100,EA
1738271582.475560,568787.500,23966,4,DC,2,100,1
1738271582.500811,568812.750,23966,4,DC,2,100,EL
1738271582.526062,568838.000,23966,4,DC,2,100,1
1738271582.551563,568863.500,23983,4,DC,2,100,EA
1738271582.577064,568889.000,23983,4,DC,2,100,2
1738271582.602565,568914.500,23983,4,DC,2,100,EL
1738271582.628066,568940.000,23983,4,DC,2,100,2
1738271582.653817,568965.750,24000,4,DC,2,100,EA
1738271582.679568,568991.500,24000,4,DC,2,100,2
1738271582.705319,569017.250,24000,4,DC,2,100,EL
1738271582.731070,569043.000,24000,4,DC,2,100,2
1738271582.756071,569068.000,24016,4,DC,2,100,EA
1738271582.781072,569093.000,24016,4,DC,2,100,1
1738271582.806073,569118.000,24016,4,DC,2,100,EL
1738271582.831074,569143.000,24016,4,DC,2,100,1
1738271582.856575,569168.500,24033,4,DC,2,100,EA
1738271582.882076,569194.000,24033,4,DC,2,100,2
1738271582.907577,569219.500,24033,4,DC,2,100,EL
1738271582.933078,569245.000,24033,4,DC,2,100,2
1738271582.958829,569270.750,24049,4,DC,2,100,EA
1738271582.984580,569296.500,24049,4,DC,2,100,1
1738271583.010331,569322.250,24049,4,DC,2,100,EL
1738271583.036083,569348.000,24049,4,DC,2,100,1
1738271583.060833,569372.750,24068,4,DC,2,100,EA
1738271583.085584,569397.500,24068,4,DC,2,100,2
1738271583.110335,569422.250,24068,4,DC,2,100,EL
1738271583.135087,569447.000,24068,4,DC,2,100,2
1738271583.160588,569472.500,24084,4,DC,2,100,EA
1738271583.186089,569498.000,24084,4,DC,2,100,1
1738271583.211590,569523.500,24084,4,DC,2,100,EL
1738271583.237091,569549.000,24084,4,DC,2,100,1
1738271583.262341,569574.250,24101,4,DC,2,100,EA
1738271583.287593,569599.500,24101,4,DC,2,100,2
1738271583.312844,569624.750,24101,4,DC,2,100,EL
1738271583.338095,569650.000,24101,4,DC,2,100,2
1738271583.363346,569675.250,24117,4,DC,2,100,EA
1738271583.388597,569700.500,24117,4,DC,2,100,1
1738271583.413848,569725.750,24117,4,DC,2,100,EL
1738271583.439099,569751.000,24117,4,DC,2,100,1
1738271583.465100,569777.000,24134,4,DC,2,100,EA
1738271583.491101,569803.000,24134,4,DC,2,100,2
1738271583.517102,569829.000,24134,4,DC,2,100,EL
1738271583.543103,569855.000,24134,4,DC,2,100,2
1738271583.568354,569880.250,24151,4,DC,2,100,EA
1738271583.593605,569905.500,24151,4,DC,2,100,1
1738271583.618856,569930.750,24151,4,DC,2,100,EL
1738271583.644107,569956.000,24151,4,DC,2,100,1
1738271583.669358,569981.250,24167,4,DC,2,100,EA
1738271583.694609,570006.500,24167,4,DC,2,100,2
1738271583.719860,570031.750,24167,4,DC,2,100,EL
1738271583.745111,570057.000,24167,4,DC,2,100,2
1738271583.770362,570082.250,24183,4,DC,2,100,EA
1738271583.795613,570107.500,24183,4,DC,2,100,1
1738271583.820864,570132.750,24183,4,DC,2,100,EL
1738271583.846115,570158.000,24183,4,DC,2,100,1
1738271583.871616,570183.500,24201,4,DC,2,100,EA
1738271583.897117,570209.000,24201,4,DC,2,100,2
1738271583.922618,570234.500,24201,4,DC,2,100,EL
1738271583.948119,570260.000,24201,4,DC,2,100,2
1738271583.973870,570285.750,24217,4,DC,2,100,EA
1738271583.999621,570311.500,24217,4,DC,2,100,1
1738271584.025373,570337.250,24217,4,DC,2,100,EL
1738271584.051124,570363.000,24217,4,DC,2,100,1
1738271584.076124,570388.000,24233,4,DC,2,100,EA
1738271584.101125,570413.000,24233,4,DC,2,100,2
1738271584.126127,570438.000,24233,4,DC,2,100,EL
1738271584.151128,570463.000,24233,4,DC,2,100,2
1738271584.180879,570492.750,24255,4,DC,2,100,EA
1738271584.210630,570522.500,24255,4,DC,2,100,2
1738271584.240381,570552.250,24255,4,DC,2,100,EL
1738271584.270132,570582.000,24255,4,DC,2,100,2
1738271584.295133,570607.000,24272,4,DC,2,100,EA
1738271584.320134,570632.000,24272,4,DC,2,100,1
1738271584.345135,570657.000,24272,4,DC,2,100,EL
1738271584.370136,570682.000,24272,4,DC,2,100,1
1738271584.395387,570707.250,24288,4,DC,2,100,EA
1738271584.420639,570732.500,24288,4,DC,2,100,2
1738271584.445889,570757.750,24288,4,DC,2,100,EL
1738271584.471140,570783.000,24288,4,DC,2,100,2
1738271584.496392,570808.250,24305,4,DC,2,100,EA
1738271584.521642,570833.500,24305,4,DC,2,100,1
1738271584.546894,570858.750,24305,4,DC,2,100,EL
1738271584.572145,570884.000,24305,4,DC,2,100,1
1738271584.598396,570910.250,24321,4,DC,2,100,EA
1738271584.624647,570936.500,24321,4,DC,2,100,2
1738271584.650898,570962.750,24321,4,DC,2,100,EL
1738271584.677149,570989.000,24321,4,DC,2,100,2
1738271584.702150,571014.000,24338,4,DC,2,100,EA
1738271584.727151,571039.000,24338,4,DC,2,100,1
1738271584.752152,571064.000,24338,4,DC,2,100,EL
1738271584.777153,571089.000,24338,4,DC,2,100,1
1738271584.802404,571114.250,24354,4,DC,2,100,EA
1738271584.827655,571139.500,24354,4,DC,2,100,2
1738271584.852906,571164.750,24354,4,DC,2,100,EL
1738271584.878157,571190.000,24354,4,DC,2,100,2
1738271584.904408,571216.250,24372,4,DC,2,100,EA
1738271584.930659,571242.500,24372,4,DC,2,100,1
1738271584.956910,571268.750,24372,4,DC,2,100,EL
1738271584.983161,571295.000,24372,4,DC,2,100,1
1738271585.007412,571319.250,24387,4,DC,2,100,EA
1738271585.031663,571343.500,24387,4,DC,2,100,2
1738271585.055914,571367.750,24387,4,DC,2,100,EL
1738271585.080165,571392.000,24387,4,DC,2,100,2
1738271585.106166,571418.000,24404,4,DC,2,100,EA
1738271585.132167,571444.000,24404,4,DC,2,100,1
1738271585.158168,571470.000,24404,4,DC,2,100,EL
1738271585.184169,571496.000,24404,4,DC,2,100,1
1738271585.209670,571521.500,24421,4,DC,2,100,EA
1738271585.235171,571547.000,24421,4,DC,2,100,2
1738271585.260672,571572.500,24421,4,DC,2,100,EL
1738271585.286174,571598.000,24421,4,DC,2,100,2
1738271585.311675,571623.500,24440,4,DC,2,100,EA
1738271585.337176,571649.000,24440,4,DC,2,100,1
1738271585.362677,571674.500,24440,4,DC,2,100,EL
1738271585.388178,571700.000,24440,4,DC,2,100,1
1738271585.413679,571725.500,24455,4,DC,2,100,EA
1738271585.439180,571751.000,24455,4,DC,2,100,2
1738271585.464681,571776.500,24455,4,DC,2,100,EL
1738271585.490182,571802.000,24455,4,DC,2,100,2
1738271585.515183,571827.000,24472,4,DC,2,100,EA
1738271585.540184,571852.000,24472,4,DC,2,100,1
1738271585.565185,571877.000,24472,4,DC,2,100,EL
1738271585.590186,571902.000,24472,4,DC,2,100,1
1738271585.615687,571927.500,24489,4,DC,2,100,EA
1738271585.641188,571953.000,24489,4,DC,2,100,2
1738271585.666689,571978.500,24489,4,DC,2,100,EL
1738271585.692190,572004.000,24489,4,DC,2,100,2
1738271585.717191,572029.000,24506,4,DC,2,100,EA
1738271585.742192,572054.000,24506,4,DC,2,100,1
1738271585.767193,572079.000,24506,4,DC,2,100,EL
1738271585.792194,572104.000,24506,4,DC,2,100,1
1738271585.817695,572129.500,24522,4,DC,2,100,EA
1738271585.843196,572155.000,24522,4,DC,2,100,2
1738271585.868697,572180.500,24522,4,DC,2,100,EL
1738271585.894198,572206.000,24522,4,DC,2,100,2
1738271585.919949,572231.750,24539,4,DC,2,100,EA
1738271585.945700,572257.500,24539,4,DC,2,100,2
1738271585.971451,572283.250,24539,4,DC,2,100,EL
1738271585.997202,572309.000,24539,4,DC,2,100,2
1738271586.022453,572334.250,24557,4,DC,2,100,EA
1738271586.047704,572359.500,24557,4,DC,2,100,1
1738271586.072955,572384.750,24557,4,DC,2,100,EL
1738271586.098206,572410.000,24557,4,DC,2,100,1
1738271586.123207,572435.000,24574,4,DC,2,100,EA
1738271586.148208,572460.000,24574,4,DC,2,100,2
1738271586.173209,572485.000,24574,4,DC,2,100,EL
1738271586.198210,572510.000,24574,4,DC,2,100,2
1738271586.224461,572536.250,24591,4,DC,2,100,EA
1738271586.250712,572562.500,24591,4,DC,2,100,1
1738271586.276963,572588.750,24591,4,DC,2,100,EL
1738271586.303215,572615.000,24591,4,DC,2,100,1
1738271586.327466,572639.250,24607,4,DC,2,100,EA
1738271586.351717,572663.500,24607,4,DC,2,100,2
1738271586.375968,572687.750,24607,4,DC,2,100,EL
1738271586.400218,572712.000,24607,4,DC,2,100,2
1738271586.426219,572738.000,24623,4,DC,2,100,EA
1738271586.452221,572764.000,24623,4,DC,2,100,1
1738271586.478222,572790.000,24623,4,DC,2,100,EL
1738271586.504223,572816.000,24623,4,DC,2,100,1
1738271586.529474,572841.250,24641,4,DC,2,100,EA
1738271586.554725,572866.500,24641,4,DC,2,100,2
1738271586.579976,572891.750,24641,4,DC,2,100,EL
1738271586.605227,572917.000,24641,4,DC,2,100,2
1738271586.630228,572942.000,24657,4,DC,2,100,EA
1738271586.655229,572967.000,24657,4,DC,2,100,1
1738271586.680230,572992.000,24657,4,DC,2,100,EL
1738271586.705231,573017.000,24657,4,DC,2,100,1
1738271586.731232,573043.000,24673,4,DC,2,100,EA
1738271586.757233,573069.000,24673,4,DC,2,100,2
1738271586.783234,573095.000,24673,4,DC,2,100,EL
1738271586.809235,573121.000,24673,4,DC,2,100,2
