Timestamp,BI
1738271575.18058,808
1738271576.0848,821.5
1738271576.85463,835
1738271577.68937,821.5
1738271578.49753,808
1738271579.34075,789
1738271580.29942,789
1738271580.97655,771.5
1738271581.70303,765
1738271582.40086,750.5
1738271583.15827,750.5
1738271583.93152,750.5
1738271584.67515,750.5
1738271585.41318,760
1738271586.17594,768
1738271587.11295,826
1738271588.01256,857.5
1738271588.89172,879.5
1738271589.77166,879.5
1738271590.69812,890
1738271591.53423,890
1738271592.46037,890
1738271593.05615,879.5
1738271594.11363,858
1738271594.86156,820
1738271595.7898,786
1738271596.47793,768
1738271597.2822,768
1738271598.05002,772
1738271598.67338,772
1738271599.4412,790
1738271600.21678,790
1738271601.07151,825
1738271601.98085,850.5
1738271602.88789,850.5
1738271603.76512,850.5
1738271604.61123,850.5
1738271605.52299,853.5
1738271606.33669,864.5
1738271607.1616,849
1738271607.99409,849
1738271608.84604,849
1738271610.56031,861.5
1738271611.37543,861.5
1738271614.66682,861.5
1738271615.57176,861.5
1738271616.48207,888
1738271617.40514,888
1738271618.23261,849.5
1738271619.02187,849.5
1738271619.94007,827.5
1738271620.76781,827.5
1738271625.78801,827.5
1738271626.57503,827.5
1738271627.27178,834.5
1738271628.16361,834.5
1738271629.03403,834.5
1738271629.87538,847
1738271630.83021,851
1738271631.60823,854.5
1738271632.46117,854.5
1738271633.35962,854.5
1738271634.20855,854.5
1738271635.06419,860.5
1738271635.86689,854.5
1738271636.73159,854.5
1738271637.62411,852.5
1738271638.51353,852.5
1738271639.31746,854
1738271640.15721,847.5
1738271640.89942,856.5
1738271641.76064,856.5
1738271642.61304,847.5
1738271643.45586,841.5
1738271644.36129,841.5
1738271645.2716,847.5
1738271646.06727,847.5
1738271646.89976,840
1738271647.7093,834.5
1738271648.60523,834.5
1738271649.38422,831
1738271650.2212,831
1738271651.05129,831
1738271651.9172,820
1738271652.6793,833.5
1738271653.52011,833.5
1738271654.32387,833.5
1738271655.05909,821.5
1738271655.92103,813
1738271656.77806,813
1738271657.5911,813
1738271658.40413,813
1738271659.19727,813
1738271660.04092,820.5
1738271660.83493,818.5
1738271661.66263,813
1738271662.39009,818.5
1738271663.22062,809
1738271664.04436,809
1738271664.75039,807
1738271665.60682,786.5
1738271666.34512,783.5
1738271667.09857,817
1738271667.91872,817
1738271668.57399,817
1738271669.38791,817
1738271670.22781,817
1738271671.12583,830
1738271671.97013,836
1738271672.77441,842
1738271673.63511,842
1738271674.49678,842
1738271675.32892,838
1738271676.17794,818
1738271676.96388,818
1738271677.74871,822.5
1738271678.53828,801.5
1738271679.24252,788
1738271680.11241,788
1738271680.92544,785.5
1738271681.68307,787.5
1738271682.41928,792.5
1738271683.21383,804
1738271683.9198,804
1738271684.8186,804
1738271685.70743,797
1738271686.64567,817.5
1738271687.43751,830
1738271688.31689,830
1738271689.11548,830
1738271689.95181,830
1738271690.77544,811.5
1738271691.55187,811.5
