LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1738271573.988717,560301.000,22552,4,EM,1,100,RS
1738271573.988717,560301.000,22552,4,EM,1,100,RB
1738271573.988717,560301.000,22552,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271573.988717,560301.000,22552,4,EM,1,100,PS
1738271574.038969,560351.250,22586,4,EM,1,100,RS
1738271574.089221,560401.500,22586,4,EM,1,100,RB
1738271574.139473,560451.750,22586,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271574.189725,560502.000,22586,4,EM,1,100,PS
1738271574.239977,560552.250,22619,4,EM,1,100,RS
1738271574.290229,560602.500,22619,4,EM,1,100,RB
1738271574.340481,560652.750,22619,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271574.390733,560703.000,22619,4,EM,1,100,PS
1738271574.440985,560753.250,22652,4,EM,1,100,RS
1738271574.491237,560803.500,22652,4,EM,1,100,RB
1738271574.541489,560853.750,22652,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271574.591741,560904.000,22652,4,EM,1,100,PS
1738271574.641993,560954.250,22685,4,EM,1,100,RS
1738271574.692245,561004.500,22685,4,EM,1,100,RB
1738271574.742497,561054.750,22685,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271574.792749,561105.000,22685,4,EM,1,100,PS
1738271574.843001,561155.250,22718,4,EM,1,100,RS
1738271574.893253,561205.500,22718,4,EM,1,100,RB
1738271574.943505,561255.750,22718,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271574.993757,561306.000,22718,4,EM,1,100,PS
1738271575.044509,561356.750,22751,4,EM,1,100,RS
1738271575.095261,561407.500,22751,4,EM,1,100,RB
1738271575.146013,561458.250,22751,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271575.196765,561509.000,22751,4,EM,1,100,PS
1738271575.247017,561559.250,22787,4,EM,1,100,RS
1738271575.297270,561609.500,22787,4,EM,1,100,RB
1738271575.347522,561659.750,22787,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271575.397774,561710.000,22787,4,EM,1,100,PS
1738271575.448026,561760.250,22819,4,EM,1,100,RS
1738271575.498278,561810.500,22819,4,EM,1,100,RB
1738271575.548530,561860.750,22819,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271575.598782,561911.000,22819,4,EM,1,100,PS
1738271575.649034,561961.250,22853,4,EM,1,100,RS
1738271575.699286,562011.500,22853,4,EM,1,100,RB
1738271575.749538,562061.750,22853,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271575.799790,562112.000,22853,4,EM,1,100,PS
1738271575.850042,562162.250,22888,4,EM,1,100,RS
1738271575.900294,562212.500,22888,4,EM,1,100,RB
1738271575.950546,562262.750,22888,4,EM,1,100,2025-01-30_14-12-53-155485.csv
1738271576.000798,562313.000,22888,4,EM,1,100,PS
1738271576.051050,562363.250,22921,4,EM,1,100,RS
1738271576.101302,562413.500,22921,4,EM,1,100,RB
