LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1738263927.351256,175283,25348,1,BI,1,100,1370
1738263932.531463,180463,26201,1,BI,1,100,5140
1738263933.440499,181372,26351,1,BI,1,100,900
1738263940.726790,188658,27560,1,BI,1,100,7230
1738263941.696829,189628,27712,1,BI,1,100,970
1738263942.953879,190885,27931,1,BI,1,100,1240
1738263944.399936,192331,28165,1,BI,1,100,1440
1738263945.826993,193758,28402,1,BI,1,100,1410
1738263953.743309,201674,29690,1,BI,1,100,7860
1738263955.093363,203024,29912,1,BI,1,100,1340
1738263957.309452,205240,30281,1,BI,1,100,2190
1738263959.385535,207316,30614,1,BI,1,100,2060
1738263960.652585,208583,30822,1,BI,1,100,1260
1738263961.845633,209776,31022,1,BI,1,100,1190
1738263963.002679,210933,31225,1,BI,1,100,1140
1738263963.825712,211756,31359,1,BI,1,100,820
1738263964.542741,212473,31478,1,BI,1,100,710
1738263966.092803,214023,31733,1,BI,1,100,1540
1738263969.841952,217772,32350,1,BI,1,100,3720
1738263971.725027,219655,32656,1,BI,1,100,1870
1738263973.052080,220982,32875,1,BI,1,100,1310
1738263974.322131,222252,33093,1,BI,1,100,1260
1738263976.318211,224248,33416,1,BI,1,100,1980
1738263982.561460,230491,34437,1,BI,1,100,6200
1738263983.257488,231187,34556,1,BI,1,100,690
1738263983.708506,231638,34624,1,BI,1,100,440
1738263984.397533,232327,34742,1,BI,1,100,690
1738263985.557580,233487,34926,1,BI,1,100,1150
1738263986.827630,234757,35147,1,BI,1,100,1260
1738263987.330650,235260,35218,1,BI,1,100,500
1738263987.797669,235727,35303,1,BI,1,100,460
1738263988.167684,236097,35371,1,BI,1,100,370
1738263989.230726,237160,35539,1,BI,1,100,1050
1738263990.043759,237973,35674,1,BI,1,100,810
1738263991.010797,238940,35828,1,BI,1,100,960
1738263991.657823,239587,35946,1,BI,1,100,640
1738263994.136922,242066,36348,1,BI,1,100,2460
1738263995.956995,243886,36639,1,BI,1,100,1810
1738263997.031038,244960,36808,1,BI,1,100,1060
1738263998.387092,246316,37044,1,BI,1,100,1350
1738264000.253166,248182,37344,1,BI,1,100,1850
1738264001.010196,248939,37462,1,BI,1,100,750
1738264001.393212,249322,37535,1,BI,1,100,380
1738264002.227245,250156,37671,1,BI,1,100,820
1738264002.560258,250489,37724,1,BI,1,100,340
1738264003.400292,251329,37874,1,BI,1,100,830
1738264004.616340,252545,38076,1,BI,1,100,1210
1738264008.993515,256922,38781,1,BI,1,100,4340
1738264011.375610,259304,39167,1,BI,1,100,2360
1738264012.436652,260365,39353,1,BI,1,100,1050
1738264013.679702,261608,39554,1,BI,1,100,1240
1738264015.039756,262968,39772,1,BI,1,100,1350
1738264016.318807,264247,39989,1,BI,1,100,1260
1738264017.415851,265344,40166,1,BI,1,100,1090
1738264020.435972,268364,40665,1,BI,1,100,3000
1738264022.569057,270497,41023,1,BI,1,100,2110
1738264023.689102,271617,41207,1,BI,1,100,1120
1738264024.952152,272880,41408,1,BI,1,100,1250
1738264026.212202,274140,41625,1,BI,1,100,1250
1738264027.498254,275426,41833,1,BI,1,100,1270
1738264028.732303,276660,42034,1,BI,1,100,1230
1738264029.988353,277916,42235,1,BI,1,100,1240
1738264031.355408,279283,42469,1,BI,1,100,1360
1738264032.394449,280322,42627,1,BI,1,100,1030
1738264035.531574,283459,43143,1,BI,1,100,3110
1738264042.434850,290362,44269,1,BI,1,100,6850
1738264043.703901,291631,44486,1,BI,1,100,1260
1738264045.013953,292941,44703,1,BI,1,100,1300
1738264048.647098,296574,45291,1,BI,1,100,3600
1738264051.747222,299674,45806,1,BI,1,100,3080
1738264052.937269,300864,46000,1,BI,1,100,1180
1738264054.210320,302137,46200,1,BI,1,100,1260
1738264055.033353,302960,46335,1,BI,1,100,820
1738264056.166398,304093,46535,1,BI,1,100,1120
1738264057.490451,305417,46743,1,BI,1,100,1320
1738264058.716500,306643,46945,1,BI,1,100,1210
1738264060.156557,308083,47194,1,BI,1,100,1430
1738264064.142717,312069,47833,1,BI,1,100,3950
1738264064.956749,312883,47968,1,BI,1,100,810
1738264066.285802,314212,48185,1,BI,1,100,1320
1738264067.535852,315462,48404,1,BI,1,100,1240
1738264069.202919,317129,48677,1,BI,1,100,1650
1738264071.289002,319215,49011,1,BI,1,100,2070
1738264072.409046,320335,49197,1,BI,1,100,1110
1738264073.779101,321705,49419,1,BI,1,100,1360
1738264075.929187,323855,49785,1,BI,1,100,2130
1738264076.802222,324728,49920,1,BI,1,100,870
1738264078.209278,326135,50161,1,BI,1,100,1400
1738264078.955308,326881,50280,1,BI,1,100,740
1738264080.455368,328381,50529,1,BI,1,100,1480
1738264081.679417,329605,50730,1,BI,1,100,1220
1738264082.501449,330427,50866,1,BI,1,100,810
1738264083.132475,331058,50973,1,BI,1,100,630
1738264083.468488,331394,51025,1,BI,1,100,330
1738264084.595533,332521,51209,1,BI,1,100,1120
1738264085.745579,333671,51394,1,BI,1,100,1140
1738264086.834622,334760,51577,1,BI,1,100,1080
1738264087.404645,335330,51680,1,BI,1,100,570
1738264088.848703,336774,51904,1,BI,1,100,1430
1738264089.651735,337577,52039,1,BI,1,100,800
1738264091.197797,339123,52305,1,BI,1,100,1530
1738264091.881824,339807,52407,1,BI,1,100,680
1738264092.471847,340397,52510,1,BI,1,100,580
1738264093.434886,341360,52666,1,BI,1,100,960
1738264094.047910,341973,52768,1,BI,1,100,610
1738264094.514929,342440,52853,1,BI,1,100,460
1738264095.040950,342966,52938,1,BI,1,100,520
1738264095.434966,343360,53006,1,BI,1,100,390
1738264096.150994,344076,53124,1,BI,1,100,710
1738264097.394044,345319,53327,1,BI,1,100,1240
1738264098.564091,346489,53516,1,BI,1,100,1160
1738264099.748138,347673,53717,1,BI,1,100,1170
1738264100.867182,348792,53901,1,BI,1,100,1110
1738264102.037229,349962,54086,1,BI,1,100,1160
1738264103.360282,351285,54306,1,BI,1,100,1320
1738264104.197315,352122,54445,1,BI,1,100,820
1738264110.933584,358858,55549,1,BI,1,100,6690
1738264111.586611,359511,55649,1,BI,1,100,640
1738264112.769658,360694,55853,1,BI,1,100,1180
1738264114.059709,361984,56059,1,BI,1,100,1280
1738264115.292758,363217,56260,1,BI,1,100,1220
1738264116.413803,364338,56444,1,BI,1,100,1110
1738264117.416843,365341,56613,1,BI,1,100,1000
1738264118.332880,366257,56765,1,BI,1,100,910
1738264118.429884,366354,56783,1,BI,1,100,90
1738264119.802938,367727,57006,1,BI,1,100,1370
1738264121.976025,369900,57356,1,BI,1,100,2150
1738264125.506166,373430,57945,1,BI,1,100,3500
1738264128.576289,376500,58446,1,BI,1,100,3050
1738264133.245475,381169,59218,1,BI,1,100,4630
1738264138.161671,386085,60005,1,BI,1,100,4880
1738264139.105709,387029,60173,1,BI,1,100,930
1738264140.114749,388038,60327,1,BI,1,100,1000
1738264141.118789,389042,60495,1,BI,1,100,1000
1738264142.481844,390405,60714,1,BI,1,100,1350
1738264144.287916,392211,61015,1,BI,1,100,1790
1738264150.721173,398644,62075,1,BI,1,100,6380
1738264153.401280,401324,62510,1,BI,1,100,2660
1738264154.234313,402157,62644,1,BI,1,100,830
1738264155.521364,403444,62851,1,BI,1,100,1270
1738264156.980422,404903,63101,1,BI,1,100,1450
1738264158.520484,406443,63354,1,BI,1,100,1530
1738264160.157549,408080,63626,1,BI,1,100,1620
1738264162.323636,410246,63978,1,BI,1,100,2150
1738264163.780694,411703,64212,1,BI,1,100,1450
1738264164.656729,412579,64364,1,BI,1,100,860
1738264165.576766,413499,64520,1,BI,1,100,920
1738264166.756813,414679,64704,1,BI,1,100,1170
1738264167.683850,415606,64857,1,BI,1,100,920
1738264168.266873,416189,64959,1,BI,1,100,580
1738264170.812975,418735,65380,1,BI,1,100,2520
1738264173.103066,421025,213,1,BI,1,100,2270
1738264173.780093,421702,330,1,BI,1,100,670
1738264175.363156,423285,587,1,BI,1,100,1570
1738264178.756292,426678,1154,1,BI,1,100,3370
1738264179.493321,427415,1271,1,BI,1,100,730
1738264181.896417,429818,1676,1,BI,1,100,2380
1738264182.959460,430881,1846,1,BI,1,100,1060
1738264184.202509,432124,2046,1,BI,1,100,1230
1738264185.292553,433214,2231,1,BI,1,100,1080
1738264190.488760,438410,3084,1,BI,1,100,5170
1738264191.158787,439080,3208,1,BI,1,100,660
1738264192.431838,440353,3411,1,BI,1,100,1260
1738264194.324913,442246,3727,1,BI,1,100,1880
1738264194.631926,442553,3780,1,BI,1,100,300
1738264197.292032,445213,4219,1,BI,1,100,2640
1738264199.678127,447599,4602,1,BI,1,100,2370
1738264206.181387,454102,5660,1,BI,1,100,6450
1738264206.648405,454569,5746,1,BI,1,100,460
1738264207.298431,455219,5849,1,BI,1,100,650
1738264227.966256,475886,9244,1,BI,1,100,20490
1738264229.686325,477606,9527,1,BI,1,100,1710
1738264233.942495,481862,10232,1,BI,1,100,4220
1738264234.892533,482812,10382,1,BI,1,100,940
1738264235.429554,483349,10467,1,BI,1,100,540
1738264236.346591,484266,10619,1,BI,1,100,910
1738264236.932614,484852,10726,1,BI,1,100,580
1738264237.602641,485522,10830,1,BI,1,100,660
1738264241.488796,489408,11461,1,BI,1,100,3870
1738264245.485956,493405,12132,1,BI,1,100,3960
1738264246.201984,494121,12250,1,BI,1,100,710
1738264246.642002,494561,12319,1,BI,1,100,440
1738264247.152022,495071,12408,1,BI,1,100,500
1738264247.479035,495398,12463,1,BI,1,100,330
1738264248.442074,496361,12630,1,BI,1,100,950
1738264250.462154,498381,12963,1,BI,1,100,2010
1738264251.455194,499374,13131,1,BI,1,100,980
1738264252.032217,499951,13221,1,BI,1,100,570
1738264254.661322,502580,13656,1,BI,1,100,2610
1738264256.755405,504674,14006,1,BI,1,100,2080
1738264260.164541,508083,14561,1,BI,1,100,3380
1738264261.781606,509700,14828,1,BI,1,100,1600
1738264267.133820,515052,15715,1,BI,1,100,5310
1738264270.966973,518885,16338,1,BI,1,100,3800
1738264271.781005,519699,16472,1,BI,1,100,810
1738264272.420031,520338,16576,1,BI,1,100,630
1738264273.777085,521695,16796,1,BI,1,100,1350
1738264274.274105,522192,16882,1,BI,1,100,490
1738264275.067137,522985,17016,1,BI,1,100,790
1738264276.620198,524538,17266,1,BI,1,100,1540
1738264278.063256,525981,17509,1,BI,1,100,1430
1738264280.813366,528731,17959,1,BI,1,100,2730
1738264281.130378,529048,18010,1,BI,1,100,310
1738264282.143419,530061,18178,1,BI,1,100,1010
1738264283.509474,531427,18401,1,BI,1,100,1350
1738264284.209502,532127,18519,1,BI,1,100,700
1738264284.993533,532911,18654,1,BI,1,100,770
1738264286.256583,534174,18855,1,BI,1,100,1260
1738264286.323586,534241,18873,1,BI,1,100,60
1738264288.666679,536584,19266,1,BI,1,100,2330
1738264289.142698,537060,19350,1,BI,1,100,470
1738264290.445750,538363,19551,1,BI,1,100,1290
1738264291.259783,539177,19685,1,BI,1,100,810
1738264292.559835,540477,19905,1,BI,1,100,1290
1738264292.988852,540906,19977,1,BI,1,100,420
1738264293.535874,541453,20062,1,BI,1,100,550
1738264293.765883,541683,20098,1,BI,1,100,220
1738264295.818965,543736,20447,1,BI,1,100,2040
1738264296.462991,544380,20548,1,BI,1,100,640
1738264297.752042,545669,20768,1,BI,1,100,1280
1738264298.853086,546770,20959,1,BI,1,100,1090
1738264300.065134,547982,21160,1,BI,1,100,1200
1738264300.992171,548909,21295,1,BI,1,100,920
1738264302.652238,550569,21581,1,BI,1,100,1650
1738264304.529313,552446,21885,1,BI,1,100,1860
1738264305.215340,553132,22003,1,BI,1,100,680
1738264306.305383,554222,22188,1,BI,1,100,1080
1738264310.811563,558728,22926,1,BI,1,100,4470
1738264311.748601,559665,23077,1,BI,1,100,930
1738264313.181658,561098,23312,1,BI,1,100,1420
1738264314.381706,562298,23503,1,BI,1,100,1190
1738264316.157777,564074,23803,1,BI,1,100,1760
1738264318.110855,566027,24123,1,BI,1,100,1940
1738264318.817883,566734,24245,1,BI,1,100,700
1738264320.444948,568361,24512,1,BI,1,100,1610
1738264321.911006,569827,24746,1,BI,1,100,1460
1738264322.061013,569977,24782,1,BI,1,100,150
1738264324.301102,572217,25155,1,BI,1,100,2220
1738264325.554152,573470,25355,1,BI,1,100,1240
1738264326.570192,574486,25524,1,BI,1,100,1010
1738264327.764240,575680,25726,1,BI,1,100,1180
1738264328.957288,576873,25917,1,BI,1,100,1190
1738264330.333343,578249,26150,1,BI,1,100,1360
1738264333.056451,580972,26601,1,BI,1,100,2700
1738264335.473548,583389,26987,1,BI,1,100,2400
1738264336.576592,584492,27155,1,BI,1,100,1090
1738264337.213617,585129,27276,1,BI,1,100,630
1738264337.803641,585719,27360,1,BI,1,100,590
1738264339.293700,587209,27617,1,BI,1,100,1480
1738264340.642754,588558,27835,1,BI,1,100,1330
1738264343.252858,591168,28269,1,BI,1,100,2600
1738264344.535910,592451,28477,1,BI,1,100,1280
1738264346.029969,593945,28727,1,BI,1,100,1480
1738264346.903004,594818,28861,1,BI,1,100,860
1738264347.283019,595198,28932,1,BI,1,100,380
1738264348.699076,596614,29166,1,BI,1,100,1400
1738264350.439145,598354,29453,1,BI,1,100,1730
1738264352.766238,600681,29838,1,BI,1,100,2310
1738264354.272298,602187,30072,1,BI,1,100,1490
1738264355.416344,603331,30262,1,BI,1,100,1140
1738264356.792399,604707,30496,1,BI,1,100,1360
1738264358.085450,606000,30699,1,BI,1,100,1280
1738264359.455505,607370,30938,1,BI,1,100,1360
1738264360.605551,608520,31123,1,BI,1,100,1140
1738264362.015607,609930,31340,1,BI,1,100,1400
1738264363.228656,611143,31543,1,BI,1,100,1200
1738264365.681754,613596,31966,1,BI,1,100,2440
1738264366.821799,614736,32150,1,BI,1,100,1130
1738264368.057849,615972,32353,1,BI,1,100,1220
1738264369.104890,617019,32521,1,BI,1,100,1040
1738264369.274897,617189,32556,1,BI,1,100,170
1738264370.547948,618462,32762,1,BI,1,100,1260
1738264371.514987,619429,32929,1,BI,1,100,960
1738264372.601030,620515,33116,1,BI,1,100,1080
1738264374.078089,621992,33349,1,BI,1,100,1460
1738264375.164132,623078,33523,1,BI,1,100,1080
1738264375.524147,623438,33592,1,BI,1,100,360
1738264376.031167,623945,33676,1,BI,1,100,500
1738264379.154292,627068,34177,1,BI,1,100,3100
1738264379.917322,627831,34316,1,BI,1,100,750
1738264381.184373,629098,34517,1,BI,1,100,1260
1738264382.410422,630324,34720,1,BI,1,100,1220
1738264383.500465,631414,34903,1,BI,1,100,1080
1738264384.720514,632634,35089,1,BI,1,100,1210
1738264385.850559,633764,35278,1,BI,1,100,1120
1738264390.283736,638197,36001,1,BI,1,100,4400
1738264391.519785,639433,36203,1,BI,1,100,1220
1738264393.603868,641517,36555,1,BI,1,100,2070
1738264394.509905,642423,36706,1,BI,1,100,900
1738264395.752954,643666,36910,1,BI,1,100,1230
1738264396.682991,644596,37061,1,BI,1,100,920
1738264397.750034,645663,37231,1,BI,1,100,1060
1738264398.923081,646836,37432,1,BI,1,100,1160
1738264398.973083,646886,37434,1,BI,1,100,50
1738264399.696112,647609,37568,1,BI,1,100,720
1738264399.863118,647776,37587,1,BI,1,100,170
1738264400.886159,648799,37760,1,BI,1,100,1010
1738264402.119208,650032,37961,1,BI,1,100,1220
1738264403.219252,651132,38146,1,BI,1,100,1090
1738264404.412300,652325,38347,1,BI,1,100,1190
1738264405.479342,653392,38515,1,BI,1,100,1060
1738264405.605347,653518,38542,1,BI,1,100,120
1738264406.745393,654658,38725,1,BI,1,100,1130
1738264407.922440,655835,38929,1,BI,1,100,1170
1738264409.175490,657088,39129,1,BI,1,100,1240
1738264410.038524,657951,39264,1,BI,1,100,860
1738264411.319576,659232,39487,1,BI,1,100,1270
1738264412.445621,660358,39672,1,BI,1,100,1110
1738264412.532624,660445,39691,1,BI,1,100,90
1738264413.425660,661338,39826,1,BI,1,100,890
1738264414.665709,662578,40043,1,BI,1,100,1230
1738264414.951720,662864,40095,1,BI,1,100,280
1738264415.798754,663711,40232,1,BI,1,100,840
1738264415.888758,663801,40234,1,BI,1,100,90
1738264417.131808,665044,40435,1,BI,1,100,1230
1738264418.051844,665964,40588,1,BI,1,100,910
1738264419.298894,667211,40806,1,BI,1,100,1240
1738264420.484941,668397,41006,1,BI,1,100,1180
1738264421.621987,669534,41180,1,BI,1,100,1120
1738264422.835035,670747,41382,1,BI,1,100,1210
1738264424.155088,672067,41599,1,BI,1,100,1310
1738264425.358136,673270,41800,1,BI,1,100,1190
1738264426.828195,674740,42041,1,BI,1,100,1460
1738264429.574304,677486,42494,1,BI,1,100,2720
1738264431.191369,679103,42763,1,BI,1,100,1600
1738264432.234411,680146,42934,1,BI,1,100,1040
1738264432.351415,680263,42952,1,BI,1,100,120
1738264436.347575,684259,43605,1,BI,1,100,3960
1738264437.227610,685139,43740,1,BI,1,100,870
1738264438.220649,686132,43909,1,BI,1,100,990
1738264439.553703,687465,44126,1,BI,1,100,1320
1738264440.610745,688522,44312,1,BI,1,100,1050
1738264442.080804,689992,44551,1,BI,1,100,1450
1738264443.236850,691148,44737,1,BI,1,100,1150
1738264444.433897,692345,44937,1,BI,1,100,1190
1738264445.783951,693695,45155,1,BI,1,100,1340
1738264445.936958,693848,45191,1,BI,1,100,150
1738264446.842994,694754,45317,1,BI,1,100,900
1738264448.430057,696341,45586,1,BI,1,100,1570
1738264449.213088,697124,45721,1,BI,1,100,780
1738264450.423136,698334,45905,1,BI,1,100,1200
1738264451.513180,699424,46089,1,BI,1,100,1080
1738264452.843233,700754,46311,1,BI,1,100,1320
1738264453.686267,701597,46446,1,BI,1,100,840
1738264454.919316,702830,46646,1,BI,1,100,1220
1738264456.122364,704033,46848,1,BI,1,100,1190
1738264457.169406,705080,47023,1,BI,1,100,1040
1738264458.439456,706350,47242,1,BI,1,100,1260
1738264459.502499,707413,47410,1,BI,1,100,1050
1738264460.869554,708780,47645,1,BI,1,100,1360
1738264461.912595,709823,47817,1,BI,1,100,1040
1738264463.248649,711159,48020,1,BI,1,100,1330
1738264464.348692,712259,48204,1,BI,1,100,1090
1738264465.942756,713853,48471,1,BI,1,100,1580
1738264466.755789,714666,48605,1,BI,1,100,810
1738264467.918835,715829,48798,1,BI,1,100,1150
1738264470.425935,718336,49213,1,BI,1,100,2490
1738264475.642143,723552,50067,1,BI,1,100,5170
1738264476.685185,724595,50234,1,BI,1,100,1030
1738264478.121242,726031,50477,1,BI,1,100,1430
1738264479.881313,727791,50761,1,BI,1,100,1740
1738264481.261368,729171,50978,1,BI,1,100,1370
1738264483.064440,730974,51286,1,BI,1,100,1790
1738264484.087481,731997,51454,1,BI,1,100,1010
1738264484.901513,732811,51589,1,BI,1,100,810
1738264485.914553,733824,51756,1,BI,1,100,1010
1738264486.864591,734774,51906,1,BI,1,100,940
1738264487.860631,735770,52065,1,BI,1,100,990
1738264488.837670,736747,52233,1,BI,1,100,970
1738264489.933714,737843,52417,1,BI,1,100,1080
1738264490.903753,738813,52568,1,BI,1,100,960
1738264491.963795,739873,52753,1,BI,1,100,1060
1738264492.826829,740736,52894,1,BI,1,100,850
1738264493.713865,741623,53029,1,BI,1,100,880
1738264494.836910,742746,53229,1,BI,1,100,1110
1738264495.690944,743600,53365,1,BI,1,100,850
1738264496.703984,744613,53532,1,BI,1,100,1010
1738264498.811068,746720,53871,1,BI,1,100,2090
1738264500.147121,748056,54104,1,BI,1,100,1320
1738264500.840149,748749,54206,1,BI,1,100,690
1738264500.923152,748832,54226,1,BI,1,100,80
1738264501.527177,749436,54326,1,BI,1,100,600
1738264501.727185,749636,54362,1,BI,1,100,200
1738264502.780227,750689,54531,1,BI,1,100,1040
1738264504.556298,752465,54822,1,BI,1,100,1760
1738264505.233325,753142,54940,1,BI,1,100,670
1738264506.393371,754302,55124,1,BI,1,100,1160
1738264507.146401,755055,55259,1,BI,1,100,740
1738264508.193443,756102,55433,1,BI,1,100,1040
1738264509.003475,756912,55568,1,BI,1,100,800
1738264509.903511,757812,55719,1,BI,1,100,900
1738264510.736544,758645,55854,1,BI,1,100,820
1738264511.799587,759708,56021,1,BI,1,100,1060
1738264513.032636,760941,56224,1,BI,1,100,1220
1738264515.102719,763011,56563,1,BI,1,100,2050
1738264516.115759,764024,56730,1,BI,1,100,1010
1738264517.058797,764967,56898,1,BI,1,100,930
1738264517.995834,765904,57051,1,BI,1,100,930
1738264518.248844,766157,57085,1,BI,1,100,250
1738264520.945952,768854,57539,1,BI,1,100,2680
1738264521.651980,769560,57657,1,BI,1,100,700
1738264522.579017,770487,57810,1,BI,1,100,920
1738264523.782065,771690,58001,1,BI,1,100,1190
1738264523.889069,771797,58020,1,BI,1,100,110
1738264524.595098,772503,58138,1,BI,1,100,700
1738264525.352128,773260,58257,1,BI,1,100,750
1738264526.592177,774500,58474,1,BI,1,100,1230
1738264527.255204,775163,58577,1,BI,1,100,650
1738264528.331247,776239,58761,1,BI,1,100,1070
1738264529.565296,777473,58968,1,BI,1,100,1220
1738264530.335327,778243,59085,1,BI,1,100,770
1738264531.358367,779266,59253,1,BI,1,100,1010
1738264532.608417,780516,59473,1,BI,1,100,1240
1738264533.471452,781379,59607,1,BI,1,100,860
1738264534.138479,782046,59714,1,BI,1,100,660
1738264535.341527,783249,59915,1,BI,1,100,1190
1738264535.804545,783712,59983,1,BI,1,100,460
1738264536.584576,784492,60118,1,BI,1,100,780
1738264537.274604,785182,60237,1,BI,1,100,680
1738264538.571656,786479,60455,1,BI,1,100,1290
1738264538.941670,786849,60512,1,BI,1,100,360
1738264539.497692,787405,60597,1,BI,1,100,560
1738264543.050834,790958,61197,1,BI,1,100,3520
1738264544.647898,792555,61451,1,BI,1,100,1580
1738264545.700940,793608,61619,1,BI,1,100,1050
1738264546.493972,794401,61753,1,BI,1,100,780
1738264549.197080,797104,62195,1,BI,1,100,2680
1738264549.530093,797437,62247,1,BI,1,100,330
1738264552.130197,800037,62680,1,BI,1,100,2580
1738264554.017272,801924,62983,1,BI,1,100,1870
1738264554.813304,802720,63122,1,BI,1,100,790
1738264555.520332,803427,63239,1,BI,1,100,700
1738264556.573374,804480,63408,1,BI,1,100,1050
