LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1738263926.946240,174878.000,25279,1,SF,1,100,0.1540
1738263927.213250,175145.000,25330,1,SF,1,100,0.1522
1738263927.546264,175478.000,25383,1,SF,1,100,0.1504
1738263927.946280,175878.000,25449,1,SF,1,100,0.1487
1738263928.280293,176212.000,25499,1,SF,1,100,0.1470
1738263928.546304,176478.000,25549,1,SF,1,100,0.1453
1738263928.880317,176812.000,25599,1,SF,1,100,0.1436
1738263929.280333,177212.000,25665,1,SF,1,100,0.1419
1738263929.613346,177545.000,25717,1,SF,1,100,0.1403
1738263929.880357,177812.000,25768,1,SF,1,100,0.1387
1738263930.213370,178145.000,25817,1,SF,1,100,0.1370
1738263930.546383,178478.000,25867,1,SF,1,100,0.1355
1738263930.946399,178878.000,25933,1,SF,1,100,0.1339
1738263931.213410,179145.000,25983,1,SF,1,100,0.1323
1738263931.546423,179478.000,26033,1,SF,1,100,0.1308
1738263931.946439,179878.000,26099,1,SF,1,100,0.1293
1738263932.213450,180145.000,26148,1,SF,1,100,0.1278
1738263932.546463,180478.000,26203,1,SF,1,100,0.1263
1738263932.946479,180878.000,26269,1,SF,1,100,0.1249
1738263933.279493,181211.000,26318,1,SF,1,100,0.1234
1738263933.546503,181478.000,26370,1,SF,1,100,0.1220
1738263933.879517,181811.000,26419,1,SF,1,100,0.1206
1738263934.279532,182211.000,26485,1,SF,1,100,0.1192
1738263934.546543,182478.000,26543,1,SF,1,100,0.1178
1738263934.879556,182811.000,26592,1,SF,1,100,0.1164
1738263935.279572,183211.000,26658,1,SF,1,100,0.1151
1738263935.612586,183544.000,26708,1,SF,1,100,0.1138
1738263935.879596,183811.000,26758,1,SF,1,100,0.1125
1738263936.212610,184144.000,26808,1,SF,1,100,0.1112
1738263936.612626,184544.000,26874,1,SF,1,100,0.1099
1738263936.879636,184811.000,26923,1,SF,1,100,0.1086
1738263937.212650,185144.000,26974,1,SF,1,100,0.1073
1738263937.612666,185544.000,27042,1,SF,1,100,0.1061
1738263937.945679,185877.000,27091,1,SF,1,100,0.1049
1738263938.212689,186144.000,27141,1,SF,1,100,0.1037
1738263938.545703,186477.000,27190,1,SF,1,100,0.1025
1738263938.945719,186877.000,27256,1,SF,1,100,0.1013
1738263939.212729,187144.000,27307,1,SF,1,100,0.1001
1738263939.545743,187477.000,27361,1,SF,1,100,0.0989
1738263939.878756,187810.000,27411,1,SF,1,100,0.0978
1738263940.278772,188210.000,27477,1,SF,1,100,0.0967
1738263940.545783,188477.000,27527,1,SF,1,100,0.0955
1738263940.878796,188810.000,27579,1,SF,1,100,0.0944
1738263941.278812,189210.000,27645,1,SF,1,100,0.0934
1738263941.545823,189477.000,27694,1,SF,1,100,0.0923
1738263941.878836,189810.000,27747,1,SF,1,100,0.0912
1738263942.212849,190144.000,27796,1,SF,1,100,0.0901
1738263942.612865,190544.000,27864,1,SF,1,100,0.0891
1738263942.878876,190810.000,27914,1,SF,1,100,0.0881
1738263943.211889,191143.000,27965,1,SF,1,100,0.0871
1738263943.611905,191543.000,28031,1,SF,1,100,0.0860
1738263943.878916,191810.000,28082,1,SF,1,100,0.0851
1738263944.211929,192143.000,28131,1,SF,1,100,0.0841
1738263944.545942,192477.000,28183,1,SF,1,100,0.0831
1738263944.878956,192810.000,28236,1,SF,1,100,0.0821
1738263945.278972,193210.000,28302,1,SF,1,100,0.0812
1738263945.545982,193477.000,28352,1,SF,1,100,0.0802
1738263945.878995,193810.000,28404,1,SF,1,100,0.0793
1738263946.212009,194143.000,28454,1,SF,1,100,0.0784
1738263946.612025,194543.000,28520,1,SF,1,100,0.0775
1738263946.879035,194810.000,28569,1,SF,1,100,0.0766
1738263947.212049,195143.000,28619,1,SF,1,100,0.0757
1738263947.612065,195543.000,28688,1,SF,1,100,0.0748
1738263947.945078,195876.000,28737,1,SF,1,100,0.0740
1738263948.212089,196143.000,28787,1,SF,1,100,0.0731
1738263948.545102,196476.000,28836,1,SF,1,100,0.0723
1738263948.945118,196876.000,28902,1,SF,1,100,0.0714
1738263949.212129,197143.000,28953,1,SF,1,100,0.0706
1738263949.545142,197476.000,29002,1,SF,1,100,0.0698
1738263949.878155,197809.000,29057,1,SF,1,100,0.0690
1738263950.212168,198143.000,29107,1,SF,1,100,0.0682
1738263950.612185,198543.000,29173,1,SF,1,100,0.0674
1738263950.878195,198809.000,29223,1,SF,1,100,0.0666
1738263951.212209,199143.000,29273,1,SF,1,100,0.0658
1738263951.545222,199476.000,29323,1,SF,1,100,0.0651
1738263951.945238,199876.000,29389,1,SF,1,100,0.0643
1738263952.212248,200143.000,29438,1,SF,1,100,0.0636
