LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738263926.946240,174878.000,25284,2,EA,1,100,0.030043
1738263926.946240,174878.000,25284,2,EA,1,100,0.030043
1738263927.013242,174945.000,25301,1,EA,1,100,0.030043
1738263927.079745,175011.500,25317,2,EA,1,100,0.030043
1738263927.146248,175078.000,25317,2,EA,1,100,0.030043
1738263927.213250,175145.000,25335,1,EA,1,100,0.030043
1738263927.279753,175211.500,25354,2,EA,1,100,0.030043
1738263927.346256,175278.000,25354,2,EA,1,100,0.030043
1738263927.413258,175345.000,25371,1,EA,1,100,0.030043
1738263927.479761,175411.500,25388,2,EA,1,100,0.030043
1738263927.546264,175478.000,25388,2,EA,1,100,0.030043
1738263927.613266,175545.000,25405,1,EA,1,100,0.030043
1738263927.679769,175611.500,25420,2,EA,1,100,0.030043
1738263927.746272,175678.000,25420,2,EA,1,100,0.030043
1738263927.813274,175745.000,25437,1,EA,1,100,0.030043
1738263927.879777,175811.500,25454,2,EA,1,100,0.030043
1738263927.946280,175878.000,25454,2,EA,1,100,0.030043
1738263928.013282,175945.000,25471,1,EA,1,100,0.030043
1738263928.079785,176011.500,25487,2,EA,1,100,0.030043
1738263928.146288,176078.000,25487,2,EA,1,100,0.030043
1738263928.213290,176145.000,25504,2,EA,1,100,0.030043
1738263928.280293,176212.000,25504,2,EA,1,100,0.030043
1738263928.346296,176278.000,25520,1,EA,1,100,0.030043
1738263928.413298,176345.000,25537,2,EA,1,100,0.030043
1738263928.480301,176412.000,25537,2,EA,1,100,0.030043
1738263928.546304,176478.000,25554,1,EA,1,100,0.030043
1738263928.613306,176545.000,25570,2,EA,1,100,0.030043
1738263928.680309,176612.000,25570,2,EA,1,100,0.030043
1738263928.746312,176678.000,25586,1,EA,1,100,0.030043
1738263928.813314,176745.000,25604,2,EA,1,100,0.030043
1738263928.880317,176812.000,25604,2,EA,1,100,0.030043
1738263928.946320,176878.000,25620,1,EA,1,100,0.030043
1738263929.013322,176945.000,25636,2,EA,1,100,0.030043
1738263929.080325,177012.000,25636,2,EA,1,100,0.030043
1738263929.146327,177078.000,25652,1,EA,1,100,0.030043
1738263929.213330,177145.000,25670,2,EA,1,100,0.030043
1738263929.280333,177212.000,25670,2,EA,1,100,0.030043
1738263929.346836,177278.500,25689,2,EA,1,100,0.030043
1738263929.413338,177345.000,25689,2,EA,1,100,0.030043
1738263929.480341,177412.000,25706,1,EA,1,100,0.030043
1738263929.546844,177478.500,25722,2,EA,1,100,0.030043
1738263929.613346,177545.000,25722,2,EA,1,100,0.030043
1738263929.680349,177612.000,25739,1,EA,1,100,0.030043
1738263929.746851,177678.500,25755,2,EA,1,100,0.030043
1738263929.813354,177745.000,25755,2,EA,1,100,0.030043
1738263929.880357,177812.000,25773,1,EA,1,100,0.030043
1738263929.946860,177878.500,25788,2,EA,1,100,0.030043
1738263930.013362,177945.000,25788,2,EA,1,100,0.030043
1738263930.080365,178012.000,25805,1,EA,1,100,0.030043
1738263930.146868,178078.500,25822,2,EA,1,100,0.030043
1738263930.213370,178145.000,25822,2,EA,1,100,0.030043
1738263930.279373,178211.000,25839,1,EA,1,100,0.030043
1738263930.346375,178278.000,25855,2,EA,1,100,0.030043
1738263930.413378,178345.000,25855,2,EA,1,100,0.030043
1738263930.479881,178411.500,25872,2,EA,1,100,0.030043
1738263930.546383,178478.000,25872,2,EA,1,100,0.030043
