LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1738263929.327335,177259.000,25682,1,TL,1,100,2025-01-30_12-05-24-250444
1738263934.435539,182367.000,26519,1,TL,1,100,2025-01-30_12-05-29-357385
1738263934.437539,182369.000,26521,1,TL,1,100,2025-01-30_12-05-29-463591
1738263934.487541,182419.000,26524,1,TL,1,100,2025-01-30_12-05-34-469721
1738263939.543743,187475.000,27356,1,TL,1,100,2025-01-30_12-05-34-522265
1738263939.566744,187498.000,27359,1,TL,1,100,2025-01-30_12-05-39-558842
1738263944.687948,192619.000,28216,1,TL,1,100,2025-01-30_12-05-39-600688
1738263949.808152,197739.000,29051,1,TL,1,100,2025-01-30_12-05-44-854014
1738263949.815153,197746.000,29053,1,TL,1,100,2025-01-30_12-05-44-960142
1738263954.947357,202878.000,29890,1,TL,1,100,2025-01-30_12-05-49-827579
1738263954.949358,202880.000,29892,1,TL,1,100,2025-01-30_12-05-49-951423
1738263960.082562,208013.000,30731,1,TL,1,100,2025-01-30_12-05-55-066264
1738263960.085563,208016.000,30733,1,TL,1,100,2025-01-30_12-05-55-111597
1738263960.120564,208051.000,30736,1,TL,1,100,2025-01-30_12-06-00-108502
1738263965.191767,213122.000,31579,1,TL,1,100,2025-01-30_12-06-00-208897
1738263965.207767,213138.000,31582,1,TL,1,100,2025-01-30_12-06-05-200746
1738263970.298970,218229.000,32418,1,TL,1,100,2025-01-30_12-06-05-252044
1738263970.324971,218255.000,32421,1,TL,1,100,2025-01-30_12-06-10-317232
1738263975.442176,223372.000,33277,1,TL,1,100,2025-01-30_12-06-10-457866
1738263975.506178,223436.000,33280,1,TL,1,100,2025-01-30_12-06-15-491770
1738263980.567380,228497.000,34114,1,TL,1,100,2025-01-30_12-06-15-609561
1738263980.592381,228522.000,34117,1,TL,1,100,2025-01-30_12-06-20-585285
1738263985.694585,233624.000,34960,1,TL,1,100,2025-01-30_12-06-20-704256
1738263985.734586,233664.000,34963,1,TL,1,100,2025-01-30_12-06-25-727904
1738263990.820790,238750.000,35807,1,TL,1,100,2025-01-30_12-06-25-835731
1738263995.931994,243861.000,36631,1,TL,1,100,2025-01-30_12-06-30-863751
1738263995.933994,243863.000,36633,1,TL,1,100,2025-01-30_12-06-30-979750
1738263996.027997,243957.000,36636,1,TL,1,100,2025-01-30_12-06-36-020214
1738264001.046198,248975.000,37480,1,TL,1,100,2025-01-30_12-06-36-074250
1738264001.070199,248999.000,37483,1,TL,1,100,2025-01-30_12-06-41-064457
1738264006.175402,254104.000,38325,1,TL,1,100,2025-01-30_12-06-41-192977
1738264006.198403,254127.000,38328,1,TL,1,100,2025-01-30_12-06-46-187603
1738264011.291607,259220.000,39163,1,TL,1,100,2025-01-30_12-06-46-318021
1738264016.411811,264340.000,40007,1,TL,1,100,2025-01-30_12-06-51-449518
1738264016.413811,264342.000,40009,1,TL,1,100,2025-01-30_12-06-51-453452
1738264016.506815,264435.000,40012,1,TL,1,100,2025-01-30_12-06-56-498461
1738264021.533015,269461.000,40848,1,TL,1,100,2025-01-30_12-06-56-543566
1738264021.592018,269520.000,40851,1,TL,1,100,2025-01-30_12-07-01-586942
1738264026.644220,274572.000,41693,1,TL,1,100,2025-01-30_12-07-01-685438
1738264026.664220,274592.000,41696,1,TL,1,100,2025-01-30_12-07-06-652533
1738264031.778425,279706.000,42536,1,TL,1,100,2025-01-30_12-07-06-781801
1738264031.798425,279726.000,42539,1,TL,1,100,2025-01-30_12-07-11-791666
1738264036.897629,284825.000,43375,1,TL,1,100,2025-01-30_12-07-11-970877
1738264042.017833,289945.000,44209,1,TL,1,100,2025-01-30_12-07-17-001697
1738264042.023834,289951.000,44211,1,TL,1,100,2025-01-30_12-07-17-036244
1738264042.049834,289977.000,44214,1,TL,1,100,2025-01-30_12-07-22-040132
1738264047.156039,295083.000,45052,1,TL,1,100,2025-01-30_12-07-22-159060
1738264047.262043,295189.000,45055,1,TL,1,100,2025-01-30_12-07-27-240903
1738264052.293243,300220.000,45894,1,TL,1,100,2025-01-30_12-07-27-302748
1738264052.309244,300236.000,45897,1,TL,1,100,2025-01-30_12-07-32-301695
1738264057.401448,305328.000,46737,1,TL,1,100,2025-01-30_12-07-32-431655
1738264057.457450,305384.000,46740,1,TL,1,100,2025-01-30_12-07-37-445687
1738264062.519652,310446.000,47579,1,TL,1,100,2025-01-30_12-07-37-542375
1738264062.541653,310468.000,47582,1,TL,1,100,2025-01-30_12-07-42-528334
1738264067.651857,315578.000,48423,1,TL,1,100,2025-01-30_12-07-42-686179
1738264067.666857,315593.000,48426,1,TL,1,100,2025-01-30_12-07-47-660530
1738264072.761060,320687.000,49264,1,TL,1,100,2025-01-30_12-07-47-781505
1738264072.775061,320701.000,49267,1,TL,1,100,2025-01-30_12-07-52-769061
1738264077.885265,325811.000,50105,1,TL,1,100,2025-01-30_12-07-52-940247
1738264077.975269,325901.000,50108,1,TL,1,100,2025-01-30_12-07-57-901236
1738264083.019470,330945.000,50951,1,TL,1,100,2025-01-30_12-07-58-026911
1738264083.046471,330972.000,50954,1,TL,1,100,2025-01-30_12-08-03-027471
1738264088.144675,336070.000,51798,1,TL,1,100,2025-01-30_12-08-03-155093
1738264088.166676,336092.000,51801,1,TL,1,100,2025-01-30_12-08-08-153111
1738264093.275880,341201.000,52644,1,TL,1,100,2025-01-30_12-08-08-286698
1738264093.290880,341216.000,52647,1,TL,1,100,2025-01-30_12-08-13-284540
1738264098.397084,346322.000,53494,1,TL,1,100,2025-01-30_12-08-13-457158
1738264098.445086,346370.000,53497,1,TL,1,100,2025-01-30_12-08-18-427119
1738264103.533289,351458.000,54339,1,TL,1,100,2025-01-30_12-08-18-536466
1738264103.554290,351479.000,54342,1,TL,1,100,2025-01-30_12-08-23-547372
1738264108.666494,356591.000,55178,1,TL,1,100,2025-01-30_12-08-23-674919
1738264108.698495,356623.000,55181,1,TL,1,100,2025-01-30_12-08-28-681151
1738264113.792699,361717.000,56019,1,TL,1,100,2025-01-30_12-08-28-805165
1738264113.812699,361737.000,56022,1,TL,1,100,2025-01-30_12-08-33-805411
1738264118.917903,366842.000,56868,1,TL,1,100,2025-01-30_12-08-33-977734
1738264118.937904,366862.000,56871,1,TL,1,100,2025-01-30_12-08-38-931851
1738264124.049108,371973.000,57707,1,TL,1,100,2025-01-30_12-08-39-055888
1738264124.066109,371990.000,57710,1,TL,1,100,2025-01-30_12-08-44-059333
1738264129.159312,377083.000,58547,1,TL,1,100,2025-01-30_12-08-44-188117
