Timestamp,BI
1738263929.10078,1783
1738263930.8838,1612.5
1738263932.67817,1442
1738263934.06242,1384
1738263934.39726,1369
1738263935.76595,550
1738263936.22521,550
1738263936.77541,1369
1738263938.31636,1225
1738263939.85935,1225
1738263941.08408,1225
1738263941.63937,555
1738263941.99144,374
1738263942.36522,374
1738263942.69867,374
1738263943.25479,401
1738263943.65609,401
1738263944.09215,434
1738263944.42134,434
1738263944.85505,436
1738263945.4097,466
1738263945.87599,466
1738263946.45642,555
1738263946.89214,518
1738263947.56516,580
1738263948.08288,673
1738263948.80661,673
1738263949.64495,724
1738263950.2575,838
1738263951.44985,1057
1738263952.50676,1057
1738263953.5733,1067
1738263953.92795,1067
1738263955.19403,1266
1738263956.52062,1266
1738263957.79127,1271
1738263959.02652,1271
1738263960.33717,1235
1738263960.66231,1235
1738263961.60052,938
1738263963.12988,917
1738263964.04736,917
1738263964.67475,917
1738263965.2361,917
1738263966.81817,912
1738263968.49481,1091
1738263969.40714,1091
1738263970.49831,912
1738263971.29481,912
1738263971.94604,1040
1738263973.32149,1040
1738263974.36169,1040
1738263976.1475,1040
1738263976.98168,985
1738263977.66756,834
1738263978.65276,686
1738263979.2956,686
1738263979.92765,902
1738263980.82975,643
1738263981.77897,632
1738263982.30445,886
1738263982.81147,525
1738263983.69762,525
1738263984.05662,886
1738263985.27223,974
1738263986.24624,974
1738263987.44393,974
1738263987.76277,455
1738263988.21823,455
1738263988.63143,413
1738263989.52014,455
1738263989.84255,645
1738263990.4875,763
1738263991.25081,645
1738263992.04264,645
1738263992.66626,676
1738263993.02521,624
1738263993.7015,359
1738263994.03583,359
1738263994.34673,373
1738263994.97336,373
1738263995.34615,627
1738263996.61822,627
1738263997.88527,842
1738263998.2479,1155
1738263999.09012,842
1738264000.24535,842
1738264000.70318,842
1738264001.91187,658
1738264002.57026,613
1738264003.18328,613
1738264003.53163,613
1738264004.05898,613
1738264005.10576,718
1738264005.82339,1047
1738264007.08944,1047
1738264008.5058,718
1738264008.91651,928
1738264009.33773,421
1738264010.26575,421
1738264010.57538,421
1738264011.62553,928
1738264011.961,1050
1738264013.32969,1281
1738264014.61083,1281
1738264015.94546,1281
1738264016.87863,938
1738264017.81641,933
1738264018.21034,808
1738264018.7024,808
1738264019.51057,808
1738264020.45508,945
1738264021.80783,945
1738264023.19848,945
1738264023.80011,880
