Timestamp,BI
1738263929.11051,1452
1738263930.8944,1339
1738263932.68887,1226
1738263941.07435,890.5
1738263941.62973,567
1738263942.00084,561
1738263942.35549,495
1738263942.68807,413.5
1738263943.25479,413.5
1738263943.64636,413.5
1738263944.0817,413.5
1738263944.41204,444
1738263944.86477,449.5
1738263945.39998,469.5
1738263945.88633,469.5
1738263946.44582,496.5
1738263946.89214,521
1738263947.55446,547
1738263948.06148,586
1738263948.79731,637.5
1738263949.63435,699
1738263950.24706,786.5
1738263951.44022,946.5
1738263952.49606,1124.5
1738263953.91823,1222
1738263955.1837,1253.5
1738263956.53002,1255
1738263957.78067,1260.5
1738263959.03712,1287
1738263960.34657,1287
1738263961.60052,1260.5
1738263968.48517,1255
1738263971.95664,1252.5
1738263972.38396,1153
1738263973.33089,1149
1738263974.37213,1133.5
1738263981.76925,1046.5
1738263982.82111,1046.5
1738263984.06732,997.5
1738263985.28257,997.5
1738263986.23652,997.5
1738263987.45356,951
1738263988.2085,951
1738263988.62179,928
1738263989.52954,928
1738263990.47778,928
1738263991.26114,918
1738263992.05324,850
1738263993.03555,918
1738263994.03583,938
1738263994.96395,965
1738263995.33642,991
1738263996.62882,991
1738263997.89587,1077.5
1738263999.09952,1172
1738264000.25498,1172
1738264000.71291,1196.5
1738264001.90214,1235
1738264003.17258,1235
1738264004.06943,1196.5
1738264005.83312,1213.5
1738264007.09917,1252
1738264008.4951,1268
1738264009.34833,1268
1738264010.58598,1305
1738264011.97073,1305
1738264013.34002,1263.5
1738264014.6011,1249.5
1738264015.94546,1087.5
1738264016.86933,1087.5
1738264017.80668,940.5
1738264018.2007,940.5
1738264018.7024,940.5
1738264019.50084,940.5
1738264020.44464,940.5
1738264021.81723,940.5
1738264023.18788,877.5
1738264024.38858,877.5
1738264025.83799,968
1738264026.64945,968
1738264027.00873,901.5
1738264027.40025,901.5
1738264028.39262,692.5
1738264028.96613,692.5
1738264029.44883,692.5
1738264030.44083,552
1738264030.97119,573
1738264031.84923,726
1738264033.01881,700.5
1738264033.34269,852
1738264033.91451,877.5
1738264034.87215,877.5
1738264035.69878,877.5
1738264036.57602,852
1738264037.98957,700.5
1738264039.27712,852
1738264039.81856,852
1738264040.15476,852
1738264040.72887,892
1738264041.63591,979.5
1738264042.02983,740.5
1738264043.36329,557.5
1738264044.75821,499
1738264045.81017,720
1738264046.12654,866.5
1738264046.47668,776
1738264046.90103,776
1738264047.76706,586.5
1738264048.6341,455.5
1738264049.3204,455.5
1738264049.80714,586.5
1738264050.22116,586.5
1738264050.55927,776
1738264051.80832,776.5
1738264052.92945,586.5
1738264053.24968,764
1738264054.579,1081
1738264055.85772,1125
1738264056.1722,1125
1738264057.21344,1105
1738264058.34267,1065
1738264059.64326,1065
1738264060.73218,996
1738264061.68292,996
1738264062.57873,1065
1738264063.39135,1095
1738264064.24672,1095
1738264065.34731,1032
1738264066.84923,1038
1738264067.97232,1038
1738264069.48266,1087.5
1738264070.45807,1087.5
1738264072.14404,1087.5
1738264072.49425,1031.5
1738264073.56849,982
1738264074.54395,982
1738264075.53306,975
1738264076.41921,930.5
1738264077.26434,930.5
1738264078.28955,930.5
1738264079.01601,869.5
1738264079.71234,849
1738264083.39294,785.5
1738264084.24552,757.5
1738264084.57063,757.5
1738264084.97375,711
1738264085.42938,742.5
1738264086.2181,703.5
1738264087.143,703.5
1738264087.76066,703.5
1738264088.83925,769.5
1738264089.16472,857
1738264090.10093,930.5
1738264091.59411,942.5
1738264092.34364,942.5
1738264093.40707,963
1738264094.57575,963
1738264095.52497,963
1738264095.8758,994
1738264096.85242,994
1738264097.86352,994
1738264098.20458,963
1738264099.38532,963
1738264101.3822,902
1738264101.75122,902
1738264102.43915,869
1738264103.52429,869
1738264104.35132,869
1738264105.15391,815
1738264106.06493,815
1738264107.14607,857.5
1738264126.98922,899.5
1738264127.34924,857.5
1738264128.23694,899.5
1738264129.4886,948
1738264130.80865,1033
1738264136.8578,975
1738264138.19301,1118
1738264142.17583,1161.5
1738264143.42679,1161.5
1738264144.39148,1028.5
1738264148.73082,975
1738264149.80332,1028.5
1738264156.54501,975
1738264157.34744,906
1738264160.42986,824.5
1738264161.5076,824.5
1738264168.73607,824.5
1738264169.20347,778.5
1738264169.77343,778.5
1738264170.65057,801
1738264172.15521,816
1738264172.66783,816
1738264173.2054,988
1738264174.38078,1137
1738264181.65023,1213
1738264183.44812,1213
1738264184.54742,1137
1738264186.0234,1137
1738264187.68909,1137
1738264188.71129,1151
1738264189.36662,1060.5
1738264190.12695,1012
1738264190.62577,987
1738264191.82848,866
1738264192.35883,707.5
1738264193.36127,602
1738264194.33325,629.5
1738264194.87603,629.5
1738264195.26255,841
1738264195.81197,819.5
1738264196.52227,950.5
1738264197.93533,869.5
1738264199.11374,869.5
1738264200.04296,1053.5
1738264207.77278,1238.5
1738264239.64872,1238.5
1738264249.16374,1252
1738264255.07643,1252
1738264256.94141,1252
1738264257.26963,1320
1738264258.47447,1273
1738264260.33046,1273
1738264265.28508,1182
1738264266.6258,927.5
1738264267.32183,681
1738264267.68675,927.5
1738264268.3022,818
1738264268.96789,681
1738264269.31282,681
1738264270.54229,681
1738264271.48189,640.5
1738264271.99183,803
1738264273.29134,975.5
1738264274.63082,975.5
1738264275.09796,1039.5
1738264276.10918,975.5
1738264277.17755,875
1738264277.49412,1005
1738264279.01275,869
1738264279.55332,793
1738264280.29268,793
1738264281.29175,793
1738264281.79341,793
1738264282.64017,923
1738264283.11128,847
1738264284.35351,923
1738264285.85477,999
1738264287.37745,1044.5
