LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1738263927.351256,175283,25349,1,HR,1,100,86.70
1738263932.531463,180463,26202,1,HR,1,100,70.03
1738263933.440499,181372,26352,1,HR,1,100,69.28
1738263940.726790,188658,27561,1,HR,1,100,55.73
1738263941.696829,189628,27713,1,HR,1,100,57.09
1738263942.953879,190885,27932,1,HR,1,100,55.16
1738263944.399936,192331,28166,1,HR,1,100,52.16
1738263945.826993,193758,28403,1,HR,1,100,50.02
1738263953.743309,201674,29691,1,HR,1,100,40.60
1738263955.093363,203024,29913,1,HR,1,100,41.53
1738263957.309452,205240,30282,1,HR,1,100,38.39
1738263959.385535,207316,30615,1,HR,1,100,36.33
1738263960.652585,208583,30823,1,HR,1,100,38.84
1738263961.845633,209776,31023,1,HR,1,100,41.41
1738263963.002679,210933,31226,1,HR,1,100,43.91
1738263963.825712,211756,31360,1,HR,1,100,50.41
1738263964.542741,212473,31479,1,HR,1,100,57.99
1738263966.092803,214023,31734,1,HR,1,100,53.76
1738263969.841952,217772,32351,1,HR,1,100,45.40
1738263971.725027,219655,32657,1,HR,1,100,42.44
1738263973.052080,220982,32876,1,HR,1,100,43.19
1738263974.322131,222252,33094,1,HR,1,100,44.17
1738263976.318211,224248,33417,1,HR,1,100,41.09
1738263982.561460,230491,34438,1,HR,1,100,34.11
1738263983.257488,231187,34557,1,HR,1,100,45.85
1738263983.708506,231638,34625,1,HR,1,100,65.97
1738263984.397533,232327,34743,1,HR,1,100,70.63
1738263985.557580,233487,34927,1,HR,1,100,66.53
1738263986.827630,234757,35148,1,HR,1,100,62.33
1738263987.330650,235260,35219,1,HR,1,100,75.14
1738263987.797669,235727,35304,1,HR,1,100,87.43
1738263988.167684,236097,35372,1,HR,1,100,104.04
1738263989.230726,237160,35540,1,HR,1,100,93.62
1738263990.043759,237973,35675,1,HR,1,100,89.27
1738263991.010797,238940,35829,1,HR,1,100,83.32
1738263991.657823,239587,35947,1,HR,1,100,85.64
1738263994.136922,242066,36349,1,HR,1,100,72.03
1738263995.956995,243886,36640,1,HR,1,100,63.39
1738263997.031038,244960,36809,1,HR,1,100,61.88
1738263998.387092,246316,37045,1,HR,1,100,58.01
1738264000.253166,248182,37345,1,HR,1,100,52.32
1738264001.010196,248939,37463,1,HR,1,100,58.47
1738264001.393212,249322,37536,1,HR,1,100,80.57
1738264002.227245,250156,37672,1,HR,1,100,78.92
1738264002.560258,250489,37725,1,HR,1,100,100.60
1738264003.400292,251329,37875,1,HR,1,100,94.31
1738264004.616340,252545,38077,1,HR,1,100,84.37
1738264008.993515,256922,38782,1,HR,1,100,68.69
1738264011.375610,259304,39168,1,HR,1,100,59.08
1738264012.436652,260365,39354,1,HR,1,100,58.65
1738264013.679702,261608,39555,1,HR,1,100,56.37
1738264015.039756,262968,39773,1,HR,1,100,53.72
1738264016.318807,264247,39990,1,HR,1,100,52.36
1738264017.415851,265344,40167,1,HR,1,100,52.96
1738264020.435972,268364,40666,1,HR,1,100,45.63
1738264022.569057,270497,41024,1,HR,1,100,41.81
1738264023.689102,271617,41208,1,HR,1,100,44.43
1738264024.952152,272880,41409,1,HR,1,100,45.22
1738264026.212202,274140,41626,1,HR,1,100,45.84
1738264027.498254,275426,41834,1,HR,1,100,46.15
1738264028.732303,276660,42035,1,HR,1,100,46.73
1738264029.988353,277916,42236,1,HR,1,100,47.10
1738264031.355408,279283,42470,1,HR,1,100,46.44
1738264032.394449,280322,42628,1,HR,1,100,49.06
1738264035.531574,283459,43144,1,HR,1,100,42.45
1738264042.434850,290362,44270,1,HR,1,100,34.96
1738264043.703901,291631,44487,1,HR,1,100,37.77
1738264045.013953,292941,44704,1,HR,1,100,39.64
1738264048.647098,296574,45292,1,HR,1,100,34.53
1738264051.747222,299674,45807,1,HR,1,100,31.19
1738264052.937269,300864,46001,1,HR,1,100,35.56
1738264054.210320,302137,46201,1,HR,1,100,38.24
1738264055.033353,302960,46336,1,HR,1,100,46.00
1738264056.166398,304093,46536,1,HR,1,100,47.68
1738264057.490451,305417,46744,1,HR,1,100,47.19
1738264058.716500,306643,46946,1,HR,1,100,47.72
1738264060.156557,308083,47195,1,HR,1,100,46.44
1738264064.142717,312069,47834,1,HR,1,100,39.50
1738264064.956749,312883,47969,1,HR,1,100,47.18
1738264066.285802,314212,48186,1,HR,1,100,46.80
1738264067.535852,315462,48405,1,HR,1,100,47.15
1738264069.202919,317129,48678,1,HR,1,100,44.75
1738264071.289002,319215,49012,1,HR,1,100,41.25
1738264072.409046,320335,49198,1,HR,1,100,44.09
1738264073.779101,321705,49420,1,HR,1,100,44.10
1738264075.929187,323855,49786,1,HR,1,100,40.56
1738264076.802222,324728,49921,1,HR,1,100,46.87
1738264078.209278,326135,50162,1,HR,1,100,45.98
1738264078.955308,326881,50281,1,HR,1,100,53.78
1738264080.455368,328381,50530,1,HR,1,100,50.84
1738264081.679417,329605,50731,1,HR,1,100,50.47
1738264082.501449,330427,50867,1,HR,1,100,55.72
1738264083.132475,331058,50974,1,HR,1,100,64.50
1738264083.468488,331394,51026,1,HR,1,100,90.57
1738264084.595533,332521,51210,1,HR,1,100,82.35
1738264085.745579,333671,51395,1,HR,1,100,75.74
1738264086.834622,334760,51578,1,HR,1,100,71.26
1738264087.404645,335330,51681,1,HR,1,100,78.81
1738264088.848703,336774,51905,1,HR,1,100,70.62
1738264089.651735,337577,52040,1,HR,1,100,71.60
1738264091.197797,339123,52306,1,HR,1,100,64.40
1738264091.881824,339807,52408,1,HR,1,100,69.70
1738264092.471847,340397,52511,1,HR,1,100,77.20
1738264093.434886,341360,52667,1,HR,1,100,73.93
1738264094.047910,341973,52769,1,HR,1,100,79.36
1738264094.514929,342440,52854,1,HR,1,100,90.71
1738264095.040950,342966,52939,1,HR,1,100,96.19
1738264095.434966,343360,53007,1,HR,1,100,109.01
1738264096.150994,344076,53125,1,HR,1,100,103.56
1738264097.394044,345319,53328,1,HR,1,100,91.30
1738264098.564091,346489,53517,1,HR,1,100,82.51
1738264099.748138,347673,53718,1,HR,1,100,75.57
1738264100.867182,348792,53902,1,HR,1,100,70.79
1738264102.037229,349962,54087,1,HR,1,100,66.55
1738264103.360282,351285,54307,1,HR,1,100,61.86
1738264104.197315,352122,54446,1,HR,1,100,64.37
1738264110.933584,358858,55550,1,HR,1,100,52.06
1738264111.586611,359511,55650,1,HR,1,100,61.33
1738264112.769658,360694,55854,1,HR,1,100,59.00
1738264114.059709,361984,56060,1,HR,1,100,56.30
1738264115.292758,363217,56261,1,HR,1,100,54.72
1738264116.413803,364338,56445,1,HR,1,100,54.57
1738264117.416843,365341,56614,1,HR,1,100,55.78
1738264118.332880,366257,56766,1,HR,1,100,58.04
1738264118.429884,366354,56784,1,HR,1,100,193.29
1738264119.802938,367727,57007,1,HR,1,100,160.07
1738264121.976025,369900,57357,1,HR,1,100,130.70
1738264125.506166,373430,57946,1,HR,1,100,105.46
1738264128.576289,376500,58447,1,HR,1,100,86.40
1738264133.245475,381169,59219,1,HR,1,100,70.08
1738264138.161671,386085,60006,1,HR,1,100,57.24
1738264139.105709,387029,60174,1,HR,1,100,58.85
1738264140.114749,388038,60328,1,HR,1,100,59.11
1738264141.118789,389042,60496,1,HR,1,100,59.31
1738264142.481844,390405,60715,1,HR,1,100,56.00
1738264144.287916,392211,61016,1,HR,1,100,51.01
1738264150.721173,398644,62076,1,HR,1,100,41.76
1738264153.401280,401324,62511,1,HR,1,100,37.49
1738264154.234313,402157,62645,1,HR,1,100,45.23
1738264155.521364,403444,62852,1,HR,1,100,45.67
1738264156.980422,404903,63102,1,HR,1,100,44.72
1738264158.520484,406443,63355,1,HR,1,100,43.50
1738264160.157549,408080,63627,1,HR,1,100,42.06
1738264162.323636,410246,63979,1,HR,1,100,38.92
1738264163.780694,411703,64213,1,HR,1,100,39.46
1738264164.656729,412579,64365,1,HR,1,100,46.20
1738264165.576766,413499,64521,1,HR,1,100,50.42
1738264166.756813,414679,64705,1,HR,1,100,50.62
1738264167.683850,415606,64858,1,HR,1,100,53.86
1738264168.266873,416189,64960,1,HR,1,100,64.88
1738264170.812975,418735,65381,1,HR,1,100,55.75
1738264173.103066,421025,214,1,HR,1,100,49.24
1738264173.780093,421702,331,1,HR,1,100,58.20
1738264175.363156,423285,588,1,HR,1,100,53.76
1738264178.756292,426678,1155,1,HR,1,100,45.77
1738264179.493321,427415,1272,1,HR,1,100,53.86
1738264181.896417,429818,1677,1,HR,1,100,47.49
1738264182.959460,430881,1847,1,HR,1,100,49.52
1738264184.202509,432124,2047,1,HR,1,100,49.35
1738264185.292553,433214,2232,1,HR,1,100,50.73
1738264190.488760,438410,3085,1,HR,1,100,42.04
1738264191.158787,439080,3209,1,HR,1,100,52.90
1738264192.431838,440353,3412,1,HR,1,100,51.72
