LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1738263927.763672,175695.400,25419,10,PG,1,100,6803
1738263927.774273,175706.000,25419,10,PG,1,100,6782
1738263927.783673,175715.400,25436,10,PG,1,100,6807
1738263927.793074,175724.800,25436,10,PG,1,100,6786
1738263927.802474,175734.200,25436,10,PG,1,100,6794
1738263927.811874,175743.600,25436,10,PG,1,100,6791
1738263927.821275,175753.000,25436,10,PG,1,100,6800
1738263927.830675,175762.400,25436,10,PG,1,100,6803
1738263927.840075,175771.800,25436,10,PG,1,100,6804
1738263927.849476,175781.200,25436,10,PG,1,100,6815
1738263927.858876,175790.600,25436,10,PG,1,100,6811
1738263927.868277,175800.000,25436,10,PG,1,100,6777
1738263927.878877,175810.600,25453,10,PG,1,100,6789
1738263927.889477,175821.200,25453,10,PG,1,100,6804
1738263927.900078,175831.800,25453,10,PG,1,100,6783
1738263927.910678,175842.400,25453,10,PG,1,100,6780
1738263927.921279,175853.000,25453,10,PG,1,100,6792
1738263927.931879,175863.600,25453,10,PG,1,100,6779
1738263927.942480,175874.200,25453,10,PG,1,100,6791
1738263927.953080,175884.800,25453,10,PG,1,100,6788
1738263927.963680,175895.400,25453,10,PG,1,100,6779
1738263927.974281,175906.000,25453,10,PG,1,100,6788
1738263927.984726,175916.444,25470,9,PG,1,100,6798
1738263927.995171,175926.889,25470,9,PG,1,100,6775
1738263928.005615,175937.333,25470,9,PG,1,100,6803
1738263928.016060,175947.778,25470,9,PG,1,100,6781
1738263928.026505,175958.222,25470,9,PG,1,100,6762
1738263928.036950,175968.667,25470,9,PG,1,100,6758
1738263928.047395,175979.111,25470,9,PG,1,100,6776
1738263928.057840,175989.556,25470,9,PG,1,100,6772
1738263928.068285,176000.000,25470,9,PG,1,100,6773
1738263928.077921,176009.636,25486,11,PG,1,100,6766
1738263928.087558,176019.273,25486,11,PG,1,100,6767
1738263928.097195,176028.909,25486,11,PG,1,100,6789
1738263928.106832,176038.545,25486,11,PG,1,100,6798
1738263928.116468,176048.182,25486,11,PG,1,100,6771
1738263928.126105,176057.818,25486,11,PG,1,100,6790
1738263928.135742,176067.455,25486,11,PG,1,100,6774
1738263928.145379,176077.091,25486,11,PG,1,100,6790
1738263928.155015,176086.727,25486,11,PG,1,100,6763
1738263928.164652,176096.364,25486,11,PG,1,100,6768
1738263928.174289,176106.000,25486,11,PG,1,100,6773
1738263928.184734,176116.444,25503,9,PG,1,100,6750
1738263928.195179,176126.889,25503,9,PG,1,100,6747
1738263928.205623,176137.333,25503,9,PG,1,100,6783
1738263928.216068,176147.778,25503,9,PG,1,100,6776
1738263928.226513,176158.222,25503,9,PG,1,100,6784
1738263928.236958,176168.667,25503,9,PG,1,100,6760
1738263928.247403,176179.111,25503,9,PG,1,100,6752
1738263928.257848,176189.556,25503,9,PG,1,100,6757
1738263928.268292,176200.000,25503,9,PG,1,100,6794
1738263928.277929,176209.636,25519,11,PG,1,100,6743
1738263928.287566,176219.273,25519,11,PG,1,100,6782
1738263928.297203,176228.909,25519,11,PG,1,100,6758
1738263928.306839,176238.545,25519,11,PG,1,100,6757
1738263928.316476,176248.182,25519,11,PG,1,100,6771
1738263928.326113,176257.818,25519,11,PG,1,100,6794
1738263928.335750,176267.455,25519,11,PG,1,100,6756
1738263928.345387,176277.091,25519,11,PG,1,100,6758
1738263928.355023,176286.727,25519,11,PG,1,100,6724
1738263928.364660,176296.364,25519,11,PG,1,100,6746
1738263928.374297,176306.000,25519,11,PG,1,100,6742
1738263928.384997,176316.700,25536,10,PG,1,100,6760
1738263928.395698,176327.400,25536,10,PG,1,100,6757
1738263928.406398,176338.100,25536,10,PG,1,100,6730
1738263928.417099,176348.800,25536,10,PG,1,100,6763
1738263928.427799,176359.500,25536,10,PG,1,100,6751
1738263928.438499,176370.200,25536,10,PG,1,100,6730
1738263928.449200,176380.900,25536,10,PG,1,100,6734
1738263928.459900,176391.600,25536,10,PG,1,100,6748
1738263928.470601,176402.300,25536,10,PG,1,100,6734
1738263928.481301,176413.000,25536,10,PG,1,100,6760
1738263928.490601,176422.300,25553,10,PG,1,100,6739
1738263928.499902,176431.600,25553,10,PG,1,100,6728
1738263928.509202,176440.900,25553,10,PG,1,100,6751
1738263928.518502,176450.200,25553,10,PG,1,100,6729
1738263928.527803,176459.500,25553,10,PG,1,100,6720
1738263928.537103,176468.800,25553,10,PG,1,100,6720
1738263928.546404,176478.100,25553,10,PG,1,100,6744
1738263928.555704,176487.400,25553,10,PG,1,100,6737
1738263928.565004,176496.700,25553,10,PG,1,100,6742
1738263928.574305,176506.000,25553,10,PG,1,100,6771
1738263928.585005,176516.700,25569,10,PG,1,100,6733
1738263928.595706,176527.400,25569,10,PG,1,100,6725
1738263928.606406,176538.100,25569,10,PG,1,100,6748
1738263928.617106,176548.800,25569,10,PG,1,100,6728
1738263928.627807,176559.500,25569,10,PG,1,100,6743
1738263928.638507,176570.200,25569,10,PG,1,100,6756
1738263928.649208,176580.900,25569,10,PG,1,100,6753
1738263928.659908,176591.600,25569,10,PG,1,100,6751
1738263928.670609,176602.300,25569,10,PG,1,100,6767
1738263928.681309,176613.000,25569,10,PG,1,100,6797
1738263928.691037,176622.727,25585,11,PG,1,100,6788
1738263928.700764,176632.455,25585,11,PG,1,100,6780
1738263928.710492,176642.182,25585,11,PG,1,100,6790
1738263928.720220,176651.909,25585,11,PG,1,100,6781
1738263928.729947,176661.636,25585,11,PG,1,100,6814
1738263928.739675,176671.364,25585,11,PG,1,100,6830
1738263928.749403,176681.091,25585,11,PG,1,100,6813
1738263928.759130,176690.818,25585,11,PG,1,100,6813
1738263928.768858,176700.545,25585,11,PG,1,100,6817
1738263928.778586,176710.273,25585,11,PG,1,100,6845
1738263928.788313,176720.000,25585,11,PG,1,100,6829
1738263928.798647,176730.333,25603,9,PG,1,100,6818
1738263928.808981,176740.667,25603,9,PG,1,100,6821
1738263928.819314,176751.000,25603,9,PG,1,100,6840
1738263928.829648,176761.333,25603,9,PG,1,100,6821
1738263928.839982,176771.667,25603,9,PG,1,100,6861
1738263928.850316,176782.000,25603,9,PG,1,100,6819
1738263928.860650,176792.333,25603,9,PG,1,100,6868
1738263928.870983,176802.667,25603,9,PG,1,100,6824
1738263928.881317,176813.000,25603,9,PG,1,100,6830
1738263928.891045,176822.727,25619,11,PG,1,100,6807
1738263928.900772,176832.455,25619,11,PG,1,100,6857
1738263928.910500,176842.182,25619,11,PG,1,100,6823
1738263928.920228,176851.909,25619,11,PG,1,100,6845
1738263928.929955,176861.636,25619,11,PG,1,100,6848
1738263928.939683,176871.364,25619,11,PG,1,100,6890
1738263928.949411,176881.091,25619,11,PG,1,100,6871
1738263928.959138,176890.818,25619,11,PG,1,100,6891
1738263928.968866,176900.545,25619,11,PG,1,100,6916
1738263928.978594,176910.273,25619,11,PG,1,100,7038
1738263928.988321,176920.000,25619,11,PG,1,100,7089
1738263928.998655,176930.333,25635,9,PG,1,100,7076
1738263929.008989,176940.667,25635,9,PG,1,100,7073
1738263929.019322,176951.000,25635,9,PG,1,100,7100
1738263929.029656,176961.333,25635,9,PG,1,100,7117
1738263929.039990,176971.667,25635,9,PG,1,100,7108
1738263929.050324,176982.000,25635,9,PG,1,100,7119
1738263929.060658,176992.333,25635,9,PG,1,100,7166
1738263929.070991,177002.667,25635,9,PG,1,100,7181
1738263929.081325,177013.000,25635,9,PG,1,100,7185
1738263929.091053,177022.727,25651,11,PG,1,100,7200
1738263929.100780,177032.455,25651,11,PG,1,100,7194
1738263929.110508,177042.182,25651,11,PG,1,100,7188
1738263929.120236,177051.909,25651,11,PG,1,100,7180
1738263929.129963,177061.636,25651,11,PG,1,100,7167
1738263929.139691,177071.364,25651,11,PG,1,100,7167
1738263929.149419,177081.091,25651,11,PG,1,100,7149
1738263929.159146,177090.818,25651,11,PG,1,100,7157
1738263929.168874,177100.545,25651,11,PG,1,100,7121
1738263929.178602,177110.273,25651,11,PG,1,100,7118
1738263929.188329,177120.000,25651,11,PG,1,100,7072
1738263929.198930,177130.600,25669,10,PG,1,100,7084
1738263929.209530,177141.200,25669,10,PG,1,100,7035
1738263929.220130,177151.800,25669,10,PG,1,100,7064
1738263929.230731,177162.400,25669,10,PG,1,100,7010
1738263929.241331,177173.000,25669,10,PG,1,100,6998
1738263929.251932,177183.600,25669,10,PG,1,100,7027
1738263929.262532,177194.200,25669,10,PG,1,100,7000
1738263929.273133,177204.800,25669,10,PG,1,100,7025
1738263929.283733,177215.400,25669,10,PG,1,100,6983
1738263929.294333,177226.000,25669,10,PG,1,100,6988
1738263929.304565,177236.231,25688,13,PG,1,100,6980
1738263929.314796,177246.462,25688,13,PG,1,100,6962
1738263929.325027,177256.692,25688,13,PG,1,100,6961
1738263929.335258,177266.923,25688,13,PG,1,100,6963
1738263929.345489,177277.154,25688,13,PG,1,100,6934
1738263929.355721,177287.385,25688,13,PG,1,100,6926
1738263929.365952,177297.615,25688,13,PG,1,100,6919
1738263929.376183,177307.846,25688,13,PG,1,100,6921
1738263929.386414,177318.077,25688,13,PG,1,100,6904
1738263929.396645,177328.308,25688,13,PG,1,100,6916
1738263929.406876,177338.538,25688,13,PG,1,100,6892
1738263929.417108,177348.769,25688,13,PG,1,100,6891
1738263929.427339,177359.000,25688,13,PG,1,100,6911
1738263929.436739,177368.400,25705,10,PG,1,100,6861
1738263929.446140,177377.800,25705,10,PG,1,100,6871
1738263929.455540,177387.200,25705,10,PG,1,100,6847
1738263929.464940,177396.600,25705,10,PG,1,100,6824
1738263929.474341,177406.000,25705,10,PG,1,100,6818
1738263929.483741,177415.400,25705,10,PG,1,100,6814
1738263929.493141,177424.800,25705,10,PG,1,100,6819
1738263929.502542,177434.200,25705,10,PG,1,100,6809
1738263929.511942,177443.600,25705,10,PG,1,100,6807
1738263929.521343,177453.000,25705,10,PG,1,100,6824
1738263929.531943,177463.600,25721,10,PG,1,100,6809
1738263929.542543,177474.200,25721,10,PG,1,100,6816
1738263929.553144,177484.800,25721,10,PG,1,100,6787
1738263929.563744,177495.400,25721,10,PG,1,100,6752
1738263929.574345,177506.000,25721,10,PG,1,100,6771
1738263929.584945,177516.600,25721,10,PG,1,100,6772
1738263929.595546,177527.200,25721,10,PG,1,100,6763
1738263929.606146,177537.800,25721,10,PG,1,100,6719
1738263929.616746,177548.400,25721,10,PG,1,100,6742
1738263929.627347,177559.000,25721,10,PG,1,100,6716
1738263929.637792,177569.444,25738,9,PG,1,100,6752
1738263929.648237,177579.889,25738,9,PG,1,100,6704
1738263929.658681,177590.333,25738,9,PG,1,100,6721
1738263929.669126,177600.778,25738,9,PG,1,100,6714
1738263929.679571,177611.222,25738,9,PG,1,100,6682
1738263929.690016,177621.667,25738,9,PG,1,100,6675
1738263929.700461,177632.111,25738,9,PG,1,100,6719
1738263929.710906,177642.556,25738,9,PG,1,100,6702
1738263929.721350,177653.000,25738,9,PG,1,100,6684
1738263929.731078,177662.727,25754,11,PG,1,100,6701
1738263929.740806,177672.455,25754,11,PG,1,100,6673
1738263929.750534,177682.182,25754,11,PG,1,100,6686
1738263929.760261,177691.909,25754,11,PG,1,100,6687
1738263929.769989,177701.636,25754,11,PG,1,100,6671
1738263929.779716,177711.364,25754,11,PG,1,100,6688
1738263929.789444,177721.091,25754,11,PG,1,100,6681
1738263929.799172,177730.818,25754,11,PG,1,100,6714
1738263929.808899,177740.545,25754,11,PG,1,100,6693
1738263929.818627,177750.273,25754,11,PG,1,100,6659
1738263929.828355,177760.000,25754,11,PG,1,100,6697
1738263929.837991,177769.636,25772,11,PG,1,100,6697
1738263929.847628,177779.273,25772,11,PG,1,100,6681
1738263929.857265,177788.909,25772,11,PG,1,100,6684
1738263929.866902,177798.545,25772,11,PG,1,100,6677
1738263929.876539,177808.182,25772,11,PG,1,100,6683
1738263929.886175,177817.818,25772,11,PG,1,100,6678
1738263929.895812,177827.455,25772,11,PG,1,100,6673
1738263929.905449,177837.091,25772,11,PG,1,100,6679
1738263929.915086,177846.727,25772,11,PG,1,100,6676
1738263929.924722,177856.364,25772,11,PG,1,100,6705
1738263929.934359,177866.000,25772,11,PG,1,100,6693
1738263929.944693,177876.333,25787,9,PG,1,100,6683
1738263929.955027,177886.667,25787,9,PG,1,100,6662
1738263929.965360,177897.000,25787,9,PG,1,100,6687
1738263929.975694,177907.333,25787,9,PG,1,100,6667
1738263929.986028,177917.667,25787,9,PG,1,100,6690
1738263929.996361,177928.000,25787,9,PG,1,100,6705
1738263930.006695,177938.333,25787,9,PG,1,100,6704
1738263930.017029,177948.667,25787,9,PG,1,100,6670
1738263930.027363,177959.000,25787,9,PG,1,100,6692
1738263930.038063,177969.700,25804,10,PG,1,100,6667
1738263930.048764,177980.400,25804,10,PG,1,100,6702
1738263930.059464,177991.100,25804,10,PG,1,100,6675
1738263930.070164,178001.800,25804,10,PG,1,100,6676
1738263930.080865,178012.500,25804,10,PG,1,100,6687
1738263930.091565,178023.200,25804,10,PG,1,100,6641
1738263930.102266,178033.900,25804,10,PG,1,100,6692
1738263930.112966,178044.600,25804,10,PG,1,100,6696
1738263930.123667,178055.300,25804,10,PG,1,100,6672
1738263930.134367,178066.000,25804,10,PG,1,100,6670
1738263930.144095,178075.727,25821,11,PG,1,100,6682
1738263930.153822,178085.455,25821,11,PG,1,100,6672
1738263930.163550,178095.182,25821,11,PG,1,100,6685
1738263930.173278,178104.909,25821,11,PG,1,100,6676
1738263930.183005,178114.636,25821,11,PG,1,100,6690
1738263930.192733,178124.364,25821,11,PG,1,100,6719
1738263930.202461,178134.091,25821,11,PG,1,100,6683
1738263930.212188,178143.818,25821,11,PG,1,100,6686
1738263930.221916,178153.545,25821,11,PG,1,100,6673
1738263930.231644,178163.273,25821,11,PG,1,100,6662
1738263930.241371,178173.000,25821,11,PG,1,100,6694
1738263930.251705,178183.333,25838,9,PG,1,100,6705
1738263930.262039,178193.667,25838,9,PG,1,100,6709
1738263930.272372,178204.000,25838,9,PG,1,100,6723
1738263930.282706,178214.333,25838,9,PG,1,100,6699
1738263930.293040,178224.667,25838,9,PG,1,100,6662
1738263930.303374,178235.000,25838,9,PG,1,100,6684
1738263930.313708,178245.333,25838,9,PG,1,100,6709
1738263930.324041,178255.667,25838,9,PG,1,100,6701
1738263930.334375,178266.000,25838,9,PG,1,100,6710
1738263930.344103,178275.727,25854,11,PG,1,100,6709
1738263930.353830,178285.455,25854,11,PG,1,100,6692
1738263930.363558,178295.182,25854,11,PG,1,100,6708
1738263930.373286,178304.909,25854,11,PG,1,100,6719
1738263930.383013,178314.636,25854,11,PG,1,100,6697
1738263930.392741,178324.364,25854,11,PG,1,100,6680
1738263930.402469,178334.091,25854,11,PG,1,100,6695
1738263930.412196,178343.818,25854,11,PG,1,100,6681
1738263930.421924,178353.545,25854,11,PG,1,100,6709
1738263930.431652,178363.273,25854,11,PG,1,100,6653
1738263930.441379,178373.000,25854,11,PG,1,100,6677
1738263930.451980,178383.600,25871,10,PG,1,100,6678
1738263930.462580,178394.200,25871,10,PG,1,100,6655
1738263930.473181,178404.800,25871,10,PG,1,100,6700
1738263930.483781,178415.400,25871,10,PG,1,100,6692
1738263930.494381,178426.000,25871,10,PG,1,100,6670
1738263930.504982,178436.600,25871,10,PG,1,100,6693
1738263930.515582,178447.200,25871,10,PG,1,100,6677
1738263930.526183,178457.800,25871,10,PG,1,100,6676
1738263930.536783,178468.400,25871,10,PG,1,100,6684
1738263930.547384,178479.000,25871,10,PG,1,100,6681
1738263930.556784,178488.400,25887,10,PG,1,100,6685
1738263930.566184,178497.800,25887,10,PG,1,100,6672
1738263930.575585,178507.200,25887,10,PG,1,100,6691
1738263930.584985,178516.600,25887,10,PG,1,100,6704
1738263930.594385,178526.000,25887,10,PG,1,100,6705
1738263930.603786,178535.400,25887,10,PG,1,100,6703
1738263930.613186,178544.800,25887,10,PG,1,100,6678
1738263930.622586,178554.200,25887,10,PG,1,100,6702
1738263930.631987,178563.600,25887,10,PG,1,100,6676
1738263930.641387,178573.000,25887,10,PG,1,100,6689
1738263930.651988,178583.600,25904,10,PG,1,100,6687
1738263930.662588,178594.200,25904,10,PG,1,100,6702
1738263930.673188,178604.800,25904,10,PG,1,100,6665
1738263930.683789,178615.400,25904,10,PG,1,100,6692
1738263930.694389,178626.000,25904,10,PG,1,100,6686
1738263930.704990,178636.600,25904,10,PG,1,100,6685
1738263930.715590,178647.200,25904,10,PG,1,100,6716
1738263930.726191,178657.800,25904,10,PG,1,100,6711
1738263930.736791,178668.400,25904,10,PG,1,100,6748
1738263930.747391,178679.000,25904,10,PG,1,100,6861
1738263930.756792,178688.400,25920,10,PG,1,100,6849
1738263930.766192,178697.800,25920,10,PG,1,100,6945
1738263930.775593,178707.200,25920,10,PG,1,100,6991
1738263930.784993,178716.600,25920,10,PG,1,100,7074
1738263930.794393,178726.000,25920,10,PG,1,100,7107
1738263930.803794,178735.400,25920,10,PG,1,100,7170
1738263930.813194,178744.800,25920,10,PG,1,100,7236
1738263930.822594,178754.200,25920,10,PG,1,100,7320
1738263930.831995,178763.600,25920,10,PG,1,100,7341
1738263930.841395,178773.000,25920,10,PG,1,100,7383
1738263930.851996,178783.600,25937,10,PG,1,100,7440
1738263930.862596,178794.200,25937,10,PG,1,100,7449
1738263930.873197,178804.800,25937,10,PG,1,100,7478
1738263930.883797,178815.400,25937,10,PG,1,100,7417
1738263930.894397,178826.000,25937,10,PG,1,100,7401
1738263930.904998,178836.600,25937,10,PG,1,100,7371
1738263930.915598,178847.200,25937,10,PG,1,100,7343
1738263930.926199,178857.800,25937,10,PG,1,100,7276
1738263930.936799,178868.400,25937,10,PG,1,100,7220
1738263930.947399,178879.000,25937,10,PG,1,100,7200
1738263930.957127,178888.727,25953,11,PG,1,100,7123
1738263930.966855,178898.455,25953,11,PG,1,100,7121
1738263930.976583,178908.182,25953,11,PG,1,100,7062
1738263930.986310,178917.909,25953,11,PG,1,100,7032
1738263930.996038,178927.636,25953,11,PG,1,100,7005
1738263931.005765,178937.364,25953,11,PG,1,100,6983
1738263931.015493,178947.091,25953,11,PG,1,100,6955
1738263931.025221,178956.818,25953,11,PG,1,100,6936
1738263931.034948,178966.545,25953,11,PG,1,100,6895
1738263931.044676,178976.273,25953,11,PG,1,100,6824
1738263931.054404,178986.000,25953,11,PG,1,100,6805
1738263931.064738,178996.333,25970,9,PG,1,100,6759
1738263931.075071,179006.667,25970,9,PG,1,100,6722
1738263931.085405,179017.000,25970,9,PG,1,100,6685
1738263931.095739,179027.333,25970,9,PG,1,100,6692
1738263931.106072,179037.667,25970,9,PG,1,100,6629
1738263931.116406,179048.000,25970,9,PG,1,100,6608
1738263931.126740,179058.333,25970,9,PG,1,100,6593
1738263931.137074,179068.667,25970,9,PG,1,100,6590
1738263931.147408,179079.000,25970,9,PG,1,100,6558
1738263931.157135,179088.727,25987,11,PG,1,100,6535
1738263931.166863,179098.455,25987,11,PG,1,100,6536
1738263931.176590,179108.182,25987,11,PG,1,100,6497
1738263931.186318,179117.909,25987,11,PG,1,100,6505
1738263931.196046,179127.636,25987,11,PG,1,100,6524
1738263931.205773,179137.364,25987,11,PG,1,100,6503
1738263931.215501,179147.091,25987,11,PG,1,100,6482
1738263931.225229,179156.818,25987,11,PG,1,100,6468
1738263931.234957,179166.545,25987,11,PG,1,100,6469
1738263931.244684,179176.273,25987,11,PG,1,100,6468
1738263931.254412,179186.000,25987,11,PG,1,100,6478
1738263931.264745,179196.333,26003,9,PG,1,100,6456
1738263931.275079,179206.667,26003,9,PG,1,100,6474
1738263931.285413,179217.000,26003,9,PG,1,100,6440
1738263931.295747,179227.333,26003,9,PG,1,100,6440
1738263931.306080,179237.667,26003,9,PG,1,100,6468
1738263931.316414,179248.000,26003,9,PG,1,100,6449
1738263931.326748,179258.333,26003,9,PG,1,100,6464
1738263931.337082,179268.667,26003,9,PG,1,100,6440
1738263931.347415,179279.000,26003,9,PG,1,100,6475
1738263931.358116,179289.700,26019,10,PG,1,100,6453
1738263931.368816,179300.400,26019,10,PG,1,100,6432
1738263931.379517,179311.100,26019,10,PG,1,100,6450
1738263931.390217,179321.800,26019,10,PG,1,100,6478
1738263931.400918,179332.500,26019,10,PG,1,100,6454
1738263931.411618,179343.200,26019,10,PG,1,100,6419
1738263931.422318,179353.900,26019,10,PG,1,100,6444
1738263931.433019,179364.600,26019,10,PG,1,100,6449
1738263931.443719,179375.300,26019,10,PG,1,100,6468
1738263931.454420,179386.000,26019,10,PG,1,100,6469
1738263931.464147,179395.727,26037,11,PG,1,100,6482
1738263931.473875,179405.455,26037,11,PG,1,100,6474
1738263931.483603,179415.182,26037,11,PG,1,100,6482
1738263931.493330,179424.909,26037,11,PG,1,100,6477
1738263931.503058,179434.636,26037,11,PG,1,100,6480
1738263931.512786,179444.364,26037,11,PG,1,100,6477
1738263931.522513,179454.091,26037,11,PG,1,100,6483
1738263931.532241,179463.818,26037,11,PG,1,100,6477
1738263931.541969,179473.545,26037,11,PG,1,100,6487
1738263931.551696,179483.273,26037,11,PG,1,100,6495
1738263931.561424,179493.000,26037,11,PG,1,100,6468
1738263931.571758,179503.333,26053,9,PG,1,100,6488
1738263931.582092,179513.667,26053,9,PG,1,100,6470
1738263931.592425,179524.000,26053,9,PG,1,100,6487
1738263931.602759,179534.333,26053,9,PG,1,100,6473
1738263931.613093,179544.667,26053,9,PG,1,100,6478
1738263931.623426,179555.000,26053,9,PG,1,100,6497
1738263931.633760,179565.333,26053,9,PG,1,100,6473
1738263931.644094,179575.667,26053,9,PG,1,100,6491
1738263931.654428,179586.000,26053,9,PG,1,100,6479
1738263931.664155,179595.727,26069,11,PG,1,100,6464
1738263931.673883,179605.455,26069,11,PG,1,100,6515
1738263931.683611,179615.182,26069,11,PG,1,100,6488
1738263931.693338,179624.909,26069,11,PG,1,100,6460
1738263931.703066,179634.636,26069,11,PG,1,100,6515
1738263931.712794,179644.364,26069,11,PG,1,100,6485
1738263931.722521,179654.091,26069,11,PG,1,100,6502
1738263931.732249,179663.818,26069,11,PG,1,100,6537
1738263931.741977,179673.545,26069,11,PG,1,100,6535
1738263931.751704,179683.273,26069,11,PG,1,100,6492
1738263931.761432,179693.000,26069,11,PG,1,100,6500
1738263931.771766,179703.333,26085,9,PG,1,100,6518
1738263931.782099,179713.667,26085,9,PG,1,100,6522
1738263931.792433,179724.000,26085,9,PG,1,100,6526
1738263931.802767,179734.333,26085,9,PG,1,100,6520
