LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1738263927.198450,175130.200,25332,10,PI,1,100,193569
1738263927.207750,175139.500,25332,10,PI,1,100,193560
1738263927.217051,175148.800,25332,10,PI,1,100,193607
1738263927.226351,175158.100,25332,10,PI,1,100,193594
1738263927.235651,175167.400,25332,10,PI,1,100,193587
1738263927.244952,175176.700,25332,10,PI,1,100,193613
1738263927.254252,175186.000,25332,10,PI,1,100,193633
1738263927.264952,175196.700,25351,10,PI,1,100,193633
1738263927.275653,175207.400,25351,10,PI,1,100,193632
1738263927.286353,175218.100,25351,10,PI,1,100,193672
1738263927.297054,175228.800,25351,10,PI,1,100,193682
1738263927.307754,175239.500,25351,10,PI,1,100,193649
1738263927.318455,175250.200,25351,10,PI,1,100,193657
1738263927.329155,175260.900,25351,10,PI,1,100,193692
1738263927.339855,175271.600,25351,10,PI,1,100,193661
1738263927.350556,175282.300,25351,10,PI,1,100,193686
1738263927.361256,175293.000,25351,10,PI,1,100,193680
1738263927.370984,175302.727,25368,11,PI,1,100,193708
1738263927.380712,175312.455,25368,11,PI,1,100,193732
1738263927.390439,175322.182,25368,11,PI,1,100,193719
1738263927.400167,175331.909,25368,11,PI,1,100,193705
1738263927.409895,175341.636,25368,11,PI,1,100,193758
1738263927.419622,175351.364,25368,11,PI,1,100,193717
1738263927.429350,175361.091,25368,11,PI,1,100,193704
1738263927.439078,175370.818,25368,11,PI,1,100,193755
1738263927.448805,175380.545,25368,11,PI,1,100,193762
1738263927.458533,175390.273,25368,11,PI,1,100,193760
1738263927.468261,175400.000,25368,11,PI,1,100,193778
1738263927.478594,175410.333,25385,9,PI,1,100,193768
1738263927.488928,175420.667,25385,9,PI,1,100,193772
1738263927.499262,175431.000,25385,9,PI,1,100,193753
1738263927.509596,175441.333,25385,9,PI,1,100,193801
1738263927.519929,175451.667,25385,9,PI,1,100,193783
1738263927.530263,175462.000,25385,9,PI,1,100,193816
1738263927.540597,175472.333,25385,9,PI,1,100,193773
1738263927.550931,175482.667,25385,9,PI,1,100,193826
1738263927.561264,175493.000,25385,9,PI,1,100,193789
1738263927.570992,175502.727,25402,11,PI,1,100,193786
1738263927.580720,175512.455,25402,11,PI,1,100,193816
1738263927.590447,175522.182,25402,11,PI,1,100,193785
1738263927.600175,175531.909,25402,11,PI,1,100,193828
1738263927.609903,175541.636,25402,11,PI,1,100,193799
1738263927.619630,175551.364,25402,11,PI,1,100,193776
1738263927.629358,175561.091,25402,11,PI,1,100,193785
1738263927.639086,175570.818,25402,11,PI,1,100,193775
1738263927.648813,175580.545,25402,11,PI,1,100,193769
1738263927.658541,175590.273,25402,11,PI,1,100,193780
1738263927.668269,175600.000,25402,11,PI,1,100,193724
1738263927.678869,175610.600,25417,10,PI,1,100,193782
1738263927.689469,175621.200,25417,10,PI,1,100,193728
1738263927.700070,175631.800,25417,10,PI,1,100,193739
1738263927.710670,175642.400,25417,10,PI,1,100,193768
1738263927.721271,175653.000,25417,10,PI,1,100,193760
1738263927.731871,175663.600,25417,10,PI,1,100,193801
1738263927.742471,175674.200,25417,10,PI,1,100,193782
1738263927.753072,175684.800,25417,10,PI,1,100,193736
1738263927.763672,175695.400,25417,10,PI,1,100,193769
1738263927.774273,175706.000,25417,10,PI,1,100,193771
1738263927.783673,175715.400,25434,10,PI,1,100,193743
1738263927.793074,175724.800,25434,10,PI,1,100,193704
1738263927.802474,175734.200,25434,10,PI,1,100,193730
1738263927.811874,175743.600,25434,10,PI,1,100,193713
1738263927.821275,175753.000,25434,10,PI,1,100,193731
1738263927.830675,175762.400,25434,10,PI,1,100,193719
1738263927.840075,175771.800,25434,10,PI,1,100,193692
1738263927.849476,175781.200,25434,10,PI,1,100,193699
1738263927.858876,175790.600,25434,10,PI,1,100,193732
1738263927.868277,175800.000,25434,10,PI,1,100,193687
1738263927.878877,175810.600,25451,10,PI,1,100,193698
1738263927.889477,175821.200,25451,10,PI,1,100,193741
1738263927.900078,175831.800,25451,10,PI,1,100,193693
1738263927.910678,175842.400,25451,10,PI,1,100,193692
1738263927.921279,175853.000,25451,10,PI,1,100,193686
1738263927.931879,175863.600,25451,10,PI,1,100,193689
1738263927.942480,175874.200,25451,10,PI,1,100,193649
1738263927.953080,175884.800,25451,10,PI,1,100,193634
1738263927.963680,175895.400,25451,10,PI,1,100,193629
1738263927.974281,175906.000,25451,10,PI,1,100,193639
1738263927.984726,175916.444,25468,9,PI,1,100,193664
1738263927.995171,175926.889,25468,9,PI,1,100,193617
1738263928.005615,175937.333,25468,9,PI,1,100,193636
1738263928.016060,175947.778,25468,9,PI,1,100,193604
1738263928.026505,175958.222,25468,9,PI,1,100,193598
1738263928.036950,175968.667,25468,9,PI,1,100,193617
1738263928.047395,175979.111,25468,9,PI,1,100,193636
1738263928.057840,175989.556,25468,9,PI,1,100,193651
1738263928.068285,176000.000,25468,9,PI,1,100,193653
1738263928.077921,176009.636,25484,11,PI,1,100,193628
1738263928.087558,176019.273,25484,11,PI,1,100,193619
1738263928.097195,176028.909,25484,11,PI,1,100,193676
1738263928.106832,176038.545,25484,11,PI,1,100,193627
1738263928.116468,176048.182,25484,11,PI,1,100,193630
1738263928.126105,176057.818,25484,11,PI,1,100,193667
1738263928.135742,176067.455,25484,11,PI,1,100,193658
1738263928.145379,176077.091,25484,11,PI,1,100,193683
1738263928.155015,176086.727,25484,11,PI,1,100,193639
1738263928.164652,176096.364,25484,11,PI,1,100,193677
1738263928.174289,176106.000,25484,11,PI,1,100,193671
1738263928.184734,176116.444,25501,9,PI,1,100,193639
1738263928.195179,176126.889,25501,9,PI,1,100,193658
1738263928.205623,176137.333,25501,9,PI,1,100,193678
1738263928.216068,176147.778,25501,9,PI,1,100,193653
1738263928.226513,176158.222,25501,9,PI,1,100,193641
1738263928.236958,176168.667,25501,9,PI,1,100,193596
1738263928.247403,176179.111,25501,9,PI,1,100,193569
1738263928.257848,176189.556,25501,9,PI,1,100,193536
1738263928.268292,176200.000,25501,9,PI,1,100,193500
1738263928.277929,176209.636,25517,11,PI,1,100,193449
1738263928.287566,176219.273,25517,11,PI,1,100,193468
1738263928.297203,176228.909,25517,11,PI,1,100,193445
1738263928.306839,176238.545,25517,11,PI,1,100,193467
1738263928.316476,176248.182,25517,11,PI,1,100,193388
1738263928.326113,176257.818,25517,11,PI,1,100,193412
1738263928.335750,176267.455,25517,11,PI,1,100,193327
1738263928.345387,176277.091,25517,11,PI,1,100,193286
1738263928.355023,176286.727,25517,11,PI,1,100,193136
1738263928.364660,176296.364,25517,11,PI,1,100,193140
1738263928.374297,176306.000,25517,11,PI,1,100,193084
1738263928.384997,176316.700,25534,10,PI,1,100,193088
1738263928.395698,176327.400,25534,10,PI,1,100,193098
1738263928.406398,176338.100,25534,10,PI,1,100,193136
1738263928.417099,176348.800,25534,10,PI,1,100,193153
1738263928.427799,176359.500,25534,10,PI,1,100,193137
1738263928.438499,176370.200,25534,10,PI,1,100,193114
1738263928.449200,176380.900,25534,10,PI,1,100,193053
1738263928.459900,176391.600,25534,10,PI,1,100,193055
1738263928.470601,176402.300,25534,10,PI,1,100,193002
1738263928.481301,176413.000,25534,10,PI,1,100,192906
1738263928.490601,176422.300,25551,10,PI,1,100,192784
1738263928.499902,176431.600,25551,10,PI,1,100,192727
1738263928.509202,176440.900,25551,10,PI,1,100,192661
1738263928.518502,176450.200,25551,10,PI,1,100,192532
1738263928.527803,176459.500,25551,10,PI,1,100,192438
1738263928.537103,176468.800,25551,10,PI,1,100,192338
1738263928.546404,176478.100,25551,10,PI,1,100,192231
1738263928.555704,176487.400,25551,10,PI,1,100,192171
1738263928.565004,176496.700,25551,10,PI,1,100,192102
1738263928.574305,176506.000,25551,10,PI,1,100,192029
1738263928.585005,176516.700,25567,10,PI,1,100,192035
1738263928.595706,176527.400,25567,10,PI,1,100,192018
1738263928.606406,176538.100,25567,10,PI,1,100,191988
1738263928.617106,176548.800,25567,10,PI,1,100,192022
1738263928.627807,176559.500,25567,10,PI,1,100,192052
1738263928.638507,176570.200,25567,10,PI,1,100,192101
1738263928.649208,176580.900,25567,10,PI,1,100,192188
1738263928.659908,176591.600,25567,10,PI,1,100,192313
1738263928.670609,176602.300,25567,10,PI,1,100,192381
1738263928.681309,176613.000,25567,10,PI,1,100,192471
1738263928.691037,176622.727,25583,11,PI,1,100,192583
1738263928.700764,176632.455,25583,11,PI,1,100,192719
1738263928.710492,176642.182,25583,11,PI,1,100,192867
1738263928.720220,176651.909,25583,11,PI,1,100,192987
1738263928.729947,176661.636,25583,11,PI,1,100,193129
1738263928.739675,176671.364,25583,11,PI,1,100,193285
1738263928.749403,176681.091,25583,11,PI,1,100,193390
1738263928.759130,176690.818,25583,11,PI,1,100,193446
1738263928.768858,176700.545,25583,11,PI,1,100,193545
1738263928.778586,176710.273,25583,11,PI,1,100,193655
1738263928.788313,176720.000,25583,11,PI,1,100,193704
1738263928.798647,176730.333,25601,9,PI,1,100,193746
1738263928.808981,176740.667,25601,9,PI,1,100,193788
1738263928.819314,176751.000,25601,9,PI,1,100,193852
1738263928.829648,176761.333,25601,9,PI,1,100,193882
1738263928.839982,176771.667,25601,9,PI,1,100,193918
1738263928.850316,176782.000,25601,9,PI,1,100,193958
1738263928.860650,176792.333,25601,9,PI,1,100,193989
1738263928.870983,176802.667,25601,9,PI,1,100,193995
1738263928.881317,176813.000,25601,9,PI,1,100,194035
1738263928.891045,176822.727,25617,11,PI,1,100,194036
1738263928.900772,176832.455,25617,11,PI,1,100,194042
1738263928.910500,176842.182,25617,11,PI,1,100,194020
1738263928.920228,176851.909,25617,11,PI,1,100,194066
1738263928.929955,176861.636,25617,11,PI,1,100,194232
1738263928.939683,176871.364,25617,11,PI,1,100,194429
1738263928.949411,176881.091,25617,11,PI,1,100,194606
1738263928.959138,176890.818,25617,11,PI,1,100,194797
1738263928.968866,176900.545,25617,11,PI,1,100,195284
1738263928.978594,176910.273,25617,11,PI,1,100,196503
1738263928.988321,176920.000,25617,11,PI,1,100,196937
1738263928.998655,176930.333,25633,9,PI,1,100,197096
1738263929.008989,176940.667,25633,9,PI,1,100,197158
1738263929.019322,176951.000,25633,9,PI,1,100,197249
1738263929.029656,176961.333,25633,9,PI,1,100,197332
1738263929.039990,176971.667,25633,9,PI,1,100,197464
1738263929.050324,176982.000,25633,9,PI,1,100,197696
1738263929.060658,176992.333,25633,9,PI,1,100,197994
1738263929.070991,177002.667,25633,9,PI,1,100,198197
1738263929.081325,177013.000,25633,9,PI,1,100,198421
1738263929.091053,177022.727,25649,11,PI,1,100,198613
1738263929.100780,177032.455,25649,11,PI,1,100,198662
1738263929.110508,177042.182,25649,11,PI,1,100,198563
1738263929.120236,177051.909,25649,11,PI,1,100,198485
1738263929.129963,177061.636,25649,11,PI,1,100,198376
1738263929.139691,177071.364,25649,11,PI,1,100,198347
1738263929.149419,177081.091,25649,11,PI,1,100,198314
1738263929.159146,177090.818,25649,11,PI,1,100,198226
1738263929.168874,177100.545,25649,11,PI,1,100,198176
1738263929.178602,177110.273,25649,11,PI,1,100,198057
1738263929.188329,177120.000,25649,11,PI,1,100,197890
1738263929.198930,177130.600,25667,10,PI,1,100,197733
1738263929.209530,177141.200,25667,10,PI,1,100,197603
1738263929.220130,177151.800,25667,10,PI,1,100,197444
1738263929.230731,177162.400,25667,10,PI,1,100,197290
1738263929.241331,177173.000,25667,10,PI,1,100,197252
1738263929.251932,177183.600,25667,10,PI,1,100,197172
1738263929.262532,177194.200,25667,10,PI,1,100,197153
1738263929.273133,177204.800,25667,10,PI,1,100,197103
1738263929.283733,177215.400,25667,10,PI,1,100,197046
1738263929.294333,177226.000,25667,10,PI,1,100,197039
1738263929.304565,177236.231,25686,13,PI,1,100,196934
1738263929.314796,177246.462,25686,13,PI,1,100,196878
1738263929.325027,177256.692,25686,13,PI,1,100,196884
1738263929.335258,177266.923,25686,13,PI,1,100,196839
1738263929.345489,177277.154,25686,13,PI,1,100,196727
1738263929.355721,177287.385,25686,13,PI,1,100,196652
1738263929.365952,177297.615,25686,13,PI,1,100,196574
1738263929.376183,177307.846,25686,13,PI,1,100,196591
1738263929.386414,177318.077,25686,13,PI,1,100,196495
1738263929.396645,177328.308,25686,13,PI,1,100,196426
1738263929.406876,177338.538,25686,13,PI,1,100,196336
1738263929.417108,177348.769,25686,13,PI,1,100,196264
1738263929.427339,177359.000,25686,13,PI,1,100,196187
1738263929.436739,177368.400,25703,10,PI,1,100,196025
1738263929.446140,177377.800,25703,10,PI,1,100,195857
1738263929.455540,177387.200,25703,10,PI,1,100,195747
1738263929.464940,177396.600,25703,10,PI,1,100,195667
1738263929.474341,177406.000,25703,10,PI,1,100,195594
1738263929.483741,177415.400,25703,10,PI,1,100,195599
1738263929.493141,177424.800,25703,10,PI,1,100,195571
1738263929.502542,177434.200,25703,10,PI,1,100,195570
1738263929.511942,177443.600,25703,10,PI,1,100,195585
1738263929.521343,177453.000,25703,10,PI,1,100,195615
1738263929.531943,177463.600,25719,10,PI,1,100,195586
1738263929.542543,177474.200,25719,10,PI,1,100,195562
1738263929.553144,177484.800,25719,10,PI,1,100,195447
1738263929.563744,177495.400,25719,10,PI,1,100,195347
1738263929.574345,177506.000,25719,10,PI,1,100,195284
1738263929.584945,177516.600,25719,10,PI,1,100,195241
1738263929.595546,177527.200,25719,10,PI,1,100,195131
1738263929.606146,177537.800,25719,10,PI,1,100,195061
1738263929.616746,177548.400,25719,10,PI,1,100,195040
1738263929.627347,177559.000,25719,10,PI,1,100,194994
1738263929.637792,177569.444,25736,9,PI,1,100,194883
1738263929.648237,177579.889,25736,9,PI,1,100,194775
1738263929.658681,177590.333,25736,9,PI,1,100,194705
1738263929.669126,177600.778,25736,9,PI,1,100,194567
1738263929.679571,177611.222,25736,9,PI,1,100,194382
1738263929.690016,177621.667,25736,9,PI,1,100,194279
1738263929.700461,177632.111,25736,9,PI,1,100,194184
1738263929.710906,177642.556,25736,9,PI,1,100,194062
1738263929.721350,177653.000,25736,9,PI,1,100,193979
1738263929.730987,177662.636,25752,11,PI,1,100,193959
1738263929.740624,177672.273,25752,11,PI,1,100,193894
1738263929.750261,177681.909,25752,11,PI,1,100,193877
1738263929.759897,177691.545,25752,11,PI,1,100,193833
1738263929.769534,177701.182,25752,11,PI,1,100,193759
1738263929.779171,177710.818,25752,11,PI,1,100,193770
1738263929.788808,177720.455,25752,11,PI,1,100,193713
1738263929.798445,177730.091,25752,11,PI,1,100,193668
1738263929.808081,177739.727,25752,11,PI,1,100,193643
1738263929.817718,177749.364,25752,11,PI,1,100,193639
1738263929.827355,177759.000,25752,11,PI,1,100,193651
1738263929.837082,177768.727,25770,11,PI,1,100,193615
1738263929.846810,177778.455,25770,11,PI,1,100,193588
1738263929.856538,177788.182,25770,11,PI,1,100,193636
1738263929.866265,177797.909,25770,11,PI,1,100,193627
1738263929.875993,177807.636,25770,11,PI,1,100,193595
1738263929.885721,177817.364,25770,11,PI,1,100,193576
1738263929.895448,177827.091,25770,11,PI,1,100,193584
1738263929.905176,177836.818,25770,11,PI,1,100,193620
1738263929.914904,177846.545,25770,11,PI,1,100,193583
1738263929.924631,177856.273,25770,11,PI,1,100,193643
1738263929.934359,177866.000,25770,11,PI,1,100,193598
1738263929.944693,177876.333,25785,9,PI,1,100,193604
1738263929.955027,177886.667,25785,9,PI,1,100,193561
1738263929.965360,177897.000,25785,9,PI,1,100,193608
1738263929.975694,177907.333,25785,9,PI,1,100,193625
1738263929.986028,177917.667,25785,9,PI,1,100,193645
1738263929.996361,177928.000,25785,9,PI,1,100,193680
1738263930.006695,177938.333,25785,9,PI,1,100,193630
1738263930.017029,177948.667,25785,9,PI,1,100,193591
1738263930.027363,177959.000,25785,9,PI,1,100,193612
1738263930.038063,177969.700,25802,10,PI,1,100,193599
1738263930.048764,177980.400,25802,10,PI,1,100,193571
1738263930.059464,177991.100,25802,10,PI,1,100,193532
1738263930.070164,178001.800,25802,10,PI,1,100,193533
1738263930.080865,178012.500,25802,10,PI,1,100,193487
1738263930.091565,178023.200,25802,10,PI,1,100,193467
1738263930.102266,178033.900,25802,10,PI,1,100,193478
1738263930.112966,178044.600,25802,10,PI,1,100,193452
1738263930.123667,178055.300,25802,10,PI,1,100,193425
1738263930.134367,178066.000,25802,10,PI,1,100,193478
1738263930.144095,178075.727,25819,11,PI,1,100,193470
1738263930.153822,178085.455,25819,11,PI,1,100,193479
1738263930.163550,178095.182,25819,11,PI,1,100,193491
1738263930.173278,178104.909,25819,11,PI,1,100,193471
1738263930.183005,178114.636,25819,11,PI,1,100,193509
1738263930.192733,178124.364,25819,11,PI,1,100,193522
1738263930.202461,178134.091,25819,11,PI,1,100,193498
1738263930.212188,178143.818,25819,11,PI,1,100,193484
1738263930.221916,178153.545,25819,11,PI,1,100,193478
1738263930.231644,178163.273,25819,11,PI,1,100,193461
1738263930.241371,178173.000,25819,11,PI,1,100,193516
1738263930.251705,178183.333,25836,9,PI,1,100,193557
1738263930.262039,178193.667,25836,9,PI,1,100,193581
1738263930.272372,178204.000,25836,9,PI,1,100,193606
1738263930.282706,178214.333,25836,9,PI,1,100,193614
1738263930.293040,178224.667,25836,9,PI,1,100,193590
1738263930.303374,178235.000,25836,9,PI,1,100,193599
1738263930.313708,178245.333,25836,9,PI,1,100,193636
1738263930.324041,178255.667,25836,9,PI,1,100,193644
1738263930.334375,178266.000,25836,9,PI,1,100,193634
1738263930.344103,178275.727,25852,11,PI,1,100,193637
1738263930.353830,178285.455,25852,11,PI,1,100,193600
1738263930.363558,178295.182,25852,11,PI,1,100,193598
1738263930.373286,178304.909,25852,11,PI,1,100,193570
1738263930.383013,178314.636,25852,11,PI,1,100,193602
1738263930.392741,178324.364,25852,11,PI,1,100,193563
1738263930.402469,178334.091,25852,11,PI,1,100,193592
1738263930.412196,178343.818,25852,11,PI,1,100,193592
1738263930.421924,178353.545,25852,11,PI,1,100,193639
1738263930.431652,178363.273,25852,11,PI,1,100,193581
1738263930.441379,178373.000,25852,11,PI,1,100,193615
1738263930.451980,178383.600,25869,10,PI,1,100,193617
1738263930.462580,178394.200,25869,10,PI,1,100,193620
1738263930.473181,178404.800,25869,10,PI,1,100,193684
1738263930.483781,178415.400,25869,10,PI,1,100,193689
1738263930.494381,178426.000,25869,10,PI,1,100,193688
1738263930.504982,178436.600,25869,10,PI,1,100,193723
1738263930.515582,178447.200,25869,10,PI,1,100,193740
1738263930.526183,178457.800,25869,10,PI,1,100,193716
1738263930.536783,178468.400,25869,10,PI,1,100,193700
1738263930.547384,178479.000,25869,10,PI,1,100,193733
1738263930.556784,178488.400,25885,10,PI,1,100,193748
1738263930.566184,178497.800,25885,10,PI,1,100,193766
1738263930.575585,178507.200,25885,10,PI,1,100,193772
1738263930.584985,178516.600,25885,10,PI,1,100,193778
1738263930.594385,178526.000,25885,10,PI,1,100,193782
1738263930.603786,178535.400,25885,10,PI,1,100,193756
1738263930.613186,178544.800,25885,10,PI,1,100,193724
1738263930.622586,178554.200,25885,10,PI,1,100,193717
1738263930.631987,178563.600,25885,10,PI,1,100,193675
1738263930.641387,178573.000,25885,10,PI,1,100,193689
1738263930.651988,178583.600,25902,10,PI,1,100,193690
1738263930.662588,178594.200,25902,10,PI,1,100,193713
1738263930.673188,178604.800,25902,10,PI,1,100,193701
1738263930.683789,178615.400,25902,10,PI,1,100,193693
1738263930.694389,178626.000,25902,10,PI,1,100,193695
1738263930.704990,178636.600,25902,10,PI,1,100,193676
1738263930.715590,178647.200,25902,10,PI,1,100,193786
1738263930.726191,178657.800,25902,10,PI,1,100,193941
1738263930.736791,178668.400,25902,10,PI,1,100,194281
1738263930.747391,178679.000,25902,10,PI,1,100,195489
1738263930.756792,178688.400,25918,10,PI,1,100,195832
1738263930.766192,178697.800,25918,10,PI,1,100,196205
1738263930.775593,178707.200,25918,10,PI,1,100,196643
1738263930.784993,178716.600,25918,10,PI,1,100,197097
1738263930.794393,178726.000,25918,10,PI,1,100,197503
1738263930.803794,178735.400,25918,10,PI,1,100,198130
1738263930.813194,178744.800,25918,10,PI,1,100,198838
1738263930.822594,178754.200,25918,10,PI,1,100,199442
1738263930.831995,178763.600,25918,10,PI,1,100,199949
1738263930.841395,178773.000,25918,10,PI,1,100,200399
1738263930.851996,178783.600,25935,10,PI,1,100,200768
1738263930.862596,178794.200,25935,10,PI,1,100,200979
1738263930.873197,178804.800,25935,10,PI,1,100,201054
1738263930.883797,178815.400,25935,10,PI,1,100,201021
1738263930.894397,178826.000,25935,10,PI,1,100,200832
1738263930.904998,178836.600,25935,10,PI,1,100,200609
1738263930.915598,178847.200,25935,10,PI,1,100,200297
1738263930.926199,178857.800,25935,10,PI,1,100,199831
1738263930.936799,178868.400,25935,10,PI,1,100,199421
1738263930.947399,178879.000,25935,10,PI,1,100,199033
1738263930.957127,178888.727,25951,11,PI,1,100,198574
1738263930.966855,178898.455,25951,11,PI,1,100,198242
1738263930.976583,178908.182,25951,11,PI,1,100,197991
1738263930.986310,178917.909,25951,11,PI,1,100,197814
1738263930.996038,178927.636,25951,11,PI,1,100,197621
1738263931.005765,178937.364,25951,11,PI,1,100,197428
1738263931.015493,178947.091,25951,11,PI,1,100,197136
1738263931.025221,178956.818,25951,11,PI,1,100,196898
1738263931.034948,178966.545,25951,11,PI,1,100,196572
1738263931.044676,178976.273,25951,11,PI,1,100,196272
1738263931.054404,178986.000,25951,11,PI,1,100,195936
1738263931.064738,178996.333,25968,9,PI,1,100,195634
1738263931.075071,179006.667,25968,9,PI,1,100,195386
1738263931.085405,179017.000,25968,9,PI,1,100,195076
1738263931.095739,179027.333,25968,9,PI,1,100,194770
1738263931.106072,179037.667,25968,9,PI,1,100,194455
1738263931.116406,179048.000,25968,9,PI,1,100,194201
1738263931.126740,179058.333,25968,9,PI,1,100,194019
1738263931.137074,179068.667,25968,9,PI,1,100,193846
1738263931.147408,179079.000,25968,9,PI,1,100,193633
1738263931.157135,179088.727,25985,11,PI,1,100,193438
1738263931.166863,179098.455,25985,11,PI,1,100,193284
1738263931.176590,179108.182,25985,11,PI,1,100,193053
1738263931.186318,179117.909,25985,11,PI,1,100,192826
1738263931.196046,179127.636,25985,11,PI,1,100,192604
1738263931.205773,179137.364,25985,11,PI,1,100,192423
1738263931.215501,179147.091,25985,11,PI,1,100,192168
1738263931.225229,179156.818,25985,11,PI,1,100,191944
1738263931.234957,179166.545,25985,11,PI,1,100,191811
1738263931.244684,179176.273,25985,11,PI,1,100,191703
1738263931.254412,179186.000,25985,11,PI,1,100,191669
1738263931.264745,179196.333,26001,9,PI,1,100,191620
1738263931.275079,179206.667,26001,9,PI,1,100,191569
1738263931.285413,179217.000,26001,9,PI,1,100,191538
1738263931.295747,179227.333,26001,9,PI,1,100,191494
1738263931.306080,179237.667,26001,9,PI,1,100,191454
1738263931.316414,179248.000,26001,9,PI,1,100,191363
1738263931.326748,179258.333,26001,9,PI,1,100,191322
1738263931.337082,179268.667,26001,9,PI,1,100,191267
1738263931.347415,179279.000,26001,9,PI,1,100,191195
1738263931.358116,179289.700,26017,10,PI,1,100,191086
1738263931.368816,179300.400,26017,10,PI,1,100,191032
1738263931.379517,179311.100,26017,10,PI,1,100,190991
1738263931.390217,179321.800,26017,10,PI,1,100,191011
1738263931.400918,179332.500,26017,10,PI,1,100,190957
1738263931.411618,179343.200,26017,10,PI,1,100,190961
1738263931.422318,179353.900,26017,10,PI,1,100,190952
1738263931.433019,179364.600,26017,10,PI,1,100,190935
1738263931.443719,179375.300,26017,10,PI,1,100,190986
1738263931.454420,179386.000,26017,10,PI,1,100,190996
1738263931.464147,179395.727,26035,11,PI,1,100,191059
1738263931.473875,179405.455,26035,11,PI,1,100,191059
1738263931.483603,179415.182,26035,11,PI,1,100,191071
1738263931.493330,179424.909,26035,11,PI,1,100,191060
1738263931.503058,179434.636,26035,11,PI,1,100,191086
1738263931.512786,179444.364,26035,11,PI,1,100,191019
1738263931.522513,179454.091,26035,11,PI,1,100,191002
1738263931.532241,179463.818,26035,11,PI,1,100,190929
1738263931.541969,179473.545,26035,11,PI,1,100,190921
1738263931.551696,179483.273,26035,11,PI,1,100,190916
1738263931.561424,179493.000,26035,11,PI,1,100,190853
1738263931.571758,179503.333,26051,9,PI,1,100,190755
1738263931.582092,179513.667,26051,9,PI,1,100,190699
1738263931.592425,179524.000,26051,9,PI,1,100,190588
1738263931.602759,179534.333,26051,9,PI,1,100,190468
1738263931.613093,179544.667,26051,9,PI,1,100,190288
1738263931.623426,179555.000,26051,9,PI,1,100,190203
1738263931.633760,179565.333,26051,9,PI,1,100,190084
1738263931.644094,179575.667,26051,9,PI,1,100,190010
1738263931.654428,179586.000,26051,9,PI,1,100,189960
1738263931.664155,179595.727,26067,11,PI,1,100,189908
1738263931.673883,179605.455,26067,11,PI,1,100,189893
1738263931.683611,179615.182,26067,11,PI,1,100,189892
1738263931.693338,179624.909,26067,11,PI,1,100,189871
1738263931.703066,179634.636,26067,11,PI,1,100,189911
1738263931.712794,179644.364,26067,11,PI,1,100,189913
1738263931.722521,179654.091,26067,11,PI,1,100,189959
1738263931.732249,179663.818,26067,11,PI,1,100,189983
1738263931.741977,179673.545,26067,11,PI,1,100,189959
1738263931.751704,179683.273,26067,11,PI,1,100,189888
1738263931.761432,179693.000,26067,11,PI,1,100,189895
1738263931.771766,179703.333,26083,9,PI,1,100,189859
1738263931.782099,179713.667,26083,9,PI,1,100,189879
1738263931.792433,179724.000,26083,9,PI,1,100,189859
1738263931.802767,179734.333,26083,9,PI,1,100,189911
