LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1738263926.873237,174805.000,25286,1,T1,1,100,30.144
1738263927.006242,174938.000,25303,1,T1,1,100,30.062
1738263927.140248,175072.000,25319,1,T1,1,100,30.098
1738263927.273253,175205.000,25356,1,T1,1,100,30.184
1738263927.406258,175338.000,25373,1,T1,1,100,30.115
1738263927.539263,175471.000,25390,1,T1,1,100,30.085
1738263927.673269,175605.000,25422,1,T1,1,100,30.143
1738263927.806274,175738.000,25439,1,T1,1,100,30.133
1738263927.939279,175871.000,25456,1,T1,1,100,30.022
1738263928.073285,176005.000,25473,1,T1,1,100,30.010
1738263928.206290,176138.000,25506,1,T1,1,100,30.040
1738263928.339295,176271.000,25522,1,T1,1,100,30.088
1738263928.473301,176405.000,25539,1,T1,1,100,30.074
1738263928.606306,176538.000,25572,1,T1,1,100,30.067
1738263928.739311,176671.000,25588,1,T1,1,100,30.065
1738263928.873317,176805.000,25606,1,T1,1,100,30.205
1738263929.006322,176938.000,25638,1,T1,1,100,30.231
1738263929.139327,177071.000,25654,1,T1,1,100,30.171
1738263929.273333,177205.000,25672,1,T1,1,100,30.180
1738263929.406338,177338.000,25691,1,T1,1,100,30.078
1738263929.539343,177471.000,25724,1,T1,1,100,30.176
1738263929.673349,177605.000,25741,1,T1,1,100,30.147
1738263929.806354,177738.000,25757,1,T1,1,100,30.134
1738263929.939359,177871.000,25790,1,T1,1,100,30.165
1738263930.073364,178005.000,25807,1,T1,1,100,30.107
1738263930.206370,178138.000,25824,1,T1,1,100,30.082
1738263930.339375,178271.000,25841,1,T1,1,100,30.071
1738263930.473381,178405.000,25874,1,T1,1,100,30.066
1738263930.606386,178538.000,25890,1,T1,1,100,30.170
1738263930.739391,178671.000,25907,1,T1,1,100,30.145
1738263930.872396,178804.000,25940,1,T1,1,100,30.063
1738263931.006402,178938.000,25956,1,T1,1,100,30.063
1738263931.139407,179071.000,25973,1,T1,1,100,30.098
1738263931.272413,179204.000,26006,1,T1,1,100,30.149
1738263931.406418,179338.000,26022,1,T1,1,100,30.064
1738263931.539423,179471.000,26040,1,T1,1,100,29.886
1738263931.672428,179604.000,26072,1,T1,1,100,29.951
1738263931.806434,179738.000,26088,1,T1,1,100,30.050
1738263931.939439,179871.000,26106,1,T1,1,100,30.199
1738263932.072444,180004.000,26138,1,T1,1,100,30.192
1738263932.206450,180138.000,26155,1,T1,1,100,30.154
1738263932.339455,180271.000,26174,1,T1,1,100,30.067
1738263932.472460,180404.000,26190,1,T1,1,100,30.135
1738263932.606466,180538.000,26225,1,T1,1,100,30.129
1738263932.739471,180671.000,26242,1,T1,1,100,30.162
1738263932.872476,180804.000,26258,1,T1,1,100,30.070
1738263933.006482,180938.000,26291,1,T1,1,100,30.101
1738263933.139487,181071.000,26308,1,T1,1,100,30.008
1738263933.272492,181204.000,26325,1,T1,1,100,30.039
1738263933.406498,181338.000,26359,1,T1,1,100,30.159
1738263933.539503,181471.000,26377,1,T1,1,100,30.104
1738263933.672508,181604.000,26393,1,T1,1,100,30.151
1738263933.805514,181737.000,26426,1,T1,1,100,30.207
1738263933.939519,181871.000,26443,1,T1,1,100,30.125
1738263934.072524,182004.000,26459,1,T1,1,100,30.161
1738263934.206530,182138.000,26492,1,T1,1,100,30.247
1738263934.339535,182271.000,26509,1,T1,1,100,30.213
1738263934.472540,182404.000,26532,1,T1,1,100,30.270
1738263934.605546,182537.000,26565,1,T1,1,100,30.258
1738263934.739551,182671.000,26582,1,T1,1,100,30.218
1738263934.872556,182804.000,26599,1,T1,1,100,30.094
1738263935.005561,182937.000,26616,1,T1,1,100,30.218
1738263935.139567,183071.000,26648,1,T1,1,100,30.201
1738263935.272572,183204.000,26665,1,T1,1,100,30.087
1738263935.405577,183337.000,26682,1,T1,1,100,30.108
1738263935.539583,183471.000,26715,1,T1,1,100,30.153
1738263935.672588,183604.000,26731,1,T1,1,100,30.137
1738263935.805593,183737.000,26748,1,T1,1,100,30.095
1738263935.939599,183871.000,26781,1,T1,1,100,30.183
1738263936.072604,184004.000,26797,1,T1,1,100,30.079
1738263936.205609,184137.000,26815,1,T1,1,100,30.141
1738263936.339615,184271.000,26847,1,T1,1,100,30.096
1738263936.472620,184404.000,26863,1,T1,1,100,30.219
1738263936.605625,184537.000,26881,1,T1,1,100,30.201
1738263936.739631,184671.000,26913,1,T1,1,100,30.229
1738263936.872636,184804.000,26930,1,T1,1,100,30.241
1738263937.005641,184937.000,26947,1,T1,1,100,30.175
1738263937.139647,185071.000,26963,1,T1,1,100,30.182
1738263937.272652,185204.000,26998,1,T1,1,100,30.150
1738263937.405657,185337.000,27015,1,T1,1,100,30.207
1738263937.538663,185470.000,27031,1,T1,1,100,30.160
1738263937.672668,185604.000,27064,1,T1,1,100,30.176
1738263937.805673,185737.000,27081,1,T1,1,100,30.289
1738263937.938679,185870.000,27098,1,T1,1,100,30.231
1738263938.072684,186004.000,27130,1,T1,1,100,30.206
1738263938.205689,186137.000,27148,1,T1,1,100,30.160
1738263938.338695,186270.000,27164,1,T1,1,100,30.318
1738263938.472700,186404.000,27197,1,T1,1,100,30.315
1738263938.605705,186537.000,27214,1,T1,1,100,30.278
1738263938.738710,186670.000,27230,1,T1,1,100,30.368
1738263938.872716,186804.000,27263,1,T1,1,100,30.301
1738263939.005721,186937.000,27280,1,T1,1,100,30.237
1738263939.138726,187070.000,27296,1,T1,1,100,30.102
1738263939.272732,187204.000,27314,1,T1,1,100,30.186
1738263939.405737,187337.000,27346,1,T1,1,100,30.293
1738263939.538743,187470.000,27368,1,T1,1,100,30.304
1738263939.672748,187604.000,27385,1,T1,1,100,30.203
1738263939.805753,187737.000,27418,1,T1,1,100,30.194
1738263939.938758,187870.000,27434,1,T1,1,100,30.226
1738263940.072764,188004.000,27451,1,T1,1,100,30.275
1738263940.205769,188137.000,27484,1,T1,1,100,30.296
1738263940.338774,188270.000,27500,1,T1,1,100,30.305
1738263940.472780,188404.000,27517,1,T1,1,100,30.416
1738263940.605785,188537.000,27550,1,T1,1,100,30.357
1738263940.738790,188670.000,27568,1,T1,1,100,30.261
1738263940.871796,188803.000,27586,1,T1,1,100,30.255
1738263941.005801,188937.000,27618,1,T1,1,100,30.323
1738263941.138806,189070.000,27634,1,T1,1,100,30.282
1738263941.271812,189203.000,27652,1,T1,1,100,30.299
1738263941.405817,189337.000,27684,1,T1,1,100,30.236
1738263941.538822,189470.000,27701,1,T1,1,100,30.208
1738263941.671828,189603.000,27720,1,T1,1,100,30.197
1738263941.805833,189737.000,27736,1,T1,1,100,30.262
1738263941.938838,189870.000,27769,1,T1,1,100,30.326
1738263942.071844,190003.000,27786,1,T1,1,100,30.283
1738263942.205849,190137.000,27803,1,T1,1,100,30.371
1738263942.338854,190270.000,27837,1,T1,1,100,30.267
1738263942.471859,190403.000,27854,1,T1,1,100,30.293
1738263942.605865,190537.000,27871,1,T1,1,100,30.304
1738263942.738870,190670.000,27903,1,T1,1,100,30.273
1738263942.871876,190803.000,27921,1,T1,1,100,30.260
1738263943.005881,190937.000,27939,1,T1,1,100,30.254
1738263943.138886,191070.000,27972,1,T1,1,100,30.287
1738263943.271891,191203.000,27989,1,T1,1,100,30.231
1738263943.405897,191337.000,28005,1,T1,1,100,30.313
1738263943.538902,191470.000,28038,1,T1,1,100,30.383
1738263943.671907,191603.000,28055,1,T1,1,100,30.450
1738263943.805913,191737.000,28071,1,T1,1,100,30.301
1738263943.938918,191870.000,28089,1,T1,1,100,30.272
1738263944.071923,192003.000,28121,1,T1,1,100,30.260
1738263944.204929,192136.000,28138,1,T1,1,100,30.290
1738263944.338934,192270.000,28155,1,T1,1,100,30.373
1738263944.471939,192403.000,28190,1,T1,1,100,30.339
1738263944.604945,192536.000,28206,1,T1,1,100,30.253
1738263944.738950,192670.000,28226,1,T1,1,100,30.287
1738263944.871955,192803.000,28243,1,T1,1,100,30.408
1738263945.004961,192936.000,28275,1,T1,1,100,30.354
1738263945.138966,193070.000,28292,1,T1,1,100,30.330
1738263945.271971,193203.000,28309,1,T1,1,100,30.356
1738263945.404977,193336.000,28326,1,T1,1,100,30.260
1738263945.538982,193470.000,28359,1,T1,1,100,30.290
1738263945.671987,193603.000,28375,1,T1,1,100,30.338
1738263945.805993,193737.000,28392,1,T1,1,100,30.359
1738263945.938998,193870.000,28427,1,T1,1,100,30.404
1738263946.072003,194003.000,28443,1,T1,1,100,30.352
1738263946.205009,194136.000,28461,1,T1,1,100,30.330
1738263946.339014,194270.000,28493,1,T1,1,100,30.284
1738263946.472019,194403.000,28509,1,T1,1,100,30.336
1738263946.605025,194536.000,28527,1,T1,1,100,30.393
1738263946.739030,194670.000,28559,1,T1,1,100,30.312
1738263946.872035,194803.000,28576,1,T1,1,100,30.312
1738263947.005040,194936.000,28593,1,T1,1,100,30.277
1738263947.139046,195070.000,28626,1,T1,1,100,30.368
1738263947.272051,195203.000,28644,1,T1,1,100,30.372
1738263947.405056,195336.000,28661,1,T1,1,100,30.445
1738263947.538062,195469.000,28677,1,T1,1,100,30.334
1738263947.672067,195603.000,28710,1,T1,1,100,30.357
1738263947.805072,195736.000,28727,1,T1,1,100,30.403
1738263947.938078,195869.000,28744,1,T1,1,100,30.422
1738263948.072083,196003.000,28776,1,T1,1,100,30.360
1738263948.205088,196136.000,28794,1,T1,1,100,30.369
1738263948.338094,196269.000,28810,1,T1,1,100,30.372
1738263948.472099,196403.000,28843,1,T1,1,100,30.374
1738263948.605104,196536.000,28860,1,T1,1,100,30.374
1738263948.738110,196669.000,28876,1,T1,1,100,30.446
1738263948.872115,196803.000,28909,1,T1,1,100,30.476
1738263949.005120,196936.000,28926,1,T1,1,100,30.348
1738263949.138126,197069.000,28942,1,T1,1,100,30.399
1738263949.272131,197203.000,28975,1,T1,1,100,30.492
1738263949.405136,197336.000,28992,1,T1,1,100,30.532
1738263949.538141,197469.000,29009,1,T1,1,100,30.407
1738263949.672147,197603.000,29026,1,T1,1,100,30.424
1738263949.805152,197736.000,29064,1,T1,1,100,30.361
1738263949.938158,197869.000,29080,1,T1,1,100,30.369
1738263950.072163,198003.000,29097,1,T1,1,100,30.372
1738263950.205168,198136.000,29114,1,T1,1,100,30.374
1738263950.338174,198269.000,29146,1,T1,1,100,30.375
1738263950.472179,198403.000,29163,1,T1,1,100,30.375
1738263950.605184,198536.000,29180,1,T1,1,100,30.375
1738263950.738189,198669.000,29212,1,T1,1,100,30.517
1738263950.871195,198802.000,29230,1,T1,1,100,30.507
1738263951.005200,198936.000,29246,1,T1,1,100,30.397
1738263951.138206,199069.000,29263,1,T1,1,100,30.314
1738263951.271211,199202.000,29296,1,T1,1,100,30.419
1738263951.405216,199336.000,29312,1,T1,1,100,30.359
1738263951.538221,199469.000,29330,1,T1,1,100,30.332
1738263951.672227,199603.000,29362,1,T1,1,100,30.392
1738263951.805232,199736.000,29378,1,T1,1,100,30.453
1738263951.938237,199869.000,29396,1,T1,1,100,30.409
1738263952.071243,200002.000,29428,1,T1,1,100,30.354
1738263952.205248,200136.000,29445,1,T1,1,100,30.331
1738263952.338253,200269.000,29464,1,T1,1,100,30.462
1738263952.471259,200402.000,29497,1,T1,1,100,30.555
1738263952.605264,200536.000,29513,1,T1,1,100,30.453
1738263952.738269,200669.000,29530,1,T1,1,100,30.409
1738263952.871275,200802.000,29563,1,T1,1,100,30.390
1738263953.005280,200936.000,29579,1,T1,1,100,30.452
1738263953.138285,201069.000,29596,1,T1,1,100,30.302
1738263953.271291,201202.000,29613,1,T1,1,100,30.308
1738263953.405296,201336.000,29645,1,T1,1,100,30.417
1738263953.538301,201469.000,29663,1,T1,1,100,30.500
1738263953.671307,201602.000,29679,1,T1,1,100,30.429
1738263953.804312,201735.000,29714,1,T1,1,100,30.469
1738263953.938317,201869.000,29731,1,T1,1,100,30.345
1738263954.071323,202002.000,29747,1,T1,1,100,30.397
1738263954.204328,202135.000,29780,1,T1,1,100,30.491
1738263954.338333,202269.000,29797,1,T1,1,100,30.425
1738263954.471339,202402.000,29813,1,T1,1,100,30.397
1738263954.604344,202535.000,29846,1,T1,1,100,30.384
1738263954.738349,202669.000,29863,1,T1,1,100,30.379
1738263954.871355,202802.000,29880,1,T1,1,100,30.412
1738263955.004360,202935.000,29902,1,T1,1,100,30.533
1738263955.138365,203069.000,29920,1,T1,1,100,30.443
1738263955.271370,203202.000,29938,1,T1,1,100,30.440
1738263955.404376,203335.000,29970,1,T1,1,100,30.368
1738263955.538381,203469.000,29987,1,T1,1,100,30.336
1738263955.671386,203602.000,30004,1,T1,1,100,30.394
1738263955.804392,203735.000,30037,1,T1,1,100,30.348
1738263955.938397,203869.000,30053,1,T1,1,100,30.505
1738263956.071402,204002.000,30070,1,T1,1,100,30.502
1738263956.204408,204135.000,30103,1,T1,1,100,30.465
1738263956.338413,204269.000,30119,1,T1,1,100,30.379
1738263956.471418,204402.000,30136,1,T1,1,100,30.483
1738263956.604424,204535.000,30169,1,T1,1,100,30.493
1738263956.738429,204669.000,30185,1,T1,1,100,30.497
1738263956.871434,204802.000,30203,1,T1,1,100,30.463
1738263957.004440,204935.000,30235,1,T1,1,100,30.484
1738263957.138445,205069.000,30251,1,T1,1,100,30.529
1738263957.271450,205202.000,30271,1,T1,1,100,30.441
1738263957.404456,205335.000,30289,1,T1,1,100,30.368
1738263957.538461,205469.000,30322,1,T1,1,100,30.372
1738263957.671466,205602.000,30339,1,T1,1,100,30.516
1738263957.804471,205735.000,30355,1,T1,1,100,30.542
1738263957.938477,205869.000,30388,1,T1,1,100,30.518
1738263958.071482,206002.000,30405,1,T1,1,100,30.543
1738263958.204488,206135.000,30422,1,T1,1,100,30.554
1738263958.337493,206268.000,30454,1,T1,1,100,30.559
1738263958.471498,206402.000,30471,1,T1,1,100,30.561
1738263958.604504,206535.000,30488,1,T1,1,100,30.455
1738263958.737509,206668.000,30520,1,T1,1,100,30.410
1738263958.871514,206802.000,30538,1,T1,1,100,30.426
1738263959.004519,206935.000,30554,1,T1,1,100,30.432
1738263959.137525,207068.000,30587,1,T1,1,100,30.542
1738263959.271530,207202.000,30604,1,T1,1,100,30.447
1738263959.404536,207335.000,30622,1,T1,1,100,30.406
1738263959.537541,207468.000,30639,1,T1,1,100,30.530
1738263959.671546,207602.000,30672,1,T1,1,100,30.549
1738263959.804551,207735.000,30688,1,T1,1,100,30.486
1738263959.937557,207868.000,30706,1,T1,1,100,30.494
1738263960.071562,208002.000,30745,1,T1,1,100,30.639
1738263960.204567,208135.000,30762,1,T1,1,100,30.560
1738263960.337573,208268.000,30779,1,T1,1,100,30.526
1738263960.471578,208402.000,30812,1,T1,1,100,30.582
1738263960.604583,208535.000,30830,1,T1,1,100,30.500
1738263960.737589,208668.000,30847,1,T1,1,100,30.465
1738263960.871594,208802.000,30880,1,T1,1,100,30.449
1738263961.004599,208935.000,30896,1,T1,1,100,30.549
1738263961.137605,209068.000,30913,1,T1,1,100,30.592
1738263961.270610,209201.000,30946,1,T1,1,100,30.682
1738263961.404615,209335.000,30962,1,T1,1,100,30.579
1738263961.537621,209468.000,30980,1,T1,1,100,30.463
1738263961.670626,209601.000,30996,1,T1,1,100,30.519
1738263961.804631,209735.000,31030,1,T1,1,100,30.544
1738263961.937637,209868.000,31048,1,T1,1,100,30.484
1738263962.070642,210001.000,31064,1,T1,1,100,30.564
1738263962.204647,210135.000,31099,1,T1,1,100,30.457
1738263962.337652,210268.000,31116,1,T1,1,100,30.517
1738263962.470658,210401.000,31132,1,T1,1,100,30.507
1738263962.604663,210535.000,31165,1,T1,1,100,30.539
1738263962.737669,210668.000,31182,1,T1,1,100,30.517
1738263962.870674,210801.000,31199,1,T1,1,100,30.543
1738263963.004679,210935.000,31233,1,T1,1,100,30.518
1738263963.137685,211068.000,31250,1,T1,1,100,30.508
1738263963.270690,211201.000,31267,1,T1,1,100,30.468
1738263963.404695,211335.000,31299,1,T1,1,100,30.451
1738263963.537700,211468.000,31317,1,T1,1,100,30.585
1738263963.670706,211601.000,31333,1,T1,1,100,30.643
1738263963.804711,211735.000,31368,1,T1,1,100,30.562
1738263963.937716,211868.000,31385,1,T1,1,100,30.527
1738263964.070722,212001.000,31401,1,T1,1,100,30.583
1738263964.203727,212134.000,31418,1,T1,1,100,30.571
1738263964.337732,212268.000,31451,1,T1,1,100,30.531
1738263964.470738,212401.000,31467,1,T1,1,100,30.584
1738263964.603743,212534.000,31487,1,T1,1,100,30.501
1738263964.737748,212668.000,31519,1,T1,1,100,30.571
1738263964.870754,212801.000,31536,1,T1,1,100,30.566
1738263965.003759,212934.000,31553,1,T1,1,100,30.564
1738263965.137764,213068.000,31591,1,T1,1,100,30.528
1738263965.270770,213201.000,31607,1,T1,1,100,30.441
1738263965.403775,213334.000,31624,1,T1,1,100,30.616
1738263965.537780,213468.000,31657,1,T1,1,100,30.586
1738263965.670786,213601.000,31673,1,T1,1,100,30.466
1738263965.803791,213734.000,31690,1,T1,1,100,30.592
1738263965.937796,213868.000,31723,1,T1,1,100,30.682
1738263966.070801,214001.000,31741,1,T1,1,100,30.614
1738263966.203807,214134.000,31759,1,T1,1,100,30.549
1738263966.337812,214268.000,31775,1,T1,1,100,30.592
1738263966.470818,214401.000,31808,1,T1,1,100,30.540
1738263966.603823,214534.000,31825,1,T1,1,100,30.482
1738263966.737828,214668.000,31841,1,T1,1,100,30.528
1738263966.870833,214801.000,31874,1,T1,1,100,30.583
1738263967.003839,214934.000,31891,1,T1,1,100,30.500
1738263967.137844,215068.000,31907,1,T1,1,100,30.607
1738263967.270849,215201.000,31942,1,T1,1,100,30.511
1738263967.403855,215334.000,31959,1,T1,1,100,30.469
1738263967.536860,215467.000,31976,1,T1,1,100,30.522
1738263967.670866,215601.000,32008,1,T1,1,100,30.545
1738263967.803871,215734.000,32025,1,T1,1,100,30.590
1738263967.936876,215867.000,32042,1,T1,1,100,30.645
1738263968.070881,216001.000,32074,1,T1,1,100,30.598
1738263968.203887,216134.000,32092,1,T1,1,100,30.649
1738263968.336892,216267.000,32108,1,T1,1,100,30.742
1738263968.470897,216401.000,32125,1,T1,1,100,30.676
1738263968.603903,216534.000,32158,1,T1,1,100,30.576
1738263968.736908,216667.000,32174,1,T1,1,100,30.675
1738263968.870913,216801.000,32192,1,T1,1,100,30.469
1738263969.003919,216934.000,32224,1,T1,1,100,30.522
1738263969.136924,217067.000,32240,1,T1,1,100,30.474
1738263969.270929,217201.000,32258,1,T1,1,100,30.489
1738263969.403935,217334.000,32290,1,T1,1,100,30.602
1738263969.537940,217468.000,32307,1,T1,1,100,30.544
1738263969.670945,217601.000,32324,1,T1,1,100,30.590
1738263969.803951,217734.000,32359,1,T1,1,100,30.574
1738263969.936956,217867.000,32375,1,T1,1,100,30.674
1738263970.070961,218001.000,32392,1,T1,1,100,30.717
1738263970.203967,218134.000,32430,1,T1,1,100,30.594
1738263970.336972,218267.000,32446,1,T1,1,100,30.612
1738263970.470977,218401.000,32463,1,T1,1,100,30.690
1738263970.603982,218534.000,32480,1,T1,1,100,30.618
1738263970.736988,218667.000,32512,1,T1,1,100,30.551
1738263970.870993,218801.000,32530,1,T1,1,100,30.628
1738263971.003999,218934.000,32546,1,T1,1,100,30.485
