LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1738263927.901778,175833.500,25450,4,DC,2,100,EA
1738263927.927279,175859.000,25450,4,DC,2,100,2
1738263927.952780,175884.500,25450,4,DC,2,100,EL
1738263927.978281,175910.000,25450,4,DC,2,100,2
1738263928.003282,175935.000,25467,4,DC,2,100,EA
1738263928.028283,175960.000,25467,4,DC,2,100,1
1738263928.053284,175985.000,25467,4,DC,2,100,EL
1738263928.078285,176010.000,25467,4,DC,2,100,1
1738263928.103536,176035.250,25483,4,DC,2,100,EA
1738263928.128787,176060.500,25483,4,DC,2,100,2
1738263928.154038,176085.750,25483,4,DC,2,100,EL
1738263928.179289,176111.000,25483,4,DC,2,100,2
1738263928.205040,176136.750,25500,4,DC,2,100,EA
1738263928.230791,176162.500,25500,4,DC,2,100,2
1738263928.256542,176188.250,25500,4,DC,2,100,EL
1738263928.282293,176214.000,25500,4,DC,2,100,2
1738263928.307294,176239.000,25516,4,DC,2,100,EA
1738263928.332295,176264.000,25516,4,DC,2,100,1
1738263928.357296,176289.000,25516,4,DC,2,100,EL
1738263928.382297,176314.000,25516,4,DC,2,100,1
1738263928.407798,176339.500,25533,4,DC,2,100,EA
1738263928.433299,176365.000,25533,4,DC,2,100,2
1738263928.458800,176390.500,25533,4,DC,2,100,EL
1738263928.484301,176416.000,25533,4,DC,2,100,2
1738263928.509552,176441.250,25550,4,DC,2,100,EA
1738263928.534803,176466.500,25550,4,DC,2,100,1
1738263928.560054,176491.750,25550,4,DC,2,100,EL
1738263928.585305,176517.000,25550,4,DC,2,100,1
1738263928.610556,176542.250,25566,4,DC,2,100,EA
1738263928.635807,176567.500,25566,4,DC,2,100,2
1738263928.661058,176592.750,25566,4,DC,2,100,EL
1738263928.686309,176618.000,25566,4,DC,2,100,2
1738263928.712060,176643.750,25582,4,DC,2,100,EA
1738263928.737811,176669.500,25582,4,DC,2,100,1
1738263928.763562,176695.250,25582,4,DC,2,100,EL
1738263928.789313,176721.000,25582,4,DC,2,100,1
1738263928.814564,176746.250,25600,4,DC,2,100,EA
1738263928.839815,176771.500,25600,4,DC,2,100,2
1738263928.865066,176796.750,25600,4,DC,2,100,EL
1738263928.890317,176822.000,25600,4,DC,2,100,2
1738263928.915568,176847.250,25616,4,DC,2,100,EA
1738263928.940819,176872.500,25616,4,DC,2,100,1
1738263928.966070,176897.750,25616,4,DC,2,100,EL
1738263928.991321,176923.000,25616,4,DC,2,100,1
1738263929.016322,176948.000,25632,4,DC,2,100,EA
1738263929.041323,176973.000,25632,4,DC,2,100,2
1738263929.066324,176998.000,25632,4,DC,2,100,EL
1738263929.091325,177023.000,25632,4,DC,2,100,2
1738263929.116826,177048.500,25648,4,DC,2,100,EA
1738263929.142327,177074.000,25648,4,DC,2,100,1
1738263929.167828,177099.500,25648,4,DC,2,100,EL
1738263929.193329,177125.000,25648,4,DC,2,100,1
1738263929.219080,177150.750,25666,4,DC,2,100,EA
1738263929.244832,177176.500,25666,4,DC,2,100,2
1738263929.270582,177202.250,25666,4,DC,2,100,EL
1738263929.296334,177228.000,25666,4,DC,2,100,2
1738263929.329835,177261.500,25685,4,DC,2,100,EA
1738263929.363336,177295.000,25685,4,DC,2,100,2
1738263929.396837,177328.500,25685,4,DC,2,100,EL
1738263929.430339,177362.000,25685,4,DC,2,100,2
1738263929.455590,177387.250,25702,4,DC,2,100,EA
1738263929.480841,177412.500,25702,4,DC,2,100,1
1738263929.506092,177437.750,25702,4,DC,2,100,EL
1738263929.531343,177463.000,25702,4,DC,2,100,1
1738263929.556844,177488.500,25718,4,DC,2,100,EA
1738263929.582345,177514.000,25718,4,DC,2,100,2
1738263929.607846,177539.500,25718,4,DC,2,100,EL
1738263929.633347,177565.000,25718,4,DC,2,100,2
1738263929.658848,177590.500,25735,4,DC,2,100,EA
1738263929.684349,177616.000,25735,4,DC,2,100,1
1738263929.709850,177641.500,25735,4,DC,2,100,EL
1738263929.735351,177667.000,25735,4,DC,2,100,1
1738263929.760352,177692.000,25751,4,DC,2,100,EA
1738263929.785353,177717.000,25751,4,DC,2,100,2
1738263929.810354,177742.000,25751,4,DC,2,100,EL
1738263929.835355,177767.000,25751,4,DC,2,100,2
1738263929.860606,177792.250,25769,4,DC,2,100,EA
1738263929.885857,177817.500,25769,4,DC,2,100,1
1738263929.911108,177842.750,25769,4,DC,2,100,EL
1738263929.936359,177868.000,25769,4,DC,2,100,1
1738263929.961610,177893.250,25784,4,DC,2,100,EA
1738263929.986861,177918.500,25784,4,DC,2,100,2
1738263930.012112,177943.750,25784,4,DC,2,100,EL
1738263930.037363,177969.000,25784,4,DC,2,100,2
1738263930.062614,177994.250,25801,4,DC,2,100,EA
1738263930.087865,178019.500,25801,4,DC,2,100,1
1738263930.113116,178044.750,25801,4,DC,2,100,EL
1738263930.138367,178070.000,25801,4,DC,2,100,1
1738263930.164618,178096.250,25818,4,DC,2,100,EA
1738263930.190869,178122.500,25818,4,DC,2,100,2
1738263930.217120,178148.750,25818,4,DC,2,100,EL
1738263930.243371,178175.000,25818,4,DC,2,100,2
1738263930.268372,178200.000,25835,4,DC,2,100,EA
1738263930.293373,178225.000,25835,4,DC,2,100,1
1738263930.318374,178250.000,25835,4,DC,2,100,EL
1738263930.343375,178275.000,25835,4,DC,2,100,1
1738263930.368626,178300.250,25851,4,DC,2,100,EA
1738263930.393877,178325.500,25851,4,DC,2,100,2
1738263930.419128,178350.750,25851,4,DC,2,100,EL
1738263930.444379,178376.000,25851,4,DC,2,100,2
1738263930.470630,178402.250,25868,4,DC,2,100,EA
1738263930.496881,178428.500,25868,4,DC,2,100,2
1738263930.523133,178454.750,25868,4,DC,2,100,EL
1738263930.549384,178481.000,25868,4,DC,2,100,2
1738263930.574385,178506.000,25884,4,DC,2,100,EA
1738263930.599385,178531.000,25884,4,DC,2,100,1
1738263930.624387,178556.000,25884,4,DC,2,100,EL
1738263930.649388,178581.000,25884,4,DC,2,100,1
1738263930.674639,178606.250,25901,4,DC,2,100,EA
1738263930.699890,178631.500,25901,4,DC,2,100,2
1738263930.725141,178656.750,25901,4,DC,2,100,EL
1738263930.750392,178682.000,25901,4,DC,2,100,2
1738263930.775643,178707.250,25917,4,DC,2,100,EA
1738263930.800894,178732.500,25917,4,DC,2,100,1
1738263930.826145,178757.750,25917,4,DC,2,100,EL
1738263930.851396,178783.000,25917,4,DC,2,100,1
1738263930.876897,178808.500,25934,4,DC,2,100,EA
1738263930.902398,178834.000,25934,4,DC,2,100,2
1738263930.927899,178859.500,25934,4,DC,2,100,EL
1738263930.953400,178885.000,25934,4,DC,2,100,2
1738263930.978901,178910.500,25950,4,DC,2,100,EA
1738263931.004402,178936.000,25950,4,DC,2,100,1
1738263931.029903,178961.500,25950,4,DC,2,100,EL
1738263931.055404,178987.000,25950,4,DC,2,100,1
1738263931.080655,179012.250,25967,4,DC,2,100,EA
1738263931.105906,179037.500,25967,4,DC,2,100,2
1738263931.131157,179062.750,25967,4,DC,2,100,EL
1738263931.156408,179088.000,25967,4,DC,2,100,2
1738263931.181909,179113.500,25984,4,DC,2,100,EA
1738263931.207410,179139.000,25984,4,DC,2,100,1
1738263931.232911,179164.500,25984,4,DC,2,100,EL
1738263931.258412,179190.000,25984,4,DC,2,100,1
1738263931.284163,179215.750,26000,4,DC,2,100,EA
1738263931.309914,179241.500,26000,4,DC,2,100,2
1738263931.335665,179267.250,26000,4,DC,2,100,EL
1738263931.361416,179293.000,26000,4,DC,2,100,2
1738263931.386167,179317.750,26016,4,DC,2,100,EA
1738263931.410918,179342.500,26016,4,DC,2,100,1
1738263931.435669,179367.250,26016,4,DC,2,100,EL
1738263931.460420,179392.000,26016,4,DC,2,100,1
1738263931.485921,179417.500,26034,4,DC,2,100,EA
1738263931.511422,179443.000,26034,4,DC,2,100,2
1738263931.536923,179468.500,26034,4,DC,2,100,EL
1738263931.562424,179494.000,26034,4,DC,2,100,2
1738263931.587425,179519.000,26050,4,DC,2,100,EA
1738263931.612426,179544.000,26050,4,DC,2,100,1
1738263931.637427,179569.000,26050,4,DC,2,100,EL
1738263931.662428,179594.000,26050,4,DC,2,100,1
1738263931.687679,179619.250,26066,4,DC,2,100,EA
1738263931.712930,179644.500,26066,4,DC,2,100,2
1738263931.738181,179669.750,26066,4,DC,2,100,EL
1738263931.763432,179695.000,26066,4,DC,2,100,2
1738263931.788683,179720.250,26082,4,DC,2,100,EA
1738263931.813934,179745.500,26082,4,DC,2,100,1
1738263931.839185,179770.750,26082,4,DC,2,100,EL
1738263931.864436,179796.000,26082,4,DC,2,100,1
1738263931.889937,179821.500,26100,4,DC,2,100,EA
1738263931.915438,179847.000,26100,4,DC,2,100,2
1738263931.940939,179872.500,26100,4,DC,2,100,EL
1738263931.966440,179898.000,26100,4,DC,2,100,2
1738263931.992191,179923.750,26116,4,DC,2,100,EA
1738263932.017942,179949.500,26116,4,DC,2,100,1
1738263932.043693,179975.250,26116,4,DC,2,100,EL
1738263932.069444,180001.000,26116,4,DC,2,100,1
1738263932.094445,180026.000,26132,4,DC,2,100,EA
1738263932.119446,180051.000,26132,4,DC,2,100,2
1738263932.144447,180076.000,26132,4,DC,2,100,EL
1738263932.169448,180101.000,26132,4,DC,2,100,2
1738263932.194949,180126.500,26149,4,DC,2,100,EA
1738263932.220450,180152.000,26149,4,DC,2,100,1
1738263932.245951,180177.500,26149,4,DC,2,100,EL
1738263932.271452,180203.000,26149,4,DC,2,100,1
1738263932.296453,180228.000,26168,4,DC,2,100,EA
1738263932.321454,180253.000,26168,4,DC,2,100,2
1738263932.346455,180278.000,26168,4,DC,2,100,EL
1738263932.371456,180303.000,26168,4,DC,2,100,2
1738263932.396957,180328.500,26184,4,DC,2,100,EA
1738263932.422458,180354.000,26184,4,DC,2,100,1
1738263932.447959,180379.500,26184,4,DC,2,100,EL
1738263932.473460,180405.000,26184,4,DC,2,100,1
1738263932.499461,180431.000,26204,4,DC,2,100,EA
1738263932.525462,180457.000,26204,4,DC,2,100,2
1738263932.551464,180483.000,26204,4,DC,2,100,EL
1738263932.577465,180509.000,26204,4,DC,2,100,2
1738263932.601965,180533.500,26219,4,DC,2,100,EA
1738263932.626467,180558.000,26219,4,DC,2,100,1
1738263932.650967,180582.500,26219,4,DC,2,100,EL
1738263932.675468,180607.000,26219,4,DC,2,100,1
1738263932.700719,180632.250,26236,4,DC,2,100,EA
1738263932.725971,180657.500,26236,4,DC,2,100,2
1738263932.751221,180682.750,26236,4,DC,2,100,EL
1738263932.776473,180708.000,26236,4,DC,2,100,2
1738263932.801723,180733.250,26252,4,DC,2,100,EA
1738263932.826974,180758.500,26252,4,DC,2,100,1
1738263932.852226,180783.750,26252,4,DC,2,100,EL
1738263932.877476,180809.000,26252,4,DC,2,100,1
1738263932.902977,180834.500,26270,4,DC,2,100,EA
1738263932.928478,180860.000,26270,4,DC,2,100,2
1738263932.953979,180885.500,26270,4,DC,2,100,EL
1738263932.979481,180911.000,26270,4,DC,2,100,2
1738263933.005232,180936.750,26285,4,DC,2,100,EA
1738263933.030983,180962.500,26285,4,DC,2,100,2
1738263933.056734,180988.250,26285,4,DC,2,100,EL
1738263933.082485,181014.000,26285,4,DC,2,100,2
1738263933.107486,181039.000,26302,4,DC,2,100,EA
1738263933.132487,181064.000,26302,4,DC,2,100,1
1738263933.157488,181089.000,26302,4,DC,2,100,EL
1738263933.182489,181114.000,26302,4,DC,2,100,1
1738263933.207990,181139.500,26319,4,DC,2,100,EA
1738263933.233491,181165.000,26319,4,DC,2,100,2
1738263933.258992,181190.500,26319,4,DC,2,100,EL
1738263933.284493,181216.000,26319,4,DC,2,100,2
1738263933.309494,181241.000,26336,4,DC,2,100,EA
1738263933.334495,181266.000,26336,4,DC,2,100,1
1738263933.359496,181291.000,26336,4,DC,2,100,EL
1738263933.384497,181316.000,26336,4,DC,2,100,1
1738263933.409998,181341.500,26353,4,DC,2,100,EA
1738263933.435499,181367.000,26353,4,DC,2,100,2
1738263933.461000,181392.500,26353,4,DC,2,100,EL
1738263933.486501,181418.000,26353,4,DC,2,100,2
1738263933.512002,181443.500,26371,4,DC,2,100,EA
1738263933.537503,181469.000,26371,4,DC,2,100,1
1738263933.563004,181494.500,26371,4,DC,2,100,EL
1738263933.588505,181520.000,26371,4,DC,2,100,1
1738263933.613756,181545.250,26387,4,DC,2,100,EA
1738263933.639007,181570.500,26387,4,DC,2,100,2
1738263933.664258,181595.750,26387,4,DC,2,100,EL
1738263933.689509,181621.000,26387,4,DC,2,100,2
1738263933.714760,181646.250,26404,4,DC,2,100,EA
1738263933.740011,181671.500,26404,4,DC,2,100,1
1738263933.765262,181696.750,26404,4,DC,2,100,EL
1738263933.790513,181722.000,26404,4,DC,2,100,1
1738263933.816764,181748.250,26420,4,DC,2,100,EA
1738263933.843015,181774.500,26420,4,DC,2,100,2
1738263933.869266,181800.750,26420,4,DC,2,100,EL
1738263933.895517,181827.000,26420,4,DC,2,100,2
1738263933.919768,181851.250,26437,4,DC,2,100,EA
1738263933.944019,181875.500,26437,4,DC,2,100,1
1738263933.968270,181899.750,26437,4,DC,2,100,EL
1738263933.992521,181924.000,26437,4,DC,2,100,1
1738263934.018272,181949.750,26453,4,DC,2,100,EA
1738263934.044023,181975.500,26453,4,DC,2,100,2
1738263934.069774,182001.250,26453,4,DC,2,100,EL
1738263934.095525,182027.000,26453,4,DC,2,100,2
1738263934.120526,182052.000,26470,4,DC,2,100,EA
1738263934.145527,182077.000,26470,4,DC,2,100,1
1738263934.170528,182102.000,26470,4,DC,2,100,EL
1738263934.195529,182127.000,26470,4,DC,2,100,1
1738263934.221030,182152.500,26486,4,DC,2,100,EA
1738263934.246531,182178.000,26486,4,DC,2,100,2
1738263934.272032,182203.500,26486,4,DC,2,100,EL
1738263934.297533,182229.000,26486,4,DC,2,100,2
1738263934.322534,182254.000,26503,4,DC,2,100,EA
1738263934.347535,182279.000,26503,4,DC,2,100,1
1738263934.372536,182304.000,26503,4,DC,2,100,EL
1738263934.397537,182329.000,26503,4,DC,2,100,1
1738263934.423288,182354.750,26526,4,DC,2,100,EA
1738263934.449039,182380.500,26526,4,DC,2,100,2
1738263934.474790,182406.250,26526,4,DC,2,100,EL
1738263934.500541,182432.000,26526,4,DC,2,100,2
1738263934.526042,182457.500,26544,4,DC,2,100,EA
1738263934.551543,182483.000,26544,4,DC,2,100,1
1738263934.577044,182508.500,26544,4,DC,2,100,EL
1738263934.602545,182534.000,26544,4,DC,2,100,1
1738263934.627546,182559.000,26559,4,DC,2,100,EA
1738263934.652547,182584.000,26559,4,DC,2,100,2
1738263934.677548,182609.000,26559,4,DC,2,100,EL
1738263934.702549,182634.000,26559,4,DC,2,100,2
1738263934.727800,182659.250,26576,4,DC,2,100,EA
1738263934.753051,182684.500,26576,4,DC,2,100,1
1738263934.778302,182709.750,26576,4,DC,2,100,EL
1738263934.803553,182735.000,26576,4,DC,2,100,1
1738263934.830055,182761.500,26593,4,DC,2,100,EA
1738263934.856555,182788.000,26593,4,DC,2,100,2
1738263934.883057,182814.500,26593,4,DC,2,100,EL
1738263934.909558,182841.000,26593,4,DC,2,100,2
1738263934.933809,182865.250,26610,4,DC,2,100,EA
1738263934.958060,182889.500,26610,4,DC,2,100,1
1738263934.982311,182913.750,26610,4,DC,2,100,EL
1738263935.006562,182938.000,26610,4,DC,2,100,1
1738263935.032313,182963.750,26626,4,DC,2,100,EA
1738263935.058064,182989.500,26626,4,DC,2,100,2
1738263935.083815,183015.250,26626,4,DC,2,100,EL
1738263935.109566,183041.000,26626,4,DC,2,100,2
1738263935.134567,183066.000,26642,4,DC,2,100,EA
1738263935.159568,183091.000,26642,4,DC,2,100,1
1738263935.184569,183116.000,26642,4,DC,2,100,EL
1738263935.209570,183141.000,26642,4,DC,2,100,1
1738263935.235071,183166.500,26659,4,DC,2,100,EA
1738263935.260572,183192.000,26659,4,DC,2,100,2
1738263935.286073,183217.500,26659,4,DC,2,100,EL
1738263935.311574,183243.000,26659,4,DC,2,100,2
1738263935.337325,183268.750,26676,4,DC,2,100,EA
1738263935.363076,183294.500,26676,4,DC,2,100,2
1738263935.388827,183320.250,26676,4,DC,2,100,EL
1738263935.414578,183346.000,26676,4,DC,2,100,2
1738263935.439579,183371.000,26692,4,DC,2,100,EA
1738263935.464580,183396.000,26692,4,DC,2,100,1
1738263935.489581,183421.000,26692,4,DC,2,100,EL
1738263935.514582,183446.000,26692,4,DC,2,100,1
1738263935.540083,183471.500,26709,4,DC,2,100,EA
1738263935.565584,183497.000,26709,4,DC,2,100,2
1738263935.591085,183522.500,26709,4,DC,2,100,EL
1738263935.616586,183548.000,26709,4,DC,2,100,2
1738263935.641587,183573.000,26725,4,DC,2,100,EA
1738263935.666588,183598.000,26725,4,DC,2,100,1
1738263935.691589,183623.000,26725,4,DC,2,100,EL
1738263935.716590,183648.000,26725,4,DC,2,100,1
1738263935.741841,183673.250,26742,4,DC,2,100,EA
1738263935.767092,183698.500,26742,4,DC,2,100,2
1738263935.792343,183723.750,26742,4,DC,2,100,EL
1738263935.817594,183749.000,26742,4,DC,2,100,2
1738263935.843845,183775.250,26759,4,DC,2,100,EA
1738263935.870096,183801.500,26759,4,DC,2,100,1
1738263935.896347,183827.750,26759,4,DC,2,100,EL
1738263935.922598,183854.000,26759,4,DC,2,100,1
1738263935.947349,183878.750,26775,4,DC,2,100,EA
1738263935.972100,183903.500,26775,4,DC,2,100,2
1738263935.996851,183928.250,26775,4,DC,2,100,EL
1738263936.021602,183953.000,26775,4,DC,2,100,2
1738263936.046853,183978.250,26791,4,DC,2,100,EA
1738263936.072104,184003.500,26791,4,DC,2,100,1
1738263936.097355,184028.750,26791,4,DC,2,100,EL
1738263936.122606,184054.000,26791,4,DC,2,100,1
1738263936.148107,184079.500,26809,4,DC,2,100,EA
1738263936.173608,184105.000,26809,4,DC,2,100,2
1738263936.199109,184130.500,26809,4,DC,2,100,EL
1738263936.224610,184156.000,26809,4,DC,2,100,2
1738263936.249861,184181.250,26825,4,DC,2,100,EA
1738263936.275112,184206.500,26825,4,DC,2,100,1
1738263936.300363,184231.750,26825,4,DC,2,100,EL
1738263936.325614,184257.000,26825,4,DC,2,100,1
1738263936.351615,184283.000,26841,4,DC,2,100,EA
1738263936.377616,184309.000,26841,4,DC,2,100,2
1738263936.403617,184335.000,26841,4,DC,2,100,EL
1738263936.429618,184361.000,26841,4,DC,2,100,2
1738263936.454619,184386.000,26857,4,DC,2,100,EA
1738263936.479620,184411.000,26857,4,DC,2,100,1
1738263936.504621,184436.000,26857,4,DC,2,100,EL
1738263936.529622,184461.000,26857,4,DC,2,100,1
1738263936.555123,184486.500,26875,4,DC,2,100,EA
1738263936.580624,184512.000,26875,4,DC,2,100,2
1738263936.606125,184537.500,26875,4,DC,2,100,EL
1738263936.631626,184563.000,26875,4,DC,2,100,2
1738263936.657377,184588.750,26891,4,DC,2,100,EA
1738263936.683128,184614.500,26891,4,DC,2,100,1
1738263936.708879,184640.250,26891,4,DC,2,100,EL
1738263936.734631,184666.000,26891,4,DC,2,100,1
1738263936.759881,184691.250,26907,4,DC,2,100,EA
1738263936.785132,184716.500,26907,4,DC,2,100,2
1738263936.810384,184741.750,26907,4,DC,2,100,EL
1738263936.835634,184767.000,26907,4,DC,2,100,2
1738263936.860886,184792.250,26924,4,DC,2,100,EA
1738263936.886137,184817.500,26924,4,DC,2,100,1
1738263936.911387,184842.750,26924,4,DC,2,100,EL
1738263936.936639,184868.000,26924,4,DC,2,100,1
1738263936.961890,184893.250,26941,4,DC,2,100,EA
1738263936.987141,184918.500,26941,4,DC,2,100,2
1738263937.012392,184943.750,26941,4,DC,2,100,EL
1738263937.037642,184969.000,26941,4,DC,2,100,2
1738263937.063394,184994.750,26957,4,DC,2,100,EA
1738263937.089145,185020.500,26957,4,DC,2,100,1
1738263937.114896,185046.250,26957,4,DC,2,100,EL
1738263937.140647,185072.000,26957,4,DC,2,100,1
1738263937.166148,185097.500,26975,4,DC,2,100,EA
1738263937.191649,185123.000,26975,4,DC,2,100,2
1738263937.217150,185148.500,26975,4,DC,2,100,EL
1738263937.242651,185174.000,26975,4,DC,2,100,2
1738263937.267652,185199.000,26992,4,DC,2,100,EA
1738263937.292653,185224.000,26992,4,DC,2,100,1
1738263937.317654,185249.000,26992,4,DC,2,100,EL
1738263937.342655,185274.000,26992,4,DC,2,100,1
1738263937.367906,185299.250,27009,4,DC,2,100,EA
1738263937.393157,185324.500,27009,4,DC,2,100,2
1738263937.418408,185349.750,27009,4,DC,2,100,EL
1738263937.443659,185375.000,27009,4,DC,2,100,2
1738263937.469660,185401.000,27025,4,DC,2,100,EA
1738263937.495661,185427.000,27025,4,DC,2,100,1
1738263937.521662,185453.000,27025,4,DC,2,100,EL
1738263937.547663,185479.000,27025,4,DC,2,100,1
1738263937.572164,185503.500,27043,4,DC,2,100,EA
1738263937.596665,185528.000,27043,4,DC,2,100,2
1738263937.621166,185552.500,27043,4,DC,2,100,EL
1738263937.645667,185577.000,27043,4,DC,2,100,2
1738263937.671418,185602.750,27058,4,DC,2,100,EA
1738263937.697169,185628.500,27058,4,DC,2,100,2
1738263937.722920,185654.250,27058,4,DC,2,100,EL
1738263937.748671,185680.000,27058,4,DC,2,100,2
1738263937.773922,185705.250,27075,4,DC,2,100,EA
1738263937.799173,185730.500,27075,4,DC,2,100,1
1738263937.824424,185755.750,27075,4,DC,2,100,EL
1738263937.849675,185781.000,27075,4,DC,2,100,1
1738263937.875176,185806.500,27092,4,DC,2,100,EA
1738263937.900677,185832.000,27092,4,DC,2,100,2
1738263937.926178,185857.500,27092,4,DC,2,100,EL
1738263937.951679,185883.000,27092,4,DC,2,100,2
1738263937.977430,185908.750,27109,4,DC,2,100,EA
1738263938.003181,185934.500,27109,4,DC,2,100,1
1738263938.028932,185960.250,27109,4,DC,2,100,EL
1738263938.054683,185986.000,27109,4,DC,2,100,1
1738263938.079934,186011.250,27124,4,DC,2,100,EA
1738263938.105185,186036.500,27124,4,DC,2,100,2
1738263938.130436,186061.750,27124,4,DC,2,100,EL
1738263938.155687,186087.000,27124,4,DC,2,100,2
1738263938.180938,186112.250,27142,4,DC,2,100,EA
1738263938.206189,186137.500,27142,4,DC,2,100,1
1738263938.231440,186162.750,27142,4,DC,2,100,EL
1738263938.256691,186188.000,27142,4,DC,2,100,1
1738263938.281942,186213.250,27158,4,DC,2,100,EA
1738263938.307193,186238.500,27158,4,DC,2,100,2
1738263938.332444,186263.750,27158,4,DC,2,100,EL
1738263938.357695,186289.000,27158,4,DC,2,100,2
1738263938.383196,186314.500,27175,4,DC,2,100,EA
1738263938.408697,186340.000,27175,4,DC,2,100,1
1738263938.434198,186365.500,27175,4,DC,2,100,EL
1738263938.459699,186391.000,27175,4,DC,2,100,1
1738263938.485450,186416.750,27191,4,DC,2,100,EA
1738263938.511201,186442.500,27191,4,DC,2,100,2
1738263938.536952,186468.250,27191,4,DC,2,100,EL
1738263938.562703,186494.000,27191,4,DC,2,100,2
1738263938.587704,186519.000,27208,4,DC,2,100,EA
1738263938.612705,186544.000,27208,4,DC,2,100,1
1738263938.637707,186569.000,27208,4,DC,2,100,EL
1738263938.662708,186594.000,27208,4,DC,2,100,1
1738263938.687958,186619.250,27224,4,DC,2,100,EA
1738263938.713209,186644.500,27224,4,DC,2,100,2
1738263938.738461,186669.750,27224,4,DC,2,100,EL
1738263938.763711,186695.000,27224,4,DC,2,100,2
1738263938.789963,186721.250,27241,4,DC,2,100,EA
1738263938.816214,186747.500,27241,4,DC,2,100,1
1738263938.842465,186773.750,27241,4,DC,2,100,EL
1738263938.868716,186800.000,27241,4,DC,2,100,1
1738263938.893967,186825.250,27257,4,DC,2,100,EA
1738263938.919218,186850.500,27257,4,DC,2,100,2
1738263938.944469,186875.750,27257,4,DC,2,100,EL
1738263938.969720,186901.000,27257,4,DC,2,100,2
1738263938.994721,186926.000,27274,4,DC,2,100,EA
1738263939.019722,186951.000,27274,4,DC,2,100,1
1738263939.044723,186976.000,27274,4,DC,2,100,EL
1738263939.069724,187001.000,27274,4,DC,2,100,1
1738263939.094975,187026.250,27290,4,DC,2,100,EA
1738263939.120226,187051.500,27290,4,DC,2,100,2
1738263939.145477,187076.750,27290,4,DC,2,100,EL
1738263939.170728,187102.000,27290,4,DC,2,100,2
1738263939.196479,187127.750,27308,4,DC,2,100,EA
1738263939.222230,187153.500,27308,4,DC,2,100,1
1738263939.247981,187179.250,27308,4,DC,2,100,EL
1738263939.273732,187205.000,27308,4,DC,2,100,1
1738263939.298983,187230.250,27324,4,DC,2,100,EA
1738263939.324234,187255.500,27324,4,DC,2,100,2
1738263939.349485,187280.750,27324,4,DC,2,100,EL
1738263939.374736,187306.000,27324,4,DC,2,100,2
1738263939.399987,187331.250,27340,4,DC,2,100,EA
1738263939.425238,187356.500,27340,4,DC,2,100,1
1738263939.450489,187381.750,27340,4,DC,2,100,EL
1738263939.475740,187407.000,27340,4,DC,2,100,1
1738263939.500991,187432.250,27362,4,DC,2,100,EA
1738263939.526242,187457.500,27362,4,DC,2,100,2
1738263939.551493,187482.750,27362,4,DC,2,100,EL
1738263939.576744,187508.000,27362,4,DC,2,100,2
1738263939.601995,187533.250,27379,4,DC,2,100,EA
1738263939.627246,187558.500,27379,4,DC,2,100,1
1738263939.652497,187583.750,27379,4,DC,2,100,EL
1738263939.677748,187609.000,27379,4,DC,2,100,1
