LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1738263928.441299,176373.000,25543,3,GX,1,100,-2.014
1738263928.481301,176413.000,25543,3,GX,1,100,-1.068
1738263928.521303,176453.000,25559,2,GX,1,100,-3.937
1738263928.561304,176493.000,25559,2,GX,1,100,-1.282
1738263928.601306,176533.000,25576,3,GX,1,100,-3.784
1738263928.641307,176573.000,25576,3,GX,1,100,-5.463
1738263928.681309,176613.000,25576,3,GX,1,100,-4.211
1738263928.721311,176653.000,25592,2,GX,1,100,-7.751
1738263928.761312,176693.000,25592,2,GX,1,100,-7.141
1738263928.801314,176733.000,25610,3,GX,1,100,-8.240
1738263928.841316,176773.000,25610,3,GX,1,100,-6.134
1738263928.881317,176813.000,25610,3,GX,1,100,-3.540
1738263928.921319,176853.000,25625,2,GX,1,100,-2.533
1738263928.961320,176893.000,25625,2,GX,1,100,-3.052
1738263929.001322,176933.000,25642,3,GX,1,100,-3.723
1738263929.041323,176973.000,25642,3,GX,1,100,-5.005
1738263929.081325,177013.000,25642,3,GX,1,100,-2.472
1738263929.121327,177053.000,25658,2,GX,1,100,0.092
1738263929.161328,177093.000,25658,2,GX,1,100,0.366
1738263929.201330,177133.000,25676,3,GX,1,100,0.092
1738263929.241331,177173.000,25676,3,GX,1,100,-0.854
1738263929.281333,177213.000,25676,3,GX,1,100,-3.510
1738263929.321335,177253.000,25695,3,GX,1,100,-2.319
1738263929.361336,177293.000,25695,3,GX,1,100,-1.648
1738263929.401338,177333.000,25695,3,GX,1,100,-2.380
1738263929.441339,177373.000,25711,3,GX,1,100,-1.373
1738263929.481341,177413.000,25711,3,GX,1,100,1.770
1738263929.521343,177453.000,25711,3,GX,1,100,2.136
1738263929.561344,177493.000,25728,2,GX,1,100,0.580
1738263929.601346,177533.000,25728,2,GX,1,100,2.289
1738263929.641347,177573.000,25745,3,GX,1,100,1.801
1738263929.681349,177613.000,25745,3,GX,1,100,0.641
1738263929.721350,177653.000,25745,3,GX,1,100,1.343
1738263929.761352,177693.000,25761,2,GX,1,100,1.373
1738263929.801354,177733.000,25761,2,GX,1,100,0.214
1738263929.841355,177773.000,25778,3,GX,1,100,0.366
1738263929.881357,177813.000,25778,3,GX,1,100,2.014
1738263929.921359,177853.000,25778,3,GX,1,100,2.289
1738263929.961360,177893.000,25794,2,GX,1,100,1.160
1738263930.001362,177933.000,25794,2,GX,1,100,1.709
1738263930.041363,177973.000,25811,3,GX,1,100,1.343
1738263930.081365,178013.000,25811,3,GX,1,100,0.854
1738263930.121367,178053.000,25811,3,GX,1,100,1.740
1738263930.161368,178093.000,25828,3,GX,1,100,2.563
1738263930.201370,178133.000,25828,3,GX,1,100,1.862
1738263930.241371,178173.000,25828,3,GX,1,100,0.519
1738263930.281373,178213.000,25845,2,GX,1,100,-2.197
1738263930.321374,178253.000,25845,2,GX,1,100,0.244
1738263930.361376,178293.000,25860,3,GX,1,100,0.641
1738263930.401378,178333.000,25860,3,GX,1,100,0.946
1738263930.441379,178373.000,25860,3,GX,1,100,-0.916
1738263930.481381,178413.000,25878,2,GX,1,100,-0.366
1738263930.521383,178453.000,25878,2,GX,1,100,-0.183
1738263930.561384,178493.000,25894,3,GX,1,100,-0.763
1738263930.601386,178533.000,25894,3,GX,1,100,-0.488
1738263930.641387,178573.000,25894,3,GX,1,100,1.099
1738263930.681389,178613.000,25911,2,GX,1,100,1.587
1738263930.721390,178653.000,25911,2,GX,1,100,1.343
1738263930.761392,178693.000,25926,3,GX,1,100,1.312
1738263930.801394,178733.000,25926,3,GX,1,100,0.336
1738263930.841395,178773.000,25926,3,GX,1,100,0.763
1738263930.881397,178813.000,25944,2,GX,1,100,-0.549
1738263930.921398,178853.000,25944,2,GX,1,100,0.427
1738263930.961400,178893.000,25960,3,GX,1,100,0.122
1738263931.001402,178933.000,25960,3,GX,1,100,0.122
1738263931.041403,178973.000,25960,3,GX,1,100,-0.824
1738263931.081405,179013.000,25977,2,GX,1,100,0.946
1738263931.121406,179053.000,25977,2,GX,1,100,0.793
1738263931.165741,179097.333,25993,3,GX,1,100,-0.488
1738263931.210077,179141.667,25993,3,GX,1,100,0.092
1738263931.254412,179186.000,25993,3,GX,1,100,4.211
1738263931.294413,179226.000,26010,2,GX,1,100,3.845
1738263931.334415,179266.000,26010,2,GX,1,100,3.387
1738263931.374417,179306.000,26026,3,GX,1,100,2.563
1738263931.414418,179346.000,26026,3,GX,1,100,2.808
1738263931.454420,179386.000,26026,3,GX,1,100,1.404
1738263931.494421,179426.000,26044,2,GX,1,100,1.068
1738263931.534423,179466.000,26044,2,GX,1,100,1.007
1738263931.574425,179506.000,26059,3,GX,1,100,-0.214
1738263931.614426,179546.000,26059,3,GX,1,100,-0.549
1738263931.654428,179586.000,26059,3,GX,1,100,0.153
1738263931.694429,179626.000,26076,2,GX,1,100,-1.282
1738263931.734431,179666.000,26076,2,GX,1,100,-2.930
1738263931.774432,179706.000,26092,3,GX,1,100,0.244
1738263931.814434,179746.000,26092,3,GX,1,100,3.601
1738263931.854436,179786.000,26092,3,GX,1,100,-2.014
1738263931.894437,179826.000,26110,2,GX,1,100,-1.709
1738263931.934439,179866.000,26110,2,GX,1,100,-3.784
1738263931.974441,179906.000,26125,3,GX,1,100,-3.265
1738263932.014442,179946.000,26125,3,GX,1,100,2.716
1738263932.054444,179986.000,26125,3,GX,1,100,5.371
1738263932.094445,180026.000,26142,2,GX,1,100,3.418
1738263932.134447,180066.000,26142,2,GX,1,100,-1.434
1738263932.174448,180106.000,26159,3,GX,1,100,-0.366
1738263932.214450,180146.000,26159,3,GX,1,100,1.740
1738263932.254452,180186.000,26159,3,GX,1,100,3.174
1738263932.294453,180226.000,26178,2,GX,1,100,4.456
1738263932.334455,180266.000,26178,2,GX,1,100,10.620
1738263932.374456,180306.000,26194,3,GX,1,100,-6.317
1738263932.414458,180346.000,26194,3,GX,1,100,-2.838
1738263932.454460,180386.000,26194,3,GX,1,100,5.707
1738263932.494461,180426.000,26213,2,GX,1,100,8.545
1738263932.534463,180466.000,26213,2,GX,1,100,9.033
1738263932.574464,180506.000,26229,3,GX,1,100,-1.282
1738263932.614466,180546.000,26229,3,GX,1,100,-4.547
1738263932.654468,180586.000,26229,3,GX,1,100,4.242
1738263932.694469,180626.000,26246,3,GX,1,100,0.946
1738263932.734471,180666.000,26246,3,GX,1,100,0.824
1738263932.774472,180706.000,26246,3,GX,1,100,0.519
1738263932.814474,180746.000,26262,2,GX,1,100,-0.641
1738263932.854475,180786.000,26262,2,GX,1,100,1.343
1738263932.894477,180826.000,26279,3,GX,1,100,0.977
1738263932.934479,180866.000,26279,3,GX,1,100,1.801
1738263932.974480,180906.000,26279,3,GX,1,100,-2.594
1738263933.014482,180946.000,26295,2,GX,1,100,-0.977
1738263933.054484,180986.000,26295,2,GX,1,100,-0.244
1738263933.094485,181026.000,26312,3,GX,1,100,-0.763
1738263933.134487,181066.000,26312,3,GX,1,100,0.732
1738263933.174488,181106.000,26312,3,GX,1,100,-0.031
1738263933.214490,181146.000,26329,2,GX,1,100,3.448
1738263933.254492,181186.000,26329,2,GX,1,100,5.402
1738263933.294493,181226.000,26345,3,GX,1,100,0.916
1738263933.334495,181266.000,26345,3,GX,1,100,0.458
1738263933.374496,181306.000,26345,3,GX,1,100,0.580
1738263933.414498,181346.000,26363,2,GX,1,100,1.587
1738263933.454499,181386.000,26363,2,GX,1,100,-0.305
1738263933.494501,181426.000,26381,3,GX,1,100,0.000
1738263933.534503,181466.000,26381,3,GX,1,100,-0.061
1738263933.574504,181506.000,26381,3,GX,1,100,-1.221
1738263933.614506,181546.000,26397,2,GX,1,100,0.458
1738263933.654508,181586.000,26397,2,GX,1,100,-0.519
1738263933.694509,181626.000,26413,3,GX,1,100,0.336
1738263933.734511,181666.000,26413,3,GX,1,100,1.801
1738263933.774512,181706.000,26413,3,GX,1,100,2.014
1738263933.814514,181746.000,26430,2,GX,1,100,0.183
1738263933.854516,181786.000,26430,2,GX,1,100,0.366
1738263933.894517,181826.000,26447,3,GX,1,100,0.092
1738263933.934519,181866.000,26447,3,GX,1,100,-0.183
1738263933.974520,181906.000,26447,3,GX,1,100,-0.122
1738263934.021022,181952.500,26463,2,GX,1,100,-0.122
1738263934.067524,181999.000,26463,2,GX,1,100,0.580
1738263934.107526,182039.000,26479,3,GX,1,100,0.427
1738263934.147527,182079.000,26479,3,GX,1,100,0.336
1738263934.187529,182119.000,26479,3,GX,1,100,0.153
1738263934.227530,182159.000,26496,2,GX,1,100,-0.275
1738263934.267532,182199.000,26496,2,GX,1,100,-0.153
1738263934.307534,182239.000,26513,3,GX,1,100,-0.763
1738263934.347535,182279.000,26513,3,GX,1,100,-0.366
1738263934.387537,182319.000,26513,3,GX,1,100,0.122
1738263934.427538,182359.000,26536,2,GX,1,100,-0.031
1738263934.467540,182399.000,26536,2,GX,1,100,-0.122
1738263934.507542,182439.000,26553,3,GX,1,100,-0.061
1738263934.547543,182479.000,26553,3,GX,1,100,0.183
1738263934.587545,182519.000,26553,3,GX,1,100,0.244
1738263934.627546,182559.000,26569,2,GX,1,100,0.183
1738263934.667548,182599.000,26569,2,GX,1,100,0.397
1738263934.707550,182639.000,26586,3,GX,1,100,0.397
1738263934.747551,182679.000,26586,3,GX,1,100,0.092
1738263934.787553,182719.000,26586,3,GX,1,100,0.031
1738263934.827554,182759.000,26603,2,GX,1,100,0.092
1738263934.867556,182799.000,26603,2,GX,1,100,0.000
1738263934.907557,182839.000,26620,3,GX,1,100,-0.061
1738263934.947559,182879.000,26620,3,GX,1,100,0.031
1738263934.987561,182919.000,26620,3,GX,1,100,0.397
1738263935.027562,182959.000,26635,2,GX,1,100,0.458
1738263935.067564,182999.000,26635,2,GX,1,100,-0.061
1738263935.107566,183039.000,26652,3,GX,1,100,-0.061
1738263935.147567,183079.000,26652,3,GX,1,100,-0.061
1738263935.187569,183119.000,26652,3,GX,1,100,-0.305
1738263935.227570,183159.000,26669,3,GX,1,100,0.000
1738263935.267572,183199.000,26669,3,GX,1,100,-0.183
1738263935.307574,183239.000,26669,3,GX,1,100,-0.366
1738263935.347575,183279.000,26686,2,GX,1,100,-0.275
1738263935.387577,183319.000,26686,2,GX,1,100,0.031
1738263935.427578,183359.000,26701,3,GX,1,100,-0.061
1738263935.467580,183399.000,26701,3,GX,1,100,0.092
1738263935.507581,183439.000,26701,3,GX,1,100,0.153
1738263935.547583,183479.000,26719,2,GX,1,100,0.061
1738263935.587585,183519.000,26719,2,GX,1,100,-0.061
1738263935.627586,183559.000,26735,3,GX,1,100,-0.092
1738263935.667588,183599.000,26735,3,GX,1,100,-0.366
1738263935.707589,183639.000,26735,3,GX,1,100,-0.519
1738263935.747591,183679.000,26752,2,GX,1,100,-0.427
1738263935.787593,183719.000,26752,2,GX,1,100,0.275
1738263935.827594,183759.000,26768,3,GX,1,100,-0.061
1738263935.867596,183799.000,26768,3,GX,1,100,-0.122
1738263935.907598,183839.000,26768,3,GX,1,100,0.153
1738263935.947599,183879.000,26785,2,GX,1,100,-0.031
1738263935.987601,183919.000,26785,2,GX,1,100,-0.336
1738263936.027602,183959.000,26801,3,GX,1,100,-0.122
1738263936.067604,183999.000,26801,3,GX,1,100,-0.092
1738263936.107605,184039.000,26801,3,GX,1,100,-0.275
1738263936.147607,184079.000,26819,2,GX,1,100,-0.458
1738263936.187609,184119.000,26819,2,GX,1,100,0.000
1738263936.227610,184159.000,26834,3,GX,1,100,0.427
1738263936.267612,184199.000,26834,3,GX,1,100,0.000
1738263936.307613,184239.000,26834,3,GX,1,100,0.183
1738263936.347615,184279.000,26851,3,GX,1,100,0.031
1738263936.387617,184319.000,26851,3,GX,1,100,-0.122
1738263936.427618,184359.000,26851,3,GX,1,100,-0.183
1738263936.467620,184399.000,26867,2,GX,1,100,-0.183
1738263936.507622,184439.000,26867,2,GX,1,100,-0.366
1738263936.547623,184479.000,26885,3,GX,1,100,-0.244
1738263936.587625,184519.000,26885,3,GX,1,100,0.092
1738263936.627626,184559.000,26885,3,GX,1,100,0.183
1738263936.667628,184599.000,26900,2,GX,1,100,-0.092
1738263936.707629,184639.000,26900,2,GX,1,100,-0.214
1738263936.747631,184679.000,26917,3,GX,1,100,0.000
1738263936.787633,184719.000,26917,3,GX,1,100,0.122
1738263936.827634,184759.000,26917,3,GX,1,100,0.092
1738263936.874136,184805.500,26934,2,GX,1,100,0.092
1738263936.920638,184852.000,26934,2,GX,1,100,0.153
1738263936.960639,184892.000,26951,2,GX,1,100,0.092
1738263937.000641,184932.000,26951,2,GX,1,100,0.305
1738263937.040643,184972.000,26967,3,GX,1,100,0.061
1738263937.080644,185012.000,26967,3,GX,1,100,-0.092
1738263937.120646,185052.000,26967,3,GX,1,100,-0.153
1738263937.160647,185092.000,26984,2,GX,1,100,0.092
1738263937.200649,185132.000,26984,2,GX,1,100,0.122
1738263937.240651,185172.000,27002,3,GX,1,100,-0.061
1738263937.280652,185212.000,27002,3,GX,1,100,-0.031
1738263937.320654,185252.000,27002,3,GX,1,100,0.031
1738263937.360656,185292.000,27019,3,GX,1,100,0.061
1738263937.400657,185332.000,27019,3,GX,1,100,-0.061
1738263937.440659,185372.000,27019,3,GX,1,100,-0.153
1738263937.480660,185412.000,27035,2,GX,1,100,-0.153
1738263937.520662,185452.000,27035,2,GX,1,100,0.122
1738263937.560663,185492.000,27052,3,GX,1,100,0.061
1738263937.600665,185532.000,27052,3,GX,1,100,0.092
1738263937.640667,185572.000,27052,3,GX,1,100,0.183
1738263937.680668,185612.000,27068,2,GX,1,100,0.092
1738263937.720670,185652.000,27068,2,GX,1,100,0.031
1738263937.760671,185692.000,27085,3,GX,1,100,0.031
1738263937.800673,185732.000,27085,3,GX,1,100,0.122
1738263937.840675,185772.000,27085,3,GX,1,100,0.183
1738263937.880676,185812.000,27102,2,GX,1,100,0.031
1738263937.920678,185852.000,27102,2,GX,1,100,0.122
1738263937.960680,185892.000,27118,3,GX,1,100,-0.183
1738263938.000681,185932.000,27118,3,GX,1,100,-0.061
1738263938.040683,185972.000,27118,3,GX,1,100,0.061
1738263938.080684,186012.000,27134,2,GX,1,100,0.031
1738263938.120686,186052.000,27134,2,GX,1,100,0.122
1738263938.160687,186092.000,27152,3,GX,1,100,-0.061
1738263938.200689,186132.000,27152,3,GX,1,100,0.092
1738263938.240691,186172.000,27152,3,GX,1,100,0.946
1738263938.280692,186212.000,27168,2,GX,1,100,0.366
1738263938.320694,186252.000,27168,2,GX,1,100,-0.275
1738263938.360695,186292.000,27184,3,GX,1,100,0.092
1738263938.400697,186332.000,27184,3,GX,1,100,0.183
1738263938.440699,186372.000,27184,3,GX,1,100,0.183
1738263938.480700,186412.000,27201,3,GX,1,100,0.061
1738263938.520702,186452.000,27201,3,GX,1,100,-0.122
1738263938.560703,186492.000,27201,3,GX,1,100,0.000
1738263938.600705,186532.000,27218,2,GX,1,100,0.000
1738263938.640707,186572.000,27218,2,GX,1,100,0.092
1738263938.680708,186612.000,27234,3,GX,1,100,-0.122
1738263938.720710,186652.000,27234,3,GX,1,100,-0.061
1738263938.760711,186692.000,27234,3,GX,1,100,0.122
1738263938.800713,186732.000,27250,2,GX,1,100,0.031
1738263938.840714,186772.000,27250,2,GX,1,100,-0.031
1738263938.880716,186812.000,27267,3,GX,1,100,0.183
1738263938.920718,186852.000,27267,3,GX,1,100,0.092
1738263938.960719,186892.000,27267,3,GX,1,100,0.000
1738263939.000721,186932.000,27284,2,GX,1,100,0.000
1738263939.040723,186972.000,27284,2,GX,1,100,-0.061
1738263939.080724,187012.000,27300,3,GX,1,100,-0.031
1738263939.120726,187052.000,27300,3,GX,1,100,0.000
1738263939.160727,187092.000,27300,3,GX,1,100,0.031
1738263939.200729,187132.000,27318,2,GX,1,100,0.214
1738263939.240731,187172.000,27318,2,GX,1,100,0.305
1738263939.280732,187212.000,27333,3,GX,1,100,0.092
1738263939.320734,187252.000,27333,3,GX,1,100,0.122
1738263939.360735,187292.000,27333,3,GX,1,100,0.214
1738263939.400737,187332.000,27350,2,GX,1,100,-0.275
1738263939.440738,187372.000,27350,2,GX,1,100,-0.061
1738263939.480740,187412.000,27372,3,GX,1,100,-0.031
1738263939.520742,187452.000,27372,3,GX,1,100,-0.061
1738263939.560743,187492.000,27372,3,GX,1,100,0.153
1738263939.600745,187532.000,27389,2,GX,1,100,0.092
1738263939.640747,187572.000,27389,2,GX,1,100,0.061
1738263939.685082,187616.333,27404,3,GX,1,100,-0.031
1738263939.729417,187660.667,27404,3,GX,1,100,0.153
1738263939.773752,187705.000,27404,3,GX,1,100,-0.092
1738263939.813753,187745.000,27422,2,GX,1,100,-0.183
1738263939.853755,187785.000,27422,2,GX,1,100,-0.122
1738263939.893757,187825.000,27438,3,GX,1,100,0.031
1738263939.933758,187865.000,27438,3,GX,1,100,0.092
1738263939.973760,187905.000,27438,3,GX,1,100,-0.031
1738263940.013761,187945.000,27455,2,GX,1,100,-0.183
1738263940.053763,187985.000,27455,2,GX,1,100,0.183
1738263940.093765,188025.000,27470,3,GX,1,100,-0.092
1738263940.133766,188065.000,27470,3,GX,1,100,-0.183
1738263940.173768,188105.000,27470,3,GX,1,100,0.000
1738263940.213769,188145.000,27488,2,GX,1,100,-0.183
1738263940.253771,188185.000,27488,2,GX,1,100,-0.092
1738263940.293772,188225.000,27504,3,GX,1,100,-0.092
1738263940.333774,188265.000,27504,3,GX,1,100,-0.244
1738263940.373776,188305.000,27504,3,GX,1,100,-0.183
1738263940.413777,188345.000,27521,2,GX,1,100,-0.366
1738263940.453779,188385.000,27521,2,GX,1,100,-0.122
1738263940.493781,188425.000,27537,3,GX,1,100,-0.214
1738263940.533782,188465.000,27537,3,GX,1,100,-0.214
1738263940.573784,188505.000,27537,3,GX,1,100,-0.153
1738263940.613785,188545.000,27554,3,GX,1,100,0.000
1738263940.653787,188585.000,27554,3,GX,1,100,-0.031
1738263940.693789,188625.000,27554,3,GX,1,100,-0.061
1738263940.733790,188665.000,27572,2,GX,1,100,-0.183
1738263940.773792,188705.000,27572,2,GX,1,100,-0.092
1738263940.813793,188745.000,27590,3,GX,1,100,-0.397
1738263940.853795,188785.000,27590,3,GX,1,100,-0.153
1738263940.893796,188825.000,27590,3,GX,1,100,-0.244
1738263940.933798,188865.000,27605,2,GX,1,100,-0.183
1738263940.973800,188905.000,27605,2,GX,1,100,-0.183
1738263941.013801,188945.000,27622,3,GX,1,100,-0.031
1738263941.053803,188985.000,27622,3,GX,1,100,-0.214
1738263941.093805,189025.000,27622,3,GX,1,100,-0.061
1738263941.133806,189065.000,27638,2,GX,1,100,0.031
1738263941.173808,189105.000,27638,2,GX,1,100,-0.031
1738263941.213809,189145.000,27656,3,GX,1,100,0.061
1738263941.253811,189185.000,27656,3,GX,1,100,-0.061
1738263941.293813,189225.000,27656,3,GX,1,100,0.000
1738263941.333814,189265.000,27671,2,GX,1,100,-0.092
1738263941.373816,189305.000,27671,2,GX,1,100,-0.031
1738263941.413817,189345.000,27688,3,GX,1,100,0.183
1738263941.453819,189385.000,27688,3,GX,1,100,-0.061
1738263941.493820,189425.000,27688,3,GX,1,100,-0.183
1738263941.533822,189465.000,27705,2,GX,1,100,0.092
1738263941.573824,189505.000,27705,2,GX,1,100,-0.244
1738263941.613825,189545.000,27724,3,GX,1,100,-0.244
1738263941.653827,189585.000,27724,3,GX,1,100,-0.061
1738263941.693828,189625.000,27724,3,GX,1,100,-0.061
1738263941.733830,189665.000,27740,2,GX,1,100,0.061
1738263941.773832,189705.000,27740,2,GX,1,100,0.061
1738263941.813833,189745.000,27757,3,GX,1,100,-0.092
1738263941.853835,189785.000,27757,3,GX,1,100,0.031
1738263941.893836,189825.000,27757,3,GX,1,100,-0.153
1738263941.933838,189865.000,27773,2,GX,1,100,-0.092
1738263941.973840,189905.000,27773,2,GX,1,100,0.153
1738263942.013841,189945.000,27790,3,GX,1,100,-0.183
1738263942.053843,189985.000,27790,3,GX,1,100,0.000
1738263942.093844,190025.000,27790,3,GX,1,100,-0.031
1738263942.133846,190065.000,27807,3,GX,1,100,-0.031
1738263942.173848,190105.000,27807,3,GX,1,100,0.061
1738263942.213849,190145.000,27807,3,GX,1,100,0.122
1738263942.253851,190185.000,27825,2,GX,1,100,-0.092
1738263942.293852,190225.000,27825,2,GX,1,100,-0.092
1738263942.333854,190265.000,27841,3,GX,1,100,-0.092
1738263942.373856,190305.000,27841,3,GX,1,100,0.031
1738263942.413857,190345.000,27841,3,GX,1,100,-0.031
1738263942.453859,190385.000,27858,2,GX,1,100,0.000
1738263942.493860,190425.000,27858,2,GX,1,100,0.000
1738263942.540362,190471.500,27875,2,GX,1,100,-0.061
1738263942.586864,190518.000,27875,2,GX,1,100,0.153
1738263942.626866,190558.000,27891,3,GX,1,100,-0.122
1738263942.666867,190598.000,27891,3,GX,1,100,0.000
1738263942.706869,190638.000,27891,3,GX,1,100,0.092
1738263942.746871,190678.000,27907,2,GX,1,100,-0.061
1738263942.786872,190718.000,27907,2,GX,1,100,-0.061
1738263942.826874,190758.000,27925,3,GX,1,100,0.153
1738263942.866875,190798.000,27925,3,GX,1,100,-0.092
1738263942.906877,190838.000,27925,3,GX,1,100,-0.183
1738263942.946878,190878.000,27943,2,GX,1,100,0.092
1738263942.986880,190918.000,27943,2,GX,1,100,-0.397
1738263943.026882,190958.000,27959,3,GX,1,100,-0.092
1738263943.066883,190998.000,27959,3,GX,1,100,-0.031
1738263943.106885,191038.000,27959,3,GX,1,100,-0.153
1738263943.146886,191078.000,27976,3,GX,1,100,0.122
1738263943.186888,191118.000,27976,3,GX,1,100,0.031
1738263943.226890,191158.000,27976,3,GX,1,100,-0.031
1738263943.266891,191198.000,27993,2,GX,1,100,0.000
1738263943.306893,191238.000,27993,2,GX,1,100,0.092
1738263943.346895,191278.000,28009,3,GX,1,100,-0.061
1738263943.386896,191318.000,28009,3,GX,1,100,-0.153
1738263943.426898,191358.000,28009,3,GX,1,100,-0.153
1738263943.466899,191398.000,28025,2,GX,1,100,-0.092
1738263943.506901,191438.000,28025,2,GX,1,100,-0.061
1738263943.546902,191478.000,28042,3,GX,1,100,0.000
1738263943.586904,191518.000,28042,3,GX,1,100,0.031
1738263943.626906,191558.000,28042,3,GX,1,100,0.000
1738263943.666907,191598.000,28059,2,GX,1,100,-0.061
1738263943.706909,191638.000,28059,2,GX,1,100,-0.061
1738263943.746910,191678.000,28075,3,GX,1,100,0.000
1738263943.786912,191718.000,28075,3,GX,1,100,0.061
1738263943.826914,191758.000,28075,3,GX,1,100,-0.061
1738263943.866915,191798.000,28093,2,GX,1,100,-0.031
1738263943.906917,191838.000,28093,2,GX,1,100,-0.061
1738263943.946918,191878.000,28108,3,GX,1,100,0.092
1738263943.986920,191918.000,28108,3,GX,1,100,0.092
1738263944.026922,191958.000,28108,3,GX,1,100,0.031
1738263944.066923,191998.000,28125,2,GX,1,100,0.244
1738263944.106925,192038.000,28125,2,GX,1,100,-0.092
1738263944.146926,192078.000,28142,3,GX,1,100,-0.427
1738263944.186928,192118.000,28142,3,GX,1,100,0.214
1738263944.226930,192158.000,28142,3,GX,1,100,-0.031
1738263944.266931,192198.000,28159,2,GX,1,100,-0.122
1738263944.306933,192238.000,28159,2,GX,1,100,0.183
1738263944.346934,192278.000,28176,3,GX,1,100,-0.214
1738263944.386936,192318.000,28176,3,GX,1,100,-0.092
1738263944.426938,192358.000,28176,3,GX,1,100,0.000
1738263944.466939,192398.000,28194,3,GX,1,100,-0.153
1738263944.506941,192438.000,28194,3,GX,1,100,0.122
1738263944.546942,192478.000,28194,3,GX,1,100,0.092
1738263944.586944,192518.000,28210,2,GX,1,100,-0.122
1738263944.626945,192558.000,28210,2,GX,1,100,0.031
1738263944.666947,192598.000,28230,4,GX,1,100,0.061
1738263944.706949,192638.000,28230,4,GX,1,100,-0.092
1738263944.746950,192678.000,28230,4,GX,1,100,-0.153
1738263944.786952,192718.000,28230,4,GX,1,100,-0.061
1738263944.826954,192758.000,28247,2,GX,1,100,-0.153
1738263944.866955,192798.000,28247,2,GX,1,100,-0.183
1738263944.906957,192838.000,28263,3,GX,1,100,0.000
1738263944.946958,192878.000,28263,3,GX,1,100,-0.153
1738263944.986960,192918.000,28263,3,GX,1,100,-0.031
1738263945.026962,192958.000,28279,2,GX,1,100,0.000
1738263945.066963,192998.000,28279,2,GX,1,100,0.000
1738263945.106965,193038.000,28296,3,GX,1,100,-0.092
1738263945.146966,193078.000,28296,3,GX,1,100,-0.122
1738263945.186968,193118.000,28296,3,GX,1,100,-0.031
1738263945.226969,193158.000,28313,2,GX,1,100,-0.122
1738263945.266971,193198.000,28313,2,GX,1,100,0.031
1738263945.306973,193238.000,28330,3,GX,1,100,-0.061
1738263945.346974,193278.000,28330,3,GX,1,100,-0.061
1738263945.386976,193318.000,28330,3,GX,1,100,0.092
1738263945.433478,193364.500,28345,2,GX,1,100,0.031
1738263945.479980,193411.000,28345,2,GX,1,100,-0.244
1738263945.519981,193451.000,28363,3,GX,1,100,0.092
1738263945.559983,193491.000,28363,3,GX,1,100,0.061
1738263945.599984,193531.000,28363,3,GX,1,100,-0.336
1738263945.639986,193571.000,28379,2,GX,1,100,0.061
1738263945.679988,193611.000,28379,2,GX,1,100,0.031
