LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1738265309.422993,1583586,47431,1,HR,1,100,56.55
1738265310.243699,1584359,47557,1,HR,1,100,61.53
1738265311.015566,1585086,47671,1,HR,1,100,66.12
1738265311.454054,1585499,47741,1,HR,1,100,83.95
1738265312.728112,1586699,47914,1,HR,1,100,76.50
1738265328.114491,1601191,50149,1,HR,1,100,60.42
1738265328.754705,1601794,50244,1,HR,1,100,69.22
1738265337.350353,1609890,51484,1,HR,1,100,55.49
1738265339.657460,1612063,51821,1,HR,1,100,49.33
1738265341.200132,1613516,52042,1,HR,1,100,47.63
1738265342.269280,1614523,52203,1,HR,1,100,50.38
1738265343.051764,1615260,52315,1,HR,1,100,57.20
1738265343.780101,1615946,52425,1,HR,1,100,64.10
1738265345.139096,1617226,52618,1,HR,1,100,60.35
1738265345.779310,1617829,52713,1,HR,1,100,69.16
1738265346.684954,1618682,52839,1,HR,1,100,69.48
1738265347.464253,1619416,52968,1,HR,1,100,72.31
1738265347.594844,1619539,52986,1,HR,1,100,167.35
1738265348.101282,1620016,53065,1,HR,1,100,158.53
1738265349.997505,1621802,53337,1,HR,1,100,130.79
1738265350.722657,1622485,53432,1,HR,1,100,121.33
1738265351.586893,1623299,53559,1,HR,1,100,110.83
1738265352.425648,1624089,53685,1,HR,1,100,103.30
1738265353.065863,1624692,53783,1,HR,1,100,102.56
1738265353.929037,1625505,53910,1,HR,1,100,96.23
1738265354.753990,1626282,54041,1,HR,1,100,92.16
1738265355.546030,1627028,54152,1,HR,1,100,89.46
1738265357.308477,1628688,54403,1,HR,1,100,77.66
1738265358.356390,1629675,54563,1,HR,1,100,74.01
1738265361.303712,1632451,54983,1,HR,1,100,62.39
