LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1738265311.217292,1585276.000,47703,2,AK,1,100,46942
1738265311.217292,1585276.000,47703,2,AK,1,100,RD
1738265311.218353,1585277.000,47705,2,AK,1,100,46942
1738265311.219415,1585278.000,47705,2,AK,1,100,RD
1738265313.936875,1587837.500,48493,2,AK,1,100,47706
1738265316.654336,1590397.000,48493,2,AK,1,100,RD
1738265316.655928,1590398.500,48495,2,AK,1,100,47706
1738265316.657521,1590400.000,48495,2,AK,1,100,RD
1738265319.380290,1592964.500,49279,2,AK,1,100,48496
1738265322.103059,1595529.000,49279,2,AK,1,100,RD
1738265322.105182,1595531.000,49281,2,AK,1,100,48496
1738265322.107306,1595533.000,49281,2,AK,1,100,RD
1738265324.825828,1598093.500,50065,2,AK,1,100,49282
1738265327.544350,1600654.000,50065,2,AK,1,100,RD
1738265327.548066,1600657.500,50067,2,AK,1,100,49282
1738265327.551782,1600661.000,50067,2,AK,1,100,RD
1738265330.276143,1603227.000,50861,2,AK,1,100,50068
1738265333.000505,1605793.000,50861,2,AK,1,100,RD
1738265333.002628,1605795.000,50863,2,AK,1,100,50068
1738265333.004752,1605797.000,50863,2,AK,1,100,RD
1738265333.052529,1605842.000,50866,2,AK,1,100,50864
1738265333.100306,1605887.000,50866,2,AK,1,100,RD
1738265335.761496,1608393.500,51645,2,AK,1,100,50864
1738265338.422685,1610900.000,51645,2,AK,1,100,RD
1738265338.467277,1610942.000,51648,2,AK,1,100,51646
1738265338.511869,1610984.000,51648,2,AK,1,100,RD
1738265341.188984,1613505.500,52442,2,AK,1,100,51646
1738265343.866100,1616027.000,52442,2,AK,1,100,RD
1738265346.590461,1618593.000,53238,2,AK,1,100,52443
1738265349.314822,1621159.000,53238,2,AK,1,100,RD
1738265349.318538,1621162.500,53240,2,AK,1,100,52443
1738265349.322255,1621166.000,53240,2,AK,1,100,RD
1738265352.045023,1623730.500,54035,2,AK,1,100,53241
1738265354.767792,1626295.000,54035,2,AK,1,100,RD
1738265354.769916,1626297.000,54037,2,AK,1,100,53241
1738265354.772039,1626299.000,54037,2,AK,1,100,RD
1738265357.481537,1628851.000,54814,2,AK,1,100,54038
1738265360.191034,1631403.000,54814,2,AK,1,100,RD
1738265360.192627,1631404.500,54816,2,AK,1,100,54038
1738265360.194219,1631406.000,54816,2,AK,1,100,RD
1738265360.206960,1631418.000,54819,2,AK,1,100,54817
1738265360.219701,1631430.000,54819,2,AK,1,100,RD
