LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1738263920.610816,191877.000,27878,1,EL,1,100,6878.399902
1738263920.677819,191944.000,27892,2,EL,1,100,6844.399902
1738263920.744821,192011.000,27892,2,EL,1,100,6813.200195
1738263920.810824,192077.000,27910,1,EL,1,100,6791.399902
1738263920.877826,192144.000,27926,2,EL,1,100,6765.399902
1738263920.944829,192211.000,27926,2,EL,1,100,6737.399902
1738263921.010831,192277.000,27949,1,EL,1,100,6709.799805
1738263921.077334,192343.500,27965,2,EL,1,100,6675.600098
1738263921.143836,192410.000,27965,2,EL,1,100,6657.000000
1738263921.210839,192477.000,27981,1,EL,1,100,6647.399902
1738263921.277341,192543.500,27997,2,EL,1,100,6636.600098
1738263921.343844,192610.000,27997,2,EL,1,100,6616.200195
1738263921.410846,192677.000,28015,1,EL,1,100,6586.799805
1738263921.477349,192743.500,28029,2,EL,1,100,6551.799805
1738263921.543851,192810.000,28029,2,EL,1,100,6526.000000
1738263921.610854,192877.000,28046,1,EL,1,100,6508.799805
1738263921.677356,192943.500,28061,2,EL,1,100,6498.399902
1738263921.743859,193010.000,28061,2,EL,1,100,6467.200195
1738263921.810862,193077.000,28077,1,EL,1,100,6418.799805
1738263921.877364,193143.500,28094,2,EL,1,100,6373.399902
1738263921.943866,193210.000,28094,2,EL,1,100,6341.799805
1738263922.010869,193277.000,28110,1,EL,1,100,6297.000000
1738263922.077372,193343.500,28125,2,EL,1,100,6246.600098
1738263922.143874,193410.000,28125,2,EL,1,100,6220.799805
1738263922.210877,193477.000,28143,1,EL,1,100,6207.000000
1738263922.277379,193543.500,28159,2,EL,1,100,6187.600098
1738263922.343882,193610.000,28159,2,EL,1,100,6173.200195
1738263922.410884,193677.000,28178,1,EL,1,100,6166.200195
1738263922.477387,193743.500,28193,2,EL,1,100,6170.799805
1738263922.543889,193810.000,28193,2,EL,1,100,6187.000000
1738263922.610892,193877.000,28210,2,EL,1,100,6134.600098
1738263922.677894,193944.000,28210,2,EL,1,100,6085.600098
1738263922.743897,194010.000,28225,1,EL,1,100,6107.399902
1738263922.810899,194077.000,28240,2,EL,1,100,6139.799805
1738263922.877902,194144.000,28240,2,EL,1,100,6150.399902
1738263922.943904,194210.000,28256,1,EL,1,100,6152.000000
1738263923.010907,194277.000,28272,2,EL,1,100,6141.000000
1738263923.077909,194344.000,28272,2,EL,1,100,6132.000000
1738263923.143912,194410.000,28287,1,EL,1,100,6119.399902
1738263923.210915,194477.000,28303,2,EL,1,100,6102.799805
1738263923.277917,194544.000,28303,2,EL,1,100,6088.200195
1738263923.343920,194610.000,28320,1,EL,1,100,6069.200195
1738263923.410922,194677.000,28336,2,EL,1,100,6036.600098
1738263923.477925,194744.000,28336,2,EL,1,100,6009.399902
1738263923.543927,194810.000,28351,1,EL,1,100,5990.399902
1738263923.610930,194877.000,28367,2,EL,1,100,5970.799805
1738263923.677932,194944.000,28367,2,EL,1,100,5952.799805
1738263923.743935,195010.000,28384,1,EL,1,100,5936.000000
1738263923.810937,195077.000,28400,2,EL,1,100,5881.000000
1738263923.877940,195144.000,28400,2,EL,1,100,5855.200195
1738263923.943942,195210.000,28418,1,EL,1,100,5867.399902
1738263924.010945,195277.000,28433,2,EL,1,100,5869.600098
1738263924.077948,195344.000,28433,2,EL,1,100,5861.600098
1738263924.143950,195410.000,28448,1,EL,1,100,5851.600098
1738263924.210953,195477.000,28465,2,EL,1,100,5838.000000
1738263924.277955,195544.000,28465,2,EL,1,100,5819.799805
1738263924.343958,195610.000,28480,1,EL,1,100,5796.799805
1738263924.410960,195677.000,28496,2,EL,1,100,5779.399902
1738263924.477963,195744.000,28496,2,EL,1,100,5765.000000
1738263924.543965,195810.000,28512,1,EL,1,100,5751.000000
1738263924.610968,195877.000,28529,2,EL,1,100,5740.600098
1738263924.677970,195944.000,28529,2,EL,1,100,5729.200195
