LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1738265310.026401,1584154.333,47527,9,PR,1,100,90968
1738265310.037372,1584164.667,47527,9,PR,1,100,91006
1738265310.048343,1584175.000,47527,9,PR,1,100,90952
1738265310.059314,1584185.333,47527,9,PR,1,100,91000
1738265310.070285,1584195.667,47527,9,PR,1,100,90967
1738265310.081256,1584206.000,47527,9,PR,1,100,90994
1738265310.091584,1584215.727,47543,11,PR,1,100,90961
1738265310.101911,1584225.455,47543,11,PR,1,100,90989
1738265310.112239,1584235.182,47543,11,PR,1,100,90961
1738265310.122567,1584244.909,47543,11,PR,1,100,90971
1738265310.132894,1584254.636,47543,11,PR,1,100,90984
1738265310.143222,1584264.364,47543,11,PR,1,100,90982
1738265310.153549,1584274.091,47543,11,PR,1,100,90964
1738265310.163877,1584283.818,47543,11,PR,1,100,90979
1738265310.174205,1584293.545,47543,11,PR,1,100,90998
1738265310.184532,1584303.273,47543,11,PR,1,100,90945
1738265310.194860,1584313.000,47543,11,PR,1,100,90974
1738265310.206114,1584323.600,47560,10,PR,1,100,90981
1738265310.217368,1584334.200,47560,10,PR,1,100,90970
1738265310.228622,1584344.800,47560,10,PR,1,100,91015
1738265310.239877,1584355.400,47560,10,PR,1,100,90967
1738265310.251131,1584366.000,47560,10,PR,1,100,90986
1738265310.262385,1584376.600,47560,10,PR,1,100,90966
1738265310.273639,1584387.200,47560,10,PR,1,100,91001
1738265310.284893,1584397.800,47560,10,PR,1,100,91003
1738265310.296147,1584408.400,47560,10,PR,1,100,90977
1738265310.307402,1584419.000,47560,10,PR,1,100,90991
1738265310.317382,1584428.400,47578,10,PR,1,100,90962
1738265310.327362,1584437.800,47578,10,PR,1,100,90956
1738265310.337342,1584447.200,47578,10,PR,1,100,90977
1738265310.347322,1584456.600,47578,10,PR,1,100,91010
1738265310.357302,1584466.000,47578,10,PR,1,100,90973
1738265310.367282,1584475.400,47578,10,PR,1,100,91010
1738265310.377262,1584484.800,47578,10,PR,1,100,90954
1738265310.387243,1584494.200,47578,10,PR,1,100,90958
1738265310.397223,1584503.600,47578,10,PR,1,100,90973
1738265310.407203,1584513.000,47578,10,PR,1,100,91017
1738265310.418457,1584523.600,47593,10,PR,1,100,90984
1738265310.429711,1584534.200,47593,10,PR,1,100,90983
1738265310.440965,1584544.800,47593,10,PR,1,100,90984
1738265310.452219,1584555.400,47593,10,PR,1,100,90947
1738265310.463474,1584566.000,47593,10,PR,1,100,90979
1738265310.474728,1584576.600,47593,10,PR,1,100,90992
1738265310.485982,1584587.200,47593,10,PR,1,100,90970
1738265310.497236,1584597.800,47593,10,PR,1,100,90973
1738265310.508491,1584608.400,47593,10,PR,1,100,90978
1738265310.519745,1584619.000,47593,10,PR,1,100,90957
1738265310.530072,1584628.727,47609,11,PR,1,100,90978
1738265310.540400,1584638.455,47609,11,PR,1,100,90980
1738265310.550727,1584648.182,47609,11,PR,1,100,90964
1738265310.561055,1584657.909,47609,11,PR,1,100,90966
1738265310.571383,1584667.636,47609,11,PR,1,100,90971
1738265310.581710,1584677.364,47609,11,PR,1,100,90974
1738265310.592038,1584687.091,47609,11,PR,1,100,90965
1738265310.602365,1584696.818,47609,11,PR,1,100,90968
1738265310.612693,1584706.545,47609,11,PR,1,100,90991
1738265310.623021,1584716.273,47609,11,PR,1,100,90940
1738265310.633348,1584726.000,47609,11,PR,1,100,90967
1738265310.644319,1584736.333,47624,9,PR,1,100,90984
1738265310.655290,1584746.667,47624,9,PR,1,100,90944
1738265310.666261,1584757.000,47624,9,PR,1,100,90954
1738265310.677233,1584767.333,47624,9,PR,1,100,90966
1738265310.688204,1584777.667,47624,9,PR,1,100,90946
1738265310.699175,1584788.000,47624,9,PR,1,100,90998
1738265310.710145,1584798.333,47624,9,PR,1,100,90982
1738265310.721117,1584808.667,47624,9,PR,1,100,90959
1738265310.732088,1584819.000,47624,9,PR,1,100,90966
1738265310.742415,1584828.727,47640,11,PR,1,100,90978
1738265310.752743,1584838.455,47640,11,PR,1,100,90991
1738265310.763071,1584848.182,47640,11,PR,1,100,90963
1738265310.773398,1584857.909,47640,11,PR,1,100,90965
1738265310.783726,1584867.636,47640,11,PR,1,100,90976
1738265310.794053,1584877.364,47640,11,PR,1,100,90933
1738265310.804381,1584887.091,47640,11,PR,1,100,90946
1738265310.814708,1584896.818,47640,11,PR,1,100,90963
1738265310.825036,1584906.545,47640,11,PR,1,100,90929
1738265310.835364,1584916.273,47640,11,PR,1,100,90989
1738265310.845691,1584926.000,47640,11,PR,1,100,90947
1738265310.856662,1584936.333,47655,9,PR,1,100,90958
1738265310.867633,1584946.667,47655,9,PR,1,100,90915
1738265310.878604,1584957.000,47655,9,PR,1,100,90981
1738265310.889575,1584967.333,47655,9,PR,1,100,90959
1738265310.900547,1584977.667,47655,9,PR,1,100,90975
1738265310.911518,1584988.000,47655,9,PR,1,100,90970
1738265310.922489,1584998.333,47655,9,PR,1,100,90961
1738265310.933460,1585008.667,47655,9,PR,1,100,90936
1738265310.944431,1585019.000,47655,9,PR,1,100,90982
1738265310.954758,1585028.727,47674,11,PR,1,100,90964
1738265310.965086,1585038.455,47674,11,PR,1,100,90964
1738265310.975414,1585048.182,47674,11,PR,1,100,90990
1738265310.985741,1585057.909,47674,11,PR,1,100,90962
1738265310.996069,1585067.636,47674,11,PR,1,100,90969
1738265311.006396,1585077.364,47674,11,PR,1,100,90986
1738265311.016724,1585087.091,47674,11,PR,1,100,90948
1738265311.027051,1585096.818,47674,11,PR,1,100,90987
1738265311.037379,1585106.545,47674,11,PR,1,100,90965
1738265311.047707,1585116.273,47674,11,PR,1,100,91010
1738265311.058034,1585126.000,47674,11,PR,1,100,90964
1738265311.069395,1585136.700,47689,10,PR,1,100,90979
1738265311.080755,1585147.400,47689,10,PR,1,100,90980
1738265311.092115,1585158.100,47689,10,PR,1,100,90967
1738265311.103476,1585168.800,47689,10,PR,1,100,90979
1738265311.114836,1585179.500,47689,10,PR,1,100,90977
1738265311.126196,1585190.200,47689,10,PR,1,100,90957
1738265311.137557,1585200.900,47689,10,PR,1,100,90957
1738265311.148917,1585211.600,47689,10,PR,1,100,90995
1738265311.160278,1585222.300,47689,10,PR,1,100,90997
1738265311.171638,1585233.000,47689,10,PR,1,100,90969
1738265311.181972,1585242.733,47709,15,PR,1,100,91005
1738265311.192306,1585252.467,47709,15,PR,1,100,90983
1738265311.202640,1585262.200,47709,15,PR,1,100,90988
1738265311.212974,1585271.933,47709,15,PR,1,100,91012
1738265311.223308,1585281.667,47709,15,PR,1,100,90964
1738265311.233642,1585291.400,47709,15,PR,1,100,90988
1738265311.243976,1585301.133,47709,15,PR,1,100,90987
1738265311.254310,1585310.867,47709,15,PR,1,100,91006
1738265311.264644,1585320.600,47709,15,PR,1,100,90965
1738265311.274978,1585330.333,47709,15,PR,1,100,90960
1738265311.285312,1585340.067,47709,15,PR,1,100,90988
1738265311.295646,1585349.800,47709,15,PR,1,100,90952
1738265311.305980,1585359.533,47709,15,PR,1,100,90969
1738265311.316314,1585369.267,47709,15,PR,1,100,91013
1738265311.326648,1585379.000,47709,15,PR,1,100,90982
1738265311.338009,1585389.700,47725,10,PR,1,100,91012
1738265311.349369,1585400.400,47725,10,PR,1,100,91004
1738265311.360729,1585411.100,47725,10,PR,1,100,90969
1738265311.372090,1585421.800,47725,10,PR,1,100,90967
1738265311.383450,1585432.500,47725,10,PR,1,100,90988
1738265311.394810,1585443.200,47725,10,PR,1,100,90945
1738265311.406171,1585453.900,47725,10,PR,1,100,90960
1738265311.417531,1585464.600,47725,10,PR,1,100,90991
1738265311.428891,1585475.300,47725,10,PR,1,100,91025
1738265311.440252,1585486.000,47725,10,PR,1,100,90972
1738265311.450126,1585495.300,47743,10,PR,1,100,91015
1738265311.460000,1585504.600,47743,10,PR,1,100,90977
1738265311.469874,1585513.900,47743,10,PR,1,100,90992
1738265311.479748,1585523.200,47743,10,PR,1,100,90975
1738265311.489622,1585532.500,47743,10,PR,1,100,91014
1738265311.499496,1585541.800,47743,10,PR,1,100,90991
1738265311.509369,1585551.100,47743,10,PR,1,100,90988
1738265311.519243,1585560.400,47743,10,PR,1,100,91001
1738265311.529117,1585569.700,47743,10,PR,1,100,91015
1738265311.538991,1585579.000,47743,10,PR,1,100,90978
1738265311.550352,1585589.700,47758,10,PR,1,100,91004
1738265311.561712,1585600.400,47758,10,PR,1,100,91017
1738265311.573072,1585611.100,47758,10,PR,1,100,90993
1738265311.584433,1585621.800,47758,10,PR,1,100,90989
1738265311.595793,1585632.500,47758,10,PR,1,100,90993
1738265311.607153,1585643.200,47758,10,PR,1,100,91010
1738265311.618514,1585653.900,47758,10,PR,1,100,90997
1738265311.629874,1585664.600,47758,10,PR,1,100,91006
1738265311.641235,1585675.300,47758,10,PR,1,100,91008
1738265311.652595,1585686.000,47758,10,PR,1,100,90996
1738265311.662469,1585695.300,47775,10,PR,1,100,90969
1738265311.672343,1585704.600,47775,10,PR,1,100,91006
1738265311.682217,1585713.900,47775,10,PR,1,100,91004
1738265311.692091,1585723.200,47775,10,PR,1,100,91009
1738265311.701965,1585732.500,47775,10,PR,1,100,91016
1738265311.711839,1585741.800,47775,10,PR,1,100,90994
1738265311.721713,1585751.100,47775,10,PR,1,100,91007
1738265311.731586,1585760.400,47775,10,PR,1,100,90993
1738265311.741461,1585769.700,47775,10,PR,1,100,91012
1738265311.751334,1585779.000,47775,10,PR,1,100,90986
1738265311.762695,1585789.700,47789,10,PR,1,100,91007
1738265311.774055,1585800.400,47789,10,PR,1,100,91002
1738265311.785415,1585811.100,47789,10,PR,1,100,91053
1738265311.796776,1585821.800,47789,10,PR,1,100,90970
1738265311.808136,1585832.500,47789,10,PR,1,100,91010
1738265311.819497,1585843.200,47789,10,PR,1,100,91010
1738265311.830857,1585853.900,47789,10,PR,1,100,91003
1738265311.842217,1585864.600,47789,10,PR,1,100,91002
1738265311.853578,1585875.300,47789,10,PR,1,100,91015
1738265311.864938,1585886.000,47789,10,PR,1,100,91031
1738265311.875909,1585896.333,47805,9,PR,1,100,91010
1738265311.886880,1585906.667,47805,9,PR,1,100,91007
1738265311.897851,1585917.000,47805,9,PR,1,100,91020
1738265311.908822,1585927.333,47805,9,PR,1,100,90996
1738265311.919793,1585937.667,47805,9,PR,1,100,91039
1738265311.930764,1585948.000,47805,9,PR,1,100,91021
1738265311.941735,1585958.333,47805,9,PR,1,100,90985
1738265311.952706,1585968.667,47805,9,PR,1,100,90971
1738265311.963677,1585979.000,47805,9,PR,1,100,91024
1738265311.974005,1585988.727,47821,11,PR,1,100,91004
1738265311.984333,1585998.455,47821,11,PR,1,100,91000
1738265311.994660,1586008.182,47821,11,PR,1,100,91014
1738265312.004988,1586017.909,47821,11,PR,1,100,90989
1738265312.015316,1586027.636,47821,11,PR,1,100,90987
1738265312.025643,1586037.364,47821,11,PR,1,100,90995
1738265312.035971,1586047.091,47821,11,PR,1,100,91016
1738265312.046298,1586056.818,47821,11,PR,1,100,91010
1738265312.056626,1586066.545,47821,11,PR,1,100,91046
1738265312.066953,1586076.273,47821,11,PR,1,100,91027
1738265312.077281,1586086.000,47821,11,PR,1,100,90982
1738265312.087609,1586095.727,47837,11,PR,1,100,91025
1738265312.097936,1586105.455,47837,11,PR,1,100,90998
1738265312.108264,1586115.182,47837,11,PR,1,100,91012
1738265312.118591,1586124.909,47837,11,PR,1,100,91005
1738265312.128919,1586134.636,47837,11,PR,1,100,91011
1738265312.139247,1586144.364,47837,11,PR,1,100,91004
1738265312.149574,1586154.091,47837,11,PR,1,100,91013
1738265312.159902,1586163.818,47837,11,PR,1,100,91005
1738265312.170229,1586173.545,47837,11,PR,1,100,91031
1738265312.180557,1586183.273,47837,11,PR,1,100,91020
1738265312.190885,1586193.000,47837,11,PR,1,100,91002
1738265312.202139,1586203.600,47851,10,PR,1,100,91011
1738265312.213393,1586214.200,47851,10,PR,1,100,91018
1738265312.224647,1586224.800,47851,10,PR,1,100,91015
1738265312.235901,1586235.400,47851,10,PR,1,100,90995
1738265312.247155,1586246.000,47851,10,PR,1,100,91004
1738265312.258410,1586256.600,47851,10,PR,1,100,91031
1738265312.269664,1586267.200,47851,10,PR,1,100,90975
1738265312.280918,1586277.800,47851,10,PR,1,100,91008
1738265312.292172,1586288.400,47851,10,PR,1,100,91003
1738265312.303426,1586299.000,47851,10,PR,1,100,90991
1738265312.313406,1586308.400,47867,10,PR,1,100,91023
1738265312.323387,1586317.800,47867,10,PR,1,100,91003
1738265312.333367,1586327.200,47867,10,PR,1,100,91007
1738265312.343347,1586336.600,47867,10,PR,1,100,90983
1738265312.353327,1586346.000,47867,10,PR,1,100,91006
1738265312.363307,1586355.400,47867,10,PR,1,100,91008
1738265312.373287,1586364.800,47867,10,PR,1,100,91005
1738265312.383267,1586374.200,47867,10,PR,1,100,91013
1738265312.393248,1586383.600,47867,10,PR,1,100,90990
1738265312.403228,1586393.000,47867,10,PR,1,100,90972
1738265312.414482,1586403.600,47883,10,PR,1,100,90996
1738265312.425736,1586414.200,47883,10,PR,1,100,91018
1738265312.436990,1586424.800,47883,10,PR,1,100,90980
1738265312.448244,1586435.400,47883,10,PR,1,100,90968
1738265312.459499,1586446.000,47883,10,PR,1,100,91008
1738265312.470753,1586456.600,47883,10,PR,1,100,91021
1738265312.482007,1586467.200,47883,10,PR,1,100,91003
1738265312.493261,1586477.800,47883,10,PR,1,100,90997
1738265312.504515,1586488.400,47883,10,PR,1,100,90998
1738265312.515769,1586499.000,47883,10,PR,1,100,90978
1738265312.526859,1586509.444,47899,9,PR,1,100,90960
1738265312.537947,1586519.889,47899,9,PR,1,100,90989
1738265312.549037,1586530.333,47899,9,PR,1,100,90992
1738265312.560126,1586540.778,47899,9,PR,1,100,90963
1738265312.571215,1586551.222,47899,9,PR,1,100,91000
1738265312.582304,1586561.667,47899,9,PR,1,100,90990
1738265312.593393,1586572.111,47899,9,PR,1,100,91001
1738265312.604482,1586582.556,47899,9,PR,1,100,90995
1738265312.615571,1586593.000,47899,9,PR,1,100,90999
1738265312.625802,1586602.636,47916,11,PR,1,100,90990
1738265312.636033,1586612.273,47916,11,PR,1,100,90977
1738265312.646264,1586621.909,47916,11,PR,1,100,90981
1738265312.656495,1586631.545,47916,11,PR,1,100,91015
1738265312.666726,1586641.182,47916,11,PR,1,100,90983
1738265312.676957,1586650.818,47916,11,PR,1,100,90972
1738265312.687188,1586660.455,47916,11,PR,1,100,90998
1738265312.697419,1586670.091,47916,11,PR,1,100,90983
1738265312.707650,1586679.727,47916,11,PR,1,100,91040
1738265312.717881,1586689.364,47916,11,PR,1,100,91006
1738265312.728112,1586699.000,47916,11,PR,1,100,91004
1738265312.739202,1586709.444,47932,9,PR,1,100,90987
1738265312.750291,1586719.889,47932,9,PR,1,100,91016
1738265312.761379,1586730.333,47932,9,PR,1,100,91019
1738265312.772469,1586740.778,47932,9,PR,1,100,91000
1738265312.783558,1586751.222,47932,9,PR,1,100,91006
1738265312.794647,1586761.667,47932,9,PR,1,100,91026
1738265312.805736,1586772.111,47932,9,PR,1,100,90979
1738265312.816825,1586782.556,47932,9,PR,1,100,90990
1738265312.827914,1586793.000,47932,9,PR,1,100,91004
1738265312.838145,1586802.636,47947,11,PR,1,100,90978
1738265312.848376,1586812.273,47947,11,PR,1,100,90978
1738265312.858607,1586821.909,47947,11,PR,1,100,91001
1738265312.868838,1586831.545,47947,11,PR,1,100,90983
1738265312.879069,1586841.182,47947,11,PR,1,100,90999
1738265312.889300,1586850.818,47947,11,PR,1,100,90989
1738265312.899531,1586860.455,47947,11,PR,1,100,90988
1738265312.909762,1586870.091,47947,11,PR,1,100,90972
1738265312.919993,1586879.727,47947,11,PR,1,100,90958
1738265312.930224,1586889.364,47947,11,PR,1,100,90957
1738265312.940456,1586899.000,47947,11,PR,1,100,90975
1738265312.950783,1586908.727,47963,11,PR,1,100,90980
1738265312.961111,1586918.455,47963,11,PR,1,100,90977
1738265312.971438,1586928.182,47963,11,PR,1,100,90950
1738265312.981766,1586937.909,47963,11,PR,1,100,90981
1738265312.992094,1586947.636,47963,11,PR,1,100,91013
1738265313.002421,1586957.364,47963,11,PR,1,100,91004
1738265313.012749,1586967.091,47963,11,PR,1,100,90971
1738265313.023076,1586976.818,47963,11,PR,1,100,90975
1738265313.033404,1586986.545,47963,11,PR,1,100,90954
1738265313.043731,1586996.273,47963,11,PR,1,100,90973
1738265313.054059,1587006.000,47963,11,PR,1,100,90946
1738265313.065030,1587016.333,47979,9,PR,1,100,90992
1738265313.076001,1587026.667,47979,9,PR,1,100,90976
1738265313.086972,1587037.000,47979,9,PR,1,100,90979
1738265313.097943,1587047.333,47979,9,PR,1,100,91005
1738265313.108914,1587057.667,47979,9,PR,1,100,90971
1738265313.119885,1587068.000,47979,9,PR,1,100,90967
1738265313.130857,1587078.333,47979,9,PR,1,100,90961
1738265313.141828,1587088.667,47979,9,PR,1,100,90948
1738265313.152799,1587099.000,47979,9,PR,1,100,90975
1738265313.164159,1587109.700,47994,10,PR,1,100,90981
1738265313.175519,1587120.400,47994,10,PR,1,100,90971
1738265313.186880,1587131.100,47994,10,PR,1,100,90978
1738265313.198240,1587141.800,47994,10,PR,1,100,90958
1738265313.209600,1587152.500,47994,10,PR,1,100,90981
1738265313.220961,1587163.200,47994,10,PR,1,100,90996
1738265313.232321,1587173.900,47994,10,PR,1,100,90967
1738265313.243681,1587184.600,47994,10,PR,1,100,91004
1738265313.255042,1587195.300,47994,10,PR,1,100,90967
1738265313.266402,1587206.000,47994,10,PR,1,100,90947
1738265313.276633,1587215.636,48009,11,PR,1,100,90962
1738265313.286864,1587225.273,48009,11,PR,1,100,90993
1738265313.297095,1587234.909,48009,11,PR,1,100,90964
1738265313.307327,1587244.545,48009,11,PR,1,100,90954
1738265313.317558,1587254.182,48009,11,PR,1,100,90975
1738265313.327789,1587263.818,48009,11,PR,1,100,90955
1738265313.338020,1587273.455,48009,11,PR,1,100,90972
1738265313.348251,1587283.091,48009,11,PR,1,100,90972
1738265313.358482,1587292.727,48009,11,PR,1,100,90932
1738265313.368713,1587302.364,48009,11,PR,1,100,90947
1738265313.378944,1587312.000,48009,11,PR,1,100,90958
1738265313.390033,1587322.444,48026,9,PR,1,100,90986
1738265313.401122,1587332.889,48026,9,PR,1,100,90945
1738265313.412211,1587343.333,48026,9,PR,1,100,90967
1738265313.423300,1587353.778,48026,9,PR,1,100,90974
1738265313.434389,1587364.222,48026,9,PR,1,100,90961
1738265313.445478,1587374.667,48026,9,PR,1,100,90942
1738265313.456567,1587385.111,48026,9,PR,1,100,90979
1738265313.467656,1587395.556,48026,9,PR,1,100,90973
1738265313.478745,1587406.000,48026,9,PR,1,100,90957
1738265313.488976,1587415.636,48041,11,PR,1,100,90991
1738265313.499207,1587425.273,48041,11,PR,1,100,90948
1738265313.509439,1587434.909,48041,11,PR,1,100,90955
1738265313.519670,1587444.545,48041,11,PR,1,100,90944
1738265313.529901,1587454.182,48041,11,PR,1,100,90982
1738265313.540132,1587463.818,48041,11,PR,1,100,90975
1738265313.550363,1587473.455,48041,11,PR,1,100,90970
1738265313.560594,1587483.091,48041,11,PR,1,100,90959
1738265313.570825,1587492.727,48041,11,PR,1,100,90936
1738265313.581056,1587502.364,48041,11,PR,1,100,90932
1738265313.591287,1587512.000,48041,11,PR,1,100,90963
1738265313.602376,1587522.444,48056,9,PR,1,100,90992
1738265313.613465,1587532.889,48056,9,PR,1,100,90945
1738265313.624554,1587543.333,48056,9,PR,1,100,90971
1738265313.635643,1587553.778,48056,9,PR,1,100,90917
1738265313.646732,1587564.222,48056,9,PR,1,100,90952
1738265313.657821,1587574.667,48056,9,PR,1,100,90953
1738265313.668910,1587585.111,48056,9,PR,1,100,90919
1738265313.679999,1587595.556,48056,9,PR,1,100,90950
1738265313.691088,1587606.000,48056,9,PR,1,100,90967
1738265313.701319,1587615.636,48071,11,PR,1,100,90919
1738265313.711550,1587625.273,48071,11,PR,1,100,90927
1738265313.721781,1587634.909,48071,11,PR,1,100,90932
1738265313.732013,1587644.545,48071,11,PR,1,100,90959
1738265313.742244,1587654.182,48071,11,PR,1,100,90907
1738265313.752475,1587663.818,48071,11,PR,1,100,90973
1738265313.762706,1587673.455,48071,11,PR,1,100,90942
1738265313.772937,1587683.091,48071,11,PR,1,100,90951
1738265313.783168,1587692.727,48071,11,PR,1,100,90925
1738265313.793399,1587702.364,48071,11,PR,1,100,90954
1738265313.803630,1587712.000,48071,11,PR,1,100,90915
1738265313.814991,1587722.700,48088,10,PR,1,100,90938
1738265313.826351,1587733.400,48088,10,PR,1,100,90956
1738265313.837711,1587744.100,48088,10,PR,1,100,90913
1738265313.849072,1587754.800,48088,10,PR,1,100,90955
1738265313.860432,1587765.500,48088,10,PR,1,100,90940
1738265313.871792,1587776.200,48088,10,PR,1,100,90941
1738265313.883153,1587786.900,48088,10,PR,1,100,90937
1738265313.894513,1587797.600,48088,10,PR,1,100,90961
1738265313.905873,1587808.300,48088,10,PR,1,100,90939
1738265313.917234,1587819.000,48088,10,PR,1,100,90947
1738265313.927108,1587828.300,48103,10,PR,1,100,90916
1738265313.936982,1587837.600,48103,10,PR,1,100,90908
1738265313.946856,1587846.900,48103,10,PR,1,100,90938
1738265313.956729,1587856.200,48103,10,PR,1,100,90923
1738265313.966604,1587865.500,48103,10,PR,1,100,90936
1738265313.976477,1587874.800,48103,10,PR,1,100,90899
1738265313.986351,1587884.100,48103,10,PR,1,100,90941
1738265313.996225,1587893.400,48103,10,PR,1,100,90923
1738265314.006099,1587902.700,48103,10,PR,1,100,90947
1738265314.015973,1587912.000,48103,10,PR,1,100,90956
1738265314.027333,1587922.700,48118,10,PR,1,100,90928
1738265314.038694,1587933.400,48118,10,PR,1,100,90908
1738265314.050054,1587944.100,48118,10,PR,1,100,90889
1738265314.061415,1587954.800,48118,10,PR,1,100,90952
1738265314.072775,1587965.500,48118,10,PR,1,100,90926
1738265314.084135,1587976.200,48118,10,PR,1,100,90913
1738265314.095496,1587986.900,48118,10,PR,1,100,90943
1738265314.106856,1587997.600,48118,10,PR,1,100,90914
1738265314.118216,1588008.300,48118,10,PR,1,100,90917
1738265314.129577,1588019.000,48118,10,PR,1,100,90883
1738265314.139451,1588028.300,48134,10,PR,1,100,90883
1738265314.149325,1588037.600,48134,10,PR,1,100,90910
1738265314.159199,1588046.900,48134,10,PR,1,100,90928
1738265314.169073,1588056.200,48134,10,PR,1,100,90919
1738265314.178946,1588065.500,48134,10,PR,1,100,90893
1738265314.188820,1588074.800,48134,10,PR,1,100,90926
1738265314.198694,1588084.100,48134,10,PR,1,100,90939
1738265314.208568,1588093.400,48134,10,PR,1,100,90901
1738265314.218442,1588102.700,48134,10,PR,1,100,90917
1738265314.228316,1588112.000,48134,10,PR,1,100,90924
1738265314.239677,1588122.700,48150,10,PR,1,100,90916
1738265314.251037,1588133.400,48150,10,PR,1,100,90906
1738265314.262397,1588144.100,48150,10,PR,1,100,90928
1738265314.273758,1588154.800,48150,10,PR,1,100,90887
1738265314.285118,1588165.500,48150,10,PR,1,100,90909
1738265314.296478,1588176.200,48150,10,PR,1,100,90935
1738265314.307839,1588186.900,48150,10,PR,1,100,90893
1738265314.319199,1588197.600,48150,10,PR,1,100,90895
1738265314.330559,1588208.300,48150,10,PR,1,100,90903
1738265314.341920,1588219.000,48150,10,PR,1,100,90903
1738265314.352247,1588228.727,48165,11,PR,1,100,90887
1738265314.362575,1588238.455,48165,11,PR,1,100,90908
1738265314.372903,1588248.182,48165,11,PR,1,100,90897
1738265314.383230,1588257.909,48165,11,PR,1,100,90889
1738265314.393558,1588267.636,48165,11,PR,1,100,90880
1738265314.403885,1588277.364,48165,11,PR,1,100,90864
