LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1738263921.452848,192719,28010,1,HR,1,100,62.70
1738263921.958867,193225,28088,1,HR,1,100,75.43
1738263922.375883,193642,28171,1,HR,1,100,90.42
1738263922.445886,193712,28173,1,HR,1,100,260.81
1738263923.708934,194975,28379,1,HR,1,100,213.52
1738263929.682160,200948,29332,1,HR,1,100,168.31
1738263930.868205,202134,29532,1,HR,1,100,142.21
1738263947.170823,218436,32046,1,HR,1,100,111.43
1738263947.947853,219213,32158,1,HR,1,100,103.76
1738263948.510874,219776,32256,1,HR,1,100,104.51
1738263956.137163,227402,33453,1,HR,1,100,83.04
1738263961.016348,232281,34199,1,HR,1,100,67.34
1738263982.012145,253276,37444,1,HR,1,100,53.01
1738263994.270610,265534,39338,1,HR,1,100,42.32
1738263996.194683,267458,39637,1,HR,1,100,39.90
1738264014.893392,286156,42521,1,HR,1,100,31.75
1738264015.823427,287086,42666,1,HR,1,100,39.19
1738264016.836465,288099,42826,1,HR,1,100,43.68
1738264017.802502,289065,42970,1,HR,1,100,47.86
1738264018.879543,290142,43134,1,HR,1,100,49.69
1738264019.622571,290885,43263,1,HR,1,100,56.66
1738264022.245671,293508,43656,1,HR,1,100,49.18
1738264024.775766,296038,44054,1,HR,1,100,43.56
1738264026.892847,298155,44383,1,HR,1,100,40.20
1738264027.735879,298998,44510,1,HR,1,100,47.14
1738264032.039042,303301,45175,1,HR,1,100,39.78
1738264037.275240,308537,45967,1,HR,1,100,33.50
1738264038.098272,309360,46096,1,HR,1,100,42.32
1738264043.534478,314796,46915,1,HR,1,100,35.38
1738264045.044535,316306,47143,1,HR,1,100,36.41
1738264048.284658,319546,47627,1,HR,1,100,32.46
1738264057.016989,328278,48902,1,HR,1,100,26.78
1738264058.420042,329681,49129,1,HR,1,100,30.35
1738264060.650127,331911,49483,1,HR,1,100,29.61
1738264064.490273,335751,50074,1,HR,1,100,26.53
1738264067.140373,338401,50487,1,HR,1,100,25.69
1738264067.713395,338974,50583,1,HR,1,100,43.37
1738264068.239415,339500,50662,1,HR,1,100,59.37
1738264069.183450,340444,50821,1,HR,1,100,60.36
1738264069.949480,341210,50922,1,HR,1,100,64.49
1738264070.629505,341890,51035,1,HR,1,100,69.77
1738264071.249529,342510,51130,1,HR,1,100,75.77
1738264071.939555,343200,51240,1,HR,1,100,78.54
1738264072.476575,343737,51321,1,HR,1,100,85.78
1738264073.442612,344703,51465,1,HR,1,100,80.61
1738264073.949631,345210,51544,1,HR,1,100,89.36
1738264074.775663,346036,51677,1,HR,1,100,85.76
1738264075.472689,346733,51789,1,HR,1,100,86.03
1738264078.029786,349290,52180,1,HR,1,100,72.14
1738264085.452068,356712,53321,1,HR,1,100,57.91
1738264086.276099,357536,53447,1,HR,1,100,61.30
1738264087.718153,358978,53668,1,HR,1,100,57.01
1738264089.515222,360775,53954,1,HR,1,100,51.79
1738264089.612225,360872,53971,1,HR,1,100,188.43
1738264091.035279,362295,54181,1,HR,1,100,155.95
1738264092.408331,363668,54400,1,HR,1,100,131.09
1738264093.961390,365221,54638,1,HR,1,100,110.56
1738264098.354557,369614,55317,1,HR,1,100,89.04
1738264100.107623,371367,55586,1,HR,1,100,76.92
1738264100.644644,371904,55670,1,HR,1,100,84.98
1738264101.097661,372357,55734,1,HR,1,100,95.73
1738264102.300706,373560,55922,1,HR,1,100,85.57
1738264103.164739,374424,56050,1,HR,1,100,82.06
1738264103.670758,374930,56131,1,HR,1,100,90.49
1738264104.390786,375650,56243,1,HR,1,100,88.90
1738264104.494790,375754,56261,1,HR,1,100,202.48
1738264105.097813,376357,56356,1,HR,1,100,179.71
1738264106.573869,377833,56580,1,HR,1,100,148.84
1738264111.901071,383160,57402,1,HR,1,100,118.28
1738264112.534095,383793,57497,1,HR,1,100,113.16
1738264114.130155,385389,57750,1,HR,1,100,96.45
1738264116.210234,387469,58069,1,HR,1,100,81.46
1738264117.013264,388272,58196,1,HR,1,100,80.02
1738264117.560285,388819,58276,1,HR,1,100,86.93
1738264118.986339,390245,58498,1,HR,1,100,77.00
1738264125.186574,396445,59460,1,HR,1,100,62.05
1738264132.825864,404084,60627,1,HR,1,100,50.02
1738264134.508928,405767,60896,1,HR,1,100,46.84
1738264135.941982,407200,61100,1,HR,1,100,45.82
1738264136.562006,407820,61201,1,HR,1,100,57.14
1738264143.908284,415166,62324,1,HR,1,100,46.27
1738264145.145331,416403,62515,1,HR,1,100,46.83
1738264146.795394,418053,62772,1,HR,1,100,44.55
1738264149.681503,420939,63234,1,HR,1,100,39.30
1738264150.151521,421409,63298,1,HR,1,100,58.93
1738264150.647540,421905,63377,1,HR,1,100,73.05
1738264152.984629,424242,63733,1,HR,1,100,62.54
1738264155.047707,426305,64067,1,HR,1,100,55.14
1738264155.524725,426782,64146,1,HR,1,100,71.26
1738264155.784735,427042,64180,1,HR,1,100,106.71
1738264156.280754,427538,64259,1,HR,1,100,110.21
1738264158.457836,429715,64597,1,HR,1,100,91.86
1738264159.930892,431188,64818,1,HR,1,100,80.58
1738264160.560916,431818,64934,1,HR,1,100,83.84
1738264161.384947,432642,65063,1,HR,1,100,81.47
1738264165.404100,436661,143,1,HR,1,100,66.69
1738264166.490141,437747,300,1,HR,1,100,64.22
1738264167.337173,438594,450,1,HR,1,100,65.63
1738264167.800190,439057,514,1,HR,1,100,80.04
1738264168.634222,439891,645,1,HR,1,100,78.31
1738264176.506521,447763,1876,1,HR,1,100,62.62
1738264181.149697,452406,2594,1,HR,1,100,51.59
1738264185.575865,456832,3289,1,HR,1,100,43.15
1738264186.248890,457505,3385,1,HR,1,100,53.46
1738264187.028920,458285,3512,1,HR,1,100,58.68
1738264187.632943,458889,3611,1,HR,1,100,67.86
1738264188.051959,459308,3676,1,HR,1,100,85.30
1738264188.798987,460055,3804,1,HR,1,100,84.36
1738264189.979032,461235,3978,1,HR,1,100,76.92
1738264195.408237,466664,4834,1,HR,1,100,62.29
1738264196.432276,467688,4994,1,HR,1,100,61.65
1738264200.691438,471947,5659,1,HR,1,100,51.09
1738264201.688476,472944,5803,1,HR,1,100,53.21
1738264202.501507,473757,5929,1,HR,1,100,57.85
1738264203.218534,474474,6046,1,HR,1,100,63.77
1738264203.881559,475137,6143,1,HR,1,100,69.50
1738264205.257611,476513,6363,1,HR,1,100,63.79
1738264206.511659,477767,6552,1,HR,1,100,60.28
1738264217.880090,489135,8315,1,HR,1,100,48.06
1738264220.690196,491945,8754,1,HR,1,100,42.16
1738264229.969548,501224,10212,1,HR,1,100,34.24
1738264235.236748,506491,11023,1,HR,1,100,29.17
1738264237.035816,508290,11294,1,HR,1,100,30.14
1738264241.462984,512717,11995,1,HR,1,100,26.47
1738264243.119047,514373,12248,1,HR,1,100,28.72
1738264250.152314,521406,13341,1,HR,1,100,24.24
1738264253.291433,524545,13831,1,HR,1,100,23.13
1738264255.341511,526595,14152,1,HR,1,100,24.52
