LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1738265312.162218,1586166.000,47846,2,GZ,1,100,0.763
1738265312.204687,1586206.000,47861,3,GZ,1,100,0.793
1738265312.247155,1586246.000,47861,3,GZ,1,100,0.702
1738265312.289624,1586286.000,47861,3,GZ,1,100,0.793
1738265312.332093,1586326.000,47877,2,GZ,1,100,0.824
1738265312.374561,1586366.000,47877,2,GZ,1,100,0.763
1738265312.417030,1586406.000,47893,3,GZ,1,100,0.824
1738265312.459499,1586446.000,47893,3,GZ,1,100,0.946
1738265312.501967,1586486.000,47893,3,GZ,1,100,0.793
1738265312.544436,1586526.000,47909,2,GZ,1,100,0.732
1738265312.586904,1586566.000,47909,2,GZ,1,100,0.732
1738265312.629373,1586606.000,47925,3,GZ,1,100,0.671
1738265312.671842,1586646.000,47925,3,GZ,1,100,0.549
1738265312.714310,1586686.000,47925,3,GZ,1,100,0.488
1738265312.756779,1586726.000,47942,2,GZ,1,100,0.671
1738265312.799248,1586766.000,47942,2,GZ,1,100,0.977
1738265312.841716,1586806.000,47957,3,GZ,1,100,1.434
1738265312.884185,1586846.000,47957,3,GZ,1,100,1.282
1738265312.926653,1586886.000,47957,3,GZ,1,100,1.007
1738265312.976023,1586932.500,47973,2,GZ,1,100,0.977
1738265313.025393,1586979.000,47973,2,GZ,1,100,0.854
1738265313.067861,1587019.000,47988,3,GZ,1,100,0.916
1738265313.110330,1587059.000,47988,3,GZ,1,100,1.068
1738265313.152799,1587099.000,47988,3,GZ,1,100,1.038
1738265313.195267,1587139.000,48004,2,GZ,1,100,0.885
1738265313.237736,1587179.000,48004,2,GZ,1,100,0.824
1738265313.280205,1587219.000,48019,3,GZ,1,100,0.702
1738265313.322673,1587259.000,48019,3,GZ,1,100,0.671
1738265313.365142,1587299.000,48019,3,GZ,1,100,0.854
1738265313.407610,1587339.000,48036,2,GZ,1,100,1.068
1738265313.450079,1587379.000,48036,2,GZ,1,100,0.977
1738265313.492548,1587419.000,48050,3,GZ,1,100,1.007
1738265313.535016,1587459.000,48050,3,GZ,1,100,1.160
1738265313.577485,1587499.000,48050,3,GZ,1,100,1.129
1738265313.619953,1587539.000,48066,2,GZ,1,100,1.160
1738265313.662422,1587579.000,48066,2,GZ,1,100,1.221
1738265313.704890,1587619.000,48081,3,GZ,1,100,1.160
1738265313.747359,1587659.000,48081,3,GZ,1,100,1.129
1738265313.789828,1587699.000,48081,3,GZ,1,100,1.038
1738265313.832296,1587739.000,48098,2,GZ,1,100,1.007
1738265313.874765,1587779.000,48098,2,GZ,1,100,0.977
1738265313.917234,1587819.000,48112,3,GZ,1,100,0.854
1738265313.959702,1587859.000,48112,3,GZ,1,100,0.732
1738265314.002171,1587899.000,48112,3,GZ,1,100,0.702
1738265314.044640,1587939.000,48128,3,GZ,1,100,0.854
1738265314.087108,1587979.000,48128,3,GZ,1,100,1.221
1738265314.129577,1588019.000,48128,3,GZ,1,100,1.587
1738265314.178946,1588065.500,48144,2,GZ,1,100,1.526
1738265314.228316,1588112.000,48144,2,GZ,1,100,1.312
1738265314.271316,1588152.500,48160,2,GZ,1,100,1.465
1738265314.314315,1588193.000,48160,2,GZ,1,100,1.404
1738265314.356430,1588232.667,48174,3,GZ,1,100,1.251
1738265314.398545,1588272.333,48174,3,GZ,1,100,1.312
1738265314.440659,1588312.000,48174,3,GZ,1,100,1.221
1738265314.483128,1588352.000,48191,2,GZ,1,100,1.038
1738265314.525597,1588392.000,48191,2,GZ,1,100,0.916
1738265314.568065,1588432.000,48206,3,GZ,1,100,0.946
1738265314.610534,1588472.000,48206,3,GZ,1,100,0.885
1738265314.653003,1588512.000,48206,3,GZ,1,100,0.793
1738265314.695471,1588552.000,48222,3,GZ,1,100,0.763
1738265314.737940,1588592.000,48222,3,GZ,1,100,0.793
1738265314.780408,1588632.000,48222,3,GZ,1,100,0.885
1738265314.822877,1588672.000,48237,2,GZ,1,100,0.732
1738265314.865345,1588712.000,48237,2,GZ,1,100,0.702
1738265314.907814,1588752.000,48253,3,GZ,1,100,0.610
1738265314.950283,1588792.000,48253,3,GZ,1,100,0.641
1738265314.992751,1588832.000,48253,3,GZ,1,100,1.068
1738265315.035220,1588872.000,48268,2,GZ,1,100,1.617
1738265315.077688,1588912.000,48268,2,GZ,1,100,2.075
1738265315.120157,1588952.000,48284,3,GZ,1,100,2.350
1738265315.162626,1588992.000,48284,3,GZ,1,100,2.136
1738265315.205094,1589032.000,48284,3,GZ,1,100,1.862
1738265315.247563,1589072.000,48300,2,GZ,1,100,1.678
1738265315.290032,1589112.000,48300,2,GZ,1,100,1.526
1738265315.339932,1589159.000,48315,2,GZ,1,100,1.343
1738265315.389833,1589206.000,48315,2,GZ,1,100,0.977
1738265315.432302,1589246.000,48330,3,GZ,1,100,0.580
1738265315.474770,1589286.000,48330,3,GZ,1,100,0.458
1738265315.517239,1589326.000,48330,3,GZ,1,100,0.183
1738265315.559707,1589366.000,48347,2,GZ,1,100,0.031
1738265315.602176,1589406.000,48347,2,GZ,1,100,0.122
1738265315.644644,1589446.000,48364,3,GZ,1,100,0.000
1738265315.687113,1589486.000,48364,3,GZ,1,100,-0.214
1738265315.729582,1589526.000,48364,3,GZ,1,100,0.061
1738265315.772050,1589566.000,48379,3,GZ,1,100,0.366
1738265315.814519,1589606.000,48379,3,GZ,1,100,0.610
1738265315.856987,1589646.000,48379,3,GZ,1,100,0.763
1738265315.898925,1589685.500,48395,2,GZ,1,100,0.763
1738265315.940863,1589725.000,48395,2,GZ,1,100,0.977
1738265315.983332,1589765.000,48411,3,GZ,1,100,1.404
1738265316.025800,1589805.000,48411,3,GZ,1,100,1.648
1738265316.068269,1589845.000,48411,3,GZ,1,100,1.373
1738265316.110738,1589885.000,48426,2,GZ,1,100,0.916
1738265316.153206,1589925.000,48426,2,GZ,1,100,0.824
1738265316.196029,1589965.333,48441,3,GZ,1,100,0.824
1738265316.238851,1590005.667,48441,3,GZ,1,100,0.641
1738265316.281674,1590046.000,48441,3,GZ,1,100,0.549
1738265316.324142,1590086.000,48457,2,GZ,1,100,0.488
1738265316.366611,1590126.000,48457,2,GZ,1,100,0.427
1738265316.408726,1590165.667,48473,3,GZ,1,100,0.275
1738265316.450840,1590205.333,48473,3,GZ,1,100,0.061
1738265316.492955,1590245.000,48473,3,GZ,1,100,0.366
1738265316.542856,1590292.000,48488,2,GZ,1,100,0.427
1738265316.592756,1590339.000,48488,2,GZ,1,100,0.275
1738265316.635225,1590379.000,48510,4,GZ,1,100,0.275
1738265316.677694,1590419.000,48510,4,GZ,1,100,0.275
1738265316.720162,1590459.000,48510,4,GZ,1,100,0.366
1738265316.762631,1590499.000,48510,4,GZ,1,100,0.488
1738265316.805099,1590539.000,48525,2,GZ,1,100,0.671
1738265316.847568,1590579.000,48525,2,GZ,1,100,0.580
1738265316.890037,1590619.000,48540,3,GZ,1,100,0.427
1738265316.932505,1590659.000,48540,3,GZ,1,100,0.397
1738265316.974974,1590699.000,48540,3,GZ,1,100,0.488
1738265317.017442,1590739.000,48556,2,GZ,1,100,0.763
1738265317.059911,1590779.000,48556,2,GZ,1,100,0.610
1738265317.102380,1590819.000,48572,3,GZ,1,100,0.427
1738265317.144848,1590859.000,48572,3,GZ,1,100,0.671
1738265317.187317,1590899.000,48572,3,GZ,1,100,0.397
1738265317.229785,1590939.000,48587,2,GZ,1,100,0.183
1738265317.272254,1590979.000,48587,2,GZ,1,100,0.458
1738265317.314723,1591019.000,48603,3,GZ,1,100,0.366
1738265317.357191,1591059.000,48603,3,GZ,1,100,0.427
1738265317.399660,1591099.000,48603,3,GZ,1,100,0.732
1738265317.442129,1591139.000,48618,2,GZ,1,100,0.671
1738265317.484597,1591179.000,48618,2,GZ,1,100,0.519
1738265317.527066,1591219.000,48634,3,GZ,1,100,0.671
1738265317.569534,1591259.000,48634,3,GZ,1,100,0.885
1738265317.612003,1591299.000,48634,3,GZ,1,100,1.068
1738265317.654472,1591339.000,48650,2,GZ,1,100,1.251
1738265317.696940,1591379.000,48650,2,GZ,1,100,0.977
1738265317.744009,1591423.333,48665,3,GZ,1,100,0.427
1738265317.791079,1591467.667,48665,3,GZ,1,100,0.488
1738265317.838148,1591512.000,48665,3,GZ,1,100,1.129
1738265317.880617,1591552.000,48680,2,GZ,1,100,1.251
1738265317.923086,1591592.000,48680,2,GZ,1,100,0.946
1738265317.965554,1591632.000,48696,3,GZ,1,100,1.221
1738265318.008023,1591672.000,48696,3,GZ,1,100,1.587
1738265318.050491,1591712.000,48696,3,GZ,1,100,1.434
1738265318.092960,1591752.000,48712,2,GZ,1,100,0.824
1738265318.135429,1591792.000,48712,2,GZ,1,100,0.366
1738265318.177897,1591832.000,48727,3,GZ,1,100,0.214
1738265318.220366,1591872.000,48727,3,GZ,1,100,0.031
1738265318.262835,1591912.000,48727,3,GZ,1,100,-0.061
1738265318.305303,1591952.000,48742,2,GZ,1,100,0.122
1738265318.347772,1591992.000,48742,2,GZ,1,100,0.275
1738265318.390240,1592032.000,48759,3,GZ,1,100,0.885
1738265318.432709,1592072.000,48759,3,GZ,1,100,1.526
1738265318.475178,1592112.000,48759,3,GZ,1,100,1.404
1738265318.517646,1592152.000,48774,3,GZ,1,100,1.221
1738265318.560115,1592192.000,48774,3,GZ,1,100,1.404
1738265318.602583,1592232.000,48774,3,GZ,1,100,1.373
1738265318.645052,1592272.000,48790,2,GZ,1,100,1.404
1738265318.687521,1592312.000,48790,2,GZ,1,100,1.373
1738265318.729989,1592352.000,48805,3,GZ,1,100,1.129
1738265318.772458,1592392.000,48805,3,GZ,1,100,0.610
1738265318.814926,1592432.000,48805,3,GZ,1,100,0.183
1738265318.857395,1592472.000,48821,2,GZ,1,100,0.122
1738265318.899864,1592512.000,48821,2,GZ,1,100,-0.122
1738265318.949234,1592558.500,48836,2,GZ,1,100,-0.458
1738265318.998603,1592605.000,48836,2,GZ,1,100,-0.519
1738265319.041072,1592645.000,48853,3,GZ,1,100,-0.458
1738265319.083540,1592685.000,48853,3,GZ,1,100,-0.122
1738265319.126009,1592725.000,48853,3,GZ,1,100,0.244
1738265319.168478,1592765.000,48867,2,GZ,1,100,0.366
1738265319.210946,1592805.000,48867,2,GZ,1,100,0.397
1738265319.253415,1592845.000,48883,3,GZ,1,100,0.397
1738265319.295883,1592885.000,48883,3,GZ,1,100,0.458
1738265319.338352,1592925.000,48883,3,GZ,1,100,0.641
1738265319.380821,1592965.000,48898,3,GZ,1,100,0.580
1738265319.423289,1593005.000,48898,3,GZ,1,100,0.458
1738265319.465758,1593045.000,48898,3,GZ,1,100,0.397
1738265319.508227,1593085.000,48915,2,GZ,1,100,0.214
1738265319.550695,1593125.000,48915,2,GZ,1,100,-0.092
1738265319.593164,1593165.000,48929,3,GZ,1,100,-0.153
1738265319.635633,1593205.000,48929,3,GZ,1,100,0.031
1738265319.678101,1593245.000,48929,3,GZ,1,100,0.061
1738265319.720570,1593285.000,48945,2,GZ,1,100,0.061
1738265319.763038,1593325.000,48945,2,GZ,1,100,0.122
1738265319.805507,1593365.000,48961,3,GZ,1,100,0.031
1738265319.847975,1593405.000,48961,3,GZ,1,100,0.000
1738265319.890444,1593445.000,48961,3,GZ,1,100,0.153
1738265319.932913,1593485.000,48977,2,GZ,1,100,0.305
1738265319.975381,1593525.000,48977,2,GZ,1,100,0.153
1738265320.017850,1593565.000,48991,3,GZ,1,100,-0.397
1738265320.060318,1593605.000,48991,3,GZ,1,100,-0.641
1738265320.102787,1593645.000,48991,3,GZ,1,100,-0.427
1738265320.152157,1593691.500,49008,2,GZ,1,100,-0.092
1738265320.201527,1593738.000,49008,2,GZ,1,100,0.153
1738265320.243995,1593778.000,49023,3,GZ,1,100,0.397
1738265320.286464,1593818.000,49023,3,GZ,1,100,0.488
1738265320.328933,1593858.000,49023,3,GZ,1,100,0.519
1738265320.371401,1593898.000,49039,2,GZ,1,100,0.519
1738265320.413870,1593938.000,49039,2,GZ,1,100,0.427
1738265320.456692,1593978.333,49053,3,GZ,1,100,0.244
1738265320.499515,1594018.667,49053,3,GZ,1,100,0.275
1738265320.542337,1594059.000,49053,3,GZ,1,100,0.244
1738265320.584806,1594099.000,49070,2,GZ,1,100,0.153
1738265320.627275,1594139.000,49070,2,GZ,1,100,0.031
1738265320.669743,1594179.000,49085,3,GZ,1,100,-0.183
1738265320.712212,1594219.000,49085,3,GZ,1,100,-0.519
1738265320.754680,1594259.000,49085,3,GZ,1,100,-0.763
1738265320.797149,1594299.000,49101,2,GZ,1,100,-0.671
1738265320.839617,1594339.000,49101,2,GZ,1,100,-0.183
1738265320.881732,1594378.667,49117,3,GZ,1,100,0.275
1738265320.923847,1594418.333,49117,3,GZ,1,100,0.427
1738265320.965962,1594458.000,49117,3,GZ,1,100,0.336
1738265321.008961,1594498.500,49134,2,GZ,1,100,0.366
1738265321.051961,1594539.000,49134,2,GZ,1,100,0.366
1738265321.094075,1594578.667,49149,3,GZ,1,100,0.336
1738265321.136190,1594618.333,49149,3,GZ,1,100,0.336
1738265321.178305,1594658.000,49149,3,GZ,1,100,0.275
1738265321.220773,1594698.000,49166,2,GZ,1,100,0.183
1738265321.263242,1594738.000,49166,2,GZ,1,100,0.153
1738265321.313143,1594785.000,49181,2,GZ,1,100,0.122
1738265321.363043,1594832.000,49181,2,GZ,1,100,0.153
1738265321.405512,1594872.000,49196,3,GZ,1,100,0.122
1738265321.447980,1594912.000,49196,3,GZ,1,100,0.153
1738265321.490449,1594952.000,49196,3,GZ,1,100,0.214
1738265321.532918,1594992.000,49212,3,GZ,1,100,0.244
1738265321.575386,1595032.000,49212,3,GZ,1,100,0.488
1738265321.617855,1595072.000,49212,3,GZ,1,100,0.946
1738265321.660324,1595112.000,49228,2,GZ,1,100,1.373
1738265321.702792,1595152.000,49228,2,GZ,1,100,1.099
1738265321.745261,1595192.000,49243,3,GZ,1,100,0.305
1738265321.787729,1595232.000,49243,3,GZ,1,100,0.000
1738265321.830198,1595272.000,49243,3,GZ,1,100,0.366
1738265321.872667,1595312.000,49258,2,GZ,1,100,0.732
1738265321.915135,1595352.000,49258,2,GZ,1,100,0.671
1738265321.957604,1595392.000,49274,3,GZ,1,100,0.305
1738265322.000072,1595432.000,49274,3,GZ,1,100,0.092
1738265322.042541,1595472.000,49274,3,GZ,1,100,0.061
1738265322.084744,1595511.750,49295,4,GZ,1,100,0.183
1738265322.126947,1595551.500,49295,4,GZ,1,100,0.397
1738265322.169151,1595591.250,49295,4,GZ,1,100,0.458
1738265322.211354,1595631.000,49295,4,GZ,1,100,0.275
1738265322.254353,1595671.500,49311,2,GZ,1,100,0.214
1738265322.297353,1595712.000,49311,2,GZ,1,100,0.244
1738265322.339821,1595752.000,49327,3,GZ,1,100,0.244
1738265322.382290,1595792.000,49327,3,GZ,1,100,0.458
1738265322.424759,1595832.000,49327,3,GZ,1,100,0.580
1738265322.466696,1595871.500,49342,2,GZ,1,100,0.488
1738265322.508634,1595911.000,49342,2,GZ,1,100,0.336
1738265322.556057,1595955.667,49357,3,GZ,1,100,0.336
1738265322.603481,1596000.333,49357,3,GZ,1,100,0.305
1738265322.650904,1596045.000,49357,3,GZ,1,100,0.275
1738265322.693372,1596085.000,49373,2,GZ,1,100,0.397
1738265322.735841,1596125.000,49373,2,GZ,1,100,0.366
1738265322.778310,1596165.000,49389,3,GZ,1,100,0.244
1738265322.820778,1596205.000,49389,3,GZ,1,100,0.153
1738265322.863247,1596245.000,49389,3,GZ,1,100,0.122
1738265322.905716,1596285.000,49404,2,GZ,1,100,0.183
1738265322.948184,1596325.000,49404,2,GZ,1,100,0.183
1738265322.990653,1596365.000,49420,3,GZ,1,100,0.183
1738265323.033121,1596405.000,49420,3,GZ,1,100,0.275
1738265323.075590,1596445.000,49420,3,GZ,1,100,0.275
1738265323.118059,1596485.000,49435,2,GZ,1,100,0.183
1738265323.160527,1596525.000,49435,2,GZ,1,100,0.153
1738265323.202996,1596565.000,49451,3,GZ,1,100,0.366
1738265323.245465,1596605.000,49451,3,GZ,1,100,0.427
1738265323.287933,1596645.000,49451,3,GZ,1,100,0.427
1738265323.330402,1596685.000,49467,2,GZ,1,100,0.366
1738265323.372870,1596725.000,49467,2,GZ,1,100,0.397
1738265323.415339,1596765.000,49482,3,GZ,1,100,0.488
1738265323.457808,1596805.000,49482,3,GZ,1,100,0.549
1738265323.500276,1596845.000,49482,3,GZ,1,100,0.580
1738265323.542745,1596885.000,49497,2,GZ,1,100,0.580
1738265323.585213,1596925.000,49497,2,GZ,1,100,0.580
1738265323.627682,1596965.000,49513,3,GZ,1,100,0.549
1738265323.670151,1597005.000,49513,3,GZ,1,100,0.488
1738265323.712619,1597045.000,49513,3,GZ,1,100,0.580
1738265323.761989,1597091.500,49529,2,GZ,1,100,0.702
1738265323.811359,1597138.000,49529,2,GZ,1,100,0.427
1738265323.853827,1597178.000,49545,3,GZ,1,100,0.214
1738265323.896296,1597218.000,49545,3,GZ,1,100,0.488
1738265323.938765,1597258.000,49545,3,GZ,1,100,0.549
1738265323.981233,1597298.000,49559,2,GZ,1,100,0.793
1738265324.023702,1597338.000,49559,2,GZ,1,100,1.160
1738265324.066170,1597378.000,49576,3,GZ,1,100,1.129
1738265324.108639,1597418.000,49576,3,GZ,1,100,0.824
1738265324.151108,1597458.000,49576,3,GZ,1,100,0.763
1738265324.193576,1597498.000,49591,2,GZ,1,100,0.977
1738265324.236045,1597538.000,49591,2,GZ,1,100,1.160
1738265324.278513,1597578.000,49607,3,GZ,1,100,1.099
1738265324.320982,1597618.000,49607,3,GZ,1,100,0.824
1738265324.363451,1597658.000,49607,3,GZ,1,100,0.458
1738265324.405919,1597698.000,49622,2,GZ,1,100,-0.397
1738265324.448388,1597738.000,49622,2,GZ,1,100,-0.549
1738265324.490857,1597778.000,49638,3,GZ,1,100,-0.275
1738265324.533325,1597818.000,49638,3,GZ,1,100,-0.122
1738265324.575794,1597858.000,49638,3,GZ,1,100,0.183
1738265324.618263,1597898.000,49653,3,GZ,1,100,0.336
1738265324.660731,1597938.000,49653,3,GZ,1,100,0.610
1738265324.703200,1597978.000,49653,3,GZ,1,100,0.641
1738265324.745668,1598018.000,49670,2,GZ,1,100,0.031
1738265324.788137,1598058.000,49670,2,GZ,1,100,1.251
1738265324.830606,1598098.000,49684,3,GZ,1,100,2.899
1738265324.873074,1598138.000,49684,3,GZ,1,100,3.265
1738265324.915543,1598178.000,49684,3,GZ,1,100,1.648
1738265324.965443,1598225.000,49700,2,GZ,1,100,-0.122
1738265325.015344,1598272.000,49700,2,GZ,1,100,-2.167
1738265325.057282,1598311.500,49715,2,GZ,1,100,-4.883
1738265325.099220,1598351.000,49715,2,GZ,1,100,-7.233
1738265325.141688,1598391.000,49732,3,GZ,1,100,-8.911
1738265325.184157,1598431.000,49732,3,GZ,1,100,-13.214
1738265325.226625,1598471.000,49732,3,GZ,1,100,-18.036
1738265325.269094,1598511.000,49746,2,GZ,1,100,-21.484
1738265325.311563,1598551.000,49746,2,GZ,1,100,-27.496
1738265325.354031,1598591.000,49762,3,GZ,1,100,-37.109
1738265325.396500,1598631.000,49762,3,GZ,1,100,-53.741
1738265325.438968,1598671.000,49762,3,GZ,1,100,-74.982
1738265325.481437,1598711.000,49778,3,GZ,1,100,-89.447
1738265325.523906,1598751.000,49778,3,GZ,1,100,-95.551
1738265325.566374,1598791.000,49778,3,GZ,1,100,-101.929
1738265325.608843,1598831.000,49794,2,GZ,1,100,-102.417
1738265325.651311,1598871.000,49794,2,GZ,1,100,-97.748
1738265325.693780,1598911.000,49808,3,GZ,1,100,-91.339
1738265325.736249,1598951.000,49808,3,GZ,1,100,-89.142
1738265325.778717,1598991.000,49808,3,GZ,1,100,-92.072
1738265325.821186,1599031.000,49825,2,GZ,1,100,-97.443
1738265325.863654,1599071.000,49825,2,GZ,1,100,-104.340
1738265325.906123,1599111.000,49840,3,GZ,1,100,-115.936
1738265325.948592,1599151.000,49840,3,GZ,1,100,-123.108
1738265325.991060,1599191.000,49840,3,GZ,1,100,-123.047
1738265326.033529,1599231.000,49856,2,GZ,1,100,-117.584
1738265326.075998,1599271.000,49856,2,GZ,1,100,-106.567
1738265326.125367,1599317.500,49871,2,GZ,1,100,-93.567
1738265326.174737,1599364.000,49871,2,GZ,1,100,-74.249
1738265326.217206,1599404.000,49889,3,GZ,1,100,-50.385
1738265326.259674,1599444.000,49889,3,GZ,1,100,-33.508
1738265326.302143,1599484.000,49889,3,GZ,1,100,-15.411
1738265326.344611,1599524.000,49904,2,GZ,1,100,5.920
1738265326.387080,1599564.000,49904,2,GZ,1,100,20.905
1738265326.429549,1599604.000,49920,3,GZ,1,100,31.494
1738265326.472017,1599644.000,49920,3,GZ,1,100,32.532
1738265326.514486,1599684.000,49920,3,GZ,1,100,25.330
1738265326.556955,1599724.000,49936,3,GZ,1,100,20.508
1738265326.599423,1599764.000,49936,3,GZ,1,100,15.289
1738265326.641892,1599804.000,49936,3,GZ,1,100,13.153
1738265326.684361,1599844.000,49951,2,GZ,1,100,10.132
1738265326.726829,1599884.000,49951,2,GZ,1,100,6.592
1738265326.769298,1599924.000,49966,3,GZ,1,100,16.266
1738265326.811766,1599964.000,49966,3,GZ,1,100,21.881
1738265326.854235,1600004.000,49966,3,GZ,1,100,14.069
1738265326.896703,1600044.000,49983,2,GZ,1,100,5.249
1738265326.939172,1600084.000,49983,2,GZ,1,100,-2.136
1738265326.981641,1600124.000,49998,3,GZ,1,100,-2.380
1738265327.024109,1600164.000,49998,3,GZ,1,100,-0.031
1738265327.066578,1600204.000,49998,3,GZ,1,100,2.808
1738265327.109577,1600244.500,50013,2,GZ,1,100,6.500
1738265327.152577,1600285.000,50013,2,GZ,1,100,10.620
1738265327.195045,1600325.000,50029,3,GZ,1,100,13.092
1738265327.237514,1600365.000,50029,3,GZ,1,100,15.411
1738265327.279983,1600405.000,50029,3,GZ,1,100,17.395
1738265327.329352,1600451.500,50045,2,GZ,1,100,17.548
1738265327.378722,1600498.000,50045,2,GZ,1,100,19.135
1738265327.421191,1600538.000,50060,3,GZ,1,100,24.933
1738265327.463660,1600578.000,50060,3,GZ,1,100,32.776
1738265327.506128,1600618.000,50060,3,GZ,1,100,39.307
1738265327.548597,1600658.000,50082,3,GZ,1,100,45.380
1738265327.591065,1600698.000,50082,3,GZ,1,100,40.314
1738265327.633534,1600738.000,50082,3,GZ,1,100,27.222
1738265327.676003,1600778.000,50097,3,GZ,1,100,16.754
1738265327.718471,1600818.000,50097,3,GZ,1,100,8.545
1738265327.760940,1600858.000,50097,3,GZ,1,100,-10.345
1738265327.803408,1600898.000,50112,2,GZ,1,100,-30.914
1738265327.845877,1600938.000,50112,2,GZ,1,100,-37.109
1738265327.888346,1600978.000,50128,3,GZ,1,100,-26.794
1738265327.930814,1601018.000,50128,3,GZ,1,100,-13.824
1738265327.973283,1601058.000,50128,3,GZ,1,100,-2.655
1738265328.015751,1601098.000,50144,2,GZ,1,100,9.216
1738265328.058220,1601138.000,50144,2,GZ,1,100,16.998
1738265328.100689,1601178.000,50161,3,GZ,1,100,20.752
1738265328.143157,1601218.000,50161,3,GZ,1,100,22.949
1738265328.185626,1601258.000,50161,3,GZ,1,100,23.926
1738265328.228095,1601298.000,50176,3,GZ,1,100,18.707
1738265328.270563,1601338.000,50176,3,GZ,1,100,21.515
1738265328.313032,1601378.000,50176,3,GZ,1,100,18.616
1738265328.355500,1601418.000,50192,2,GZ,1,100,6.561
1738265328.397969,1601458.000,50192,2,GZ,1,100,-1.770
