LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1738263929.777414,201043.250,29351,4,DC,2,100,EL
1738263929.804165,201070.000,29351,4,DC,2,100,1
1738263929.829666,201095.500,29367,4,DC,2,100,EA
1738263929.855167,201121.000,29367,4,DC,2,100,2
1738263929.880668,201146.500,29367,4,DC,2,100,EL
1738263929.906168,201172.000,29367,4,DC,2,100,2
1738263929.931669,201197.500,29385,4,DC,2,100,EA
1738263929.957170,201223.000,29385,4,DC,2,100,1
1738263929.982671,201248.500,29385,4,DC,2,100,EL
1738263930.008173,201274.000,29385,4,DC,2,100,1
1738263930.033173,201299.000,29401,4,DC,2,100,EA
1738263930.058174,201324.000,29401,4,DC,2,100,2
1738263930.083175,201349.000,29401,4,DC,2,100,EL
1738263930.108176,201374.000,29401,4,DC,2,100,2
1738263930.133927,201399.750,29417,4,DC,2,100,EA
1738263930.159678,201425.500,29417,4,DC,2,100,1
1738263930.185429,201451.250,29417,4,DC,2,100,EL
1738263930.211180,201477.000,29417,4,DC,2,100,1
1738263930.236181,201502.000,29434,4,DC,2,100,EA
1738263930.261182,201527.000,29434,4,DC,2,100,2
1738263930.286183,201552.000,29434,4,DC,2,100,EL
1738263930.311184,201577.000,29434,4,DC,2,100,2
1738263930.336685,201602.500,29451,4,DC,2,100,EA
1738263930.362186,201628.000,29451,4,DC,2,100,1
1738263930.387687,201653.500,29451,4,DC,2,100,EL
1738263930.413188,201679.000,29451,4,DC,2,100,1
1738264002.679428,273942.500,8563,4,DC,2,100,EA
1738264074.945669,346206.000,8563,4,DC,2,100,2
1738264147.211910,418469.500,8563,4,DC,2,100,EL
1738264219.478150,490733.000,8563,4,DC,2,100,2
1738264219.504151,490759.000,8580,4,DC,2,100,EA
1738264219.530152,490785.000,8580,4,DC,2,100,1
1738264219.556153,490811.000,8580,4,DC,2,100,EL
1738264219.582154,490837.000,8580,4,DC,2,100,1
1738264219.606905,490861.750,8596,4,DC,2,100,EA
1738264219.631656,490886.500,8596,4,DC,2,100,1
1738264219.656407,490911.250,8596,4,DC,2,100,EL
1738264219.681158,490936.000,8596,4,DC,2,100,1
1738264231.664362,502918.750,16039,4,DC,2,100,EA
1738264243.647567,514901.500,16039,4,DC,2,100,2
1738264255.630771,526884.250,16039,4,DC,2,100,EL
1738264267.613976,538867.000,16039,4,DC,2,100,2
1738264267.639477,538892.500,16055,4,DC,2,100,EA
1738264267.664978,538918.000,16055,4,DC,2,100,1
1738264267.690479,538943.500,16055,4,DC,2,100,EL
1738264267.715980,538969.000,16055,4,DC,2,100,1
1738264267.751981,539005.000,16071,4,DC,2,100,EA
1738264267.787982,539041.000,16071,4,DC,2,100,3
1738264267.823984,539077.000,16071,4,DC,2,100,EL
1738264267.859985,539113.000,16071,4,DC,2,100,3
1738264267.936488,539189.500,16118,4,DC,2,100,EA
1738264268.012991,539266.000,16118,4,DC,2,100,1
1738264268.089494,539342.500,16118,4,DC,2,100,EL
1738264268.165997,539419.000,16118,4,DC,2,100,1
1738264268.191248,539444.250,16136,4,DC,2,100,EA
1738264268.216499,539469.500,16136,4,DC,2,100,2
1738264268.241750,539494.750,16136,4,DC,2,100,EL
1738264268.267001,539520.000,16136,4,DC,2,100,2
1738264268.292001,539545.000,16154,4,DC,2,100,EA
1738264268.317003,539570.000,16154,4,DC,2,100,1
1738264268.342003,539595.000,16154,4,DC,2,100,EL
1738264268.367004,539620.000,16154,4,DC,2,100,1
1738264268.392255,539645.250,16170,4,DC,2,100,EA
1738264268.417506,539670.500,16170,4,DC,2,100,2
1738264268.442757,539695.750,16170,4,DC,2,100,EL
1738264268.468008,539721.000,16170,4,DC,2,100,2
1738264268.493259,539746.250,16186,4,DC,2,100,EA
1738264268.518510,539771.500,16186,4,DC,2,100,1
1738264268.543761,539796.750,16186,4,DC,2,100,EL
1738264268.569012,539822.000,16186,4,DC,2,100,1
1738264319.258435,590509.500,47525,4,DC,2,100,EA
1738264369.947857,641197.000,47525,4,DC,2,100,1
1738264420.637279,691884.500,47525,4,DC,2,100,EL
1738264471.326701,742572.000,47525,4,DC,2,100,1
1738264471.351953,742597.250,47541,4,DC,2,100,EA
1738264471.377203,742622.500,47541,4,DC,2,100,1
1738264471.402454,742647.750,47541,4,DC,2,100,EL
1738264471.427705,742673.000,47541,4,DC,2,100,1
1738264471.452706,742698.000,47557,4,DC,2,100,EA
1738264471.477707,742723.000,47557,4,DC,2,100,2
1738264471.502708,742748.000,47557,4,DC,2,100,EL
1738264471.527709,742773.000,47557,4,DC,2,100,2
1738264471.555210,742800.500,47574,4,DC,2,100,EA
1738264471.582711,742828.000,47574,4,DC,2,100,1
1738264471.610212,742855.500,47574,4,DC,2,100,EL
1738264471.637713,742883.000,47574,4,DC,2,100,1
1738264471.662964,742908.250,47591,4,DC,2,100,EA
1738264471.688215,742933.500,47591,4,DC,2,100,2
1738264471.713466,742958.750,47591,4,DC,2,100,EL
1738264471.738717,742984.000,47591,4,DC,2,100,2
1738264471.763718,743009.000,47607,4,DC,2,100,EA
1738264471.788719,743034.000,47607,4,DC,2,100,1
1738264471.813720,743059.000,47607,4,DC,2,100,EL
1738264471.838721,743084.000,47607,4,DC,2,100,1
1738264471.864222,743109.500,47625,4,DC,2,100,EA
1738264471.889723,743135.000,47625,4,DC,2,100,2
1738264471.915224,743160.500,47625,4,DC,2,100,EL
1738264471.940725,743186.000,47625,4,DC,2,100,2
1738264471.965726,743211.000,47640,4,DC,2,100,EA
1738264471.990727,743236.000,47640,4,DC,2,100,1
1738264472.015728,743261.000,47640,4,DC,2,100,EL
1738264472.040729,743286.000,47640,4,DC,2,100,1
1738264472.065979,743311.250,47657,4,DC,2,100,EA
1738264472.091230,743336.500,47657,4,DC,2,100,2
1738264472.116482,743361.750,47657,4,DC,2,100,EL
1738264472.141732,743387.000,47657,4,DC,2,100,2
1738264472.167983,743413.250,47674,4,DC,2,100,EA
1738264472.194234,743439.500,47674,4,DC,2,100,2
1738264472.220485,743465.750,47674,4,DC,2,100,EL
1738264472.246736,743492.000,47674,4,DC,2,100,2
1738264472.271737,743517.000,47691,4,DC,2,100,EA
1738264472.296738,743542.000,47691,4,DC,2,100,1
1738264472.321739,743567.000,47691,4,DC,2,100,EL
1738264472.346740,743592.000,47691,4,DC,2,100,1
1738264472.371991,743617.250,47706,4,DC,2,100,EA
1738264472.397242,743642.500,47706,4,DC,2,100,2
1738264472.422493,743667.750,47706,4,DC,2,100,EL
1738264472.447744,743693.000,47706,4,DC,2,100,2
1738264472.473745,743719.000,47723,4,DC,2,100,EA
1738264472.499746,743745.000,47723,4,DC,2,100,1
1738264472.525747,743771.000,47723,4,DC,2,100,EL
1738264472.551748,743797.000,47723,4,DC,2,100,1
1738264472.576999,743822.250,47740,4,DC,2,100,EA
1738264472.602250,743847.500,47740,4,DC,2,100,1
1738264472.627501,743872.750,47740,4,DC,2,100,EL
1738264472.652752,743898.000,47740,4,DC,2,100,1
1738264494.407577,765652.000,61278,4,DC,2,100,EA
1738264516.162402,787406.000,61278,4,DC,2,100,1
1738264537.917227,809160.000,61278,4,DC,2,100,EL
1738264559.672052,830914.000,61278,4,DC,2,100,1
1738264559.697553,830939.500,61293,4,DC,2,100,EA
1738264559.723054,830965.000,61293,4,DC,2,100,2
1738264559.748555,830990.500,61293,4,DC,2,100,EL
1738264559.774056,831016.000,61293,4,DC,2,100,2
1738264559.799057,831041.000,61310,4,DC,2,100,EA
1738264559.824058,831066.000,61310,4,DC,2,100,1
1738264559.849059,831091.000,61310,4,DC,2,100,EL
1738264559.874060,831116.000,61310,4,DC,2,100,1
1738264559.899311,831141.250,61327,4,DC,2,100,EA
1738264559.924562,831166.500,61327,4,DC,2,100,2
1738264559.949812,831191.750,61327,4,DC,2,100,EL
1738264559.975063,831217.000,61327,4,DC,2,100,2
1738264560.408080,831650.000,61585,4,DC,2,100,EA
1738264560.841096,832083.000,61585,4,DC,2,100,1
1738264561.274113,832516.000,61585,4,DC,2,100,EL
1738264561.707129,832949.000,61585,4,DC,2,100,1
1738264561.732380,832974.250,61601,4,DC,2,100,EA
1738264561.757631,832999.500,61601,4,DC,2,100,1
1738264561.782882,833024.750,61601,4,DC,2,100,EL
1738264561.808133,833050.000,61601,4,DC,2,100,1
1738264561.833634,833075.500,61618,4,DC,2,100,EA
1738264561.859135,833101.000,61618,4,DC,2,100,2
1738264561.884636,833126.500,61618,4,DC,2,100,EL
1738264561.910137,833152.000,61618,4,DC,2,100,2
1738264561.936138,833178.000,61634,4,DC,2,100,EA
1738264561.962139,833204.000,61634,4,DC,2,100,1
1738264561.988140,833230.000,61634,4,DC,2,100,EL
1738264562.014141,833256.000,61634,4,DC,2,100,1
1738264562.039392,833281.250,61651,4,DC,2,100,EA
1738264562.064643,833306.500,61651,4,DC,2,100,2
1738264562.089894,833331.750,61651,4,DC,2,100,EL
1738264562.115144,833357.000,61651,4,DC,2,100,2
1738264562.140396,833382.250,61667,4,DC,2,100,EA
1738264562.165647,833407.500,61667,4,DC,2,100,1
1738264562.190897,833432.750,61667,4,DC,2,100,EL
1738264562.216148,833458.000,61667,4,DC,2,100,1
1738264562.242149,833484.000,61684,4,DC,2,100,EA
1738264562.268150,833510.000,61684,4,DC,2,100,2
1738264562.294151,833536.000,61684,4,DC,2,100,EL
1738264562.320152,833562.000,61684,4,DC,2,100,2
1738264562.345403,833587.250,61700,4,DC,2,100,EA
1738264562.370654,833612.500,61700,4,DC,2,100,1
1738264562.395905,833637.750,61700,4,DC,2,100,EL
1738264562.421156,833663.000,61700,4,DC,2,100,1
1738264562.446407,833688.250,61717,4,DC,2,100,EA
1738264562.471658,833713.500,61717,4,DC,2,100,2
1738264562.496909,833738.750,61717,4,DC,2,100,EL
1738264562.522160,833764.000,61717,4,DC,2,100,2
1738264562.548411,833790.250,61734,4,DC,2,100,EA
1738264562.574662,833816.500,61734,4,DC,2,100,1
1738264562.600913,833842.750,61734,4,DC,2,100,EL
1738264562.627164,833869.000,61734,4,DC,2,100,1
1738264562.651415,833893.250,61750,4,DC,2,100,EA
1738264562.675666,833917.500,61750,4,DC,2,100,2
1738264562.699917,833941.750,61750,4,DC,2,100,EL
1738264562.724168,833966.000,61750,4,DC,2,100,2
1738264562.749919,833991.750,61766,4,DC,2,100,EA
1738264562.775670,834017.500,61766,4,DC,2,100,1
1738264562.801421,834043.250,61766,4,DC,2,100,EL
1738264562.827172,834069.000,61766,4,DC,2,100,1
1738264562.852422,834094.250,61784,4,DC,2,100,EA
1738264562.877673,834119.500,61784,4,DC,2,100,2
1738264562.902925,834144.750,61784,4,DC,2,100,EL
1738264562.928175,834170.000,61784,4,DC,2,100,2
1738264562.953176,834195.000,61800,4,DC,2,100,EA
1738264562.978177,834220.000,61800,4,DC,2,100,1
1738264563.003178,834245.000,61800,4,DC,2,100,EL
1738264563.028179,834270.000,61800,4,DC,2,100,1
1738264563.053430,834295.250,61816,4,DC,2,100,EA
1738264563.078681,834320.500,61816,4,DC,2,100,1
1738264563.103932,834345.750,61816,4,DC,2,100,EL
1738264563.129183,834371.000,61816,4,DC,2,100,1
1738264563.180435,834422.250,61851,4,DC,2,100,EA
1738264563.231687,834473.500,61851,4,DC,2,100,2
1738264563.282939,834524.750,61851,4,DC,2,100,EL
1738264563.334191,834576.000,61851,4,DC,2,100,2
1738264563.358942,834600.750,61867,4,DC,2,100,EA
1738264563.383693,834625.500,61867,4,DC,2,100,1
1738264563.408444,834650.250,61867,4,DC,2,100,EL
1738264563.433195,834675.000,61867,4,DC,2,100,1
1738264563.458446,834700.250,61884,4,DC,2,100,EA
1738264563.483696,834725.500,61884,4,DC,2,100,2
1738264563.508947,834750.750,61884,4,DC,2,100,EL
1738264563.534198,834776.000,61884,4,DC,2,100,2
1738264563.559699,834801.500,61900,4,DC,2,100,EA
1738264563.585200,834827.000,61900,4,DC,2,100,1
1738264563.610701,834852.500,61900,4,DC,2,100,EL
1738264563.636202,834878.000,61900,4,DC,2,100,1
1738264563.661203,834903.000,61917,4,DC,2,100,EA
1738264563.686204,834928.000,61917,4,DC,2,100,2
1738264563.711205,834953.000,61917,4,DC,2,100,EL
1738264563.736206,834978.000,61917,4,DC,2,100,2
1738264563.762207,835004.000,61933,4,DC,2,100,EA
1738264563.788208,835030.000,61933,4,DC,2,100,2
1738264563.814209,835056.000,61933,4,DC,2,100,EL
1738264563.840210,835082.000,61933,4,DC,2,100,2
1738264563.865711,835107.500,61951,4,DC,2,100,EA
1738264563.891212,835133.000,61951,4,DC,2,100,1
1738264563.916713,835158.500,61951,4,DC,2,100,EL
1738264563.942214,835184.000,61951,4,DC,2,100,1
1738264563.967215,835209.000,61966,4,DC,2,100,EA
1738264563.992216,835234.000,61966,4,DC,2,100,2
1738264564.017217,835259.000,61966,4,DC,2,100,EL
1738264564.042218,835284.000,61966,4,DC,2,100,2
1738264564.068469,835310.250,61983,4,DC,2,100,EA
1738264564.094720,835336.500,61983,4,DC,2,100,1
1738264564.120971,835362.750,61983,4,DC,2,100,EL
1738264564.147222,835389.000,61983,4,DC,2,100,1
1738264565.911788,837153.500,63076,4,DC,2,100,EA
1738264567.676356,838918.000,63076,4,DC,2,100,1
1738264569.440922,840682.500,63076,4,DC,2,100,EL
1738264571.205489,842447.000,63076,4,DC,2,100,1
1738264571.230740,842472.250,63094,4,DC,2,100,EA
1738264571.255991,842497.500,63094,4,DC,2,100,2
1738264571.281242,842522.750,63094,4,DC,2,100,EL
1738264571.306493,842548.000,63094,4,DC,2,100,2
1738264571.331744,842573.250,63110,4,DC,2,100,EA
1738264571.356995,842598.500,63110,4,DC,2,100,1
1738264571.382246,842623.750,63110,4,DC,2,100,EL
1738264571.407497,842649.000,63110,4,DC,2,100,1
1738264571.432998,842674.500,63128,4,DC,2,100,EA
1738264571.458499,842700.000,63128,4,DC,2,100,2
1738264571.484000,842725.500,63128,4,DC,2,100,EL
1738264571.509501,842751.000,63128,4,DC,2,100,2
1738264571.535502,842777.000,63145,4,DC,2,100,EA
1738264571.561503,842803.000,63145,4,DC,2,100,1
1738264571.587504,842829.000,63145,4,DC,2,100,EL
1738264571.613505,842855.000,63145,4,DC,2,100,1
1738264571.651506,842893.000,63167,4,DC,2,100,EA
1738264571.689508,842931.000,63167,4,DC,2,100,2
1738264571.727509,842969.000,63167,4,DC,2,100,EL
1738264571.765511,843007.000,63167,4,DC,2,100,2
1738264571.791012,843032.500,63183,4,DC,2,100,EA
1738264571.816513,843058.000,63183,4,DC,2,100,2
1738264571.842013,843083.500,63183,4,DC,2,100,EL
1738264571.867514,843109.000,63183,4,DC,2,100,2
1738264571.892765,843134.250,63201,4,DC,2,100,EA
1738264571.918016,843159.500,63201,4,DC,2,100,1
1738264571.943267,843184.750,63201,4,DC,2,100,EL
1738264571.968518,843210.000,63201,4,DC,2,100,1
1738264571.993519,843235.000,63217,4,DC,2,100,EA
1738264572.018520,843260.000,63217,4,DC,2,100,2
1738264572.043521,843285.000,63217,4,DC,2,100,EL
1738264572.068522,843310.000,63217,4,DC,2,100,2
1738264572.094773,843336.250,63233,4,DC,2,100,EA
1738264572.121024,843362.500,63233,4,DC,2,100,2
1738264572.147275,843388.750,63233,4,DC,2,100,EL
1738264572.173526,843415.000,63233,4,DC,2,100,2
1738264572.198777,843440.250,63250,4,DC,2,100,EA
1738264572.224028,843465.500,63250,4,DC,2,100,1
1738264572.249279,843490.750,63250,4,DC,2,100,EL
1738264572.274530,843516.000,63250,4,DC,2,100,1
1738264572.300031,843541.500,63269,4,DC,2,100,EA
1738264572.325532,843567.000,63269,4,DC,2,100,2
1738264572.351033,843592.500,63269,4,DC,2,100,EL
1738264572.376534,843618.000,63269,4,DC,2,100,2
1738264572.402535,843644.000,63285,4,DC,2,100,EA
1738264572.428536,843670.000,63285,4,DC,2,100,1
1738264572.454537,843696.000,63285,4,DC,2,100,EL
1738264572.480538,843722.000,63285,4,DC,2,100,1
1738264572.505789,843747.250,63302,4,DC,2,100,EA
1738264572.531039,843772.500,63302,4,DC,2,100,2
1738264572.556291,843797.750,63302,4,DC,2,100,EL
1738264572.581542,843823.000,63302,4,DC,2,100,2
1738264572.606542,843848.000,63318,4,DC,2,100,EA
1738264572.631543,843873.000,63318,4,DC,2,100,1
1738264572.656544,843898.000,63318,4,DC,2,100,EL
1738264572.681545,843923.000,63318,4,DC,2,100,1
1738264572.707546,843949.000,63335,4,DC,2,100,EA
1738264572.733547,843975.000,63335,4,DC,2,100,2
1738264572.759548,844001.000,63335,4,DC,2,100,EL
1738264572.785549,844027.000,63335,4,DC,2,100,2
1738264572.810050,844051.500,63351,4,DC,2,100,EA
1738264572.834551,844076.000,63351,4,DC,2,100,1
1738264572.859052,844100.500,63351,4,DC,2,100,EL
1738264572.883553,844125.000,63351,4,DC,2,100,1
1738264572.909304,844150.750,63368,4,DC,2,100,EA
1738264572.935055,844176.500,63368,4,DC,2,100,2
1738264572.960806,844202.250,63368,4,DC,2,100,EL
1738264572.986557,844228.000,63368,4,DC,2,100,2
1738264573.011558,844253.000,63384,4,DC,2,100,EA
1738264573.036559,844278.000,63384,4,DC,2,100,1
1738264573.061560,844303.000,63384,4,DC,2,100,EL
1738264573.086561,844328.000,63384,4,DC,2,100,1
1738264573.111812,844353.250,63401,4,DC,2,100,EA
1738264573.137063,844378.500,63401,4,DC,2,100,2
1738264573.162313,844403.750,63401,4,DC,2,100,EL
1738264573.187564,844429.000,63401,4,DC,2,100,2
1738264573.213566,844455.000,63418,4,DC,2,100,EA
1738264573.239567,844481.000,63418,4,DC,2,100,1
1738264573.265568,844507.000,63418,4,DC,2,100,EL
1738264573.291569,844533.000,63418,4,DC,2,100,1
1738264588.601149,859842.000,7448,4,DC,2,100,EA
1738264603.910730,875151.000,7448,4,DC,2,100,1
1738264619.220310,890460.000,7448,4,DC,2,100,EL
1738264634.529891,905769.000,7448,4,DC,2,100,1
1738264634.556392,905795.500,7466,4,DC,2,100,EA
1738264634.582893,905822.000,7466,4,DC,2,100,1
1738264634.609394,905848.500,7466,4,DC,2,100,EL
1738264634.635895,905875.000,7466,4,DC,2,100,1
1738264634.660896,905900.000,7484,4,DC,2,100,EA
1738264634.685897,905925.000,7484,4,DC,2,100,2
1738264634.710898,905950.000,7484,4,DC,2,100,EL
1738264634.735899,905975.000,7484,4,DC,2,100,2
1738264634.760900,906000.000,7500,4,DC,2,100,EA
1738264634.785901,906025.000,7500,4,DC,2,100,2
1738264634.810901,906050.000,7500,4,DC,2,100,EL
1738264634.835902,906075.000,7500,4,DC,2,100,2
1738264634.861403,906100.500,7517,4,DC,2,100,EA
1738264634.886904,906126.000,7517,4,DC,2,100,1
1738264634.912405,906151.500,7517,4,DC,2,100,EL
1738264634.937906,906177.000,7517,4,DC,2,100,1
1738264634.962907,906202.000,7534,4,DC,2,100,EA
1738264634.987908,906227.000,7534,4,DC,2,100,2
1738264635.012909,906252.000,7534,4,DC,2,100,EL
1738264635.037910,906277.000,7534,4,DC,2,100,2
1738264635.063911,906303.000,7550,4,DC,2,100,EA
1738264635.089912,906329.000,7550,4,DC,2,100,1
1738264635.115913,906355.000,7550,4,DC,2,100,EL
1738264635.141914,906381.000,7550,4,DC,2,100,1
1738264659.182826,930421.000,22419,4,DC,2,100,EA
1738264683.223737,954461.000,22419,4,DC,2,100,2
1738264707.264649,978501.000,22419,4,DC,2,100,EL
1738264731.305561,1002541.000,22419,4,DC,2,100,2
1738264731.330562,1002566.000,22435,4,DC,2,100,EA
1738264731.355563,1002591.000,22435,4,DC,2,100,1
1738264731.380564,1002616.000,22435,4,DC,2,100,EL
1738264731.405565,1002641.000,22435,4,DC,2,100,1
1738264731.431566,1002667.000,22451,4,DC,2,100,EA
1738264731.457567,1002693.000,22451,4,DC,2,100,2
1738264731.483568,1002719.000,22451,4,DC,2,100,EL
1738264731.509569,1002745.000,22451,4,DC,2,100,2
