LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1738263920.990830,192257.000,27938,2,AK,1,100,27183
1738263920.990830,192257.000,27938,2,AK,1,100,RD
1738263920.992331,192258.500,27940,2,AK,1,100,27183
1738263920.993830,192260.000,27940,2,AK,1,100,RD
1738263921.001331,192267.500,27943,2,AK,1,100,27941
1738263921.008831,192275.000,27943,2,AK,1,100,RD
1738263923.552927,194819.000,28746,2,AK,1,100,27941
1738263926.097024,197363.000,28746,2,AK,1,100,RD
1738263926.111025,197377.000,28749,2,AK,1,100,28747
1738263926.125025,197391.000,28749,2,AK,1,100,RD
1738263928.665622,199931.500,29583,2,AK,1,100,28747
1738263931.206218,202472.000,29583,2,AK,1,100,RD
1738263931.218718,202484.500,29586,2,AK,1,100,29584
1738263931.231219,202497.000,29586,2,AK,1,100,RD
1738263933.772815,205038.500,30374,2,AK,1,100,29584
1738263936.314412,207580.000,30374,2,AK,1,100,RD
1738263938.870508,210136.000,31151,2,AK,1,100,30375
1738263941.426605,212692.000,31151,2,AK,1,100,RD
1738263941.428106,212693.500,31153,2,AK,1,100,30375
1738263941.429605,212695.000,31153,2,AK,1,100,RD
1738263941.461107,212726.500,31156,2,AK,1,100,31154
1738263941.492608,212758.000,31156,2,AK,1,100,RD
1738263944.013204,215278.500,31946,2,AK,1,100,31154
1738263946.533799,217799.000,31946,2,AK,1,100,RD
1738263949.100396,220365.500,32753,2,AK,1,100,31947
1738263951.666994,222932.000,32753,2,AK,1,100,RD
1738263951.668494,222933.500,32755,2,AK,1,100,31947
1738263951.669994,222935.000,32755,2,AK,1,100,RD
1738263951.681994,222947.000,32758,2,AK,1,100,32756
1738263951.693995,222959.000,32758,2,AK,1,100,RD
1738263954.234591,225499.500,33549,2,AK,1,100,32756
1738263956.775187,228040.000,33549,2,AK,1,100,RD
1738263956.800689,228065.500,33552,2,AK,1,100,33550
1738263956.826190,228091.000,33552,2,AK,1,100,RD
1738263959.362786,230627.500,34344,2,AK,1,100,33550
1738263961.899382,233164.000,34344,2,AK,1,100,RD
1738263964.468479,235733.000,35136,2,AK,1,100,34345
1738263967.037577,238302.000,35136,2,AK,1,100,RD
1738263967.039077,238303.500,35138,2,AK,1,100,34345
1738263967.040577,238305.000,35138,2,AK,1,100,RD
1738263969.606674,240871.000,35933,2,AK,1,100,35139
1738263972.172771,243437.000,35933,2,AK,1,100,RD
1738263972.173772,243438.000,35935,2,AK,1,100,35139
1738263972.174772,243439.000,35935,2,AK,1,100,RD
1738263972.186272,243450.500,35938,2,AK,1,100,35936
1738263972.197773,243462.000,35938,2,AK,1,100,RD
1738263974.738869,246003.000,36713,2,AK,1,100,35936
1738263977.279965,248544.000,36713,2,AK,1,100,RD
1738263977.295466,248559.500,36716,2,AK,1,100,36714
1738263977.310966,248575.000,36716,2,AK,1,100,RD
1738263979.858063,251122.000,37507,2,AK,1,100,36714
1738263982.405159,253669.000,37507,2,AK,1,100,RD
1738263982.448661,253712.500,37510,2,AK,1,100,37508
1738263982.492163,253756.000,37510,2,AK,1,100,RD
1738263985.019259,256283.000,38309,2,AK,1,100,37508
1738263987.546355,258810.000,38309,2,AK,1,100,RD
1738263987.554355,258818.000,38312,2,AK,1,100,38310
1738263987.562355,258826.000,38312,2,AK,1,100,RD
1738263990.116452,261380.000,39097,2,AK,1,100,38310
1738263992.670549,263934.000,39097,2,AK,1,100,RD
1738263992.681049,263944.500,39100,2,AK,1,100,39098
1738263992.691550,263955.000,39100,2,AK,1,100,RD
1738263995.248147,266511.500,39887,2,AK,1,100,39098
1738263997.804744,269068.000,39887,2,AK,1,100,RD
1738263997.815244,269078.500,39890,2,AK,1,100,39888
1738263997.825744,269089.000,39890,2,AK,1,100,RD
1738264000.373841,271637.000,40678,2,AK,1,100,39888
1738264002.921938,274185.000,40678,2,AK,1,100,RD
1738264002.966439,274229.500,40681,2,AK,1,100,40679
1738264003.010941,274274.000,40681,2,AK,1,100,RD
1738264005.520536,276783.500,41454,2,AK,1,100,40679
1738264008.030131,279293.000,41454,2,AK,1,100,RD
1738264008.043632,279306.500,41457,2,AK,1,100,41455
1738264008.057132,279320.000,41457,2,AK,1,100,RD
1738264010.608729,281871.500,42247,2,AK,1,100,41455
1738264013.160326,284423.000,42247,2,AK,1,100,RD
1738264013.170326,284433.000,42250,2,AK,1,100,42248
1738264013.180327,284443.000,42250,2,AK,1,100,RD
1738264015.734924,286997.500,43050,2,AK,1,100,42248
1738264018.289521,289552.000,43050,2,AK,1,100,RD
1738264018.298521,289561.000,43053,2,AK,1,100,43051
1738264018.307521,289570.000,43053,2,AK,1,100,RD
1738264020.863618,292126.000,43846,2,AK,1,100,43051
1738264023.419715,294682.000,43846,2,AK,1,100,RD
1738264025.994313,297256.500,44637,2,AK,1,100,43847
1738264028.568910,299831.000,44637,2,AK,1,100,RD
1738264028.570410,299832.500,44639,2,AK,1,100,43847
1738264028.571910,299834.000,44639,2,AK,1,100,RD
1738264028.606412,299868.500,44642,2,AK,1,100,44640
1738264028.640913,299903.000,44642,2,AK,1,100,RD
1738264031.168009,302430.000,45427,2,AK,1,100,44640
1738264033.695105,304957.000,45427,2,AK,1,100,RD
1738264033.706605,304968.500,45430,2,AK,1,100,45428
1738264033.718106,304980.000,45430,2,AK,1,100,RD
1738264036.276703,307538.500,46208,2,AK,1,100,45428
1738264038.835299,310097.000,46208,2,AK,1,100,RD
1738264041.394397,312656.000,46978,2,AK,1,100,46209
1738264043.953494,315215.000,46978,2,AK,1,100,RD
1738264043.954994,315216.500,46980,2,AK,1,100,46209
1738264043.956494,315218.000,46980,2,AK,1,100,RD
1738264043.970494,315232.000,46983,2,AK,1,100,46981
1738264043.984495,315246.000,46983,2,AK,1,100,RD
1738264046.522091,317783.500,47756,2,AK,1,100,46981
1738264049.059687,320321.000,47756,2,AK,1,100,RD
1738264049.067688,320329.000,47759,2,AK,1,100,47757
1738264049.075688,320337.000,47759,2,AK,1,100,RD
1738264051.623285,322884.500,48469,2,AK,1,100,47757
1738264054.170881,325432.000,48469,2,AK,1,100,RD
1738264054.181882,325443.000,48472,2,AK,1,100,48470
1738264054.192882,325454.000,48472,2,AK,1,100,RD
1738264056.740979,328002.000,49272,2,AK,1,100,48470
1738264059.289075,330550.000,49272,2,AK,1,100,RD
1738264059.298576,330559.500,49275,2,AK,1,100,49273
1738264059.308076,330569.000,49275,2,AK,1,100,RD
1738264061.858173,333119.000,50068,2,AK,1,100,49273
1738264064.408269,335669.000,50068,2,AK,1,100,RD
1738264064.437271,335698.000,50071,2,AK,1,100,50069
1738264064.466272,335727.000,50071,2,AK,1,100,RD
1738264067.001868,338262.500,50870,2,AK,1,100,50069
1738264069.537464,340798.000,50870,2,AK,1,100,RD
1738264069.546964,340807.500,50873,2,AK,1,100,50871
1738264069.556465,340817.000,50873,2,AK,1,100,RD
1738264072.101061,343361.500,51655,2,AK,1,100,50871
1738264074.645658,345906.000,51655,2,AK,1,100,RD
1738264074.656158,345916.500,51658,2,AK,1,100,51656
1738264074.666658,345927.000,51658,2,AK,1,100,RD
1738264077.222255,348482.500,52448,2,AK,1,100,51656
1738264079.777852,351038.000,52448,2,AK,1,100,RD
1738264079.788353,351048.500,52451,2,AK,1,100,52449
1738264079.798853,351059.000,52451,2,AK,1,100,RD
1738264082.350950,353611.000,53237,2,AK,1,100,52449
1738264084.903047,356163.000,53237,2,AK,1,100,RD
1738264084.940548,356200.500,53240,2,AK,1,100,53238
1738264084.978050,356238.000,53240,2,AK,1,100,RD
1738264087.507645,358767.500,54035,2,AK,1,100,53238
1738264090.037241,361297.000,54035,2,AK,1,100,RD
1738264090.047742,361307.500,54038,2,AK,1,100,54036
1738264090.058242,361318.000,54038,2,AK,1,100,RD
1738264092.611339,363871.000,54826,2,AK,1,100,54036
1738264095.164436,366424.000,54826,2,AK,1,100,RD
1738264095.173936,366433.500,54829,2,AK,1,100,54827
1738264095.183437,366443.000,54829,2,AK,1,100,RD
1738264097.736033,368995.500,55617,2,AK,1,100,54827
1738264100.288630,371548.000,55617,2,AK,1,100,RD
1738264100.300131,371559.500,55620,2,AK,1,100,55618
1738264100.311631,371571.000,55620,2,AK,1,100,RD
1738264102.853727,374113.000,56404,2,AK,1,100,55618
1738264105.395824,376655.000,56404,2,AK,1,100,RD
1738264107.962421,379221.500,57191,2,AK,1,100,56405
1738264110.529019,381788.000,57191,2,AK,1,100,RD
1738264110.530019,381789.000,57193,2,AK,1,100,56405
1738264110.531018,381790.000,57193,2,AK,1,100,RD
1738264110.543019,381802.000,57196,2,AK,1,100,57194
1738264110.555020,381814.000,57196,2,AK,1,100,RD
1738264113.112617,384371.500,57986,2,AK,1,100,57194
1738264115.670213,386929.000,57986,2,AK,1,100,RD
1738264115.679714,386938.500,57989,2,AK,1,100,57987
1738264115.689214,386948.000,57989,2,AK,1,100,RD
1738264118.245811,389504.500,58779,2,AK,1,100,57987
1738264120.802408,392061.000,58779,2,AK,1,100,RD
1738264120.810909,392069.500,58782,2,AK,1,100,58780
1738264120.819409,392078.000,58782,2,AK,1,100,RD
1738264123.368006,394626.500,59571,2,AK,1,100,58780
1738264125.916602,397175.000,59571,2,AK,1,100,RD
1738264125.966604,397225.000,59574,2,AK,1,100,59572
1738264126.016606,397275.000,59574,2,AK,1,100,RD
1738264128.530701,399789.000,60357,2,AK,1,100,59572
1738264131.044796,402303.000,60357,2,AK,1,100,RD
1738264131.075798,402334.000,60360,2,AK,1,100,60358
1738264131.106799,402365.000,60360,2,AK,1,100,RD
1738264133.628895,404887.000,61133,2,AK,1,100,60358
1738264136.150990,407409.000,61133,2,AK,1,100,RD
1738264136.165491,407423.500,61136,2,AK,1,100,61134
1738264136.179991,407438.000,61136,2,AK,1,100,RD
1738264138.726088,409984.000,61921,2,AK,1,100,61134
1738264141.272184,412530.000,61921,2,AK,1,100,RD
1738264141.282685,412540.500,61924,2,AK,1,100,61922
1738264141.293185,412551.000,61924,2,AK,1,100,RD
1738264143.848782,415106.500,62721,2,AK,1,100,61922
1738264146.404379,417662.000,62721,2,AK,1,100,RD
1738264148.978477,420236.000,63521,2,AK,1,100,62722
1738264151.552574,422810.000,63521,2,AK,1,100,RD
1738264151.553574,422811.000,63523,2,AK,1,100,62722
1738264151.554574,422812.000,63523,2,AK,1,100,RD
1738264151.566575,422824.000,63526,2,AK,1,100,63524
1738264151.578575,422836.000,63526,2,AK,1,100,RD
1738264154.132172,425389.500,64323,2,AK,1,100,63524
1738264156.685769,427943.000,64323,2,AK,1,100,RD
1738264156.696269,427953.500,64326,2,AK,1,100,64324
1738264156.706770,427964.000,64326,2,AK,1,100,RD
1738264159.266867,430524.000,65127,2,AK,1,100,65125
1738264161.826964,433084.000,65127,2,AK,1,100,RD
1738264164.380561,435637.500,379,2,AK,1,100,65125
1738264166.934158,438191.000,379,2,AK,1,100,RD
1738264166.955658,438212.500,382,2,AK,1,100,380
1738264166.977159,438234.000,382,2,AK,1,100,RD
1738264169.521756,440778.500,1182,2,AK,1,100,380
1738264172.066352,443323.000,1182,2,AK,1,100,RD
1738264172.074353,443331.000,1185,2,AK,1,100,1183
1738264172.082353,443339.000,1185,2,AK,1,100,RD
1738264174.627949,445884.500,1972,2,AK,1,100,1183
1738264177.173546,448430.000,1972,2,AK,1,100,RD
1738264177.182046,448438.500,1975,2,AK,1,100,1973
1738264177.190547,448447.000,1975,2,AK,1,100,RD
1738264179.735643,450992.000,2769,2,AK,1,100,1973
1738264182.280740,453537.000,2769,2,AK,1,100,RD
1738264182.287740,453544.000,2772,2,AK,1,100,2770
1738264182.294740,453551.000,2772,2,AK,1,100,RD
1738264184.847337,456103.500,3576,2,AK,1,100,2770
1738264187.399934,458656.000,3576,2,AK,1,100,RD
1738264187.432435,458688.500,3579,2,AK,1,100,3577
1738264187.464936,458721.000,3579,2,AK,1,100,RD
1738264189.987032,461243.000,4373,2,AK,1,100,3577
1738264192.509128,463765.000,4373,2,AK,1,100,RD
1738264192.520628,463776.500,4376,2,AK,1,100,4374
1738264192.532128,463788.000,4376,2,AK,1,100,RD
1738264195.074725,466330.500,5166,2,AK,1,100,4374
1738264197.617321,468873.000,5166,2,AK,1,100,RD
1738264197.624321,468880.000,5169,2,AK,1,100,5167
1738264197.631322,468887.000,5169,2,AK,1,100,RD
1738264200.179919,471435.500,5963,2,AK,1,100,5167
1738264202.728515,473984.000,5963,2,AK,1,100,RD
1738264202.737015,473992.500,5966,2,AK,1,100,5964
1738264202.745516,474001.000,5966,2,AK,1,100,RD
1738264205.291112,476546.500,6758,2,AK,1,100,5964
1738264207.836709,479092.000,6758,2,AK,1,100,RD
1738264210.398806,481654.000,7552,2,AK,1,100,6759
1738264212.960903,484216.000,7552,2,AK,1,100,RD
1738264212.962403,484217.500,7554,2,AK,1,100,6759
1738264212.963903,484219.000,7554,2,AK,1,100,RD
1738264215.527500,486782.500,8348,2,AK,1,100,7555
1738264218.091098,489346.000,8348,2,AK,1,100,RD
1738264218.092598,489347.500,8350,2,AK,1,100,7555
1738264218.094098,489349.000,8350,2,AK,1,100,RD
1738264218.102598,489357.500,8353,2,AK,1,100,8351
1738264218.111099,489366.000,8353,2,AK,1,100,RD
1738264220.654195,491909.000,9147,2,AK,1,100,8351
1738264223.197291,494452.000,9147,2,AK,1,100,RD
1738264223.206792,494461.500,9150,2,AK,1,100,9148
1738264223.216292,494471.000,9150,2,AK,1,100,RD
1738264225.761389,497016.000,9936,2,AK,1,100,9148
1738264228.306485,499561.000,9936,2,AK,1,100,RD
1738264228.319486,499574.000,9939,2,AK,1,100,9937
1738264228.332486,499587.000,9939,2,AK,1,100,RD
