LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1738265309.333809,1583502.000,47417,4,EM,1,100,RS
1738265309.333809,1583502.000,47417,4,EM,1,100,RB
1738265309.333809,1583502.000,47417,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265309.333809,1583502.000,47417,4,EM,1,100,PS
1738265309.387160,1583552.250,47447,4,EM,1,100,RS
1738265309.440511,1583602.500,47447,4,EM,1,100,RB
1738265309.493862,1583652.750,47447,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265309.547213,1583703.000,47447,4,EM,1,100,PS
1738265309.600565,1583753.250,47479,4,EM,1,100,RS
1738265309.653916,1583803.500,47479,4,EM,1,100,RB
1738265309.707267,1583853.750,47479,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265309.760618,1583904.000,47479,4,EM,1,100,PS
1738265309.813969,1583954.250,47509,4,EM,1,100,RS
1738265309.867321,1584004.500,47509,4,EM,1,100,RB
1738265309.920672,1584054.750,47509,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265309.974023,1584105.000,47509,4,EM,1,100,PS
1738265310.027374,1584155.250,47541,4,EM,1,100,RS
1738265310.080725,1584205.500,47541,4,EM,1,100,RB
1738265310.134077,1584255.750,47541,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265310.187428,1584306.000,47541,4,EM,1,100,PS
1738265310.240779,1584356.250,47576,4,EM,1,100,RS
1738265310.294130,1584406.500,47576,4,EM,1,100,RB
1738265310.347481,1584456.750,47576,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265310.400832,1584507.000,47576,4,EM,1,100,PS
1738265310.454184,1584557.250,47607,4,EM,1,100,RS
1738265310.507535,1584607.500,47607,4,EM,1,100,RB
1738265310.560886,1584657.750,47607,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265310.614237,1584708.000,47607,4,EM,1,100,PS
1738265310.667588,1584758.250,47638,4,EM,1,100,RS
1738265310.720940,1584808.500,47638,4,EM,1,100,RB
1738265310.774291,1584858.750,47638,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265310.827642,1584909.000,47638,4,EM,1,100,PS
1738265310.882055,1584960.250,47669,4,EM,1,100,RS
1738265310.936468,1585011.500,47669,4,EM,1,100,RB
1738265310.990881,1585062.750,47669,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265311.045294,1585114.000,47669,4,EM,1,100,PS
1738265311.116163,1585180.750,47707,4,EM,1,100,RS
1738265311.187033,1585247.500,47707,4,EM,1,100,RB
1738265311.257902,1585314.250,47707,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265311.328772,1585381.000,47707,4,EM,1,100,PS
1738265311.382123,1585431.250,47739,4,EM,1,100,RS
1738265311.435474,1585481.500,47739,4,EM,1,100,RB
1738265311.488825,1585531.750,47739,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265311.542176,1585582.000,47739,4,EM,1,100,PS
1738265311.595793,1585632.500,47772,4,EM,1,100,RS
1738265311.649410,1585683.000,47772,4,EM,1,100,RB
1738265311.703026,1585733.500,47772,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265311.756643,1585784.000,47772,4,EM,1,100,PS
1738265311.809729,1585834.000,47803,4,EM,1,100,RS
1738265311.862814,1585884.000,47803,4,EM,1,100,RB
1738265311.915900,1585934.000,47803,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265311.968986,1585984.000,47803,4,EM,1,100,PS
1738265312.022337,1586034.250,47835,4,EM,1,100,RS
1738265312.075688,1586084.500,47835,4,EM,1,100,RB
1738265312.129040,1586134.750,47835,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265312.182391,1586185.000,47835,4,EM,1,100,PS
1738265312.235742,1586235.250,47865,4,EM,1,100,RS
1738265312.289093,1586285.500,47865,4,EM,1,100,RB
1738265312.342444,1586335.750,47865,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265312.395796,1586386.000,47865,4,EM,1,100,PS
1738265312.449147,1586436.250,47897,4,EM,1,100,RS
1738265312.502498,1586486.500,47897,4,EM,1,100,RB
1738265312.555849,1586536.750,47897,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265312.609200,1586587.000,47897,4,EM,1,100,PS
1738265312.662552,1586637.250,47929,4,EM,1,100,RS
1738265312.715903,1586687.500,47929,4,EM,1,100,RB
1738265312.769254,1586737.750,47929,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265312.822605,1586788.000,47929,4,EM,1,100,PS
1738265312.875956,1586838.250,47961,4,EM,1,100,RS
1738265312.929307,1586888.500,47961,4,EM,1,100,RB
1738265312.982659,1586938.750,47961,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265313.036010,1586989.000,47961,4,EM,1,100,PS
1738265313.090423,1587040.250,47992,4,EM,1,100,RS
1738265313.144836,1587091.500,47992,4,EM,1,100,RB
1738265313.199249,1587142.750,47992,4,EM,1,100,2025-01-30_12-28-31-797037.csv
1738265313.253662,1587194.000,47992,4,EM,1,100,PS
1738265313.306747,1587244.000,48023,4,EM,1,100,RS
1738265313.359833,1587294.000,48023,4,EM,1,100,RB
