LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1738263927.572080,198838.000,29007,3,AY,1,100,0.775
1738263927.612082,198878.000,29007,3,AY,1,100,1.382
1738263927.652083,198918.000,29007,3,AY,1,100,0.485
1738263927.692085,198958.000,29024,2,AY,1,100,-0.026
1738263927.732086,198998.000,29024,2,AY,1,100,0.519
1738263927.772088,199038.000,29039,3,AY,1,100,0.415
1738263927.812089,199078.000,29039,3,AY,1,100,0.749
1738263927.852091,199118.000,29039,3,AY,1,100,0.216
1738263927.892092,199158.000,29057,2,AY,1,100,0.272
1738263927.932094,199198.000,29057,2,AY,1,100,0.324
1738263927.972095,199238.000,29073,3,AY,1,100,0.348
1738263928.012097,199278.000,29073,3,AY,1,100,0.389
1738263928.052098,199318.000,29073,3,AY,1,100,0.327
1738263928.092100,199358.000,29090,2,AY,1,100,0.413
1738263928.132101,199398.000,29090,2,AY,1,100,0.306
1738263928.172103,199438.000,29105,3,AY,1,100,0.121
1738263928.212104,199478.000,29105,3,AY,1,100,-0.183
1738263928.252106,199518.000,29105,3,AY,1,100,-0.511
1738263928.292107,199558.000,29125,2,AY,1,100,-0.595
1738263928.332109,199598.000,29125,2,AY,1,100,-0.443
1738263928.376444,199642.333,29141,3,AY,1,100,-0.394
1738263928.420779,199686.667,29141,3,AY,1,100,-0.243
1738263928.465114,199731.000,29141,3,AY,1,100,-0.075
1738263928.505116,199771.000,29158,2,AY,1,100,0.127
1738263928.545117,199811.000,29158,2,AY,1,100,0.167
1738263928.585119,199851.000,29175,3,AY,1,100,0.218
1738263928.625120,199891.000,29175,3,AY,1,100,0.239
1738263928.665122,199931.000,29175,3,AY,1,100,0.293
1738263928.705123,199971.000,29191,2,AY,1,100,0.122
1738263928.745125,200011.000,29191,2,AY,1,100,0.085
1738263928.785126,200051.000,29207,3,AY,1,100,-0.029
1738263928.825128,200091.000,29207,3,AY,1,100,0.012
1738263928.865129,200131.000,29207,3,AY,1,100,-0.089
1738263928.905131,200171.000,29225,2,AY,1,100,-0.079
1738263928.945132,200211.000,29225,2,AY,1,100,-0.146
1738263928.985134,200251.000,29241,3,AY,1,100,-0.149
1738263929.025135,200291.000,29241,3,AY,1,100,-0.068
1738263929.065137,200331.000,29241,3,AY,1,100,-0.068
1738263929.105138,200371.000,29257,3,AY,1,100,0.018
1738263929.145140,200411.000,29257,3,AY,1,100,-0.032
1738263929.185141,200451.000,29257,3,AY,1,100,-0.072
1738263929.225143,200491.000,29274,2,AY,1,100,-0.096
1738263929.265144,200531.000,29274,2,AY,1,100,-0.098
1738263929.305146,200571.000,29291,3,AY,1,100,-0.077
1738263929.345147,200611.000,29291,3,AY,1,100,-0.171
1738263929.385149,200651.000,29291,3,AY,1,100,-0.162
1738263929.425150,200691.000,29307,2,AY,1,100,-0.148
1738263929.465152,200731.000,29307,2,AY,1,100,-0.148
1738263929.511654,200777.500,29323,2,AY,1,100,-0.064
1738263929.558155,200824.000,29323,2,AY,1,100,-0.038
1738263929.598157,200864.000,29342,3,AY,1,100,-0.024
1738263929.638158,200904.000,29342,3,AY,1,100,0.086
1738263929.678160,200944.000,29342,3,AY,1,100,0.087
1738263929.718161,200984.000,29359,3,AY,1,100,0.180
1738263929.758163,201024.000,29359,3,AY,1,100,0.185
1738263929.798164,201064.000,29359,3,AY,1,100,-0.010
1738263929.838666,201104.500,29375,2,AY,1,100,-0.053
1738263929.879168,201145.000,29375,2,AY,1,100,0.019
1738263929.919169,201185.000,29393,3,AY,1,100,0.033
1738263929.959171,201225.000,29393,3,AY,1,100,0.075
1738263929.999172,201265.000,29393,3,AY,1,100,0.153
1738263930.038674,201304.500,29408,2,AY,1,100,0.077
1738263930.078175,201344.000,29408,2,AY,1,100,0.197
1738263930.118177,201384.000,29425,3,AY,1,100,0.178
1738263930.158178,201424.000,29425,3,AY,1,100,0.129
1738263930.198180,201464.000,29425,3,AY,1,100,0.121
1738263930.238681,201504.500,29442,2,AY,1,100,0.030
1738263930.279183,201545.000,29442,2,AY,1,100,0.193
1738263930.318851,201584.667,29459,3,AY,1,100,0.127
1738263930.358519,201624.333,29459,3,AY,1,100,0.131
1738263930.398187,201664.000,29459,3,AY,1,100,0.159
1738263930.438189,201704.000,29473,2,AY,1,100,0.104
1738263930.478190,201744.000,29473,2,AY,1,100,0.090
1738263930.518192,201784.000,29490,3,AY,1,100,0.082
1738263930.558193,201824.000,29490,3,AY,1,100,0.073
1738263930.598195,201864.000,29490,3,AY,1,100,0.054
1738263930.645197,201911.000,29507,2,AY,1,100,0.069
1738263930.692198,201958.000,29507,2,AY,1,100,0.074
1738263930.732200,201998.000,29523,3,AY,1,100,0.032
1738263930.772201,202038.000,29523,3,AY,1,100,-0.062
1738263930.812203,202078.000,29523,3,AY,1,100,0.272
1738263930.852204,202118.000,29539,2,AY,1,100,0.120
1738263930.892206,202158.000,29539,2,AY,1,100,0.120
1738263930.931874,202197.667,29558,3,AY,1,100,0.039
1738263930.971542,202237.333,29558,3,AY,1,100,0.025
1738263931.011210,202277.000,29558,3,AY,1,100,0.055
1738263931.051212,202317.000,29573,2,AY,1,100,0.230
1738263931.091213,202357.000,29573,2,AY,1,100,0.048
1738263931.131548,202397.333,29594,3,AY,1,100,0.005
1738263931.171883,202437.667,29594,3,AY,1,100,-0.054
1738263931.212218,202478.000,29594,3,AY,1,100,-0.050
1738263931.251886,202517.667,29609,3,AY,1,100,-0.010
1738263931.291554,202557.333,29609,3,AY,1,100,0.042
1738263931.331223,202597.000,29609,3,AY,1,100,0.066
1738263931.371724,202637.500,29625,2,AY,1,100,0.082
1738263931.412226,202678.000,29625,2,AY,1,100,0.079
1738263931.451894,202717.667,29640,3,AY,1,100,0.070
1738263931.491562,202757.333,29640,3,AY,1,100,0.070
1738263931.531230,202797.000,29640,3,AY,1,100,0.054
1738263931.571732,202837.500,29657,2,AY,1,100,0.040
1738263931.612233,202878.000,29657,2,AY,1,100,0.048
1738263931.651901,202917.667,29672,3,AY,1,100,0.060
1738263931.691570,202957.333,29672,3,AY,1,100,0.098
1738263931.731238,202997.000,29672,3,AY,1,100,0.095
1738263931.778239,203044.000,29687,2,AY,1,100,0.075
1738263931.825241,203091.000,29687,2,AY,1,100,0.039
1738263931.865243,203131.000,29702,2,AY,1,100,-0.033
1738263931.905244,203171.000,29702,2,AY,1,100,0.140
1738263931.945246,203211.000,29719,3,AY,1,100,0.114
1738263931.985247,203251.000,29719,3,AY,1,100,0.108
1738263932.025249,203291.000,29719,3,AY,1,100,0.123
1738263932.065250,203331.000,29736,2,AY,1,100,0.088
1738263932.105252,203371.000,29736,2,AY,1,100,0.119
1738263932.145253,203411.000,29751,3,AY,1,100,0.086
1738263932.185255,203451.000,29751,3,AY,1,100,0.070
1738263932.225256,203491.000,29751,3,AY,1,100,0.085
1738263932.265258,203531.000,29767,3,AY,1,100,0.064
1738263932.305259,203571.000,29767,3,AY,1,100,0.053
1738263932.345261,203611.000,29767,3,AY,1,100,0.094
1738263932.385262,203651.000,29783,2,AY,1,100,0.097
1738263932.425264,203691.000,29783,2,AY,1,100,0.090
1738263932.465266,203731.000,29798,3,AY,1,100,0.083
1738263932.505267,203771.000,29798,3,AY,1,100,0.086
1738263932.545269,203811.000,29798,3,AY,1,100,0.088
1738263932.585270,203851.000,29814,2,AY,1,100,0.094
1738263932.625272,203891.000,29814,2,AY,1,100,0.086
1738263932.665273,203931.000,29829,3,AY,1,100,0.090
1738263932.705275,203971.000,29829,3,AY,1,100,0.090
1738263932.745276,204011.000,29829,3,AY,1,100,0.088
1738263932.785278,204051.000,29845,2,AY,1,100,0.088
1738263932.825279,204091.000,29845,2,AY,1,100,0.091
1738263932.869614,204135.333,29861,3,AY,1,100,0.090
1738263932.913949,204179.667,29861,3,AY,1,100,0.089
1738263932.958284,204224.000,29861,3,AY,1,100,0.088
1738263932.998286,204264.000,29876,2,AY,1,100,0.090
1738263933.038287,204304.000,29876,2,AY,1,100,0.089
1738263933.078289,204344.000,29891,3,AY,1,100,0.092
1738263933.118290,204384.000,29891,3,AY,1,100,0.084
1738263933.158292,204424.000,29891,3,AY,1,100,0.095
1738263933.198293,204464.000,29907,2,AY,1,100,0.088
1738263933.238295,204504.000,29907,2,AY,1,100,0.090
1738263933.278296,204544.000,29925,3,AY,1,100,0.094
1738263933.318298,204584.000,29925,3,AY,1,100,0.087
1738263933.358299,204624.000,29925,3,AY,1,100,0.089
1738263933.398301,204664.000,29941,2,AY,1,100,0.090
1738263933.438303,204704.000,29941,2,AY,1,100,0.089
1738263933.478304,204744.000,29955,3,AY,1,100,0.089
1738263933.518306,204784.000,29955,3,AY,1,100,0.089
1738263933.558307,204824.000,29955,3,AY,1,100,0.090
1738263933.598309,204864.000,29972,2,AY,1,100,0.091
1738263933.638310,204904.000,29972,2,AY,1,100,0.093
1738263933.678312,204944.000,29987,3,AY,1,100,0.088
1738263933.718313,204984.000,29987,3,AY,1,100,0.087
1738263933.758315,205024.000,29987,3,AY,1,100,0.085
1738263933.798316,205064.000,30003,2,AY,1,100,0.092
1738263933.838318,205104.000,30003,2,AY,1,100,0.087
1738263933.878319,205144.000,30018,3,AY,1,100,0.089
1738263933.918321,205184.000,30018,3,AY,1,100,0.088
1738263933.958322,205224.000,30018,3,AY,1,100,0.086
1738263933.998324,205264.000,30034,2,AY,1,100,0.088
1738263934.038325,205304.000,30034,2,AY,1,100,0.090
1738263934.082660,205348.333,30049,3,AY,1,100,0.088
1738263934.126995,205392.667,30049,3,AY,1,100,0.088
1738263934.171330,205437.000,30049,3,AY,1,100,0.089
1738263934.211332,205477.000,30066,2,AY,1,100,0.089
1738263934.251333,205517.000,30066,2,AY,1,100,0.092
1738263934.291335,205557.000,30080,3,AY,1,100,0.083
1738263934.331336,205597.000,30080,3,AY,1,100,0.089
1738263934.371338,205637.000,30080,3,AY,1,100,0.092
1738263934.411339,205677.000,30096,2,AY,1,100,0.087
1738263934.451341,205717.000,30096,2,AY,1,100,0.089
1738263934.491343,205757.000,30111,3,AY,1,100,0.088
1738263934.531344,205797.000,30111,3,AY,1,100,0.083
1738263934.571346,205837.000,30111,3,AY,1,100,0.089
1738263934.611347,205877.000,30130,3,AY,1,100,0.089
1738263934.651349,205917.000,30130,3,AY,1,100,0.086
1738263934.691350,205957.000,30130,3,AY,1,100,0.090
1738263934.731352,205997.000,30144,2,AY,1,100,0.087
1738263934.771353,206037.000,30144,2,AY,1,100,0.090
1738263934.811355,206077.000,30160,3,AY,1,100,0.087
1738263934.851356,206117.000,30160,3,AY,1,100,0.088
1738263934.891358,206157.000,30160,3,AY,1,100,0.090
1738263934.931359,206197.000,30176,2,AY,1,100,0.090
1738263934.971361,206237.000,30176,2,AY,1,100,0.085
1738263935.011362,206277.000,30192,3,AY,1,100,0.088
1738263935.051364,206317.000,30192,3,AY,1,100,0.090
1738263935.091365,206357.000,30192,3,AY,1,100,0.089
1738263935.131367,206397.000,30206,2,AY,1,100,0.087
1738263935.171368,206437.000,30206,2,AY,1,100,0.090
1738263935.215703,206481.333,30223,3,AY,1,100,0.087
1738263935.260038,206525.667,30223,3,AY,1,100,0.087
1738263935.304373,206570.000,30223,3,AY,1,100,0.094
1738263935.344875,206610.500,30238,2,AY,1,100,0.086
1738263935.385376,206651.000,30238,2,AY,1,100,0.089
1738263935.425378,206691.000,30254,3,AY,1,100,0.087
1738263935.465379,206731.000,30254,3,AY,1,100,0.092
1738263935.505381,206771.000,30254,3,AY,1,100,0.091
1738263935.544882,206810.500,30270,2,AY,1,100,0.089
1738263935.584384,206850.000,30270,2,AY,1,100,0.089
1738263935.624385,206890.000,30287,3,AY,1,100,0.091
1738263935.664387,206930.000,30287,3,AY,1,100,0.092
1738263935.704388,206970.000,30287,3,AY,1,100,0.089
1738263935.744390,207010.000,30302,3,AY,1,100,0.093
1738263935.784391,207050.000,30302,3,AY,1,100,0.087
1738263935.824393,207090.000,30302,3,AY,1,100,0.092
1738263935.864394,207130.000,30318,2,AY,1,100,0.091
1738263935.904396,207170.000,30318,2,AY,1,100,0.090
1738263935.944397,207210.000,30334,3,AY,1,100,0.093
1738263935.984399,207250.000,30334,3,AY,1,100,0.091
1738263936.024400,207290.000,30334,3,AY,1,100,0.091
1738263936.064402,207330.000,30349,2,AY,1,100,0.088
1738263936.104403,207370.000,30349,2,AY,1,100,0.090
1738263936.144405,207410.000,30364,3,AY,1,100,0.094
1738263936.184407,207450.000,30364,3,AY,1,100,0.090
1738263936.224408,207490.000,30364,3,AY,1,100,0.092
1738263936.267910,207533.500,30384,4,AY,1,100,0.091
1738263936.311411,207577.000,30384,4,AY,1,100,0.089
1738263936.354913,207620.500,30384,4,AY,1,100,0.096
1738263936.398415,207664.000,30384,4,AY,1,100,0.087
1738263936.438416,207704.000,30399,3,AY,1,100,0.094
1738263936.478418,207744.000,30399,3,AY,1,100,0.092
1738263936.518419,207784.000,30399,3,AY,1,100,0.092
1738263936.558421,207824.000,30415,2,AY,1,100,0.097
1738263936.598422,207864.000,30415,2,AY,1,100,0.090
1738263936.638424,207904.000,30431,3,AY,1,100,0.092
1738263936.678425,207944.000,30431,3,AY,1,100,0.089
1738263936.718427,207984.000,30431,3,AY,1,100,0.092
1738263936.758428,208024.000,30448,2,AY,1,100,0.091
1738263936.798430,208064.000,30448,2,AY,1,100,0.094
1738263936.838431,208104.000,30463,3,AY,1,100,0.092
1738263936.878433,208144.000,30463,3,AY,1,100,0.096
1738263936.918434,208184.000,30463,3,AY,1,100,0.091
1738263936.958436,208224.000,30479,2,AY,1,100,0.094
1738263936.998437,208264.000,30479,2,AY,1,100,0.090
1738263937.038439,208304.000,30495,3,AY,1,100,0.092
1738263937.078440,208344.000,30495,3,AY,1,100,0.095
1738263937.118442,208384.000,30495,3,AY,1,100,0.089
1738263937.158444,208424.000,30510,2,AY,1,100,0.095
1738263937.198445,208464.000,30510,2,AY,1,100,0.092
1738263937.238447,208504.000,30527,3,AY,1,100,0.091
1738263937.278448,208544.000,30527,3,AY,1,100,0.091
1738263937.318450,208584.000,30527,3,AY,1,100,0.094
1738263937.358451,208624.000,30541,2,AY,1,100,0.093
1738263937.398453,208664.000,30541,2,AY,1,100,0.092
1738263937.442788,208708.333,30557,3,AY,1,100,0.091
1738263937.487123,208752.667,30557,3,AY,1,100,0.093
1738263937.531458,208797.000,30557,3,AY,1,100,0.094
1738263937.571459,208837.000,30573,2,AY,1,100,0.087
1738263937.611461,208877.000,30573,2,AY,1,100,0.095
1738263937.651462,208917.000,30591,3,AY,1,100,0.088
1738263937.691464,208957.000,30591,3,AY,1,100,0.095
1738263937.731465,208997.000,30591,3,AY,1,100,0.093
1738263937.771467,209037.000,30605,2,AY,1,100,0.091
1738263937.811468,209077.000,30605,2,AY,1,100,0.092
1738263937.851470,209117.000,30622,3,AY,1,100,0.090
1738263937.891471,209157.000,30622,3,AY,1,100,0.093
1738263937.931473,209197.000,30622,3,AY,1,100,0.093
1738263937.971474,209237.000,30637,2,AY,1,100,0.090
1738263938.011476,209277.000,30637,2,AY,1,100,0.093
1738263938.051477,209317.000,30653,3,AY,1,100,0.092
1738263938.091479,209357.000,30653,3,AY,1,100,0.092
1738263938.131480,209397.000,30653,3,AY,1,100,0.093
1738263938.171482,209437.000,30667,3,AY,1,100,0.091
1738263938.211483,209477.000,30667,3,AY,1,100,0.092
1738263938.251485,209517.000,30667,3,AY,1,100,0.094
1738263938.291487,209557.000,30686,2,AY,1,100,0.089
1738263938.331488,209597.000,30686,2,AY,1,100,0.094
1738263938.371490,209637.000,30701,3,AY,1,100,0.091
1738263938.411491,209677.000,30701,3,AY,1,100,0.091
1738263938.451493,209717.000,30701,3,AY,1,100,0.090
1738263938.491494,209757.000,30717,2,AY,1,100,0.092
1738263938.531496,209797.000,30717,2,AY,1,100,0.091
1738263938.577997,209843.500,30732,2,AY,1,100,0.091
1738263938.624499,209890.000,30732,2,AY,1,100,0.088
1738263938.664501,209930.000,30748,3,AY,1,100,0.092
1738263938.704502,209970.000,30748,3,AY,1,100,0.091
1738263938.744504,210010.000,30748,3,AY,1,100,0.089
1738263938.784505,210050.000,30763,2,AY,1,100,0.093
1738263938.824507,210090.000,30763,2,AY,1,100,0.091
1738263938.864508,210130.000,30780,3,AY,1,100,0.092
1738263938.904510,210170.000,30780,3,AY,1,100,0.092
1738263938.944511,210210.000,30780,3,AY,1,100,0.089
1738263938.984513,210250.000,30796,2,AY,1,100,0.092
1738263939.024514,210290.000,30796,2,AY,1,100,0.093
1738263939.064516,210330.000,30812,3,AY,1,100,0.085
1738263939.104517,210370.000,30812,3,AY,1,100,0.092
1738263939.144519,210410.000,30812,3,AY,1,100,0.092
1738263939.184520,210450.000,30827,3,AY,1,100,0.089
1738263939.224522,210490.000,30827,3,AY,1,100,0.092
1738263939.264524,210530.000,30827,3,AY,1,100,0.091
1738263939.304525,210570.000,30844,2,AY,1,100,0.090
1738263939.344527,210610.000,30844,2,AY,1,100,0.093
1738263939.384528,210650.000,30859,3,AY,1,100,0.091
1738263939.424530,210690.000,30859,3,AY,1,100,0.093
1738263939.464531,210730.000,30859,3,AY,1,100,0.091
1738263939.504533,210770.000,30874,2,AY,1,100,0.092
1738263939.544534,210810.000,30874,2,AY,1,100,0.089
1738263939.584536,210850.000,30890,4,AY,1,100,0.090
1738263939.624537,210890.000,30890,4,AY,1,100,0.094
1738263939.664539,210930.000,30890,4,AY,1,100,0.092
1738263939.704540,210970.000,30890,4,AY,1,100,0.087
1738263939.751042,211016.500,30906,2,AY,1,100,0.093
1738263939.797544,211063.000,30906,2,AY,1,100,0.092
1738263939.837545,211103.000,30921,2,AY,1,100,0.086
1738263939.877547,211143.000,30921,2,AY,1,100,0.091
