LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1738265311.952706,1585968.667,47806,9,PG,1,100,4987
1738265311.963677,1585979.000,47806,9,PG,1,100,4963
1738265311.974005,1585988.727,47822,11,PG,1,100,5004
1738265311.984333,1585998.455,47822,11,PG,1,100,4984
1738265311.994660,1586008.182,47822,11,PG,1,100,4976
1738265312.004988,1586017.909,47822,11,PG,1,100,4981
1738265312.015316,1586027.636,47822,11,PG,1,100,4968
1738265312.025643,1586037.364,47822,11,PG,1,100,4972
1738265312.035971,1586047.091,47822,11,PG,1,100,4974
1738265312.046298,1586056.818,47822,11,PG,1,100,4972
1738265312.056626,1586066.545,47822,11,PG,1,100,5011
1738265312.066953,1586076.273,47822,11,PG,1,100,4994
1738265312.077281,1586086.000,47822,11,PG,1,100,4977
1738265312.087609,1586095.727,47838,11,PG,1,100,4973
1738265312.097936,1586105.455,47838,11,PG,1,100,4949
1738265312.108264,1586115.182,47838,11,PG,1,100,4947
1738265312.118591,1586124.909,47838,11,PG,1,100,4959
1738265312.128919,1586134.636,47838,11,PG,1,100,4977
1738265312.139247,1586144.364,47838,11,PG,1,100,4981
1738265312.149574,1586154.091,47838,11,PG,1,100,4969
1738265312.159902,1586163.818,47838,11,PG,1,100,4967
1738265312.170229,1586173.545,47838,11,PG,1,100,4957
1738265312.180557,1586183.273,47838,11,PG,1,100,5001
1738265312.190885,1586193.000,47838,11,PG,1,100,4993
1738265312.202139,1586203.600,47852,10,PG,1,100,4965
1738265312.213393,1586214.200,47852,10,PG,1,100,4961
1738265312.224647,1586224.800,47852,10,PG,1,100,4972
1738265312.235901,1586235.400,47852,10,PG,1,100,4970
1738265312.247155,1586246.000,47852,10,PG,1,100,4966
1738265312.258410,1586256.600,47852,10,PG,1,100,4941
1738265312.269664,1586267.200,47852,10,PG,1,100,4953
1738265312.280918,1586277.800,47852,10,PG,1,100,4939
1738265312.292172,1586288.400,47852,10,PG,1,100,4974
1738265312.303426,1586299.000,47852,10,PG,1,100,4985
1738265312.313406,1586308.400,47868,10,PG,1,100,4953
1738265312.323387,1586317.800,47868,10,PG,1,100,4932
1738265312.333367,1586327.200,47868,10,PG,1,100,4963
1738265312.343347,1586336.600,47868,10,PG,1,100,4968
1738265312.353327,1586346.000,47868,10,PG,1,100,4942
1738265312.363307,1586355.400,47868,10,PG,1,100,5000
1738265312.373287,1586364.800,47868,10,PG,1,100,4965
1738265312.383267,1586374.200,47868,10,PG,1,100,4977
1738265312.393248,1586383.600,47868,10,PG,1,100,4939
1738265312.403228,1586393.000,47868,10,PG,1,100,4978
1738265312.414482,1586403.600,47884,10,PG,1,100,4970
1738265312.425736,1586414.200,47884,10,PG,1,100,4984
1738265312.436990,1586424.800,47884,10,PG,1,100,4982
1738265312.448244,1586435.400,47884,10,PG,1,100,4978
1738265312.459499,1586446.000,47884,10,PG,1,100,4975
1738265312.470753,1586456.600,47884,10,PG,1,100,4986
1738265312.482007,1586467.200,47884,10,PG,1,100,4984
1738265312.493261,1586477.800,47884,10,PG,1,100,4966
1738265312.504515,1586488.400,47884,10,PG,1,100,5029
1738265312.515769,1586499.000,47884,10,PG,1,100,4977
1738265312.526859,1586509.444,47900,9,PG,1,100,4987
1738265312.537947,1586519.889,47900,9,PG,1,100,4957
1738265312.549037,1586530.333,47900,9,PG,1,100,4966
1738265312.560126,1586540.778,47900,9,PG,1,100,4980
1738265312.571215,1586551.222,47900,9,PG,1,100,4961
1738265312.582304,1586561.667,47900,9,PG,1,100,4969
1738265312.593393,1586572.111,47900,9,PG,1,100,4965
1738265312.604482,1586582.556,47900,9,PG,1,100,4978
1738265312.615571,1586593.000,47900,9,PG,1,100,4990
1738265312.625802,1586602.636,47917,11,PG,1,100,5011
1738265312.636033,1586612.273,47917,11,PG,1,100,4990
1738265312.646264,1586621.909,47917,11,PG,1,100,4999
1738265312.656495,1586631.545,47917,11,PG,1,100,4976
1738265312.666726,1586641.182,47917,11,PG,1,100,4980
1738265312.676957,1586650.818,47917,11,PG,1,100,5005
1738265312.687188,1586660.455,47917,11,PG,1,100,4986
1738265312.697419,1586670.091,47917,11,PG,1,100,4968
1738265312.707650,1586679.727,47917,11,PG,1,100,4967
1738265312.717881,1586689.364,47917,11,PG,1,100,5015
1738265312.728112,1586699.000,47917,11,PG,1,100,4985
1738265312.739202,1586709.444,47933,9,PG,1,100,4994
1738265312.750291,1586719.889,47933,9,PG,1,100,5021
1738265312.761379,1586730.333,47933,9,PG,1,100,5008
1738265312.772469,1586740.778,47933,9,PG,1,100,4995
1738265312.783558,1586751.222,47933,9,PG,1,100,4942
1738265312.794647,1586761.667,47933,9,PG,1,100,4995
1738265312.805736,1586772.111,47933,9,PG,1,100,4995
1738265312.816825,1586782.556,47933,9,PG,1,100,4992
1738265312.827914,1586793.000,47933,9,PG,1,100,4976
1738265312.838145,1586802.636,47948,11,PG,1,100,4951
1738265312.848376,1586812.273,47948,11,PG,1,100,4967
1738265312.858607,1586821.909,47948,11,PG,1,100,4975
1738265312.868838,1586831.545,47948,11,PG,1,100,4970
1738265312.879069,1586841.182,47948,11,PG,1,100,4982
1738265312.889300,1586850.818,47948,11,PG,1,100,4959
1738265312.899531,1586860.455,47948,11,PG,1,100,4965
1738265312.909762,1586870.091,47948,11,PG,1,100,4997
1738265312.919993,1586879.727,47948,11,PG,1,100,4948
1738265312.930224,1586889.364,47948,11,PG,1,100,4952
1738265312.940456,1586899.000,47948,11,PG,1,100,4964
