LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1738265310.746952,1584833.000,47648,3,GX,1,100,-0.031
1738265310.789420,1584873.000,47648,3,GX,1,100,-0.153
1738265310.831889,1584913.000,47648,3,GX,1,100,-0.092
1738265310.874357,1584953.000,47663,2,GX,1,100,-0.122
1738265310.916826,1584993.000,47663,2,GX,1,100,-0.153
1738265310.959295,1585033.000,47682,3,GX,1,100,0.122
1738265311.001763,1585073.000,47682,3,GX,1,100,0.214
1738265311.044232,1585113.000,47682,3,GX,1,100,0.061
1738265311.086701,1585153.000,47696,3,GX,1,100,-0.061
1738265311.129169,1585193.000,47696,3,GX,1,100,-0.092
1738265311.171638,1585233.000,47696,3,GX,1,100,0.183
1738265311.213753,1585272.667,47717,3,GX,1,100,-0.153
1738265311.255867,1585312.333,47717,3,GX,1,100,-0.641
1738265311.297982,1585352.000,47717,3,GX,1,100,-0.702
1738265311.340805,1585392.333,47733,3,GX,1,100,-0.427
1738265311.383627,1585432.667,47733,3,GX,1,100,-0.061
1738265311.426450,1585473.000,47733,3,GX,1,100,-0.092
1738265311.468387,1585512.500,47751,2,GX,1,100,-0.122
1738265311.510325,1585552.000,47751,2,GX,1,100,0.153
1738265311.553148,1585592.333,47766,3,GX,1,100,0.336
1738265311.595970,1585632.667,47766,3,GX,1,100,0.427
1738265311.638793,1585673.000,47766,3,GX,1,100,0.488
1738265311.681261,1585713.000,47782,2,GX,1,100,0.305
1738265311.723730,1585753.000,47782,2,GX,1,100,0.092
1738265311.770799,1585797.333,47797,3,GX,1,100,0.031
1738265311.817868,1585841.667,47797,3,GX,1,100,0.214
1738265311.864938,1585886.000,47797,3,GX,1,100,0.122
1738265311.907407,1585926.000,47813,2,GX,1,100,-0.092
1738265311.949875,1585966.000,47813,2,GX,1,100,0.183
1738265311.992344,1586006.000,47829,3,GX,1,100,0.275
1738265312.034812,1586046.000,47829,3,GX,1,100,0.183
1738265312.077281,1586086.000,47829,3,GX,1,100,0.031
1738265312.119750,1586126.000,47844,2,GX,1,100,0.092
1738265312.162218,1586166.000,47844,2,GX,1,100,0.061
1738265312.204687,1586206.000,47859,3,GX,1,100,0.092
1738265312.247155,1586246.000,47859,3,GX,1,100,0.153
1738265312.289624,1586286.000,47859,3,GX,1,100,0.092
1738265312.332093,1586326.000,47875,2,GX,1,100,0.061
1738265312.374561,1586366.000,47875,2,GX,1,100,0.153
1738265312.417030,1586406.000,47891,3,GX,1,100,0.183
1738265312.459499,1586446.000,47891,3,GX,1,100,0.122
1738265312.501967,1586486.000,47891,3,GX,1,100,0.031
1738265312.544436,1586526.000,47907,2,GX,1,100,0.092
1738265312.586904,1586566.000,47907,2,GX,1,100,0.153
1738265312.629373,1586606.000,47923,3,GX,1,100,0.092
1738265312.671842,1586646.000,47923,3,GX,1,100,0.061
1738265312.714310,1586686.000,47923,3,GX,1,100,0.275
1738265312.756779,1586726.000,47940,2,GX,1,100,0.092
1738265312.799248,1586766.000,47940,2,GX,1,100,-0.122
1738265312.841716,1586806.000,47955,3,GX,1,100,0.000
1738265312.884185,1586846.000,47955,3,GX,1,100,0.153
1738265312.926653,1586886.000,47955,3,GX,1,100,0.000
1738265312.976023,1586932.500,47971,2,GX,1,100,0.244
1738265313.025393,1586979.000,47971,2,GX,1,100,0.305
1738265313.067861,1587019.000,47986,3,GX,1,100,0.092
1738265313.110330,1587059.000,47986,3,GX,1,100,0.061
1738265313.152799,1587099.000,47986,3,GX,1,100,0.122
1738265313.195267,1587139.000,48002,2,GX,1,100,0.122
1738265313.237736,1587179.000,48002,2,GX,1,100,0.031
1738265313.280205,1587219.000,48017,3,GX,1,100,-0.092
1738265313.322673,1587259.000,48017,3,GX,1,100,-0.122
1738265313.365142,1587299.000,48017,3,GX,1,100,0.000
1738265313.407610,1587339.000,48034,2,GX,1,100,-0.031
1738265313.450079,1587379.000,48034,2,GX,1,100,0.275
1738265313.492548,1587419.000,48048,3,GX,1,100,0.305
1738265313.535016,1587459.000,48048,3,GX,1,100,0.153
1738265313.577485,1587499.000,48048,3,GX,1,100,-0.092
1738265313.619953,1587539.000,48064,2,GX,1,100,-0.092
1738265313.662422,1587579.000,48064,2,GX,1,100,0.000
1738265313.704890,1587619.000,48079,3,GX,1,100,0.000
1738265313.747359,1587659.000,48079,3,GX,1,100,0.183
1738265313.789828,1587699.000,48079,3,GX,1,100,-0.061
1738265313.832296,1587739.000,48096,2,GX,1,100,-0.275
1738265313.874765,1587779.000,48096,2,GX,1,100,-0.183
1738265313.917234,1587819.000,48110,3,GX,1,100,0.092
1738265313.959702,1587859.000,48110,3,GX,1,100,0.122
1738265314.002171,1587899.000,48110,3,GX,1,100,0.183
1738265314.044640,1587939.000,48126,3,GX,1,100,0.183
1738265314.087108,1587979.000,48126,3,GX,1,100,0.458
1738265314.129577,1588019.000,48126,3,GX,1,100,0.671
1738265314.178946,1588065.500,48142,2,GX,1,100,0.519
1738265314.228316,1588112.000,48142,2,GX,1,100,0.580
1738265314.271316,1588152.500,48158,2,GX,1,100,0.549
1738265314.314315,1588193.000,48158,2,GX,1,100,0.366
1738265314.356430,1588232.667,48172,3,GX,1,100,0.122
1738265314.398545,1588272.333,48172,3,GX,1,100,0.214
1738265314.440659,1588312.000,48172,3,GX,1,100,0.244
1738265314.483128,1588352.000,48189,2,GX,1,100,0.275
1738265314.525597,1588392.000,48189,2,GX,1,100,0.519
1738265314.568065,1588432.000,48204,3,GX,1,100,0.427
1738265314.610534,1588472.000,48204,3,GX,1,100,0.122
1738265314.653003,1588512.000,48204,3,GX,1,100,0.366
1738265314.695471,1588552.000,48220,3,GX,1,100,0.549
1738265314.737940,1588592.000,48220,3,GX,1,100,0.366
1738265314.780408,1588632.000,48220,3,GX,1,100,0.244
1738265314.822877,1588672.000,48235,2,GX,1,100,0.336
1738265314.865345,1588712.000,48235,2,GX,1,100,0.275
1738265314.907814,1588752.000,48251,3,GX,1,100,0.397
1738265314.950283,1588792.000,48251,3,GX,1,100,1.007
1738265314.992751,1588832.000,48251,3,GX,1,100,1.709
1738265315.035220,1588872.000,48266,2,GX,1,100,2.319
1738265315.077688,1588912.000,48266,2,GX,1,100,2.411
1738265315.120157,1588952.000,48282,3,GX,1,100,1.740
1738265315.162626,1588992.000,48282,3,GX,1,100,0.793
1738265315.205094,1589032.000,48282,3,GX,1,100,0.305
1738265315.247563,1589072.000,48298,2,GX,1,100,0.366
1738265315.290032,1589112.000,48298,2,GX,1,100,0.793
1738265315.339932,1589159.000,48313,2,GX,1,100,0.977
1738265315.389833,1589206.000,48313,2,GX,1,100,0.824
1738265315.432302,1589246.000,48328,3,GX,1,100,0.244
1738265315.474770,1589286.000,48328,3,GX,1,100,-0.336
1738265315.517239,1589326.000,48328,3,GX,1,100,-0.122
1738265315.559707,1589366.000,48345,2,GX,1,100,-0.031
1738265315.602176,1589406.000,48345,2,GX,1,100,-0.366
1738265315.644644,1589446.000,48362,3,GX,1,100,-0.610
1738265315.687113,1589486.000,48362,3,GX,1,100,-0.793
1738265315.729582,1589526.000,48362,3,GX,1,100,-0.610
1738265315.772050,1589566.000,48377,3,GX,1,100,-0.397
1738265315.814519,1589606.000,48377,3,GX,1,100,-0.427
1738265315.856987,1589646.000,48377,3,GX,1,100,-0.214
1738265315.898925,1589685.500,48393,2,GX,1,100,0.000
1738265315.940863,1589725.000,48393,2,GX,1,100,0.153
1738265315.983332,1589765.000,48409,3,GX,1,100,0.641
1738265316.025800,1589805.000,48409,3,GX,1,100,0.854
1738265316.068269,1589845.000,48409,3,GX,1,100,0.854
1738265316.110738,1589885.000,48424,2,GX,1,100,0.793
1738265316.153206,1589925.000,48424,2,GX,1,100,0.641
1738265316.196029,1589965.333,48439,3,GX,1,100,0.061
1738265316.238851,1590005.667,48439,3,GX,1,100,-0.275
1738265316.281674,1590046.000,48439,3,GX,1,100,-0.092
1738265316.324142,1590086.000,48455,2,GX,1,100,0.061
1738265316.366611,1590126.000,48455,2,GX,1,100,-0.183
1738265316.408726,1590165.667,48471,3,GX,1,100,-0.275
1738265316.450840,1590205.333,48471,3,GX,1,100,-0.092
1738265316.492955,1590245.000,48471,3,GX,1,100,0.092
1738265316.542856,1590292.000,48486,2,GX,1,100,-0.061
1738265316.592756,1590339.000,48486,2,GX,1,100,-0.336
1738265316.635225,1590379.000,48508,4,GX,1,100,-0.275
1738265316.677694,1590419.000,48508,4,GX,1,100,-0.092
1738265316.720162,1590459.000,48508,4,GX,1,100,-0.092
1738265316.762631,1590499.000,48508,4,GX,1,100,-0.275
1738265316.805099,1590539.000,48523,2,GX,1,100,-0.214
1738265316.847568,1590579.000,48523,2,GX,1,100,-0.031
1738265316.890037,1590619.000,48538,3,GX,1,100,0.153
1738265316.932505,1590659.000,48538,3,GX,1,100,0.153
1738265316.974974,1590699.000,48538,3,GX,1,100,-0.122
1738265317.017442,1590739.000,48554,2,GX,1,100,-0.153
1738265317.059911,1590779.000,48554,2,GX,1,100,-0.305
1738265317.102380,1590819.000,48570,3,GX,1,100,-0.092
1738265317.144848,1590859.000,48570,3,GX,1,100,-0.061
1738265317.187317,1590899.000,48570,3,GX,1,100,-0.244
1738265317.229785,1590939.000,48585,2,GX,1,100,-0.183
1738265317.272254,1590979.000,48585,2,GX,1,100,-0.183
1738265317.314723,1591019.000,48601,3,GX,1,100,-0.244
1738265317.357191,1591059.000,48601,3,GX,1,100,-0.244
1738265317.399660,1591099.000,48601,3,GX,1,100,-0.275
1738265317.442129,1591139.000,48616,2,GX,1,100,-0.336
1738265317.484597,1591179.000,48616,2,GX,1,100,-0.183
1738265317.527066,1591219.000,48632,3,GX,1,100,-0.427
1738265317.569534,1591259.000,48632,3,GX,1,100,-0.641
1738265317.612003,1591299.000,48632,3,GX,1,100,-0.580
1738265317.654472,1591339.000,48648,2,GX,1,100,-0.580
1738265317.696940,1591379.000,48648,2,GX,1,100,-0.793
1738265317.744009,1591423.333,48663,3,GX,1,100,-0.275
1738265317.791079,1591467.667,48663,3,GX,1,100,0.092
1738265317.838148,1591512.000,48663,3,GX,1,100,-0.061
1738265317.880617,1591552.000,48678,2,GX,1,100,0.488
1738265317.923086,1591592.000,48678,2,GX,1,100,0.977
1738265317.965554,1591632.000,48694,3,GX,1,100,0.336
1738265318.008023,1591672.000,48694,3,GX,1,100,-1.038
1738265318.050491,1591712.000,48694,3,GX,1,100,-1.312
1738265318.092960,1591752.000,48710,2,GX,1,100,-0.641
1738265318.135429,1591792.000,48710,2,GX,1,100,0.214
1738265318.177897,1591832.000,48725,3,GX,1,100,0.458
1738265318.220366,1591872.000,48725,3,GX,1,100,0.214
1738265318.262835,1591912.000,48725,3,GX,1,100,-0.031
1738265318.305303,1591952.000,48740,2,GX,1,100,-0.214
1738265318.347772,1591992.000,48740,2,GX,1,100,-0.427
1738265318.390240,1592032.000,48757,3,GX,1,100,-0.702
1738265318.432709,1592072.000,48757,3,GX,1,100,-0.885
1738265318.475178,1592112.000,48757,3,GX,1,100,-0.336
1738265318.517646,1592152.000,48772,3,GX,1,100,0.061
1738265318.560115,1592192.000,48772,3,GX,1,100,-0.092
1738265318.602583,1592232.000,48772,3,GX,1,100,-0.122
1738265318.645052,1592272.000,48788,2,GX,1,100,0.275
1738265318.687521,1592312.000,48788,2,GX,1,100,0.549
1738265318.729989,1592352.000,48803,3,GX,1,100,0.153
1738265318.772458,1592392.000,48803,3,GX,1,100,-0.092
1738265318.814926,1592432.000,48803,3,GX,1,100,0.000
1738265318.857395,1592472.000,48819,2,GX,1,100,0.031
1738265318.899864,1592512.000,48819,2,GX,1,100,0.031
1738265318.949234,1592558.500,48834,2,GX,1,100,0.092
1738265318.998603,1592605.000,48834,2,GX,1,100,0.061
1738265319.041072,1592645.000,48851,3,GX,1,100,0.092
1738265319.083540,1592685.000,48851,3,GX,1,100,-0.366
1738265319.126009,1592725.000,48851,3,GX,1,100,-0.610
1738265319.168478,1592765.000,48865,2,GX,1,100,-0.305
1738265319.210946,1592805.000,48865,2,GX,1,100,-0.122
1738265319.253415,1592845.000,48881,3,GX,1,100,-0.214
1738265319.295883,1592885.000,48881,3,GX,1,100,0.000
1738265319.338352,1592925.000,48881,3,GX,1,100,0.061
1738265319.380821,1592965.000,48896,3,GX,1,100,-0.092
1738265319.423289,1593005.000,48896,3,GX,1,100,-0.305
1738265319.465758,1593045.000,48896,3,GX,1,100,-0.275
1738265319.508227,1593085.000,48913,2,GX,1,100,0.031
1738265319.550695,1593125.000,48913,2,GX,1,100,0.092
1738265319.593164,1593165.000,48927,3,GX,1,100,-0.061
1738265319.635633,1593205.000,48927,3,GX,1,100,-0.061
1738265319.678101,1593245.000,48927,3,GX,1,100,-0.214
1738265319.720570,1593285.000,48943,2,GX,1,100,-0.397
1738265319.763038,1593325.000,48943,2,GX,1,100,-0.214
1738265319.805507,1593365.000,48959,3,GX,1,100,-0.214
1738265319.847975,1593405.000,48959,3,GX,1,100,-0.397
1738265319.890444,1593445.000,48959,3,GX,1,100,-0.275
1738265319.932913,1593485.000,48975,2,GX,1,100,-0.214
1738265319.975381,1593525.000,48975,2,GX,1,100,-0.275
1738265320.017850,1593565.000,48989,3,GX,1,100,-0.092
1738265320.060318,1593605.000,48989,3,GX,1,100,-0.153
1738265320.102787,1593645.000,48989,3,GX,1,100,-0.549
1738265320.152157,1593691.500,49006,2,GX,1,100,-0.519
1738265320.201527,1593738.000,49006,2,GX,1,100,-0.549
1738265320.243995,1593778.000,49021,3,GX,1,100,-0.244
1738265320.286464,1593818.000,49021,3,GX,1,100,-0.092
1738265320.328933,1593858.000,49021,3,GX,1,100,-0.214
1738265320.371401,1593898.000,49037,2,GX,1,100,-0.214
1738265320.413870,1593938.000,49037,2,GX,1,100,-0.336
1738265320.456692,1593978.333,49051,3,GX,1,100,-0.336
1738265320.499515,1594018.667,49051,3,GX,1,100,-0.092
1738265320.542337,1594059.000,49051,3,GX,1,100,-0.122
1738265320.584806,1594099.000,49068,2,GX,1,100,-0.275
1738265320.627275,1594139.000,49068,2,GX,1,100,-0.519
1738265320.669743,1594179.000,49083,3,GX,1,100,-0.397
1738265320.712212,1594219.000,49083,3,GX,1,100,-0.183
1738265320.754680,1594259.000,49083,3,GX,1,100,-0.305
1738265320.797149,1594299.000,49099,2,GX,1,100,-0.153
1738265320.839617,1594339.000,49099,2,GX,1,100,-0.214
1738265320.881732,1594378.667,49115,3,GX,1,100,-0.580
1738265320.923847,1594418.333,49115,3,GX,1,100,-0.488
1738265320.965962,1594458.000,49115,3,GX,1,100,-0.458
1738265321.008961,1594498.500,49132,2,GX,1,100,-0.366
1738265321.051961,1594539.000,49132,2,GX,1,100,-0.397
1738265321.094075,1594578.667,49147,3,GX,1,100,-0.488
1738265321.136190,1594618.333,49147,3,GX,1,100,-0.427
1738265321.178305,1594658.000,49147,3,GX,1,100,-0.427
1738265321.220773,1594698.000,49164,2,GX,1,100,-0.458
1738265321.263242,1594738.000,49164,2,GX,1,100,-0.427
1738265321.313143,1594785.000,49179,2,GX,1,100,-0.580
1738265321.363043,1594832.000,49179,2,GX,1,100,-0.824
1738265321.405512,1594872.000,49194,3,GX,1,100,-0.427
1738265321.447980,1594912.000,49194,3,GX,1,100,-0.519
1738265321.490449,1594952.000,49194,3,GX,1,100,-0.549
1738265321.532918,1594992.000,49210,3,GX,1,100,-0.183
1738265321.575386,1595032.000,49210,3,GX,1,100,0.275
1738265321.617855,1595072.000,49210,3,GX,1,100,0.122
1738265321.660324,1595112.000,49226,2,GX,1,100,-0.214
1738265321.702792,1595152.000,49226,2,GX,1,100,-0.488
1738265321.745261,1595192.000,49241,3,GX,1,100,-0.488
1738265321.787729,1595232.000,49241,3,GX,1,100,-0.488
1738265321.830198,1595272.000,49241,3,GX,1,100,-0.397
1738265321.872667,1595312.000,49256,2,GX,1,100,0.061
1738265321.915135,1595352.000,49256,2,GX,1,100,0.031
1738265321.957604,1595392.000,49272,3,GX,1,100,-0.153
1738265322.000072,1595432.000,49272,3,GX,1,100,-0.244
1738265322.042541,1595472.000,49272,3,GX,1,100,-0.275
1738265322.084744,1595511.750,49293,4,GX,1,100,-0.305
1738265322.126947,1595551.500,49293,4,GX,1,100,-0.427
1738265322.169151,1595591.250,49293,4,GX,1,100,-0.336
1738265322.211354,1595631.000,49293,4,GX,1,100,-0.336
1738265322.254353,1595671.500,49309,2,GX,1,100,-0.397
1738265322.297353,1595712.000,49309,2,GX,1,100,-0.580
1738265322.339821,1595752.000,49325,3,GX,1,100,-0.336
1738265322.382290,1595792.000,49325,3,GX,1,100,-0.458
1738265322.424759,1595832.000,49325,3,GX,1,100,-0.519
1738265322.466696,1595871.500,49340,2,GX,1,100,-0.549
1738265322.508634,1595911.000,49340,2,GX,1,100,-0.336
1738265322.556057,1595955.667,49355,3,GX,1,100,-0.214
1738265322.603481,1596000.333,49355,3,GX,1,100,-0.214
1738265322.650904,1596045.000,49355,3,GX,1,100,-0.183
1738265322.693372,1596085.000,49371,2,GX,1,100,-0.244
1738265322.735841,1596125.000,49371,2,GX,1,100,-0.275
1738265322.778310,1596165.000,49387,3,GX,1,100,-0.305
1738265322.820778,1596205.000,49387,3,GX,1,100,-0.244
1738265322.863247,1596245.000,49387,3,GX,1,100,-0.244
1738265322.905716,1596285.000,49402,2,GX,1,100,-0.488
1738265322.948184,1596325.000,49402,2,GX,1,100,-0.671
1738265322.990653,1596365.000,49418,3,GX,1,100,-0.824
1738265323.033121,1596405.000,49418,3,GX,1,100,-0.519
1738265323.075590,1596445.000,49418,3,GX,1,100,-0.458
1738265323.118059,1596485.000,49433,2,GX,1,100,-0.366
1738265323.160527,1596525.000,49433,2,GX,1,100,-0.122
1738265323.202996,1596565.000,49449,3,GX,1,100,-0.275
1738265323.245465,1596605.000,49449,3,GX,1,100,-0.519
1738265323.287933,1596645.000,49449,3,GX,1,100,-0.610
1738265323.330402,1596685.000,49465,2,GX,1,100,-0.275
1738265323.372870,1596725.000,49465,2,GX,1,100,-0.122
1738265323.415339,1596765.000,49480,3,GX,1,100,-0.244
1738265323.457808,1596805.000,49480,3,GX,1,100,-0.366
1738265323.500276,1596845.000,49480,3,GX,1,100,-0.214
1738265323.542745,1596885.000,49495,2,GX,1,100,-0.275
1738265323.585213,1596925.000,49495,2,GX,1,100,-0.305
1738265323.627682,1596965.000,49511,3,GX,1,100,-0.244
1738265323.670151,1597005.000,49511,3,GX,1,100,-0.214
1738265323.712619,1597045.000,49511,3,GX,1,100,-0.305
1738265323.761989,1597091.500,49527,2,GX,1,100,-0.488
1738265323.811359,1597138.000,49527,2,GX,1,100,-0.702
1738265323.853827,1597178.000,49543,3,GX,1,100,-0.641
1738265323.896296,1597218.000,49543,3,GX,1,100,-0.336
1738265323.938765,1597258.000,49543,3,GX,1,100,0.031
1738265323.981233,1597298.000,49557,2,GX,1,100,0.244
1738265324.023702,1597338.000,49557,2,GX,1,100,0.305
1738265324.066170,1597378.000,49574,3,GX,1,100,0.122
1738265324.108639,1597418.000,49574,3,GX,1,100,-0.061
1738265324.151108,1597458.000,49574,3,GX,1,100,-0.061
1738265324.193576,1597498.000,49589,2,GX,1,100,-0.061
1738265324.236045,1597538.000,49589,2,GX,1,100,-0.031
1738265324.278513,1597578.000,49605,3,GX,1,100,0.275
1738265324.320982,1597618.000,49605,3,GX,1,100,0.183
1738265324.363451,1597658.000,49605,3,GX,1,100,0.092
1738265324.405919,1597698.000,49620,2,GX,1,100,0.000
1738265324.448388,1597738.000,49620,2,GX,1,100,0.000
1738265324.490857,1597778.000,49636,3,GX,1,100,-0.153
1738265324.533325,1597818.000,49636,3,GX,1,100,-0.397
1738265324.575794,1597858.000,49636,3,GX,1,100,-0.702
1738265324.618263,1597898.000,49651,3,GX,1,100,-1.373
1738265324.660731,1597938.000,49651,3,GX,1,100,-1.831
1738265324.703200,1597978.000,49651,3,GX,1,100,-2.960
1738265324.745668,1598018.000,49668,2,GX,1,100,-4.303
1738265324.788137,1598058.000,49668,2,GX,1,100,-4.944
1738265324.830606,1598098.000,49682,3,GX,1,100,-5.829
1738265324.873074,1598138.000,49682,3,GX,1,100,-6.256
1738265324.915543,1598178.000,49682,3,GX,1,100,-6.897
1738265324.965443,1598225.000,49698,2,GX,1,100,-7.935
1738265325.015344,1598272.000,49698,2,GX,1,100,-9.918
1738265325.057282,1598311.500,49713,2,GX,1,100,-11.688
1738265325.099220,1598351.000,49713,2,GX,1,100,-13.336
1738265325.141688,1598391.000,49730,3,GX,1,100,-14.557
1738265325.184157,1598431.000,49730,3,GX,1,100,-15.503
1738265325.226625,1598471.000,49730,3,GX,1,100,-15.442
1738265325.269094,1598511.000,49744,2,GX,1,100,-13.702
1738265325.311563,1598551.000,49744,2,GX,1,100,-10.498
1738265325.354031,1598591.000,49760,3,GX,1,100,-6.775
1738265325.396500,1598631.000,49760,3,GX,1,100,-5.463
1738265325.438968,1598671.000,49760,3,GX,1,100,-0.153
1738265325.481437,1598711.000,49776,3,GX,1,100,7.965
1738265325.523906,1598751.000,49776,3,GX,1,100,25.513
1738265325.566374,1598791.000,49776,3,GX,1,100,49.225
1738265325.608843,1598831.000,49792,2,GX,1,100,62.469
1738265325.651311,1598871.000,49792,2,GX,1,100,63.019
1738265325.693780,1598911.000,49806,3,GX,1,100,58.716
1738265325.736249,1598951.000,49806,3,GX,1,100,49.957
1738265325.778717,1598991.000,49806,3,GX,1,100,41.077
1738265325.821186,1599031.000,49823,2,GX,1,100,29.358
1738265325.863654,1599071.000,49823,2,GX,1,100,12.268
1738265325.906123,1599111.000,49838,3,GX,1,100,-17.334
1738265325.948592,1599151.000,49838,3,GX,1,100,-54.840
1738265325.991060,1599191.000,49838,3,GX,1,100,-74.890
1738265326.033529,1599231.000,49854,2,GX,1,100,-85.419
1738265326.075998,1599271.000,49854,2,GX,1,100,-77.087
1738265326.125367,1599317.500,49869,2,GX,1,100,-58.868
1738265326.174737,1599364.000,49869,2,GX,1,100,-47.821
1738265326.217206,1599404.000,49887,3,GX,1,100,-34.058
1738265326.259674,1599444.000,49887,3,GX,1,100,-28.961
1738265326.302143,1599484.000,49887,3,GX,1,100,-17.914
1738265326.344611,1599524.000,49902,2,GX,1,100,0.427
1738265326.387080,1599564.000,49902,2,GX,1,100,9.186
1738265326.429549,1599604.000,49918,3,GX,1,100,17.181
1738265326.472017,1599644.000,49918,3,GX,1,100,21.881
1738265326.514486,1599684.000,49918,3,GX,1,100,21.698
1738265326.556955,1599724.000,49934,3,GX,1,100,13.702
1738265326.599423,1599764.000,49934,3,GX,1,100,10.376
1738265326.641892,1599804.000,49934,3,GX,1,100,16.174
1738265326.684361,1599844.000,49949,2,GX,1,100,23.712
1738265326.726829,1599884.000,49949,2,GX,1,100,36.133
1738265326.769298,1599924.000,49964,3,GX,1,100,51.208
1738265326.811766,1599964.000,49964,3,GX,1,100,52.979
1738265326.854235,1600004.000,49964,3,GX,1,100,34.882
1738265326.896703,1600044.000,49981,2,GX,1,100,20.447
1738265326.939172,1600084.000,49981,2,GX,1,100,9.979
1738265326.981641,1600124.000,49996,3,GX,1,100,8.179
1738265327.024109,1600164.000,49996,3,GX,1,100,9.369
1738265327.066578,1600204.000,49996,3,GX,1,100,10.956
1738265327.109577,1600244.500,50011,2,GX,1,100,13.306
1738265327.152577,1600285.000,50011,2,GX,1,100,16.632
1738265327.195045,1600325.000,50027,3,GX,1,100,19.562
1738265327.237514,1600365.000,50027,3,GX,1,100,21.606
1738265327.279983,1600405.000,50027,3,GX,1,100,23.376
1738265327.329352,1600451.500,50043,2,GX,1,100,26.184
1738265327.378722,1600498.000,50043,2,GX,1,100,30.121
1738265327.421191,1600538.000,50058,3,GX,1,100,34.424
1738265327.463660,1600578.000,50058,3,GX,1,100,35.217
1738265327.506128,1600618.000,50058,3,GX,1,100,40.619
1738265327.548597,1600658.000,50080,3,GX,1,100,38.147
1738265327.591065,1600698.000,50080,3,GX,1,100,37.567
1738265327.633534,1600738.000,50080,3,GX,1,100,30.945
1738265327.676003,1600778.000,50095,3,GX,1,100,15.198
1738265327.718471,1600818.000,50095,3,GX,1,100,0.092
1738265327.760940,1600858.000,50095,3,GX,1,100,-9.399
1738265327.803408,1600898.000,50110,2,GX,1,100,-21.851
1738265327.845877,1600938.000,50110,2,GX,1,100,-18.555
1738265327.888346,1600978.000,50126,3,GX,1,100,-3.967
1738265327.930814,1601018.000,50126,3,GX,1,100,0.549
1738265327.973283,1601058.000,50126,3,GX,1,100,4.974
1738265328.015751,1601098.000,50142,2,GX,1,100,10.590
1738265328.058220,1601138.000,50142,2,GX,1,100,15.778
1738265328.100689,1601178.000,50159,3,GX,1,100,18.738
1738265328.143157,1601218.000,50159,3,GX,1,100,18.707
1738265328.185626,1601258.000,50159,3,GX,1,100,11.169
1738265328.228095,1601298.000,50174,3,GX,1,100,2.808
1738265328.270563,1601338.000,50174,3,GX,1,100,-5.585
1738265328.313032,1601378.000,50174,3,GX,1,100,-8.270
1738265328.355500,1601418.000,50190,2,GX,1,100,-4.120
1738265328.397969,1601458.000,50190,2,GX,1,100,4.456
1738265328.440438,1601498.000,50206,2,GX,1,100,10.345
1738265328.482906,1601538.000,50206,2,GX,1,100,10.773
1738265328.529976,1601582.333,50221,3,GX,1,100,13.672
1738265328.577045,1601626.667,50221,3,GX,1,100,25.818
1738265328.624114,1601671.000,50221,3,GX,1,100,32.379
1738265328.666583,1601711.000,50237,2,GX,1,100,12.177
1738265328.709052,1601751.000,50237,2,GX,1,100,3.418
1738265328.751520,1601791.000,50254,3,GX,1,100,14.099
1738265328.793989,1601831.000,50254,3,GX,1,100,11.688
