LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1738264064.465271,335726.000,50070,1,TL,1,100,2025-01-30_12-07-44-458758
1738264069.532464,340793.000,50869,1,TL,1,100,2025-01-30_12-07-44-556918
1738264069.555465,340816.000,50872,1,TL,1,100,2025-01-30_12-07-49-548329
1738264074.644658,345905.000,51654,1,TL,1,100,2025-01-30_12-07-49-680046
1738264074.664658,345925.000,51657,1,TL,1,100,2025-01-30_12-07-54-655963
1738264079.772852,351033.000,52447,1,TL,1,100,2025-01-30_12-07-54-784803
1738264079.796853,351057.000,52450,1,TL,1,100,2025-01-30_12-07-59-786827
1738264084.902047,356162.000,53236,1,TL,1,100,2025-01-30_12-08-00-128557
1738264084.977050,356237.000,53239,1,TL,1,100,2025-01-30_12-08-04-951093
1738264090.035241,361295.000,54034,1,TL,1,100,2025-01-30_12-08-05-038803
1738264090.057242,361317.000,54037,1,TL,1,100,2025-01-30_12-08-10-048248
1738264095.163436,366423.000,54825,1,TL,1,100,2025-01-30_12-08-10-177513
1738264095.182436,366442.000,54828,1,TL,1,100,2025-01-30_12-08-15-173480
1738264100.286630,371546.000,55616,1,TL,1,100,2025-01-30_12-08-15-305841
1738264100.309631,371569.000,55619,1,TL,1,100,2025-01-30_12-08-20-302644
1738264105.394824,376654.000,56403,1,TL,1,100,2025-01-30_12-08-20-518344
1738264110.527019,381786.000,57190,1,TL,1,100,2025-01-30_12-08-25-516970
1738264110.530019,381789.000,57192,1,TL,1,100,2025-01-30_12-08-25-551154
1738264110.553020,381812.000,57195,1,TL,1,100,2025-01-30_12-08-30-546927
1738264115.669214,386928.000,57985,1,TL,1,100,2025-01-30_12-08-30-681987
1738264115.688214,386947.000,57988,1,TL,1,100,2025-01-30_12-08-35-680621
1738264120.801408,392060.000,58778,1,TL,1,100,2025-01-30_12-08-35-815710
1738264120.817409,392076.000,58781,1,TL,1,100,2025-01-30_12-08-40-809274
1738264125.915602,397174.000,59570,1,TL,1,100,2025-01-30_12-08-41-008410
1738264126.015606,397274.000,59573,1,TL,1,100,2025-01-30_12-08-45-995413
1738264131.041796,402300.000,60356,1,TL,1,100,2025-01-30_12-08-46-055794
1738264131.101799,402360.000,60359,1,TL,1,100,2025-01-30_12-08-51-091292
1738264136.149990,407408.000,61132,1,TL,1,100,2025-01-30_12-08-51-185559
1738264136.178991,407437.000,61135,1,TL,1,100,2025-01-30_12-08-56-172330
1738264141.271184,412529.000,61920,1,TL,1,100,2025-01-30_12-08-56-343965
1738264141.288185,412546.000,61923,1,TL,1,100,2025-01-30_12-09-01-282883
1738264146.402379,417660.000,62720,1,TL,1,100,2025-01-30_12-09-01-421059
1738264151.550574,422808.000,63520,1,TL,1,100,2025-01-30_12-09-06-491753
1738264151.553574,422811.000,63522,1,TL,1,100,2025-01-30_12-09-06-556627
1738264151.576575,422834.000,63525,1,TL,1,100,2025-01-30_12-09-11-569433
1738264156.684769,427942.000,64322,1,TL,1,100,2025-01-30_12-09-11-707306
1738264156.705770,427963.000,64325,1,TL,1,100,2025-01-30_12-09-16-696122
1738264161.825964,433083.000,65126,1,TL,1,100,2025-01-30_12-09-21-817950
1738264166.933158,438190.000,378,1,TL,1,100,2025-01-30_12-09-22-066592
1738264166.976159,438233.000,381,1,TL,1,100,2025-01-30_12-09-26-965716
1738264172.065352,443322.000,1181,1,TL,1,100,2025-01-30_12-09-27-024004
1738264172.081353,443338.000,1184,1,TL,1,100,2025-01-30_12-09-32-074826
1738264177.171546,448428.000,1971,1,TL,1,100,2025-01-30_12-09-32-218521
1738264177.189547,448446.000,1974,1,TL,1,100,2025-01-30_12-09-37-181941
1738264182.279740,453536.000,2768,1,TL,1,100,2025-01-30_12-09-37-235440
1738264182.292740,453549.000,2771,1,TL,1,100,2025-01-30_12-09-42-287240
1738264187.397934,458654.000,3575,1,TL,1,100,2025-01-30_12-09-42-437742
1738264187.462936,458719.000,3578,1,TL,1,100,2025-01-30_12-09-47-448846
1738264192.508127,463764.000,4372,1,TL,1,100,2025-01-30_12-09-47-508893
1738264192.530128,463786.000,4375,1,TL,1,100,2025-01-30_12-09-52-521745
1738264197.616321,468872.000,5165,1,TL,1,100,2025-01-30_12-09-52-570149
1738264197.630322,468886.000,5168,1,TL,1,100,2025-01-30_12-09-57-623987
1738264202.724515,473980.000,5962,1,TL,1,100,2025-01-30_12-09-57-668584
1738264202.744516,474000.000,5965,1,TL,1,100,2025-01-30_12-10-02-736381
1738264207.835709,479091.000,6757,1,TL,1,100,2025-01-30_12-10-02-835288
1738264212.959903,484215.000,7551,1,TL,1,100,2025-01-30_12-10-07-866345
1738264212.962903,484218.000,7553,1,TL,1,100,2025-01-30_12-10-07-989457
1738264218.090098,489345.000,8347,1,TL,1,100,2025-01-30_12-10-13-075740
1738264218.093098,489348.000,8349,1,TL,1,100,2025-01-30_12-10-13-100031
1738264218.108098,489363.000,8352,1,TL,1,100,2025-01-30_12-10-18-103454
1738264223.196291,494451.000,9146,1,TL,1,100,2025-01-30_12-10-18-183793
1738264223.215292,494470.000,9149,1,TL,1,100,2025-01-30_12-10-23-208002
1738264228.304485,499559.000,9935,1,TL,1,100,2025-01-30_12-10-23-259098
1738264228.331486,499586.000,9938,1,TL,1,100,2025-01-30_12-10-28-316423
1738264233.475681,504730.000,10734,1,TL,1,100,2025-01-30_12-10-28-406962
1738264233.493682,504748.000,10737,1,TL,1,100,2025-01-30_12-10-33-487257
1738264238.620876,509875.000,11549,1,TL,1,100,2025-01-30_12-10-33-535826
1738264238.637877,509892.000,11552,1,TL,1,100,2025-01-30_12-10-38-629047
1738264243.731070,514985.000,12345,1,TL,1,100,2025-01-30_12-10-38-708349
1738264243.750071,515004.000,12348,1,TL,1,100,2025-01-30_12-10-43-741063
1738264248.867265,520121.000,13149,1,TL,1,100,2025-01-30_12-10-43-791657
1738264254.001460,525255.000,13941,1,TL,1,100,2025-01-30_12-10-48-936871
1738264254.007460,525261.000,13943,1,TL,1,100,2025-01-30_12-10-49-016136
1738264259.134654,530388.000,14734,1,TL,1,100,2025-01-30_12-10-54-025385
1738264259.140655,530394.000,14736,1,TL,1,100,2025-01-30_12-10-54-167456
1738264259.157655,530411.000,14739,1,TL,1,100,2025-01-30_12-10-59-150593
1738264264.245848,535499.000,15534,1,TL,1,100,2025-01-30_12-10-59-272737
1738264264.266849,535520.000,15537,1,TL,1,100,2025-01-30_12-11-04-260066
1738264269.352042,540605.000,16314,1,TL,1,100,2025-01-30_12-11-04-298369
1738264269.453046,540706.000,16317,1,TL,1,100,2025-01-30_12-11-09-439578
1738264274.491237,545744.000,17091,1,TL,1,100,2025-01-30_12-11-09-493467
1738264274.506237,545759.000,17094,1,TL,1,100,2025-01-30_12-11-14-500743
1738264279.622431,550875.000,17886,1,TL,1,100,2025-01-30_12-11-14-567993
1738264279.638432,550891.000,17889,1,TL,1,100,2025-01-30_12-11-19-630619
1738264284.742625,555995.000,18617,1,TL,1,100,2025-01-30_12-11-19-701072
1738264284.757626,556010.000,18620,1,TL,1,100,2025-01-30_12-11-24-751628
1738264289.850819,561103.000,19415,1,TL,1,100,2025-01-30_12-11-24-834643
1738264294.985014,566237.000,20206,1,TL,1,100,2025-01-30_12-11-29-961530
1738264294.992014,566244.000,20208,1,TL,1,100,2025-01-30_12-11-30-003637
1738264295.007015,566259.000,20211,1,TL,1,100,2025-01-30_12-11-34-999151
1738264300.115208,571367.000,20999,1,TL,1,100,2025-01-30_12-11-35-065195
1738264300.137209,571389.000,21002,1,TL,1,100,2025-01-30_12-11-40-125534
1738264305.221402,576473.000,21807,1,TL,1,100,2025-01-30_12-11-40-194519
1738264305.237403,576489.000,21810,1,TL,1,100,2025-01-30_12-11-45-230302
1738264310.363597,581615.000,22624,1,TL,1,100,2025-01-30_12-11-45-276609
1738264310.455601,581707.000,22627,1,TL,1,100,2025-01-30_12-11-50-441852
1738264315.471791,586723.000,23417,1,TL,1,100,2025-01-30_12-11-50-493627
1738264315.575795,586827.000,23420,1,TL,1,100,2025-01-30_12-11-55-564079
1738264320.592985,591844.000,24213,1,TL,1,100,2025-01-30_12-11-55-609790
1738264320.617986,591869.000,24216,1,TL,1,100,2025-01-30_12-12-00-606563
1738264325.700179,596951.000,25015,1,TL,1,100,2025-01-30_12-12-00-673493
1738264325.716179,596967.000,25018,1,TL,1,100,2025-01-30_12-12-05-709965
1738264330.808372,602059.000,25812,1,TL,1,100,2025-01-30_12-12-05-754138
1738264330.832373,602083.000,25815,1,TL,1,100,2025-01-30_12-12-10-825836
1738264335.916566,607167.000,26609,1,TL,1,100,2025-01-30_12-12-10-957910
1738264341.046761,612297.000,27411,1,TL,1,100,2025-01-30_12-12-16-018152
1738264341.048761,612299.000,27413,1,TL,1,100,2025-01-30_12-12-16-068211
1738264341.068762,612319.000,27416,1,TL,1,100,2025-01-30_12-12-21-061879
1738264346.154954,617405.000,28213,1,TL,1,100,2025-01-30_12-12-21-134059
1738264346.177955,617428.000,28216,1,TL,1,100,2025-01-30_12-12-26-171270
1738264351.308150,622558.000,29036,1,TL,1,100,2025-01-30_12-12-26-216184
1738264351.329151,622579.000,29039,1,TL,1,100,2025-01-30_12-12-31-321429
1738264356.416344,627666.000,29845,1,TL,1,100,2025-01-30_12-12-31-439942
1738264356.476346,627726.000,29848,1,TL,1,100,2025-01-30_12-12-36-438418
1738264361.523537,632773.000,30640,1,TL,1,100,2025-01-30_12-12-36-519864
1738264361.542538,632792.000,30643,1,TL,1,100,2025-01-30_12-12-41-533778
1738264366.632731,637882.000,31422,1,TL,1,100,2025-01-30_12-12-41-586807
1738264371.751925,643001.000,32221,1,TL,1,100,2025-01-30_12-12-46-739376
1738264371.753925,643003.000,32223,1,TL,1,100,2025-01-30_12-12-46-923973
1738264371.777926,643027.000,32226,1,TL,1,100,2025-01-30_12-12-51-768193
1738264376.860119,648109.000,33026,1,TL,1,100,2025-01-30_12-12-51-886185
1738264376.920121,648169.000,33029,1,TL,1,100,2025-01-30_12-12-56-881377
1738264381.998314,653247.000,33818,1,TL,1,100,2025-01-30_12-12-57-048169
1738264382.016315,653265.000,33821,1,TL,1,100,2025-01-30_12-13-02-009644
1738264387.126508,658375.000,34616,1,TL,1,100,2025-01-30_12-13-02-139012
1738264387.146509,658395.000,34619,1,TL,1,100,2025-01-30_12-13-07-140927
1738264392.257703,663506.000,35417,1,TL,1,100,2025-01-30_12-13-07-272610
1738264392.317705,663566.000,35420,1,TL,1,100,2025-01-30_12-13-12-268053
1738264397.365897,668614.000,36210,1,TL,1,100,2025-01-30_12-13-12-420233
1738264402.506092,673754.000,37003,1,TL,1,100,2025-01-30_12-13-17-472824
1738264402.510092,673758.000,37005,1,TL,1,100,2025-01-30_12-13-17-506264
1738264402.531092,673779.000,37008,1,TL,1,100,2025-01-30_12-13-22-522246
1738264407.641286,678889.000,37808,1,TL,1,100,2025-01-30_12-13-22-651019
1738264407.658287,678906.000,37811,1,TL,1,100,2025-01-30_12-13-27-650870
1738264412.786481,684034.000,38603,1,TL,1,100,2025-01-30_12-13-27-785667
1738264412.801482,684049.000,38606,1,TL,1,100,2025-01-30_12-13-32-794847
1738264417.907676,689155.000,39399,1,TL,1,100,2025-01-30_12-13-32-959567
1738264418.009680,689257.000,39402,1,TL,1,100,2025-01-30_12-13-38-001393
1738264423.029870,694277.000,40195,1,TL,1,100,2025-01-30_12-13-38-047216
1738264423.048871,694296.000,40198,1,TL,1,100,2025-01-30_12-13-43-041917
1738264428.157064,699404.000,40985,1,TL,1,100,2025-01-30_12-13-43-171595
1738264428.183065,699430.000,40988,1,TL,1,100,2025-01-30_12-13-48-173440
1738264433.265258,704512.000,41744,1,TL,1,100,2025-01-30_12-13-48-297232
1738264433.282259,704529.000,41747,1,TL,1,100,2025-01-30_12-13-53-275192
1738264438.375452,709622.000,42530,1,TL,1,100,2025-01-30_12-13-53-500380
1738264438.402453,709649.000,42533,1,TL,1,100,2025-01-30_12-13-58-387333
1738264443.573649,714820.000,43264,1,TL,1,100,2025-01-30_12-13-58-516378
1738264443.594650,714841.000,43267,1,TL,1,100,2025-01-30_12-14-03-585897
1738264448.681843,719928.000,44046,1,TL,1,100,2025-01-30_12-14-03-728712
1738264448.700843,719947.000,44049,1,TL,1,100,2025-01-30_12-14-08-693648
1738264453.815037,725061.000,44843,1,TL,1,100,2025-01-30_12-14-08-821245
1738264458.959233,730205.000,45638,1,TL,1,100,2025-01-30_12-14-13-895507
1738264458.962233,730208.000,45640,1,TL,1,100,2025-01-30_12-14-14-001160
1738264458.993234,730239.000,45643,1,TL,1,100,2025-01-30_12-14-18-981997
1738264464.066426,735312.000,46415,1,TL,1,100,2025-01-30_12-14-19-125689
1738264464.086427,735332.000,46418,1,TL,1,100,2025-01-30_12-14-24-076074
1738264469.184620,740430.000,47202,1,TL,1,100,2025-01-30_12-14-24-206979
1738264469.205621,740451.000,47205,1,TL,1,100,2025-01-30_12-14-29-194565
1738264474.307815,745553.000,48011,1,TL,1,100,2025-01-30_12-14-29-558034
1738264474.328815,745574.000,48014,1,TL,1,100,2025-01-30_12-14-34-320419
1738264479.433009,750678.000,48798,1,TL,1,100,2025-01-30_12-14-34-544673
1738264479.451010,750696.000,48801,1,TL,1,100,2025-01-30_12-14-39-444696
1738264484.557203,755802.000,49590,1,TL,1,100,2025-01-30_12-14-39-579138
1738264484.573204,755818.000,49593,1,TL,1,100,2025-01-30_12-14-44-566667
1738264489.680398,760925.000,50380,1,TL,1,100,2025-01-30_12-14-44-713581
1738264489.701398,760946.000,50383,1,TL,1,100,2025-01-30_12-14-49-694004
1738264494.791591,766036.000,51155,1,TL,1,100,2025-01-30_12-14-49-831097
1738264494.813592,766058.000,51158,1,TL,1,100,2025-01-30_12-14-54-799941
1738264499.913786,771158.000,51948,1,TL,1,100,2025-01-30_12-14-54-971383
1738264499.984788,771229.000,51951,1,TL,1,100,2025-01-30_12-14-59-969883
1738264505.047980,776292.000,52754,1,TL,1,100,2025-01-30_12-15-00-124309
1738264505.062981,776307.000,52757,1,TL,1,100,2025-01-30_12-15-05-056305
1738264510.170175,781414.000,53554,1,TL,1,100,2025-01-30_12-15-05-207104
1738264510.221177,781465.000,53557,1,TL,1,100,2025-01-30_12-15-10-211273
1738264515.288369,786532.000,54352,1,TL,1,100,2025-01-30_12-15-10-327857
1738264515.309370,786553.000,54355,1,TL,1,100,2025-01-30_12-15-15-296622
1738264520.408563,791652.000,55156,1,TL,1,100,2025-01-30_12-15-15-490715
1738264520.462565,791706.000,55159,1,TL,1,100,2025-01-30_12-15-20-454276
1738264525.540757,796784.000,55961,1,TL,1,100,2025-01-30_12-15-20-551906
1738264525.554758,796798.000,55964,1,TL,1,100,2025-01-30_12-15-25-548144
1738264530.648951,801892.000,56744,1,TL,1,100,2025-01-30_12-15-25-681715
1738264530.668952,801912.000,56747,1,TL,1,100,2025-01-30_12-15-30-657471
1738264535.769145,807012.000,57545,1,TL,1,100,2025-01-30_12-15-30-791531
1738264535.783146,807026.000,57548,1,TL,1,100,2025-01-30_12-15-35-776897
1738264540.896340,812139.000,58352,1,TL,1,100,2025-01-30_12-15-35-989933
1738264540.983343,812226.000,58355,1,TL,1,100,2025-01-30_12-15-40-960143
1738264546.029535,817272.000,59153,1,TL,1,100,2025-01-30_12-15-41-042842
1738264546.049535,817292.000,59156,1,TL,1,100,2025-01-30_12-15-46-039599
1738264551.155729,822398.000,59958,1,TL,1,100,2025-01-30_12-15-46-169426
1738264551.187730,822430.000,59961,1,TL,1,100,2025-01-30_12-15-51-172422
1738264556.280923,827523.000,60759,1,TL,1,100,2025-01-30_12-15-51-385526
1738264556.299924,827542.000,60762,1,TL,1,100,2025-01-30_12-15-56-292072
1738264561.389117,832631.000,61547,1,TL,1,100,2025-01-30_12-15-56-427511
1738264561.445119,832687.000,61550,1,TL,1,100,2025-01-30_12-16-01-421810
1738264566.520312,837762.000,62362,1,TL,1,100,2025-01-30_12-16-01-536146
1738264566.538312,837780.000,62365,1,TL,1,100,2025-01-30_12-16-06-531201
1738264571.654506,842896.000,63161,1,TL,1,100,2025-01-30_12-16-06-661534
1738264571.671507,842913.000,63164,1,TL,1,100,2025-01-30_12-16-11-664199
1738264576.778701,848020.000,63974,1,TL,1,100,2025-01-30_12-16-11-809814
1738264576.799701,848041.000,63977,1,TL,1,100,2025-01-30_12-16-16-789722
1738264581.905895,853147.000,64778,1,TL,1,100,2025-01-30_12-16-16-950859
1738264581.972898,853214.000,64781,1,TL,1,100,2025-01-30_12-16-21-966492
1738264587.040090,858281.000,42,1,TL,1,100,2025-01-30_12-16-22-042703
1738264587.061091,858302.000,45,1,TL,1,100,2025-01-30_12-16-27-051360
1738264592.164284,863405.000,832,1,TL,1,100,2025-01-30_12-16-27-116020
1738264592.185285,863426.000,835,1,TL,1,100,2025-01-30_12-16-32-177411
1738264597.272478,868513.000,1625,1,TL,1,100,2025-01-30_12-16-32-269175
1738264597.291479,868532.000,1628,1,TL,1,100,2025-01-30_12-16-37-284235
1738264602.406673,873647.000,2446,1,TL,1,100,2025-01-30_12-16-37-323799
1738264602.464675,873705.000,2449,1,TL,1,100,2025-01-30_12-16-42-451365
1738264607.517866,878758.000,3244,1,TL,1,100,2025-01-30_12-16-42-503583
1738264607.538867,878779.000,3247,1,TL,1,100,2025-01-30_12-16-47-532379
1738264612.625060,883865.000,4041,1,TL,1,100,2025-01-30_12-16-47-624420
1738264612.659061,883899.000,4044,1,TL,1,100,2025-01-30_12-16-52-640335
1738264617.733254,888973.000,4835,1,TL,1,100,2025-01-30_12-16-52-748057
1738264617.751255,888991.000,4838,1,TL,1,100,2025-01-30_12-16-57-744262
1738264622.840447,894080.000,5626,1,TL,1,100,2025-01-30_12-16-57-781565
1738264622.903450,894143.000,5629,1,TL,1,100,2025-01-30_12-17-02-875257
1738264627.963642,899203.000,6422,1,TL,1,100,2025-01-30_12-17-02-945889
1738264627.985643,899225.000,6425,1,TL,1,100,2025-01-30_12-17-07-975924
1738264633.071836,904311.000,7219,1,TL,1,100,2025-01-30_12-17-08-041593
1738264633.102837,904342.000,7222,1,TL,1,100,2025-01-30_12-17-13-093160
1738264638.184029,909423.000,8021,1,TL,1,100,2025-01-30_12-17-13-129740
1738264638.209030,909448.000,8024,1,TL,1,100,2025-01-30_12-17-18-197953
1738264643.320224,914559.000,8834,1,TL,1,100,2025-01-30_12-17-18-248009
1738264648.451419,919690.000,9631,1,TL,1,100,2025-01-30_12-17-23-354148
1738264648.454419,919693.000,9633,1,TL,1,100,2025-01-30_12-17-23-466473
1738264648.474420,919713.000,9636,1,TL,1,100,2025-01-30_12-17-28-464873
1738264653.560613,924799.000,10427,1,TL,1,100,2025-01-30_12-17-28-537984
1738264653.594614,924833.000,10430,1,TL,1,100,2025-01-30_12-17-33-581020
1738264658.669806,929908.000,11211,1,TL,1,100,2025-01-30_12-17-33-631957
1738264658.700808,929939.000,11214,1,TL,1,100,2025-01-30_12-17-38-691227
1738264663.781000,935019.000,11988,1,TL,1,100,2025-01-30_12-17-38-730245
1738264663.797001,935035.000,11991,1,TL,1,100,2025-01-30_12-17-43-790161
1738264668.889194,940127.000,12783,1,TL,1,100,2025-01-30_12-17-43-831026
1738264668.970197,940208.000,12786,1,TL,1,100,2025-01-30_12-17-48-952161
1738264674.026389,945264.000,13523,1,TL,1,100,2025-01-30_12-17-49-005883
1738264674.047390,945285.000,13526,1,TL,1,100,2025-01-30_12-17-54-040543
1738264679.134583,950372.000,14318,1,TL,1,100,2025-01-30_12-17-54-112413
1738264679.159583,950397.000,14321,1,TL,1,100,2025-01-30_12-17-59-148255
1738264684.277777,955515.000,15131,1,TL,1,100,2025-01-30_12-17-59-218547
1738264684.303778,955541.000,15134,1,TL,1,100,2025-01-30_12-18-04-286158
1738264689.385971,960623.000,15937,1,TL,1,100,2025-01-30_12-18-04-424544
1738264689.480975,960718.000,15940,1,TL,1,100,2025-01-30_12-18-09-462232
1738264694.494165,965731.000,16724,1,TL,1,100,2025-01-30_12-18-09-530011
1738264694.561167,965798.000,16727,1,TL,1,100,2025-01-30_12-18-14-554926
1738264699.605359,970842.000,17512,1,TL,1,100,2025-01-30_12-18-14-595627
1738264699.622360,970859.000,17515,1,TL,1,100,2025-01-30_12-18-19-615323
1738264704.711552,975948.000,18302,1,TL,1,100,2025-01-30_12-18-19-701824
1738264704.731553,975968.000,18305,1,TL,1,100,2025-01-30_12-18-24-723842
1738264709.819746,981056.000,19101,1,TL,1,100,2025-01-30_12-18-24-788908
1738264709.857748,981094.000,19104,1,TL,1,100,2025-01-30_12-18-29-831205
1738264714.950941,986187.000,19891,1,TL,1,100,2025-01-30_12-18-34-943613
1738264720.036134,991272.000,20682,1,TL,1,100,2025-01-30_12-18-34-987766
1738264720.063135,991299.000,20685,1,TL,1,100,2025-01-30_12-18-40-054892
1738264725.144327,996380.000,21468,1,TL,1,100,2025-01-30_12-18-40-098991
1738264725.164328,996400.000,21471,1,TL,1,100,2025-01-30_12-18-45-157455
1738264730.252521,1001488.000,22255,1,TL,1,100,2025-01-30_12-18-45-205296
1738264730.279522,1001515.000,22258,1,TL,1,100,2025-01-30_12-18-50-271889
1738264735.363715,1006599.000,23050,1,TL,1,100,2025-01-30_12-18-50-315878
1738264735.437718,1006673.000,23053,1,TL,1,100,2025-01-30_12-18-55-415529
1738264740.471909,1011707.000,23837,1,TL,1,100,2025-01-30_12-18-55-476481
1738264740.536911,1011772.000,23840,1,TL,1,100,2025-01-30_12-19-00-519290
1738264745.580102,1016815.000,24634,1,TL,1,100,2025-01-30_12-19-00-569823
1738264745.606103,1016841.000,24637,1,TL,1,100,2025-01-30_12-19-05-598146
1738264750.688296,1021923.000,25424,1,TL,1,100,2025-01-30_12-19-05-652566
1738264750.710297,1021945.000,25427,1,TL,1,100,2025-01-30_12-19-10-701587
1738264755.796490,1027031.000,26221,1,TL,1,100,2025-01-30_12-19-10-746423
1738264755.816491,1027051.000,26224,1,TL,1,100,2025-01-30_12-19-15-808927
1738264760.906684,1032141.000,27012,1,TL,1,100,2025-01-30_12-19-16-055516
1738264760.989687,1032224.000,27015,1,TL,1,100,2025-01-30_12-19-20-980671
1738264766.015877,1037250.000,27813,1,TL,1,100,2025-01-30_12-19-21-032395
1738264766.054879,1037289.000,27816,1,TL,1,100,2025-01-30_12-19-26-036734
1738264771.124071,1042358.000,28609,1,TL,1,100,2025-01-30_12-19-26-105452
1738264771.174073,1042408.000,28612,1,TL,1,100,2025-01-30_12-19-31-156271
1738264776.232265,1047466.000,29406,1,TL,1,100,2025-01-30_12-19-31-210926
1738264776.254266,1047488.000,29409,1,TL,1,100,2025-01-30_12-19-36-246177
1738264781.373460,1052607.000,30219,1,TL,1,100,2025-01-30_12-19-36-297264
1738264786.507654,1057741.000,31020,1,TL,1,100,2025-01-30_12-19-41-630764
1738264786.510655,1057744.000,31022,1,TL,1,100,2025-01-30_12-19-41-634794
