RD,TS_received,TS_sent,AK,RoundTrip,
684035,684049,2025-01-30_12-13-32-794847,684050,14,
689157,689257,2025-01-30_12-13-38-001393,689258,100,
694279,694296,2025-01-30_12-13-43-041917,694298,17,
699407,699430,2025-01-30_12-13-48-173440,699431,23,
704514,704529,2025-01-30_12-13-53-275192,704530,15,
709623,709649,2025-01-30_12-13-58-387333,709654,26,
714822,714841,2025-01-30_12-14-03-585897,714842,19,
719932,719947,2025-01-30_12-14-08-693648,719948,15,
725067,730205,2025-01-30_12-14-13-895507,730207,5138,
730214,730239,2025-01-30_12-14-18-981997,730241,25,
735313,735332,2025-01-30_12-14-24-076074,735333,19,
740432,740451,2025-01-30_12-14-29-194565,740452,19,
745559,745574,2025-01-30_12-14-34-320419,745575,15,
750682,750696,2025-01-30_12-14-39-444696,750697,14,
755804,755818,2025-01-30_12-14-44-566667,755819,14,
760931,760946,2025-01-30_12-14-49-694004,760948,15,
766038,766058,2025-01-30_12-14-54-799941,766063,20,
771161,771229,2025-01-30_12-14-59-969883,771231,68,
776294,776307,2025-01-30_12-15-05-056305,776309,13,
781415,781465,2025-01-30_12-15-10-211273,781467,50,
786534,786553,2025-01-30_12-15-15-296622,786554,19,
791654,791706,2025-01-30_12-15-20-454276,791707,52,
796786,796798,2025-01-30_12-15-25-548144,796799,12,
801894,801912,2025-01-30_12-15-30-657471,801914,18,
807013,807026,2025-01-30_12-15-35-776897,807030,13,
812142,812226,2025-01-30_12-15-40-960143,812227,84,
817274,817292,2025-01-30_12-15-46-039599,817293,18,
822405,822430,2025-01-30_12-15-51-172422,822431,25,
827525,827542,2025-01-30_12-15-56-292072,827544,17,
832633,832687,2025-01-30_12-16-01-421810,832688,54,
837764,837780,2025-01-30_12-16-06-531201,837782,16,
842898,842913,2025-01-30_12-16-11-664199,842914,15,
848022,848041,2025-01-30_12-16-16-789722,848042,19,
853149,853214,2025-01-30_12-16-21-966492,853216,65,
858284,858302,2025-01-30_12-16-27-051360,858307,18,
863407,863426,2025-01-30_12-16-32-177411,863427,19,
868515,868532,2025-01-30_12-16-37-284235,868533,17,
873652,873705,2025-01-30_12-16-42-451365,873706,53,
878760,878779,2025-01-30_12-16-47-532379,878780,19,
883868,883899,2025-01-30_12-16-52-640335,883904,31,
888975,888991,2025-01-30_12-16-57-744262,888992,16,
894082,894143,2025-01-30_12-17-02-875257,894145,61,
899204,899225,2025-01-30_12-17-07-975924,899226,21,
904316,904342,2025-01-30_12-17-13-093160,904343,26,
909425,909448,2025-01-30_12-17-18-197953,909449,23,
914561,919690,2025-01-30_12-17-23-354148,919692,5129,
919695,919713,2025-01-30_12-17-28-464873,919714,18,
924800,924833,2025-01-30_12-17-33-581020,924834,33,
929914,929939,2025-01-30_12-17-38-691227,929940,25,
935021,935035,2025-01-30_12-17-43-790161,935037,14,
940130,940208,2025-01-30_12-17-48-952161,940210,78,
945266,945285,2025-01-30_12-17-54-040543,945287,19,
950377,950397,2025-01-30_12-17-59-148255,950398,20,
955517,955541,2025-01-30_12-18-04-286158,955542,24,
960624,960718,2025-01-30_12-18-09-462232,960723,94,
965736,965798,2025-01-30_12-18-14-554926,965804,62,
970844,970859,2025-01-30_12-18-19-615323,970860,15,
975950,975968,2025-01-30_12-18-24-723842,975969,18,
981059,981094,2025-01-30_12-18-29-831205,981096,35,
986163,986187,2025-01-30_12-18-34-943613,986189,24,
991274,991299,2025-01-30_12-18-40-054892,991300,25,
996382,996400,2025-01-30_12-18-45-157455,996401,18,
1001493,1001515,2025-01-30_12-18-50-271889,1001519,22,
1006601,1006673,2025-01-30_12-18-55-415529,1006674,72,
1011710,1011772,2025-01-30_12-19-00-519290,1011773,62,
1016817,1016841,2025-01-30_12-19-05-598146,1016843,24,
1021925,1021945,2025-01-30_12-19-10-701587,1021947,20,
1027036,1027051,2025-01-30_12-19-15-808927,1027052,15,
1032145,1032224,2025-01-30_12-19-20-980671,1032225,79,
1037253,1037289,2025-01-30_12-19-26-036734,1037291,36,
1042360,1042408,2025-01-30_12-19-31-156271,1042410,48,
1047468,1047488,2025-01-30_12-19-36-246177,1047490,20,
1052609,1057741,2025-01-30_12-19-41-630764,1057743,5132,
1057747,1057768,2025-01-30_12-19-46-524314,1057769,21,
1062862,1062880,2025-01-30_12-19-51-640951,1062886,18,
1067970,1067992,2025-01-30_12-19-56-749196,1067994,22,
1073076,1078209,2025-01-30_12-20-01-875714,1078210,5133,
1078214,1078236,2025-01-30_12-20-06-994209,1078237,22,
1083345,1083359,2025-01-30_12-20-12-119036,1083364,14,
1088477,1088497,2025-01-30_12-20-17-252113,1088498,20,
1093585,1093674,2025-01-30_12-20-22-419246,1093675,89,
1098714,1098731,2025-01-30_12-20-27-491920,1098736,17,
1103822,1103845,2025-01-30_12-20-32-606472,1103847,23,
1108935,1108956,2025-01-30_12-20-37-715962,1108957,21,
1114068,1119202,2025-01-30_12-20-42-914927,1119204,5134,
1119207,1124310,2025-01-30_12-20-48-054482,1124311,5103,
1124315,1124333,2025-01-30_12-20-53-091263,1124334,18,
1129433,1129454,2025-01-30_12-20-58-211483,1129455,21,
1134575,1134652,2025-01-30_12-21-03-414345,1134654,77,
1139713,1144863,2025-01-30_12-21-08-490581,1144866,5150,
1144869,1144891,2025-01-30_12-21-13-653516,1144893,22,
1149999,1150013,2025-01-30_12-21-18-776769,1150015,14,
1155107,1160255,2025-01-30_12-21-24-033270,1160256,5148,
1160263,1160278,2025-01-30_12-21-29-040849,1160279,15,
1165399,1165457,2025-01-30_12-21-34-209503,1165458,58,
1170533,1175666,2025-01-30_12-21-39-427829,1175667,5133,
1175671,1180774,2025-01-30_12-21-44-503295,1180775,5103,
1180782,1180817,2025-01-30_12-21-49-580121,1180821,35,
1185909,1185927,2025-01-30_12-21-54-687341,1185928,18,
1191020,1196139,2025-01-30_12-21-59-798877,1196141,5119,
1196144,1201266,2025-01-30_12-22-05-155995,1201268,5122,
1201274,1201366,2025-01-30_12-22-10-123813,1201368,92,
1206406,1206420,2025-01-30_12-22-15-185306,1206422,14,
1211532,1216638,2025-01-30_12-22-20-359188,1216640,5106,
1216647,1216671,2025-01-30_12-22-25-432374,1216673,24,
1221751,1226897,2025-01-30_12-22-30-533419,1226899,5146,
1226904,1226942,2025-01-30_12-22-35-704556,1226943,38,
1232035,1232123,2025-01-30_12-22-40-820387,1232124,88,
1237149,1242276,2025-01-30_12-22-46-012940,1242277,5127,
1242285,1242304,2025-01-30_12-22-51-067061,1242308,19,
1247416,1247444,2025-01-30_12-22-56-206932,1247446,28,
1252524,1252567,2025-01-30_12-23-01-326176,1252568,43,
1257668,1257682,2025-01-30_12-23-06-448459,1257684,14,
1262776,1262792,2025-01-30_12-23-11-558720,1262793,16,
1267899,1267922,2025-01-30_12-23-16-689746,1267924,23,
1273026,1273042,2025-01-30_12-23-21-806390,1273044,16,
1278153,1283293,2025-01-30_12-23-27-003858,1283296,5140,
1283299,1283372,2025-01-30_12-23-32-122489,1283373,73,
1288404,1288464,2025-01-30_12-23-37-213406,1288465,60,
1293512,1293530,2025-01-30_12-23-42-294720,1293532,18,
1298623,1303749,2025-01-30_12-23-47-516497,1303751,5126,
1303758,1303849,2025-01-30_12-23-52-568356,1303851,91,
1308880,1308894,2025-01-30_12-23-57-661834,1308895,14,
1313987,1314013,2025-01-30_12-24-02-774220,1314015,26,
1319095,1324201,2025-01-30_12-24-07-938132,1324202,5106,
1324210,1329311,2025-01-30_12-24-13-177604,1329314,5101,
1329318,1329340,2025-01-30_12-24-18-103995,1329341,22,
1334454,1334472,2025-01-30_12-24-23-239491,1334474,18,
1339564,1339619,2025-01-30_12-24-28-359809,1339620,55,
1344673,1344688,2025-01-30_12-24-33-456834,1344689,15,
1349780,1349805,2025-01-30_12-24-38-575240,1349807,25,
1354890,1354910,2025-01-30_12-24-43-674826,1354912,20,
1359996,1360023,2025-01-30_12-24-48-791010,1360024,27,
1365104,1370243,2025-01-30_12-24-54-035742,1370244,5139,
1370247,1370260,2025-01-30_12-24-59-032007,1370262,13,
1375354,1375382,2025-01-30_12-25-04-152351,1375383,28,
1380461,1380477,2025-01-30_12-25-09-245028,1380481,16,
1385569,1385634,2025-01-30_12-25-14-364880,1385635,65,
1390681,1390747,2025-01-30_12-25-19-510734,1390749,66,
1395789,1395807,2025-01-30_12-25-24-577108,1395808,18,
1400896,1400915,2025-01-30_12-25-29-685568,1400919,19,
1406030,1406052,2025-01-30_12-25-34-819957,1406054,22,
1411138,1416245,2025-01-30_12-25-40-016461,1416246,5107,
1416253,1416281,2025-01-30_12-25-45-053751,1416283,28,
1421359,1421384,2025-01-30_12-25-50-155372,1421385,25,
1426518,1426534,2025-01-30_12-25-55-307125,1426536,16,
1431626,1431711,2025-01-30_12-26-00-479032,1431716,85,
1436734,1436750,2025-01-30_12-26-05-523250,1436751,16,
1441841,1441862,2025-01-30_12-26-10-632307,1441863,21,
1446949,1446974,2025-01-30_12-26-15-739890,1446976,25,
1452060,1452144,2025-01-30_12-26-20-908761,1452145,84,
1457173,1462294,2025-01-30_12-26-25-989949,1462299,5121,
1462303,1462341,2025-01-30_12-26-31-109240,1462342,38,
1467408,1467472,2025-01-30_12-26-36-237597,1467474,64,
1472516,1477625,2025-01-30_12-26-41-500474,1477627,5109,
1477634,1482759,2025-01-30_12-26-46-452666,1482764,5125,
1482768,1482799,2025-01-30_12-26-51-571236,1482804,31,
1487872,1487887,2025-01-30_12-26-56-662452,1487889,15,
1493005,1493043,2025-01-30_12-27-01-815955,1493044,38,
1498137,1498190,2025-01-30_12-27-06-964112,1498192,53,
1503274,1508403,2025-01-30_12-27-12-064934,1508404,5129,
1508408,1508424,2025-01-30_12-27-17-198597,1508429,16,
1513514,1513534,2025-01-30_12-27-22-306963,1513536,20,
1518635,1518676,2025-01-30_12-27-27-447925,1518681,41,
1523763,1523780,2025-01-30_12-27-32-556441,1523781,17,
1528882,1528908,2025-01-30_12-27-37-684722,1528909,26,
1534000,1534040,2025-01-30_12-27-42-800032,1534041,40,
1539121,1539173,2025-01-30_12-27-47-943849,1539174,52,
1544227,1544244,2025-01-30_12-27-53-019488,1544245,17,
1549352,1549372,2025-01-30_12-27-58-145645,1549373,20,
1554483,1554502,2025-01-30_12-28-03-277008,1554504,19,
1559625,1564764,2025-01-30_12-28-08-452553,1564768,5139,
1564772,1564813,2025-01-30_12-28-13-587538,1564814,41,
1569906,1569930,2025-01-30_12-28-18-701800,1569931,24,
1575013,1580136,2025-01-30_12-28-23-834030,1580141,5123,
1580145,
