LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738263920.610816,191877.000,27877,1,EA,1,100,0.052628
1738263920.677819,191944.000,27891,2,EA,1,100,0.052696
1738263920.744821,192011.000,27891,2,EA,1,100,0.052758
1738263920.810824,192077.000,27909,1,EA,1,100,0.052801
1738263920.877826,192144.000,27925,2,EA,1,100,0.052853
1738263920.944829,192211.000,27925,2,EA,1,100,0.052909
1738263921.010831,192277.000,27948,1,EA,1,100,0.052965
1738263921.077334,192343.500,27964,2,EA,1,100,0.053034
1738263921.143836,192410.000,27964,2,EA,1,100,0.053071
1738263921.210839,192477.000,27980,1,EA,1,100,0.053091
1738263921.277341,192543.500,27996,2,EA,1,100,0.053113
1738263921.343844,192610.000,27996,2,EA,1,100,0.053154
1738263921.410846,192677.000,28014,1,EA,1,100,0.053213
1738263921.477349,192743.500,28028,2,EA,1,100,0.053285
1738263921.543851,192810.000,28028,2,EA,1,100,0.053337
1738263921.610854,192877.000,28045,1,EA,1,100,0.053372
1738263921.677356,192943.500,28060,2,EA,1,100,0.053394
1738263921.743859,193010.000,28060,2,EA,1,100,0.053457
1738263921.810862,193077.000,28076,1,EA,1,100,0.053557
1738263921.877364,193143.500,28093,2,EA,1,100,0.053650
1738263921.943866,193210.000,28093,2,EA,1,100,0.053716
1738263922.010869,193277.000,28109,1,EA,1,100,0.053808
1738263922.077372,193343.500,28124,2,EA,1,100,0.053913
1738263922.143874,193410.000,28124,2,EA,1,100,0.053967
1738263922.210877,193477.000,28142,1,EA,1,100,0.053996
1738263922.277379,193543.500,28158,2,EA,1,100,0.054036
1738263922.343882,193610.000,28158,2,EA,1,100,0.054067
1738263922.410884,193677.000,28177,1,EA,1,100,0.054081
1738263922.477387,193743.500,28192,2,EA,1,100,0.054072
1738263922.543889,193810.000,28192,2,EA,1,100,0.054038
1738263922.610892,193877.000,28209,2,EA,1,100,0.054148
1738263922.677894,193944.000,28209,2,EA,1,100,0.054251
1738263922.743897,194010.000,28224,1,EA,1,100,0.054205
1738263922.810899,194077.000,28239,2,EA,1,100,0.054137
1738263922.877902,194144.000,28239,2,EA,1,100,0.054114
1738263922.943904,194210.000,28255,1,EA,1,100,0.054111
1738263923.010907,194277.000,28271,2,EA,1,100,0.054134
1738263923.077909,194344.000,28271,2,EA,1,100,0.054153
1738263923.143912,194410.000,28286,1,EA,1,100,0.054180
1738263923.210915,194477.000,28302,2,EA,1,100,0.054215
1738263923.277917,194544.000,28302,2,EA,1,100,0.054245
1738263923.343920,194610.000,28319,1,EA,1,100,0.054285
1738263923.410922,194677.000,28335,2,EA,1,100,0.054354
