LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1738265316.450840,1590205.333,48469,3,AY,1,100,-0.055
1738265316.492955,1590245.000,48469,3,AY,1,100,-0.043
1738265316.542856,1590292.000,48484,2,AY,1,100,-0.055
1738265316.592756,1590339.000,48484,2,AY,1,100,-0.057
1738265316.635225,1590379.000,48506,4,AY,1,100,-0.052
1738265316.677694,1590419.000,48506,4,AY,1,100,-0.054
1738265316.720162,1590459.000,48506,4,AY,1,100,-0.057
1738265316.762631,1590499.000,48506,4,AY,1,100,-0.051
1738265316.805099,1590539.000,48521,2,AY,1,100,-0.055
1738265316.847568,1590579.000,48521,2,AY,1,100,-0.056
1738265316.890037,1590619.000,48536,3,AY,1,100,-0.053
1738265316.932505,1590659.000,48536,3,AY,1,100,-0.051
1738265316.974974,1590699.000,48536,3,AY,1,100,-0.049
1738265317.017442,1590739.000,48552,2,AY,1,100,-0.055
1738265317.059911,1590779.000,48552,2,AY,1,100,-0.053
1738265317.102380,1590819.000,48568,3,AY,1,100,-0.052
1738265317.144848,1590859.000,48568,3,AY,1,100,-0.056
1738265317.187317,1590899.000,48568,3,AY,1,100,-0.051
1738265317.229785,1590939.000,48583,2,AY,1,100,-0.051
1738265317.272254,1590979.000,48583,2,AY,1,100,-0.052
1738265317.314723,1591019.000,48599,3,AY,1,100,-0.052
1738265317.357191,1591059.000,48599,3,AY,1,100,-0.058
1738265317.399660,1591099.000,48599,3,AY,1,100,-0.056
1738265317.442129,1591139.000,48614,2,AY,1,100,-0.052
1738265317.484597,1591179.000,48614,2,AY,1,100,-0.052
1738265317.527066,1591219.000,48630,3,AY,1,100,-0.053
1738265317.569534,1591259.000,48630,3,AY,1,100,-0.054
1738265317.612003,1591299.000,48630,3,AY,1,100,-0.055
1738265317.654472,1591339.000,48646,2,AY,1,100,-0.053
1738265317.696940,1591379.000,48646,2,AY,1,100,-0.060
1738265317.744009,1591423.333,48661,3,AY,1,100,-0.055
1738265317.791079,1591467.667,48661,3,AY,1,100,-0.056
1738265317.838148,1591512.000,48661,3,AY,1,100,-0.058
1738265317.880617,1591552.000,48676,2,AY,1,100,-0.052
1738265317.923086,1591592.000,48676,2,AY,1,100,-0.051
1738265317.965554,1591632.000,48692,3,AY,1,100,-0.051
1738265318.008023,1591672.000,48692,3,AY,1,100,-0.054
1738265318.050491,1591712.000,48692,3,AY,1,100,-0.055
1738265318.092960,1591752.000,48708,2,AY,1,100,-0.056
1738265318.135429,1591792.000,48708,2,AY,1,100,-0.055
1738265318.177897,1591832.000,48723,3,AY,1,100,-0.053
1738265318.220366,1591872.000,48723,3,AY,1,100,-0.052
1738265318.262835,1591912.000,48723,3,AY,1,100,-0.051
1738265318.305303,1591952.000,48738,2,AY,1,100,-0.050
1738265318.347772,1591992.000,48738,2,AY,1,100,-0.049
1738265318.390240,1592032.000,48755,3,AY,1,100,-0.057
1738265318.432709,1592072.000,48755,3,AY,1,100,-0.058
1738265318.475178,1592112.000,48755,3,AY,1,100,-0.054
1738265318.517646,1592152.000,48770,3,AY,1,100,-0.053
1738265318.560115,1592192.000,48770,3,AY,1,100,-0.053
1738265318.602583,1592232.000,48770,3,AY,1,100,-0.054
1738265318.645052,1592272.000,48786,2,AY,1,100,-0.051
1738265318.687521,1592312.000,48786,2,AY,1,100,-0.051
1738265318.729989,1592352.000,48801,3,AY,1,100,-0.049
1738265318.772458,1592392.000,48801,3,AY,1,100,-0.050
1738265318.814926,1592432.000,48801,3,AY,1,100,-0.051
1738265318.857395,1592472.000,48817,2,AY,1,100,-0.053
1738265318.899864,1592512.000,48817,2,AY,1,100,-0.052
1738265318.949234,1592558.500,48832,2,AY,1,100,-0.052
1738265318.998603,1592605.000,48832,2,AY,1,100,-0.049
1738265319.041072,1592645.000,48849,3,AY,1,100,-0.052
1738265319.083540,1592685.000,48849,3,AY,1,100,-0.052
1738265319.126009,1592725.000,48849,3,AY,1,100,-0.054
1738265319.168478,1592765.000,48863,2,AY,1,100,-0.053
1738265319.210946,1592805.000,48863,2,AY,1,100,-0.053
1738265319.253415,1592845.000,48879,3,AY,1,100,-0.053
1738265319.295883,1592885.000,48879,3,AY,1,100,-0.050
1738265319.338352,1592925.000,48879,3,AY,1,100,-0.052
1738265319.380821,1592965.000,48894,3,AY,1,100,-0.055
1738265319.423289,1593005.000,48894,3,AY,1,100,-0.054
1738265319.465758,1593045.000,48894,3,AY,1,100,-0.053
1738265319.508227,1593085.000,48911,2,AY,1,100,-0.051
1738265319.550695,1593125.000,48911,2,AY,1,100,-0.058
1738265319.593164,1593165.000,48925,3,AY,1,100,-0.055
1738265319.635633,1593205.000,48925,3,AY,1,100,-0.053
1738265319.678101,1593245.000,48925,3,AY,1,100,-0.052
1738265319.720570,1593285.000,48941,2,AY,1,100,-0.053
1738265319.763038,1593325.000,48941,2,AY,1,100,-0.054
1738265319.805507,1593365.000,48957,3,AY,1,100,-0.054
1738265319.847975,1593405.000,48957,3,AY,1,100,-0.059
1738265319.890444,1593445.000,48957,3,AY,1,100,-0.055
1738265319.932913,1593485.000,48973,2,AY,1,100,-0.058
1738265319.975381,1593525.000,48973,2,AY,1,100,-0.056
1738265320.017850,1593565.000,48987,3,AY,1,100,-0.057
1738265320.060318,1593605.000,48987,3,AY,1,100,-0.055
1738265320.102787,1593645.000,48987,3,AY,1,100,-0.058
1738265320.152157,1593691.500,49004,2,AY,1,100,-0.060
1738265320.201527,1593738.000,49004,2,AY,1,100,-0.061
1738265320.243995,1593778.000,49019,3,AY,1,100,-0.057
1738265320.286464,1593818.000,49019,3,AY,1,100,-0.059
1738265320.328933,1593858.000,49019,3,AY,1,100,-0.059
1738265320.371401,1593898.000,49035,2,AY,1,100,-0.059
1738265320.413870,1593938.000,49035,2,AY,1,100,-0.060
1738265320.456692,1593978.333,49049,3,AY,1,100,-0.060
1738265320.499515,1594018.667,49049,3,AY,1,100,-0.058
1738265320.542337,1594059.000,49049,3,AY,1,100,-0.060
1738265320.584806,1594099.000,49066,2,AY,1,100,-0.062
1738265320.627275,1594139.000,49066,2,AY,1,100,-0.061
1738265320.669743,1594179.000,49081,3,AY,1,100,-0.059
1738265320.712212,1594219.000,49081,3,AY,1,100,-0.062
1738265320.754680,1594259.000,49081,3,AY,1,100,-0.066
1738265320.797149,1594299.000,49097,2,AY,1,100,-0.061
1738265320.839617,1594339.000,49097,2,AY,1,100,-0.060
1738265320.881732,1594378.667,49113,3,AY,1,100,-0.063
1738265320.923847,1594418.333,49113,3,AY,1,100,-0.063
1738265320.965962,1594458.000,49113,3,AY,1,100,-0.063
1738265321.008961,1594498.500,49130,2,AY,1,100,-0.062
1738265321.051961,1594539.000,49130,2,AY,1,100,-0.063
1738265321.094075,1594578.667,49145,3,AY,1,100,-0.066
1738265321.136190,1594618.333,49145,3,AY,1,100,-0.066
1738265321.178305,1594658.000,49145,3,AY,1,100,-0.064
1738265321.220773,1594698.000,49162,2,AY,1,100,-0.067
1738265321.263242,1594738.000,49162,2,AY,1,100,-0.063
1738265321.313143,1594785.000,49177,2,AY,1,100,-0.066
1738265321.363043,1594832.000,49177,2,AY,1,100,-0.064
1738265321.405512,1594872.000,49192,3,AY,1,100,-0.068
1738265321.447980,1594912.000,49192,3,AY,1,100,-0.067
1738265321.490449,1594952.000,49192,3,AY,1,100,-0.066
1738265321.532918,1594992.000,49208,3,AY,1,100,-0.064
1738265321.575386,1595032.000,49208,3,AY,1,100,-0.063
1738265321.617855,1595072.000,49208,3,AY,1,100,-0.066
1738265321.660324,1595112.000,49224,2,AY,1,100,-0.069
1738265321.702792,1595152.000,49224,2,AY,1,100,-0.069
1738265321.745261,1595192.000,49239,3,AY,1,100,-0.068
1738265321.787729,1595232.000,49239,3,AY,1,100,-0.068
1738265321.830198,1595272.000,49239,3,AY,1,100,-0.069
1738265321.872667,1595312.000,49254,2,AY,1,100,-0.065
1738265321.915135,1595352.000,49254,2,AY,1,100,-0.068
1738265321.957604,1595392.000,49270,3,AY,1,100,-0.068
1738265322.000072,1595432.000,49270,3,AY,1,100,-0.068
1738265322.042541,1595472.000,49270,3,AY,1,100,-0.066
1738265322.084744,1595511.750,49291,4,AY,1,100,-0.069
1738265322.126947,1595551.500,49291,4,AY,1,100,-0.068
1738265322.169151,1595591.250,49291,4,AY,1,100,-0.070
1738265322.211354,1595631.000,49291,4,AY,1,100,-0.069
1738265322.254353,1595671.500,49307,2,AY,1,100,-0.069
1738265322.297353,1595712.000,49307,2,AY,1,100,-0.069
1738265322.339821,1595752.000,49323,3,AY,1,100,-0.070
1738265322.382290,1595792.000,49323,3,AY,1,100,-0.069
1738265322.424759,1595832.000,49323,3,AY,1,100,-0.070
1738265322.466696,1595871.500,49338,2,AY,1,100,-0.071
1738265322.508634,1595911.000,49338,2,AY,1,100,-0.070
1738265322.556057,1595955.667,49353,3,AY,1,100,-0.072
1738265322.603481,1596000.333,49353,3,AY,1,100,-0.068
1738265322.650904,1596045.000,49353,3,AY,1,100,-0.071
1738265322.693372,1596085.000,49369,2,AY,1,100,-0.073
1738265322.735841,1596125.000,49369,2,AY,1,100,-0.071
1738265322.778310,1596165.000,49385,3,AY,1,100,-0.073
1738265322.820778,1596205.000,49385,3,AY,1,100,-0.071
1738265322.863247,1596245.000,49385,3,AY,1,100,-0.071
1738265322.905716,1596285.000,49400,2,AY,1,100,-0.071
1738265322.948184,1596325.000,49400,2,AY,1,100,-0.071
1738265322.990653,1596365.000,49416,3,AY,1,100,-0.078
1738265323.033121,1596405.000,49416,3,AY,1,100,-0.071
1738265323.075590,1596445.000,49416,3,AY,1,100,-0.077
1738265323.118059,1596485.000,49431,2,AY,1,100,-0.074
1738265323.160527,1596525.000,49431,2,AY,1,100,-0.075
1738265323.202996,1596565.000,49447,3,AY,1,100,-0.073
1738265323.245465,1596605.000,49447,3,AY,1,100,-0.076
1738265323.287933,1596645.000,49447,3,AY,1,100,-0.079
1738265323.330402,1596685.000,49463,2,AY,1,100,-0.074
1738265323.372870,1596725.000,49463,2,AY,1,100,-0.074
1738265323.415339,1596765.000,49478,3,AY,1,100,-0.075
1738265323.457808,1596805.000,49478,3,AY,1,100,-0.076
1738265323.500276,1596845.000,49478,3,AY,1,100,-0.077
1738265323.542745,1596885.000,49493,2,AY,1,100,-0.077
1738265323.585213,1596925.000,49493,2,AY,1,100,-0.077
1738265323.627682,1596965.000,49509,3,AY,1,100,-0.076
1738265323.670151,1597005.000,49509,3,AY,1,100,-0.075
1738265323.712619,1597045.000,49509,3,AY,1,100,-0.077
1738265323.761989,1597091.500,49525,2,AY,1,100,-0.076
1738265323.811359,1597138.000,49525,2,AY,1,100,-0.081
1738265323.853827,1597178.000,49541,3,AY,1,100,-0.078
1738265323.896296,1597218.000,49541,3,AY,1,100,-0.078
1738265323.938765,1597258.000,49541,3,AY,1,100,-0.076
1738265323.981233,1597298.000,49555,2,AY,1,100,-0.076
1738265324.023702,1597338.000,49555,2,AY,1,100,-0.078
1738265324.066170,1597378.000,49572,3,AY,1,100,-0.072
1738265324.108639,1597418.000,49572,3,AY,1,100,-0.078
1738265324.151108,1597458.000,49572,3,AY,1,100,-0.076
1738265324.193576,1597498.000,49587,2,AY,1,100,-0.077
1738265324.236045,1597538.000,49587,2,AY,1,100,-0.076
1738265324.278513,1597578.000,49603,3,AY,1,100,-0.074
1738265324.320982,1597618.000,49603,3,AY,1,100,-0.079
1738265324.363451,1597658.000,49603,3,AY,1,100,-0.070
1738265324.405919,1597698.000,49618,2,AY,1,100,-0.083
1738265324.448388,1597738.000,49618,2,AY,1,100,-0.075
1738265324.490857,1597778.000,49634,3,AY,1,100,-0.073
1738265324.533325,1597818.000,49634,3,AY,1,100,-0.075
1738265324.575794,1597858.000,49634,3,AY,1,100,-0.072
1738265324.618263,1597898.000,49649,3,AY,1,100,-0.081
1738265324.660731,1597938.000,49649,3,AY,1,100,-0.075
1738265324.703200,1597978.000,49649,3,AY,1,100,-0.084
1738265324.745668,1598018.000,49666,2,AY,1,100,-0.076
1738265324.788137,1598058.000,49666,2,AY,1,100,-0.087
1738265324.830606,1598098.000,49680,3,AY,1,100,-0.082
1738265324.873074,1598138.000,49680,3,AY,1,100,-0.094
1738265324.915543,1598178.000,49680,3,AY,1,100,-0.093
1738265324.965443,1598225.000,49696,2,AY,1,100,-0.085
1738265325.015344,1598272.000,49696,2,AY,1,100,-0.103
1738265325.057282,1598311.500,49711,2,AY,1,100,-0.119
1738265325.099220,1598351.000,49711,2,AY,1,100,-0.121
1738265325.141688,1598391.000,49728,3,AY,1,100,-0.134
1738265325.184157,1598431.000,49728,3,AY,1,100,-0.162
1738265325.226625,1598471.000,49728,3,AY,1,100,-0.178
1738265325.269094,1598511.000,49742,2,AY,1,100,-0.195
1738265325.311563,1598551.000,49742,2,AY,1,100,-0.200
1738265325.354031,1598591.000,49758,3,AY,1,100,-0.222
1738265325.396500,1598631.000,49758,3,AY,1,100,-0.279
1738265325.438968,1598671.000,49758,3,AY,1,100,-0.306
1738265325.481437,1598711.000,49774,3,AY,1,100,-0.337
1738265325.523906,1598751.000,49774,3,AY,1,100,-0.344
1738265325.566374,1598791.000,49774,3,AY,1,100,-0.365
1738265325.608843,1598831.000,49790,2,AY,1,100,-0.350
1738265325.651311,1598871.000,49790,2,AY,1,100,-0.337
1738265325.693780,1598911.000,49804,3,AY,1,100,-0.425
1738265325.736249,1598951.000,49804,3,AY,1,100,-0.403
1738265325.778717,1598991.000,49804,3,AY,1,100,-0.400
1738265325.821186,1599031.000,49821,2,AY,1,100,-0.348
1738265325.863654,1599071.000,49821,2,AY,1,100,-0.264
1738265325.906123,1599111.000,49836,3,AY,1,100,-0.321
1738265325.948592,1599151.000,49836,3,AY,1,100,-0.386
1738265325.991060,1599191.000,49836,3,AY,1,100,-0.438
1738265326.033529,1599231.000,49852,2,AY,1,100,-0.562
1738265326.075998,1599271.000,49852,2,AY,1,100,-0.540
1738265326.125367,1599317.500,49867,2,AY,1,100,-0.663
1738265326.174737,1599364.000,49867,2,AY,1,100,-0.710
1738265326.217206,1599404.000,49885,3,AY,1,100,-0.668
1738265326.259674,1599444.000,49885,3,AY,1,100,-0.712
1738265326.302143,1599484.000,49885,3,AY,1,100,-0.746
1738265326.344611,1599524.000,49900,2,AY,1,100,-0.767
1738265326.387080,1599564.000,49900,2,AY,1,100,-0.816
1738265326.429549,1599604.000,49916,3,AY,1,100,-0.836
1738265326.472017,1599644.000,49916,3,AY,1,100,-0.806
1738265326.514486,1599684.000,49916,3,AY,1,100,-0.831
1738265326.556955,1599724.000,49932,3,AY,1,100,-0.829
1738265326.599423,1599764.000,49932,3,AY,1,100,-0.773
1738265326.641892,1599804.000,49932,3,AY,1,100,-0.748
1738265326.684361,1599844.000,49947,2,AY,1,100,-0.732
1738265326.726829,1599884.000,49947,2,AY,1,100,-0.666
1738265326.769298,1599924.000,49962,3,AY,1,100,-0.664
1738265326.811766,1599964.000,49962,3,AY,1,100,-0.598
1738265326.854235,1600004.000,49962,3,AY,1,100,-0.641
1738265326.896703,1600044.000,49979,2,AY,1,100,-0.607
1738265326.939172,1600084.000,49979,2,AY,1,100,-0.578
1738265326.981641,1600124.000,49994,3,AY,1,100,-0.609
1738265327.024109,1600164.000,49994,3,AY,1,100,-0.585
1738265327.066578,1600204.000,49994,3,AY,1,100,-0.578
1738265327.109577,1600244.500,50009,2,AY,1,100,-0.561
1738265327.152577,1600285.000,50009,2,AY,1,100,-0.570
1738265327.195045,1600325.000,50025,3,AY,1,100,-0.580
1738265327.237514,1600365.000,50025,3,AY,1,100,-0.552
1738265327.279983,1600405.000,50025,3,AY,1,100,-0.524
1738265327.329352,1600451.500,50041,2,AY,1,100,-0.505
1738265327.378722,1600498.000,50041,2,AY,1,100,-0.457
1738265327.421191,1600538.000,50056,3,AY,1,100,-0.413
1738265327.463660,1600578.000,50056,3,AY,1,100,-0.425
1738265327.506128,1600618.000,50056,3,AY,1,100,-0.431
1738265327.548597,1600658.000,50078,3,AY,1,100,-0.448
1738265327.591065,1600698.000,50078,3,AY,1,100,-0.430
1738265327.633534,1600738.000,50078,3,AY,1,100,-0.369
1738265327.676003,1600778.000,50093,3,AY,1,100,-0.321
1738265327.718471,1600818.000,50093,3,AY,1,100,-0.321
1738265327.760940,1600858.000,50093,3,AY,1,100,-0.315
1738265327.803408,1600898.000,50108,2,AY,1,100,-0.377
1738265327.845877,1600938.000,50108,2,AY,1,100,-0.339
1738265327.888346,1600978.000,50124,3,AY,1,100,-0.371
1738265327.930814,1601018.000,50124,3,AY,1,100,-0.384
1738265327.973283,1601058.000,50124,3,AY,1,100,-0.389
1738265328.015751,1601098.000,50140,2,AY,1,100,-0.357
1738265328.058220,1601138.000,50140,2,AY,1,100,-0.333
1738265328.100689,1601178.000,50157,3,AY,1,100,-0.305
1738265328.143157,1601218.000,50157,3,AY,1,100,-0.281
1738265328.185626,1601258.000,50157,3,AY,1,100,-0.300
1738265328.228095,1601298.000,50172,3,AY,1,100,-0.292
1738265328.270563,1601338.000,50172,3,AY,1,100,-0.301
1738265328.313032,1601378.000,50172,3,AY,1,100,-0.292
1738265328.355500,1601418.000,50188,2,AY,1,100,-0.342
1738265328.397969,1601458.000,50188,2,AY,1,100,-0.286
1738265328.440438,1601498.000,50204,2,AY,1,100,-0.302
1738265328.482906,1601538.000,50204,2,AY,1,100,-0.295
