LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1738265309.655508,1583805.000,47463,1,SF,1,100,11.4088
1738265309.937925,1584071.000,47510,1,SF,1,100,11.2768
1738265310.292537,1584405.000,47558,1,SF,1,100,11.1464
1738265310.717224,1584805.000,47622,1,SF,1,100,11.0174
1738265310.999640,1585071.000,47672,1,SF,1,100,10.8900
1738265311.424326,1585471.000,47723,1,SF,1,100,10.7640
1738265311.707804,1585738.000,47773,1,SF,1,100,10.6395
1738265312.061355,1586071.000,47819,1,SF,1,100,10.5164
1738265312.486041,1586471.000,47881,1,SF,1,100,10.3948
1738265312.839593,1586804.000,47930,1,SF,1,100,10.2745
1738265313.123071,1587071.000,47977,1,SF,1,100,10.1556
1738265313.476622,1587404.000,48024,1,SF,1,100,10.0382
1738265313.901308,1587804.000,48086,1,SF,1,100,9.9220
1738265314.184786,1588071.000,48132,1,SF,1,100,9.8073
1738265314.538337,1588404.000,48179,1,SF,1,100,9.6938
1738265314.963023,1588804.000,48242,1,SF,1,100,9.5817
1738265315.316575,1589137.000,48288,1,SF,1,100,9.4708
1738265315.600052,1589404.000,48335,1,SF,1,100,9.3613
1738265315.953604,1589737.000,48383,1,SF,1,100,9.2530
1738265316.378290,1590137.000,48445,1,SF,1,100,9.1459
1738265316.732903,1590471.000,48498,1,SF,1,100,9.0401
1738265317.086454,1590804.000,48544,1,SF,1,100,8.9356
1738265317.369932,1591071.000,48592,1,SF,1,100,8.8322
1738265317.723483,1591404.000,48638,1,SF,1,100,8.7300
1738265318.148169,1591804.000,48700,1,SF,1,100,8.6290
1738265318.431647,1592071.000,48747,1,SF,1,100,8.5292
1738265318.785198,1592404.000,48794,1,SF,1,100,8.4306
1738265319.138750,1592737.000,48841,1,SF,1,100,8.3330
1738265319.563436,1593137.000,48903,1,SF,1,100,8.2366
1738265319.846914,1593404.000,48949,1,SF,1,100,8.1413
1738265320.200465,1593737.000,48996,1,SF,1,100,8.0472
1738265320.625151,1594137.000,49058,1,SF,1,100,7.9541
1738265320.908629,1594404.000,49105,1,SF,1,100,7.8621
1738265321.262180,1594737.000,49154,1,SF,1,100,7.7711
1738265321.615731,1595070.000,49200,1,SF,1,100,7.6812
1738265322.040418,1595470.000,49262,1,SF,1,100,7.5924
1738265322.323896,1595737.000,49299,1,SF,1,100,7.5045
1738265322.748582,1596137.000,49361,1,SF,1,100,7.4177
1738265323.030998,1596403.000,49409,1,SF,1,100,7.3319
1738265323.385611,1596737.000,49455,1,SF,1,100,7.2471
1738265323.810297,1597137.000,49517,1,SF,1,100,7.1633
1738265324.163848,1597470.000,49564,1,SF,1,100,7.0804
1738265324.447326,1597737.000,49611,1,SF,1,100,6.9985
1738265324.800877,1598070.000,49658,1,SF,1,100,6.9175
1738265325.225564,1598470.000,49720,1,SF,1,100,6.8375
1738265325.509042,1598737.000,49766,1,SF,1,100,6.7584
1738265325.862593,1599070.000,49813,1,SF,1,100,6.6802
1738265326.287279,1599470.000,49878,1,SF,1,100,6.6030
1738265326.640830,1599803.000,49924,1,SF,1,100,6.5266
1738265326.924308,1600070.000,49971,1,SF,1,100,6.4511
1738265327.277859,1600403.000,50017,1,SF,1,100,6.3764
1738265327.631411,1600736.000,50070,1,SF,1,100,6.3027
1738265327.986023,1601070.000,50116,1,SF,1,100,6.2298
1738265328.410710,1601470.000,50180,1,SF,1,100,6.1577
1738265328.693126,1601736.000,50228,1,SF,1,100,6.0865
1738265329.046677,1602069.000,50276,1,SF,1,100,6.0161
1738265329.471363,1602469.000,50338,1,SF,1,100,5.9465
1738265329.754841,1602736.000,50385,1,SF,1,100,5.8777
1738265330.108392,1603069.000,50432,1,SF,1,100,5.8097
1738265330.463005,1603403.000,50479,1,SF,1,100,5.7425
1738265330.887691,1603803.000,50541,1,SF,1,100,5.6760
1738265331.170108,1604069.000,50587,1,SF,1,100,5.6104
1738265331.524721,1604403.000,50636,1,SF,1,100,7.6277
1738265331.949407,1604803.000,50703,1,SF,1,100,9.6218
1738265332.302958,1605136.000,50749,1,SF,1,100,9.5104
1738265332.586436,1605403.000,50798,1,SF,1,100,11.4827
1738265332.939987,1605736.000,50844,1,SF,1,100,11.3498
1738265333.293538,1606069.000,50901,1,SF,1,100,13.3008
1738265333.647089,1606402.000,50947,1,SF,1,100,13.1469
1738265334.071776,1606802.000,51009,1,SF,1,100,12.9949
1738265334.426389,1607136.000,51058,1,SF,1,100,14.9268
1738265334.779940,1607469.000,51104,1,SF,1,100,14.7541
1738265335.063418,1607736.000,51152,1,SF,1,100,14.5834
1738265335.416969,1608069.000,51198,1,SF,1,100,14.4147
1738265335.841655,1608469.000,51262,1,SF,1,100,16.3302
1738265336.125133,1608736.000,51309,1,SF,1,100,16.1413
1738265336.478684,1609069.000,51355,1,SF,1,100,15.9546
1738265336.903370,1609469.000,51420,1,SF,1,100,15.7700
1738265337.256922,1609802.000,51467,1,SF,1,100,15.5876
1738265337.540400,1610069.000,51515,1,SF,1,100,15.4073
1738265337.893951,1610402.000,51565,1,SF,1,100,17.3113
1738265338.247502,1610735.000,51613,1,SF,1,100,19.1933
1738265338.602115,1611069.000,51665,1,SF,1,100,18.9713
1738265338.955666,1611402.000,51712,1,SF,1,100,18.7518
1738265339.380352,1611802.000,51774,1,SF,1,100,18.5349
1738265339.663830,1612069.000,51822,1,SF,1,100,18.3205
1738265340.017381,1612402.000,51870,1,SF,1,100,18.1085
1738265340.370933,1612735.000,51916,1,SF,1,100,17.8991
1738265340.795619,1613135.000,51978,1,SF,1,100,17.6920
1738265341.079097,1613402.000,52025,1,SF,1,100,17.4873
1738265341.432648,1613735.000,52073,1,SF,1,100,17.2850
1738265341.857334,1614135.000,52137,1,SF,1,100,19.1673
1738265342.140812,1614402.000,52185,1,SF,1,100,18.9456
1738265342.494363,1614735.000,52235,1,SF,1,100,18.7264
1738265342.847914,1615068.000,52282,1,SF,1,100,18.5098
1738265343.272601,1615468.000,52346,1,SF,1,100,18.2957
1738265343.556079,1615735.000,52393,1,SF,1,100,18.0841
1738265343.980765,1616135.000,52445,1,SF,1,100,17.8749
1738265344.263181,1616401.000,52492,1,SF,1,100,17.6681
1738265344.617794,1616735.000,52539,1,SF,1,100,17.4637
1738265345.042480,1617135.000,52601,1,SF,1,100,17.2617
1738265345.396031,1617468.000,52649,1,SF,1,100,17.0620
1738265345.679509,1617735.000,52697,1,SF,1,100,16.8646
1738265346.033061,1618068.000,52745,1,SF,1,100,16.6695
1738265346.457747,1618468.000,52807,1,SF,1,100,16.4767
1738265346.741225,1618735.000,52856,1,SF,1,100,16.2861
1738265347.094776,1619068.000,52902,1,SF,1,100,16.0977
1738265347.519462,1619468.000,52969,1,SF,1,100,15.9115
1738265347.873013,1619801.000,53018,1,SF,1,100,15.7274
1738265348.156491,1620068.000,53066,1,SF,1,100,15.5455
1738265348.510042,1620401.000,53113,1,SF,1,100,15.3656
1738265348.934728,1620801.000,53175,1,SF,1,100,15.1879
1738265349.218206,1621068.000,53222,1,SF,1,100,15.0122
1738265349.642893,1621468.000,53273,1,SF,1,100,14.8385
