LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738264443.211635,714458.000,43262,1,BV,1,100,3.88
1738264448.210825,719457.000,43997,1,BV,1,100,3.88
1738264453.211015,724457.000,44762,1,BV,1,100,3.88
1738264458.210204,729456.000,45540,1,BV,1,100,3.88
1738264463.210394,734456.000,46303,1,BV,1,100,3.88
1738264468.209583,739455.000,47061,1,BV,1,100,3.87
1738264473.209773,744455.000,47851,1,BV,1,100,3.88
1738264478.208962,749454.000,48626,1,BV,1,100,3.87
1738264483.209152,754454.000,49400,1,BV,1,100,3.88
1738264488.208342,759453.000,50157,1,BV,1,100,3.88
1738264493.208531,764453.000,50935,1,BV,1,100,3.87
1738264498.207721,769452.000,51696,1,BV,1,100,3.87
1738264503.207911,774452.000,52480,1,BV,1,100,3.88
1738264508.207100,779451.000,53262,1,BV,1,100,3.87
1738264513.207290,784451.000,54036,1,BV,1,100,3.87
1738264518.206479,789450.000,54816,1,BV,1,100,3.87
1738264523.206669,794450.000,55609,1,BV,1,100,3.87
1738264528.205859,799449.000,56377,1,BV,1,100,3.87
1738264533.206048,804449.000,57163,1,BV,1,100,3.87
1738264538.205238,809448.000,57933,1,BV,1,100,3.88
1738264543.205427,814448.000,58721,1,BV,1,100,3.87
1738264548.204617,819447.000,59509,1,BV,1,100,3.88
1738264553.204807,824447.000,60298,1,BV,1,100,3.88
1738264558.203996,829446.000,61063,1,BV,1,100,3.87
1738264563.204186,834446.000,61847,1,BV,1,100,3.87
1738264568.203376,839445.000,62635,1,BV,1,100,3.87
1738264573.203565,844445.000,63433,1,BV,1,100,3.87
1738264578.202755,849444.000,64201,1,BV,1,100,3.87
1738264583.202944,854444.000,64990,1,BV,1,100,3.87
1738264588.202134,859443.000,237,1,BV,1,100,3.87
1738264593.202323,864443.000,1008,1,BV,1,100,3.87
1738264598.201513,869442.000,1789,1,BV,1,100,3.87
1738264603.201703,874442.000,2595,1,BV,1,100,3.87
1738264608.200892,879441.000,3375,1,BV,1,100,3.87
1738264613.201082,884441.000,4155,1,BV,1,100,3.87
1738264618.200272,889440.000,4937,1,BV,1,100,3.87
1738264623.200461,894440.000,5693,1,BV,1,100,3.87
1738264628.199651,899439.000,6476,1,BV,1,100,3.87
1738264633.199840,904439.000,7255,1,BV,1,100,3.87
1738264638.199030,909438.000,8041,1,BV,1,100,3.87
1738264643.199220,914438.000,8832,1,BV,1,100,3.87
1738264648.198409,919437.000,9597,1,BV,1,100,3.87
1738264653.198599,924437.000,10378,1,BV,1,100,3.87
1738264658.197788,929436.000,11160,1,BV,1,100,3.86
1738264663.197978,934436.000,11923,1,BV,1,100,3.86
1738264668.197168,939435.000,12688,1,BV,1,100,3.86
1738264673.197357,944435.000,13411,1,BV,1,100,3.86
1738264678.196547,949434.000,14190,1,BV,1,100,3.86
1738264683.196737,954434.000,14970,1,BV,1,100,3.87
1738264688.195926,959433.000,15758,1,BV,1,100,3.86
1738264693.196116,964433.000,16532,1,BV,1,100,3.87
1738264698.195305,969432.000,17309,1,BV,1,100,3.86
1738264703.195495,974432.000,18080,1,BV,1,100,3.87
1738264708.194685,979431.000,18856,1,BV,1,100,3.86
1738264713.194874,984431.000,19638,1,BV,1,100,3.87
1738264718.194064,989430.000,20410,1,BV,1,100,3.86
1738264723.194253,994430.000,21185,1,BV,1,100,3.87
1738264728.193443,999429.000,21956,1,BV,1,100,3.86
1738264733.193633,1004429.000,22736,1,BV,1,100,3.86
1738264738.192822,1009428.000,23506,1,BV,1,100,3.86
1738264743.193012,1014428.000,24282,1,BV,1,100,3.86
1738264748.192201,1019427.000,25062,1,BV,1,100,3.86
1738264753.192391,1024427.000,25837,1,BV,1,100,3.86
1738264758.191581,1029426.000,26617,1,BV,1,100,3.85
1738264763.191770,1034426.000,27387,1,BV,1,100,3.86
1738264768.190960,1039425.000,28165,1,BV,1,100,3.86
1738264773.191149,1044425.000,28944,1,BV,1,100,3.86
1738264778.190339,1049424.000,29740,1,BV,1,100,3.86
1738264783.190529,1054424.000,30508,1,BV,1,100,3.86
1738264788.189718,1059423.000,31294,1,BV,1,100,3.85
1738264793.189908,1064423.000,32086,1,BV,1,100,3.86
1738264798.189097,1069422.000,32874,1,BV,1,100,3.85
1738264803.189287,1074422.000,33656,1,BV,1,100,3.85
1738264808.188477,1079421.000,34426,1,BV,1,100,3.85
1738264813.188666,1084421.000,35217,1,BV,1,100,3.85
1738264818.187856,1089420.000,35993,1,BV,1,100,3.85
1738264823.188046,1094420.000,36743,1,BV,1,100,3.85
1738264828.187235,1099419.000,37510,1,BV,1,100,3.85
1738264833.187425,1104419.000,38299,1,BV,1,100,3.85
1738264838.186614,1109418.000,39013,1,BV,1,100,3.85
1738264843.186804,1114418.000,39797,1,BV,1,100,3.85
1738264848.185994,1119417.000,40587,1,BV,1,100,3.85
1738264853.186183,1124417.000,41339,1,BV,1,100,3.85
1738264858.185373,1129416.000,42139,1,BV,1,100,3.85
1738264863.185562,1134416.000,42906,1,BV,1,100,3.85
1738264868.184752,1139415.000,43709,1,BV,1,100,3.85
1738264873.184942,1144415.000,44497,1,BV,1,100,3.85
1738264878.184131,1149414.000,45283,1,BV,1,100,3.85
1738264883.184321,1154414.000,46071,1,BV,1,100,3.84
1738264888.183511,1159413.000,46846,1,BV,1,100,3.85
1738264893.183700,1164413.000,47615,1,BV,1,100,3.84
1738264898.182890,1169412.000,48398,1,BV,1,100,3.84
1738264903.183079,1174412.000,49182,1,BV,1,100,3.85
1738264908.182269,1179411.000,49960,1,BV,1,100,3.85
1738264913.182459,1184411.000,50730,1,BV,1,100,3.84
1738264918.181648,1189410.000,51513,1,BV,1,100,3.84
1738264923.181838,1194410.000,52306,1,BV,1,100,3.85
1738264928.181027,1199409.000,53094,1,BV,1,100,3.85
1738264933.181217,1204409.000,53860,1,BV,1,100,3.85
1738264938.180407,1209408.000,54656,1,BV,1,100,3.84
1738264943.180596,1214408.000,55443,1,BV,1,100,3.84
1738264948.179786,1219407.000,56222,1,BV,1,100,3.84
1738264953.179976,1224407.000,57014,1,BV,1,100,3.84
1738264958.179165,1229406.000,57776,1,BV,1,100,3.85
1738264963.179355,1234406.000,58567,1,BV,1,100,3.84
1738264968.178544,1239405.000,59358,1,BV,1,100,3.84
1738264973.178734,1244405.000,60130,1,BV,1,100,3.84
1738264978.177923,1249404.000,60925,1,BV,1,100,3.83
1738264983.178113,1254404.000,61702,1,BV,1,100,3.84
1738264988.177303,1259403.000,62481,1,BV,1,100,3.83
1738264993.177492,1264403.000,63247,1,BV,1,100,3.84
1738264998.176682,1269402.000,64041,1,BV,1,100,3.83
1738265003.176872,1274402.000,64834,1,BV,1,100,3.84
1738265008.176061,1279401.000,87,1,BV,1,100,3.83
1738265013.176251,1284401.000,859,1,BV,1,100,3.84
1738265018.175440,1289400.000,1653,1,BV,1,100,3.83
1738265023.175630,1294400.000,2428,1,BV,1,100,3.83
1738265028.174819,1299399.000,3193,1,BV,1,100,3.83
1738265033.175009,1304399.000,3984,1,BV,1,100,3.83
1738265038.174199,1309398.000,4775,1,BV,1,100,3.83
1738265043.174388,1314398.000,5561,1,BV,1,100,3.83
1738265048.173578,1319397.000,6314,1,BV,1,100,3.83
1738265053.173768,1324397.000,7094,1,BV,1,100,3.83
1738265058.172957,1329396.000,7888,1,BV,1,100,3.83
1738265063.173147,1334396.000,8597,1,BV,1,100,3.83
1738265068.172336,1339395.000,9403,1,BV,1,100,3.83
1738265073.172526,1344395.000,10176,1,BV,1,100,3.83
1738265078.171716,1349394.000,10979,1,BV,1,100,3.83
1738265083.171905,1354394.000,11768,1,BV,1,100,3.83
1738265088.171095,1359393.000,12557,1,BV,1,100,3.83
1738265093.171284,1364393.000,13348,1,BV,1,100,3.83
1738265098.170474,1369392.000,14135,1,BV,1,100,3.83
1738265103.170664,1374392.000,14922,1,BV,1,100,3.82
1738265108.169853,1379391.000,15713,1,BV,1,100,3.82
1738265113.170043,1384391.000,16502,1,BV,1,100,3.82
1738265118.169233,1389390.000,17273,1,BV,1,100,3.83
1738265123.169422,1394390.000,18042,1,BV,1,100,3.82
1738265128.168612,1399389.000,18825,1,BV,1,100,3.82
1738265133.168801,1404389.000,19625,1,BV,1,100,3.82
1738265138.167991,1409388.000,20406,1,BV,1,100,3.82
1738265143.168180,1414388.000,21174,1,BV,1,100,3.82
1738265148.167370,1419387.000,21963,1,BV,1,100,3.82
1738265153.167560,1424387.000,22762,1,BV,1,100,3.82
1738265158.166749,1429386.000,23547,1,BV,1,100,3.82
1738265163.166939,1434386.000,24340,1,BV,1,100,3.82
1738265168.166129,1439385.000,25128,1,BV,1,100,3.82
1738265173.166318,1444385.000,25923,1,BV,1,100,3.82
1738265178.165508,1449384.000,26723,1,BV,1,100,3.81
1738265183.165697,1454384.000,27499,1,BV,1,100,3.82
1738265188.164887,1459383.000,28281,1,BV,1,100,3.82
1738265193.165077,1464383.000,29073,1,BV,1,100,3.82
1738265198.164266,1469382.000,29862,1,BV,1,100,3.82
1738265203.164456,1474382.000,30657,1,BV,1,100,3.81
1738265208.163646,1479381.000,31418,1,BV,1,100,3.81
1738265213.163835,1484381.000,32199,1,BV,1,100,3.81
1738265218.163025,1489380.000,32979,1,BV,1,100,3.82
1738265223.163214,1494380.000,33689,1,BV,1,100,3.81
1738265228.162404,1499379.000,34478,1,BV,1,100,3.82
1738265233.162594,1504379.000,35236,1,BV,1,100,3.81
1738265238.161783,1509378.000,36025,1,BV,1,100,3.81
1738265243.161973,1514378.000,36799,1,BV,1,100,3.81
1738265248.161162,1519377.000,37580,1,BV,1,100,3.81
1738265253.161352,1524377.000,38346,1,BV,1,100,3.81
1738265258.160542,1529376.000,39124,1,BV,1,100,3.81
1738265263.160731,1534376.000,39907,1,BV,1,100,3.81
1738265268.159921,1539375.000,40696,1,BV,1,100,3.81
1738265273.160110,1544375.000,41454,1,BV,1,100,3.81
1738265278.159300,1549374.000,42229,1,BV,1,100,3.80
1738265283.159490,1554374.000,43001,1,BV,1,100,3.81
1738265288.158679,1559373.000,43765,1,BV,1,100,3.81
1738265293.158869,1564373.000,44537,1,BV,1,100,3.81
1738265298.158058,1569372.000,45310,1,BV,1,100,3.81
1738265303.158248,1574372.000,46067,1,BV,1,100,3.81
1738265308.157438,1579371.000,46826,1,BV,1,100,3.81
