LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738265309.443165,1583605.000,47435,2,EA,1,100,0.153334
1738265309.443165,1583605.000,47435,2,EA,1,100,0.153327
1738265309.513238,1583671.000,47451,1,EA,1,100,0.153313
1738265309.584373,1583738.000,47467,2,EA,1,100,0.153297
1738265309.655508,1583805.000,47467,2,EA,1,100,0.153280
1738265309.725582,1583871.000,47483,1,EA,1,100,0.153280
1738265309.796716,1583938.000,47497,2,EA,1,100,0.153270
1738265309.867851,1584005.000,47497,2,EA,1,100,0.153233
1738265309.937925,1584071.000,47514,1,EA,1,100,0.153209
1738265310.009060,1584138.000,47529,2,EA,1,100,0.153192
1738265310.080194,1584205.000,47529,2,EA,1,100,0.153179
1738265310.150268,1584271.000,47545,1,EA,1,100,0.153165
1738265310.221403,1584338.000,47562,2,EA,1,100,0.153185
1738265310.292537,1584405.000,47562,2,EA,1,100,0.153202
1738265310.362611,1584471.000,47580,1,EA,1,100,0.153212
1738265310.433746,1584538.000,47595,2,EA,1,100,0.153192
1738265310.504881,1584605.000,47595,2,EA,1,100,0.153175
1738265310.574954,1584671.000,47611,1,EA,1,100,0.153175
1738265310.646089,1584738.000,47626,2,EA,1,100,0.153158
1738265310.717224,1584805.000,47626,2,EA,1,100,0.153148
1738265310.787297,1584871.000,47642,1,EA,1,100,0.153158
1738265310.858432,1584938.000,47657,2,EA,1,100,0.153152
1738265310.929567,1585005.000,47657,2,EA,1,100,0.153165
1738265310.999640,1585071.000,47676,1,EA,1,100,0.153162
1738265311.070775,1585138.000,47691,2,EA,1,100,0.153155
1738265311.141910,1585205.000,47691,2,EA,1,100,0.153145
1738265311.212514,1585271.500,47711,2,EA,1,100,0.153128
1738265311.283118,1585338.000,47711,2,EA,1,100,0.153125
1738265311.353722,1585404.500,47727,2,EA,1,100,0.153115
1738265311.424326,1585471.000,47727,2,EA,1,100,0.153095
1738265311.495461,1585538.000,47745,1,EA,1,100,0.153074
1738265311.566065,1585604.500,47760,2,EA,1,100,0.153074
1738265311.636669,1585671.000,47760,2,EA,1,100,0.153054
1738265311.707804,1585738.000,47777,1,EA,1,100,0.153044
1738265311.778408,1585804.500,47791,2,EA,1,100,0.153044
1738265311.849012,1585871.000,47791,2,EA,1,100,0.153044
1738265311.920147,1585938.000,47807,1,EA,1,100,0.153044
1738265311.990751,1586004.500,47823,2,EA,1,100,0.153011
1738265312.061355,1586071.000,47823,2,EA,1,100,0.153011
1738265312.132490,1586138.000,47839,1,EA,1,100,0.153011
1738265312.203094,1586204.500,47853,2,EA,1,100,0.152970
1738265312.273698,1586271.000,47853,2,EA,1,100,0.152967
1738265312.344833,1586338.000,47869,1,EA,1,100,0.152994
1738265312.415437,1586404.500,47885,2,EA,1,100,0.152984
1738265312.486041,1586471.000,47885,2,EA,1,100,0.152984
1738265312.557176,1586538.000,47901,1,EA,1,100,0.152967
1738265312.627780,1586604.500,47918,2,EA,1,100,0.152950
1738265312.698385,1586671.000,47918,2,EA,1,100,0.152954
1738265312.768989,1586737.500,47934,2,EA,1,100,0.152960
1738265312.839593,1586804.000,47934,2,EA,1,100,0.152944
1738265312.910728,1586871.000,47949,1,EA,1,100,0.152940
1738265312.981332,1586937.500,47965,2,EA,1,100,0.152927
1738265313.051936,1587004.000,47965,2,EA,1,100,0.152917
1738265313.123071,1587071.000,47981,1,EA,1,100,0.152910
1738265313.193675,1587137.500,47996,2,EA,1,100,0.152927
1738265313.264279,1587204.000,47996,2,EA,1,100,0.152917
1738265313.335414,1587271.000,48011,1,EA,1,100,0.152917
1738265313.406018,1587337.500,48028,2,EA,1,100,0.152910
1738265313.476622,1587404.000,48028,2,EA,1,100,0.152907
1738265313.547757,1587471.000,48043,1,EA,1,100,0.152907
1738265313.618361,1587537.500,48058,2,EA,1,100,0.152893
1738265313.688965,1587604.000,48058,2,EA,1,100,0.152876
1738265313.760100,1587671.000,48073,1,EA,1,100,0.152876
1738265313.830704,1587737.500,48090,2,EA,1,100,0.152876
1738265313.901308,1587804.000,48090,2,EA,1,100,0.152863
1738265313.972443,1587871.000,48105,1,EA,1,100,0.152856
1738265314.043047,1587937.500,48120,2,EA,1,100,0.152870
1738265314.113651,1588004.000,48120,2,EA,1,100,0.152876
1738265314.184786,1588071.000,48136,1,EA,1,100,0.152856
1738265314.255390,1588137.500,48152,2,EA,1,100,0.152843
1738265314.325994,1588204.000,48152,2,EA,1,100,0.152846
1738265314.397129,1588271.000,48167,1,EA,1,100,0.152853
1738265314.467733,1588337.500,48183,2,EA,1,100,0.152836
1738265314.538337,1588404.000,48183,2,EA,1,100,0.152870
1738265314.609472,1588471.000,48198,1,EA,1,100,0.152890
1738265314.680076,1588537.500,48214,2,EA,1,100,0.152860
1738265314.750680,1588604.000,48214,2,EA,1,100,0.152850
1738265314.821815,1588671.000,48229,1,EA,1,100,0.152860
1738265314.892419,1588737.500,48246,2,EA,1,100,0.152870
1738265314.963023,1588804.000,48246,2,EA,1,100,0.152890
1738265315.033627,1588870.500,48260,2,EA,1,100,0.152907
1738265315.104231,1588937.000,48260,2,EA,1,100,0.152903
1738265315.175366,1589004.000,48276,1,EA,1,100,0.152897
1738265315.245970,1589070.500,48292,2,EA,1,100,0.152876
1738265315.316575,1589137.000,48292,2,EA,1,100,0.152890
1738265315.387709,1589204.000,48308,1,EA,1,100,0.152897
1738265315.458313,1589270.500,48322,2,EA,1,100,0.152910
1738265315.528918,1589337.000,48322,2,EA,1,100,0.152900
1738265315.600052,1589404.000,48339,1,EA,1,100,0.152900
1738265315.670656,1589470.500,48356,2,EA,1,100,0.152893
1738265315.741261,1589537.000,48356,2,EA,1,100,0.152880
1738265315.812396,1589604.000,48372,1,EA,1,100,0.152873
1738265315.883000,1589670.500,48387,2,EA,1,100,0.152890
1738265315.953604,1589737.000,48387,2,EA,1,100,0.152890
1738265316.024739,1589804.000,48403,1,EA,1,100,0.152883
1738265316.095343,1589870.500,48418,2,EA,1,100,0.152897
1738265316.165947,1589937.000,48418,2,EA,1,100,0.152876
1738265316.237082,1590004.000,48434,1,EA,1,100,0.152866
1738265316.307686,1590070.500,48449,2,EA,1,100,0.152860
1738265316.378290,1590137.000,48449,2,EA,1,100,0.152836
1738265316.449425,1590204.000,48465,1,EA,1,100,0.152836
1738265316.520029,1590270.500,48480,2,EA,1,100,0.152836
1738265316.590633,1590337.000,48480,2,EA,1,100,0.152833
1738265316.661768,1590404.000,48502,2,EA,1,100,0.152826
1738265316.732903,1590471.000,48502,2,EA,1,100,0.152799
1738265316.803507,1590537.500,48517,2,EA,1,100,0.152803
1738265316.874111,1590604.000,48517,2,EA,1,100,0.152803
1738265316.945246,1590671.000,48533,1,EA,1,100,0.152816
1738265317.015850,1590737.500,48548,2,EA,1,100,0.152786
1738265317.086454,1590804.000,48548,2,EA,1,100,0.152756
1738265317.157589,1590871.000,48564,1,EA,1,100,0.152776
1738265317.228193,1590937.500,48579,2,EA,1,100,0.152783
1738265317.298797,1591004.000,48579,2,EA,1,100,0.152753
1738265317.369932,1591071.000,48596,1,EA,1,100,0.152729
1738265317.440536,1591137.500,48610,2,EA,1,100,0.152722
1738265317.511140,1591204.000,48610,2,EA,1,100,0.152696
1738265317.582275,1591271.000,48626,1,EA,1,100,0.152706
1738265317.652879,1591337.500,48642,2,EA,1,100,0.152712
1738265317.723483,1591404.000,48642,2,EA,1,100,0.152689
1738265317.794618,1591471.000,48658,1,EA,1,100,0.152676
1738265317.865222,1591537.500,48672,2,EA,1,100,0.152702
1738265317.935826,1591604.000,48672,2,EA,1,100,0.152689
1738265318.006961,1591671.000,48688,1,EA,1,100,0.152676
1738265318.077565,1591737.500,48704,2,EA,1,100,0.152682
1738265318.148169,1591804.000,48704,2,EA,1,100,0.152676
1738265318.219304,1591871.000,48720,1,EA,1,100,0.152672
1738265318.289908,1591937.500,48734,2,EA,1,100,0.152682
1738265318.360512,1592004.000,48734,2,EA,1,100,0.152676
1738265318.431647,1592071.000,48751,1,EA,1,100,0.152649
1738265318.502251,1592137.500,48766,2,EA,1,100,0.152656
1738265318.572855,1592204.000,48766,2,EA,1,100,0.152662
1738265318.642929,1592270.000,48782,1,EA,1,100,0.152652
1738265318.714063,1592337.000,48798,2,EA,1,100,0.152632
1738265318.785198,1592404.000,48798,2,EA,1,100,0.152652
1738265318.855803,1592470.500,48813,2,EA,1,100,0.152692
1738265318.926407,1592537.000,48813,2,EA,1,100,0.152699
1738265318.997541,1592604.000,48828,1,EA,1,100,0.152689
1738265319.068146,1592670.500,48845,2,EA,1,100,0.152652
1738265319.138750,1592737.000,48845,2,EA,1,100,0.152609
1738265319.209885,1592804.000,48860,1,EA,1,100,0.152599
1738265319.280489,1592870.500,48875,2,EA,1,100,0.152585
1738265319.351093,1592937.000,48875,2,EA,1,100,0.152575
1738265319.422228,1593004.000,48890,1,EA,1,100,0.152602
1738265319.492832,1593070.500,48907,2,EA,1,100,0.152595
1738265319.563436,1593137.000,48907,2,EA,1,100,0.152592
1738265319.634571,1593204.000,48922,1,EA,1,100,0.152582
1738265319.705175,1593270.500,48937,2,EA,1,100,0.152559
1738265319.775779,1593337.000,48937,2,EA,1,100,0.152552
1738265319.846914,1593404.000,48953,1,EA,1,100,0.152559
1738265319.917518,1593470.500,48969,2,EA,1,100,0.152539
1738265319.988122,1593537.000,48969,2,EA,1,100,0.152529
1738265320.059257,1593604.000,48984,1,EA,1,100,0.152529
1738265320.129861,1593670.500,49000,2,EA,1,100,0.152519
1738265320.200465,1593737.000,49000,2,EA,1,100,0.152479
1738265320.271600,1593804.000,49015,1,EA,1,100,0.152442
1738265320.342204,1593870.500,49031,2,EA,1,100,0.152455
1738265320.412808,1593937.000,49031,2,EA,1,100,0.152425
1738265320.483943,1594004.000,49046,1,EA,1,100,0.152405
1738265320.554547,1594070.500,49062,2,EA,1,100,0.152412
1738265320.625151,1594137.000,49062,2,EA,1,100,0.152409
1738265320.696286,1594204.000,49077,1,EA,1,100,0.152419
1738265320.766890,1594270.500,49093,2,EA,1,100,0.152409
1738265320.837494,1594337.000,49093,2,EA,1,100,0.152399
1738265320.908629,1594404.000,49109,1,EA,1,100,0.152379
1738265320.979233,1594470.500,49127,2,EA,1,100,0.152335
1738265321.049837,1594537.000,49127,2,EA,1,100,0.152325
1738265321.120972,1594604.000,49141,1,EA,1,100,0.152352
1738265321.191576,1594670.500,49158,2,EA,1,100,0.152315
1738265321.262180,1594737.000,49158,2,EA,1,100,0.152289
1738265321.332784,1594803.500,49173,2,EA,1,100,0.152259
1738265321.403389,1594870.000,49173,2,EA,1,100,0.152246
1738265321.474523,1594937.000,49189,1,EA,1,100,0.152219
1738265321.545127,1595003.500,49204,2,EA,1,100,0.152196
1738265321.615731,1595070.000,49204,2,EA,1,100,0.152192
1738265321.686867,1595137.000,49220,1,EA,1,100,0.152169
1738265321.757470,1595203.500,49235,2,EA,1,100,0.152159
1738265321.828074,1595270.000,49235,2,EA,1,100,0.152153
1738265321.899209,1595337.000,49251,1,EA,1,100,0.152146
1738265321.969814,1595403.500,49266,2,EA,1,100,0.152103
1738265322.040418,1595470.000,49266,2,EA,1,100,0.152096
1738265322.111022,1595536.500,49287,2,EA,1,100,0.152110
1738265322.181626,1595603.000,49287,2,EA,1,100,0.152110
1738265322.252761,1595670.000,49303,2,EA,1,100,0.152080
1738265322.323896,1595737.000,49303,2,EA,1,100,0.152050
1738265322.395030,1595804.000,49319,1,EA,1,100,0.152013
1738265322.465635,1595870.500,49334,2,EA,1,100,0.151990
1738265322.536239,1595937.000,49334,2,EA,1,100,0.152000
1738265322.606312,1596003.000,49350,1,EA,1,100,0.151984
1738265322.677447,1596070.000,49365,2,EA,1,100,0.151950
1738265322.748582,1596137.000,49365,2,EA,1,100,0.151954
1738265322.819717,1596204.000,49381,1,EA,1,100,0.151937
1738265322.890321,1596270.500,49396,2,EA,1,100,0.151921
1738265322.960925,1596337.000,49396,2,EA,1,100,0.151891
1738265323.030998,1596403.000,49413,1,EA,1,100,0.151874
1738265323.102133,1596470.000,49427,2,EA,1,100,0.151858
1738265323.173268,1596537.000,49427,2,EA,1,100,0.151838
1738265323.243341,1596603.000,49443,1,EA,1,100,0.151825
1738265323.314476,1596670.000,49459,2,EA,1,100,0.151821
1738265323.385611,1596737.000,49459,2,EA,1,100,0.151808
1738265323.455684,1596803.000,49475,1,EA,1,100,0.151795
1738265323.526819,1596870.000,49489,2,EA,1,100,0.151772
1738265323.597954,1596937.000,49489,2,EA,1,100,0.151752
1738265323.668027,1597003.000,49505,1,EA,1,100,0.151732
1738265323.739162,1597070.000,49521,2,EA,1,100,0.151709
1738265323.810297,1597137.000,49521,2,EA,1,100,0.151696
1738265323.880370,1597203.000,49537,1,EA,1,100,0.151696
1738265323.951505,1597270.000,49552,2,EA,1,100,0.151670
1738265324.022640,1597337.000,49552,2,EA,1,100,0.151670
1738265324.093244,1597403.500,49568,2,EA,1,100,0.151686
1738265324.163848,1597470.000,49568,2,EA,1,100,0.151650
1738265324.234983,1597537.000,49583,1,EA,1,100,0.151637
1738265324.305587,1597603.500,49599,2,EA,1,100,0.151610
1738265324.376191,1597670.000,49599,2,EA,1,100,0.151604
