LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1738263923.243916,194510.000,28315,1,B%,1,100,78
1738263928.243105,199509.000,29114,1,B%,1,100,77
1738263933.243295,204509.000,29916,1,B%,1,100,77
1738263938.242485,209508.000,30676,1,B%,1,100,78
1738263943.242674,214508.000,31455,1,B%,1,100,77
1738263948.241864,219507.000,32222,1,B%,1,100,78
1738263953.242054,224507.000,33008,1,B%,1,100,78
1738263958.241243,229506.000,33790,1,B%,1,100,77
1738263963.241433,234506.000,34568,1,B%,1,100,76
1738263968.240622,239505.000,35331,1,B%,1,100,77
1738263973.240812,244505.000,36097,1,B%,1,100,77
1738263978.240002,249504.000,36879,1,B%,1,100,77
1738263983.240191,254504.000,37656,1,B%,1,100,78
1738263988.239381,259503.000,38423,1,B%,1,100,77
1738263993.239570,264503.000,39196,1,B%,1,100,77
1738263998.238760,269502.000,39971,1,B%,1,100,77
1738264003.238950,274502.000,40747,1,B%,1,100,77
1738264008.238139,279501.000,41489,1,B%,1,100,77
1738264013.238329,284501.000,42268,1,B%,1,100,77
1738264018.237519,289500.000,43048,1,B%,1,100,77
1738264023.237708,294500.000,43829,1,B%,1,100,76
1738264028.236898,299499.000,44605,1,B%,1,100,76
1738264033.237087,304499.000,45362,1,B%,1,100,77
1738264038.236277,309498.000,46129,1,B%,1,100,77
1738264043.236466,314498.000,46881,1,B%,1,100,77
1738264048.235656,319497.000,47645,1,B%,1,100,77
1738264053.235846,324497.000,48341,1,B%,1,100,76
1738264058.235035,329496.000,49110,1,B%,1,100,76
1738264063.235225,334496.000,49891,1,B%,1,100,76
1738264068.234415,339495.000,50680,1,B%,1,100,77
1738264073.234604,344495.000,51446,1,B%,1,100,77
1738264078.233794,349494.000,52228,1,B%,1,100,76
1738264083.233983,354494.000,52984,1,B%,1,100,77
1738264088.233173,359493.000,53764,1,B%,1,100,76
1738264093.233363,364493.000,54542,1,B%,1,100,76
1738264098.232552,369492.000,55315,1,B%,1,100,76
1738264103.232742,374492.000,56083,1,B%,1,100,76
1738264108.231931,379491.000,56846,1,B%,1,100,76
1738264113.232121,384491.000,57624,1,B%,1,100,75
1738264118.231311,389490.000,58402,1,B%,1,100,75
1738264123.231500,394490.000,59160,1,B%,1,100,75
1738264128.230690,399489.000,59936,1,B%,1,100,75
1738264133.230880,404489.000,60707,1,B%,1,100,76
1738264138.230069,409488.000,61468,1,B%,1,100,75
1738264143.230259,414488.000,62242,1,B%,1,100,75
1738264148.229448,419487.000,63006,1,B%,1,100,76
1738264153.229638,424487.000,63800,1,B%,1,100,75
1738264158.228827,429486.000,64579,1,B%,1,100,76
1738264163.229017,434486.000,65347,1,B%,1,100,75
1738264168.228207,439485.000,597,1,B%,1,100,75
1738264173.228396,444485.000,1373,1,B%,1,100,75
1738264178.227586,449484.000,2165,1,B%,1,100,75
1738264183.227776,454484.000,2945,1,B%,1,100,75
1738264188.226965,459483.000,3725,1,B%,1,100,75
1738264193.227155,464483.000,4502,1,B%,1,100,75
1738264198.226344,469482.000,5279,1,B%,1,100,75
1738264203.226534,474482.000,6063,1,B%,1,100,75
1738264208.225724,479481.000,6825,1,B%,1,100,75
1738264213.225913,484481.000,7607,1,B%,1,100,74
1738264218.225103,489480.000,8388,1,B%,1,100,75
1738264223.225292,494480.000,9167,1,B%,1,100,75
1738264228.224482,499479.000,9959,1,B%,1,100,75
1738264233.224672,504479.000,10733,1,B%,1,100,75
1738264238.223861,509478.000,11502,1,B%,1,100,75
1738264243.224051,514478.000,12281,1,B%,1,100,75
1738264248.223240,519477.000,13054,1,B%,1,100,76
1738264253.223430,524477.000,13829,1,B%,1,100,75
1738264258.222620,529476.000,14609,1,B%,1,100,74
1738264263.222809,534476.000,15388,1,B%,1,100,74
1738264268.221999,539475.000,16153,1,B%,1,100,74
1738264273.222188,544475.000,16916,1,B%,1,100,74
1738264278.221378,549474.000,17679,1,B%,1,100,75
1738264283.221568,554474.000,18394,1,B%,1,100,74
1738264288.220757,559473.000,19175,1,B%,1,100,75
1738264293.220947,564473.000,19953,1,B%,1,100,75
1738264298.220137,569472.000,20729,1,B%,1,100,74
1738264303.220326,574472.000,21522,1,B%,1,100,74
1738264308.219516,579471.000,22306,1,B%,1,100,74
1738264313.219705,584471.000,23085,1,B%,1,100,73
1738264318.218895,589470.000,23863,1,B%,1,100,74
1738264323.219085,594470.000,24649,1,B%,1,100,75
1738264328.218274,599469.000,25432,1,B%,1,100,74
1738264333.218464,604469.000,26213,1,B%,1,100,74
1738264338.217654,609468.000,26983,1,B%,1,100,74
1738264343.217843,614468.000,27771,1,B%,1,100,74
1738264348.217033,619467.000,28571,1,B%,1,100,75
1738264353.217222,624467.000,29365,1,B%,1,100,73
1738264358.216412,629466.000,30150,1,B%,1,100,74
1738264363.216602,634466.000,30925,1,B%,1,100,74
1738264368.215791,639465.000,31683,1,B%,1,100,73
1738264373.215981,644465.000,32465,1,B%,1,100,74
1738264378.215170,649464.000,33251,1,B%,1,100,73
1738264383.215360,654464.000,34015,1,B%,1,100,73
1738264388.214550,659463.000,34801,1,B%,1,100,73
1738264393.214739,664463.000,35584,1,B%,1,100,74
1738264398.213929,669462.000,36360,1,B%,1,100,73
1738264403.214118,674462.000,37125,1,B%,1,100,73
1738264408.213308,679461.000,37910,1,B%,1,100,73
1738264413.213498,684461.000,38692,1,B%,1,100,73
1738264418.212687,689460.000,39452,1,B%,1,100,73
1738264423.212877,694460.000,40234,1,B%,1,100,73
1738264428.212066,699459.000,41008,1,B%,1,100,73
1738264433.212256,704459.000,41743,1,B%,1,100,74
1738264438.211446,709458.000,42512,1,B%,1,100,72
1738264443.211635,714458.000,43263,1,B%,1,100,73
1738264448.210825,719457.000,43998,1,B%,1,100,73
1738264453.211015,724457.000,44763,1,B%,1,100,73
1738264458.210204,729456.000,45541,1,B%,1,100,73
1738264463.210394,734456.000,46304,1,B%,1,100,73
1738264468.209583,739455.000,47062,1,B%,1,100,72
1738264473.209773,744455.000,47852,1,B%,1,100,73
1738264478.208962,749454.000,48627,1,B%,1,100,72
1738264483.209152,754454.000,49401,1,B%,1,100,74
1738264488.208342,759453.000,50158,1,B%,1,100,73
1738264493.208531,764453.000,50936,1,B%,1,100,72
1738264498.207721,769452.000,51697,1,B%,1,100,72
1738264503.207911,774452.000,52481,1,B%,1,100,72
1738264508.207100,779451.000,53263,1,B%,1,100,73
1738264513.207290,784451.000,54037,1,B%,1,100,72
1738264518.206479,789450.000,54817,1,B%,1,100,72
1738264523.206669,794450.000,55610,1,B%,1,100,72
1738264528.205859,799449.000,56378,1,B%,1,100,72
1738264533.206048,804449.000,57164,1,B%,1,100,72
1738264538.205238,809448.000,57934,1,B%,1,100,73
1738264543.205427,814448.000,58722,1,B%,1,100,72
1738264548.204617,819447.000,59510,1,B%,1,100,72
1738264553.204807,824447.000,60299,1,B%,1,100,72
1738264558.203996,829446.000,61064,1,B%,1,100,71
1738264563.204186,834446.000,61848,1,B%,1,100,72
1738264568.203376,839445.000,62636,1,B%,1,100,71
1738264573.203565,844445.000,63434,1,B%,1,100,71
1738264578.202755,849444.000,64202,1,B%,1,100,71
1738264583.202944,854444.000,64991,1,B%,1,100,72
1738264588.202134,859443.000,238,1,B%,1,100,71
1738264593.202323,864443.000,1009,1,B%,1,100,71
1738264598.201513,869442.000,1790,1,B%,1,100,71
1738264603.201703,874442.000,2596,1,B%,1,100,71
1738264608.200892,879441.000,3376,1,B%,1,100,71
1738264613.201082,884441.000,4156,1,B%,1,100,71
1738264618.200272,889440.000,4938,1,B%,1,100,71
1738264623.200461,894440.000,5694,1,B%,1,100,71
1738264628.199651,899439.000,6477,1,B%,1,100,71
1738264633.199840,904439.000,7256,1,B%,1,100,71
1738264638.199030,909438.000,8042,1,B%,1,100,71
1738264643.199220,914438.000,8833,1,B%,1,100,71
1738264648.198409,919437.000,9598,1,B%,1,100,71
1738264653.198599,924437.000,10379,1,B%,1,100,71
1738264658.197788,929436.000,11161,1,B%,1,100,71
1738264663.197978,934436.000,11924,1,B%,1,100,71
1738264668.197168,939435.000,12689,1,B%,1,100,71
1738264673.197357,944435.000,13412,1,B%,1,100,71
1738264678.196547,949434.000,14191,1,B%,1,100,71
1738264683.196737,954434.000,14971,1,B%,1,100,72
1738264688.195926,959433.000,15759,1,B%,1,100,71
1738264693.196116,964433.000,16533,1,B%,1,100,71
1738264698.195305,969432.000,17310,1,B%,1,100,70
1738264703.195495,974432.000,18081,1,B%,1,100,71
1738264708.194685,979431.000,18857,1,B%,1,100,71
1738264713.194874,984431.000,19639,1,B%,1,100,71
1738264718.194064,989430.000,20411,1,B%,1,100,70
1738264723.194253,994430.000,21186,1,B%,1,100,71
1738264728.193443,999429.000,21957,1,B%,1,100,70
1738264733.193633,1004429.000,22737,1,B%,1,100,71
1738264738.192822,1009428.000,23507,1,B%,1,100,70
1738264743.193012,1014428.000,24283,1,B%,1,100,70
1738264748.192201,1019427.000,25063,1,B%,1,100,70
1738264753.192391,1024427.000,25838,1,B%,1,100,71
1738264758.191581,1029426.000,26618,1,B%,1,100,69
1738264763.191770,1034426.000,27388,1,B%,1,100,71
1738264768.190960,1039425.000,28166,1,B%,1,100,70
1738264773.191149,1044425.000,28945,1,B%,1,100,70
1738264778.190339,1049424.000,29741,1,B%,1,100,71
1738264783.190529,1054424.000,30509,1,B%,1,100,70
1738264788.189718,1059423.000,31295,1,B%,1,100,69
1738264793.189908,1064423.000,32087,1,B%,1,100,70
1738264798.189097,1069422.000,32875,1,B%,1,100,69
1738264803.189287,1074422.000,33657,1,B%,1,100,69
1738264808.188477,1079421.000,34427,1,B%,1,100,69
1738264813.188666,1084421.000,35218,1,B%,1,100,69
1738264818.187856,1089420.000,35994,1,B%,1,100,69
1738264823.188046,1094420.000,36744,1,B%,1,100,69
1738264828.187235,1099419.000,37511,1,B%,1,100,69
1738264833.187425,1104419.000,38300,1,B%,1,100,69
1738264838.186614,1109418.000,39014,1,B%,1,100,69
1738264843.186804,1114418.000,39798,1,B%,1,100,69
1738264848.185994,1119417.000,40588,1,B%,1,100,68
1738264853.186183,1124417.000,41340,1,B%,1,100,69
1738264858.185373,1129416.000,42140,1,B%,1,100,69
1738264863.185562,1134416.000,42907,1,B%,1,100,69
1738264868.184752,1139415.000,43710,1,B%,1,100,68
1738264873.184942,1144415.000,44498,1,B%,1,100,69
1738264878.184131,1149414.000,45284,1,B%,1,100,68
1738264883.184321,1154414.000,46072,1,B%,1,100,68
1738264888.183511,1159413.000,46847,1,B%,1,100,68
1738264893.183700,1164413.000,47616,1,B%,1,100,68
1738264898.182890,1169412.000,48399,1,B%,1,100,68
1738264903.183079,1174412.000,49183,1,B%,1,100,68
1738264908.182269,1179411.000,49961,1,B%,1,100,69
1738264913.182459,1184411.000,50731,1,B%,1,100,68
1738264918.181648,1189410.000,51514,1,B%,1,100,68
1738264923.181838,1194410.000,52307,1,B%,1,100,68
1738264928.181027,1199409.000,53095,1,B%,1,100,68
1738264933.181217,1204409.000,53861,1,B%,1,100,68
1738264938.180407,1209408.000,54657,1,B%,1,100,67
1738264943.180596,1214408.000,55444,1,B%,1,100,68
1738264948.179786,1219407.000,56223,1,B%,1,100,67
1738264953.179976,1224407.000,57015,1,B%,1,100,67
1738264958.179165,1229406.000,57777,1,B%,1,100,68
1738264963.179355,1234406.000,58568,1,B%,1,100,67
1738264968.178544,1239405.000,59359,1,B%,1,100,67
1738264973.178734,1244405.000,60131,1,B%,1,100,67
1738264978.177923,1249404.000,60926,1,B%,1,100,66
1738264983.178113,1254404.000,61703,1,B%,1,100,67
1738264988.177303,1259403.000,62482,1,B%,1,100,67
1738264993.177492,1264403.000,63248,1,B%,1,100,67
1738264998.176682,1269402.000,64042,1,B%,1,100,66
1738265003.176872,1274402.000,64835,1,B%,1,100,67
1738265008.176061,1279401.000,88,1,B%,1,100,67
1738265013.176251,1284401.000,860,1,B%,1,100,67
1738265018.175440,1289400.000,1654,1,B%,1,100,66
1738265023.175630,1294400.000,2429,1,B%,1,100,66
1738265028.174819,1299399.000,3194,1,B%,1,100,66
1738265033.175009,1304399.000,3985,1,B%,1,100,66
1738265038.174199,1309398.000,4776,1,B%,1,100,66
1738265043.174388,1314398.000,5562,1,B%,1,100,66
1738265048.173578,1319397.000,6315,1,B%,1,100,66
1738265053.173768,1324397.000,7095,1,B%,1,100,66
1738265058.172957,1329396.000,7889,1,B%,1,100,65
1738265063.173147,1334396.000,8598,1,B%,1,100,65
1738265068.172336,1339395.000,9404,1,B%,1,100,66
1738265073.172526,1344395.000,10177,1,B%,1,100,66
1738265078.171716,1349394.000,10980,1,B%,1,100,66
1738265083.171905,1354394.000,11769,1,B%,1,100,65
