LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738260739.921003,690022.000,37603,1,BV,1,100,3.94
1738260744.921167,695022.000,38384,1,BV,1,100,3.93
1738260749.920331,700021.000,39162,1,BV,1,100,3.93
1738260754.920495,705021.000,39918,1,BV,1,100,3.93
1738260759.919658,710020.000,40693,1,BV,1,100,3.93
1738260764.919822,715020.000,41475,1,BV,1,100,3.94
1738260769.918986,720019.000,42235,1,BV,1,100,3.93
1738260774.919150,725019.000,43014,1,BV,1,100,3.93
1738260779.918314,730018.000,43780,1,BV,1,100,3.93
1738260784.918478,735018.000,44546,1,BV,1,100,3.93
1738260789.917641,740017.000,45330,1,BV,1,100,3.93
1738260794.917805,745017.000,46109,1,BV,1,100,3.93
1738260799.916969,750016.000,46888,1,BV,1,100,3.93
1738260804.917133,755016.000,47651,1,BV,1,100,3.93
1738260809.916297,760015.000,48433,1,BV,1,100,3.93
1738260814.916461,765015.000,49215,1,BV,1,100,3.93
1738260819.915625,770014.000,49983,1,BV,1,100,3.93
1738260824.915788,775014.000,50747,1,BV,1,100,3.93
1738260829.914952,780013.000,51532,1,BV,1,100,3.93
1738260834.915116,785013.000,52307,1,BV,1,100,3.93
1738260839.914280,790012.000,53070,1,BV,1,100,3.93
1738260844.914444,795012.000,53844,1,BV,1,100,3.93
1738260849.913608,800011.000,54621,1,BV,1,100,3.93
1738260854.913772,805011.000,55379,1,BV,1,100,3.93
1738260859.912935,810010.000,56159,1,BV,1,100,3.92
1738260864.913099,815010.000,56944,1,BV,1,100,3.93
1738260869.912263,820009.000,57721,1,BV,1,100,3.93
1738260874.912427,825009.000,58486,1,BV,1,100,3.92
1738260879.911591,830008.000,59266,1,BV,1,100,3.93
1738260884.911755,835008.000,60050,1,BV,1,100,3.93
1738260889.910918,840007.000,60826,1,BV,1,100,3.93
1738260894.911082,845007.000,61607,1,BV,1,100,3.93
1738260899.910246,850006.000,62359,1,BV,1,100,3.93
1738260904.910410,855006.000,63141,1,BV,1,100,3.92
1738260909.909574,860005.000,63904,1,BV,1,100,3.93
1738260914.909738,865005.000,64683,1,BV,1,100,3.92
1738260919.908901,870004.000,65460,1,BV,1,100,3.92
1738260924.909065,875004.000,686,1,BV,1,100,3.92
1738260929.908229,880003.000,1465,1,BV,1,100,3.92
