LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1738260739.921003,690022.000,37604,1,B%,1,100,83
1738260744.921167,695022.000,38385,1,B%,1,100,81
1738260749.920331,700021.000,39163,1,B%,1,100,82
1738260754.920495,705021.000,39919,1,B%,1,100,82
1738260759.919658,710020.000,40694,1,B%,1,100,81
1738260764.919822,715020.000,41476,1,B%,1,100,82
1738260769.918986,720019.000,42236,1,B%,1,100,81
1738260774.919150,725019.000,43015,1,B%,1,100,81
1738260779.918314,730018.000,43781,1,B%,1,100,82
1738260784.918478,735018.000,44547,1,B%,1,100,81
1738260789.917641,740017.000,45331,1,B%,1,100,81
1738260794.917805,745017.000,46110,1,B%,1,100,82
1738260799.916969,750016.000,46889,1,B%,1,100,81
1738260804.917133,755016.000,47652,1,B%,1,100,81
1738260809.916297,760015.000,48434,1,B%,1,100,81
1738260814.916461,765015.000,49216,1,B%,1,100,81
1738260819.915625,770014.000,49984,1,B%,1,100,81
1738260824.915788,775014.000,50748,1,B%,1,100,80
1738260829.914952,780013.000,51533,1,B%,1,100,81
1738260834.915116,785013.000,52308,1,B%,1,100,81
1738260839.914280,790012.000,53071,1,B%,1,100,81
1738260844.914444,795012.000,53845,1,B%,1,100,81
1738260849.913608,800011.000,54622,1,B%,1,100,80
1738260854.913772,805011.000,55380,1,B%,1,100,81
1738260859.912935,810010.000,56160,1,B%,1,100,80
1738260864.913099,815010.000,56945,1,B%,1,100,81
1738260869.912263,820009.000,57722,1,B%,1,100,81
1738260874.912427,825009.000,58487,1,B%,1,100,80
1738260879.911591,830008.000,59267,1,B%,1,100,80
1738260884.911755,835008.000,60051,1,B%,1,100,80
1738260889.910918,840007.000,60827,1,B%,1,100,80
1738260894.911082,845007.000,61608,1,B%,1,100,81
1738260899.910246,850006.000,62360,1,B%,1,100,80
1738260904.910410,855006.000,63142,1,B%,1,100,80
1738260909.909574,860005.000,63905,1,B%,1,100,80
1738260914.909738,865005.000,64684,1,B%,1,100,79
1738260919.908901,870004.000,65461,1,B%,1,100,79
1738260924.909065,875004.000,687,1,B%,1,100,80
1738260929.908229,880003.000,1466,1,B%,1,100,80
1738260934.908393,885003.000,2264,1,B%,1,100,79
1738260939.907557,890002.000,3043,1,B%,1,100,79
1738260944.907721,895002.000,3815,1,B%,1,100,79
1738260949.906885,900001.000,4589,1,B%,1,100,80
1738260954.907048,905001.000,5365,1,B%,1,100,80
1738260959.906212,910000.000,6125,1,B%,1,100,80
1738260964.906376,915000.000,6900,1,B%,1,100,80
1738260969.905540,919999.000,7683,1,B%,1,100,79
1738260974.905704,924999.000,8464,1,B%,1,100,80
1738260979.904868,929998.000,9242,1,B%,1,100,80
1738260984.905032,934998.000,10022,1,B%,1,100,80
1738260989.904196,939997.000,10802,1,B%,1,100,79
1738260994.904359,944997.000,11607,1,B%,1,100,79
1738260999.903523,949996.000,12393,1,B%,1,100,79
1738261004.903687,954996.000,13160,1,B%,1,100,79
1738261009.902851,959995.000,13942,1,B%,1,100,79
1738261014.903015,964995.000,14718,1,B%,1,100,79
1738261019.902179,969994.000,15518,1,B%,1,100,79
1738261024.902342,974994.000,16300,1,B%,1,100,79
1738261029.901506,979993.000,17078,1,B%,1,100,79
1738261034.901670,984993.000,17852,1,B%,1,100,78
1738261039.900834,989992.000,18632,1,B%,1,100,79
1738261044.900998,994992.000,19393,1,B%,1,100,80
1738261049.900162,999991.000,20193,1,B%,1,100,79
1738261054.900326,1004991.000,20970,1,B%,1,100,79
1738261059.899489,1009990.000,21747,1,B%,1,100,79
1738261064.899653,1014990.000,22522,1,B%,1,100,79
1738261069.898817,1019989.000,23297,1,B%,1,100,79
1738261074.898981,1024989.000,24069,1,B%,1,100,79
1738261079.898145,1029988.000,24851,1,B%,1,100,79
1738261084.898309,1034988.000,25645,1,B%,1,100,79
1738261089.897472,1039987.000,26407,1,B%,1,100,78
1738261094.897636,1044987.000,27188,1,B%,1,100,79
1738261099.896800,1049986.000,27978,1,B%,1,100,78
1738261104.896964,1054986.000,28744,1,B%,1,100,79
1738261109.896128,1059985.000,29520,1,B%,1,100,79
1738261114.896292,1064985.000,30319,1,B%,1,100,79
1738261119.895456,1069984.000,31089,1,B%,1,100,79
1738261124.895619,1074984.000,31858,1,B%,1,100,79
1738261129.894783,1079983.000,32652,1,B%,1,100,79
1738261134.894947,1084983.000,33412,1,B%,1,100,79
1738261139.894111,1089982.000,34189,1,B%,1,100,78
1738261144.894275,1094982.000,34953,1,B%,1,100,79
1738261149.893439,1099981.000,35733,1,B%,1,100,79
1738261154.893602,1104981.000,36499,1,B%,1,100,79
1738261159.892766,1109980.000,37278,1,B%,1,100,79
1738261164.892930,1114980.000,38055,1,B%,1,100,79
1738261169.892094,1119979.000,38834,1,B%,1,100,78
1738261174.892258,1124979.000,39590,1,B%,1,100,78
1738261179.891422,1129978.000,40371,1,B%,1,100,80
1738261184.891586,1134978.000,41149,1,B%,1,100,79
1738261189.890749,1139977.000,41927,1,B%,1,100,78
1738261194.890913,1144977.000,42708,1,B%,1,100,78
1738261199.890077,1149976.000,43469,1,B%,1,100,78
1738261204.890241,1154976.000,44247,1,B%,1,100,79
1738261209.889405,1159975.000,45028,1,B%,1,100,78
1738261214.889569,1164975.000,45801,1,B%,1,100,78
1738261219.888732,1169974.000,46563,1,B%,1,100,79
1738261224.888896,1174974.000,47343,1,B%,1,100,78
1738261229.888060,1179973.000,48121,1,B%,1,100,78
1738261234.888224,1184973.000,48897,1,B%,1,100,78
1738261239.887388,1189972.000,49665,1,B%,1,100,78
1738261244.887552,1194972.000,50442,1,B%,1,100,78
1738261249.886716,1199971.000,51221,1,B%,1,100,78
1738261254.886879,1204971.000,51997,1,B%,1,100,79
1738261259.886043,1209970.000,52761,1,B%,1,100,78
1738261264.886207,1214970.000,53543,1,B%,1,100,78
1738261269.885371,1219969.000,54321,1,B%,1,100,78
1738261274.885535,1224969.000,55092,1,B%,1,100,78
1738261279.884699,1229968.000,55854,1,B%,1,100,78
1738261284.884862,1234968.000,56630,1,B%,1,100,79
1738261289.884026,1239967.000,57409,1,B%,1,100,79
1738261294.884190,1244967.000,58170,1,B%,1,100,77
1738261299.883354,1249966.000,58946,1,B%,1,100,78
1738261304.883518,1254966.000,59722,1,B%,1,100,78
1738261309.882682,1259965.000,60480,1,B%,1,100,78
1738261314.882846,1264965.000,61269,1,B%,1,100,79
1738261319.882010,1269964.000,62023,1,B%,1,100,78
1738261324.882173,1274964.000,62796,1,B%,1,100,78
1738261329.881337,1279963.000,63575,1,B%,1,100,78
1738261334.881501,1284963.000,64350,1,B%,1,100,78
1738261339.880665,1289962.000,65122,1,B%,1,100,79
1738261344.880829,1294962.000,343,1,B%,1,100,78
1738261349.879992,1299961.000,1116,1,B%,1,100,78
1738261354.880156,1304961.000,1906,1,B%,1,100,78
1738261359.879320,1309960.000,2683,1,B%,1,100,78
1738261364.879484,1314960.000,3456,1,B%,1,100,78
1738261369.878648,1319959.000,4237,1,B%,1,100,78
1738261374.878812,1324959.000,5010,1,B%,1,100,79
1738261379.877975,1329958.000,5766,1,B%,1,100,77
1738261384.878139,1334958.000,6547,1,B%,1,100,78
1738261389.877303,1339957.000,7328,1,B%,1,100,78
1738261394.877467,1344957.000,8100,1,B%,1,100,78
1738261399.876631,1349956.000,8876,1,B%,1,100,77
1738261404.876795,1354956.000,9658,1,B%,1,100,78
1738261409.875959,1359955.000,10454,1,B%,1,100,77
1738261414.876122,1364955.000,11228,1,B%,1,100,78
1738261419.875286,1369954.000,11998,1,B%,1,100,77
1738261424.875450,1374954.000,12772,1,B%,1,100,77
1738261429.874614,1379953.000,13546,1,B%,1,100,77
1738261434.874778,1384953.000,14318,1,B%,1,100,77
1738261439.873942,1389952.000,15088,1,B%,1,100,78
1738261444.874106,1394952.000,15844,1,B%,1,100,78
1738261449.873270,1399951.000,16633,1,B%,1,100,78
1738261454.873433,1404951.000,17404,1,B%,1,100,77
1738261459.872597,1409950.000,18175,1,B%,1,100,77
1738261464.872761,1414950.000,18929,1,B%,1,100,78
1738261469.871925,1419949.000,19721,1,B%,1,100,77
1738261474.872089,1424949.000,20506,1,B%,1,100,77
1738261479.871253,1429948.000,21287,1,B%,1,100,77
1738261484.871416,1434948.000,22058,1,B%,1,100,78
1738261489.870580,1439947.000,22831,1,B%,1,100,77
1738261494.870744,1444947.000,23602,1,B%,1,100,77
1738261499.869908,1449946.000,24377,1,B%,1,100,78
1738261504.870072,1454946.000,25147,1,B%,1,100,78
1738261509.869236,1459945.000,25905,1,B%,1,100,77
1738261514.869400,1464945.000,26695,1,B%,1,100,77
1738261519.868563,1469944.000,27469,1,B%,1,100,77
1738261524.868727,1474944.000,28241,1,B%,1,100,76
1738261529.867891,1479943.000,28996,1,B%,1,100,76
1738261534.868055,1484943.000,29769,1,B%,1,100,76
1738261539.867219,1489942.000,30548,1,B%,1,100,76
1738261544.867383,1494942.000,31324,1,B%,1,100,76
1738261549.866546,1499941.000,32103,1,B%,1,100,76
1738261554.866710,1504941.000,32893,1,B%,1,100,76
1738261559.865874,1509940.000,33654,1,B%,1,100,77
1738261564.866038,1514940.000,34435,1,B%,1,100,76
1738261569.865202,1519939.000,35207,1,B%,1,100,76
