LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1738260805.925166,756024.000,47808,3,MX,1,100,-14
1738260805.965168,756064.000,47808,3,MX,1,100,-14
1738260806.005169,756104.000,47822,2,MX,1,100,-14
1738260806.045170,756144.000,47822,2,MX,1,100,-14
1738260806.085171,756184.000,47838,3,MX,1,100,-15
1738260806.125173,756224.000,47838,3,MX,1,100,-15
1738260806.165174,756264.000,47838,3,MX,1,100,-14
1738260806.205175,756304.000,47853,2,MX,1,100,-14
1738260806.245177,756344.000,47853,2,MX,1,100,-14
1738260806.285178,756384.000,47870,3,MX,1,100,-14
1738260806.325179,756424.000,47870,3,MX,1,100,-14
1738260806.365180,756464.000,47870,3,MX,1,100,-14
1738260806.405182,756504.000,47885,2,MX,1,100,-15
1738260806.445183,756544.000,47885,2,MX,1,100,-14
1738260806.485184,756584.000,47900,3,MX,1,100,-14
1738260806.525186,756624.000,47900,3,MX,1,100,-14
1738260806.565187,756664.000,47900,3,MX,1,100,-14
1738260806.605188,756704.000,47916,2,MX,1,100,-13
1738260806.645190,756744.000,47916,2,MX,1,100,-14
1738260806.685191,756784.000,47934,3,MX,1,100,-15
1738260806.725192,756824.000,47934,3,MX,1,100,-14
1738260806.765194,756864.000,47934,3,MX,1,100,-14
1738260806.800861,756899.667,47949,3,MX,1,100,-15
1738260806.836529,756935.333,47949,3,MX,1,100,-14
1738260806.872197,756971.000,47949,3,MX,1,100,-15
1738260806.912199,757011.000,47965,2,MX,1,100,-14
1738260806.952200,757051.000,47965,2,MX,1,100,-14
1738260806.992201,757091.000,47980,3,MX,1,100,-14
1738260807.032202,757131.000,47980,3,MX,1,100,-14
1738260807.072204,757171.000,47980,3,MX,1,100,-14
1738260807.112205,757211.000,47996,2,MX,1,100,-14
1738260807.152206,757251.000,47996,2,MX,1,100,-14
1738260807.192208,757291.000,48012,3,MX,1,100,-14
1738260807.232209,757331.000,48012,3,MX,1,100,-14
1738260807.272210,757371.000,48012,3,MX,1,100,-14
1738260807.312212,757411.000,48029,2,MX,1,100,-14
1738260807.352213,757451.000,48029,2,MX,1,100,-14
1738260807.392214,757491.000,48044,3,MX,1,100,-14
1738260807.432215,757531.000,48044,3,MX,1,100,-15
1738260807.472217,757571.000,48044,3,MX,1,100,-14
1738260807.512218,757611.000,48060,2,MX,1,100,-14
1738260807.552219,757651.000,48060,2,MX,1,100,-14
1738260807.592221,757691.000,48078,3,MX,1,100,-14
1738260807.632222,757731.000,48078,3,MX,1,100,-14
1738260807.672223,757771.000,48078,3,MX,1,100,-14
1738260807.712225,757811.000,48099,4,MX,1,100,-14
1738260807.752226,757851.000,48099,4,MX,1,100,-14
1738260807.792227,757891.000,48099,4,MX,1,100,-13
1738260807.832229,757931.000,48099,4,MX,1,100,-13
1738260807.872230,757971.000,48113,2,MX,1,100,-14
1738260807.912231,758011.000,48113,2,MX,1,100,-14
1738260807.952233,758051.000,48130,3,MX,1,100,-14
1738260807.992234,758091.000,48130,3,MX,1,100,-14
1738260808.032235,758131.000,48130,3,MX,1,100,-14
1738260808.072237,758171.000,48145,2,MX,1,100,-13
1738260808.112238,758211.000,48145,2,MX,1,100,-14
1738260808.152239,758251.000,48161,3,MX,1,100,-14
1738260808.192240,758291.000,48161,3,MX,1,100,-14
1738260808.232242,758331.000,48161,3,MX,1,100,-14
1738260808.272243,758371.000,48177,2,MX,1,100,-14
1738260808.312244,758411.000,48177,2,MX,1,100,-14
1738260808.352246,758451.000,48192,3,MX,1,100,-14
1738260808.392247,758491.000,48192,3,MX,1,100,-14
1738260808.432248,758531.000,48192,3,MX,1,100,-14
1738260808.472250,758571.000,48207,2,MX,1,100,-14
1738260808.512251,758611.000,48207,2,MX,1,100,-13
1738260808.552252,758651.000,48224,3,MX,1,100,-15
1738260808.592253,758691.000,48224,3,MX,1,100,-14
1738260808.632255,758731.000,48224,3,MX,1,100,-14
1738260808.672256,758771.000,48239,3,MX,1,100,-14
1738260808.712257,758811.000,48239,3,MX,1,100,-14
1738260808.752259,758851.000,48239,3,MX,1,100,-13
1738260808.792260,758891.000,48254,2,MX,1,100,-14
1738260808.832261,758931.000,48254,2,MX,1,100,-13
1738260808.872263,758971.000,48272,3,MX,1,100,-13
1738260808.912264,759011.000,48272,3,MX,1,100,-14
1738260808.952265,759051.000,48272,3,MX,1,100,-13
1738260808.992267,759091.000,48288,2,MX,1,100,-14
1738260809.032268,759131.000,48288,2,MX,1,100,-14
1738260809.072269,759171.000,48303,3,MX,1,100,-14
1738260809.112271,759211.000,48303,3,MX,1,100,-14
1738260809.152272,759251.000,48303,3,MX,1,100,-14
1738260809.192273,759291.000,48318,2,MX,1,100,-14
1738260809.232275,759331.000,48318,2,MX,1,100,-13
1738260809.267609,759366.333,48334,3,MX,1,100,-14
1738260809.302943,759401.667,48334,3,MX,1,100,-15
1738260809.338278,759437.000,48334,3,MX,1,100,-14
1738260809.378279,759477.000,48350,3,MX,1,100,-14
1738260809.418281,759517.000,48350,3,MX,1,100,-13
1738260809.458282,759557.000,48350,3,MX,1,100,-13
1738260809.498283,759597.000,48365,2,MX,1,100,-14
1738260809.538285,759637.000,48365,2,MX,1,100,-15
1738260809.578286,759677.000,48381,3,MX,1,100,-14
1738260809.618287,759717.000,48381,3,MX,1,100,-13
1738260809.658288,759757.000,48381,3,MX,1,100,-14
1738260809.698290,759797.000,48396,2,MX,1,100,-14
1738260809.738291,759837.000,48396,2,MX,1,100,-14
1738260809.778292,759877.000,48414,3,MX,1,100,-14
1738260809.818294,759917.000,48414,3,MX,1,100,-14
1738260809.858295,759957.000,48414,3,MX,1,100,-13
1738260809.898296,759997.000,48430,2,MX,1,100,-14
1738260809.938298,760037.000,48430,2,MX,1,100,-14
1738260809.978299,760077.000,48447,3,MX,1,100,-14
1738260810.018300,760117.000,48447,3,MX,1,100,-14
1738260810.058301,760157.000,48447,3,MX,1,100,-14
1738260810.098303,760197.000,48462,2,MX,1,100,-13
1738260810.138304,760237.000,48462,2,MX,1,100,-14
1738260810.178305,760277.000,48480,3,MX,1,100,-14
1738260810.218307,760317.000,48480,3,MX,1,100,-14
1738260810.258308,760357.000,48480,3,MX,1,100,-14
1738260810.298309,760397.000,48496,2,MX,1,100,-14
1738260810.338311,760437.000,48496,2,MX,1,100,-14
1738260810.378312,760477.000,48512,3,MX,1,100,-14
1738260810.418313,760517.000,48512,3,MX,1,100,-14
1738260810.458315,760557.000,48512,3,MX,1,100,-14
1738260810.498316,760597.000,48526,3,MX,1,100,-14
1738260810.538317,760637.000,48526,3,MX,1,100,-14
1738260810.578319,760677.000,48526,3,MX,1,100,-14
1738260810.618320,760717.000,48543,2,MX,1,100,-14
1738260810.658321,760757.000,48543,2,MX,1,100,-14
1738260810.698323,760797.000,48560,3,MX,1,100,-14
1738260810.738324,760837.000,48560,3,MX,1,100,-13
1738260810.778325,760877.000,48560,3,MX,1,100,-14
1738260810.818326,760917.000,48576,2,MX,1,100,-14
1738260810.858328,760957.000,48576,2,MX,1,100,-13
1738260810.898329,760997.000,48591,3,MX,1,100,-14
1738260810.938330,761037.000,48591,3,MX,1,100,-13
1738260810.978332,761077.000,48591,3,MX,1,100,-14
1738260811.018333,761117.000,48607,2,MX,1,100,-14
1738260811.058334,761157.000,48607,2,MX,1,100,-13
1738260811.098336,761197.000,48624,3,MX,1,100,-13
1738260811.138337,761237.000,48624,3,MX,1,100,-14
1738260811.178338,761277.000,48624,3,MX,1,100,-13
1738260811.218340,761317.000,48641,2,MX,1,100,-14
1738260811.258341,761357.000,48641,2,MX,1,100,-14
1738260811.298342,761397.000,48655,3,MX,1,100,-13
1738260811.338344,761437.000,48655,3,MX,1,100,-13
1738260811.378345,761477.000,48655,3,MX,1,100,-14
1738260811.418346,761517.000,48671,2,MX,1,100,-14
1738260811.458347,761557.000,48671,2,MX,1,100,-14
1738260811.498349,761597.000,48688,3,MX,1,100,-14
1738260811.538350,761637.000,48688,3,MX,1,100,-14
1738260811.578351,761677.000,48688,3,MX,1,100,-13
1738260811.618353,761717.000,48705,2,MX,1,100,-13
1738260811.658354,761757.000,48705,2,MX,1,100,-14
1738260811.698355,761797.000,48719,3,MX,1,100,-14
1738260811.738357,761837.000,48719,3,MX,1,100,-14
1738260811.778358,761877.000,48719,3,MX,1,100,-14
1738260811.818359,761917.000,48735,3,MX,1,100,-13
1738260811.858361,761957.000,48735,3,MX,1,100,-13
1738260811.898362,761997.000,48735,3,MX,1,100,-14
1738260811.931863,762030.500,48751,2,MX,1,100,-13
1738260811.965364,762064.000,48751,2,MX,1,100,-13
1738260812.005365,762104.000,48769,3,MX,1,100,-14
1738260812.045367,762144.000,48769,3,MX,1,100,-14
1738260812.085368,762184.000,48769,3,MX,1,100,-14
1738260812.125369,762224.000,48783,3,MX,1,100,-14
1738260812.165371,762264.000,48783,3,MX,1,100,-13
1738260812.205372,762304.000,48783,3,MX,1,100,-14
1738260812.245373,762344.000,48800,2,MX,1,100,-13
1738260812.285375,762384.000,48800,2,MX,1,100,-13
1738260812.325376,762424.000,48815,3,MX,1,100,-13
1738260812.365377,762464.000,48815,3,MX,1,100,-13
1738260812.405379,762504.000,48815,3,MX,1,100,-15
1738260812.445380,762544.000,48831,2,MX,1,100,-14
1738260812.485381,762584.000,48831,2,MX,1,100,-14
1738260812.525383,762624.000,48846,3,MX,1,100,-13
1738260812.565384,762664.000,48846,3,MX,1,100,-14
1738260812.605385,762704.000,48846,3,MX,1,100,-14
1738260812.645386,762744.000,48862,2,MX,1,100,-14
1738260812.685388,762784.000,48862,2,MX,1,100,-13
1738260812.725389,762824.000,48877,3,MX,1,100,-13
1738260812.765390,762864.000,48877,3,MX,1,100,-14
1738260812.805392,762904.000,48877,3,MX,1,100,-14
1738260812.845393,762944.000,48897,3,MX,1,100,-13
1738260812.885394,762984.000,48897,3,MX,1,100,-14
1738260812.925395,763024.000,48897,3,MX,1,100,-14
1738260812.965064,763063.667,48912,3,MX,1,100,-14
1738260813.004731,763103.333,48912,3,MX,1,100,-14
1738260813.044399,763143.000,48912,3,MX,1,100,-14
1738260813.084734,763183.333,48928,3,MX,1,100,-14
1738260813.125069,763223.667,48928,3,MX,1,100,-14
1738260813.165403,763264.000,48928,3,MX,1,100,-13
1738260813.205405,763304.000,48942,2,MX,1,100,-14
1738260813.245406,763344.000,48942,2,MX,1,100,-13
1738260813.285407,763384.000,48961,3,MX,1,100,-13
1738260813.325409,763424.000,48961,3,MX,1,100,-14
1738260813.365410,763464.000,48961,3,MX,1,100,-14
1738260813.404911,763503.500,48976,2,MX,1,100,-14
1738260813.444412,763543.000,48976,2,MX,1,100,-14
1738260813.484414,763583.000,48992,3,MX,1,100,-14
1738260813.524415,763623.000,48992,3,MX,1,100,-15
1738260813.564416,763663.000,48992,3,MX,1,100,-13
1738260813.604418,763703.000,49008,2,MX,1,100,-14
1738260813.644419,763743.000,49008,2,MX,1,100,-14
1738260813.684420,763783.000,49023,3,MX,1,100,-14
1738260813.724422,763823.000,49023,3,MX,1,100,-14
1738260813.764423,763863.000,49023,3,MX,1,100,-14
1738260813.804424,763903.000,49038,2,MX,1,100,-13
1738260813.844426,763943.000,49038,2,MX,1,100,-13
1738260813.884427,763983.000,49057,3,MX,1,100,-13
1738260813.924428,764023.000,49057,3,MX,1,100,-13
1738260813.964430,764063.000,49057,3,MX,1,100,-13
1738260814.004931,764103.500,49072,2,MX,1,100,-13
1738260814.045432,764144.000,49072,2,MX,1,100,-13
1738260814.085433,764184.000,49087,3,MX,1,100,-14
1738260814.125435,764224.000,49087,3,MX,1,100,-14
1738260814.165436,764264.000,49087,3,MX,1,100,-14
1738260814.204937,764303.500,49103,2,MX,1,100,-14
1738260814.244439,764343.000,49103,2,MX,1,100,-13
1738260814.284440,764383.000,49119,3,MX,1,100,-14
1738260814.324441,764423.000,49119,3,MX,1,100,-14
1738260814.364443,764463.000,49119,3,MX,1,100,-14
1738260814.400110,764498.667,49134,3,MX,1,100,-14
1738260814.435778,764534.333,49134,3,MX,1,100,-13
1738260814.471446,764570.000,49134,3,MX,1,100,-13
1738260814.511447,764610.000,49149,2,MX,1,100,-14
1738260814.551449,764650.000,49149,2,MX,1,100,-14
1738260814.591450,764690.000,49165,3,MX,1,100,-14
1738260814.631451,764730.000,49165,3,MX,1,100,-15
1738260814.671453,764770.000,49165,3,MX,1,100,-14
1738260814.711454,764810.000,49181,3,MX,1,100,-13
1738260814.751455,764850.000,49181,3,MX,1,100,-14
1738260814.791457,764890.000,49181,3,MX,1,100,-14
1738260814.831458,764930.000,49196,2,MX,1,100,-14
1738260814.871459,764970.000,49196,2,MX,1,100,-14
1738260814.911461,765010.000,49212,3,MX,1,100,-13
1738260814.951462,765050.000,49212,3,MX,1,100,-14
1738260814.991463,765090.000,49212,3,MX,1,100,-14
1738260815.031465,765130.000,49229,2,MX,1,100,-14
1738260815.071466,765170.000,49229,2,MX,1,100,-14
1738260815.111467,765210.000,49245,3,MX,1,100,-14
1738260815.151469,765250.000,49245,3,MX,1,100,-14
1738260815.191470,765290.000,49245,3,MX,1,100,-13
1738260815.231471,765330.000,49263,2,MX,1,100,-14
1738260815.271472,765370.000,49263,2,MX,1,100,-14
1738260815.311474,765410.000,49278,3,MX,1,100,-15
1738260815.351475,765450.000,49278,3,MX,1,100,-14
1738260815.391476,765490.000,49278,3,MX,1,100,-14
1738260815.431478,765530.000,49293,2,MX,1,100,-14
1738260815.471479,765570.000,49293,2,MX,1,100,-15
1738260815.511480,765610.000,49309,3,MX,1,100,-14
1738260815.551481,765650.000,49309,3,MX,1,100,-14
1738260815.591483,765690.000,49309,3,MX,1,100,-13
1738260815.631484,765730.000,49325,2,MX,1,100,-14
1738260815.671485,765770.000,49325,2,MX,1,100,-13
1738260815.711487,765810.000,49340,3,MX,1,100,-14
1738260815.751488,765850.000,49340,3,MX,1,100,-14
1738260815.791489,765890.000,49340,3,MX,1,100,-14
1738260815.831491,765930.000,49355,2,MX,1,100,-14
1738260815.871492,765970.000,49355,2,MX,1,100,-13
1738260815.911493,766010.000,49372,3,MX,1,100,-13
1738260815.951495,766050.000,49372,3,MX,1,100,-13
1738260815.991496,766090.000,49372,3,MX,1,100,-14
1738260816.031497,766130.000,49387,3,MX,1,100,-14
1738260816.071499,766170.000,49387,3,MX,1,100,-14
1738260816.111500,766210.000,49387,3,MX,1,100,-14
1738260816.151501,766250.000,49403,2,MX,1,100,-14
1738260816.191503,766290.000,49403,2,MX,1,100,-13
1738260816.231504,766330.000,49418,3,MX,1,100,-14
1738260816.271505,766370.000,49418,3,MX,1,100,-14
1738260816.311507,766410.000,49418,3,MX,1,100,-14
1738260816.351508,766450.000,49434,2,MX,1,100,-13
1738260816.391509,766490.000,49434,2,MX,1,100,-13
1738260816.431510,766530.000,49449,3,MX,1,100,-14
1738260816.471512,766570.000,49449,3,MX,1,100,-14
1738260816.511513,766610.000,49449,3,MX,1,100,-13
1738260816.551514,766650.000,49466,2,MX,1,100,-13
1738260816.591516,766690.000,49466,2,MX,1,100,-13
1738260816.631517,766730.000,49480,3,MX,1,100,-14
1738260816.671518,766770.000,49480,3,MX,1,100,-14
1738260816.711519,766810.000,49480,3,MX,1,100,-13
1738260816.751521,766850.000,49496,2,MX,1,100,-15
1738260816.791522,766890.000,49496,2,MX,1,100,-14
1738260816.831523,766930.000,49511,3,MX,1,100,-14
1738260816.871525,766970.000,49511,3,MX,1,100,-14
1738260816.911526,767010.000,49511,3,MX,1,100,-13
1738260816.945027,767043.500,49528,2,MX,1,100,-14
1738260816.978528,767077.000,49528,2,MX,1,100,-14
1738260817.018196,767116.667,49544,3,MX,1,100,-13
1738260817.057864,767156.333,49544,3,MX,1,100,-13
1738260817.097532,767196.000,49544,3,MX,1,100,-13
1738260817.137534,767236.000,49560,3,MX,1,100,-14
1738260817.177535,767276.000,49560,3,MX,1,100,-14
1738260817.217536,767316.000,49560,3,MX,1,100,-13
1738260817.257538,767356.000,49576,2,MX,1,100,-14
1738260817.297539,767396.000,49576,2,MX,1,100,-13
1738260817.337540,767436.000,49592,3,MX,1,100,-13
1738260817.377541,767476.000,49592,3,MX,1,100,-14
1738260817.417543,767516.000,49592,3,MX,1,100,-14
1738260817.457544,767556.000,49606,3,MX,1,100,-13
1738260817.497545,767596.000,49606,3,MX,1,100,-14
1738260817.537547,767636.000,49606,3,MX,1,100,-14
1738260817.577548,767676.000,49623,2,MX,1,100,-14
1738260817.617549,767716.000,49623,2,MX,1,100,-14
1738260817.657884,767756.333,49640,3,MX,1,100,-14
1738260817.698219,767796.667,49640,3,MX,1,100,-14
1738260817.738553,767837.000,49640,3,MX,1,100,-13
1738260817.778555,767877.000,49656,2,MX,1,100,-14
1738260817.818556,767917.000,49656,2,MX,1,100,-14
1738260817.858557,767957.000,49671,3,MX,1,100,-13
1738260817.898558,767997.000,49671,3,MX,1,100,-14
1738260817.938560,768037.000,49671,3,MX,1,100,-13
1738260817.978311,768076.750,49695,4,MX,1,100,-14
1738260818.018062,768116.500,49695,4,MX,1,100,-14
1738260818.057814,768156.250,49695,4,MX,1,100,-14
1738260818.097565,768196.000,49695,4,MX,1,100,-13
1738260818.138066,768236.500,49710,2,MX,1,100,-14
1738260818.178568,768277.000,49710,2,MX,1,100,-14
1738260818.218236,768316.667,49726,3,MX,1,100,-14
1738260818.257904,768356.333,49726,3,MX,1,100,-14
1738260818.297572,768396.000,49726,3,MX,1,100,-14
1738260818.337573,768436.000,49741,3,MX,1,100,-13
1738260818.377574,768476.000,49741,3,MX,1,100,-14
1738260818.417576,768516.000,49741,3,MX,1,100,-14
1738260818.457577,768556.000,49759,2,MX,1,100,-14
1738260818.497578,768596.000,49759,2,MX,1,100,-14
1738260818.537580,768636.000,49775,3,MX,1,100,-14
1738260818.577581,768676.000,49775,3,MX,1,100,-14
1738260818.617582,768716.000,49775,3,MX,1,100,-14
1738260818.657583,768756.000,49790,2,MX,1,100,-14
1738260818.697585,768796.000,49790,2,MX,1,100,-14
1738260818.737586,768836.000,49805,3,MX,1,100,-14
1738260818.777587,768876.000,49805,3,MX,1,100,-15
1738260818.817589,768916.000,49805,3,MX,1,100,-13
1738260818.857590,768956.000,49821,2,MX,1,100,-14
1738260818.897591,768996.000,49821,2,MX,1,100,-14
1738260818.937593,769036.000,49837,3,MX,1,100,-14
1738260818.977594,769076.000,49837,3,MX,1,100,-15
1738260819.017595,769116.000,49837,3,MX,1,100,-14
1738260819.058096,769156.500,49852,2,MX,1,100,-14
1738260819.098598,769197.000,49852,2,MX,1,100,-14
1738260819.138266,769236.667,49867,3,MX,1,100,-13
1738260819.177934,769276.333,49867,3,MX,1,100,-14
1738260819.217602,769316.000,49867,3,MX,1,100,-14
1738260819.257603,769356.000,49884,2,MX,1,100,-15
1738260819.297604,769396.000,49884,2,MX,1,100,-14
1738260819.337606,769436.000,49899,3,MX,1,100,-14
1738260819.377607,769476.000,49899,3,MX,1,100,-14
1738260819.417608,769516.000,49899,3,MX,1,100,-14
1738260819.453276,769551.667,49915,3,MX,1,100,-14
1738260819.488944,769587.333,49915,3,MX,1,100,-13
1738260819.524612,769623.000,49915,3,MX,1,100,-14
1738260819.564613,769663.000,49930,3,MX,1,100,-14
1738260819.604614,769703.000,49930,3,MX,1,100,-14
1738260819.644616,769743.000,49930,3,MX,1,100,-14
1738260819.684617,769783.000,49948,2,MX,1,100,-14
1738260819.724618,769823.000,49948,2,MX,1,100,-14
1738260819.764620,769863.000,49963,3,MX,1,100,-13
1738260819.804621,769903.000,49963,3,MX,1,100,-14
1738260819.844622,769943.000,49963,3,MX,1,100,-14
1738260819.884624,769983.000,49980,2,MX,1,100,-14
1738260819.924625,770023.000,49980,2,MX,1,100,-14
1738260819.964626,770063.000,49996,3,MX,1,100,-14
1738260820.004627,770103.000,49996,3,MX,1,100,-15
1738260820.044629,770143.000,49996,3,MX,1,100,-14
1738260820.084630,770183.000,50012,2,MX,1,100,-14
1738260820.124631,770223.000,50012,2,MX,1,100,-14
1738260820.164633,770263.000,50027,3,MX,1,100,-13
1738260820.204634,770303.000,50027,3,MX,1,100,-14
1738260820.244635,770343.000,50027,3,MX,1,100,-13
1738260820.284637,770383.000,50044,2,MX,1,100,-14
1738260820.324638,770423.000,50044,2,MX,1,100,-14
1738260820.364639,770463.000,50058,3,MX,1,100,-14
1738260820.404641,770503.000,50058,3,MX,1,100,-14
1738260820.444642,770543.000,50058,3,MX,1,100,-15
1738260820.484643,770583.000,50074,2,MX,1,100,-14
1738260820.524645,770623.000,50074,2,MX,1,100,-14
1738260820.564646,770663.000,50090,3,MX,1,100,-14
1738260820.604647,770703.000,50090,3,MX,1,100,-14
1738260820.644649,770743.000,50090,3,MX,1,100,-14
1738260820.684650,770783.000,50106,3,MX,1,100,-14
1738260820.724651,770823.000,50106,3,MX,1,100,-13
1738260820.764652,770863.000,50106,3,MX,1,100,-14
1738260820.804654,770903.000,50120,2,MX,1,100,-14
1738260820.844655,770943.000,50120,2,MX,1,100,-14
1738260820.884656,770983.000,50137,3,MX,1,100,-14
1738260820.924658,771023.000,50137,3,MX,1,100,-14
1738260820.964659,771063.000,50137,3,MX,1,100,-14
1738260821.004660,771103.000,50154,2,MX,1,100,-14
1738260821.044662,771143.000,50154,2,MX,1,100,-14
1738260821.084663,771183.000,50170,3,MX,1,100,-14
1738260821.124664,771223.000,50170,3,MX,1,100,-14
1738260821.164665,771263.000,50170,3,MX,1,100,-14
1738260821.204667,771303.000,50185,2,MX,1,100,-14
1738260821.244668,771343.000,50185,2,MX,1,100,-14
1738260821.284669,771383.000,50201,3,MX,1,100,-14
1738260821.324671,771423.000,50201,3,MX,1,100,-15
1738260821.364672,771463.000,50201,3,MX,1,100,-14
1738260821.404673,771503.000,50216,2,MX,1,100,-14
1738260821.444675,771543.000,50216,2,MX,1,100,-13
1738260821.484676,771583.000,50232,3,MX,1,100,-14
1738260821.524677,771623.000,50232,3,MX,1,100,-14
1738260821.564679,771663.000,50232,3,MX,1,100,-14
1738260821.604680,771703.000,50248,3,MX,1,100,-14
1738260821.644681,771743.000,50248,3,MX,1,100,-14
1738260821.684683,771783.000,50248,3,MX,1,100,-14
1738260821.724684,771823.000,50263,2,MX,1,100,-14
1738260821.764685,771863.000,50263,2,MX,1,100,-14
1738260821.804687,771903.000,50278,3,MX,1,100,-15
1738260821.844688,771943.000,50278,3,MX,1,100,-14
1738260821.884689,771983.000,50278,3,MX,1,100,-14
1738260821.924690,772023.000,50297,2,MX,1,100,-14
1738260821.964692,772063.000,50297,2,MX,1,100,-15
1738260822.004693,772103.000,50312,3,MX,1,100,-14
1738260822.044694,772143.000,50312,3,MX,1,100,-14
1738260822.084696,772183.000,50312,3,MX,1,100,-14
1738260822.120030,772218.333,50327,3,MX,1,100,-14
1738260822.155365,772253.667,50327,3,MX,1,100,-14
1738260822.190699,772289.000,50327,3,MX,1,100,-13
1738260822.230700,772329.000,50343,2,MX,1,100,-14
1738260822.270702,772369.000,50343,2,MX,1,100,-14
1738260822.310703,772409.000,50361,3,MX,1,100,-15
1738260822.350704,772449.000,50361,3,MX,1,100,-14
1738260822.390706,772489.000,50361,3,MX,1,100,-14
1738260822.431207,772529.500,50376,2,MX,1,100,-14
1738260822.471708,772570.000,50376,2,MX,1,100,-14
1738260822.511376,772609.667,50391,3,MX,1,100,-14
1738260822.551044,772649.333,50391,3,MX,1,100,-14
1738260822.590712,772689.000,50391,3,MX,1,100,-15
1738260822.630713,772729.000,50407,2,MX,1,100,-15
1738260822.670715,772769.000,50407,2,MX,1,100,-14
1738260822.710716,772809.000,50423,3,MX,1,100,-14
1738260822.750717,772849.000,50423,3,MX,1,100,-15
1738260822.790719,772889.000,50423,3,MX,1,100,-14
1738260822.830720,772929.000,50440,2,MX,1,100,-14
1738260822.870721,772969.000,50440,2,MX,1,100,-15
1738260822.910723,773009.000,50457,3,MX,1,100,-13
1738260822.950724,773049.000,50457,3,MX,1,100,-14
1738260822.990725,773089.000,50457,3,MX,1,100,-14
1738260823.030727,773129.000,50478,5,MX,1,100,-14
1738260823.070728,773169.000,50478,5,MX,1,100,-14
1738260823.110729,773209.000,50478,5,MX,1,100,-13
1738260823.150731,773249.000,50478,5,MX,1,100,-14
1738260823.190732,773289.000,50478,5,MX,1,100,-14
1738260823.230733,773329.000,50494,3,MX,1,100,-13
1738260823.270735,773369.000,50494,3,MX,1,100,-14
1738260823.310736,773409.000,50494,3,MX,1,100,-14
1738260823.350737,773449.000,50510,2,MX,1,100,-15
1738260823.390738,773489.000,50510,2,MX,1,100,-14
1738260823.430740,773529.000,50524,3,MX,1,100,-14
1738260823.470741,773569.000,50524,3,MX,1,100,-14
1738260823.510742,773609.000,50524,3,MX,1,100,-14
1738260823.550744,773649.000,50541,2,MX,1,100,-15
1738260823.590745,773689.000,50541,2,MX,1,100,-14
1738260823.630746,773729.000,50556,3,MX,1,100,-14
1738260823.670748,773769.000,50556,3,MX,1,100,-16
1738260823.710749,773809.000,50556,3,MX,1,100,-13
1738260823.750750,773849.000,50572,2,MX,1,100,-14
1738260823.790752,773889.000,50572,2,MX,1,100,-14
1738260823.830753,773929.000,50586,3,MX,1,100,-14
1738260823.870754,773969.000,50586,3,MX,1,100,-14
1738260823.910756,774009.000,50586,3,MX,1,100,-14
1738260823.950757,774049.000,50603,2,MX,1,100,-14
1738260823.990758,774089.000,50603,2,MX,1,100,-14
1738260824.030760,774129.000,50618,3,MX,1,100,-14
1738260824.070761,774169.000,50618,3,MX,1,100,-13
1738260824.110762,774209.000,50618,3,MX,1,100,-14
1738260824.150763,774249.000,50634,3,MX,1,100,-14
1738260824.190765,774289.000,50634,3,MX,1,100,-14
1738260824.230766,774329.000,50634,3,MX,1,100,-14
1738260824.270767,774369.000,50651,2,MX,1,100,-14
1738260824.310769,774409.000,50651,2,MX,1,100,-14
1738260824.350770,774449.000,50667,3,MX,1,100,-14
1738260824.390771,774489.000,50667,3,MX,1,100,-14
1738260824.430773,774529.000,50667,3,MX,1,100,-14
1738260824.470774,774569.000,50682,2,MX,1,100,-14
1738260824.510775,774609.000,50682,2,MX,1,100,-14
1738260824.550776,774649.000,50699,3,MX,1,100,-14
1738260824.590778,774689.000,50699,3,MX,1,100,-14
1738260824.630779,774729.000,50699,3,MX,1,100,-14
1738260824.666447,774764.667,50713,3,MX,1,100,-14
1738260824.702115,774800.333,50713,3,MX,1,100,-14
1738260824.737783,774836.000,50713,3,MX,1,100,-14
1738260824.777784,774876.000,50729,2,MX,1,100,-14
1738260824.817785,774916.000,50729,2,MX,1,100,-14
1738260824.857787,774956.000,50744,3,MX,1,100,-14
1738260824.897788,774996.000,50744,3,MX,1,100,-14
1738260824.937789,775036.000,50744,3,MX,1,100,-14
1738260824.977791,775076.000,50763,2,MX,1,100,-14
1738260825.017792,775116.000,50763,2,MX,1,100,-14
1738260825.057793,775156.000,50780,3,MX,1,100,-14
1738260825.097795,775196.000,50780,3,MX,1,100,-13
1738260825.137796,775236.000,50780,3,MX,1,100,-13
1738260825.177797,775276.000,50795,2,MX,1,100,-14
1738260825.217798,775316.000,50795,2,MX,1,100,-13
1738260825.257800,775356.000,50811,3,MX,1,100,-14
1738260825.297801,775396.000,50811,3,MX,1,100,-13
1738260825.337802,775436.000,50811,3,MX,1,100,-14
1738260825.377804,775476.000,50827,2,MX,1,100,-14
1738260825.417805,775516.000,50827,2,MX,1,100,-14
1738260825.457806,775556.000,50842,3,MX,1,100,-13
1738260825.497808,775596.000,50842,3,MX,1,100,-14
1738260825.537809,775636.000,50842,3,MX,1,100,-13
1738260825.577810,775676.000,50860,2,MX,1,100,-14
1738260825.617811,775716.000,50860,2,MX,1,100,-14
1738260825.657813,775756.000,50875,3,MX,1,100,-14
