LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1738260739.754997,689856.000,37560,1,EA,1,100,0.030228
1738260739.822000,689923.000,37574,1,EA,1,100,0.030228
1738260739.888502,689989.500,37591,2,EA,1,100,0.030228
1738260739.955004,690056.000,37591,2,EA,1,100,0.030228
1738260740.022006,690123.000,37608,1,EA,1,100,0.030228
1738260740.088509,690189.500,37623,2,EA,1,100,0.030228
1738260740.155011,690256.000,37623,2,EA,1,100,0.030228
1738260740.222013,690323.000,37638,1,EA,1,100,0.030228
1738260740.288515,690389.500,37655,2,EA,1,100,0.030228
1738260740.355017,690456.000,37655,2,EA,1,100,0.030228
1738260740.422019,690523.000,37672,1,EA,1,100,0.030228
1738260740.488522,690589.500,37687,2,EA,1,100,0.030228
1738260740.555024,690656.000,37687,2,EA,1,100,0.030228
1738260740.622026,690723.000,37703,1,EA,1,100,0.030228
1738260740.688528,690789.500,37719,2,EA,1,100,0.030228
1738260740.755030,690856.000,37719,2,EA,1,100,0.030228
1738260740.822032,690923.000,37734,1,EA,1,100,0.030228
1738260740.888535,690989.500,37750,2,EA,1,100,0.030228
1738260740.955037,691056.000,37750,2,EA,1,100,0.030228
1738260741.022039,691123.000,37765,1,EA,1,100,0.030228
1738260741.088708,691189.667,37786,3,EA,1,100,0.030228
1738260741.155377,691256.333,37786,3,EA,1,100,0.030228
1738260741.222046,691323.000,37786,3,EA,1,100,0.030228
1738260741.289048,691390.000,37804,1,EA,1,100,0.030228
1738260741.355550,691456.500,37820,2,EA,1,100,0.030228
1738260741.422052,691523.000,37820,2,EA,1,100,0.030228
1738260741.488054,691589.000,37835,1,EA,1,100,0.030228
1738260741.555057,691656.000,37853,2,EA,1,100,0.030228
1738260741.622059,691723.000,37853,2,EA,1,100,0.030228
1738260741.688061,691789.000,37868,1,EA,1,100,0.030228
1738260741.755063,691856.000,37884,2,EA,1,100,0.030228
1738260741.822065,691923.000,37884,2,EA,1,100,0.030228
1738260741.888067,691989.000,37899,1,EA,1,100,0.030228
