LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1738260741.120042,691221.000,37779,2,RD,1,100,TL
1738260741.120042,691221.000,37779,2,RD,1,100,TU
1738260743.681126,693782.000,38576,2,RD,1,100,TL
1738260746.242210,696343.000,38576,2,RD,1,100,TU
1738260748.802294,698903.000,39370,2,RD,1,100,TL
1738260751.362378,701463.000,39370,2,RD,1,100,TU
1738260753.925962,704026.500,40157,2,RD,1,100,TL
1738260756.489546,706590.000,40157,2,RD,1,100,TU
1738260759.050130,709150.500,40951,2,RD,1,100,TL
1738260761.610714,711711.000,40951,2,RD,1,100,TU
1738260764.164798,714265.000,41730,2,RD,1,100,TL
1738260766.718881,716819.000,41730,2,RD,1,100,TU
1738260769.280965,719381.000,42524,2,RD,1,100,TL
1738260771.843049,721943.000,42524,2,RD,1,100,TU
1738260774.410133,724510.000,43319,2,RD,1,100,TL
1738260776.977217,727077.000,43319,2,RD,1,100,TU
1738260779.533301,729633.000,44105,2,RD,1,100,TL
1738260782.089385,732189.000,44105,2,RD,1,100,TU
1738260784.649969,734749.500,44903,2,RD,1,100,TL
1738260787.210553,737310.000,44903,2,RD,1,100,TU
1738260789.772637,739872.000,45697,2,RD,1,100,TL
1738260792.334721,742434.000,45697,2,RD,1,100,TU
1738260794.900305,744999.500,46491,2,RD,1,100,TL
1738260797.465889,747565.000,46491,2,RD,1,100,TU
1738260800.037473,750136.500,47286,2,RD,1,100,TL
1738260802.609057,752708.000,47286,2,RD,1,100,TU
1738260805.171641,755270.500,48083,2,RD,1,100,TL
1738260807.734225,757833.000,48083,2,RD,1,100,TU
1738260810.293809,760392.500,48882,2,RD,1,100,TL
1738260812.853393,762952.000,48882,2,RD,1,100,TU
1738260815.429478,765528.000,49678,2,RD,1,100,TL
1738260818.005562,768104.000,49678,2,RD,1,100,TU
1738260820.556146,770654.500,50462,2,RD,1,100,TL
1738260823.106729,773205.000,50462,2,RD,1,100,TU
1738260825.670813,775769.000,51259,2,RD,1,100,TL
1738260828.234897,778333.000,51259,2,RD,1,100,TU
1738260830.795981,780894.000,52055,2,RD,1,100,TL
1738260833.357065,783455.000,52055,2,RD,1,100,TU
1738260835.928149,786026.000,52846,2,RD,1,100,TL
1738260838.499234,788597.000,52846,2,RD,1,100,TU
1738260841.073818,791171.500,53637,2,RD,1,100,TL
1738260843.648402,793746.000,53637,2,RD,1,100,TU
1738260846.209486,796307.000,54429,2,RD,1,100,TL
1738260848.770570,798868.000,54429,2,RD,1,100,TU
1738260851.333654,801431.000,55220,2,RD,1,100,TL
1738260853.896738,803994.000,55220,2,RD,1,100,TU
1738260856.460822,806558.000,56012,2,RD,1,100,TL
1738260859.024906,809122.000,56012,2,RD,1,100,TU
1738260861.588990,811686.000,56814,2,RD,1,100,TL
1738260864.153074,814250.000,56814,2,RD,1,100,TU
1738260866.717158,816814.000,57607,2,RD,1,100,TL
1738260869.281242,819378.000,57607,2,RD,1,100,TU
1738260871.843326,821940.000,58404,2,RD,1,100,TL
1738260874.405410,824502.000,58404,2,RD,1,100,TU
1738260876.972494,827069.000,59199,2,RD,1,100,TL
1738260879.539579,829636.000,59199,2,RD,1,100,TU
1738260882.099663,832196.000,60000,2,RD,1,100,TL
1738260884.659746,834756.000,60000,2,RD,1,100,TU
1738260887.228331,837324.500,60789,2,RD,1,100,TL
1738260889.796915,839893.000,60789,2,RD,1,100,TU
1738260892.361499,842457.500,61587,2,RD,1,100,TL
