Timestamp,BI
1738260740.53792,417
1738260740.84712,398.5
1738260741.26438,417
1738260741.64446,417
1738260742.09874,454
1738260742.86999,744
1738260743.61449,771
1738260744.96177,771
1738260746.42994,744
1738260747.14651,741
1738260747.86226,717
1738260748.60318,717
1738260749.1265,741
1738260749.985,751
1738260751.22865,858
1738260751.98,858
1738260752.90461,925
1738260753.28944,751
1738260754.77969,925
1738260755.19332,475
1738260756.38388,485
1738260756.85916,485
1738260757.34437,485
1738260758.16378,485
1738260758.48428,485
1738260759.6541,819
1738260760.01686,377
1738260761.52008,971
1738260761.89739,377
1738260762.86803,576
1738260763.22967,576
1738260763.80599,941
1738260765.28783,576
1738260766.22853,576
1738260766.62816,941
1738260766.95609,564
1738260768.03492,564
1738260768.59931,777
1738260769.37617,777
1738260770.59961,777
1738260771.0783,777
1738260772.24806,550
1738260772.79688,550
1738260773.3467,632
1738260774.10331,550
1738260774.73578,550
1738260775.17349,632
1738260775.60717,438
1738260776.32392,438
1738260776.67421,717
1738260777.57335,720
1738260778.29286,720
1738260779.23002,720
1738260779.5594,720
1738260780.07672,708
1738260781.01755,517
1738260781.72559,708
1738260782.0311,923
1738260782.95391,708
1738260783.99127,661
1738260784.65207,842
1738260785.0043,661
1738260785.84651,661
1738260786.20519,359
1738260786.90132,394
1738260787.23515,394
1738260787.62897,557
1738260788.30539,541
1738260788.86252,557
1738260789.40383,676
1738260790.12165,698
1738260790.81967,698
1738260791.5797,718
1738260792.17151,698
1738260793.31035,641
1738260793.65004,592
1738260794.29138,641
1738260794.62416,641
1738260795.35893,641
1738260796.04584,687
1738260796.54386,687
1738260797.23977,654
1738260797.8941,654
1738260798.53759,654
1738260799.81527,643
1738260800.14398,643
1738260800.50229,358
1738260801.86122,358
1738260802.19254,553
1738260802.93152,739
1738260803.48431,739
1738260804.81723,843
1738260806.02937,843
1738260806.8722,843
1738260807.31311,843
1738260807.80073,843
1738260809.24864,507
1738260810.3394,507
1738260810.84642,507
1738260811.18074,507
1738260811.51426,442
1738260812.37328,442
1738260812.81539,541
1738260813.35601,541
1738260814.26111,541
1738260814.57845,699
1738260815.27707,699
1738260816.08232,699
1738260816.42795,763
1738260817.25645,805
1738260818.01944,820
1738260818.83899,820
1738260820.00945,820
1738260820.59565,820
1738260821.43347,599
1738260822.03247,599
1738260822.52662,729
1738260823.50144,599
1738260824.23077,729
1738260824.55638,753
1738260825.3096,729
1738260826.11949,589
1738260826.51084,589
1738260827.09977,574
1738260827.59633,574
1738260828.17001,574
1738260829.25693,497
1738260829.64661,574
1738260829.98516,390
1738260830.94599,390
1738260831.2652,546
1738260831.81141,546
1738260833.29973,546
1738260833.66768,841
1738260834.50901,841
1738260835.56874,729
1738260836.03295,729
1738260836.76184,536
1738260837.29401,536
1738260837.83021,573
1738260838.41979,536
1738260838.99292,573
1738260839.39506,573
1738260840.61897,573
1738260840.93631,720
1738260841.95907,1023
1738260842.67877,777
1738260844.00778,777
