LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1738264194.264047,478415.000,5934,3,AX,1,100,0.453
1738264194.304048,478455.000,5934,3,AX,1,100,0.454
1738264194.344049,478495.000,5953,2,AX,1,100,0.454
1738264194.384050,478535.000,5953,2,AX,1,100,0.462
1738264194.424052,478575.000,5967,3,AX,1,100,0.451
1738264194.464053,478615.000,5967,3,AX,1,100,0.457
1738264194.504054,478655.000,5967,3,AX,1,100,0.452
1738264194.544056,478695.000,5983,2,AX,1,100,0.462
1738264194.584057,478735.000,5983,2,AX,1,100,0.488
1738264194.624058,478775.000,5999,3,AX,1,100,0.426
1738264194.664059,478815.000,5999,3,AX,1,100,0.475
1738264194.704061,478855.000,5999,3,AX,1,100,0.435
1738264194.744062,478895.000,6017,2,AX,1,100,0.458
1738264194.784063,478935.000,6017,2,AX,1,100,0.443
1738264194.824064,478975.000,6031,3,AX,1,100,0.476
1738264194.864066,479015.000,6031,3,AX,1,100,0.441
1738264194.904067,479055.000,6031,3,AX,1,100,0.441
1738264194.944068,479095.000,6048,2,AX,1,100,0.456
1738264194.984070,479135.000,6048,2,AX,1,100,0.435
1738264195.024071,479175.000,6063,3,AX,1,100,0.452
1738264195.064072,479215.000,6063,3,AX,1,100,0.460
1738264195.104074,479255.000,6063,3,AX,1,100,0.439
1738264195.144075,479295.000,6081,2,AX,1,100,0.443
1738264195.184076,479335.000,6081,2,AX,1,100,0.444
1738264195.224077,479375.000,6096,3,AX,1,100,0.435
1738264195.264079,479415.000,6096,3,AX,1,100,0.444
1738264195.304080,479455.000,6096,3,AX,1,100,0.430
1738264195.344081,479495.000,6112,3,AX,1,100,0.446
1738264195.384083,479535.000,6112,3,AX,1,100,0.431
1738264195.424084,479575.000,6112,3,AX,1,100,0.458
1738264195.459752,479610.667,6127,3,AX,1,100,0.442
1738264195.495420,479646.333,6127,3,AX,1,100,0.442
1738264195.531087,479682.000,6127,3,AX,1,100,0.444
1738264195.571089,479722.000,6147,2,AX,1,100,0.440
1738264195.611090,479762.000,6147,2,AX,1,100,0.437
1738264195.651091,479802.000,6163,3,AX,1,100,0.449
1738264195.691092,479842.000,6163,3,AX,1,100,0.432
1738264195.731094,479882.000,6163,3,AX,1,100,0.454
1738264195.771095,479922.000,6178,2,AX,1,100,0.439
1738264195.811096,479962.000,6178,2,AX,1,100,0.441
1738264195.851098,480002.000,6195,3,AX,1,100,0.446
1738264195.891099,480042.000,6195,3,AX,1,100,0.447
1738264195.931100,480082.000,6195,3,AX,1,100,0.450
1738264195.971101,480122.000,6212,2,AX,1,100,0.443
1738264196.011103,480162.000,6212,2,AX,1,100,0.454
1738264196.051104,480202.000,6227,3,AX,1,100,0.439
1738264196.091105,480242.000,6227,3,AX,1,100,0.455
1738264196.131107,480282.000,6227,3,AX,1,100,0.439
1738264196.170608,480321.500,6242,2,AX,1,100,0.448
1738264196.210109,480361.000,6242,2,AX,1,100,0.446
1738264196.250110,480401.000,6258,3,AX,1,100,0.446
1738264196.290112,480441.000,6258,3,AX,1,100,0.450
1738264196.330113,480481.000,6258,3,AX,1,100,0.445
1738264196.370114,480521.000,6276,2,AX,1,100,0.449
1738264196.410115,480561.000,6276,2,AX,1,100,0.443
1738264196.450117,480601.000,6291,3,AX,1,100,0.449
1738264196.490118,480641.000,6291,3,AX,1,100,0.442
1738264196.530119,480681.000,6291,3,AX,1,100,0.448
1738264196.570621,480721.500,6306,2,AX,1,100,0.441
1738264196.611122,480762.000,6306,2,AX,1,100,0.456
1738264196.650790,480801.667,6322,3,AX,1,100,0.441
1738264196.690458,480841.333,6322,3,AX,1,100,0.451
1738264196.730126,480881.000,6322,3,AX,1,100,0.451
1738264196.770127,480921.000,6338,2,AX,1,100,0.448
1738264196.810128,480961.000,6338,2,AX,1,100,0.451
1738264196.850463,481001.333,6355,3,AX,1,100,0.447
1738264196.890798,481041.667,6355,3,AX,1,100,0.456
1738264196.931132,481082.000,6355,3,AX,1,100,0.444
1738264196.970800,481121.667,6371,3,AX,1,100,0.444
1738264197.010468,481161.333,6371,3,AX,1,100,0.447
1738264197.050136,481201.000,6371,3,AX,1,100,0.450
1738264197.090137,481241.000,6386,2,AX,1,100,0.448
1738264197.130139,481281.000,6386,2,AX,1,100,0.435
1738264197.170140,481321.000,6404,3,AX,1,100,0.464
1738264197.210141,481361.000,6404,3,AX,1,100,0.437
1738264197.250142,481401.000,6404,3,AX,1,100,0.465
1738264197.290144,481441.000,6420,2,AX,1,100,0.448
1738264197.330145,481481.000,6420,2,AX,1,100,0.446
1738264197.370146,481521.000,6436,3,AX,1,100,0.456
1738264197.410147,481561.000,6436,3,AX,1,100,0.449
1738264197.450149,481601.000,6436,3,AX,1,100,0.452
1738264197.490150,481641.000,6452,2,AX,1,100,0.437
1738264197.530151,481681.000,6452,2,AX,1,100,0.460
1738264197.570153,481721.000,6468,3,AX,1,100,0.439
1738264197.610154,481761.000,6468,3,AX,1,100,0.457
1738264197.650155,481801.000,6468,3,AX,1,100,0.447
1738264197.690156,481841.000,6484,2,AX,1,100,0.457
1738264197.730158,481881.000,6484,2,AX,1,100,0.449
1738264197.770493,481921.333,6502,3,AX,1,100,0.442
1738264197.810827,481961.667,6502,3,AX,1,100,0.465
1738264197.851162,482002.000,6502,3,AX,1,100,0.436
1738264197.890663,482041.500,6516,2,AX,1,100,0.461
1738264197.930164,482081.000,6516,2,AX,1,100,0.466
1738264197.970165,482121.000,6535,3,AX,1,100,0.430
1738264198.010167,482161.000,6535,3,AX,1,100,0.457
1738264198.050168,482201.000,6535,3,AX,1,100,0.460
1738264198.085836,482236.667,6552,3,AX,1,100,0.467
1738264198.121504,482272.333,6552,3,AX,1,100,0.427
1738264198.157171,482308.000,6552,3,AX,1,100,0.472
1738264198.197173,482348.000,6575,3,AX,1,100,0.444
1738264198.237174,482388.000,6575,3,AX,1,100,0.447
1738264198.277175,482428.000,6575,3,AX,1,100,0.459
1738264198.317177,482468.000,6593,3,AX,1,100,0.444
1738264198.357178,482508.000,6593,3,AX,1,100,0.461
1738264198.397179,482548.000,6593,3,AX,1,100,0.446
1738264198.437181,482588.000,6608,2,AX,1,100,0.452
1738264198.477182,482628.000,6608,2,AX,1,100,0.460
1738264198.517183,482668.000,6623,3,AX,1,100,0.455
1738264198.557184,482708.000,6623,3,AX,1,100,0.449
1738264198.597186,482748.000,6623,3,AX,1,100,0.451
1738264198.637187,482788.000,6640,2,AX,1,100,0.460
1738264198.677188,482828.000,6640,2,AX,1,100,0.442
1738264198.717190,482868.000,6657,3,AX,1,100,0.462
1738264198.757191,482908.000,6657,3,AX,1,100,0.453
1738264198.797192,482948.000,6657,3,AX,1,100,0.451
1738264198.837193,482988.000,6672,2,AX,1,100,0.449
1738264198.877195,483028.000,6672,2,AX,1,100,0.448
1738264198.917196,483068.000,6690,3,AX,1,100,0.455
1738264198.957197,483108.000,6690,3,AX,1,100,0.450
1738264198.997198,483148.000,6690,3,AX,1,100,0.446
1738264199.037200,483188.000,6708,2,AX,1,100,0.459
1738264199.077201,483228.000,6708,2,AX,1,100,0.451
1738264199.117202,483268.000,6723,3,AX,1,100,0.443
1738264199.157204,483308.000,6723,3,AX,1,100,0.464
1738264199.197205,483348.000,6723,3,AX,1,100,0.451
1738264199.237206,483388.000,6738,2,AX,1,100,0.453
1738264199.277207,483428.000,6738,2,AX,1,100,0.453
1738264199.317209,483468.000,6756,3,AX,1,100,0.448
1738264199.357210,483508.000,6756,3,AX,1,100,0.463
1738264199.397211,483548.000,6756,3,AX,1,100,0.447
1738264199.437212,483588.000,6772,2,AX,1,100,0.447
1738264199.477214,483628.000,6772,2,AX,1,100,0.460
1738264199.517215,483668.000,6787,3,AX,1,100,0.452
1738264199.557216,483708.000,6787,3,AX,1,100,0.447
1738264199.597218,483748.000,6787,3,AX,1,100,0.438
1738264199.637219,483788.000,6803,3,AX,1,100,0.457
1738264199.677220,483828.000,6803,3,AX,1,100,0.466
1738264199.717221,483868.000,6803,3,AX,1,100,0.435
1738264199.757223,483908.000,6818,2,AX,1,100,0.457
1738264199.797224,483948.000,6818,2,AX,1,100,0.441
1738264199.837225,483988.000,6834,3,AX,1,100,0.455
1738264199.877227,484028.000,6834,3,AX,1,100,0.447
1738264199.917228,484068.000,6834,3,AX,1,100,0.452
1738264199.957229,484108.000,6850,2,AX,1,100,0.454
1738264199.997231,484148.000,6850,2,AX,1,100,0.441
1738264200.037232,484188.000,6866,3,AX,1,100,0.459
1738264200.077233,484228.000,6866,3,AX,1,100,0.441
1738264200.117234,484268.000,6866,3,AX,1,100,0.462
1738264200.157236,484308.000,6882,2,AX,1,100,0.446
1738264200.197237,484348.000,6882,2,AX,1,100,0.441
1738264200.237238,484388.000,6898,3,AX,1,100,0.456
1738264200.277240,484428.000,6898,3,AX,1,100,0.441
1738264200.317241,484468.000,6898,3,AX,1,100,0.446
1738264200.357242,484508.000,6914,2,AX,1,100,0.443
1738264200.397243,484548.000,6914,2,AX,1,100,0.450
1738264200.437245,484588.000,6932,3,AX,1,100,0.457
1738264200.477246,484628.000,6932,3,AX,1,100,0.450
1738264200.517247,484668.000,6932,3,AX,1,100,0.443
1738264200.557249,484708.000,6946,2,AX,1,100,0.448
1738264200.597250,484748.000,6946,2,AX,1,100,0.439
1738264200.632584,484783.333,6963,3,AX,1,100,0.449
1738264200.667919,484818.667,6963,3,AX,1,100,0.449
1738264200.703253,484854.000,6963,3,AX,1,100,0.449
1738264200.743254,484894.000,6978,3,AX,1,100,0.443
1738264200.783256,484934.000,6978,3,AX,1,100,0.440
1738264200.823257,484974.000,6978,3,AX,1,100,0.444
1738264200.863258,485014.000,6994,2,AX,1,100,0.445
1738264200.903260,485054.000,6994,2,AX,1,100,0.442
1738264200.943261,485094.000,7009,3,AX,1,100,0.448
1738264200.983262,485134.000,7009,3,AX,1,100,0.447
1738264201.023263,485174.000,7009,3,AX,1,100,0.442
1738264201.063265,485214.000,7025,2,AX,1,100,0.454
1738264201.103266,485254.000,7025,2,AX,1,100,0.448
1738264201.143601,485294.333,7040,3,AX,1,100,0.442
1738264201.183935,485334.667,7040,3,AX,1,100,0.450
1738264201.224270,485375.000,7040,3,AX,1,100,0.446
1738264201.264271,485415.000,7057,2,AX,1,100,0.450
1738264201.304272,485455.000,7057,2,AX,1,100,0.437
1738264201.343940,485494.667,7071,3,AX,1,100,0.455
1738264201.383608,485534.333,7071,3,AX,1,100,0.442
1738264201.423276,485574.000,7071,3,AX,1,100,0.447
1738264201.463278,485614.000,7089,3,AX,1,100,0.448
1738264201.503279,485654.000,7089,3,AX,1,100,0.445
1738264201.543280,485694.000,7089,3,AX,1,100,0.450
1738264201.583282,485734.000,7104,2,AX,1,100,0.440
1738264201.623283,485774.000,7104,2,AX,1,100,0.449
1738264201.663284,485814.000,7121,3,AX,1,100,0.448
1738264201.703285,485854.000,7121,3,AX,1,100,0.447
1738264201.743287,485894.000,7121,3,AX,1,100,0.442
1738264201.783288,485934.000,7135,2,AX,1,100,0.455
1738264201.823289,485974.000,7135,2,AX,1,100,0.449
1738264201.863290,486014.000,7153,3,AX,1,100,0.447
1738264201.903292,486054.000,7153,3,AX,1,100,0.445
1738264201.943293,486094.000,7153,3,AX,1,100,0.455
1738264201.983294,486134.000,7169,2,AX,1,100,0.432
1738264202.023295,486174.000,7169,2,AX,1,100,0.454
1738264202.063297,486214.000,7187,3,AX,1,100,0.448
1738264202.103298,486254.000,7187,3,AX,1,100,0.443
1738264202.143299,486294.000,7187,3,AX,1,100,0.453
1738264202.183301,486334.000,7201,2,AX,1,100,0.452
1738264202.223302,486374.000,7201,2,AX,1,100,0.436
1738264202.263303,486414.000,7218,3,AX,1,100,0.451
1738264202.303304,486454.000,7218,3,AX,1,100,0.444
1738264202.343306,486494.000,7218,3,AX,1,100,0.439
1738264202.383307,486534.000,7233,2,AX,1,100,0.451
1738264202.423308,486574.000,7233,2,AX,1,100,0.445
1738264202.463310,486614.000,7251,3,AX,1,100,0.441
1738264202.503311,486654.000,7251,3,AX,1,100,0.448
1738264202.543312,486694.000,7251,3,AX,1,100,0.442
1738264202.583313,486734.000,7266,2,AX,1,100,0.439
1738264202.623315,486774.000,7266,2,AX,1,100,0.449
1738264202.663316,486814.000,7284,3,AX,1,100,0.436
1738264202.703317,486854.000,7284,3,AX,1,100,0.455
1738264202.743319,486894.000,7284,3,AX,1,100,0.443
1738264202.783320,486934.000,7299,3,AX,1,100,0.449
1738264202.823321,486974.000,7299,3,AX,1,100,0.445
1738264202.863322,487014.000,7299,3,AX,1,100,0.443
1738264202.903324,487054.000,7315,2,AX,1,100,0.448
1738264202.943325,487094.000,7315,2,AX,1,100,0.451
1738264202.983326,487134.000,7333,3,AX,1,100,0.441
1738264203.023328,487174.000,7333,3,AX,1,100,0.445
1738264203.063329,487214.000,7333,3,AX,1,100,0.441
1738264203.103330,487254.000,7348,2,AX,1,100,0.458
1738264203.143332,487294.000,7348,2,AX,1,100,0.426
1738264203.183333,487334.000,7363,3,AX,1,100,0.452
1738264203.223334,487374.000,7363,3,AX,1,100,0.447
1738264203.263335,487414.000,7363,3,AX,1,100,0.429
1738264203.300736,487451.400,7385,5,AX,1,100,0.463
1738264203.338138,487488.800,7385,5,AX,1,100,0.430
1738264203.375539,487526.200,7385,5,AX,1,100,0.461
1738264203.412940,487563.600,7385,5,AX,1,100,0.447
1738264203.450341,487601.000,7385,5,AX,1,100,0.436
1738264203.490343,487641.000,7403,2,AX,1,100,0.444
1738264203.530344,487681.000,7403,2,AX,1,100,0.437
1738264203.570345,487721.000,7418,3,AX,1,100,0.441
1738264203.610346,487761.000,7418,3,AX,1,100,0.438
1738264203.650348,487801.000,7418,3,AX,1,100,0.442
1738264203.690349,487841.000,7437,2,AX,1,100,0.448
1738264203.730350,487881.000,7437,2,AX,1,100,0.438
1738264203.770352,487921.000,7454,3,AX,1,100,0.449
1738264203.810353,487961.000,7454,3,AX,1,100,0.445
1738264203.850354,488001.000,7454,3,AX,1,100,0.449
1738264203.890355,488041.000,7471,2,AX,1,100,0.437
1738264203.930357,488081.000,7471,2,AX,1,100,0.442
1738264203.970358,488121.000,7487,3,AX,1,100,0.445
1738264204.010359,488161.000,7487,3,AX,1,100,0.435
1738264204.050360,488201.000,7487,3,AX,1,100,0.447
1738264204.090362,488241.000,7503,2,AX,1,100,0.435
1738264204.130363,488281.000,7503,2,AX,1,100,0.449
1738264204.170364,488321.000,7520,3,AX,1,100,0.444
1738264204.210366,488361.000,7520,3,AX,1,100,0.446
1738264204.250367,488401.000,7520,3,AX,1,100,0.447
1738264204.290368,488441.000,7536,2,AX,1,100,0.440
1738264204.330369,488481.000,7536,2,AX,1,100,0.453
1738264204.370371,488521.000,7551,3,AX,1,100,0.438
1738264204.410372,488561.000,7551,3,AX,1,100,0.448
1738264204.450373,488601.000,7551,3,AX,1,100,0.450
1738264204.490375,488641.000,7567,2,AX,1,100,0.441
1738264204.530376,488681.000,7567,2,AX,1,100,0.448
1738264204.570377,488721.000,7585,3,AX,1,100,0.449
1738264204.610379,488761.000,7585,3,AX,1,100,0.442
1738264204.650380,488801.000,7585,3,AX,1,100,0.450
1738264204.690381,488841.000,7600,3,AX,1,100,0.454
1738264204.730382,488881.000,7600,3,AX,1,100,0.441
1738264204.770384,488921.000,7600,3,AX,1,100,0.446
1738264204.810385,488961.000,7615,2,AX,1,100,0.454
1738264204.850386,489001.000,7615,2,AX,1,100,0.447
1738264204.890388,489041.000,7631,3,AX,1,100,0.443
1738264204.930389,489081.000,7631,3,AX,1,100,0.453
1738264204.970390,489121.000,7631,3,AX,1,100,0.448
1738264205.010391,489161.000,7647,2,AX,1,100,0.443
1738264205.050393,489201.000,7647,2,AX,1,100,0.445
1738264205.090394,489241.000,7662,3,AX,1,100,0.452
1738264205.130395,489281.000,7662,3,AX,1,100,0.448
1738264205.170397,489321.000,7662,3,AX,1,100,0.441
1738264205.210398,489361.000,7679,2,AX,1,100,0.458
1738264205.250399,489401.000,7679,2,AX,1,100,0.450
1738264205.290400,489441.000,7696,3,AX,1,100,0.444
1738264205.330402,489481.000,7696,3,AX,1,100,0.451
1738264205.370403,489521.000,7696,3,AX,1,100,0.455
1738264205.410404,489561.000,7713,2,AX,1,100,0.446
1738264205.450405,489601.000,7713,2,AX,1,100,0.445
1738264205.490407,489641.000,7728,3,AX,1,100,0.458
1738264205.530408,489681.000,7728,3,AX,1,100,0.440
1738264205.570409,489721.000,7728,3,AX,1,100,0.456
1738264205.609910,489760.500,7744,2,AX,1,100,0.450
1738264205.649412,489800.000,7744,2,AX,1,100,0.449
1738264205.689746,489840.333,7760,3,AX,1,100,0.451
1738264205.730081,489880.667,7760,3,AX,1,100,0.442
1738264205.770416,489921.000,7760,3,AX,1,100,0.461
1738264205.805750,489956.333,7775,3,AX,1,100,0.447
1738264205.841085,489991.667,7775,3,AX,1,100,0.453
1738264205.876419,490027.000,7775,3,AX,1,100,0.456
1738264205.916420,490067.000,7791,2,AX,1,100,0.445
1738264205.956422,490107.000,7791,2,AX,1,100,0.453
1738264205.996423,490147.000,7806,3,AX,1,100,0.441
1738264206.036424,490187.000,7806,3,AX,1,100,0.452
1738264206.076426,490227.000,7806,3,AX,1,100,0.452
1738264206.116427,490267.000,7822,2,AX,1,100,0.445
1738264206.156428,490307.000,7822,2,AX,1,100,0.451
1738264206.196429,490347.000,7839,3,AX,1,100,0.454
1738264206.236431,490387.000,7839,3,AX,1,100,0.448
1738264206.276432,490427.000,7839,3,AX,1,100,0.451
1738264206.316433,490467.000,7858,3,AX,1,100,0.447
1738264206.356435,490507.000,7858,3,AX,1,100,0.454
1738264206.396436,490547.000,7858,3,AX,1,100,0.454
1738264206.436437,490587.000,7872,2,AX,1,100,0.442
1738264206.476438,490627.000,7872,2,AX,1,100,0.454
1738264206.516440,490667.000,7888,3,AX,1,100,0.456
1738264206.556441,490707.000,7888,3,AX,1,100,0.437
1738264206.596442,490747.000,7888,3,AX,1,100,0.462
1738264206.636443,490787.000,7904,2,AX,1,100,0.444
1738264206.676445,490827.000,7904,2,AX,1,100,0.457
1738264206.716446,490867.000,7922,3,AX,1,100,0.456
1738264206.756447,490907.000,7922,3,AX,1,100,0.448
1738264206.796449,490947.000,7922,3,AX,1,100,0.455
1738264206.836450,490987.000,7936,2,AX,1,100,0.449
1738264206.876451,491027.000,7936,2,AX,1,100,0.455
1738264206.916452,491067.000,7955,3,AX,1,100,0.450
1738264206.956454,491107.000,7955,3,AX,1,100,0.454
1738264206.996455,491147.000,7955,3,AX,1,100,0.446
1738264207.036456,491187.000,7970,2,AX,1,100,0.453
1738264207.076458,491227.000,7970,2,AX,1,100,0.458
1738264207.116459,491267.000,7986,3,AX,1,100,0.448
1738264207.156460,491307.000,7986,3,AX,1,100,0.453
1738264207.196461,491347.000,7986,3,AX,1,100,0.449
1738264207.236463,491387.000,8002,2,AX,1,100,0.457
1738264207.276464,491427.000,8002,2,AX,1,100,0.452
1738264207.316465,491467.000,8021,3,AX,1,100,0.447
1738264207.356467,491507.000,8021,3,AX,1,100,0.454
1738264207.396468,491547.000,8021,3,AX,1,100,0.454
1738264207.436469,491587.000,8036,2,AX,1,100,0.454
1738264207.476470,491627.000,8036,2,AX,1,100,0.448
1738264207.516472,491667.000,8052,3,AX,1,100,0.456
1738264207.556473,491707.000,8052,3,AX,1,100,0.458
1738264207.596474,491747.000,8052,3,AX,1,100,0.440
1738264207.636476,491787.000,8067,3,AX,1,100,0.463
1738264207.676477,491827.000,8067,3,AX,1,100,0.459
1738264207.716478,491867.000,8067,3,AX,1,100,0.442
1738264207.756480,491907.000,8083,2,AX,1,100,0.458
1738264207.796481,491947.000,8083,2,AX,1,100,0.450
1738264207.836482,491987.000,8100,3,AX,1,100,0.459
1738264207.876483,492027.000,8100,3,AX,1,100,0.443
1738264207.916485,492067.000,8100,3,AX,1,100,0.466
1738264207.956486,492107.000,8117,2,AX,1,100,0.461
1738264207.996487,492147.000,8117,2,AX,1,100,0.437
1738264208.036488,492187.000,8136,3,AX,1,100,0.463
1738264208.076490,492227.000,8136,3,AX,1,100,0.452
1738264208.116491,492267.000,8136,3,AX,1,100,0.451
1738264208.156492,492307.000,8153,2,AX,1,100,0.449
1738264208.196494,492347.000,8153,2,AX,1,100,0.454
1738264208.236495,492387.000,8168,3,AX,1,100,0.457
1738264208.276496,492427.000,8168,3,AX,1,100,0.441
1738264208.316497,492467.000,8168,3,AX,1,100,0.474
1738264208.352165,492502.667,8185,3,AX,1,100,0.454
1738264208.387833,492538.333,8185,3,AX,1,100,0.451
1738264208.423501,492574.000,8185,3,AX,1,100,0.463
1738264208.463502,492614.000,8207,2,AX,1,100,0.454
1738264208.503503,492654.000,8207,2,AX,1,100,0.452
1738264208.543505,492694.000,8222,3,AX,1,100,0.458
1738264208.583506,492734.000,8222,3,AX,1,100,0.465
1738264208.623507,492774.000,8222,3,AX,1,100,0.447
1738264208.663508,492814.000,8240,2,AX,1,100,0.454
1738264208.703510,492854.000,8240,2,AX,1,100,0.462
1738264208.743511,492894.000,8256,3,AX,1,100,0.438
1738264208.783512,492934.000,8256,3,AX,1,100,0.463
1738264208.823514,492974.000,8256,3,AX,1,100,0.456
1738264208.863015,493013.500,8271,2,AX,1,100,0.452
1738264208.902516,493053.000,8271,2,AX,1,100,0.455
1738264208.942518,493093.000,8289,3,AX,1,100,0.448
1738264208.982519,493133.000,8289,3,AX,1,100,0.466
1738264209.022520,493173.000,8289,3,AX,1,100,0.449
1738264209.062521,493213.000,8304,2,AX,1,100,0.461
1738264209.102523,493253.000,8304,2,AX,1,100,0.456
1738264209.142524,493293.000,8320,3,AX,1,100,0.447
1738264209.182525,493333.000,8320,3,AX,1,100,0.460
1738264209.222526,493373.000,8320,3,AX,1,100,0.449
1738264209.263028,493413.500,8336,2,AX,1,100,0.458
1738264209.303529,493454.000,8336,2,AX,1,100,0.454
1738264209.343530,493494.000,8353,3,AX,1,100,0.450
1738264209.383532,493534.000,8353,3,AX,1,100,0.457
1738264209.423533,493574.000,8353,3,AX,1,100,0.456
1738264209.463534,493614.000,8368,2,AX,1,100,0.451
1738264209.503536,493654.000,8368,2,AX,1,100,0.457
1738264209.543203,493693.667,8384,3,AX,1,100,0.456
1738264209.582871,493733.333,8384,3,AX,1,100,0.448
1738264209.622539,493773.000,8384,3,AX,1,100,0.458
1738264209.662540,493813.000,8400,3,AX,1,100,0.447
1738264209.702542,493853.000,8400,3,AX,1,100,0.456
1738264209.742543,493893.000,8400,3,AX,1,100,0.455
1738264209.782544,493933.000,8417,2,AX,1,100,0.449
1738264209.822546,493973.000,8417,2,AX,1,100,0.459
1738264209.862547,494013.000,8434,3,AX,1,100,0.461
1738264209.902548,494053.000,8434,3,AX,1,100,0.449
1738264209.942549,494093.000,8434,3,AX,1,100,0.458
1738264209.982551,494133.000,8451,2,AX,1,100,0.455
1738264210.022552,494173.000,8451,2,AX,1,100,0.454
1738264210.062553,494213.000,8466,3,AX,1,100,0.448
1738264210.102555,494253.000,8466,3,AX,1,100,0.458
1738264210.142556,494293.000,8466,3,AX,1,100,0.459
1738264210.183057,494333.500,8483,2,AX,1,100,0.451
1738264210.223558,494374.000,8483,2,AX,1,100,0.457
1738264210.263227,494413.667,8499,3,AX,1,100,0.446
1738264210.302894,494453.333,8499,3,AX,1,100,0.469
1738264210.342562,494493.000,8499,3,AX,1,100,0.451
1738264210.382564,494533.000,8515,2,AX,1,100,0.460
1738264210.422565,494573.000,8515,2,AX,1,100,0.463
1738264210.462899,494613.333,8532,3,AX,1,100,0.439
1738264210.503234,494653.667,8532,3,AX,1,100,0.460
1738264210.543569,494694.000,8532,3,AX,1,100,0.454
1738264210.583070,494733.500,8548,2,AX,1,100,0.456
1738264210.622571,494773.000,8548,2,AX,1,100,0.450
1738264210.662573,494813.000,8563,3,AX,1,100,0.459
1738264210.702574,494853.000,8563,3,AX,1,100,0.460
1738264210.742575,494893.000,8563,3,AX,1,100,0.455
1738264210.782577,494933.000,8579,2,AX,1,100,0.466
1738264210.822578,494973.000,8579,2,AX,1,100,0.454
1738264210.862579,495013.000,8598,3,AX,1,100,0.464
1738264210.902580,495053.000,8598,3,AX,1,100,0.453
1738264210.942582,495093.000,8598,3,AX,1,100,0.454
1738264210.978249,495128.667,8615,3,AX,1,100,0.466
1738264211.013917,495164.333,8615,3,AX,1,100,0.455
1738264211.049585,495200.000,8615,3,AX,1,100,0.456
1738264211.089586,495240.000,8631,2,AX,1,100,0.467
1738264211.129588,495280.000,8631,2,AX,1,100,0.440
1738264211.169589,495320.000,8647,3,AX,1,100,0.479
1738264211.209590,495360.000,8647,3,AX,1,100,0.442
1738264211.249591,495400.000,8647,3,AX,1,100,0.467
1738264211.289593,495440.000,8665,2,AX,1,100,0.454
1738264211.329594,495480.000,8665,2,AX,1,100,0.456
1738264211.369595,495520.000,8681,3,AX,1,100,0.454
1738264211.409597,495560.000,8681,3,AX,1,100,0.457
1738264211.449598,495600.000,8681,3,AX,1,100,0.464
1738264211.489599,495640.000,8695,3,AX,1,100,0.446
1738264211.529600,495680.000,8695,3,AX,1,100,0.461
1738264211.569602,495720.000,8695,3,AX,1,100,0.463
1738264211.609603,495760.000,8712,2,AX,1,100,0.442
1738264211.649604,495800.000,8712,2,AX,1,100,0.467
1738264211.689605,495840.000,8727,3,AX,1,100,0.448
1738264211.729607,495880.000,8727,3,AX,1,100,0.469
1738264211.769608,495920.000,8727,3,AX,1,100,0.448
1738264211.809609,495960.000,8745,2,AX,1,100,0.459
1738264211.849611,496000.000,8745,2,AX,1,100,0.462
1738264211.889612,496040.000,8761,3,AX,1,100,0.445
1738264211.929613,496080.000,8761,3,AX,1,100,0.458
1738264211.969615,496120.000,8761,3,AX,1,100,0.460
1738264212.009616,496160.000,8778,2,AX,1,100,0.464
1738264212.049617,496200.000,8778,2,AX,1,100,0.452
1738264212.089618,496240.000,8793,3,AX,1,100,0.461
1738264212.129620,496280.000,8793,3,AX,1,100,0.455
1738264212.169621,496320.000,8793,3,AX,1,100,0.457
1738264212.209622,496360.000,8809,2,AX,1,100,0.458
1738264212.249624,496400.000,8809,2,AX,1,100,0.445
1738264212.289625,496440.000,8826,3,AX,1,100,0.475
1738264212.329626,496480.000,8826,3,AX,1,100,0.443
1738264212.369627,496520.000,8826,3,AX,1,100,0.461
1738264212.409629,496560.000,8844,2,AX,1,100,0.462
1738264212.449630,496600.000,8844,2,AX,1,100,0.456
1738264212.489631,496640.000,8859,3,AX,1,100,0.460
1738264212.529633,496680.000,8859,3,AX,1,100,0.448
1738264212.569634,496720.000,8859,3,AX,1,100,0.470
1738264212.609635,496760.000,8876,2,AX,1,100,0.442
1738264212.649636,496800.000,8876,2,AX,1,100,0.468
1738264212.689638,496840.000,8892,3,AX,1,100,0.447
1738264212.729639,496880.000,8892,3,AX,1,100,0.462
1738264212.769640,496920.000,8892,3,AX,1,100,0.451
1738264212.809642,496960.000,8908,2,AX,1,100,0.452
1738264212.849643,497000.000,8908,2,AX,1,100,0.506
1738264212.889644,497040.000,8923,3,AX,1,100,0.421
1738264212.929645,497080.000,8923,3,AX,1,100,0.454
1738264212.969647,497120.000,8923,3,AX,1,100,0.475
1738264213.009648,497160.000,8944,2,AX,1,100,0.449
1738264213.049649,497200.000,8944,2,AX,1,100,0.459
1738264213.089650,497240.000,8959,3,AX,1,100,0.460
1738264213.129652,497280.000,8959,3,AX,1,100,0.482
1738264213.169653,497320.000,8959,3,AX,1,100,0.441
1738264213.209654,497360.000,8974,3,AX,1,100,0.455
1738264213.249655,497400.000,8974,3,AX,1,100,0.462
1738264213.289657,497440.000,8974,3,AX,1,100,0.459
1738264213.329658,497480.000,8992,2,AX,1,100,0.452
